date,theta_8,WS_1_1_1,sw_out,vp,theta_20,theta_10,theta_39,theta_38,SW_IN_1_1_1,theta_3,theta_33,ws,Rn,theta_17,theta_5,SW_IN_1_1_2,theta_13,theta_11,theta_12,LE,theta_26,theta_40,lw_in,theta_28,theta_22,theta_24,theta_29,WS_1_3_1,theta_mean,WD_1_3_1,WD_1_1_1,sw_in,theta_4,g_3,theta_35,theta_9,G,lw_out,t_dew,theta_23,theta_34,vpd,theta_6,theta_16,theta_25,theta_1,theta_2,theta_15,theta_14,WD_1_2_1,theta_37,g_1,t_avg,WS_1_4_1,rh,theta_18,H,theta_30,g_2,theta_27,theta_19,wd,theta_21,WS_1_2_1,theta_32,es,theta_36,theta_31,WD_1_4_1,theta_7,t_min,t_max,LE_subday_gaps,Rn_subday_gaps,G_subday_gaps,ppt,H_subday_gaps,rso,flux,energy,ebr_corr,ebr_5day_clim,LE_corr,ebc_cf,H_corr,ebr,flux_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2019-05-30,,2.0245087346135224,46.48625000000001,3.0090539905406968,,,,,311.08333333333337,,,1.4820646836533808,169.4075,,,297.7625000000001,,,,,,,403.1812499999999,,,,,1.5041666666666664,21.57764057562128,,132.71176715808963,304.42291666666665,,,,,13.656506944444445,498.37083333333334,23.580110470024447,,,1.3156529166666666,,,,,,,,,,,30.037160897473413,0.6108333333333331,69.48145833333335,,,,,,,130.64356882386008,,1.78875,,4.324706907207363,,,,,24.9847450346162,35.4465185479178,48.0,0.0,12.0,0.0,48.0,352.93188993817716,,155.75099305555554,0.7762533315761323,0.7762533315761323,,1.2882392375303104,,,,,,9.3,7.4,0.0,,,,False,,6.021758453572883
2019-05-31,,2.2240848118968155,39.85041666666668,3.0645689551176103,,,,,270.59625,,,1.6158128696408698,161.40416666666667,,,258.55833333333334,,,,,,,431.64583333333337,,,,,1.5633333333333337,21.445254344613726,,220.60925377607452,264.57729166666655,,,,,,500.9875,23.929187000141567,,,1.4601795833333335,,,,,,,,,,,30.89364490085228,0.77625,66.13020833333331,,,,,,,222.76261283761676,,1.8995833333333332,,4.524748538450945,,,,,26.4889642331497,35.9343194808138,48.0,0.0,42.0,0.0,48.0,353.1964288033824,,,0.7761042797569324,0.7761042797569324,,1.288486645522931,,,,,,8.1,6.4,0.90000004,,,,False,,5.6272557339308555
2019-06-01,,2.259558166172965,40.09854166666667,3.1800740253860766,,,,,272.8072916666667,,,1.6133791248765748,163.8608333333334,,,259.84374999999994,,,,,,,421.0354166666668,,,,,1.5968749999999998,20.451355481630298,,238.52496151674742,266.3255208333333,,,,,,489.88333333333327,24.559958851381683,,,0.9959358333333334,,,,,,,,,,,29.446642221240392,0.7035416666666667,75.54895833333332,,,,,,,236.08496124178237,,1.893541666666666,,4.176009858719412,,,,,25.5022620657325,35.974147574995605,48.0,0.0,48.0,0.502,48.0,353.4456903921369,,,0.7758956072100525,0.7758956072100525,,1.2888331764060077,,,,,,7.8,6.2000003,1.4,,,,False,,5.534784391993418
2019-06-02,,1.5586035493340604,41.33854166666666,3.1996933267129344,,,,,283.6189583333333,,,1.1399113040001818,174.38666666666663,,,267.59791666666666,,,,,,,418.33958333333334,,,,,1.13125,19.35166099311228,,233.60672897309877,275.6084375,,,,,,486.23333333333335,24.64564049805118,,,0.9980610416666664,,,,12.81604166666667,,,,,,,29.49600560314576,0.5322916666666665,75.39833333333333,,,,,,,227.57403101598442,,1.3374999999999997,,4.197754368379601,,,,,23.8360165620835,34.562854114067,48.0,0.0,21.0,2.006,48.0,353.67983411416753,,,0.7755825983897326,0.7755825983897326,,1.2893533223620586,,,,,,8.2,6.5,0.8,,,,False,,5.252280662527558
2019-06-03,,1.6637657820904594,44.07958333333332,3.1514407459863483,,,,,300.13520833333337,,,1.245889362189282,181.01604166666664,,,285.57916666666665,,,,,,,419.42708333333337,,,,,1.265,18.536278666458813,,208.0101494137355,292.8571875,,,,,,494.4666666666668,24.40165982371344,,,1.1158060416666669,,,,12.620000000000005,,,,,,,29.82953475251054,0.5585416666666667,73.32625,,,,,,,210.7163584567029,,1.49625,,4.267246787653015,,,,,24.732063600194202,34.9992485580672,48.0,0.0,11.0,0.0,48.0,353.8990143824238,,,0.775060917022533,0.775060917022533,,1.290221165894406,,,,,,8.1,6.7000003,0.0,,,,False,,5.665261237641336
2019-06-04,,,44.31645833333332,3.2732207243182967,,,,,,,,1.4064103528077665,,,,287.16041666666666,,,,,,,423.8270833333333,,,,,1.4495833333333332,17.84460375877401,,,293.7230208333333,,,,,11.988680555555561,495.69583333333344,25.021010240660264,,,0.934544375,,,,12.185208333333335,,,,,,,29.569024547345084,,77.55166666666666,,,,,,,,,1.7139583333333337,,4.207765099318297,,,,,24.6236502826721,35.3838789124448,48.0,2.0,12.0,0.0,48.0,354.10338031771056,,,0.7740175542881336,0.7740175542881336,,1.291960362474858,,,,,,7.4,6.2000003,4.3,,,,False,,5.723100000799428
2019-06-05,,1.9730877193868512,41.58916666666666,3.2365802126067784,,,,,284.43833333333333,,,1.4476469298467132,180.3929166666668,,,270.89375,,,,,,,433.1875,,,,,1.4766666666666666,17.250550499133222,,135.17774980480897,277.6660416666666,,,,,,495.64375,24.80720596304572,,,1.0027064583333336,,,,,,,,,,,29.679076284133572,0.57,77.30458333333334,,,,,,,136.3966702316261,,1.7708333333333324,,4.239286670940111,,,,,25.4619408187378,35.4034652125169,48.0,0.0,10.0,3.0089999999999995,48.0,354.29307546824015,,,0.7708874660849355,0.7708874660849355,,1.29720619934145,,,,,,7.6,6.1,2.7,,,,False,,5.563318946471655
2019-06-06,,,,3.3742199138691964,,,,,,,,1.3033918554806854,149.50479166666668,,,,,,,,,,,,,,,,19.434446583832155,,,205.33333333333331,,,,,,,,,,,,,,,,,,,,,28.686562060018396,,,,,,,,,,,,,3.975270724013308,,,,,26.101240884303998,34.6623078709777,48.0,5.0,18.0,10.533,48.0,354.46823754417517,,,,,,,,,,,,7.5,6.1,8.6,,,,False,,4.297047273776988
2019-06-07,,2.2409616498924096,32.90458333333333,3.4225908055560867,,,,,225.19395833333337,,,1.7234695791397694,159.62895833333337,,,,,,,,,,445.97083333333336,,,,,1.7320833333333334,21.425824554887512,,224.49240899491053,225.19395833333337,,,,,6.268513888888889,478.6312499999999,25.76972212670957,,,0.8803825000000001,,,,20.969583333333333,,,,,,,30.102700578093504,0.8552083333333332,77.83020833333335,,,,,,,218.98114821175238,,2.065625,,4.302973305556087,,,,,26.5420063846749,34.0049161917386,48.0,0.0,11.0,0.0,48.0,354.6289981672129,,153.36044444444445,,,,,,,,,,7.1,5.6,1.2,,,,False,,4.647590936187298
2019-06-08,,1.9107171719744205,23.885625000000008,3.391207157054081,,,,,161.50604166666668,,,1.3880438763269385,104.14333333333332,,,,,,,,,,439.2749999999999,,,,,1.3595833333333334,20.35511694758237,,207.29404398108372,161.50604166666668,,,,,,472.75208333333336,25.61675603148551,,,0.5661537499999999,,,,,,,,,,,28.63671895285141,0.6279166666666668,85.08979166666668,,,,,,,207.0846685406842,,1.6539583333333336,,3.9573609070540825,,,,,25.979945482248894,33.5137000990778,48.0,0.0,10.0,3.0089999999999995,48.0,354.77548263524017,,,,,,,,,,,,6.6,5.4,6.9,,,,False,,3.4886242100099216
