date,ws,vpd,t_avg,sw_in,es,t_dew,vp,wd,theta_2,rh,H,LE,theta_mean,Rn,theta_1,G,t_min,t_max,G_subday_gaps,LE_subday_gaps,H_subday_gaps,ppt,Rn_subday_gaps,ASCE_ETo,rso,flux,energy,H_corr,ebr,flux_corr,ebr_5day_clim,ebc_cf,LE_corr,ebr_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2000-04-09,2.905625,0.13780208333333333,14.392083333333332,,1.700295211945967,12.870662506797908,1.562493128612634,287.7708333333333,,21.793124999999996,106.64458333333336,37.18208333333333,,164.39708333333337,,3.038562500000003,8.74,21.23,0.0,0.0,0.0,,0.0,,318.6779115032327,143.82666666666668,161.3585208333334,126.77485100587656,0.8913484452130342,170.97543698348682,0.9531500416122448,1.188760338718968,44.200585977610224,0.8412124525264866,1.3021911539982758,1.5479931973038343,8.7,6.1,0.0,0.253769376607186,0.31105641959899505,1.8974441595538696,False,
2000-04-10,1.706041666666667,0.12659999999999996,14.95625,,1.7766742631395962,13.587416989255665,1.6500742631395962,278.25,,32.16252083333333,97.73000000000002,37.48666666666666,,163.81187499999996,,4.7043750000000015,7.62,21.22,0.0,0.0,0.0,,0.0,,320.2698586542769,135.21666666666667,159.10749999999996,118.6593079599672,0.8498447066710665,164.1739086393147,0.9488158839463634,1.2141543841191769,45.51460067934753,0.8236184896086853,1.3135674968363988,1.5948737351203668,7.4,5.4,0.0,0.2953469879852531,0.3081265839233967,1.6638835531863423,False,
2000-04-11,1.3329166666666667,0.18216458333333335,18.818333333333328,,2.2200683563969474,17.143272351661807,2.0379037730636136,232.64583333333331,,19.130666666666666,87.56645833333334,47.53416666666666,,163.96124999999995,,7.367104166666665,15.11,25.17,0.0,0.0,0.0,,0.0,,321.8408299638662,135.100625,156.59414583333327,107.54137997615429,0.8627437780706738,165.91863967861661,0.9454767130268492,1.2281115626120649,58.37725970246233,0.8142582729805949,1.6718237795401805,2.0531861143031,6.6,5.1,0.0,0.4025855126084509,0.2843323304724219,1.4500948854093516,False,
2000-04-12,1.3416666666666666,0.19397708333333336,19.602500000000006,,2.346207543101063,17.89663897720655,2.15223045976773,197.75,,18.849604166666666,83.39312500000003,38.35106250000001,,163.62687499999996,,7.694791666666667,14.69,26.42,0.0,0.0,0.0,,0.0,,323.3905072713633,121.7441875,155.93208333333328,102.36596191401848,0.7807513687850216,149.44230547635817,0.9434397807479984,1.2275108039663756,47.076343562339716,0.8146567808354641,1.3498622360872157,1.6569704786632675,6.9,5.3,0.0,0.31263593937042783,0.2825753123810576,1.4976491556196052,False,
2000-04-13,2.7745833333333336,,,,,,,270.1458333333333,,,62.83772916666664,34.15166666666667,,,,,7.02,22.58,0.0,0.0,0.0,,0.0,,324.91858991968945,96.9893958333333,,75.50336198353214,,116.53867126141908,0.9386804066687416,1.2015609568460377,41.03530927788694,0.8322507437532654,1.2025136727824013,1.444893479288865,7.8,5.5,0.0,0.2627079053252482,0.28510115653729035,1.5680563609550968,False,
2000-04-14,4.8445833333333335,0.01767500000000001,6.330208333333335,,0.9612104128899408,5.900202301952197,0.9435354128899406,266.7291666666667,,82.83125,99.92485416666666,10.82729166666667,,114.72900000000004,,-7.1422916666666625,4.13,9.28,0.0,0.0,0.0,,0.0,,326.4247946042433,110.75214583333332,121.87129166666668,122.65883807434784,0.9087632068121044,135.94945557287627,0.9338415455309956,1.2275108039663756,13.29061749852844,0.8146567808354641,0.3762902405640638,0.4619003357194948,3.5,2.7,1.3000001,0.17107419841462768,0.3110406345759137,0.8398097133549671,False,
2000-04-15,1.6585416666666666,0.0392375,8.505208333333334,,1.1513151575889384,7.85399251446471,1.1120776575889384,234.35416666666663,,70.52374999999998,120.481875,22.742916666666673,,181.4777083333333,,5.667729166666668,2.72,15.13,0.0,0.0,0.0,,0.0,,327.90885519619474,143.22479166666668,175.80997916666664,144.7663170076047,0.8146567808354641,172.0933177190744,0.9279669459629536,1.2015609568460377,27.327000711469704,0.8322507437532654,0.7920403040634595,0.9516847056111171,4.1,3.4,0.0,0.2799072663562109,0.3067296767662267,1.0428809010051707,False,
2000-04-16,1.4354166666666666,0.07405416666666667,11.036062500000002,,1.3526089829219767,10.001268829352737,1.27855481625531,161.14583333333334,,47.60770833333334,102.86191666666667,24.70479166666667,,181.11895833333332,,5.1898125,6.22,16.92,0.0,0.0,0.0,,0.0,,329.3705225408588,127.56670833333334,175.92914583333337,126.26411402502234,0.7251027550272072,156.58951270559416,0.9211168334714296,1.2275108039663756,30.32539868057182,0.8146567808354641,0.8624413820329837,1.0586561142331798,5.0,3.9,0.0,0.27145028570081536,0.3057452996655265,1.1924066686955532,False,
2000-04-17,2.0347916666666674,,6.674583333333333,,,,0.9674306056532044,201.02083333333331,,78.85854166666667,52.57710416666666,11.100416666666666,,65.58958333333332,,-13.643958333333332,3.81,10.66,0.0,0.0,0.0,,0.0,,330.80956423190065,63.67752083333333,79.23354166666665,64.97716731626822,0.8036687429829014,78.69556513338443,0.9138216249351956,1.2358453046461821,13.71839781711622,0.8091627619091828,0.3859086023652109,0.4769233342556163,1.0,1.0,16.800001,0.4769233342556163,0.3143527785335821,0.3143527785335821,False,
2000-04-18,3.6279166666666662,,,,,,,248.47916666666663,,78.56041666666668,54.27395833333332,15.300000000000002,,105.98374999999996,,-18.154791666666664,1.94,7.6,0.0,0.0,0.0,,0.0,,332.2257643621819,69.57395833333332,124.13854166666664,67.53274754955605,0.5604541297105888,86.57044203946795,0.9086060833063536,1.2442937575105817,19.0376944899119,0.8036687429829014,0.5387280033254815,0.6703358915340365,2.0,1.8000001,14.400001,0.372408807940642,0.3189437602839679,0.5740988004055182,False,
2000-04-19,1.4918749999999996,,,,,,,185.79166666666663,,,96.27999999999996,60.19104166666668,,,,,2.77,5.76,0.0,0.0,0.0,,0.0,,333.61892325210306,156.47104166666662,,121.5334232188824,,197.51206198976303,0.9028874775923036,1.2622914750610972,75.97863877088064,0.7922100558839615,2.1193856009911243,2.675282376498336,4.4,3.7,0.0,0.7230492909454961,0.3211729463482322,1.188339901488459,False,
2000-04-20,1.5552083333333335,,,,,,,126.29166666666669,,,80.24770833333334,69.57833333333332,,,,,,,0.0,0.0,0.0,,0.0,,334.9888571563486,149.8260416666666,,99.85172253369652,,186.42760835835358,0.8964871904906526,1.2442937575105817,86.57588582465706,0.8036687429829014,2.4499213458419247,3.04842183702303,5.7000003,4.5,10.900001,0.6774270748940067,0.3775705888419069,1.6990676497885808,False,
2000-04-21,2.511875,,,,,,,211.6875,,,75.44479166666667,17.714374999999993,,,,,,,0.0,0.0,0.0,,0.0,,336.33539794998205,93.15916666666666,,93.87548330751969,,115.9173695382212,0.8909652185671014,1.2442937575105817,22.041886230701493,0.8036687429829014,0.6237405146345636,0.7761164286662249,5.2000003,4.0,1.1,0.19402910716655625,0.3643200214454976,1.4572800857819903,False,
2000-04-22,3.3052083333333337,,,,,,,256.5625,,,111.41854166666666,20.296458333333327,,,,,,,0.0,0.0,0.0,,0.0,,337.65839279488,131.71499999999997,,163.35558020029137,,193.11310239953067,0.8857860235588059,1.4661435857687486,29.757522199239325,0.6820614363467451,0.7146582008166991,1.0477915371444375,4.5,3.6000001000000004,1.1,0.2910531966775327,0.3552488791614647,1.278896000506161,False,
2000-04-23,1.9191666666666676,,,,,,,235.5625,,,109.97108333333334,36.11729166666667,,,,,,,0.0,0.0,0.0,,0.0,,338.9577037875308,146.088375,,196.2178124909544,,260.6607164719049,0.881027507242452,1.7842673414082737,64.44290398095053,0.5604541297105888,1.2717252565429666,2.2690978424936734,5.0,4.1,0.0,0.5534384981691887,0.33098857694222883,1.357053165463138,False,
2000-04-24,4.9716666666666685,,,,,,,189.77083333333331,,,108.21020833333334,51.26208333333333,,,,,,,0.0,0.0,0.0,,0.0,,340.2332075892587,159.47229166666668,,123.09980618836808,,181.41549211429054,0.8790445061119708,1.1375988280991796,58.31568592592247,0.8790445061119708,1.8049882222530136,2.0533524863678494,6.2000003,5.0,0.0,0.41067049727356986,0.3212997778125169,1.6064988890625844,False,
2000-04-25,5.109375,,,,,,,204.04166666666663,,,59.63395833333334,43.17104166666667,,,,,,,0.0,0.0,0.0,,0.0,,341.4847950399638,102.805,,68.00128579059334,,117.22971912455276,0.8769533934545476,1.1403114549346116,49.22843333395941,0.8769533934545476,1.5200947110172875,1.733381411558531,6.5,5.3,0.0,0.3270530965204776,0.3425115562535104,1.815311248143605,False,
2000-04-26,5.717500000000002,,,,,,,210.83333333333331,,,45.259999999999984,30.700625,,,,,,,0.0,0.0,0.0,,0.0,,342.7123707564936,75.96062499999998,,51.79798516167396,,86.93343629300664,0.8737791606899894,1.144453936404639,35.13545113133268,0.8737791606899894,1.0809991115747948,1.2371536884916916,7.7000003,5.9,0.0,0.2096870658460494,0.3528032281687059,2.0815390461953647,False,
2000-04-27,5.989374999999999,,,,,,,213.64583333333331,,,66.13875,35.987916666666656,,,,,,,0.0,0.0,0.0,,0.0,,343.9158527167887,102.12666666666668,,75.54665636067381,,116.65367416118006,0.8754689245840516,1.142244997987924,41.10701780050624,0.8754689245840516,1.2671698359266108,1.4474184066883498,7.6,5.5,0.0,0.2631669830342454,0.3026444106685852,1.6645442586772188,False,
2000-04-28,,,,,,,,214.875,,,,,,,,,,,0.0,0.0,0.0,,0.0,,345.0951718309591,,,,,,0.8768587249164397,1.1404345666917952,41.64883817063377,0.8768587249164397,,1.4664964332347468,7.4,5.5,0.0,,0.2666357151335904,1.4664964332347468,True,1.4664964332347468
2000-04-29,,,,,,,,215.45833333333331,,,,,,,,,,,0.0,0.0,0.0,,0.0,,346.25027150046554,,,,,,0.871726359119657,1.1471489757518456,36.25874400192146,0.871726359119657,,1.2767059319767924,7.2000003,5.4,0.0,,0.2364270244401467,1.2767059319767924,True,1.2767059319767924
2000-04-30,,,,,,,,205.25,,,,,,,,,,,0.0,0.0,0.0,,0.0,,347.3811071665943,,,,,,0.8672392090282011,1.153084396542179,45.608372150985915,0.8672392090282011,,1.6059155074396168,8.400001,6.2000003,0.0,,0.2590186176990373,1.6059155074396168,True,1.6059155074396168
2000-05-01,,,,,,,,201.85416666666663,,,,,,,,,,,0.0,0.0,0.0,,0.0,,348.48764584941404,,,,,,0.8640156592207693,1.157386430822181,37.85350303797128,0.8640156592207693,,1.3328589614719817,8.1,6.1,0.0,,0.21850146909376747,1.3328589614719817,True,1.3328589614719817
2000-05-02,,,,,,,,195.4375,,,,,,,,,,,0.0,0.0,0.0,,0.0,,349.56986567841363,,,,,,0.8608628326975079,1.1616252462270982,38.1277272620762,0.8608628326975079,,1.3425146653095972,8.2,6.2000003,0.0,,0.21653461295955054,1.3425146653095972,True,1.3425146653095972
2000-05-03,6.679166666666667,,,,,,,189.25,,,73.51335416666667,35.999375,,,,,,,0.0,0.0,0.0,,0.0,,350.62775541601724,109.51272916666667,,85.73147585828282,,127.71404601456592,0.8574838287887038,1.166202750916734,41.982570156283096,0.8574838287887038,1.2675732950794285,1.4782474637102183,7.4,5.8,0.0,0.2548702523638308,0.2184504743709952,1.2670127513517722,False,
2000-05-04,6.88625,,,,,,,177.1875,,,73.55877083333334,26.04479166666667,,,,,,,0.0,0.0,0.0,,0.0,,351.6613139751638,99.6035625,,86.19366731548348,,116.71206889813284,0.8534127056468749,1.1717660088526736,30.51840158264938,0.8534127056468749,0.9170626543536912,1.0745828463598637,7.6,5.9,0.0,0.1821326858237057,0.249562971915822,1.4724215343033502,False,
2000-05-05,6.947500000000002,,,,,,,189.89583333333331,,,54.14395833333334,23.26145833333333,,,,,,,0.0,0.0,0.0,,0.0,,352.6705499321393,77.40541666666667,,82.91861814652886,,118.54231542404396,0.8482856507477821,1.5314472879143122,35.6236972775151,0.6529770942112584,0.8190587583238921,1.2543453140775882,7.8,5.9,0.0,0.21260090069111665,0.249562971915822,1.4724215343033502,False,
2000-05-06,6.464375,,,,,,,183.52083333333331,,,81.05627083333334,26.38772916666668,,,,,,,0.0,0.0,0.0,,0.0,,353.65548103582535,107.44400000000002,,113.44002726972694,,150.37023248984957,0.8439037991940012,1.3995219136466397,36.930205220122595,0.7145297192198783,0.9291378200164648,1.3003487399109095,7.8,5.8,0.0,0.22419805860532924,0.2646936465770943,1.535223150147147,False,
2000-05-07,6.2887499999999985,,,,,,,121.16666666666669,,,128.21668750000003,40.269791666666656,,,,,,,0.0,0.0,0.0,,0.0,,354.6161337145253,168.48647916666667,,186.010042883699,,244.43134373686826,0.8400280006635839,1.4507475314685456,58.42130085316926,0.6892998115169852,1.4179388535239508,2.057071291523211,7.5,5.5,0.0,0.3740129620951293,0.2753217289070083,1.5142695089885456,False,
2000-05-08,,,,,,,,154.8125,,,,,,,,,,,0.0,0.0,0.0,,0.0,,355.55254258149733,,,,,,0.8326236612636949,1.4108147175008041,38.317505461670244,0.7088102977628813,,1.3491969418156105,6.1,4.7000003,0.0,,0.2870631607865239,1.3491969418156105,True,1.3491969418156105
2000-05-09,2.8233333333333337,,,,,,,197.52083333333331,,,78.34335416666669,38.881291666666655,,,,,,,0.0,0.0,0.0,,0.0,,356.46474994030626,117.22464583333334,,111.01462285934721,,166.11045040684584,0.8265835122058981,1.417026677504464,55.095827547498644,0.7057030159524641,1.3690484069476478,1.9399781154398048,7.2000003,5.7000003,0.0,0.3403470198834559,0.31944063580544857,1.820811719923248,False,
2000-05-10,3.8722916666666665,,,,,,,254.6875,,,99.79606249999996,35.347083333333345,,212.4516875,,5.4870833333333335,,,0.0,0.0,0.0,,0.0,,357.35280529108184,135.1431458333333,206.96460416666667,143.0765021186819,0.6529770942112584,193.75322138734944,0.8244265083137893,1.433688850386076,50.6767192686675,0.6975014137347246,1.2446054658526848,1.784376979522562,7.5,5.6,0.7,0.3186387463433147,0.33063473006221644,1.851554488348412,False,
2000-05-11,4.269791666666666,,,,,,,291.6041666666667,,,137.32916666666668,24.22854166666667,,211.92562500000003,,3.7547916666666654,,,0.0,0.0,0.0,,0.0,,358.2167648387327,161.55770833333338,208.17083333333335,199.22994954029917,0.7760823442284982,234.37944655429862,0.8216657806776193,1.4507475314685456,35.14949701399948,0.6892998115169852,0.8531107108216712,1.237648257793916,6.5,4.9,0.0,0.25258127710079914,0.3143138918086657,1.540138069862462,False,
2000-05-12,2.96125,,,,,,,175.89583333333337,,,100.14645833333331,43.42833333333331,,189.88541666666663,,6.072312500000002,,,0.0,0.0,0.0,,0.0,,359.056691004141,143.5747916666666,183.81310416666665,149.21877580691822,0.7810911649502682,213.92723223345797,0.8183432847232048,1.4900055208168193,64.70845642653974,0.6711384528641218,1.5291542029032752,2.2784482045061227,7.5,5.6,0.0,0.4068657508046648,0.3181791428961497,1.7818032002184383,False,
2000-05-13,3.2877083333333315,,,,,,,141.1875,,,97.78833333333333,32.41939583333335,,196.118125,,7.219583333333336,,,0.0,0.0,0.0,,0.0,,359.87265193931984,130.20772916666667,188.89854166666663,149.757677872994,0.6892998115169852,199.40627369777292,0.8143137896033971,1.5314472879143122,49.64859582477892,0.6529770942112584,1.1415187180594843,1.7481757448756197,7.9,6.0,0.0,0.2913626241459366,0.29293667963759906,1.7576200778255944,False,
2000-05-14,3.722083333333334,,,,,,,216.5625,,,96.14416666666666,30.590208333333337,,227.4847916666666,,8.957708333333334,,,0.0,0.0,0.0,,0.0,,360.66472104747993,126.734375,218.52708333333328,147.86352646197312,0.5799481376259619,194.90929362801484,0.8107141714100075,1.5379354940442542,47.045767166041664,0.6502223297872758,1.0771112324658283,1.6565275954429493,8.2,6.0,0.0,0.2760879325738249,0.28626090176115804,1.7175654105669484,False,
2000-05-15,4.0564583333333335,,,,,,,282.0833333333333,,,100.41687500000002,31.020020833333326,,184.28941666666665,,3.82375,,,0.0,0.0,0.0,,0.0,,361.4329765089103,131.43689583333335,180.46566666666664,153.78315087958055,0.7283207840087774,201.2886776558343,0.8079141415753042,1.5314472879143122,47.50552677625379,0.6529770942112584,1.0922453520690525,1.672716182163163,6.6,4.9,0.0,0.3413706494210537,0.29619845813279194,1.4513724448506806,False,
2000-05-16,5.410208333333332,,,,,,,276.5416666666667,,,98.44416666666665,9.972708333333333,,148.82564583333343,,-4.803958333333331,,,0.0,0.0,0.0,,0.0,,362.17750081353137,108.41687499999998,153.62960416666675,151.40077809827488,0.7057030159524641,166.73816021585912,0.8058954234634375,1.5379354940442542,15.337382117584252,0.6502223297872758,0.3511488397492847,0.5400442643428829,4.1,3.3,0.0,0.16364977707360087,0.26803916821331825,0.8845292551039502,False,
2000-05-17,3.4306250000000005,,,,,,,228.66666666666663,,,107.6704375,22.49960416666667,,222.35939583333342,,6.5546041666666675,,,0.0,0.0,0.0,,0.0,,362.8983803009375,130.17004166666666,215.80479166666674,166.29472001363686,0.6031842048610673,201.04488414586206,0.8040694507931819,1.5444789105982493,34.75016413222517,0.6474675653632933,0.7922331260341189,1.2235873554370214,5.6,4.5,0.0,0.2719083012082269,0.26062573142692164,1.1728157914211474,False,
2000-05-18,2.06125,,,,,,,225.91666666666663,,,74.38375,33.1725,,178.94041666666664,,7.221041666666667,,,0.0,0.0,0.0,,0.0,,363.5957047086918,107.55625,171.719375,114.88413316621254,0.6263489486844452,166.11835982803296,0.8026632095194132,1.5444789105982493,51.23422666182042,0.6474675653632933,1.168036254268924,1.8040073615325272,7.0,5.6,0.0,0.322144171702237,0.2521585447405085,1.4120878505468473,False,
2000-05-19,1.78625,,,,,,,164.0625,,,84.76,21.984583333333337,,175.43208333333337,,8.061874999999999,,,0.0,0.0,0.0,,0.0,,364.26956672959517,106.74458333333334,167.37020833333338,130.91003246230758,0.6377752910526439,164.86475777893068,0.801781447877076,1.5444789105982493,33.954725316623104,0.6474675653632933,0.7740987374581259,1.1955791747248066,6.9,5.7000003,0.0,0.2097507213683492,0.23344765073764626,1.3306516792388787,False,
2000-05-20,1.4466666666666663,,,,,,,192.625,,,93.02666666666669,26.42041666666667,,198.32187500000006,,11.903333333333334,,,0.0,0.0,0.0,,0.0,,364.9200615785913,119.44708333333335,186.41854166666675,143.67772478991986,0.6407467962436676,184.483501140805,0.8000259729112927,1.5444789105982493,40.80577635088516,0.6474675653632933,0.9302887789451376,1.4368113998469618,7.5,6.0,0.0,0.2394685666411603,0.2379163420102297,1.427498052061378,False,
2000-05-21,1.8591666666666669,,,,,,,216.27083333333331,,,87.37937500000002,25.25125,,186.1389583333333,,12.183333333333332,,,0.0,0.0,0.0,,0.0,,365.5472865699276,112.63062500000002,173.95562499999997,136.37114615672738,0.6474675653632933,175.78023902778602,0.7977435554232517,1.560678891977968,39.409092871058675,0.6407467962436676,0.8891212741158541,1.38763280492117,8.0,6.4,0.0,0.2168176257689328,0.22300469385453534,1.427230040669026,False,
2000-05-22,1.9606250000000005,,,,,,,185.375,,,73.44666666666664,26.69458333333334,,150.72916666666669,,9.292916666666663,,,0.0,0.0,0.0,,0.0,,366.15134070513284,100.14125,141.43625000000006,113.43682772040606,0.708031003367241,154.6660487059469,0.7951618241304611,1.5444789105982493,41.229220985540856,0.6474675653632933,0.9399424561289116,1.4517213006670242,8.8,6.9,0.0,0.210394391401018,0.18245097096732696,1.2589116996745562,False,
2000-05-23,1.3710416666666667,,,,,,,214.25,,,62.12585416666665,25.54000000000001,,164.84543750000003,,8.885625000000003,,,0.0,0.0,0.0,,0.0,,366.73232427232244,87.66585416666666,155.95981250000003,96.95850924401812,0.5621054088319493,136.81824814513544,0.7937904536231883,1.560678891977968,39.85973890111731,0.6407467962436676,0.8992884447668498,1.403500493547317,9.400001,7.2000003,0.0,0.19493061598168498,0.18043946007977807,1.2991641667062406,False,
2000-05-24,1.602291666666667,,,,,,,237.75,,,107.16812500000002,20.027083333333334,,212.84625000000003,,10.146458333333333,,,0.0,0.0,0.0,,0.0,,367.29033845729333,127.19520833333335,202.69979166666667,168.03430064391452,0.6275053727854926,199.43577325392852,0.7922101078245454,1.567950364382268,31.401472610014054,0.6377752910526439,0.7051732429150128,1.10567664318122,8.8,6.6,0.90000004,0.16752676411836667,0.17718555324377608,1.1694246514089222,False,
2000-05-25,2.7572916666666667,,,,,,,269.4375,,,69.35729166666667,3.604375000000001,,100.6421041666667,,-3.810625,,,0.0,0.0,0.0,,0.0,,367.8254849668106,72.96166666666667,104.4527291666667,108.74879074131724,0.6985137415629198,114.4002718359376,0.7906491054159617,1.567950364382268,5.65148109462034,0.6377752910526439,0.12691357823439758,0.1989941912376812,6.7000003,5.2000003,0.90000004,0.03826811149177841,0.16738025550139696,0.8703773788213408,False,
2000-05-26,2.3977083333333336,,,,,,,204.10416666666663,,,124.06770833333336,19.492916666666673,,229.2764791666667,,9.34125,,,0.0,0.0,0.0,,0.0,,368.3378656644458,143.56062500000004,219.9352291666667,194.53200848932303,0.6527404706556127,225.09593427969622,0.7894853410388255,1.567950364382268,30.56392579037319,0.6377752910526439,0.6863647107727671,1.07618579835529,6.9,5.5,0.0,0.1956701451555073,0.1581394152100502,0.8697667836552762,False,
2000-05-27,2.032291666666666,,,,,,,131.8125,,,127.41312499999998,24.715,,202.850625,,11.87979166666667,,,0.0,0.0,0.0,,0.0,,368.8275822192714,152.12812499999995,190.97083333333333,203.0470662496703,0.7966039753016385,242.4331832008133,0.7886963187432555,1.5936118531718797,39.38611695114301,0.6275053727854926,0.8702393857640048,1.3868238002505342,8.0,6.4,0.0,0.216691218789146,0.15042549213178688,0.962723149643436,False,
2000-05-28,2.0797916666666665,,,,,,,266.0625,,,98.94645833333333,19.013541666666665,,204.07437499999997,,10.906041666666667,,,0.0,0.0,0.0,,0.0,,369.29473576766463,117.96,193.16833333333332,157.6822488293775,0.6106590969879467,187.9824542001549,0.7879437746912157,1.5936118531718797,30.30020537077742,0.6275053727854926,0.6694854469430837,1.066899943774572,9.5,7.2000003,0.90000004,0.14818054157227908,0.14943853003428695,1.075957461078425,False,
2000-05-29,2.783125,,,,,,,282.5833333333333,,,116.06041666666664,20.254375,,203.56895833333337,,9.270437500000002,,,0.0,0.0,0.0,,0.0,,369.73942658843595,136.31479166666662,194.29852083333336,184.95525568406714,0.7015740062354648,217.2328677626553,0.7874924098130053,1.5936118531718797,32.277612078588184,0.6275053727854926,0.7131764053827155,1.1365263730204092,10.7,7.8,0.0,0.14570850936159088,0.16318277931527594,1.2728256786591523,False,
2000-05-30,2.7056249999999995,,,,,,,273.5625,,,101.65958333333336,17.598125000000003,,206.49875,,6.690625000000002,,,0.0,0.0,0.0,,0.0,,370.1617537914409,119.25770833333335,199.808125,166.47518039895826,0.5968611553375689,195.2934279069412,0.7872604032220331,1.6375748841415163,28.81824750798293,0.6106590969879467,0.6196472381387086,1.0147187542036065,9.8,7.2000003,0.0,0.1409331544338417,0.15343534298556946,1.1047345155267028,False,
2000-05-31,2.1252083333333336,,,,,,,246.91666666666663,,,97.44460416666668,17.618750000000006,,204.37979166666665,,6.490062499999996,,,0.0,0.0,0.0,,0.0,,370.5618150197988,115.06335416666668,197.88972916666665,158.9422751244814,0.5814518755026344,187.68028718577304,0.7886660798905474,1.6311039126664286,28.73801206129164,0.6130817247352814,0.6203734646137796,1.011893585445964,8.2,6.3,0.0,0.1606180294358673,0.14159316881751885,0.8920369635503688,False,
2000-06-01,1.8485416666666663,,,,,,,201.14583333333331,,,97.86479166666668,15.687937500000002,,202.2010416666666,,6.548541666666668,,,0.0,0.0,0.0,,0.0,,370.93970616579765,113.55272916666668,195.65249999999997,159.6276445997849,0.580379648441327,185.21630083770125,0.7912484175355957,1.6311039126664286,25.58865623791639,0.6130817247352814,0.5523876631156829,0.9010016786166553,8.8,6.7000003,0.0,0.13447785645870125,0.13796514687171946,0.9243665254300644,False,
2000-06-02,2.380208333333333,,,,,,,218.97916666666663,,,89.34499999999998,15.028958333333335,,203.40104166666663,,7.080645833333333,,,0.0,0.0,0.0,,0.0,,371.2955211005288,104.37395833333332,196.3203958333333,146.30912802362374,0.5316511200494005,170.9201727250998,0.7938401875334876,1.6375748841415163,24.611044701476022,0.6106590969879467,0.5291843604561127,0.8665790177634214,9.0,6.8,0.0,0.12743809084756194,0.1323910014189408,0.9002588096487975,False,
2000-06-03,2.3891666666666667,,,,,,,263.625,,,99.39520833333336,16.93895833333334,,199.57500000000005,,7.211874999999999,,,0.0,0.0,0.0,,0.0,,371.6293514172557,116.3341666666667,192.36312500000003,162.76709677068027,0.6047633436328645,190.50590950086655,0.7961722637219133,1.6375748841415163,27.738812730186318,0.6106590969879467,0.5964373334202743,0.9767107971733808,9.900001,7.3,0.0,0.13379599961279187,0.12769996587307395,0.9322097508734398,False,
2000-06-04,2.32125,,,,,,,194.39583333333331,,,108.77104166666665,17.006041666666672,,205.5202083333334,,7.699999999999998,,,0.0,0.0,0.0,,0.0,,371.9412861884955,125.77708333333332,197.8202083333334,178.42884548991586,0.6358151393784547,206.32568581103442,0.7989044074577887,1.6404076191227297,27.896840321118606,0.6096045814117762,0.5987994033694954,0.9822751036134648,11.0,8.0,0.0,0.12278438795168313,0.11884860772086625,0.95078886176693,False,
2000-06-05,2.951875,,,,,,,281.8333333333333,,,118.90668750000003,14.47625,,207.6614583333334,,7.138541666666664,,,0.0,0.0,0.0,,0.0,,372.2314117367589,133.38293750000003,200.52291666666676,196.61688948559205,0.6651755306438375,220.5539388329284,0.8017067416790256,1.6535393729271282,23.937049347336334,0.6047633436328645,0.5097229580483987,0.8428469804179102,10.900001,7.9,0.0,0.10668949119214052,0.11334523981244793,0.8954273945183385,False,
2000-06-06,1.8910416666666665,,,,,,,229.83333333333331,,,102.15337500000004,13.553125,,200.52416666666667,,7.0631249999999985,,,0.0,0.0,0.0,,0.0,,372.49981141886946,115.70650000000003,193.4610416666667,168.9146276398898,0.5980868241129513,191.3252534535928,0.8039463784153731,1.6535393729271282,22.410625813702985,0.6047633436328645,0.4772188215732462,0.7891001109732485,9.900001,7.3,0.0,0.10809590561277377,0.11272086802393155,0.8228623365747003,False,
2000-06-07,2.3999999999999995,,,,,,,259.3958333333333,,,109.19583333333334,13.322916666666664,,205.93918750000003,,6.098375,,,0.0,0.0,0.0,,0.0,,372.7465654237649,122.51875,199.84081250000003,179.12567697645576,0.6130817247352814,200.98069098539293,0.805948440399996,1.6404076191227297,21.8550140089372,0.6096045814117762,0.4691129604120988,0.7695364744892265,10.8,7.8,0.0,0.09865852237041366,0.10616932513143673,0.8281207360252065,False,
2000-06-08,5.209791666666667,,,,,,,285.9791666666667,,,124.81458333333336,9.523125,,173.00437499999992,,-3.676875,,,0.0,0.0,0.0,,0.0,,372.9717505836599,134.33770833333335,176.68124999999992,203.58555523283002,0.7603393587793467,219.1187616811415,0.8075704817712851,1.6311039126664286,15.533206448311482,0.6130817247352814,0.3353185697169265,0.5469394310549894,7.8,5.7000003,0.0,0.09595428109977283,0.1031830793990448,0.5881435835294792,False,
2000-06-09,3.476666666666666,,,,,,,218.45833333333331,,,126.82020833333338,10.5425,,230.24625000000003,,4.915416666666665,,,0.0,0.0,0.0,,0.0,,373.1754401984417,137.3627083333334,225.33083333333335,201.81400778240825,0.6096045814117762,218.5907045329277,0.8085279242801835,1.5913395068076348,16.77669675051949,0.6284014163678289,0.3712117630757443,0.5907239439741476,5.8,4.8,0.0,0.12306748832794742,0.09836792124334816,0.4721660219680711,False,
2000-06-10,3.286874999999999,,,,,,,126.1875,,,125.98562500000004,8.892083333333334,,212.08918750000007,,5.992500000000002,,,0.0,0.0,0.0,,0.0,,373.3577038731529,134.87770833333335,206.0966875000001,198.14819936995858,0.6544389915695921,212.1335274670936,0.8087285827391244,1.5727841916088323,13.985328097135039,0.6358151393784547,0.31309897382813456,0.4924371164458377,6.9,5.6,0.0,0.08793519936532816,0.09890503349001677,0.5538681875440937,False,
