date,sw_in,ws,LE,Rn,t_avg,wd,rh,lw_in,G,theta_1,H,sw_out,lw_out,t_min,t_max,H_subday_gaps,G_subday_gaps,Rn_subday_gaps,LE_subday_gaps,rso,flux,energy,ebr_corr,ebr_5day_clim,LE_corr,ebc_cf,H_corr,ebr,flux_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2005-06-23,344.5223968192917,2.863598862770834,,,13.822701012020831,,,,9.572708333333336,9.02375,,,,8.896975014,17.6158991,26,1,48,26,384.0744769730575,,,0.9693718544162336,0.9693718544162336,118.40719729850838,1.0315958684422617,,,,,4.144599154649916,7.8,6.1,0.0,,0.6794424843688386,4.144599154649916,True,4.144599154649916
2005-06-24,317.25527111625,2.7906633854791667,,,16.595534125624994,111.876128940625,34.25874999999999,,12.55753333333333,8.290208333333334,,,,13.86577065,20.06721147,20,0,48,20,383.9444952237637,,,0.9667642847657808,0.9667642847657808,115.26188647792992,1.034378302713439,,,,,4.04523292075685,7.7000003,6.1,0.0,,0.6631529378289918,4.04523292075685,True,4.04523292075685
2005-06-25,197.03748039897914,3.730298664125,,,13.065825681937495,196.47494688333333,62.43895833333334,,-5.731583333333336,7.630833333333332,,,,8.839877928,17.17285597,17,0,48,17,383.77884415832887,,,0.964156715115328,0.964156715115328,108.06832977168284,1.0371757872166918,,,,,3.7799719445711344,7.4,5.7000003,13.400001,,0.6631529378289918,3.7799719445711344,True,3.7799719445711344
2005-06-26,223.16605261716657,3.1624209533541667,,,11.880835814291663,216.17427156125,65.84791666666666,,1.4309999999999965,7.659583333333334,,,,8.651398944,14.690103,22,0,48,22,383.577564244376,,,0.9595267176663232,0.9595267176663232,79.8674212047562,1.0421804641689525,,,,,2.7904110536917623,5.3,4.3,4.3,,0.6489328031841308,2.7904110536917623,True,2.7904110536917623
2005-06-27,181.11546850368748,3.1544618493125016,66.68629490709377,,10.766302131041664,213.53553769854167,75.93708333333333,,-2.600270833333337,7.971666666666665,27.342995834895834,,,7.392246342999999,13.0696097,11,0,48,11,383.3407004430021,94.0292907419896,,0.954522807021584,0.954522807021584,69.86349033940456,1.0476439039946246,28.64572290337903,,98.50921324278359,2.327411802318568,2.438298786784189,5.2000003,4.2000003,1.5,0.5805472887190483,0.6489328031841308,2.7255179680531905,False,
2005-06-28,219.3212057909375,2.8610861172916664,,,9.1139458115625,,80.31375000000001,,1.957562500000001,13.049374999999996,,,,6.979712309,11.40357359,16,0,48,16,383.0683021863188,,,0.9489693915092388,0.9489693915092388,70.76695964828974,1.053774767602991,,,,,2.465944652099697,4.6,3.8,2.3,,0.6489328031841308,2.465944652099697,True,2.465944652099697
2005-06-29,283.1010893647708,2.2997023797291667,90.58196729097915,,10.936773397291667,230.16854450733342,69.76,,6.56354166666667,12.09125,49.96486902472915,,,6.522114745,15.01362431,15,0,48,15,382.7604233552758,140.5468363157083,,0.9378625604845486,0.9378625604845486,96.58341329264681,1.066254312874317,53.27525708981783,,149.85867038246462,3.1619063739667164,3.371396308146804,5.2000003,4.7000003,0.0,0.7173183176492146,0.6489328031841308,3.0499843696452564,False,
2005-06-30,309.96446196145826,1.5120256038750002,,,16.894933173958332,135.8608887345209,40.17791666666667,,15.538791666666665,10.636250000000004,,,,13.90193658,20.39576304,31,0,48,31,382.4171222582059,,,0.9267557294598584,0.9267557294598584,97.9699909126032,1.0790329837861703,,,,,3.4393438568758934,6.1,5.3,0.0,,0.6489328031841308,3.4393438568758934,True,3.4393438568758934
2005-07-01,331.2644586986249,2.701933089458333,,,19.40790272,191.9660374200417,37.08458333333333,,15.932083333333333,9.32375,,,,16.24480465,22.62392122,17,0,48,17,382.03846161059744,,,0.9189591540946211,0.9189591540946211,121.26830132436257,1.0881876474534085,,,,,4.267544545982538,8.7,6.7000003,0.0,,0.6369469186415617,4.267544545982538,True,4.267544545982538
2005-07-02,348.78589982137504,4.0396965016458335,,,14.194861044791665,243.81261081693745,40.73125,,3.0912500000000014,8.158541666666666,,,,11.30957331,17.16332009,12,0,48,12,381.62450851665596,,,0.9100635689941726,0.9100635689941726,110.65870760237787,1.0988243393867834,,,,,3.874758598902065,8.1,6.2000003,0.0,,0.6249610340989927,3.874758598902065,True,3.874758598902065
2005-07-03,341.1912742854792,2.335902935895833,,,13.79147053708334,149.2873205235625,41.47291666666667,,9.987666666666668,7.280208333333335,,,,10.26688075,17.9537664,32,0,48,32,381.17533445326563,,,0.901167983893724,0.901167983893724,99.8220046615752,1.1096710245732957,,,,,3.4939585363641594,7.3,5.7000003,0.0,,0.6129751495564236,3.4939585363641594,True,3.4939585363641594
2005-07-04,339.9572144755625,2.4785031578125,,,16.07133502875,29.42494773666667,31.91,,8.808791666666666,6.548333333333335,,,,13.30978401,18.94712494,28,0,48,28,380.69101525701006,,,0.8933714085284868,0.8933714085284868,99.36997426794944,1.119355276488136,,,,,3.4857377370803566,7.1,5.8,0.0,,0.6009892650138545,3.4857377370803566,True,3.4857377370803566
2005-07-05,338.54532032904183,2.7698037124166666,,,19.351469850416667,87.73499677791666,27.098125,,14.0038125,5.772291666666668,,,,15.99934223,22.56995246,24,0,48,24,380.1716311149379,,,0.8944385043350475,0.8944385043350475,102.10345102023355,1.1180198472598517,,,,,3.5929206208748417,7.6,6.1,0.0,,0.5890033804712855,3.5929206208748417,True,3.5929206208748417
2005-07-06,327.2570788639166,2.4453829431041663,,,20.846320179583333,154.6342569722916,33.65333333333332,,12.260145833333326,5.039583333333335,,,,18.0126603,23.98429921,22,0,48,22,379.617266559796,,,0.8955056001416082,0.8955056001416082,112.98119231058114,1.116687600660306,,,,,3.981420721908144,9.0,6.9,0.0,,0.5770174959287164,3.981420721908144,True,3.981420721908144
2005-07-07,331.8017435395417,2.6355247713333334,,,19.998344785833336,174.3444183731667,45.66791666666666,,11.638208333333333,4.286666666666666,,,,15.768788399999998,23.06864359,15,0,48,15,379.0280104704628,,,0.9014952501882312,0.9014952501882312,101.09644092248767,1.109268185041686,,,,,3.559699151732728,8.0,6.3,0.0,,0.5650316113861473,3.559699151732728,True,3.559699151732728
2005-07-08,331.2441583812917,3.975123988604168,,,20.863350983333333,226.47210795000004,32.79854166666667,,9.35222916666666,3.622708333333333,,,,16.21102672,25.31376632,12,0,48,12,378.40395607833017,,,0.9074849002348541,0.9074849002348541,114.5631271453938,1.10194670979231,,,,,4.037233805958121,9.8,7.3,0.0,,0.5530457268435782,4.037233805958121,True,4.037233805958121
2005-07-09,167.77376437127086,2.5515974343958328,,,11.385580445416664,158.28944617612498,75.27312500000002,,-9.251816666666663,2.7885416666666667,,,,7.3017490989999985,18.24723923,20,0,48,20,377.7452009803781,,,0.91456321255245,0.91456321255245,80.56667672045658,1.093418132584958,,,,,2.8135113422832005,6.9,5.2000003,0.0,,0.5410598423010092,2.8135113422832005,True,2.8135113422832005
2005-07-10,206.70248532070832,3.280068120375,,,12.765197771875,178.31818575722912,78.24354166666666,,0.7131666666666677,2.651875,,,,9.145293908,16.48842439,14,0,48,14,377.05184715968284,,,0.927194940382391,0.927194940382391,60.52168532741932,1.0785218473987606,,,,,2.1162958310337605,4.8,4.0,0.8,,0.5290739577584401,2.1162958310337605,True,2.1162958310337605
2005-07-11,335.2671438182708,3.5751500054791667,,,18.303094471458326,103.90283399833334,54.22291666666666,,14.500270833333332,2.797708333333333,,,,13.31685306,22.71041611,8,0,48,8,376.3240010140788,,,0.939826668212332,0.939826668212332,88.25639102953348,1.0640259888582702,,,,,3.1025284392952264,7.3,6.0,0.0,,0.517088073215871,3.1025284392952264,True,3.1025284392952264
2005-07-12,330.3465101641458,3.265055572833333,,,23.873202508333332,130.71835038833336,30.80583333333334,,16.434729166666674,2.803125,,,,20.16973949,28.30711634,12,0,48,12,375.5617733936688,,,0.9551593568938552,0.9551593568938552,90.03682007602585,1.0469457193530145,,,,,3.1821437886418034,7.8,6.3,0.0,,0.505102188673302,3.1821437886418034,True,3.1821437886418034
2005-07-13,328.49644197258334,3.0548690781458343,,,21.41273159958334,246.91892324793739,35.23416666666668,,7.979866666666669,2.181250000000001,,,,14.65800463,23.98029774,14,0,48,14,374.7652796478493,,,0.9704920455753784,0.9704920455753784,104.89185376597679,1.030405148150521,,,,,3.698372280980497,10.2,7.5,0.0,,0.4931163041307329,3.698372280980497,True,3.698372280980497
2005-07-14,332.9183483707708,2.3490996357083325,,,18.559257818124994,137.34441970747915,23.391041666666666,,6.004368750000001,1.5414583333333332,,,,12.04171862,22.79422557,25,0,48,25,373.93463968246886,,,0.9858247342569016,0.9858247342569016,88.9405239383403,1.0143790932105021,,,,,3.1273477273230648,8.400001,6.5,0.0,,0.4811304195881638,3.1273477273230648,True,3.1273477273230648
2005-07-15,316.74637897600013,2.8457734848541665,,,25.38214693458333,124.81629969708335,15.99770833333333,,14.065625000000004,1.0704583333333333,,,,22.05337562,29.01642819,17,0,48,17,373.0699780276913,,,1.001157422938425,1.001157422938425,95.43466571156023,0.99884391514071,,,,,3.377840793071643,9.6,7.2000003,0.0,,0.4691445350455948,3.377840793071643,True,3.377840793071643
2005-07-16,330.3501616154791,6.059415545291668,112.10180931366665,,20.482814385625,285.18388245416673,35.46312499999999,,4.987541666666666,0.4590729166666665,29.27472933254167,,,12.01472677,26.52444358,4,0,48,4,372.17142391708313,141.3765386462083,,1.0131798559604954,1.0131798559604954,110.64354334936321,0.9869915929704298,28.893911737703466,,139.53745508706672,3.9490491990638463,3.8976783597026254,11.1,8.0,0.0,0.4872097949628282,0.4571586505030257,3.657269204024206,False,
2005-07-17,339.51812756266673,3.2438324115416672,,,14.903335539395835,194.51085354877083,40.92333333333333,,2.391125000000003,0.15068124999999996,,,,9.003924706,20.02714048,14,0,48,14,371.23911137837507,,,1.0212177646852547,1.0212177646852547,78.77106793717735,0.9792230752157016,,,,,2.7600712825066616,8.0,6.2000003,0.0,,0.44517276596045663,2.7600712825066616,True,2.7600712825066616
2005-07-18,336.3264521401875,2.4856117640416664,,,21.99236691250001,247.1443804511459,20.102500000000013,,9.220833333333333,0.11765624999999995,,,,17.21013327,26.52546816,26,0,48,26,370.2731793362922,,,1.0219538515365465,1.0219538515365465,83.49735773828051,0.9785177662342208,,,,,2.9456707936416358,8.900001,6.8,0.0,,0.4331868814178875,2.9456707936416358,True,2.9456707936416358
2005-07-19,327.64852303927086,3.1086863982708333,,,23.832525631875,272.89621914708334,21.019166666666667,,9.459145833333332,0.07955208333333343,,,,21.09402834,26.89682319,18,0,48,18,369.2737717277568,,,1.022896442475734,1.022896442475734,91.76932595963518,0.9776160698923564,,,,,3.243247802300252,10.5,7.7000003,0.0,,0.4212009968753185,3.243247802300252,True,3.243247802300252
2005-07-20,329.1578291501666,2.341368106,,,23.089157318750008,145.504490495375,22.89520833333333,,9.10474999999999,0.07689166666666676,,,,19.8053924,26.16755076,29,0,48,29,368.24103762970947,,,1.016613778229604,1.016613778229604,81.77789913162721,0.9836577286424976,,,,,2.888064367497312,9.5,7.1,0.0,,0.4067696292249735,2.888064367497312,True,2.888064367497312
2005-07-21,263.88037275614585,4.8515975150624975,,,24.53699052791667,110.72636267354166,22.72645833333334,,10.64570833333333,0.07670000000000009,,,,21.57376846,28.33219532,11,0,48,11,367.1751313997012,,,1.0103311139834736,1.0103311139834736,78.76637419027985,0.9897745265482908,,,,,2.7856016571798623,9.900001,7.1,0.0,,0.3923382615746285,2.7856016571798623,True,2.7856016571798623
2005-07-22,256.6542359022917,6.0711804364166655,82.87911990414584,,22.172285446250008,217.923732640625,38.60833333333333,,6.686879166666664,0.07670000000000009,25.75229742777083,,,14.42947859,26.64702001,0,0,48,0,366.0762128293268,108.6314173319167,,1.0040484497373436,1.0040484497373436,82.54494086000213,0.9959678741216096,25.648460922884308,,108.19340178288643,2.924367447723931,2.9125760300600416,11.400001,8.2,0.0,0.35519219878781,0.3779068939242836,3.098836530179125,False,
2005-07-23,327.7122460246875,2.150438714145833,,,17.81929957375,159.98953346789588,36.35854166666667,,5.516270833333333,0.07670000000000009,,,,13.47568723,21.828978,30,0,48,30,364.944447310495,,,0.9917545689801784,0.9917545689801784,65.60649423966781,1.0083139833964168,,,,,2.3052320529381296,7.7000003,6.1,0.0,,0.3779068939242836,2.3052320529381296,True,2.3052320529381296
2005-07-24,312.71930388002085,3.2226816955624997,,,20.518233945625,218.975734165,25.203125,,9.01064583333333,0.07670000000000009,,,,15.119304199999998,23.60801894,8,0,48,8,363.7800060144248,,,0.9891828915608528,0.9891828915608528,71.87285661426534,1.0109353978232265,,,,,2.531976302664768,9.0,6.7000003,0.0,,0.3779068939242836,2.531976302664768,True,2.531976302664768
2005-07-25,333.18316194925006,3.9742538003958336,78.96192352391665,,14.920535725625,278.46797154283337,26.055625000000006,,1.7602291666666663,0.07670000000000009,51.33710670377085,,,11.69067978,18.43595735,0,0,48,0,362.583066083189,130.2990302276875,,0.9866112141415272,0.9866112141415272,80.03347457653136,1.0135704780835304,52.03377578516621,,132.06725036169755,2.7668042667618002,2.8043511234253087,9.6,7.0,0.0,0.4006215890607584,0.3779068939242836,2.6453482574699847,False,
2005-07-26,331.4128170946458,3.1133315227083336,,,15.571594132083336,70.32881835956249,28.765208333333334,,3.276666666666665,0.07670000000000009,,,,11.10127425,19.83987183,22,0,48,22,361.3538108335246,,,0.9826420911912724,0.9826420911912724,59.47212341928933,1.0176645280762238,,,,,2.0851868799848874,7.0,5.6,0.0,,0.3723547999973013,2.0851868799848874,True,2.0851868799848874
2005-07-27,325.86660823458334,2.3570678242083334,,,20.152567447291666,144.20695979522918,22.116875000000004,,9.146791666666667,0.07670000000000009,,,,16.61702832,24.08032017,24,0,48,24,360.09242997254717,,,0.9795712354158694,0.9795712354158694,59.3697924709869,1.020854802433493,,,,,2.0907755346416304,7.0,5.7000003,0.0,,0.3668027060703191,2.0907755346416304,True,2.0907755346416304
2005-07-28,248.18982970656242,3.886949990229168,,,22.748593599166657,186.09901263895836,21.1075,,7.954908333333332,0.07670000000000009,,,,19.96760607,26.00812486,15,0,48,15,358.79911982492285,,,0.979586636762926,0.979586636762926,77.7667551718239,1.0208387522562892,,,,,2.74550465228936,10.6,7.6,0.0,,0.3612506121433368,2.74550465228936,True,2.74550465228936
2005-07-29,199.49600025868745,4.039653664833332,,,20.95399313625,186.49860021229168,38.28166666666667,,-0.31929166666666625,0.07670000000000009,,,,16.44843825,23.83892444,11,0,48,11,357.4740835709613,,,0.981431800875782,0.981431800875782,57.52809368443649,1.0189195001707183,,,,,2.0274816605427763,7.2000003,5.7000003,2.5,,0.3556985182163545,2.0274816605427763,True,2.0274816605427763
2005-07-30,215.62323587125,2.874151524187498,,,20.614830796041673,174.2058272339791,39.394166666666656,,4.196777083333334,0.07670000000000009,,,,17.8970584,24.11094848,28,0,48,28,356.1175314950154,,,0.9836825386574662,0.9836825386574662,52.673290272769634,1.016588137637173,,,,,1.8557760487336732,6.3,5.3,2.5,,0.35014642428937226,1.8557760487336732,True,1.8557760487336732
2005-07-31,249.8681892708333,3.2478146756875,,,21.224339328333333,139.3116346270208,36.06604166666667,,4.897854166666666,0.07990833333333341,,,,18.94082286,24.09328865,23,0,48,23,354.7296812434948,,,0.9940168197520296,0.9940168197520296,61.582687332652036,1.006019194171647,,,,,2.170944281283057,8.2,6.3,0.3,,0.34459433036239,2.170944281283057,True,2.170944281283057
2005-08-01,239.1272741339583,3.0995781964375,,,21.115477208125004,129.52543572166667,37.205833333333324,,3.8519083333333306,0.07905208333333343,,,,16.98843207,24.86898466,20,0,48,20,353.3107580917219,,,1.0043338527098915,1.0043338527098915,56.749405608791754,0.995684848521039,,,,,2.0003491949689054,7.4,5.9,2.0,,0.3390422364354077,2.0003491949689054,True,2.0003491949689054
2005-08-02,263.5202666833333,2.5024094443125,,,17.195016096666667,104.13952536018749,47.56833333333335,,-0.22178958333333415,0.08779375000000005,,,,14.05382767,20.95644803,29,0,48,29,351.8609952187887,,,1.0146508856677539,1.0146508856677539,57.930231671789855,0.9855606634018634,,,,,2.034289869301395,8.1,6.1,0.0,,0.33349014250842546,2.034289869301395,True,2.034289869301395
2005-08-03,305.77276379770836,2.6004880870833342,,,17.964954605833327,48.954893395375,37.508541666666666,,5.107895833333334,0.07670000000000009,,,,15.07585968,20.8720555,25,0,48,25,350.3806339895069,,,1.0249679186256162,1.0249679186256162,53.19099644467365,0.9756402925673072,,,,,1.8692469752956409,7.3,5.7000003,0.0,,0.3279380485814432,1.8692469752956409,True,1.8692469752956409
2005-08-04,310.02800756416667,3.225462309875,,,20.76842412395833,77.6967714179167,22.77291666666666,,6.305,0.07670000000000009,,,,17.48689709,24.10399112,21,0,48,21,348.8699242424785,,,1.025545500108938,1.025545500108938,51.23477069544772,0.9750908174174384,,,,,1.805361346064981,7.1,5.6,0.0,,0.32238595465446096,1.805361346064981,True,1.805361346064981
2005-08-05,267.43383902208336,3.302003702541666,,,24.19159415604167,99.32205912541669,18.610208333333333,,8.21445416666667,0.07670000000000009,,,,21.55914463,26.63904781,18,0,48,18,347.3291245832564,,,1.0261230815922593,1.0261230815922593,59.14830554672788,0.974541960841848,,,,,2.091103480801359,8.8,6.6,0.0,,0.31683386072747866,2.091103480801359,True,2.091103480801359
2005-08-06,260.4104481187499,2.9032388422083333,,,24.964355302708334,115.7378794341875,20.02375,,9.06960416666667,0.07670000000000009,,,,23.02088883,27.71150863,23,0,48,23,345.7585026815123,,,1.030524241424205,1.030524241424205,64.22719872869008,0.9703798899654996,,,,,2.272356897643624,10.2,7.3,0.0,,0.3112817668004964,2.272356897643624,True,2.272356897643624
2005-08-07,205.72302371541664,3.0030644901041668,57.300003343739576,,23.51237403208333,195.44131471625008,27.13604166666666,,4.390816666666669,0.07670000000000009,46.52332189071875,,,21.84337745,25.21304007,22,0,48,22,344.1583355710836,103.82332523445831,,1.0304165446706242,1.0304165446706242,55.60858241271318,0.9704813118268136,45.15001445904584,,100.75859687175905,2.0244310078597647,1.9646724602106231,9.8,7.1,0.0,0.2767144310155807,0.30572967287351416,2.1706806774019505,False,
2005-08-08,266.879601019375,3.9851944558124983,,,22.781399563750004,221.40971109202079,26.798125,,7.602416666666664,0.07670000000000009,,,,19.84737386,24.80688264,10,0,48,10,342.5289099517218,,,1.031207115091895,1.031207115091895,59.51608284157476,0.9697372965768238,,,,,2.101243052625723,9.7,7.0,0.0,,0.30017757894653185,2.101243052625723,True,2.101243052625723
2005-08-09,223.57774662125,1.7171236345208332,,,22.517404379374995,90.44032931056248,27.613541666666666,,3.043374999999999,0.07670000000000009,,,,20.02980593,25.61282766,27,0,48,27,340.87052249134,,,1.027892723710078,1.027892723710078,50.91770177194943,0.9728641685394932,,,,,1.7972154586192526,8.3,6.1,0.0,,0.2946254850195496,1.7972154586192526,True,1.7972154586192526
2005-08-10,298.10776090166667,2.8760679455000004,,,20.375192099791665,196.49919270110408,23.665624999999995,,6.525416666666664,0.07670000000000009,,,,16.62491364,23.47224167,14,0,48,14,339.1834801275129,,,1.0198612927684485,1.0198612927684485,55.806154695647756,0.9805254960559056,,,,,1.9656990594294577,9.400001,6.8,0.0,,0.28907339109256736,1.9656990594294577,True,1.9656990594294577
2005-08-11,300.9471982556251,3.068864907833333,,,18.061691895625,258.6436249663958,18.47145833333333,,2.761847916666668,0.07670000000000009,,,,14.16345856,21.48039004,14,0,48,14,337.46810036697036,,,1.01000436028758,1.01000436028758,51.19860394790139,0.990094735546754,,,,,1.7993971416365064,8.2,6.1,0.0,,0.2949831379731978,1.7993971416365064,True,1.7993971416365064
2005-08-12,305.61975063687487,3.1886403116458326,,,16.53573951395833,246.10927610270832,20.10104166666667,,1.1466041666666702,0.07670000000000009,,,,12.65929579,19.35197422,21,0,48,21,335.72471158179843,,,1.0073753603047162,1.0073753603047162,54.01564449971445,0.9926786373825092,,,,,1.8956251745791182,8.8,6.3,0.0,,0.30089288485382826,1.8956251745791182,True,1.8956251745791182
2005-08-13,297.57004136125,3.5037948113541675,51.039749931677065,,14.028128461249993,190.19829708977082,34.07604166666666,,0.5529375000000021,0.07670000000000009,74.46273767389583,,,11.04909745,17.45987302,11,0,48,11,333.9536533010512,125.50248760557291,,1.0047463603218525,1.0047463603218525,50.79864127631911,0.99527606119386,74.11098025778671,,124.90962153410581,1.7868920405531281,1.7784508719003764,8.1,5.9,0.0,0.3014323511695553,0.3068026317344587,1.8101355272333064,False,
2005-08-14,295.0505406068749,1.9942228664583332,,,15.802312877291666,106.31668432910416,34.6475,,2.0253020833333326,0.07670000000000009,,,,12.15265271,19.89435643,27,0,48,27,332.1552764964682,,,1.0073455620770966,1.0073455620770966,46.368269741512506,0.9927080017487242,,,,,1.6261044626121772,6.8,5.2000003,0.0,,0.3127123786150892,1.6261044626121772,True,1.6261044626121772
2005-08-15,263.2698815162708,2.0231221225208333,,,18.484650337708327,98.788197161875,21.7425,,4.039458333333333,0.07670000000000009,,,,15.61901189,21.66068631,33,0,48,33,330.3299438609963,,,1.0089879911134512,1.0089879911134512,45.31067976841731,0.9910920732529902,,,,,1.593110627478598,6.3,5.0,0.0,,0.3186221254957196,1.593110627478598,True,1.593110627478598
2005-08-16,164.61073544854167,3.3764892718958346,,,18.70539238375,190.4087238714584,39.62229166666667,,-0.7662499999999989,0.07670000000000009,,,,17.49592884,22.28543417,17,0,48,17,328.4780300788065,,,1.0106304201498058,1.0106304201498058,48.90978460810578,0.9894813970192684,,,,,1.7200189235946552,7.0,5.3,0.7,,0.3245318723763501,1.7200189235946552,True,1.7200189235946552
2005-08-17,258.6525355859375,4.093770824375,,,16.884656019166666,164.92755045024998,41.905,,1.1717291666666665,0.07670000000000009,,,,13.07789168,21.32023108,9,0,48,9,326.5999220855212,,,1.0098467163684657,1.0098467163684657,54.593946154162744,0.9902492960477453,,,,,1.9165613916904876,7.9,5.8,0.0,,0.33044161925698057,1.9165613916904876,True,1.9165613916904876
2005-08-18,189.86268822625,2.953017367833333,,,14.51045681291667,174.9217362733126,58.92312499999999,,-2.140089583333335,0.07670000000000009,,,,10.91450667,18.21417825,22,0,48,23,324.69601931736725,,,1.0129048504579616,1.0129048504579616,49.93514799182828,0.9872595629765945,,,,,1.7490272048209867,6.8,5.2000003,0.3,,0.33635136613761096,1.7490272048209867,True,1.7490272048209867
2005-08-19,263.50244413010415,2.59673219375,,,17.755722762083334,142.18057613416667,40.3075,,4.666108333333333,0.1176708333333333,,,,14.2426693,21.28136453,16,0,48,16,322.7667339480032,,,1.015962984547458,1.015962984547458,44.80991110960145,0.9842878286017788,,,,,1.5744011198839107,5.6,4.6,0.0,,0.3422611130182415,1.5744011198839107,True,1.5744011198839107
2005-08-20,284.6282579873125,2.9196919470833333,,,21.171616236458334,111.42517363375002,27.186666666666664,,7.1512083333333285,0.24627291666666665,,,,18.25291819,24.96350419,25,0,48,25,320.81249111178454,,,1.02192081112429,1.02192081112429,54.32342280057892,0.9785494033533054,,,,,1.9149397294437955,7.2000003,5.5,0.0,,0.3481708598988719,1.9149397294437955,True,1.9149397294437955
2005-08-21,188.37454480916676,3.822895081583333,,,22.300158323125,109.78332984562498,23.175,,5.188108333333335,0.09210208333333336,,,,20.5779993,24.96421473,8,0,48,8,318.83372911226576,,,1.032852948649899,1.032852948649899,62.209038810789814,0.9681920367339388,,,,,2.1952998682570968,8.5,6.2000003,0.0,,0.3540806067795024,2.1952998682570968,True,2.1952998682570968
2005-08-22,203.8514780089583,2.3898560510416664,,,19.885172731875,152.99993209204163,31.74916666666667,,0.10957083333333556,0.07670000000000009,,,,16.94425614,23.02569776,23,0,48,22,316.830899614774,,,1.0457543316696338,1.0457543316696338,60.32713985237648,0.9562475332073612,,,,,2.1239430865947844,8.0,5.9,0.4,,0.3599903536601328,2.1239430865947844,True,2.1239430865947844
2005-08-23,272.736701291229,4.0527100865625,,,17.45463609295833,234.8711073168749,30.368541666666665,,1.447041666666663,0.07670000000000009,,,,9.171303019,20.99340369,17,0,48,17,314.8044678219224,,,1.0515085645639772,1.0515085645639772,64.58601045820232,0.9510146029240036,,,,,2.2685807331227625,8.7,6.2000003,0.0,,0.3659001005407633,2.2685807331227625,True,2.2685807331227625
2005-08-24,276.808068454875,3.3240491673958337,,,10.261507805229169,229.4018709704375,35.43125000000001,,-4.202374999999997,0.07670000000000009,,,,6.064512511,14.23244385,7,0,48,7,312.75491263098,,,1.0572627974583209,1.0572627974583209,54.357997904854614,0.9458386338798814,,,,,1.896230221849108,7.0,5.1,0.0,,0.3718098474213937,1.896230221849108,True,1.896230221849108
2005-08-25,274.36768244829176,1.7007798437291666,,,15.631085210625,83.25278338479166,24.93125000000001,,1.8211249999999968,0.07670000000000009,,,,11.44391827,20.55071466,30,0,48,30,310.68272677206414,,,1.0622292951925922,1.0622292951925922,52.78485111927427,0.94141632557657,,,,,1.8508260120799187,6.5,4.9,0.0,,0.3777195943020242,1.8508260120799187,True,1.8508260120799187
2005-08-26,262.8255782499166,2.396364247145834,,,19.754056605,121.47105939645836,23.81895833333333,,5.971058333333343,0.07670000000000009,,,,17.20213825,22.36092631,27,0,48,27,308.5884169261638,,,1.072546746124578,1.072546746124578,53.39892780122607,0.9323602944237996,,,,,1.879783771795008,6.4,4.9,0.0,,0.3836293411826546,1.879783771795008,True,1.879783771795008
2005-08-27,273.5252406928125,2.880699241229165,,,19.914724148958328,252.85383425833336,19.657916666666672,,3.6403958333333333,0.07670000000000009,,,,16.70856731,22.51173249,25,0,48,25,306.47250382206846,,,1.0887600335397647,1.0887600335397647,63.064278962747814,0.9184760362196718,,,,,2.2203729188224512,7.9,5.7000003,0.0,,0.3895390880632851,2.2203729188224512,True,2.2203729188224512
2005-08-28,272.9886078943751,3.605723110875,,,22.2532964075,189.19777383958345,15.184166666666668,,6.670458333333336,0.07670000000000009,,,,18.75709455,25.7448482,20,0,48,20,304.33552231132586,,,1.1049733209549508,1.1049733209549508,71.72152899473312,0.9049992258055336,,,,,2.53087254364106,9.3,6.4,0.0,,0.3954488349439155,2.53087254364106,True,2.53087254364106
2005-08-29,264.557887161375,5.5998998086250005,27.59192530033333,,14.969936975916665,267.00286896250003,33.24854166666667,,-1.7305416666666658,0.07670000000000009,56.55901350854166,,,5.549100576,21.75713134,0,0,48,0,302.1780214204205,84.150938808875,,1.126039281628372,1.126039281628372,24.5035193269923,0.8880684859891337,50.22827749556954,,74.73179682256185,0.9668592725207212,0.8586372503120321,9.0,6.2000003,0.0,0.13848987238146296,0.40135858182454603,2.48842332771976,False,
2005-08-30,267.99333685568746,3.4988413514166683,,,7.7122350585624995,277.4587831801667,54.28895833333334,,-7.081604166666665,0.07670000000000009,,,,2.8750430760000003,12.75490275,10,0,48,10,300.00056437942385,,,1.147105242301793,1.147105242301793,52.664703609737565,0.8717595937347388,,,,,1.832707479173294,6.1,4.5,0.0,,0.4072683287051764,1.832707479173294,True,1.832707479173294
2005-08-31,266.19851858814593,2.4391558420625,,,12.230652120208335,65.64804208616667,38.21979166666666,,-0.25087499999999546,0.07670000000000009,,,,8.378600638,16.13526452,27,0,48,27,297.8037286264365,,,1.1693764722909659,1.1693764722909659,47.28829636852755,0.8551565930182136,,,,,1.6527123023432275,5.2000003,4.0,0.0,,0.4131780755858069,1.6527123023432275,True,1.6527123023432275
2005-09-01,265.40006810775003,2.9290637663333325,,,15.698753208958335,77.63767786583333,30.90270833333333,,4.0746458333333315,0.07670000000000009,,,,12.01914344,18.63154027,21,0,48,21,295.5881057872092,,,1.189966438369647,1.189966438369647,51.39123380403764,0.8403598351648328,,,,,1.8020776366056808,5.6,4.3,0.0,,0.4190878224664374,1.8020776366056808,True,1.8020776366056808
