date,rh,theta_14,theta_19,WS_1_2_1,WS_1_3_1,WD_1_4_1,theta_3,theta_6,theta_11,theta_15,g_3,G,WD_1_1_1,es,theta_4,sw_out,WD_1_3_1,theta_16,theta_17,WS_1_1_1,WS_1_4_1,Rn,theta_7,theta_8,lw_in,theta_20,H,sw_in,t_dew,g_2,vp,theta_1,theta_5,SW_IN_1_1_2,theta_13,lw_out,LE,g_1,wd,ws,theta_12,vpd,SW_IN_1_1_1,theta_18,t_avg,theta_mean,theta_10,theta_9,WD_1_2_1,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2019-06-24,55.22708333333332,,,2.9760416666666667,2.471875,,,,,,,7.568245370370371,,,,55.72645833333333,,,,,0.74125,,,,353.4249999999999,,,366.38864583333327,,,,,,365.76041666666663,,455.38333333333327,,,,2.1824667264332667,,1.470038958333333,,,,20.800567460317463,,,,,15.512449788124401,18.712620379851803,6.0,12.0,35.0,0.0,37.0,,366.37818892253625,,,1.390908035711956,0.7189547937927728,,150.45290355587446,0.7189547937927728,,,,5.297594269750163,7.7000003,6.2000003,0.0,,0.8544506473249948,5.297594269750163,True,5.297594269750163
2019-06-25,62.03541666666666,,,2.990625,2.382916666666667,,,,,,,,,,,49.81020833333332,,,,,0.6727083333333335,210.116875,,,396.03125,,,335.86770833333327,,,,,,334.74375,,473.09583333333353,,,,2.0154166666666664,,,336.9916666666668,,,21.048593998015875,,,,,,,0.0,11.0,48.0,0.0,48.0,,366.258168031186,,,1.390908035711956,0.7189547937927728,,156.68558949649102,0.7189547937927728,,,,5.51705325355037,8.3,6.6,0.0,,0.8359171596288439,5.51705325355037,True,5.51705325355037
2019-06-26,60.92916666666665,,,4.370416666666667,3.468125000000001,,,,,,,15.161177083333335,,,,55.27416666666667,,,,,1.0599999999999998,,,,397.04583333333335,,,349.7413541666667,,,,,,345.8458333333336,,478.3458333333333,,,182.63217235156932,3.4759033205912817,,1.5361862500000003,,,,18.747932291666668,,,,,25.893731970950302,33.4142540802976,3.0,10.0,14.0,0.0,48.0,,366.11495858071146,,,1.390908035711956,0.7189547937927728,,164.81858699370986,0.7189547937927728,,,,5.803424070722122,9.2,7.1,0.0,,0.8173836719326932,5.803424070722122,True,5.803424070722122
2019-06-27,64.00354166666666,,,4.872291666666668,3.9102083333333333,,,,,,,,189.08250722153008,4.0409234613666865,,55.57874999999999,190.5262500000001,,,6.073341223839207,1.2764583333333328,212.77374999999984,,,400.6270833333333,,41.59936797201213,345.91479166666664,21.13598497409276,,2.572122628033353,,,342.7145833333332,,481.3895833333335,,,189.89184587185449,4.033074889293135,,1.4688008333333331,349.1149999999999,,28.807686913862767,20.496363591269837,,,186.03416666666672,,22.933918756424198,34.189479719454496,0.0,19.0,0.0,0.0,48.0,7.335467570125437,365.94856723776337,,,1.390908035711956,0.7189547937927728,,161.96588644799283,0.7189547937927728,,57.86089519281023,,5.751721566158162,9.400001,7.2000003,0.0,,0.7988501842365425,5.751721566158162,True,5.751721566158162
2019-06-28,59.79708333333336,,,4.145833333333333,3.303125,,,,,,,17.778027777777773,185.3836195924033,4.338498254195392,,55.24479166666668,,,,5.2163248231581125,1.0395833333333335,,,,406.6229166666666,,37.53889492137292,348.4303125000001,21.042306930271454,,2.5591257541953913,,,345.4854166666668,,489.1875,,,185.90997244822688,3.4262166224561947,,1.7793724999999998,,,29.98419210271292,20.3826609172078,,,181.848125,,23.9449749183628,35.7286623084866,5.0,12.0,0.0,0.0,4.0,7.64713113860605,365.7589977685184,,,1.390908035711956,0.7189547937927728,,166.8069242843511,0.7189547937927728,,52.21315059788432,,5.930406893706977,10.0,7.6,0.0,,0.7803166965403918,5.930406893706977,True,5.930406893706977
2019-06-29,54.19541666666667,,,2.283958333333333,1.815625,,,,,,,,,4.471905386709633,,53.68833333333334,,,,,0.4658333333333333,,,,404.24166666666673,,40.58056118338242,351.05468750000006,19.44489120029496,,2.3274355950429686,,,350.53958333333327,,495.73125000000016,124.93775904692572,,,1.8374662835597395,,2.144469791666667,,,30.404675398877643,20.04830278228716,,,,,23.5203809697404,36.428799227786996,4.0,11.0,0.0,0.0,3.0,7.131041717649415,365.5462510808748,165.51832023030815,,1.390908035711956,0.7189547937927728,230.2207616658804,173.77693302221314,0.7189547937927728,,56.44382864366729,4.443667740698738,6.180733168571867,9.1,7.2000003,0.0,0.858435126533518,0.7617832088442409,5.4848393322134985,False,
2019-06-30,62.40000000000001,,,3.4037500000000005,2.7516666666666656,140.1433333333333,,,,,,14.664854166666665,131.54534299573058,3.871645447851365,,54.426875,130.29500000000002,,12.533958333333333,4.280466960633899,0.6289583333333336,,,,398.4520833333333,,75.87797741758443,338.82979166666667,19.980342907856794,,2.3956856561846984,,,335.91874999999993,,483.9708333333333,,,132.3144086655993,2.7662104901584748,,1.475959791666666,,,28.069969163193907,20.07223523756336,,,127.27395833333333,,22.2712560559992,33.1233761229085,6.0,10.0,0.0,0.0,2.0,6.7421878388844645,365.3103252767765,,,1.390908035711956,0.7189547937927728,,140.3285608623344,0.7189547937927728,,105.53928852368851,,4.979773354667121,8.400001,6.7000003,0.0,,0.7432497211480903,4.979773354667121,True,4.979773354667121
2019-07-01,65.30645833333334,,,,,,,,,,,,140.5417613164913,3.680362902957957,,51.63083333333334,,,,4.305015938516049,,191.06354166666668,,,399.46875,5.048125,73.57926146759408,318.65656249999995,,,2.356962302819824,,,315.2895833333333,,478.7979166666669,,,142.03238162161003,2.8426598629813125,,,322.02354166666663,,27.1245013543583,23.20368246452622,,,,,20.989935502970802,32.4916881135986,0.0,12.0,0.0,0.0,5.0,6.292863947194409,365.0512157148257,,,1.390908035711956,0.7189547937927728,,136.95481356968753,0.7189547937927728,,102.34198603702768,,4.8555989815428635,8.3,6.7000003,0.0,,0.7247162334519395,4.8555989815428635,True,4.8555989815428635
2019-07-02,62.48041666666666,,,3.8110416666666658,3.0766666666666658,,,,,,,,177.49174516787545,3.8916459577413303,,45.68125000000001,,,,4.644356415844016,0.905,164.94625000000005,,,410.2458333333333,,36.70696092948329,277.0012500000001,19.810972864932648,,2.369983457741332,,,273.88958333333335,,479.73125,,,177.863183385685,3.1092661872943377,,1.5216625000000006,280.11291666666665,,28.126420636549,21.56642030654531,,,,,22.670110720215,34.5948347767509,0.0,17.0,0.0,0.0,45.0,6.398569159974742,364.7689150833615,,,,,,151.2319018984849,,,,,5.366988867743994,10.0,7.6,0.0,,0.7061827457557888,5.366988867743994,True,5.366988867743994
2019-07-03,64.05416666666666,,,5.190833333333333,4.185416666666666,182.1970833333333,,,,,,8.004704861111113,,4.0595211465602326,,45.23500000000002,177.23666666666668,,,,1.269375,182.76166666666677,,,428.775,,52.21266759494788,282.47333333333336,,,,,,280.29791666666665,,485.42708333333326,,,177.26615520405338,4.201778420066591,,,284.64875000000006,,28.817670547261415,20.450915402884156,,,173.13416666666663,,22.0507989298807,34.687250030365,0.0,7.0,0.0,26.65,8.0,,364.4634134841967,,174.75696180555562,,,,135.54593860518005,,,,,4.8135448064174655,9.1,7.0,31.9,,0.6876492580596381,4.8135448064174655,True,4.8135448064174655
2019-07-04,69.50645833333336,,,4.439166666666666,3.5577083333333337,177.439375,,,,,,,,,,48.13,168.765625,,,,0.9679166666666668,,,,422.52291666666673,,,309.10364583333336,,,,,,306.08333333333326,,479.05416666666673,,,170.19097747171338,3.2811030060901154,,1.2774916666666667,,,,17.612568452380952,,,164.90749999999994,,23.7373946343092,32.0300654920866,2.0,8.0,23.0,0.503,43.0,,364.134698527216,,,,,,138.7222121934998,,,,,4.884545123653457,9.3,7.3,0.0,,0.6691157703634873,4.884545123653457,True,4.884545123653457
2019-07-05,67.84645833333333,,0.14729166666666665,3.8947916666666655,3.1562500000000004,,,,,,,12.436496527777779,,,,51.80229166666666,162.09562499999996,,,,0.7975,214.39916666666667,,,421.5916666666666,,,327.55281250000013,,,,,,323.98958333333326,,486.50625000000014,,,163.66999999999996,2.6161805555555553,,1.372073333333333,331.11604166666666,,,14.852073908730153,,,158.2425,,,,0.0,12.0,48.0,0.0,48.0,,363.7827554360469,,201.96267013888888,,,,120.09846826576934,,,,,4.228784837337687,7.9,6.5,3.4,,0.6505822826673365,4.228784837337687,True,4.228784837337687
2019-07-06,71.79666666666667,,,2.543125,2.121458333333333,,,,,,,,,,,34.24833333333333,,,,,0.6120833333333334,,,,418.17083333333335,,,224.3748958333333,,,,,,222.6791666666668,,460.10625,,,,1.7588888888888892,,0.961410625,,,,18.959665757275136,,,,,,,5.0,8.0,48.0,4.526,48.0,,363.4075671650154,,,,,,89.75166042386553,,,,,3.160243974855929,5.8,5.0,0.0,,0.6320487949711858,3.160243974855929,True,3.160243974855929
2019-07-07,71.92645833333331,,,2.211041666666667,1.8320833333333328,,,,,,,7.737288194444447,,,,,,,,,0.4289583333333335,,,,421.80208333333326,,,260.9690625,,,,,,260.5375000000001,,472.0604166666667,,,,1.490694444444445,,1.1012639583333332,,,,18.41909143518519,,,,,,,4.0,7.0,48.0,0.503,48.0,,363.0091145276027,,,,,,104.54386046425941,,,,,3.68109184365021,6.8,6.0,1.4,,0.613515307275035,3.68109184365021,True,3.68109184365021
2019-07-08,75.815,,,3.7060416666666662,2.9839583333333337,,,,,,,12.451524305555555,,,,43.755625,,,,,0.8262499999999998,212.92208333333332,,,420.10416666666663,,,306.7784375000001,,,,,,303.1083333333332,,473.87499999999983,,,,2.505416666666666,,0.9463154166666664,310.44854166666664,,,19.06879538690476,,,,,,,0.0,7.0,48.0,0.0,48.0,,362.58737633661417,,200.47055902777782,,,,101.38572841988018,,,,,3.5698909174733062,7.4,6.0,0.0,,0.5949818195788843,3.5698909174733062,True,3.5698909174733062
2019-07-09,69.07500000000002,,,2.794375,2.2566666666666664,,,,,,,16.24743055555555,,,,50.93729166666666,,,,,0.5470833333333333,,,,418.03541666666666,,,345.88770833333336,,,,,,342.35000000000014,,488.10000000000014,,,,1.8660416666666664,,1.3625650000000002,,,,21.04083758718134,,,,,,,2.0,8.0,48.0,0.0,48.0,,362.14232955625687,,,,,,114.59886243808442,,,,,4.035138323179135,8.7,7.0,0.0,,0.5764483318827336,4.035138323179135,True,4.035138323179135
2019-07-10,68.08083333333333,,,2.901250000000001,2.325625,,,,,,,,,,,47.24020833333334,86.94104166666668,,,,0.3264583333333333,207.56979166666667,,,429.63124999999985,,,318.4925,,,,,,316.13958333333335,,495.66666666666674,,,86.80513888888885,1.8511111111111112,,1.4569829166666664,320.84541666666667,,,20.664916997354496,,,84.30895833333331,,,,0.0,7.0,48.0,0.0,48.0,,361.67394946632385,,,,,,107.74539290860466,,,,,3.793820940468764,8.2,6.8,13.0,,0.5579148441865829,3.793820940468764,True,3.793820940468764
2019-07-11,64.44770833333334,,0.06000000000000001,2.9893749999999994,2.4320833333333334,,,,,,,,,,,49.04562500000001,,,,,0.42145833333333343,,,,408.78750000000014,,,335.28312499999987,,,,,,331.47916666666663,,474.2041666666668,,,,1.9476388888888896,,1.3772087500000003,,,,18.542673250360753,,,,,,,11.0,8.0,48.0,15.085,48.0,,361.1822098386509,,,,,,96.50689890107964,,,,,3.3981025458897216,7.6,6.3,0.0,,0.5393813564904321,3.3981025458897216,True,3.3981025458897216
2019-07-12,55.30312499999999,,,2.0187500000000003,1.6177083333333329,,,,,,,,,,,50.59666666666666,,,,,0.2408333333333333,,,,382.7312500000001,,,348.31604166666665,,,,,,345.5395833333334,,471.25624999999985,,,,1.2924305555555555,,1.6401297916666664,,,,20.632269675925922,,,,,,,19.0,7.0,48.0,0.0,48.0,,360.66708312600076,,,,,,97.62852026659964,,,,,3.4375959340422573,8.1,6.6,0.0,,0.5208478687942814,3.4375959340422573,True,3.4375959340422573
2019-07-13,59.02625,,,2.2479166666666663,1.8235416666666664,,,,,,,6.1453159722222175,,,,49.83229166666666,,,,,0.24645833333333325,,,,384.28541666666666,,,332.3432291666666,,,,,,329.04791666666665,,468.47291666666666,,,,1.4393055555555552,,1.4905733333333335,,,,21.20127998159249,,,,,,,18.0,7.0,48.0,0.0,48.0,,360.12854066350616,,,,,,92.72799054781609,,,,,3.2650434771378487,8.0,6.5,0.0,,0.5023143810981305,3.2650434771378487,True,3.2650434771378487
2019-07-14,65.24020833333334,,,2.7533333333333334,2.2268750000000006,,,,,,,12.06576041666667,,,,46.78250000000001,,,,,0.35812499999999986,,,,410.53750000000014,,,309.4641666666667,,,,,,306.6520833333332,,480.03749999999985,,,122.68059027777781,1.7794444444444446,,1.3676216666666663,,,,18.903860975829726,,,,,,,3.0,8.0,48.0,0.0,48.0,,359.56655288276687,,,,,,86.55878296128509,,,,,3.047819628432473,7.5,6.3,0.0,,0.4837808934019798,3.047819628432473,True,3.047819628432473
2019-07-15,62.27666666666669,,,1.4564583333333332,1.1783333333333337,,,,,,,,,,,43.42916666666667,,,,,0.23979166666666665,,,,412.81666666666666,,,302.3040625000001,,,,,,300.7625000000001,,485.50624999999985,,,,0.9581944444444443,,1.6142002083333329,,,,19.719534797378547,,,,,,,8.0,7.0,48.0,0.0,48.0,,358.98108953867086,,,,,,81.92143487680674,,,,,2.8845340549503624,7.1,6.2000003,0.0,,0.4652474057058291,2.8845340549503624,True,2.8845340549503624
2019-07-16,54.20437499999999,,,3.4466666666666668,2.74,,,,,,,16.18717708333334,,,,45.56479166666666,,,,,0.7100000000000001,193.29833333333332,,,426.62916666666666,,,311.62010416666675,,,,,,308.9875,,502.0187500000001,,,173.1033680555555,2.2988888888888885,,2.254329166666667,314.2527083333334,,,20.289562080858953,,,168.5510416666667,,,,0.0,7.0,48.0,0.0,48.0,,358.37211994897416,,177.11115624999996,,,,105.30026302303754,,,,,3.70772551948033,11.1,8.3,0.0,,0.4467139180096783,3.70772551948033,True,3.70772551948033
2019-07-17,,,,,,,,,,,,,,,,,,,,,,204.50583333333336,,,,,,339.23046875000006,,,,,,,,,,,192.1509967895348,4.41017703649869,,,,,,19.52762479360917,,,,,29.6990669647959,37.3233429597439,1.0,20.0,16.0,0.0,37.0,,357.7396132466281,,,,,,107.01172536335191,,,,,3.7679877867590426,12.0,8.8,0.0,,0.4281804303135276,3.7679877867590426,True,3.7679877867590426
2019-07-18,53.22041666666666,,,6.632291666666666,5.3256250000000005,195.24875,,,,,,,184.82022443177712,4.801014835379991,,53.42833333333334,186.09562500000004,,,8.253831551192151,2.002708333333333,208.00270833333332,,,419.1333333333332,,61.92278955463504,342.5082291666668,21.43515266660269,,2.622842335379993,,,337.52083333333337,,505.19791666666674,,,187.0017227746109,5.5536141377980375,,2.1781725,347.495625,,31.821810620858713,19.544753099331228,,,181.84229166666668,,26.088549551331802,37.5544952017409,0.0,20.0,0.0,0.0,29.0,9.079772250735086,357.083538644814,,,,,,106.96611335279104,,,,,3.8097165663416055,12.900001,9.3,0.0,,0.4096469426173769,3.8097165663416055,True,3.8097165663416055
2019-07-19,49.12187500000001,,,6.294999999999999,5.057708333333333,191.336875,,,,,,,179.40168175082442,4.852904262241809,,53.98312500000003,180.4362500000001,,,7.862898134665393,1.9133333333333329,,,,415.32500000000016,,61.50744809675271,344.86927083333336,20.06830667563229,,2.415032595575144,,,340.5416666666667,,508.9916666666666,47.97462866951082,,181.8568266877061,5.282234950333014,,2.4378716666666667,,,32.026276979379446,19.136707011738256,,,176.2524999999999,,26.7794635512185,37.829426902669795,2.0,11.0,0.0,0.0,2.0,9.442442357815068,356.40386571458436,109.48207676626352,,,,,102.10636650330116,,,,1.7090096113846571,3.6373551307674026,12.900001,9.3,0.0,,0.3911134549212261,3.6373551307674026,True,3.6373551307674026
2019-07-20,48.91125,,,5.812083333333333,4.674166666666667,190.69208333333327,,,,,,,,,,55.34583333333334,179.2410416666667,,,,1.7631249999999996,,,,406.0979166666668,,,349.4486458333334,,,,,,345.425,,507.64166666666665,,,181.59303036537872,4.234706005330975,,2.4369620833333334,,,,19.443550698144445,,,175.15479166666668,,26.3833819141178,29.5738414669591,4.0,12.0,37.0,0.0,37.0,,355.70056467498114,,,,,,96.2903515624498,,,,,3.390477701748185,12.6,9.1,0.0,,0.37257996722507536,3.390477701748185,True,3.390477701748185
2019-07-21,46.63833333333332,,,3.3797916666666667,2.769791666666667,,,,,,,14.094649305555564,,,,52.15770833333333,,,,,0.9343749999999998,,,,422.7625,,,337.7160416666667,,,,21.961250000000003,,336.0750000000001,,510.2979166666667,,,,2.3613194444444443,,2.6222591666666664,,,,18.896951557123433,,,,,,,9.0,10.0,48.0,0.0,48.0,,354.97360669543764,,,,,,81.44551598798294,,,,,2.8677764841842897,10.8,8.1,0.0,,0.35404647952892465,2.8677764841842897,True,2.8677764841842897
2019-07-22,58.92250000000001,,,5.68625,4.711041666666667,,,,,,,8.852680555555557,,,,48.32874999999999,25.58770833333333,,,,1.595,,,,394.89166666666665,,,307.6413541666665,,,,,,304.60833333333335,,477.2520833333333,,,89.5454513888889,3.9974305555555554,,1.4624097916666663,,,,17.793235334110335,,,60.86604166666667,,,,6.0,12.0,48.0,0.0,48.0,,354.22296421022764,,,,,,67.6533910949758,,,,,2.3821422420126943,9.5,7.1,0.0,,0.33551299183277383,2.3821422420126943,True,2.3821422420126943
2019-07-23,47.90208333333333,,,3.089166666666667,2.5125,,,,,,,,,,,56.71208333333332,45.57916666666666,,,,0.7600000000000001,,,,350.50000000000017,,,354.1122916666668,,,,,,351.4979166666667,32.55770833333332,467.64375,,,68.19093749999999,2.1205555555555557,,1.6398495833333335,,,,17.574795797373927,,,43.07479166666668,,,,12.0,11.0,48.0,0.0,48.0,,353.4486112446766,,,,,,59.415122529611075,,,,,2.0920647273017123,8.7,6.6,0.0,,0.3169795041366231,2.0920647273017123,True,2.0920647273017123
2019-07-24,,,,1.9475,1.5858333333333332,,,,,,,7.056585069444445,,,,,,,,,0.4570833333333335,,,,,,,354.06541666666664,,,,,,,,,,,,1.498251760498143,,,,,,17.136856953810085,,,,,21.6112885389567,30.4277991496118,23.0,10.0,21.0,0.0,23.0,,352.6505237527865,,,,,,52.55080544292055,,,,,1.850365391464734,7.7000003,6.2000003,0.0,,0.2984460164404724,1.850365391464734,True,1.850365391464734
2019-07-25,44.53270833333334,,,3.707083333333335,2.9116666666666657,183.52416666666667,,,,,,,165.25455800101219,3.2006770837612386,,55.798749999999984,163.22645833333328,,,4.6453468235996525,1.004791666666667,,,,360.83333333333326,,109.49634740505606,343.5901041666665,10.819213287408957,,1.3210789587612377,,,340.44166666666666,30.56354166666665,470.9041666666667,36.084102588878686,,168.1225457502531,3.06722212256658,,1.879598125,,,24.618641547346073,16.348765226671482,,,160.485,,18.224884207413,31.1461578855194,17.0,12.0,0.0,0.0,2.0,7.096510402483603,351.82867996588476,145.58044999393474,,,,,55.3997683967362,,,,1.2762282021746365,1.9593877012102512,9.3,7.0,0.0,,0.2799125287443216,1.9593877012102512,True,1.9593877012102512
2019-07-26,49.18625,,,3.6804166666666673,2.9343749999999997,,,,,,,,160.98006591673666,3.2179330217663886,,37.581875,,,,4.595382594771756,1.0231250000000005,,,,385.76666666666665,,59.15938209280658,221.4857291666667,12.96209101163903,,1.5207388550997205,15.979166666666664,,219.5145833333333,,464.1229166666666,26.071136545265407,,164.49630357849216,3.0583248153596045,,1.6971941666666666,,,24.77979693556686,15.631364106379735,,14.977916666666669,157.1497916666667,,17.389028121537798,30.2867801327261,5.0,11.0,0.0,0.0,2.0,5.401445152331348,350.98306075184547,85.23051863807197,,,,,49.506874088044974,,,,0.9222316894221048,1.7512396534364574,9.0,6.7000003,0.0,,0.2613790410481709,1.7512396534364574,True,1.7512396534364574
2019-07-27,47.47208333333334,,,4.0029166666666685,3.179583333333332,182.3189583333333,,,,,,12.683466435185187,165.83003731646818,3.6402211608401314,,55.25375,164.88812499999997,,,5.114007906584019,1.1552083333333332,,,,384.1520833333332,,97.61658581261543,332.0363541666667,13.931927726827116,,1.6199280358401311,15.964583333333335,,329.1958333333334,29.49458333333333,483.01458333333335,33.657960795528695,,168.6292801624503,3.362929059979338,,2.020293125,,,26.71778972197497,16.29042543451919,,,161.48,,18.826308711170398,33.558765336974,5.0,11.0,0.0,0.0,2.0,7.329728888723035,350.1136499843788,131.27454660814416,,,,,50.021717427831184,,,,1.1928400642970418,1.7727725394697469,9.7,7.3,0.0,,0.2428455533520201,1.7727725394697469,True,1.7727725394697469
2019-07-28,48.10020833333334,,,4.422083333333334,3.52375,191.81208333333336,,,12.223125,,,,179.83646520355092,4.229155030531268,,52.52895833333334,179.99145833333333,,6.011874999999997,5.614747443317738,1.3204166666666666,,,,411.44166666666666,,90.8469840367498,314.9660416666666,17.11002045936108,,1.9972427388646008,,,311.29791666666665,,496.55208333333326,32.71633640148533,,182.02916838422092,3.720249360829434,,2.2319122916666667,,,29.38986533265625,16.43690239216802,,,176.47666666666663,,22.0734008845475,35.7063763553316,3.0,11.0,0.0,0.0,2.0,7.654615987930884,349.22043492183707,123.56332043823515,,,,,48.15663692214316,,,,1.1624770630812646,1.7111019146563795,10.7,7.7000003,0.0,,0.2222210192194901,1.7111019146563795,True,1.7111019146563795
2019-07-29,46.0125,,,3.369166666666666,2.730833333333333,,,,,,,16.63446875,139.11322526362432,4.5980579448567935,,52.33979166666666,,,,4.015027906932368,0.8235416666666665,,,,412.38541666666663,,82.28462932843995,326.7297916666665,17.598195723990454,,2.0705550281901277,,,324.87708333333325,,506.64791666666673,53.10807529915513,,139.56691410294354,2.7346423933997586,,2.5275029166666667,,,31.005359780786566,15.685238416675913,,,,,25.186468332439798,36.9743988715989,10.0,11.0,0.0,0.0,2.0,7.5924936473079505,348.303406594925,135.3927046275951,,1.2676000058381365,0.7888923914439402,171.62379317638064,67.31979655926122,0.7888923914439402,,104.30399661711937,1.8900010761789032,2.3957653751984624,10.900001,8.1,0.0,0.2957735031109213,0.2222210192194901,1.7999902556778695,False,
2019-07-30,52.73000000000002,,,2.8058333333333327,2.3197916666666663,,,,,,,,,4.5405838638329925,,,,,5.812708333333332,,0.66125,,,,,,109.37121513267574,326.74937499999993,,,2.3210380288409724,,,,,,33.26986412383317,,124.26222777219508,2.3239950508396165,,,,,30.668054949560698,16.696076723045472,,,,,22.600454062643298,36.985677018983395,10.0,12.0,0.0,,1.0,7.006763887744883,347.3625602026571,142.6410792565089,,1.2676000058381365,0.7888923914439402,180.81183289830884,42.17287995760493,0.7888923914439402,,138.63895294070386,1.1836139645594344,1.5003490683856389,10.400001,7.9,0.0,0.1899176035931188,0.2222210192194901,1.755546051833972,False,
2019-07-31,48.91520833333334,,,3.4591666666666683,2.7541666666666664,,,,,,,,,4.734047130841303,,55.20854166666667,174.61895833333335,,,,1.0099999999999998,,,,408.37916666666666,,101.46522185662405,328.10125000000005,18.57462174135646,,2.2041050475079693,14.769374999999995,,325.24375,29.763125,510.5229166666666,33.68671726233137,,177.29844804628155,2.90780108622951,,2.5299420833333337,,,31.35618064889106,16.29468423127798,,,171.1833333333333,,23.835766869910607,37.953993869764,8.0,10.0,0.0,0.0,2.0,7.701672870684212,346.39789551585017,135.1519391189554,,1.2676000058381365,0.7888923914439402,171.31859881622339,42.7012829983989,0.7888923914439402,,128.61731581782445,1.1992462622182076,1.5201645689891634,11.3,8.400001,0.0,0.18097195095443008,0.2222210192194901,1.8666567836647359,False,
2019-08-01,48.45041666666665,,,4.39875,3.5662500000000006,190.24791666666667,,,12.075416666666662,,,16.16541666666667,,,,54.94499999999999,179.58895833333335,,,,1.3716666666666668,,,,419.32291666666674,,,321.87958333333336,,,,14.449166666666665,,319.91666666666663,,517.1687499999998,,,181.1437943080292,3.5340610864161386,,2.582792083333333,,,,16.904803233803243,,,175.34729166666665,,25.240225734046607,38.454703762648286,1.0,11.0,12.0,0.0,14.0,,345.4094172873948,,,1.2676000058381365,0.7888923914439402,,57.55905666754383,0.7888923914439402,,,,2.026710828222492,12.3,8.900001,0.0,,0.2277202921912584,2.026710828222492,True,2.026710828222492
2019-08-02,47.69291666666666,,,4.345208333333333,3.501875,,,,,,,,,,,40.675625,,,,,1.32625,,,,434.41666666666674,,,240.30072916666668,,,,,,239.8875,,508.49375000000015,,,,3.1948449193038315,,2.4950362500000005,,,,16.866552011645762,,,,,30.154286571652797,36.56917319118279,2.0,12.0,36.0,0.0,36.0,,344.3971356685013,,,1.2676000058381365,0.7888923914439402,,44.47990987805739,0.7888923914439402,,,,1.5661812442289689,11.8,8.400001,0.0,,0.18645012592605276,1.5661812442289689,True,1.5661812442289689
2019-08-03,67.7,,,3.3706250000000004,2.758125,98.63499999999998,,,,,,,,3.952243390996336,,40.450833333333335,91.64854166666667,,,,0.7662500000000002,,,,421.72291666666666,,77.16639436900716,235.5287500000001,22.07865842988787,,2.7281713076630023,,,234.6708333333333,,489.1354166666668,,,92.98792420065122,2.713310002236939,,1.2240720833333334,,,28.615248324239502,15.759419929607429,,,89.26499999999996,,25.0446844919561,32.46574431397889,2.0,10.0,0.0,0.0,2.0,5.1605406671167735,343.3610666300699,,,1.2676000058381365,0.7888923914439402,,32.960982628474376,0.7888923914439402,,97.81612195266142,,1.1702896322850656,7.7000003,6.1,0.0,,0.1918507593909944,1.1702896322850656,True,1.1702896322850656
2019-08-04,63.41333333333332,,,2.111458333333333,1.7304166666666667,,,,,,,,103.94776945192218,3.923501094529195,,47.38979166666667,115.113125,,,2.600942491556668,0.4816666666666667,,,,413.00000000000006,,90.95070510017963,280.82270833333325,20.26105174985849,,2.4363052611958635,,,278.6708333333332,,492.4645833333335,33.11149351083096,,112.35236348323627,1.7311210395558334,,1.487195833333333,,,28.267494231933583,16.468580913299668,,,111.72166666666668,,21.310071339973398,33.7401968672952,4.0,12.0,0.0,0.0,2.0,5.482022137194308,342.3012323882965,124.06219861101059,,1.2676000058381365,0.7888923914439402,157.26124368360908,41.97212936763874,0.7888923914439402,,115.28911431597034,1.1752370391991496,1.4897304777500362,7.4,6.1,0.0,0.2442181111065633,0.17759533613637452,1.0833315504318846,False,
2019-08-05,54.80041666666664,,,1.8560416666666668,1.51375,,,,,31.63833333333334,,,168.8409350271583,4.3384473252718205,,46.24875,,,,2.253004715088187,0.4510416666666666,,,,416.9229166666669,,87.19918407761386,274.13114583333333,19.33710405951381,,2.3141933669384893,,,273.09583333333336,28.14395833333333,500.7770833333333,19.429441674915086,,171.06943930155555,1.5184595121053803,,2.024253958333333,,,30.016520261471648,17.027670989889742,,,,,24.131671278179496,35.5508026878474,4.0,11.0,0.0,0.0,3.0,5.691172408316071,341.2176618335851,106.62862575252895,,1.2676000058381365,0.7888923914439402,135.16244662641822,24.62876038055409,0.7888923914439402,,110.53368624586409,0.690787354142159,0.8756420541435116,8.400001,6.7000003,0.0,0.13069283805009854,0.1853662801472081,1.2419541325961785,False,
2019-08-06,54.63479166666667,,,2.120625,1.7093749999999996,,,,,,,13.379909722222216,166.34692968106353,4.750272556000805,,41.34374999999999,,,5.686458333333333,2.754885634788089,0.5733333333333333,,,,444.48958333333326,,81.06971219319193,258.5804166666666,20.892384659818106,,2.550216722667472,,,258.03124999999994,,509.4979166666666,33.7400157697083,,169.16236900846374,1.7895547420303552,,2.2000558333333324,,,31.609501634368016,16.08651236726237,,,,,26.437460163404197,37.5633921137768,7.0,10.0,0.0,0.0,2.0,5.922701599530164,340.1103909618007,114.80972796290024,,1.2676000058381365,0.7888923914439402,145.5328118360472,42.76884418666105,0.7888923914439402,,102.76396764938612,1.201439764991043,1.5229450531168154,9.3,7.2000003,0.0,0.21152013745288528,0.19109702196301614,1.375898615462823,False,
