date,lw_in,theta_1,theta_mean,es,sw_out,vpd,H,vp,Rn,rh,theta_2,ws,LE,wd,t_avg,sw_in,t_dew,lw_out,G,t_min,t_max,H_subday_gaps,ppt,LE_subday_gaps,G_subday_gaps,Rn_subday_gaps,rso,flux,energy,flux_corr,ebr,ebr_corr,LE_corr,ebc_cf,ebr_5day_clim,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2018-07-12,-60.20666666666668,,33.59739583333333,4.426546866656177,58.8248125,0.8199024937499998,1.7563385416666664,3.6066443729061777,205.88891666666663,85.22208333333336,31.12395833333333,0.8527554166666668,145.68771895833333,134.42422083333335,30.24214583333333,310.5989375000001,26.565149650950517,-14.972833333333329,14.453668750000006,22.61,36.6,3.0,0.0,3.0,0.0,0.0,356.5323046110938,147.4440575,191.43524791666667,171.14169743034975,0.7702032886032754,0.8615320504227549,169.10307502413187,1.1607229232032616,,2.0386224062178866,5.180864240275524,6.0135478856918505,6.3,5.6,0.0,1.0738478550182076,1.144128587493166,6.407119980849125,False,,5.8548278530941245
2018-07-13,-58.41041666666667,,37.75052083333335,4.532529161480183,60.47527083333335,0.8451153729166668,5.933572395833331,3.687413788563517,227.3010625,84.18500000000002,34.6625,0.8181995833333335,196.6487034375,239.3221458333333,30.75220833333334,331.06716666666665,26.91250292266593,-15.571624999999996,16.70353133333333,23.888,36.325,9.0,0.0,9.0,0.0,0.0,355.990933313154,202.5822758333333,210.59753116666664,230.1559307475573,0.9619404116993658,0.8801957663021612,223.41473450122544,1.1361108951945484,,6.741196246331867,6.996577871732768,7.948888349152684,6.8,5.9,0.0,1.3472691899435734,1.1739814576721728,6.926490712225416,False,,6.244264172847202
2018-07-14,-53.09562500000001,,37.356770833333336,4.4494618634848875,60.28970833333333,0.5846349062499999,-10.340095625000002,3.864826957234888,221.40608333333333,89.24208333333334,32.46562499999999,1.5964137499999993,211.08142062499996,262.39050000000003,30.545187499999994,324.03752083333336,27.75243520281549,-11.3275,12.893026875000004,26.129,35.323,8.0,0.0,8.0,0.0,0.0,355.426009816156,200.74132499999996,208.51305645833332,223.45198212348438,0.9627278426092882,0.898364485704432,234.96189351194718,1.113133940525123,,-11.509911388462836,7.508569227609803,8.35804325203498,8.400001,6.9,0.0,1.211310599494985,1.1704473655634413,8.076086934010304,False,,6.1699772062438
2018-07-15,-40.2441875,,37.4109375,4.067798552805715,49.96437499999999,0.62369941875,-6.864671875,3.444099134055714,188.82158333333328,86.76606250000002,33.509375,1.6538004166666669,,262.4049291666667,28.7854375,271.30885416666666,25.437161526769085,-8.105875,6.9134949999999975,23.032,36.499,2.0,20.066000000000006,3.0,0.0,0.0,354.8375097123426,,181.90808833333332,,,0.898364485704432,197.3135845442261,1.113133940525123,,-7.641299254630735,,7.006835336332756,7.9,6.3,18.800001,,1.1121960514600309,7.006835336332756,True,7.006835336332756,5.387604258587273
2018-07-16,-51.68187499999997,,39.75,4.113246152530657,56.09993749999998,1.1048776875,8.51024229166667,3.0083684650306552,208.25868749999992,69.611875,36.55416666666667,1.2236904166666671,187.11742291666667,251.8853270833334,29.11456249999999,306.53904166666666,17.167205927421644,-9.924083333333334,12.566979166666664,24.431,34.842,3.0,0.254,3.0,0.0,0.0,354.22540835134146,195.62766520833333,195.69170833333325,222.379781760614,0.9996727346010448,0.8797007698250257,212.70576238541287,1.1367501704004443,,9.674019375201157,6.646880636663541,7.555842696358693,7.6,6.3,0.0,1.1993400742226552,1.1436226211873433,7.204822731608968,False,,5.868670149375253
2018-07-17,-53.73145833333334,,38.20416666666666,4.080546396811571,49.30941666666667,0.99391125,10.233911562499996,3.0866351468115707,184.86739583333332,75.66141666666667,34.58854166666667,0.9182852083333334,148.15188562499995,260.4368297916667,28.967166666666675,276.0923541666666,19.59439190593185,-12.403145833333333,8.659879166666668,24.634,35.253,1.0,0.0,1.0,0.0,0.0,353.58968108434266,158.38579718749997,176.2075166666667,180.04508194190078,0.8988594821815675,0.8797007698250257,168.41168122936585,1.1367501704004443,,11.633400712534947,5.261974055994419,5.981549904794374,6.6,5.6,0.6,1.0681339297606365,1.0786715173562038,6.0405603943246104,False,,5.334958062509167
2018-07-18,-38.723541666666655,,40.61614583333333,3.7405211028230787,38.42608333333333,0.8081624791666665,1.9055326041666667,2.9323586236564125,113.32224999999998,76.82281250000003,39.55416666666667,1.155554583333333,95.89139291666665,159.4554125,27.584562500000004,185.05460416666668,18.99420944899777,-5.903062499999997,-0.19288327083333565,23.31,33.739000000000004,3.0,0.0,3.0,0.0,0.0,352.9303035207748,97.79692552083333,113.51513327083332,111.17067175044683,0.8615320504227549,0.8797007698250257,109.00455723795677,1.1367501704004443,,2.166114512490061,3.401251569849009,3.86637330160064,5.9,5.0,4.0,0.7732746603201279,1.0616580950078442,5.308290475039222,False,,3.8529379962079293
2018-07-19,-54.0275,,43.11458333333332,4.123521415131948,58.78654166666666,0.6635925416666665,3.8242668750000015,3.4599288734652807,218.13075,85.43333333333331,41.934375,1.1699700000000002,191.5544280208333,195.89336833333337,29.132270833333337,319.32422916666667,25.489889188459397,-12.118229166666667,13.020790624999998,23.618,34.398,2.0,0.0,2.0,0.0,0.0,352.24725179739715,195.37869489583332,205.109959375,217.48265654405472,0.952555865600972,0.898364485704432,213.22573528786626,1.113133940525123,,4.25692125618845,6.804611165408571,7.5744436402924915,7.4,6.0,0.0,1.262407273382082,1.0473246844504744,6.283948106702846,False,,5.856502778986848
2018-07-20,-52.46708333333333,,42.94635416666667,4.093380930047792,49.49802083333334,0.3859086520833333,-5.2283439583333315,3.7074722779644578,179.57214583333337,92.81583333333332,41.40520833333333,1.7192891666666668,171.95447083333335,246.10875979166656,29.021937500000003,272.56683333333336,26.988880599754435,-9.585958333333334,10.803970208333334,24.112,35.005,0.0,0.0,0.0,0.0,0.0,351.5405028596852,166.72612687500003,168.768175625,185.58851059686043,0.9879002736005316,0.898364485704432,191.40835770962073,1.113133940525123,,-5.819847112760303,6.107705359217827,6.798694134072553,8.5,7.1,0.0,0.9575625669567374,0.9732996218970515,6.910427222647981,False,,5.148900555993653
2018-07-21,-63.12312499999999,,43.17499999999999,4.042568910232041,60.25389583333334,0.7286139541666667,-5.108146875000002,3.3139549560653747,218.50966666666676,84.59041666666664,41.810416666666654,1.5351743749999995,190.79477312500003,198.871496875,28.9081875,329.85279166666675,25.228559654546547,-12.667812500000002,11.701629999999994,23.624,33.58,0.0,0.0,0.0,0.0,0.0,350.81003475533043,185.68662625000005,206.80803666666677,206.69408598047832,0.8978694892272964,0.898364485704432,212.38013764022816,1.113133940525123,,-5.686051659749845,6.776151891265985,7.542764656321671,8.400001,6.8,0.0,1.1092300654048273,0.9475758616983564,6.443516040284576,False,,5.965713318496748
2018-07-22,-62.07979166666669,,43.8765625,3.630697466675294,60.8651875,0.7192491666666668,5.202636770833334,2.9114483000086264,198.4231041666666,83.299375,42.223958333333336,1.5615322916666667,163.23141,115.1628722916667,26.95345833333333,311.69239583333336,23.10461436773606,-10.4918125,1.8531749999999996,21.419,32.315,4.0,0.0,4.0,0.0,0.0,350.0558269396311,168.43404677083333,196.5699291666666,187.48965420061057,0.8568657855496423,0.898364485704432,181.69842263077203,1.113133940525123,,5.791231569838611,5.7862511616620775,6.440872556448981,8.2,6.7000003,0.0,0.9613242211062558,0.9545246742529968,6.395315590586778,False,,5.493482370994175
2018-07-23,-52.11416666666667,,43.37604166666666,3.1605785699176914,46.08627083333332,0.4265187104166666,8.641108888888889,2.7340598595010235,126.86154166666668,89.15791666666668,42.33125,1.9828024999999991,98.66789819444445,74.09185416666666,24.691229166666673,219.1648125,22.081226089133068,-6.851624999999998,-7.022828458333337,20.619,30.127,1.0,0.0,1.0,0.0,0.0,349.2778605924929,107.30900708333334,133.884370125,119.38351790303213,0.8015051120839961,0.8988594821815675,109.77010328129772,1.1125209444005202,,9.613414621734396,3.4899465413322903,3.8826386220703286,7.0,5.7000003,0.0,0.6811646363486953,0.9257046952392836,5.276517027710153,False,,3.9890314789764343
2018-07-24,-69.13104166666666,,42.88489583333333,3.585727061033788,62.98056249999999,0.8414935833333331,13.792753680555556,2.7442334777004547,211.5770625,81.75874999999998,42.23854166666667,1.1694885416666667,139.6883338194445,92.22840104166666,26.42052083333333,332.17589583333324,22.11606612203852,-12.270520833333327,8.881366666666667,19.593,33.397,8.0,0.0,8.0,0.0,0.0,348.4761189467122,153.48108750000003,202.69569583333333,170.75092441311892,0.7571995392847413,0.8988594821815675,155.40619706254347,1.1125209444005202,,15.344727350575418,4.949137770109718,5.506019425970748,7.2000003,6.2000003,0.0,0.8880676083697688,0.932250133859784,5.779951096649564,False,,5.778212532230617
2018-07-25,-72.56645833333333,,42.35104166666665,3.8986442779556687,59.92975000000001,1.0155568979166667,5.100284305555553,2.8830873800390013,201.75941666666668,79.68020833333334,42.35104166666665,0.8434456249999999,139.36065548611106,115.753398125,27.860916666666665,319.37585416666667,22.9239628688362,-15.66435416666667,8.93564375,20.863000000000003,35.08,10.0,0.0,10.0,0.0,0.0,347.65058762715375,144.46093979166662,192.82377291666668,160.89302679834822,0.7491863560521597,0.8978694892272964,155.21259732975713,1.1137476125406565,,5.680429468591077,4.944423409849171,5.506839768109647,8.1,6.7000003,0.0,0.8219163482026108,0.8954923133238204,5.9997987554720025,False,,5.7446523354955294
2018-07-26,-56.20562499999999,,43.78802083333333,3.721614581060373,52.090687500000016,0.6833243125,1.7461045833333315,3.0382902685603725,177.74154166666665,85.39979166666664,42.42604166666667,1.0361987500000005,166.53300614583333,209.54210833333332,27.16804166666667,275.43825000000004,23.73023257909827,-11.34302083333334,6.326691666666669,20.134,33.429,9.0,0.0,9.0,0.0,0.0,346.80125500038787,168.27911072916663,171.41484999999994,187.4204578150741,0.9817067233624548,0.8978694892272964,185.4757380041403,1.1137476125406565,,1.944719810933796,5.904513944799222,6.576138309233144,7.3,6.2000003,1.7,1.0606674202860906,0.8948347361812008,5.547975620337716,False,,4.90050310301532
2018-07-27,-61.09708333333333,,43.8265625,3.70865084375208,58.81889583333333,0.8514746666666668,15.451984583333333,2.8571761770854134,208.31745833333332,80.91333333333334,42.52708333333332,1.1292437500000003,147.89955427083333,140.0939541666667,27.305041666666664,317.37941666666666,22.75933362773177,-11.212083333333332,8.375658749999998,22.889,33.098,6.0,0.0,6.0,0.0,0.0,345.9281125342899,163.35153885416662,199.9417995833333,190.63841923549754,0.8169954416464263,0.8568657855496423,172.6052746708309,1.1670439138359845,,18.033144564666628,5.244551399718633,6.120621791841624,7.4,6.1,0.0,1.0033806373002392,0.9024370848208352,5.504866131343987,False,,5.714068371787625
2018-07-28,-64.50562500000002,,43.03333333333333,3.4587021292527163,46.79487499999998,0.7004970833333332,0.21302458333333285,2.7582050459193823,119.61545833333332,83.49666666666668,41.02708333333333,0.8153077083333335,113.35975374999998,166.73421875,26.060666666666666,220.20625000000004,22.234035264357644,-11.48641666666667,-2.9573729166666665,20.414,32.409,10.0,0.0,10.0,0.0,0.0,345.03115516706225,113.57277833333332,122.57283125,132.54441973136002,0.9265738351241138,0.8568657855496423,132.2958106878834,1.1670439138359845,,0.2486090434766126,4.014921129823451,4.685589269091953,6.5,5.5,0.0,0.8519253216530824,0.9259163667754156,5.092540017264787,False,,4.034915627800939
2018-07-29,-54.075416666666676,,42.677083333333336,3.4923915972203914,48.7518125,0.6743356250000002,-4.7804553125,2.8180559722203897,147.01602083333339,84.09860416666666,41.63229166666667,1.217215416666666,145.79839145833338,177.42976458333337,26.2221875,238.83985416666667,22.55068835576496,-11.727770833333334,5.890161875,20.123,32.334,5.0,0.0,5.0,0.0,0.0,344.11038168507537,141.01793614583337,141.12585895833337,164.5741241207063,0.9992352725907456,0.8568657855496423,170.15312539852437,1.1670439138359845,,-5.5790012778180245,5.164624528693655,6.02734362345997,7.6,6.3,1.3000001,0.9567211811079184,0.9409809174246372,5.9281799592530815,False,,4.33784169182722
2018-07-30,-24.979145833333348,,43.540625,3.1636613674279044,30.47504166666666,0.12699712500000002,8.389227083333333,3.0366642424279044,91.05791666666669,96.10783333333332,42.58125,1.4352756250000005,76.66832979166666,155.94256291666667,24.85975,142.98022916666662,23.622331121218238,-3.989104166666667,-0.21571374999999984,21.5,28.411,0.0,0.0,0.0,0.0,0.0,343.1657951088802,85.05755687499997,91.27363041666668,94.42534564778308,0.9318962824937482,0.9007915861094544,85.1121735303939,1.1101347030993372,,9.313172117389168,2.712249546424361,3.01096234495112,4.7000003,4.1,1.0,0.7343810768261357,0.9238870608679234,3.78793686144975,False,,2.530719554175799
2018-07-31,-46.82291666666666,,44.07916666666666,3.1209172449332083,45.43704166666666,0.3310725833333334,14.521663333333333,2.7898446615998744,144.87983333333332,91.60375,42.68437499999999,0.9602256249999996,116.3643565625,140.51930416666667,24.4216875,230.07141666666664,22.36301752692927,-7.545104166666667,0.9329868749999982,19.871,29.617,2.0,5.08,2.0,0.0,0.0,342.19740308669094,130.88601989583333,143.9468464583333,143.9468464583333,0.9092663237587456,0.9092663237587456,127.9760984454702,1.0997877891992938,,15.970748012863108,4.1148095550790895,4.525417303556561,4.9,4.3,1.4,1.0524225820518336,0.9012731465936272,3.8754747022568066,False,,3.911902337650288
2018-08-01,-58.48729166666666,,40.63229166666668,3.121391203744944,58.6701875,0.4792761666666668,28.699309374999995,2.642115037078277,195.06960416666664,88.24708333333332,37.880208333333336,1.1448683333333338,119.08735541666664,111.72853958333332,24.26179166666667,304.7152083333333,21.466020730201134,-8.280562500000002,2.801530625,17.973,30.816,5.0,0.254,5.0,0.0,0.0,341.20521829459057,147.78666479166662,192.26807354166667,159.4979905426217,0.7686490121285767,0.9265738351241138,128.52440993082323,1.079244807151338,,30.973580611798454,4.210448131685667,4.5441042819018085,5.8,4.9,0.0,0.9273682027471604,0.9190840589585788,4.503511976547721,False,,4.988074225061812
2018-08-02,-74.2775,,38.98645833333333,3.4027204399771964,59.8794375,0.8659631458333333,15.992298333333332,2.5367572941438623,199.55395833333333,80.46837500000002,36.292708333333344,0.7106602083333331,143.6967679166667,107.21050708333333,25.40595833333333,321.77333333333337,20.812349462689628,-12.677750000000005,5.229847916666668,16.968,33.358000000000004,9.0,0.0,9.0,0.0,0.0,340.18925884266287,159.68906625000002,194.32411041666663,171.359269534452,0.8217666140737622,0.9318962824937482,154.1982413881243,1.073080791055424,,17.16102814632767,5.086160041661157,5.4578606409402415,6.7000003,5.8,0.0,0.9410104243890944,0.9207333035417145,5.340253336157884,False,,5.364628030273208
2018-08-03,-71.55583333333333,,39.185416666666654,3.732442566061122,57.83164583333332,1.1210376875,14.541959409722226,2.611404878561122,207.866875,76.96625,35.20104166666668,0.6084210416666668,139.17753038194448,161.60578958333338,26.85220833333333,321.13520833333337,21.301639039252134,-16.74170833333333,8.976804166666662,18.713,34.878,12.0,0.0,12.0,0.0,0.0,339.1495486862119,153.71948979166672,198.89007083333337,165.9009611156094,0.7728866963926074,0.9265738351241138,150.20662693686114,1.079244807151338,,15.694334178748248,4.933101851779694,5.324024556681884,7.7000003,6.3,0.0,0.8450832373801664,0.9641520904201972,6.07415835354466,False,,5.521622726535274
2018-08-04,-65.10583333333334,,38.411979166666654,3.85594395737732,57.465333333333334,0.7951048937499999,7.068668506944448,3.0608390636273186,200.5650208333333,83.79020833333334,34.229166666666664,1.1373825,173.4574648263889,217.37744791666668,27.713583333333343,311.55808333333334,23.831920364756414,-12.083395833333334,12.528784791666668,20.304,34.534,13.0,0.0,13.0,0.0,0.0,338.0861180411881,180.52613333333335,188.03623604166665,194.83189195511014,0.9600603433336696,0.9265738351241138,187.20306817551614,1.079244807151338,,7.628823779593997,6.15327658570186,6.6408918020846475,8.7,6.8,0.0,0.9766017082077434,0.9783329407661786,6.652664183812214,False,,5.541132840099307
2018-08-05,-46.88125,46.61979166666666,39.83541666666667,3.683373093276437,47.07818750000001,0.4029692395833333,0.6821052083333331,3.280403853693102,160.48545833333333,91.22795833333332,33.05104166666667,1.589420208333333,135.8716926041667,249.7348333333333,27.248041666666666,246.380875,24.999564597375574,-8.538624999999998,8.892348541666664,23.063,33.084,10.0,0.0,10.0,0.0,0.0,336.99900380290205,136.55379781250002,151.59310979166662,148.19914738609668,0.9007915861094544,0.921420940815148,147.45887203731866,1.085280305345932,,0.7402753487780503,4.817774624500991,5.2286359155663185,6.8,5.4,0.0,0.968265893189868,0.953243784541554,5.147516527432803,False,,4.561076853738295
2018-08-06,-56.28812499999998,,37.48958333333332,3.8120595947327303,52.43289583333333,0.4936758645833333,3.5761879166666675,3.3183837301493977,195.34802083333335,89.90979166666666,32.03333333333334,1.653784375,167.6671409375,256.63508333333334,27.70975,296.21708333333333,25.17441516459977,-8.570479166666667,12.38872875,22.41,34.483000000000004,3.0,0.0,3.0,0.0,0.0,335.88824996706626,171.24332885416666,182.95929208333337,188.33132205565158,0.9359640983753348,0.9092663237587456,184.39827425301948,1.0997877891992938,,3.9330478026320623,5.947846982507997,6.541369483388162,7.9,6.3,0.0,1.0383125849755162,0.9295978596303012,5.8564666929776195,False,,5.425430693805736
2018-08-07,-54.57291666666668,,36.55625,3.813174599265019,56.242125000000016,0.6406704687500001,-0.266904270833334,3.1725041305150192,210.99741666666668,86.84333333333336,30.64166666666667,1.8810554166666664,196.86674437500002,241.1308875,27.681604166666666,313.54291666666666,24.468478805743736,-8.795729166666666,9.48549083333334,22.768,33.928000000000004,2.0,0.0,2.0,0.0,0.0,334.75390805218245,196.59984010416676,201.51192583333332,217.23044222213002,0.9756238460386244,0.9050289549341,217.52535463280842,1.1049370238909266,,-0.2949124106783619,6.983487152328644,7.716313510474535,8.5,6.7000003,2.7,1.1516885344737018,0.9131116645541272,6.117848413755995,False,,5.718959752502799
2018-08-08,-28.890187499999996,,34.95989583333334,3.1423303951657884,30.7765,0.04943737916666666,3.769458020833332,3.0928930159991226,96.06439583333338,98.74583333333334,29.690625,1.6733110416666668,96.81759833333336,266.38972916666665,24.71950000000001,152.91091666666662,24.01616692496877,-3.2158541666666665,-2.050731520833334,21.295,29.409,6.0,2.032,6.0,0.0,0.0,333.59603752224905,100.58705635416668,98.11512735416672,110.401015104347,1.0251941679806114,0.9111062634623012,106.2637830689651,1.0975668153129503,,4.137232035381897,3.4245938319501867,3.75872054587394,5.9,5.0,1.0,0.7517441091747881,0.9116197468729657,4.558098734364828,False,,2.6977061751481637
2018-08-09,-30.491708333333325,,34.559375,3.111206387067288,27.93331249999999,0.012131064583333335,5.702112500000003,3.0990753224839547,77.27777083333334,99.67083333333336,29.642708333333346,1.6086824999999998,74.75058510416667,281.2556666666667,24.63864583333334,133.3917708333333,24.10119218778618,-2.8452708333333327,-0.6661927083333329,21.303,28.006,5.0,0.0,5.0,0.0,0.0,332.4147062087503,80.45269760416667,77.94396354166666,87.31372822175396,1.0321863804264828,0.921420940815148,81.1253378266371,1.085280305345932,,6.1883903951168575,2.643841538340464,2.8693091520163976,4.0,3.7,0.5,0.7754889500103251,0.9038791220537108,3.344352794699045,False,,2.250005657602039
2018-08-10,-51.65720833333332,,33.29791666666667,3.600721735479325,48.80685416666666,0.6456504791666666,23.82323601325757,2.95507125631266,181.43424999999996,86.36770833333333,29.30625,0.7341812499999999,100.22139138257576,223.74034666666668,26.57531250000001,270.1360416666667,23.2561070512992,-12.34466666666667,8.409931874999998,19.793,34.079,11.0,0.0,11.0,0.0,0.0,331.2099907308556,124.04462739583332,173.02431812499992,132.53139475237614,0.7169201921444266,0.9359640983753348,107.07824323234414,1.0684170490468812,,25.453151520032037,3.5513618448452187,3.794335542367216,5.9,5.2000003,0.0,0.7296798718469482,0.8849798753797143,4.601895605169288,False,,4.77651193661968
2018-08-11,-51.26862499999999,,34.823437500000004,3.7477606817422284,54.84370833333333,0.6169037291666668,9.482878882575763,3.1308569525755607,193.5587500000001,87.728875,28.6375,1.5906835416666671,158.13225736742427,244.1964729166666,27.15587499999999,291.68643750000007,24.130260381671423,-8.502104166666665,11.649343750000005,20.831,34.976,7.0,1.778,7.0,0.0,0.0,329.9819769127455,167.61513625000003,181.90940625000005,179.08286924781598,0.921420940815148,0.9359640983753348,168.95119977562538,1.0684170490468812,,10.131669472190582,5.6065949577362595,5.990181639945699,7.6,6.2000003,2.8,0.9661582844396124,0.8405284321973832,5.211276520100888,False,,5.3537894407815845
2018-08-12,-57.295000000000016,,35.56354166666667,3.7946950400477584,52.83800000000002,0.7143100625000001,21.2722940625,3.0803849775477583,181.38966666666667,85.45312500000001,27.96354166666667,1.0048058333333334,119.67988604166668,112.1786625,27.56647916666667,283.6395416666667,24.014157670938264,-8.382249999999999,9.866545833333333,22.609,34.785,6.0,0.0,6.0,0.0,0.0,328.7307601969646,140.95218010416667,171.52312083333337,151.75885719542018,0.8217678142711031,0.928790468701687,128.85563544699338,1.0766691021257502,,22.903221748426798,4.244951014431188,4.5704075972754215,5.6,5.0,0.0,0.914081519455084,0.8544571032976007,4.272285516488004,False,,5.226776386449228
2018-08-13,-60.86958333333335,,35.03750000000001,3.7283873656236404,50.25943749999999,0.7677887083333332,7.1168202083333325,2.9605986572903067,172.15075000000004,84.60937500000001,27.74687500000001,0.9934947916666668,126.55953249999996,171.975675,27.16764583333334,273.11218750000006,23.35815532452425,-10.899729166666665,10.408768750000002,20.288,34.922,10.0,0.0,10.0,0.0,0.0,327.45644605268564,133.67635270833327,161.74198125,140.35121830437842,0.8264790110473144,0.9524416982147644,132.87903368491777,1.0499330319896514,,7.472184619460639,4.487232022050953,4.711293122153012,6.3,5.2000003,0.0,0.9060178582575428,0.8702507339550559,4.525304065547023,False,,4.961828438813268
2018-08-14,-33.94562500000001,,35.07812499999999,3.5393766350941323,34.18785416666667,0.1967363125,,3.3426403225941317,106.7946875,95.3875,27.478125,1.1789612500000002,,256.07652083333335,26.649708333333322,169.24295833333332,25.27858547102896,-6.125708333333333,3.691557708333333,22.387,30.726,13.0,0.0,13.0,0.0,0.0,326.15915037776784,,103.10312979166667,,,0.9722715720464092,136.31695075401657,1.028519221121758,,,,4.830762058078015,6.5,4.9,0.0,,0.985869788583295,4.830762058078015,True,4.830762058078015,3.0192221547057296
2018-08-15,-36.16562500000001,,32.44375,3.790082811067826,46.798229166666644,0.4960110416666667,-7.005745922619046,3.29407176940116,163.86829166666666,88.97020833333335,27.264583333333334,2.130381666666666,158.01882663690472,251.02816666666644,27.81316666666666,239.82439583333328,25.123686795034413,-7.1751875,8.011058749999998,23.354,32.57,10.0,0.0,10.0,0.0,0.0,324.8389998934875,151.01308071428568,155.85723291666667,159.75688351279268,0.968919298054194,0.9452680685411164,167.168268870844,1.0579009629970408,,-7.411385358051282,5.606143383730805,5.930744484348309,9.5,7.1,43.8,0.8353161357760935,0.9905322062192048,7.032778569691841,False,,4.405076788649394
2018-08-16,-21.727375,,38.82760416666667,3.579665205369873,37.223645833333336,0.20328560416666666,3.3950314583333348,3.3763796012032063,142.6697916666666,95.16670833333336,37.428125,2.1115395833333337,,195.42085416666663,26.73735416666668,197.3203333333333,25.26610498636639,-4.4461249999999986,10.337525,22.429,34.039,0.0,103.124,14.0,0.0,0.0,323.49613253081407,,132.3322666666666,,,0.9215188899215936,108.25540561027431,1.0851649498851659,,3.684169142340856,,3.8366504879152727,4.6,3.8,99.1,,1.009644877910235,3.8366504879152727,True,3.8366504879152727,3.865341260411787
2018-08-17,-29.15583333333333,,43.02083333333332,3.0295027542991946,39.88912499999999,0.07683068958333335,9.518890729166666,2.952672064715862,133.6471875,98.07291666666669,41.58020833333333,2.484129166666666,132.95755541666668,225.0723291666667,23.97595833333333,199.4582083333333,23.166251275627328,-3.537833333333334,-1.4392783333333343,19.211,29.525,2.0,62.738000000000035,6.0,0.0,0.0,322.13069780712004,142.47644614583334,135.08646583333334,154.62688097775327,1.0547055566737351,0.921420940815148,144.2962163406487,1.085280305345932,,10.330664637104563,4.699544592350446,5.100323190172916,4.3,3.9,0.0,1.3077751449881434,1.1185060722925566,4.362173788610022,False,,3.190078331230481
2018-08-18,-47.66129166666665,,43.12083333333332,3.4833011451380664,48.28547916666666,0.2773570833333333,17.779270729166672,3.2059440618047326,155.37443750000003,93.80375,41.51562499999999,1.3766300000000002,118.40006760416668,254.75285833333328,26.28614583333332,244.5416458333334,24.584817955091825,-7.3724791666666665,7.613098333333336,21.79,32.973,6.0,1.778,7.0,0.0,0.0,320.74285719220745,136.17933833333333,147.7613391666667,147.77704485788675,0.9216168390280391,0.9215188899215936,128.48360342807584,1.0851649498851659,,19.293441429810947,4.194351854219532,4.551563619684892,5.0,4.6,2.4,0.9894703726191608,1.0761480297196702,4.950280834081008,False,,4.388880113945783
2018-08-19,-40.01547916666667,,40.42239583333333,3.7749386011253603,45.70452083333333,0.3898449916666666,,3.385093609458693,162.9163125,92.00125000000004,39.44479166666667,1.0221789583333332,,227.72524166666668,27.61483333333333,239.698125,25.493721410206838,-9.372937500000004,11.195863333333335,22.483,34.118,2.0,0.0,3.0,0.0,0.0,319.3327844625598,,151.72044916666667,,,0.9216168390280391,110.79621308934955,1.085049618944274,,,,3.9300383419664775,4.3,3.7,2.5,,1.0621725111670663,3.9300383419664775,True,3.9300383419664775,4.399260063407496
2018-08-20,-30.2723125,,37.68749999999999,3.0692423442262715,34.93422916666666,0.02919905416666667,-1.2988227083333317,3.0400432900596033,105.89537500000002,99.24374999999998,36.02395833333333,2.9573010416666667,125.52262895833331,260.4487499999999,24.302104166666666,169.20375,23.69779000947909,-2.4651875000000003,-2.5302893749999984,20.895,29.958,0.0,5.08,0.0,0.0,0.0,317.90066604273375,124.22380625,108.425664375,131.41648425903284,1.1457048196666861,0.9452680685411164,132.7905100529411,1.0579009629970408,,-1.3740257939082563,4.438146281626019,4.695119225253904,4.1,3.5,2.5,1.3414626357868296,1.0133629359141063,3.546770275699372,False,,2.9540716600770254
2018-08-21,-45.28437500000001,,36.59947916666667,3.113885596365592,42.1464375,0.2929412854166667,4.879412812499997,2.8209443109489247,118.20500000000004,92.29375,35.18333333333333,2.0416702083333327,116.76303723958334,249.61499479166665,24.47304166666667,201.39591666666664,22.577359894224077,-5.116125000000001,-1.5356454166666655,20.769,30.304,5.0,0.0,5.0,0.0,0.0,316.4467013328278,121.64245005208332,119.74064541666672,125.54445999410736,1.0158826990517618,0.968919298054194,120.5085268443611,1.0320776993586804,,5.035933149746267,4.129112373393738,4.2615647987256695,5.5,4.7000003,0.0,0.9067158594281236,0.9544804940992988,4.486058595345765,False,,3.630817937292833
2018-08-22,-55.83562500000002,,34.25625,3.0225328211057803,51.795291666666664,0.4242844312499998,13.809605104166666,2.5982483898557795,150.11675,89.04875,34.25625,1.5089337499999995,98.63689619791666,100.68422541666668,23.770125000000004,252.3275208333334,21.21667085348632,-6.3816250000000005,-0.24368854166666865,18.907,30.54,6.0,0.0,6.0,0.0,0.0,314.97110302099355,112.44650130208332,150.36043854166667,116.053526364787,0.747846324423449,0.968919298054194,101.8009408998268,1.0320776993586804,,14.25258546496022,3.4857466384465554,3.5975613711551757,5.5,4.7000003,0.0,0.7654385430130748,0.9457330244693336,4.444945485582256,False,,4.266167573044367
2018-08-23,-72.295,,33.380208333333336,2.8621414418537103,53.95045833333333,0.6853953270833334,18.230305208333334,2.176746114770377,146.7405208333334,81.6585416666667,33.380208333333336,0.9764024999999998,105.55548718750002,122.38454791666665,22.69329166666667,265.4589583333333,18.461352109320547,-8.506041666666668,-1.5050666666666708,16.105,30.12,3.0,0.0,3.0,0.0,0.0,313.47409737997214,123.78579239583335,148.24558750000003,127.7789129369433,0.8350049029002858,0.9687497690399004,108.96052888055188,1.032258310617272,,18.818384056391427,3.726368931770913,3.8465752982465315,6.0,5.0,0.0,0.7693150596493064,0.9457330244693336,4.728665122346667,False,,4.27288207791884
