date,rh,H,sw_in,g_2,vp,theta_1,g_3,lw_out,g_1,wd,es,LE,ws,sw_out,G,vpd,Rn,lw_in,t_avg,t_dew,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2014-07-16,81.37200187500002,,225.6156882083333,,,35.31349479166668,-4.5331250540833326,386.8020187500002,-6.716304758333332,,,,,38.74351458333333,-5.624714906208332,0.3793412125416668,144.11249029166666,344.04233541666673,,,,,0,48,48,0,,355.411475574443,,149.737205197875,1.240232525825454,0.8063004147826521,,95.53754456457743,0.8063004147826521,,,,3.3639706291433984,5.3,4.2000003,0.0,,0.8009453306809046,3.3639706291433984,True,3.3639706291433984
2014-07-17,75.84697625,,338.01640193958343,,,34.47090395833333,-5.051502466666666,390.93625416666674,-8.282164208333333,,,,,61.1186775875,-6.666833337500001,0.6410410352479169,207.20447851875,321.2430083333333,,,,,0,48,48,0,,354.54374919186927,,213.87131185625,1.2411273289155325,0.8057191044804213,,117.6582164729994,0.8057191044804213,,,,4.142861178780147,6.5,5.2000003,0.0,,0.7967040268786421,4.142861178780147,True,4.142861178780147
2014-07-18,73.56713395833333,,303.8390200625,,,33.38197875,-0.8579225416666653,397.85581458333314,-2.735378527083332,,,,,56.36641697916667,-1.796650534375,0.7745398101541664,190.26006141666664,340.64327291666666,,,,,0,48,48,0,,353.6446561847189,,192.0567119510416,1.2405795960103796,0.8060748405148147,,119.282461311816,0.8060748405148147,,,,4.200052432304812,6.8,5.3,0.0,,0.7924627230763795,4.200052432304812,True,4.200052432304812
2014-07-19,77.49962812500002,,300.6182177187501,,,32.12331125,2.589008418750001,406.55871875,1.595257737499999,,,,,53.23127303125,2.0921330781249994,0.7322316381416668,191.9118301041666,351.0836041666667,,,,,0,48,48,0,,352.71431852514445,,189.8196970260416,1.3537804100892763,0.8080819537564454,,105.21265931612116,0.7386722340989216,,,,3.7046409070547766,5.9,4.7000003,0.0,,0.788221419274117,3.7046409070547766,True,3.7046409070547766
2014-07-20,79.40497458333334,,273.7927836177084,,,31.00054,5.995042731666668,414.57871666666665,6.0001490625,,,,,48.161917076041654,5.997595897083335,0.7208805861729165,176.3391790416666,365.2870291666666,,,,,0,48,48,0,,351.75286272428497,,170.3415831445833,1.3537804100892763,0.8101522760169257,,120.23217048390795,0.7386722340989216,,,,4.233492623548015,6.5,5.4,0.0,,0.7839801154718545,4.233492623548015,True,4.233492623548015
2014-07-21,78.86923541666667,,310.0577763333334,,,29.9454525,7.263000462499999,422.44401875,7.2854793125000015,,,,,54.87591320833334,7.2742398874999985,0.7818430943395834,202.586181875,369.8483375,,,18.67373082,20.36903182,0,42,42,0,,350.7604199835068,,195.3119419875,1.3351291235964926,0.8124682795878193,,121.7961951058144,0.7489912266360115,,,,4.288563464182756,6.6,5.5,0.0,,0.7797388116695921,4.288563464182756,True,4.288563464182756
2014-07-22,76.89707270833334,17.3248595496875,316.7236386479167,,2.1816917786049514,28.873104791666666,10.895214083333334,433.9163083333333,12.19926983333333,186.28382025208333,3.042904511629951,,1.5231023475208332,54.90979021041665,11.547241958333332,0.8612127330249999,217.37148177083336,389.4739416666666,23.640883690208334,18.412818916316933,14.39534347,29.03771393,0,0,9,0,4.94899277360624,349.7371263577913,,205.82423981250002,1.316984777432619,0.8130919665235663,,149.2406389093468,0.7593102191731013,,22.816576298096575,,5.273383053497841,9.1,6.8,0.6,,0.7754975078673295,5.273383053497841,True,5.273383053497841
2014-07-23,74.85439645833333,22.507121192937497,265.3127740833333,,1.6752329644916395,28.072213333333334,1.0253913333333338,411.3026041666666,0.7615630125000007,75.94209671458331,2.3131368910478893,,1.5494812323541671,47.871590125,0.8934771729166675,0.6379039265562501,167.393369375,361.25478958333326,19.689683879375,14.26679386193118,14.55967721,23.18182742,0,0,6,0,3.981028442236952,348.68312293123483,,166.49989220208332,1.316984777432619,0.8143343279977135,,96.40573729592319,0.7593102191731013,,29.641535994929782,,3.393527297886295,5.4,4.4,0.0,,0.771256204065067,3.393527297886295,True,3.393527297886295
2014-07-24,71.17549541666666,41.491697791354156,330.30498520833333,,1.2663611063432758,27.731602916666667,-3.570990316666668,398.4627604166666,-4.940061356250001,107.58150672708337,2.027444927072442,111.72617331408331,0.7617348266666669,58.95143991666668,-4.255525836458333,0.7610838207291662,203.16782654166667,330.27704166666666,17.377826980625,9.974927905205556,11.71194237,22.33668305,0,0,0,0,4.467472897675166,347.5985560045299,153.21787110543747,207.42335237812503,1.316984777432619,0.8181694206904558,201.78560387649432,147.14166949544625,0.7593102191731013,0.7386722340989216,54.64393438104806,3.924087547610951,5.167963565516521,7.1,5.4,0.0,0.9570302899104668,0.8766780021565372,4.734061211645302,False,
2014-07-25,79.51209624999998,21.261724304302074,233.55576562499996,,1.432539007749931,27.25171520833333,-3.7151056874999977,393.4050416666667,-4.601484420833333,,,,0.7186948162812499,39.263284041666665,-4.1582950541666674,0.5407078977270832,149.6382690833333,348.7508291666666,16.53066958689583,,7.794716983,23.11396286,0,1,17,0,3.2675574520791595,346.4835772942316,,153.79656413749996,1.316984777432619,0.8222133261722668,,127.4029521805152,0.7593102191731013,,28.001367250734976,,4.47105781099834,7.0,5.1,0.0,,0.8766780021565372,4.47105781099834,True,4.47105781099834
