date,rh,H,sw_out,sw_in,g_2,Rn,theta_1,g_1,wd,lw_in,t_avg,G,lw_out,LE,ws,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2012-07-06,70.84209666666666,,60.31862670833332,315.6231260833334,43.08110543750001,212.03615004166676,54.30710708333334,17.751984041666674,,449.91353125,,30.41654473958334,492.21339375000014,,,21.1078,33.9918,0,0,19,0.0,17,360.8327031638588,,181.6196053020834,1.3933165618882428,0.7177119883257438,,126.72130624182671,0.7177119883257438,,,,4.461981456892559,7.9,6.7000003,0.4,,0.6659673518063216,4.461981456892559,True,4.461981456892559
2012-07-07,63.50939604166666,10.197435520833332,51.49651679166666,268.0628975000001,31.849075910416676,181.693804375,55.31698604166667,4.2418815374999985,,458.9955854166665,29.30414270833333,18.045478723958333,492.96907708333333,,2.3792511458333334,22.9097,36.2789,0,0,5,4.3180000000000005,12,360.2729751934868,,163.6483256510417,1.4194991802211616,0.7044738129712744,,151.8357773214893,0.7044738129712744,,14.47525136218107,,5.394580749911156,10.5,8.0,0.0,,0.6743225937388945,5.394580749911156,True,5.394580749911156
2012-07-08,61.43436187500001,,54.34094602083334,283.7624939166668,3.5177635625000008,189.7837765375,54.87835229166668,-8.718826291666666,,417.8086520833333,,-2.6005313645833312,456.2980854166667,,,18.2061,27.4378,0,0,3,0.0,4,359.68214033871686,,192.38430790208332,1.446684669569022,0.6912356376168051,,118.26807221811336,0.6912356376168051,,,,4.164334797595951,7.7000003,6.1,0.0,,0.6826778356714674,4.164334797595951,True,4.164334797595951
2012-07-09,71.48317833333336,,54.80920489583334,287.7774204166667,18.393432083333334,186.53438591666668,54.70242979166664,-4.672552291666665,,403.07124791666666,,6.860439895833338,448.03859791666673,,,16.1906,27.6969,0,0,21,7.3660000000000005,27,359.0602700278219,,179.67394602083337,1.3282072417481054,0.7528945548315645,,123.64064600148642,0.7528945548315645,,,,4.353508388905453,8.0,6.3,1.2,,0.6910330776040403,4.353508388905453,True,4.353508388905453
2012-07-10,66.24783645833334,,60.52729466666668,331.76819166666667,2.592828916666667,225.01469558333332,55.73793854166666,-8.475608875,,398.199825,,-2.9413899791666656,442.6299645833333,,,18.4407,25.3341,0,0,7,0.0,10,358.40743871466384,,227.9560855625,1.2693558417652018,0.7878011563797367,,125.13557807279018,0.7878011563797367,,,,4.4061464130806645,7.9,6.3,0.0,,0.6993883195366133,4.4061464130806645,True,4.4061464130806645
2012-07-11,58.614143541666664,42.34482625,68.61924552083333,343.71120947916666,23.22413695833333,218.1364448125,54.72798708333334,-2.6385303156250006,,390.43339375,21.750744791666666,10.292803321354164,445.4497520833333,,1.8353192708333332,16.2552,26.4216,0,0,10,0.0,15,357.72372395023666,,207.84364149114586,1.2329358228684604,0.8110722240785181,,136.45030578034255,0.8110722240785181,,52.20845319676573,,4.812656217990466,9.0,6.8,0.0,,0.7077435614691863,4.812656217990466,True,4.812656217990466
2012-07-12,68.41748020833336,,64.74737929166668,326.3504577083333,28.968054875000004,213.76727811875,54.68160416666668,3.371975625000003,,408.1607166666667,,16.170015250000002,454.64046874999985,,,16.1676,27.3889,0,0,8,0.0,15,357.00920646397384,,197.59726286875,1.2236853408131392,0.8172035462445761,,142.36160246155305,0.8172035462445761,,,,5.012691623812316,9.1,7.0,0.0,,0.7160988034017592,5.012691623812316,True,5.012691623812316
2012-07-13,58.999095625,,64.04611043749999,321.8824041666667,35.12330256250001,206.282137625,54.84052104166664,6.366324014583338,,416.448825,,20.744813288541675,466.2794791666668,,,19.2681,30.3747,0,0,11,0.0,12,356.26397025528695,,185.53732433645837,1.2106442475391024,0.8260064854169319,,144.022638096335,0.8260064854169319,,,,5.0711783173403235,9.2,7.0,0.0,,0.7244540453343321,5.0711783173403235,True,5.0711783173403235
2012-07-14,76.08555979166668,,49.73653758333334,253.1305315208334,21.454062708333325,162.3740685208334,54.61096333333334,4.074848489583332,,416.0467291666667,,12.764455598958335,455.61713333333313,,,16.7972,27.0112,0,0,11,0.0,13,355.488102695759,,149.60961292187503,1.2035227099212549,0.8308941673941733,,139.44009395765508,0.8308941673941733,,,,4.909822444531049,8.7,6.7000003,0.0,,0.7328092872669051,4.909822444531049,True,4.909822444531049
2012-07-15,68.81777812499999,22.547452604166665,50.82753020833334,264.46166850000003,25.2743079375,181.58191535416665,54.363603125,6.9008388750000025,,438.88301041666665,25.897519791666664,16.087573406249998,469.79077083333334,,1.8503215624999996,21.0442,31.3147,0,0,2,0.508,8,354.68169464236547,,165.49434194791667,1.1978855217399786,0.8348043129759665,,125.57879797043086,0.8348043129759665,,27.009267026649624,,4.446987175196869,8.5,6.0,0.0,,0.7411645291994781,4.446987175196869,True,4.446987175196869
2012-07-16,60.52886354166666,,54.74020068750002,286.2950993749999,38.06632295833335,187.32089429166663,53.80146895833331,12.7089068825,,438.6600979166666,,25.387614920416667,481.73019375,,,18.9379,32.6452,0,0,9,0.0,9,353.8448405620449,,161.93327937124997,1.1940485662179574,0.8374868730569403,,153.26305838666082,0.8374868730569403,,,,5.396542577006698,9.3,7.2000003,0.0,,0.7495197711320509,5.396542577006698,True,5.396542577006698
2012-07-17,55.03416270833332,,55.8420960625,289.34884354166667,40.57775760416668,194.06212699999998,52.77648416666668,13.721352312499995,,455.52913125,,27.149554958333336,493.77075625,156.04165645848778,,23.1321,35.9029,0,0,3,0.0,2,352.977638667883,,166.9125720416666,1.1731746522247648,0.8523880038693616,,183.06411604826263,0.8523880038693616,,,5.494379739835416,6.445867040472207,12.2,8.8,0.0,0.7324848909627508,0.7578750130646239,6.669300114968691,False,
2012-07-18,75.24874124999998,,47.05597770833334,243.48612875,11.4268711625,162.59428183333338,51.42758916666665,2.524658547916665,,435.84108125,,6.9757648552083324,468.5089833333333,,,22.9138,28.3527,0,0,14,0.508,17,352.08019106710924,,155.61851697812503,1.1530180190334216,0.8672891346817831,,139.27114630422383,0.8672891346817831,,,,4.9038736319820595,8.400001,6.4,1.5,,0.7662302549971969,4.9038736319820595,True,4.9038736319820595
