date,rh,RH_1_1_1,H,sw_in,WS_1_2_1,theta_6,theta_3,theta_1,theta_5,lw_out,LE,WD_1_1_1,wd,theta_4,ws,sw_out,WS_1_1_1,Rn,RH_1_2_1,lw_in,t_avg,theta_mean,G,WD_1_2_1,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2014-01-23,21.428204469791673,,,145.82825294522496,2.7612708333333327,,,,,,,,167.74628124999995,,2.8830686845145834,,,30.17671903885416,23.112717466666666,,12.617632645833332,,-1.7382008759166656,144.71141666666668,,7.497145,16.76631,2.0,0.0,13.0,0.0,14.0,189.9452577394764,,31.914919914770824,1.1902099406022457,1.1287048838274416,,5.726596140785679,0.8401879079366454,,,,0.20021687867452545,4.8,3.1000001,0.0,,0.06458608781158602,0.20021687867452545,True,0.20021687867452545
2014-01-24,29.99505752239584,28.85206624395833,,127.67998214391666,4.223354166666668,,,,,364.2978168291667,,90.10750000000002,95.35333333333334,,4.249915927260417,21.992934285877084,4.276477687854166,54.57702930422914,31.13804880083332,313.74204610833334,8.018317499999998,,0.320859695874997,100.59916666666668,,4.156682,11.05531,0.0,0.0,8.0,0.0,8.0,191.1920038475149,,54.256169608354156,1.1902099406022457,1.1300499330978468,,5.4174053862844405,0.8401879079366454,,,,0.1885781064387069,4.7000003,3.0,0.0,,0.0628593688129023,0.1885781064387069,True,0.1885781064387069
2014-01-25,50.48663743531251,47.999639663125,45.54162541809792,159.76966204085414,2.8148125000000004,,,,,381.58720515833323,3.64632459138229,223.09854166666668,222.01121875000004,,2.9414107572739576,27.271512594120843,3.0680090145479166,68.040694474875,52.9736352075,318.10645591666656,11.822253833333335,,5.300866330729167,220.92389583333335,,7.034742,17.16968,0.0,0.0,0.0,0.0,2.0,192.46894776810623,49.18795000948021,62.73982814414583,1.2313855233475903,1.134355329023573,60.5693295648189,4.490031315254472,0.8120933542254452,0.7839988005142451,56.07929824956443,0.12738830489376926,0.1568641144899765,3.7,2.5,0.0,0.0627456457959906,0.06906957218421614,0.17267393046054036,False,
2014-01-26,43.6385821715625,41.017697614583334,39.627870659983344,187.67374080554168,3.841125,,,,,374.69637452083333,4.026627555097502,301.70135416666665,291.19476041666667,,4.126647613250002,34.034062015966676,4.4121702265,63.40761798812501,46.25946672854167,285.67305003125006,11.351910124999998,,-0.5855626590000046,280.68816666666663,,8.189049,16.017210000000002,0.0,0.0,0.0,0.0,0.0,193.7755598135686,43.65449821508084,63.99318064712501,1.2755121555595166,1.1366552409207302,55.681843118186826,5.13601239243776,0.7839988005142451,0.6821742219034722,50.545830725749084,0.14061146320844878,0.17935163053338615,3.9,2.7,0.0,0.06642652982718006,0.06906957218421614,0.1864878448973836,False,
2014-01-27,36.56452013583333,34.55367524833333,45.3612917751833,185.5051407332188,3.1186875000000005,,,,,380.71156715208326,3.848546175560416,285.06766666666664,281.4961250000002,,3.2859791863760424,32.70978002856457,3.453270872752084,70.46896815000002,38.57536502333333,299.3984032687501,11.418238541666668,,1.763139217708335,277.9245833333332,,8.375321000000001,15.54584,0.0,0.0,0.0,0.0,0.0,195.11129506238137,49.209837950743726,68.70582893229168,1.281812038182793,1.138822790208048,63.077762682287776,4.933112817335691,0.7801455831368894,0.7162396366578897,58.1446498649521,0.13440129615983792,0.1722771993650511,4.3,2.9,0.0,0.059405930815534864,0.06906957218421614,0.2003017593342268,False,
2014-01-28,29.63907879052083,27.26733988395833,42.56340655118749,193.64444051520834,2.3445625000000003,,,,,367.9662420791667,5.882033143092916,297.13647916666656,262.88691666666665,,2.494978182922917,35.235498007604164,2.645393865845834,52.13018464875,32.010817697083354,263.41586656875,10.605239354166663,,-5.530059252229173,228.6373541666666,,5.534746,15.68312,0.0,0.0,0.0,0.0,0.0,196.47559352904503,48.4454396942804,57.660243900979175,1.281812038182793,1.1377276844791293,62.09794779518717,7.5396608918066725,0.7801455831368894,0.8401879079366454,54.5582869033805,0.20525672958062308,0.2631005468944729,4.4,3.0,0.0,0.08770018229815764,0.05914936648435064,0.1774480994530519,False,
2014-01-29,18.7680432894375,17.239688615541667,,194.37342637775,2.2130624999999995,,,,,373.31123518125014,,238.5072916666666,216.1985,,2.3325820021187504,35.76255109664583,2.4521015042375005,56.87095150854167,20.296397963333334,272.95534073958333,12.340530229166667,,0.391686091812502,193.88970833333332,,7.511913000000002,17.176660000000002,0.0,0.0,4.0,0.0,4.0,197.8678803548364,,56.47926541672917,1.281812038182793,1.136052800432615,,5.0790564830691585,0.7801455831368894,,,,0.17753018721662822,4.6,3.1000001,0.0,,0.05726780048059619,0.17753018721662822,True,0.17753018721662822
2014-01-30,18.904712616041667,17.319603681875,,180.64244575075,4.125083333333333,,,,,384.23424349374994,,246.38350000000003,216.25951041666679,,4.2608819247010405,33.938730962354164,4.396680516068751,50.76444880937499,20.489821550208333,289.84667934374994,14.964732500000006,,3.435509770145837,186.13552083333332,,11.35133,20.39759,0.0,0.0,1.0,0.0,1.0,199.28756601988064,,47.328939039229155,1.281812038182793,1.133781080800362,,7.060302149121716,0.7801455831368894,,,,0.247401531647776,7.2000003,4.5,0.0,,0.05497811814395022,0.247401531647776,True,0.247401531647776
2014-01-31,31.99180414062501,30.45402523375,50.59226140198752,156.37021125314587,6.835187500000001,,,,,383.31042671458334,1.944208737564168,207.94166666666663,213.41458333333344,,7.038835431802081,27.88262607575207,7.242483363604165,57.15286759516665,33.529583047500005,313.07795045208326,13.158008979166668,,2.2537083077916704,218.8875,,8.182739,17.09799,0.0,0.0,0.0,0.0,1.0,200.73404657690128,52.536470139551675,54.89915928737497,1.2881744612052028,1.1337009403118457,67.67613911564023,2.50448004298217,0.7762923657595339,0.9569631087526208,65.17165907265806,0.06800976825765774,0.08760844658199897,7.0,4.5,0.0,0.01946854368488866,0.053502180586755335,0.24075981264039906,False,
2014-02-01,62.356923896979154,60.231415461875,46.80355241685418,161.23303430350003,5.2222291666666685,,,,,361.08033340208334,2.5110819249145835,275.32708333333335,278.7729166666666,,5.354553964854167,28.954171899635426,5.486878763041667,56.92427371386457,64.48243233208335,286.76650967291675,7.702081583333332,,-6.6015788088750025,282.21875000000006,,3.549425,11.35709,0.0,0.0,0.0,0.0,0.0,202.2067039069316,49.31463434176877,63.525852522739584,1.281812038182793,1.132787170035093,63.21209195786179,3.2187350402187342,0.7801455831368894,0.7762923657595339,59.99335691764306,0.08738365308593468,0.11200941846594004,2.9,2.1000001,0.0,0.05333781577721832,0.03640317973105419,0.07644668107553176,False,
2014-02-02,47.08566355937498,44.38395524291667,55.03276101458542,197.02062421016663,2.436875000000001,,,,,350.474601725,,237.87127083333337,218.8627604166666,,2.5500367028729176,35.90317828,,64.52516434810418,49.78737187583334,255.39542849791667,5.4228548583333325,,-6.608318089374998,199.85424999999995,,0.5953522,10.24791,0.0,0.0,5.0,0.0,7.0,203.70490599720398,,71.13348243747919,1.299258446718174,1.129367895271003,,2.6208990011706312,0.7696698085942195,,71.50177959442273,,0.09100794932763548,3.6000001000000004,2.5,0.0,,0.03640317973105419,0.09100794932763548,True,0.09100794932763548
2014-02-03,42.454336718125,40.574666241041655,,160.21367934420837,4.335666666666667,,,,,345.86067236041663,,216.310625,205.3660416666667,,4.373406597559376,29.534248353449996,4.4111465284520825,57.24143198312498,44.33400719520833,273.49573473333334,5.584122147916669,,-8.909218153750006,194.42145833333333,,0.1690679,9.876601,0.0,0.0,7.0,0.762,12.0,205.22800724136056,,66.15065013687499,1.2890034353686641,1.127071178571442,,2.8301377779498167,0.7757931224706108,,,,0.09828858527384632,4.0,2.7,0.0,,0.03640317973105419,0.09828858527384632,True,0.09828858527384632
2014-02-04,67.61205112739583,64.54008026395833,,204.26951997416663,2.5358750000000008,,,,,336.42672650833333,,243.1228125,235.1221458333333,,2.642334432538542,36.437787834030935,,98.61088359363542,70.68402199083332,268.8496876166668,,,-10.879306617687504,227.12147916666663,,-0.3622205,7.707722,0.0,0.0,21.0,0.0,22.0,206.7753487620557,,109.49019021132291,1.2671084294970798,1.1244169334670309,,5.275701245315463,0.7891984432594327,,,,0.1857626142503631,4.1,2.7,0.0,,0.06880096824087523,0.1857626142503631,True,0.1857626142503631
2014-02-05,44.65469420041668,42.203134203750025,,157.46515224420833,3.373416666666668,,,,,351.70708578333335,,214.4783333333333,199.56854166666668,,3.549766382114584,28.222133559589587,,59.16662407895834,47.10625419708334,282.61021456875,,,-1.066447878274998,184.65875000000003,,3.679182,11.97903,0.0,0.0,13.0,0.0,15.0,208.346258755946,,60.23307195723334,1.2671084294970798,1.1202397276277958,,3.6803066651878353,0.7891984432594327,,,,0.1295872066249741,2.9,2.0,0.0,,0.06479360331248707,0.1295872066249741,True,0.1295872066249741
2014-02-06,46.93275566145834,44.68695026833333,,135.3167766802917,2.8120000000000007,,,,,350.84574440208337,,226.67502083333335,193.35965625000003,,2.943941836528124,23.817885755172917,,51.71235883350502,49.17856105458335,291.96718404583345,6.542810666666668,,-0.9091879727083332,160.04429166666662,,2.71925,11.17446,0.0,0.0,12.0,0.0,13.0,209.94005286099446,,52.62154680621335,1.2881744612052028,1.115556565113215,,3.825386669772837,0.7762923657595339,,,,0.13297382307243807,3.1000001,2.1000001,0.0,,0.06332086511445313,0.13297382307243807,True,0.13297382307243807
2014-02-07,60.35071270645833,57.33032825041666,51.0292675546125,208.18714393812505,3.763333333333332,,,,,358.6306713375,5.483944595630251,271.853375,242.43784375,,3.942256768910417,37.454346467658326,4.1211802044875006,84.16615811237497,63.37109716250001,273.3044670562501,7.313076437500001,,-0.35290359539583216,213.0223125,,2.842711,12.35587,0.0,0.0,1.0,0.0,6.0,211.5560345459381,56.51321215024274,84.5190617077708,1.280969951512356,1.1108386368253709,72.39172662790394,7.0247682427609295,0.7806584368504246,0.6686445756537172,65.36695838514301,0.1907663405801459,0.2443659500431391,4.3,2.9,0.0,0.08426412070453072,0.05661934332641098,0.16419609564659182,False,
2014-02-08,37.114899149375006,34.42734191770833,47.10567192046875,200.72438300750005,3.0022499999999988,,,,,370.51252435833334,3.3457093399270814,279.4805,229.56735416666672,,3.2125010051864584,36.205693217979174,3.422752010372917,66.4823113514583,39.80245638104165,273.7363473354166,10.692945541666667,,3.583549463625004,179.65420833333332,,6.380023,15.881379999999998,0.0,0.0,1.0,0.0,1.0,213.19349552169896,50.45138126039584,62.8987618878333,1.280969951512356,1.10731758294099,64.62670340686064,4.2857531309408285,0.7806584368504246,0.8021045207593315,60.34095027591981,0.1167601030460361,0.14956618353745854,4.9,3.3,0.0,0.04532308592044199,0.05394624439756057,0.17802260651194987,False,
2014-02-09,35.62039770531251,32.86537768208332,45.63191536554375,213.4280039410417,4.477,,,,,384.2855052604168,5.162606048251042,321.6583333333333,300.08064583333334,,4.811359764739582,38.55441049760415,5.145719529479165,73.23107128110415,38.375417728541656,284.0619557708333,13.50734639583333,,6.663081790708326,278.50295833333337,,8.713376,19.55627,0.0,0.0,0.0,0.0,0.0,214.85171617444593,50.79452141379478,66.56798949039582,1.2699923296679994,1.1041551213621077,64.50865258467631,6.5564700823764435,0.7874063304472236,0.7630472514289053,57.95218250229987,0.18065186046426016,0.2294264771298641,5.8,3.8,0.0,0.0603753887183853,0.05455591018025998,0.2073124586849879,False,
2014-02-10,31.634034936562504,29.03648704395833,49.594300412854146,213.4502037339584,4.5637083333333335,,,,,385.5027922583333,3.5325093000908327,306.3864375,258.8391354166667,,4.861762563947917,38.54634172604167,5.1598167945625,71.8963084270208,34.23158282916667,283.95365867916667,13.698176958333333,,3.3715707249514653,211.29183333333333,,9.369584,18.39205,0.0,0.0,0.0,0.0,0.0,216.5299660199411,53.126809712944976,68.52473770206933,1.2699923296679994,1.0999658064867748,67.4706408351715,4.486259715596231,0.7874063304472236,0.7752938791816878,62.984381119575275,0.12363345948622358,0.1570135452378233,6.5,4.3,0.0,0.036514777962284486,0.05129622228587838,0.22057375582927705,False,
2014-02-11,36.44182461760417,33.921056289375,51.19879619361458,215.56046530291667,2.8984166666666664,,,,,378.45258635,3.5962927680499983,284.90937500000007,271.79492708333345,,3.0354022701937504,39.04594390722917,3.1723878737208326,68.49194806041668,38.96259294583333,271.9896128625,11.775037583333335,,0.6603846400625004,258.68047916666666,,7.455589999999999,16.261229999999998,0.0,0.0,2.0,0.0,2.0,218.22750417874127,54.79508896166458,67.83156342035417,1.273845580467859,1.0946939980657322,69.8004819051596,4.581121648649015,0.7850245079413152,0.8078110867369785,65.21936025651058,0.1256347257296359,0.16003924012398832,5.5,3.7,0.0,0.043253848682159,0.045802348791019465,0.16946869052677202,False,
2014-02-12,22.79042402080209,20.819466269312496,52.373535153964575,222.02765068041663,2.632583333333334,,,,,380.43236247708336,4.389261358608959,237.87370833333335,221.52539583333336,,2.752695945205208,40.869764045854176,2.872808557077084,68.67987788895833,24.761381772291656,269.57425591249995,12.570123104166667,,1.9261127109583296,205.1770833333334,,7.73182,18.22773,0.0,0.0,0.0,0.0,0.0,219.94357987174942,56.76279651257353,66.75376517800001,1.276313908273044,1.0895112435659795,72.44714666147023,5.602075319038051,0.7835063094729421,0.8503310092129577,66.84507134243218,0.15345316825997815,0.19585441291877376,5.0,3.4,0.0,0.05760423909375699,0.044850707567819226,0.15249240573058534,False,
2014-02-13,21.500878741083344,19.742953838625,39.35304315635626,220.0779107302084,3.349520833333333,,,,,392.6763907729167,3.1157979031711087,292.5177083333333,261.84485416666666,,3.5243797454739583,40.18720564008334,3.6992386576145826,70.0633735728125,23.258803643541665,284.2239738583333,15.169839854166668,,5.90388969841667,231.17200000000003,,9.349407,21.47151,0.0,0.0,0.0,0.0,0.0,221.6774329355487,42.46884105952736,64.15948387439582,1.27879182039656,1.0848869924703155,54.308806568645174,3.984456872583968,0.7819881110045691,0.6619261642233292,50.32434969606121,0.10920277672943292,0.13964761764619066,6.6,4.4,0.0,0.031738094919588775,0.042162528655130614,0.1855151260825747,False,
2014-02-14,19.52024589977084,17.464405723291666,43.566575520620844,222.99078038,3.154083333333334,,,,,404.35209693125006,4.596739453249231,314.38541666666674,286.945125,,3.4217675286166678,40.332123358625005,3.6894517239000018,68.62589395677084,21.576086076250004,291.93146612916667,17.745470208333334,,7.273268036624997,259.5048333333333,,12.58449,23.28044,0.0,0.0,0.0,0.0,0.0,223.428294356886,48.163314973870065,61.35262592014585,1.276313908273044,1.0802157504274923,61.47150876968575,5.8668824968894215,0.7835063094729421,0.7850245079413152,55.60462627279632,0.16150535283380632,0.20613152808233232,6.9,4.5,0.0,0.04580700624051829,0.04310382043727163,0.19396719196772236,False,
2014-02-15,14.809727803375,13.297337716500005,53.1631843360125,225.9999203047917,3.131645833333335,,,,,412.3712082124998,3.8912478247864377,191.38004166666667,182.21035416666663,,3.2055312158281253,41.77094776879166,3.2794165983229178,67.69924450738647,16.322117890249995,297.34850493333334,19.818585416666668,,8.17202184958333,173.04066666666665,,15.28795,25.67075,0.0,0.0,2.0,0.0,2.0,225.19538682560682,57.05443216079894,59.527222657803144,1.2699923296679994,1.074755755857264,72.45869121777787,4.941854890316064,0.7874063304472236,0.9584595016095542,67.51683632746179,0.13699073927215172,0.17397718811118146,6.8,4.5,0.0,0.038661597358040325,0.04236544815890348,0.1906445167150657,False,
2014-02-16,14.67984833186459,13.154584755604162,42.30604192879938,208.15106927416667,3.1133333333333333,,,,,408.04956191041674,4.095267051649636,273.3590208333333,238.19788541666676,,3.276787517360416,37.59125945406251,3.4402417013875,63.480920011333325,16.205111908124998,302.44256142291664,18.436856041666672,,4.729330984645834,203.03675,,14.86877,22.64861,0.0,0.0,3.0,0.0,3.0,226.97792530528412,46.40130898044903,58.751589026687476,1.2699923296679994,1.070335270976147,58.9293064917251,5.200957743537121,0.7874063304472236,0.7897881529531322,53.72834874818798,0.14398181436094795,0.1828557998500857,6.6,4.4,0.0,0.04155813632956493,0.038889083293314315,0.17111196649058294,False,
2014-02-17,14.210693678156257,12.89606781610417,,201.4106556089583,2.578229166666667,,,,,404.7667795104167,,172.32741666666664,164.40893749999995,,2.641386228921875,37.452702830437495,2.7045432911770835,60.883202107437505,15.525319540208335,303.06182041875,17.958965833333327,,3.049956846875,156.49045833333338,,14.27721,22.39995,0.0,0.0,6.0,0.0,6.0,228.77511762072518,,57.83324526056251,1.2518784125034659,1.0668109884795032,,4.782303100446553,0.7987996198450553,,,,0.1680595362503146,6.4,4.3,0.0,,0.039083613081468516,0.1680595362503146,True,0.1680595362503146
2014-02-18,15.995398405385414,14.5010174061875,46.38292326314582,227.4489907703604,3.0646666666666653,,,,,404.1286479687501,4.2521163978614585,287.20229166666667,240.91996874999995,,3.172463649336457,41.79570907781249,3.2802606320062506,69.19555358266668,17.489779404583334,289.20627070000006,17.034619374999995,,4.374629948812498,194.63764583333335,,12.92788,22.1442,0.0,0.0,0.0,0.0,0.0,230.58616506148118,50.63503966100728,64.82092363385418,1.2222160481944837,1.0625647430477871,61.88695807464725,5.197004900257194,0.8181859512295295,0.7811527022821069,56.689953174390055,0.14929521050947156,0.18247100220324985,7.2000003,4.7000003,0.0,0.03882361501195007,0.03781330094081077,0.17772252576580091,False,
2014-02-19,16.75568940284375,15.345034401312502,32.70205574195979,180.26833646104168,3.9462916666666663,,,,,392.8206902729168,3.9451582534122926,291.62500000000006,255.35433333333336,,4.07738740791875,33.21841155745833,4.208483149170834,45.100960149333325,18.166344404375,292.31750870625,15.234326041666668,,-1.7631973482708314,219.08366666666663,,11.7037,19.60374,0.0,0.0,0.0,0.0,0.0,232.4102630004341,36.64721399537208,46.86415749760416,1.2223985872237757,1.059040970925578,44.7975026136302,4.8225558753454045,0.8180637726939204,0.7819881110045691,39.9749467382848,0.1382788161796832,0.16903182954102092,6.9,4.6,0.0,0.036746049900221935,0.03773986244571132,0.17360336725027206,False,
2014-02-20,19.29071792619792,17.691147271979172,54.36792905758124,238.06365340345417,3.6934583333333317,,,,,387.50861157083335,3.3816278631583323,312.7004166666666,284.17073958333333,,3.913319346487501,43.782569652208345,4.133180359641666,72.96550620039584,20.890288580416666,267.95202646666667,12.905584166666667,,-0.8955463267916705,255.6410625000001,,9.387029,17.24338,0.0,0.0,0.0,0.0,0.0,234.24660152648164,57.74955692073957,73.86105252718752,1.252069919942251,1.0555376918181267,72.30648311045088,4.234034527899138,0.7986774413094462,0.781867505875069,68.07244858255173,0.11826314893432045,0.14807373141831304,6.7000003,4.5,0.0,0.03290527364851401,0.035975488715938767,0.16188969922172447,False,
2014-02-21,12.39275817427083,11.167533649187495,38.01484971514751,189.07525247479168,2.802645833333333,,,,,384.0788529416668,3.5243717583512915,247.84254166666668,201.82303125,,2.9599106191802083,34.566472944354175,3.117175405027083,47.190580178916655,13.617982699354165,278.28827718124995,13.69408785416667,,-2.321561088431245,155.80352083333332,,8.82431,18.62964,0.0,0.0,4.0,0.0,4.0,236.09436609029362,41.53922147349881,49.51214126734791,1.2382877640512568,1.0537966771116851,51.437509678848784,4.364186424334217,0.8075667296657602,0.8389704102919286,47.07332325451457,0.12334817319568114,0.15274053358628714,5.9,4.0,0.0,0.038185133396571785,0.032642271025159306,0.13056908410063722,False,
2014-02-22,12.265928513916664,10.918953792041664,52.02965269871519,228.98897367959583,3.491520833333333,,,,,392.9245172666667,4.283648535695667,232.29145833333337,216.7615,,3.6319855790697932,42.004451215187494,3.7724503248062513,71.05365533020834,13.612903235791668,278.5827500895833,14.813550833333334,,3.756582345062505,201.23154166666663,,11.05705,19.82234,0.0,0.0,1.0,0.0,1.0,237.9527381620663,56.31330123441086,67.29707298514583,1.2223985872237757,1.0518904108200993,68.83729987085071,5.236325918197577,0.8180637726939204,0.8367867833841842,63.60097395265314,0.1500825022028144,0.18346063865972947,7.2000003,4.8,0.0,0.038220966387443635,0.03322203835586183,0.15946578410813678,False,
2014-02-23,15.566090789479167,14.251313443749998,47.843593681590136,176.25113359719788,2.260979166666667,,,,,400.66283520416664,2.9966216374538406,242.38397916666668,191.8356875,,2.2967224022,30.637685040791673,2.3324656377333333,68.86789310745834,16.880868135208328,324.9657932770834,15.40828833333333,,7.508226617875004,141.2873958333333,,12.23307,19.07959,0.0,0.0,0.0,0.0,0.0,239.8208959001619,50.84021531904399,61.35966648958334,1.2382877640512568,1.0498965619088645,62.95481655130342,3.710679907150333,0.8075667296657602,0.8285608157220806,59.2441366441531,0.10504986616349077,0.13008196388547275,6.3,4.2000003,0.0,0.03097189395092965,0.03382784736658564,0.1420769690880139,False,
2014-02-24,21.67697027229167,20.06473178,51.748577744664594,199.2194074672917,2.4777083333333336,,,,,405.8860531208332,1.1942832277243955,184.02820833333337,164.72684374999997,,2.506978420533646,35.33526901945832,2.536248507733958,66.28667563397916,23.289208764583325,309.6136407562499,16.27897645833333,,5.009090830541665,145.42547916666666,,12.13505,20.88484,0.0,0.0,1.0,0.0,1.0,241.69801482947608,52.94286097238899,61.27758480343749,1.2069120105909332,1.047607952763356,63.897374782622244,1.4413947715878797,0.8285608157220806,0.8639841328964887,62.455980011034356,0.04190186117807277,0.050571859521929975,5.9,4.0,0.0,0.012642964880482494,0.03236544875520435,0.1294617950208174,False,
2014-02-25,28.09084866802084,26.361389325625,41.80652470789584,150.10254655177832,3.3876249999999994,,,,,398.00968591041647,3.307597775967708,205.0785,192.8527083333333,,3.5262621564479173,26.137380416864588,3.664899312895834,55.99879828768752,29.82030801041667,330.95775763333336,15.100208958333335,,2.2802207897500004,180.6269166666667,,12.49701,18.26163,0.0,0.0,1.0,0.0,1.0,243.58326852834568,45.11412248386355,53.718577497937524,1.2207892694680738,1.0466565898505202,55.074836629768974,4.037879872617843,0.8191421935054549,0.8398234760701857,51.03695675715114,0.1159172663274824,0.14151055487866335,4.8,3.3,0.0,0.04288198632686769,0.03139550131497645,0.10360515433942227,False,
2014-02-26,39.54453126135416,37.07399543895833,62.72909277182917,228.70406915783332,2.503354166666667,,,,,397.9527889916668,3.491402219051458,261.8227291666667,238.89033333333333,,2.619260345172917,40.667809917062506,2.735166523679166,84.43714507793754,42.01506708375,295.6714889875,14.221460208333335,,2.437116401312497,215.9579375,,10.11076,18.60646,0.0,0.0,0.0,0.0,0.0,245.47582932277183,66.22049499088064,82.00002867662505,1.2069120105909332,1.0464241575561746,79.92231075177057,4.213815271977042,0.8285608157220806,0.8075667296657602,75.70849547979353,0.1222559470076574,0.1475521708097104,5.0,3.6000001000000004,0.0,0.040986712975288636,0.030030408300482998,0.10810947288477964,False,
2014-02-27,38.55515592510417,36.13602022437501,60.366303099293745,229.8470385649583,4.4000625,,,,,395.2135230791667,2.4801381944020826,276.3499791666666,261.33588541666666,,4.565412471513542,41.83588217233333,4.730762443027083,81.56508890958334,40.974291625833345,290.14870994583333,14.002950333333331,,1.8463365753708385,246.32179166666666,,9.553624,19.15666,0.0,0.0,0.0,0.0,0.0,247.37486898670556,62.84644129369583,79.71875233421251,1.2009504808925968,1.0457265280840886,75.47546389405237,2.978523157247278,0.8326737995531324,0.7883520433212341,72.4969407368051,0.08682708001347833,0.10427502349668677,6.8,4.6,0.0,0.022668483368844958,0.029795036887871336,0.13705716968420814,False,
2014-02-28,36.06452592947917,33.69729340041666,,239.8250579525417,3.9178333333333333,,,,,402.9914318125,,171.36702083333333,165.86986458333334,,3.9244013552812502,43.40169369262293,3.930969377229166,95.45328251854168,38.43175845854166,303.12009065,15.397585208333338,,7.3690114697916655,160.37270833333332,,10.64015,21.15359,0.0,0.0,4.0,0.0,4.0,249.27955944711888,,88.08427104875004,1.1950475555502191,1.043974357323418,,5.166435237035934,0.8367867833841842,,,,0.18111321054070487,7.5,5.1,0.0,,0.03551239422366762,0.18111321054070487,True,0.18111321054070487
2014-03-01,63.24059152708333,60.59033117895834,,89.73380341462625,6.144687499999999,,,,,373.83139431666666,,213.1291666666667,218.13020833333331,,6.2836798662812505,14.96654880304458,6.4226722325624985,32.84280805039584,65.89085187520834,332.5803273979166,12.229258020833335,,-17.312593615435414,223.13124999999994,,8.192396,16.31116,0.0,0.0,13.0,19.558000000000003,23.0,251.1890734925585,,50.15540166583125,1.2069120105909332,1.0422551256389103,,10.797719131601408,0.8285608157220806,,,,0.3773766630726149,4.5,3.1000001,28.2,,0.12173440351586275,0.3773766630726149,True,0.3773766630726149
2014-03-02,73.8743469207292,70.47670362166667,,218.9139582475083,2.8427499999999988,,,,,367.34701044166667,,259.2470833333333,258.94968750000004,,2.9356592899697915,33.80548948009583,3.0285685799395825,123.8550209891667,77.27199021979169,306.8034652458333,8.65720360416667,,-2.010273640124995,258.65229166666666,,4.423359,13.07741,0.0,0.0,4.0,2.54,14.0,253.1025854838634,,125.86529462929171,1.2349893660725593,1.0398101886737068,,14.893307151744276,0.8097235712888293,,,,0.5187463961156794,4.2000003,3.2,0.0,,0.16210824878614982,0.5187463961156794,True,0.5187463961156794
2014-03-03,62.18172187208334,58.941514968124984,51.79067163963333,240.10061294974997,2.4143125000000003,,,,,382.5896115729165,44.26993073817687,132.83437500000002,135.94052083333332,,2.377350134758333,39.66602268570834,2.3403877695166666,112.8030009825,65.42192877604167,296.17262875000006,11.463876354166667,,2.806831024291656,139.04666666666665,,6.852719,16.449070000000006,0.0,0.0,2.0,0.0,3.0,255.01927206571068,96.06060237781021,109.99616995820836,1.2349893660725593,1.036721974424133,118.63382243512,54.672893698417155,0.8097235712888293,0.8733086107844229,63.96092873670284,1.5460890806549306,1.9094035736097383,4.2000003,3.1000001,0.0,0.6159366167793796,0.17750886900928067,0.550277511679657,False,
2014-03-04,53.07434887916666,49.65532622458333,40.717847150785424,196.27936441625,3.5376666666666683,,,,,385.64391246458354,24.366137783440628,207.96947916666667,201.39967708333333,,3.699960371945833,33.58289381647917,3.862254077225,80.82060586935414,56.49337153375003,304.89641650208324,13.1287065625,,0.442576573958325,194.829875,,9.150324,17.9008,0.0,0.0,2.0,0.0,2.0,256.93831287764357,65.08398493422605,80.37802929539582,1.2382877640512568,1.032673743298139,80.59270217974847,30.17229027442155,0.8075667296657602,0.8097235712888293,50.42041190532692,0.8523205028362038,1.0554180497120855,4.8,3.5,0.0,0.30154801420345306,0.1929094892324115,0.6751832123134403,False,
2014-03-05,41.10903758864585,38.05958541916668,,256.6431126044375,2.2309375,,,,,393.91511082500006,,160.61124999999996,151.91479166666673,,2.1422381839864584,44.83138202645833,2.0535388679729167,98.15640677645835,44.15848975812499,281.78691966874993,13.818829916666665,,5.176430979499998,143.21833333333333,,8.675127999999999,19.22014,0.0,0.0,21.0,0.0,21.0,258.8588912632262,,92.97997579695836,1.2531966124170024,1.0297730806360028,,24.9952131148088,0.7979593864934971,,,,0.8749025222063107,5.9,4.2000003,0.0,,0.20831010945554235,0.8749025222063107,True,0.8749025222063107
2014-03-06,25.03631981729167,22.95667318625,,230.09774686102082,3.474854166666667,,,,,405.6563649833333,,179.63708333333332,184.0623958333333,,3.5501806940427083,39.810492143583325,3.6255072214187485,91.82165172666667,27.11596644833333,308.44046119375,16.278242083333335,,7.849021424645832,188.48770833333333,,12.38411,21.18857,0.0,0.0,48.0,0.0,48.0,260.78019497596864,,83.97263030202085,1.2515052364953378,1.0262889536990605,,21.599842509445377,0.7990378073050317,,,,0.7578377926095163,6.1,4.3,0.0,,0.17624134711849218,0.7578377926095163,True,0.7578377926095163
