date,rh,H,sw_in,g_2,vp,theta_1,G,lw_out,g_1,ws,es,LE,wd,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2013-12-27,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,83.77246735498395,,,,,,23.97766660518796,,,,,0.844277153896535,4.3,2.5,0.0,,0.337710861558614,0.844277153896535,True,0.844277153896535
2013-12-28,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,84.06225441978698,,,,,,15.433474276972866,,,,,0.5434277635038413,2.6000001,1.6,0.0,,0.3396423521899008,0.5434277635038413,True,0.5434277635038413
2013-12-29,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,84.39228073749827,,,,,,7.760620963312718,,,,,0.27325907425695,1.4,0.8,0.0,,0.3415738428211875,0.27325907425695,True,0.27325907425695
2013-12-30,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,84.76254976335593,,,,,,9.755630985173754,,,,,0.3435053334524743,1.6,1.0,0.0,,0.3435053334524743,0.3435053334524743,True,0.3435053334524743
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,85.17306297870655,,,,,,3.924194306482645,,,,,0.1381747296335044,0.7,0.4,0.0,,0.34543682408376103,0.1381747296335044,True,0.1381747296335044
2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,85.62381949106823,,,,,,1.9730681094478937,,,,,0.06947366294300956,0.2,0.2,0.0,,0.3473683147150478,0.06947366294300956,True,0.06947366294300956
2014-01-02,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,86.11481559854465,,,,,,16.86433205806295,,,,,0.5938096690887686,2.8,1.7,0.0,,0.3492998053463345,0.5938096690887686,True,0.5938096690887686
2014-01-03,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,86.64604432086234,,,,,,15.960080174888294,,,,,0.5619700735641942,2.6000001,1.6,3.1000001,,0.3512312959776213,0.5619700735641942,True,0.5619700735641942
2014-01-04,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,87.21749489946274,,,,,,1.0029904890338035,,,,,0.035316278660890814,0.1,0.1,1.6,,0.35316278660890804,0.035316278660890814,True,0.035316278660890814
2014-01-05,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,87.82915226922097,,,,,,2.016951934274179,,,,,0.07101885544803897,0.4,0.2,0.0,,0.3550942772401948,0.07101885544803897,True,0.07101885544803897
2014-01-06,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,88.48099650448627,,,,,,16.223383123846002,,,,,0.5712412285943705,2.7,1.6,0.0,,0.35702576787148155,0.5712412285943705,True,0.5712412285943705
2014-01-07,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,89.17300224224199,,,,,,12.233363080123928,,,,,0.430748710203322,2.0,1.2,0.0,,0.35895725850276833,0.430748710203322,True,0.430748710203322
2014-01-08,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,89.90513808526664,,,,,,9.224392022995481,,,,,0.3247998886561996,1.5,0.90000004,0.0,,0.3608887491340551,0.3247998886561996,True,0.3247998886561996
2014-01-09,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,90.6773659882444,,,,,,10.30417879550232,,,,,0.3628202397653417,1.6,1.0,0.0,,0.3628202397653417,0.3628202397653417,True,0.3628202397653417
2014-01-10,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,91.48964062981878,,,,,,23.82577722603091,,,,,0.8389289799122458,3.8,2.3,0.0,,0.3647517303966286,0.8389289799122458,True,0.8389289799122458
2014-01-11,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,92.34190877361021,,,,,,27.076110771065725,,,,,0.953376411340902,4.3,2.6000001,0.0,,0.36668322102791534,0.953376411340902,True,0.953376411340902
2014-01-12,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,93.23410862122937,,,,,,19.89061196334169,,,,,0.700367952152484,3.2,1.9,1.6,,0.3686147116592021,0.700367952152484,True,0.700367952152484
2014-01-13,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,94.16616916031096,,,,,,23.151915423194247,,,,,0.8152016450390756,3.7,2.2,8.0,,0.3705462022904889,0.8152016450390756,True,0.8152016450390756
2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,95.1380095105669,,,,,,17.983369591133226,,,,,0.6332120779670185,2.8,1.7,0.0,,0.3724776929217756,0.6332120779670185,True,0.6332120779670185
2014-01-15,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,96.14953827081995,,,,,,25.5199379560787,,,,,0.8985820405273496,4.0,2.4,0.0,,0.3744091835530624,0.8985820405273496,True,0.8985820405273496
2014-01-16,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,97.20065286992659,,,,,,22.445141820554085,,,,,0.7903154534212006,3.5,2.1000001,0.0,,0.3763406741843491,0.7903154534212006,True,0.7903154534212006
2014-01-17,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,98.2912389244255,,,,,,29.00614601816597,,,,,1.0213348450022168,4.5,2.7,0.0,,0.3782721648156359,1.0213348450022168,True,1.0213348450022168
2014-01-18,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,99.42116960567516,,,,,,23.755318014555673,,,,,0.8364480419832299,3.7,2.2,0.0,,0.38020365544692253,0.8364480419832299,True,0.8364480419832299
2014-01-19,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,100.59030501914772,,,,,,30.38763449632648,,,,,1.0699784090189859,4.6,2.8,0.0,,0.38213514607820936,1.0699784090189859,True,1.0699784090189859
2014-01-20,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,101.79849159844942,,,,,,18.542888357668364,,,,,0.6529132824061434,2.9,1.7,0.0,,0.38406663670949615,0.6529132824061434,True,0.6529132824061434
2014-01-21,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,103.04556151652606,,,,,,23.02111704882648,,,,,0.8105961060154567,3.6000001000000004,2.1000001,0.0,,0.3859981273407829,0.8105961060154567,True,0.8105961060154567
2014-01-22,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,104.33133211639702,,,,,,1.1017290948929461,,,,,0.03879296179720697,0.2,0.1,0.90000004,,0.3879296179720697,0.03879296179720697,True,0.03879296179720697
2014-01-23,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,105.65560536363596,,,,,,14.39379055616558,,,,,0.5068194801704742,2.2,1.3000001,0.0,,0.3898611086033564,0.5068194801704742,True,0.5068194801704742
2014-01-24,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,107.0181673226898,,,,,,33.38100153298551,,,,,1.1753777977039297,4.9,3.0,0.0,,0.3917925992346432,1.1753777977039297,True,1.1753777977039297
2014-01-25,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,108.41878765899077,,,,,,29.07282487745839,,,,,1.0236826730238269,4.3,2.6000001,1.3000001,,0.3937240898659299,1.0236826730238269,True,1.0236826730238269
2014-01-26,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,109.85721916868542,,,,,,1.1236710073060885,,,,,0.03956555804972167,0.1,0.1,1.3000001,,0.3956555804972167,0.03956555804972167,True,0.03956555804972167
2014-01-27,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,111.33319733765946,,,,,,7.904095397865618,,,,,0.2783109497899524,1.1,0.7,0.0,,0.3975870711285034,0.2783109497899524,True,0.2783109497899524
2014-01-28,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,112.84643993140119,,,,,,21.55819730674053,,,,,0.7590852673436013,3.1000001,1.9,0.0,,0.39951856175979017,0.7590852673436013,True,0.7590852673436013
2014-01-29,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,114.39664661710422,,,,,,9.121019532927562,,,,,0.3211600419128615,1.3000001,0.8,9.900001,,0.4014500523910769,0.3211600419128615,True,0.3211600419128615
2014-01-30,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,115.98349861926745,,,,,,1.1456129197192308,,,,,0.04033815430223637,0.1,0.1,1.1,,0.4033815430223637,0.04033815430223637,True,0.04033815430223637
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,117.60665840991156,,,,,,4.604393591290067,,,,,0.16212521346146014,0.6,0.4,0.7,,0.4053130336536504,0.16212521346146014,True,0.16212521346146014
2014-02-01,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,119.26576943439206,,,,,,3.4697516277774065,,,,,0.12217335728548115,0.4,0.3,0.0,,0.4072445242849372,0.12217335728548115,True,0.12217335728548115
2014-02-02,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,120.96045587364945,,,,,,4.648277416116351,,,,,0.16367040596648955,0.5,0.4,0.0,,0.4091760149162239,0.16367040596648955,True,0.16367040596648955
2014-02-03,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,122.6903224436051,,,,,,1.1675548321323737,,,,,0.041110750554751066,0.1,0.1,1.5,,0.4111075055475107,0.041110750554751066,True,0.041110750554751066
2014-02-04,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,124.45495423227531,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.4130389961787974,0.0,True,0.0
2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,126.25391657504969,,,,,,1.178525788338945,,,,,0.041497048681008425,0.1,0.1,0.0,,0.4149704868100842,0.041497048681008425,True,0.041497048681008425
2014-02-06,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,128.08675496845078,,,,,,2.3680225328844613,,,,,0.0833803954882742,0.3,0.2,0.0,,0.4169019774413709,0.0833803954882742,True,0.0833803954882742
2014-02-07,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,129.95299502257117,,,,,,7.136980467273098,,,,,0.2513000808435946,0.90000004,0.6,2.9,,0.4188334680726577,0.2513000808435946,True,0.2513000808435946
2014-02-08,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,131.85214245226382,,,,,,1.1949822226488018,,,,,0.04207649587039445,0.1,0.1,0.0,,0.4207649587039445,0.04207649587039445,True,0.04207649587039445
2014-02-09,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,133.78368310704622,,,,,,4.80187080300835,,,,,0.1690785797340925,0.6,0.4,0.0,,0.4226964493352312,0.1690785797340925,True,0.1690785797340925
2014-02-10,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,135.747083039568,,,,,,14.471438146264482,,,,,0.5095535279598216,1.9,1.2,0.0,,0.42462793996651793,0.5095535279598216,True,0.5095535279598216
2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,137.74178861238386,,,,,,13.325825226545248,,,,,0.4692153736575852,1.8000001,1.1,0.0,,0.4265594305978047,0.4692153736575852,True,0.4692153736575852
2014-02-12,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,139.76722664266887,,,,,,27.989255106424718,,,,,0.9855291188269104,3.8,2.3,0.0,,0.4284909212290915,0.9855291188269104,True,0.9855291188269104
2014-02-13,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,141.82280458441798,,,,,,23.22578265013937,,,,,0.8178025825347186,3.0,1.9,0.0,,0.4304224118603782,0.8178025825347186,True,0.8178025825347186
2014-02-14,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,143.90791074757138,,,,,,27.013692007907352,,,,,0.9511785854816632,3.5,2.2,0.0,,0.43235390249166494,0.9511785854816632,True,0.9511785854816632
2014-02-15,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,146.02191455341878,,,,,,25.900993190188398,,,,,0.9119993689867378,3.3,2.1000001,0.0,,0.4342853931229517,0.9119993689867378,True,0.9119993689867378
2014-02-16,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,148.16416682555123,,,,,,22.29959009341761,,,,,0.7851904343793177,2.9,1.8000001,0.0,,0.4362168837542385,0.7851904343793177,True,0.7851904343793177
2014-02-17,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,150.33400011553894,,,,,,33.59749119061606,,,,,1.183000610840918,4.3,2.7,0.0,,0.4381483743855252,1.183000610840918,True,1.183000610840918
2014-02-18,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,152.5307290624443,,,,,,27.49641408099649,,,,,0.9681757030369864,3.5,2.2,0.0,,0.440079865016812,0.9681757030369864,True,0.9681757030369864
2014-02-19,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,154.7536507851953,,,,,,15.063869781419328,,,,,0.5304136267777184,1.8000001,1.2,0.0,,0.4420113556480987,0.5304136267777184,True,0.5304136267777184
2014-02-20,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,157.00204530678027,,,,,,17.65131143843522,,,,,0.6215199847911397,2.1000001,1.4,0.0,,0.4439428462793855,0.6215199847911397,True,0.6215199847911397
2014-02-21,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,159.27517600915462,,,,,,5.065173751966062,,,,,0.1783497347642689,0.5,0.4,0.0,,0.44587433691067213,0.1783497347642689,True,0.1783497347642689
2014-02-22,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,161.5722901176874,,,,,,2.5435578321896024,,,,,0.08956116550839181,0.2,0.2,4.4,,0.44780582754195897,0.08956116550839181,True,0.08956116550839181
2014-02-23,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,163.8926192139177,,,,,,2.5545287883961736,,,,,0.08994746363464916,0.2,0.2,8.5,,0.44973731817324575,0.08994746363464916,True,0.08994746363464916
2014-02-24,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,166.2353797753339,,,,,,2.565499744602745,,,,,0.09033376176090653,0.2,0.2,0.0,,0.4516688088045325,0.09033376176090653,True,0.09033376176090653
2014-02-25,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,168.59977374083869,,,,,,5.152941401618633,,,,,0.18144011977432767,0.6,0.4,0.0,,0.4536002994358193,0.18144011977432767,True,0.18144011977432767
2014-02-26,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,170.9849891005127,,,,,,24.580695741650928,,,,,0.8655104011275014,3.0,1.9,0.0,,0.455531790067106,0.8655104011275014,True,0.8655104011275014
2014-02-27,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,173.39020050824928,,,,,,18.188888292557213,,,,,0.6404485929777498,2.2,1.4,9.3,,0.4574632806983928,0.6404485929777498,True,0.6404485929777498
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,175.8145699157879,,,,,,1.3046917847145152,,,,,0.04593947713296796,0.1,0.1,4.9,,0.4593947713296795,0.04593947713296796,True,0.04593947713296796
2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,178.2572472266419,,,,,,1.3101772628178008,,,,,0.04613262619609663,0.1,0.1,0.0,,0.4613262619609663,0.04613262619609663,True,0.04613262619609663
2014-03-02,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,180.7173709683799,,,,,,13.156627409210866,,,,,0.463257752592253,1.6,1.0,0.0,,0.463257752592253,0.463257752592253,True,0.463257752592253
2014-03-03,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,183.19406898169356,,,,,,19.81722328536558,,,,,0.6977838648353096,2.2,1.5,0.0,,0.4651892432235398,0.6977838648353096,True,0.6977838648353096
2014-03-04,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,185.68645912465684,,,,,,25.206040245425488,,,,,0.8875293943241704,2.7,1.9,0.0,,0.4671207338548266,0.8875293943241704,True,0.8875293943241704
2014-03-05,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,188.1936499905644,,,,,,29.306621855080763,,,,,1.0319148938694491,3.3,2.2,0.3,,0.4690522244861133,1.0319148938694491,True,1.0319148938694491
2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,190.71474163771438,,,,,,12.038442415049925,,,,,0.4238853624450087,1.1,0.90000004,0.0,,0.4709837151174001,0.4238853624450087,True,0.4238853624450087
2014-03-07,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,193.248826329489,,,,,,13.430901314375145,,,,,0.4729152057486868,1.4,1.0,0.0,,0.4729152057486868,0.4729152057486868,True,0.4729152057486868
2014-03-08,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,195.79498928307984,,,,,,36.41154145760161,,,,,1.2820860802259286,4.2000003,2.7,0.0,,0.4748466963799736,1.2820860802259286,True,1.2820860802259286
2014-03-09,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,198.35230942519138,,,,,,48.74620050924818,,,,,1.7164015209183558,5.6,3.6000001000000004,0.6,,0.4767781870112603,1.7164015209183558,True,1.7164015209183558
2014-03-10,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,200.91986015306045,,,,,,6.797732828736859,,,,,0.23935483882127356,0.5,0.5,25.0,,0.4787096776425471,0.23935483882127356,True,0.23935483882127356
2014-03-11,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,203.49671009912862,,,,,,17.745417935090593,,,,,0.6248335668201009,1.7,1.3000001,0.0,,0.4806411682738338,0.6248335668201009,True,0.6248335668201009
2014-03-12,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,206.08192389770798,,,,,,35.63345694132004,,,,,1.2546889614105794,4.0,2.6000001,0.0,,0.4825726589051206,1.2546889614105794,True,1.2546889614105794
2014-03-13,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,208.67456295199426,,,,,,37.152081001545184,,,,,1.3081612037483001,4.2000003,2.7,0.0,,0.4845041495364074,1.3081612037483001,True,1.3081612037483001
2014-03-14,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,211.27368619979057,,,,,,37.300188910333894,,,,,1.313376228452774,4.1,2.7,2.2,,0.4864356401676941,1.313376228452774,True,1.313376228452774
2014-03-15,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,213.87835087632462,,,,,,34.674348906595,,,,,1.220917826997452,3.8,2.5,1.2,,0.4883671307989809,1.220917826997452,True,1.220917826997452
2014-03-16,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,216.487613272563,,,,,,51.52099907158218,,,,,1.81410489929199,5.8,3.7,0.0,,0.4902986214302676,1.81410489929199,True,1.81410489929199
2014-03-17,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,219.1005294874492,,,,,,20.96917368705557,,,,,0.7383451680923315,2.2,1.5,6.4,,0.4922301120615544,0.7383451680923315,True,0.7383451680923315
2014-03-18,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,221.7161561725229,,,,,,15.437734296310227,,,,,0.5435777629621252,1.5,1.1,0.0,,0.4941616026928411,0.5435777629621252,True,0.5435777629621252
2014-03-19,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,224.33355126741031,,,,,,32.40506497956967,,,,,1.1410141146454942,3.5,2.3,0.0,,0.4960930933241279,1.1410141146454942,True,1.1410141146454942
2014-03-20,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,226.95177472471002,,,,,,22.63042154848365,,,,,0.7968393343286634,2.3,1.6,4.1,,0.4980245839554146,0.7968393343286634,True,0.7968393343286634
2014-03-21,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,229.56988922284046,,,,,,4.259660474650541,,,,,0.1499868223760104,0.2,0.3,0.4,,0.4999560745867014,0.1499868223760104,True,0.1499868223760104
2014-03-22,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,232.18696086545742,,,,,,11.402978423894394,,,,,0.4015100521743905,1.0,0.8,0.0,,0.5018875652179879,0.4015100521743905,True,0.4015100521743905
2014-03-23,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,234.80205986609883,,,,,,7.154288905450428,,,,,0.25190952792463744,0.5,0.5,3.0,,0.5038190558492749,0.25190952792463744,True,0.25190952792463744
2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,237.4142612167636,,,,,,7.181716295966855,,,,,0.2528752732402808,0.5,0.5,0.0,,0.5057505464805616,0.2528752732402808,True,0.2528752732402808
2014-03-25,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,240.02264533918495,,,,,,27.394746008636474,,,,,0.9645958705125118,2.5,1.9,0.0,,0.5076820371118483,0.9645958705125118,True,0.9645958705125118
2014-03-26,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,242.6262987176176,,,,,,24.604341661799012,,,,,0.8663429971633296,2.3,1.7,1.2,,0.5096135277431351,0.8663429971633296,True,0.8663429971633296
2014-03-27,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,245.22431451201737,,,,,,14.527996935032279,,,,,0.5115450183744219,1.0,1.0,3.8,,0.5115450183744219,0.5115450183744219,True,0.5115450183744219
2014-03-28,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,247.81579315055615,,,,,,24.790847917310728,,,,,0.8729100653097046,2.2,1.7,0.0,,0.5134765090057086,0.8729100653097046,True,0.8729100653097046
2014-03-29,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,250.3998429004825,,,,,,30.73918510767643,,,,,1.0823568507784902,3.0,2.1000001,0.0,,0.5154079996369954,1.0823568507784902,True,1.0823568507784902
2014-03-30,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,252.97558041640355,,,,,,22.03884191719627,,,,,0.7760092354024231,1.9,1.5,1.9,,0.5173394902682821,0.7760092354024231,True,0.7760092354024231
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,255.54213126514338,,,,,,13.272675043143975,,,,,0.4673439035804513,1.1,0.90000004,0.0,,0.5192709808995689,0.4673439035804513,True,0.4673439035804513
2014-04-01,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,258.0986304263988,,,,,,22.203406260294837,,,,,0.7818037072962835,1.8000001,1.5,0.0,,0.5212024715308556,0.7818037072962835,True,0.7818037072962835
2014-04-02,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,260.6442227684969,,,,,,25.25711355609,,,,,0.8893277356756419,2.1000001,1.7,0.8,,0.5231339621621424,0.8893277356756419,True,0.8893277356756419
2014-04-03,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,263.17806349863264,,,,,,26.841566215270127,,,,,0.9451178675347176,2.4,1.8000001,0.0,,0.5250654527934291,0.9451178675347176,True,0.9451178675347176
2014-04-04,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,265.6993185870496,,,,,,46.39719056489843,,,,,1.6336905773163135,4.4,3.1000001,0.0,,0.5269969434247159,1.6336905773163135,True,1.6336905773163135
2014-04-05,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,268.2071651647065,,,,,,43.56290089655117,,,,,1.5338924587624077,4.2000003,2.9,0.0,,0.5289284340560026,1.5338924587624077,True,1.5338924587624077
2014-04-06,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,270.70079189405493,,,1.6822226820251585,0.594451620873487,,43.72197976154644,0.594451620873487,,,,1.539493781593139,4.2000003,2.9,4.8,,0.5308599246872894,1.539493781593139,True,1.539493781593139
2014-04-07,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,273.17939931264243,,,1.5403338022519368,0.6492099300411509,,60.5255981055748,0.6492099300411509,,,,2.1311656612743044,6.1,4.0,0.0,,0.5327914153185761,2.1311656612743044,True,2.1311656612743044
2014-04-08,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,275.64220014933767,,,1.4205186318119885,0.7039682392088147,,63.78227264706784,0.7039682392088147,,,,2.245836365406296,6.2000003,4.2000003,0.0,,0.5347229059498629,2.245836365406296,True,2.245836365406296
2014-04-09,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,278.08841961306143,,,1.3673392542142873,0.7313473937926466,,54.86799424256481,0.7313473937926466,,,,1.9319558813575783,5.4,3.6000001000000004,0.0,,0.5366543965811497,1.9319558813575783,True,1.9319558813575783
2014-04-10,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,280.5172956539957,,,1.3291125846979297,0.7523817105586073,,65.77264463881676,0.7523817105586073,,,,2.3159193150134763,6.3,4.3,0.0,,0.5385858872124364,2.3159193150134763,True,2.3159193150134763
2014-04-11,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,282.92807919732866,,,1.311362644017498,0.7625655683895297,,67.54360206231057,0.7625655683895297,,,,2.3782764625123822,6.6,4.4,0.8,,0.5405173778437232,2.3782764625123822,True,2.3782764625123822
2014-04-12,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,285.32003434968175,,,1.293442964001696,0.7731303411370899,,7.702836715778992,0.7731303411370899,,,,0.27122443423750503,0.4,0.5,2.2,,0.5424488684750101,0.27122443423750503,True,0.27122443423750503
2014-04-13,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,287.6924385784502,,,1.2756189152745692,0.7839331857075483,,26.282897961404423,0.7839331857075483,,,,0.9254466104807044,2.2,1.7,0.0,,0.5443803591062967,0.9254466104807044,True,0.9254466104807044
2014-04-14,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,290.04458286437637,,,1.2577185888504208,0.7950904191644486,,51.200763878958206,0.7950904191644486,,,,1.8028291041340248,4.7000003,3.3,0.0,,0.5463118497375834,1.8028291041340248,True,1.8028291041340248
