date,lw_in,ws,es,sw_out,LE,H,wd,t_avg,sw_in,Rn,t_dew,vpd,rh,vp,lw_out,G,t_min,t_max,H_subday_gaps,ppt,LE_subday_gaps,G_subday_gaps,Rn_subday_gaps,rso,flux,energy,flux_corr,ebr,ebr_corr,LE_corr,ebc_cf,ebr_5day_clim,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2017-07-10,-67.80000000000001,1.6047589583333333,3.411718333672802,69.79660416666665,196.1553702083333,-12.827802625,188.6949202083333,25.9034375,331.52979166666665,205.98581250000007,22.82673288249404,0.5486003820833333,86.21020833333334,2.863117951589469,-12.052625,3.6080925,20.753,30.902,0.0,0.0,0.0,0.0,0.0,357.5358562249253,183.3275675833333,202.37772000000007,214.1316120190869,0.9058683316687888,0.8561443397110007,229.11483626060925,1.1680273449422782,,-14.983224241522336,6.9462793478865965,8.11344422393936,8.3,6.9,0.0,1.1758614654783297,1.1901256354575185,8.211866998156099,False,,5.574190420301726
2017-07-11,-68.74791666666667,1.2083266666666663,3.6648593696445566,67.54979166666666,176.55865750000007,-2.5677770208333324,175.970625,26.96614583333333,317.26458333333335,197.174,23.27354138606143,0.7153355895833334,85.82875,2.9495237800612237,-16.207125,5.012504166666667,20.41,32.988,0.0,0.0,0.0,0.0,0.0,357.0414571019439,173.99088047916675,192.16149583333333,205.3415709619307,0.9054409142925988,0.8473241909278261,208.372025005762,1.1801858258112432,,-3.0304540438313197,6.258754322067878,7.3864931381393655,8.1,6.8,0.0,1.0862489604343852,1.2050362245664812,8.194246556894491,False,,5.563137180908086
2017-07-12,-53.93249999999998,1.7728445833333335,3.7863578435436023,67.62920833333335,187.13354166666664,-7.974016249999999,192.41387875000007,27.735583333333324,318.96239583333335,210.7858333333334,24.83918431449975,0.5458635866666669,88.2559375,3.2404942568769344,-13.385145833333334,7.959626666666668,23.365,32.738,0.0,0.0,0.0,0.0,0.0,356.523550098021,179.1595254166666,202.82620666666668,211.4415324558191,0.8833154667784379,0.8473241909278261,220.85235340885762,1.1801858258112432,,-9.410820953038524,6.638566977080974,7.8347426500495585,7.2000003,5.9,0.0,1.3279224615947465,1.2340079110259123,7.280646792737047,False,,5.7145412986490935
2017-07-13,-60.08958333333332,1.78089,3.8188041982109016,66.90658333333332,191.144656875,-6.298978333333333,197.2125625,27.88877083333334,330.11358333333334,216.46875000000003,24.99654222728834,0.5490873529166665,90.74875,3.269716845294234,-13.351333333333335,7.474437979166668,23.683000000000003,32.872,0.0,0.0,0.0,0.0,0.0,355.98211201909265,184.84567854166664,208.99431202083332,219.96027390340302,0.8844531545109253,0.8403593760882604,227.4558508108138,1.1899670884316675,,-7.495576907410825,6.781868499106263,8.070200312007923,7.0,5.6,0.0,1.4411072231147528,1.2265820361477413,6.8688592854513715,False,,5.9170174580182415
2017-07-14,-43.75229166666667,1.6291931249999996,3.568589873101569,54.00637500000001,145.09496249999995,4.187361791666663,169.79790625,26.65772916666667,268.89164583333326,182.11910416666657,24.672761574958987,0.3478371495833333,90.6921666666667,3.2207527235182383,-10.986125,4.478051375,22.748,34.424,0.0,0.0,0.0,0.0,0.0,355.41711897951564,149.2823242916666,177.64105279166657,181.56459506049217,0.8403593760882604,0.8221995276222769,176.4717171750279,1.2162497865839272,,5.092877885464271,5.141874726851002,6.2538040391738186,6.3,5.3,2.5,1.1799629837950454,1.2139347130999056,6.43385421096917,False,,5.142220620462254
2017-07-15,-45.341875,1.5424725000000001,3.5580179649839287,63.7030625,141.51956958333338,3.866257145833334,32.412852916666665,26.684,320.2959791666665,224.86983333333333,24.063797557800488,0.4656543454166668,82.61731249999998,3.092363619567262,-13.618791666666665,-5.9593791666666664,22.425,31.52,0.0,0.0,0.0,0.0,0.0,354.82854662113306,145.38582672916667,230.8292125,183.05279205023086,0.6298415402217199,0.7942289494785301,178.18485422402614,1.2590827879751472,,4.8679378262046695,5.0152975578896415,6.314674831712638,5.7000003,5.1,0.0,1.2381715587831137,1.2144686983769086,6.193790245901472,False,,5.538422197469678
2017-07-16,-66.12020833333332,0.9265922916666668,3.655760164083439,68.02725,136.55942645833332,0.052860104166666144,76.34554062499998,27.01220833333333,323.56375,209.08939583333327,22.55337768874465,0.8432587593749999,79.45179166666667,2.8125014047084385,-19.673104166666672,-5.152287708333335,21.896,32.83,0.0,0.0,0.0,0.0,0.0,354.2163703448681,136.61228656249997,214.24168354166665,173.23174927972588,0.6376550272763846,0.7886099813141375,173.1647198159616,1.2680539476987125,,0.06702946376430617,4.841054245883561,6.138717947516265,5.9,5.4,0.0,1.136799599833816,1.1879488314940572,6.414923803359536,False,,5.7150449974637825
2017-07-17,-70.98249999999999,0.5173006250000002,3.652275558008119,64.69977083333335,152.41660166666668,0.6457782291666667,170.20157604166673,26.807166666666664,329.5349375,216.2608541666666,21.876490486182774,0.95168662,81.2573125,2.7005889380081185,-22.4081875,1.9918554166666669,19.8,33.958,0.0,0.0,0.0,0.0,0.0,353.58056555484717,153.06237989583337,214.26899874999992,194.09135507107155,0.7143468294002723,0.7886099813141375,193.27247343823882,1.2680539476987125,,0.8188816328326756,5.4021207109741045,6.850180493495687,7.1,6.3,0.0,1.0873302041434778,1.1330827731694897,7.138421687086173,False,,5.682760071285673
2017-07-18,-62.15624999999998,0.8106681250000002,3.8445850904441934,63.53835416666666,159.914606875,-2.9743999791666678,171.7159458333333,27.7750625,313.5589375,206.60210416666658,23.509697930937357,0.8548258979166666,81.98135416666669,2.9897591925275266,-18.73777083333333,5.366782708333333,21.397,34.03,0.0,0.0,0.0,0.0,0.0,352.92110791502256,156.94020689583334,201.23532145833323,199.00864890691415,0.7798839972948217,0.7886099813141375,202.78034854253136,1.2680539476987125,,-3.771699635617261,5.6731917185155165,7.193913154715244,7.6,6.6,0.0,1.0899868573734075,1.1314703420656085,7.467704149727593,False,,5.606493126720622
2017-07-19,-57.26145833333334,0.7875433333333334,4.02286569836086,62.81425,169.98126187500003,-5.132955645833333,207.40281458333325,28.654875,316.5680208333334,215.0603958333334,24.454068503104907,0.8602786900000002,84.33102083333333,3.16258700836086,-18.568083333333327,7.502730833333334,23.334,34.056999999999995,0.0,0.0,0.0,0.0,0.0,352.23797361821005,164.84830622916667,207.55766500000004,209.03654548534112,0.7942289494785301,0.7886099813141375,215.5454101554024,1.2680539476987125,,-6.508864670061353,6.035468030818657,7.653299062688972,7.7000003,6.7000003,0.0,1.142283393414787,1.1045749161187677,7.400652254017162,False,,5.756520919486546
