date,rh,es,H,vpd,t_dew,vp,theta_2,Rn,theta_1,ws,t_avg,theta_mean,G,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
1999-01-01,,,,,,,,,,,,,,,,,,,,,,,110.62066034482709,,,1.2611454022994135,0.7929299810923672,,,0.7929299810923672,,,,,1.1,0.7,0.0,,,,False,
1999-01-02,,,,,,,,,,,,,,,,,,,,,,,111.10829670297487,,,1.2640247192480547,0.7911237689994558,,,0.7911237689994558,,,,,0.90000004,0.5,1.4,,,,False,
1999-01-03,,,,,,,,,,,,,,,,,,,,,,,111.63536825436736,,,1.2661700228664918,0.7897833481605357,,,0.7897833481605357,,,,,1.1,0.7,32.5,,,,False,
1999-01-04,,,,,,,,,,,,,,,,,,,,,,,112.20179263435551,,,1.2819839555639436,0.7800409635860855,,,0.7800409635860855,,,,,2.0,1.3000001,0.4,,,,False,
1999-01-05,,,,,,,,,,,,,,,,,,,,,,,112.80747873682388,,,1.2491617541587692,0.8005368373397217,,,0.8005368373397217,,,,,1.0,0.6,0.0,,,,False,
1999-01-06,,,,,,,,,,,,,,,,,,,,,,,113.45232637068436,,,1.254909445662128,0.7968702470578425,,,0.7968702470578425,,,,,1.3000001,0.8,0.0,,,,False,
1999-01-07,,,,,,,,,,,,,,,,,,,,,,,114.13622590330687,,,1.249834304207691,0.8001060593659504,,,0.8001060593659504,,,,,1.5,0.90000004,0.0,,,,False,
1999-01-08,,,,,,,,,,,,,,,,,,,,,,,114.85905789281807,,,1.2405913079240327,0.8060672306928937,,,0.8060672306928937,,,,,1.1,0.7,7.8,,,,False,
1999-01-09,,,,,,,,,,,,,,,,,,,,,,,115.6206927112617,,,1.2405866731967865,0.8060702420921271,,,0.8060702420921271,,,,,1.5,1.0,29.4,,,,False,
1999-01-10,,,,,,,,,,,,,,,,,,,,,,,116.42099016064884,,,1.2460684066651044,0.8025241589074024,,,0.8025241589074024,,,,,1.3000001,0.8,0.0,,,,False,
1999-01-11,,,,,,,,,,,,,,,,,,,,,,,117.25979908396215,,,1.2528638253287208,0.7981713413567707,,,0.7981713413567707,,,,,1.3000001,0.8,0.0,,,,False,
1999-01-12,,,,,,,,,,,,,,,,,,,,,,,118.13695697319356,,,1.2578674809882429,0.7949963053455762,,,0.7949963053455762,,,,,0.90000004,0.6,2.2,,,,False,
1999-01-13,,,,,,,,,,,,,,,,,,,,,,,119.05228957650421,,,1.2745668364835814,0.7845802757263893,,,0.7845802757263893,,,,,1.2,0.8,3.8,,,,False,
1999-01-14,,,,,,,,,,,,,,,,,,,,,,,120.00561050659124,,,1.2835114143165518,0.7791126661171791,,,0.7791126661171791,,,,,1.0,0.6,7.4,,,,False,
1999-01-15,,,,,,,,,,,,,,,,,,,,,,,120.99672085233213,,,1.2791369130515478,0.7817771419123303,,,0.7817771419123303,,,,,1.3000001,0.90000004,27.1,,,,False,
1999-01-16,,,,,,,,,,,,,,,,,,,,,,,122.02540879575315,,,1.287996232401377,0.7763997866170551,,,0.7763997866170551,,,,,1.2,0.8,0.0,,,,False,
1999-01-17,,,,,,,,,,,,,,,,,,,,,,,123.09144923633416,,,1.2997255916144204,0.7693931753377851,,,0.7693931753377851,,,,,1.3000001,0.90000004,1.8000001,,,,False,
1999-01-18,,,,,,,,,,,,,,,,,,,,,,,124.1946034246194,,,1.3207007883856812,0.7571737737980151,,,0.7571737737980151,,,,,2.1000001,1.4,25.0,,,,False,
1999-01-19,,,,,,,,,,,,,,,,,,,,,,,125.33461860705273,,,1.3372678115774952,0.7477933674484841,,,0.7477933674484841,,,,,2.0,1.2,3.0,,,,False,
1999-01-20,,,,,,,,,,,,,,,,,,,,,,,126.51122768389592,,,1.3589831885345398,0.7358442756590319,,,0.7358442756590319,,,,,1.4,0.90000004,0.0,,,,False,
1999-01-21,,,,,,,,,,,,,,,,,,,,,,,127.72414888202127,,,1.3670574063742886,0.731498176548563,,,0.731498176548563,,,,,1.2,0.8,7.0,,,,False,
1999-01-22,,,,,,,,,,,,,,,,,,,,,,,128.97308544429882,,,1.3606213806289045,0.7349583170137909,,,0.7349583170137909,,,,,1.3000001,0.90000004,1.6,,,,False,
1999-01-23,,,,,,,,,,,,,,,,,,,,,,,130.25772533721698,,,1.3591656958184295,0.7357454672940698,,,0.7357454672940698,,,,,1.5,1.0,3.0,,,,False,
1999-01-24,,,,,,,,,,,,,,,,,,,,,,,131.57774097829264,,,1.354047657847323,0.7385264427027692,,,0.7385264427027692,,,,,1.9,1.2,20.0,,,,False,
1999-01-25,,,,,,,,,,,,,,,,,,,,,,,132.93278898473548,,,1.3499085156365145,0.7407909413242542,,,0.7407909413242542,,,,,1.8000001,1.2,0.6,,,,False,
1999-01-26,,,,,,,,,,,,,,,,,,,,,,,134.32250994474234,,,1.3289954770140848,0.7524480085114704,,,0.7524480085114704,,,,,1.3000001,0.90000004,0.0,,,,False,
1999-01-27,,,,,,,,,,,,,,,,,,,,,,,135.7465282126957,,,1.3070772795338077,0.7650657047276254,,,0.7650657047276254,,,,,1.1,0.8,0.5,,,,False,
1999-01-28,,,,,,,,,,,,,,,,,,,,,,,137.20445172944576,,,1.293857767583234,0.7728824798632048,,,0.7728824798632048,,,,,0.90000004,0.6,2.9,,,,False,
1999-01-29,,,,,,,,,,,,,,,,,,,,,,,138.69587186875114,,,1.2770454901407715,0.7830574617116949,,,0.7830574617116949,,,,,0.90000004,0.6,1.0,,,,False,
1999-01-30,,,,,,,,,,,,,,,,,,,,,,,140.2203633108513,,,1.236202318270757,0.8089290767540661,,,0.8089290767540661,,,,,1.2,0.8,0.3,,,,False,
1999-01-31,,,,,,,,,,,,,,,,,,,,,,,141.77748394403926,,,1.1831467109815623,0.845203718793572,,,0.845203718793572,,,,,1.1,0.7,0.0,,,,False,
1999-02-01,,,,,,,,,,,,,,,,,,,,,,,143.3667747949984,,,1.1325246760698524,0.8829829681682994,,,0.8829829681682994,,,,,1.5,1.0,0.90000004,,,,False,
1999-02-02,,,,,,,,,,,,,,,,,,,,,,,144.98775998856084,,,1.0944491135890613,0.9137016857007344,,,0.9137016857007344,,,,,1.2,0.8,25.5,,,,False,
1999-02-03,,,,,,,,,,,,,,,,,,,,,,,146.6399467374413,,,1.0572105200756394,0.9458854040995108,,,0.9458854040995108,,,,,1.7,1.1,0.0,,,,False,
1999-02-04,,,,,,,,,,,,,,,,,,,,,,,148.32282536239433,,,1.0230612273933808,0.977458604846029,,,0.977458604846029,,,,,1.6,1.0,3.0,,,,False,
1999-02-05,,,,,,,,,,,,,,,,,,,,,,,150.0358693431391,,,0.9954211994824144,1.0045998623697852,,,1.0045998623697852,,,,,2.1000001,1.3000001,0.0,,,,False,
1999-02-06,,,,,,,,,,,,,,,,,,,,,,,151.77853540029562,,,0.9838422138424772,1.0164231478688206,,,1.0164231478688206,,,,,1.3000001,0.90000004,0.0,,,,False,
1999-02-07,,,,,,,,,,,,,,,,,,,,,,,153.55026360847168,,,0.973214150331956,1.027523078716958,,,1.027523078716958,,,,,1.3000001,0.90000004,2.1000001,,,,False,
1999-02-08,,,,,,,,,,,,,,,,,,,,,,,155.3504775405438,,,0.9507474396866302,1.0518040420173034,,,1.0518040420173034,,,,,1.4,1.0,0.0,,,,False,
1999-02-09,,,,,,,,,,,,,,,,,,,,,,,157.17858444307532,,,0.9337885287194426,1.0709062804309204,,,1.0709062804309204,,,,,1.6,1.1,0.0,,,,False,
1999-02-10,,,,,,,,,,,,,,,,,,,,,,,159.03397544272286,,,0.9415757106151086,1.0620494865428551,,,1.0620494865428551,,,,,2.0,1.3000001,0.0,,,,False,
1999-02-11,,,,,,,,,,,,,,,,,,,,,,,160.91602578338654,,,0.948067009623502,1.054777763437968,,,1.054777763437968,,,,,1.7,1.1,0.0,,,,False,
1999-02-12,,,,,,,,,,,,,,,,,,,,,,,162.8240950937708,,,0.955693074343148,1.0463610408470359,,,1.0463610408470359,,,,,2.1000001,1.4,5.5,,,,False,
1999-02-13,,,,,,,,,,,,,,,,,,,,,,,164.7575276849354,,,0.9589018699530676,1.0428595785812198,,,1.0428595785812198,,,,,2.1000001,1.4,0.4,,,,False,
1999-02-14,,,,,,,,,,,,,,,,,,,,,,,166.7156528773301,,,0.9577549368208568,1.0441084264408702,,,1.0441084264408702,,,,,1.5,1.0,0.0,,,,False,
1999-02-15,,,,,,,,,,,,,,,,,,,,,,,168.69778535672648,,,0.9623584378442898,1.0391138692980428,,,1.0391138692980428,,,,,1.8000001,1.2,0.0,,,,False,
1999-02-16,,,,,,,,,,,,,,,,,,,,,,,170.7032255583804,,,0.9610997569935976,1.0404747194277582,,,1.0404747194277582,,,,,2.2,1.5,0.0,,,,False,
1999-02-17,,,,,,,,,,,,,,,,,,,,,,,172.73126007868302,,,0.9612965780100182,1.0402616870540635,,,1.0402616870540635,,,,,1.8000001,1.2,0.0,,,,False,
1999-02-18,,,,,,,,,,,,,,,,,,,,,,,174.78116211348666,,,0.963122979222513,1.038289005218478,,,1.038289005218478,,,,,1.3000001,0.90000004,15.8,,,,False,
1999-02-19,,,,,,,,,,,,,,,,,,,,,,,176.85219192222283,,,0.9648095287323748,1.0364740088272766,,,1.0364740088272766,,,,,1.8000001,1.2,0.0,,,,False,
1999-02-20,,,,,,,,,,,,,,,,,,,,,,,178.94359731686131,,,0.9693302771346244,1.031640116468905,,,1.031640116468905,,,,,2.3,1.5,0.0,,,,False,
1999-02-21,,,,,,,,,,,,,,,,,,,,,,,181.05461417470212,,,0.9503840258906772,1.0522062374342034,,,1.0522062374342034,,,,,2.3,1.5,0.0,,,,False,
1999-02-22,,,,,,,,,,,,,,,,,,,,,,,183.18446697392562,,,0.9386085462512646,1.065406877013776,,,1.065406877013776,,,,,2.2,1.4,0.0,,,,False,
1999-02-23,,,,,,,,,,,,,,,,,,,,,,,185.3323693507792,,,0.93239398204506,1.072507994749877,,,1.072507994749877,,,,,1.5,1.0,0.0,,,,False,
1999-02-24,,,,,,,,,,,,,,,,,,,,,,,187.49752467721908,,,0.9408109025030452,1.062912852454708,,,1.062912852454708,,,,,2.0,1.3000001,0.5,,,,False,
1999-02-25,,,,,,,,,,,,,,,,,,,,,,,189.679126657783,,,0.9536309287826296,1.0486237073671296,,,1.0486237073671296,,,,,1.4,1.0,3.2,,,,False,
1999-02-26,,,,,,,,,,,,,,,,,,,,,,,191.87635994442144,,,0.9578270672452568,1.0440297984854758,,,1.0440297984854758,,,,,2.8,1.9,0.90000004,,,,False,
1999-02-27,,,,,,,,,,,,,,,,,,,,,,,194.08840076797637,,,0.9728011999106972,1.0279592583683077,,,1.0279592583683077,,,,,2.5,1.7,0.0,,,,False,
1999-02-28,,,,,,,,,,,,,,,,,,,,,,,196.31441758495671,,,0.9779002479997482,1.022599188460639,,,1.022599188460639,,,,,1.7,1.1,16.6,,,,False,
1999-03-01,,,,,,,,,,,,,,,,,,,,,,,198.5535717382276,,,0.9795037648040172,1.020925121405821,,,1.020925121405821,,,,,1.9,1.3000001,15.900001,,,,False,
1999-03-02,,,,,,,,,,,,,,,,,,,,,,,200.8050181301991,,,0.9904657901163044,1.0096259860550822,,,1.0096259860550822,,,,,2.4,1.6,1.1,,,,False,
1999-03-03,,,,,,,,,,,,,,,,,,,,,,,203.0679059070771,,,0.9992091368909192,1.0007914890685865,,,1.0007914890685865,,,,,2.5,1.7,22.2,,,,False,
1999-03-04,,,,,,,,,,,,,,,,,,,,,,,205.34137915271126,,,1.0146424399565734,0.98556886704128,,,0.98556886704128,,,,,3.5,2.2,20.2,,,,False,
1999-03-05,,,,,,,,,,,,,,,,,,,,,,,207.6245775905604,,,1.0326388544607714,0.9683927693406278,,,0.9683927693406278,,,,,2.8,1.9,0.0,,,,False,
1999-03-06,,,,,,,,,,,,,,,,,,,,,,,209.91663729228085,,,1.0484059324111228,0.9538290170680368,,,0.9538290170680368,,,,,2.3,1.5,9.7,,,,False,
1999-03-07,,,,,,,,,,,,,,,,,,,,,,,212.21669139142955,,,1.0495353399208525,0.952802599363078,,,0.952802599363078,,,,,2.4,1.5,1.6,,,,False,
1999-03-08,,,,,,,,,,,,,,,,,,,,,,,214.52387080076898,,,1.0521733103319444,0.9504137675612732,,,0.9504137675612732,,,,,2.0,1.3000001,0.0,,,,False,
1999-03-09,,,,,,,,,,,,,,,,,,,,,,,216.83730493165694,,,1.0635885859845906,0.9402131737567256,,,0.9402131737567256,,,,,2.1000001,1.4,0.0,,,,False,
1999-03-10,,,,,,,,,,,,,,,,,,,,,,,219.15612241400538,,,1.0716959231976295,0.9331004983356568,,,0.9331004983356568,,,,,2.3,1.6,0.0,,,,False,
1999-03-11,,,,,,,,,,,,,,,,,,,,,,,221.4794518152951,,,1.085534127509177,0.9212054919862904,,,0.9212054919862904,,,,,2.0,1.3000001,0.4,,,,False,
1999-03-12,,,,,,,,,,,,,,,,,,,,,,,223.80642235714515,,,1.098644126056083,0.9102128489866904,,,0.9102128489866904,,,,,1.9,1.2,0.0,,,,False,
1999-03-13,,,,,,,,,,,,,,,,,,,,,,,226.13616462794246,,,1.1011071189213086,0.9081768547456514,,,0.9081768547456514,,,,,2.2,1.5,0.0,,,,False,
1999-03-14,,,,,,,,,,,,,,,,,,,,,,,228.46781129005947,,,1.099148072034679,0.9097955275023668,,,0.9097955275023668,,,,,1.7,1.2,15.2,,,,False,
1999-03-15,,,,,,,,,,,,,,,,,,,,,,,230.80049778020302,,,1.1014021602008657,0.9079335742519584,,,0.9079335742519584,,,,,1.7,1.2,5.6,,,,False,
1999-03-16,,,,,,,,,,,,,,,,,,,,,,,233.13336300146042,,,1.1027899967096808,0.9067909601861024,,,0.9067909601861024,,,,,3.0,2.1000001,0.3,,,,False,
1999-03-17,,,,,,,,,,,,,,,,,,,,,,,235.46555000564163,,,1.0971638758645317,0.9114408722325374,,,0.9114408722325374,,,,,3.6000001000000004,2.5,0.0,,,,False,
