date,rh,sw_in,H,Rn,theta_1,wd,t_avg,G,LE,ws,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2017-05-02,58.66255662499999,,,138.36024596770142,2.575770619444445,118.54265068996371,14.043417002183444,18.89707639938889,,0.9022101145467556,4.5176814490424695,20.773059231228327,0.0,0.0,5.0,0.0,7.0,318.8922987161156,,119.46316956831251,1.1016702425795224,0.8976093670144715,,49.65141198185591,0.9077126360956568,,,,1.7383120154673382,4.5,3.7,0.0,,0.4698140582344156,1.7383120154673382,True,1.7383120154673382
2017-05-03,57.10069199305556,,,142.89652108419443,2.513787276388888,117.77480013605486,19.67152775570567,25.389450589249996,32.152404531017915,1.0592045161213253,12.894943996853273,28.07921124267574,0.0,0.0,4.0,0.0,4.0,320.66990558126463,,117.50707049494444,1.1016702425795224,0.9049556745871498,,35.421347299201436,0.9077126360956568,,,1.1317599970686354,1.2468263105124031,5.0,3.9,0.0,0.3196990539775393,0.4977809790096902,1.941345818137792,False,
2017-05-04,61.84651572619049,,,145.8054228534722,2.431939535813492,,21.935550789000068,22.384219981604165,,1.117249775615291,10.69741066487626,31.86429785834423,0.0,0.0,8.0,0.254,7.0,322.4170165863996,,123.42120287186803,1.1065601809825494,0.9118122408989748,,71.30443039514914,0.9037014137921254,,,,2.5153834796285484,7.4,5.8,4.2000003,,0.43368680683250826,2.5153834796285484,True,2.5153834796285484
2017-05-05,67.08351989583333,,,94.39326226090277,2.615219090972222,,18.44382149727243,-7.78723568736111,58.10777874940143,3.370253287204625,13.15503351847326,24.804092156304197,0.0,0.0,11.0,6.095999999999997,9.0,324.1332257106505,,102.18049794826385,1.1531199898082023,0.9180536268125021,,67.00524123928706,0.8672124400222473,,,2.0429728504183613,2.3557928324528548,5.4,4.2000003,3.4,0.5609030152814167,0.4528264717189149,1.9018713170673842,False,
2017-05-06,40.789629368055564,,43.61354831880541,120.93008545951393,2.795145724305556,219.12658365496074,13.32734626808876,3.499788603361113,62.979415997988575,2.559041531091232,7.240371863471182,18.575721087138,0.0,0.0,0.0,0.0,0.0,325.81813826927726,106.592964316794,117.43029685615281,1.1531199898082023,0.9229477229299741,122.91447792660757,72.62282353372711,0.8672124400222473,0.9077126360956568,50.29165439288044,2.2034202581331566,2.5408079456016925,5.9,4.5,0.0,0.5646239879114873,0.41971015450575305,1.8886956952758889,False,
2017-05-07,43.452544465277775,,70.69005536251764,147.5947898836806,2.9305981743055547,192.1263567776999,13.353031409087034,9.44894112291666,,1.080017565569804,5.677275639851928,20.350666029188407,0.0,0.0,4.0,0.0,6.0,327.47137070076616,,138.14584876076393,1.1531199898082023,0.927841819047446,,52.855602340237674,0.8672124400222473,,81.5141159191676,,1.84927032237094,5.4,4.4,0.0,,0.4202887096297591,1.84927032237094,True,1.84927032237094
2017-05-08,54.845477527777774,,,146.10507089743058,2.8355068041666662,,14.233440505821722,14.35691293145833,37.17149835320407,0.8329438178652704,4.1386995035807095,23.14455000644267,0.0,0.0,11.0,0.0,7.0,329.09255035335764,,131.74815796597224,1.1531199898082023,0.932735915164918,,42.86319780220228,0.8672124400222473,,,1.3016228276825146,1.500927301791385,4.9,4.1,0.0,0.3660798297052158,0.4202887096297591,1.7231837094820122,False,
2017-05-09,54.88790764186507,,74.24388087343236,147.71158180626097,2.548972684027777,,16.938349276613337,18.42506847488096,32.638862675074115,1.0643530892542006,7.183254250420475,25.96559274461538,0.0,0.0,7.0,0.0,7.0,330.6813152723086,106.88274354850648,129.28651333138,1.1531199898082023,0.9329416761263968,123.24862815132649,37.636524995232776,0.8672124400222473,0.8267122439488377,85.6121031560937,1.1458707555872505,1.3213264740042872,5.4,4.6,0.0,0.28724488565310585,0.4970615066370728,2.2864829305305348,False,
2017-05-10,55.21787441666666,,,146.3993668696528,2.3678925881944437,172.59240618278815,18.649505891464404,18.51266844515972,39.77724645136552,1.0042243536007411,7.418717539469412,28.76382711622455,0.0,0.0,10.0,0.0,7.0,332.23731398916266,,127.88669842449309,1.1531199898082023,0.9287571076758132,,45.86793802259696,0.8672124400222473,,,1.3987782383827456,1.612959147987847,6.1,5.0,0.0,0.3225918295975693,0.4801708863184692,2.4008544315923457,False,
2017-05-11,68.64337684027774,,,49.26642636632639,2.2868723319444437,,,-3.7866494686805545,,,11.254480460272873,23.258085939195556,0.0,0.0,10.0,0.762,9.0,333.76020531426104,,53.05307583500695,1.1531199898082023,0.908919677452642,,60.002643017295675,0.8672124400222473,,,,2.1127518998012644,6.0,4.4,1.1,,0.4801708863184692,2.1127518998012644,True,2.1127518998012644
2017-05-12,57.69038947222222,,,116.208580679416,2.400178960416666,180.43795801281215,12.427784779442716,-3.7460214513194434,78.20270311412644,2.6172302571558546,7.02475740051284,17.97679606967506,0.0,0.0,4.0,0.254,7.0,335.249658133676,,119.9546021307355,1.2096107289078526,0.8887991971996761,,94.59482871644288,0.8267122439488377,,,2.7336765639459286,3.3066845011129486,5.0,3.5,0.6,0.9447670003179854,0.518201238522887,1.8137043348301043,False,
2017-05-13,62.199639048611104,,,88.98047484124996,2.518012398611111,,,-2.215992938597226,,,6.160238284640855,17.273512161254928,0.0,0.0,9.0,0.254,12.0,336.70535121169587,,91.1964677798472,1.2096107289078526,0.8686787169467103,,77.38556090035776,0.8267122439488377,,,,2.7248214843184435,5.6,4.3,1.1,,0.6336794149577776,2.7248214843184435,True,2.7248214843184435
