date,rh,theta_4,H,sw_out,sw_in,theta_3,theta_2,Rn,theta_1,ws,t_avg,theta_mean,G,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-03-11,75.78749999999998,60.17083333333333,42.32083333333333,30.14375,244.1395833333333,60.24791666666666,41.275,130.49375000000003,38.725,1.904375,5.912499999999999,50.10468749999999,0.3124999999999973,,132.3979166666667,-0.2,14.2,0.0,0.0,0.0,0.0,19.0,223.36095225036667,,130.18125000000003,1.487857176718625,0.834481082428193,,42.91576904819783,0.6721075219097553,,62.9673555997128,,1.490897440275205,3.0,2.3,0.0,,0.6482162783805241,1.490897440275205,True,1.490897440275205
2016-03-12,80.39999999999998,60.52708333333334,20.07083333333333,17.06041666666667,143.32083333333333,60.26041666666668,41.41875000000001,85.26250000000002,38.81875000000001,1.6931250000000002,7.997916666666669,50.25624999999999,16.070833333333333,,114.81666666666666,-0.2,15.8,0.0,0.0,0.0,0.0,7.0,225.67668176305745,,69.19166666666669,1.2775352897473995,0.8331148146682369,,40.7630001887981,0.78275724203104,,25.641197877971763,,1.4189191450682366,2.9,2.1000001,2.0,,0.6756757511907912,1.4189191450682366,True,1.4189191450682366
2016-03-13,95.11666666666667,60.229166666666686,-0.6645833333333334,2.7979166666666675,38.25208333333333,60.01874999999999,41.154166666666654,26.74583333333333,38.56458333333333,3.2452083333333324,7.8583333333333325,49.99166666666665,-0.6291666666666672,,81.20416666666667,6.7,9.5,0.0,0.0,0.0,20.0,43.0,227.99422062781707,,27.375,1.2594498978169135,0.8326766686074616,,12.121496932428904,0.7939974442281228,,-0.8370094112574907,,0.4218811344006349,0.7,0.6,14.900001,,0.7031352240010582,0.4218811344006349,True,0.4218811344006349
2016-03-14,93.2,60.35416666666666,10.23125,8.875,90.02916666666668,60.08541666666667,41.42916666666667,59.48333333333333,38.597916666666656,1.4077083333333338,8.683333333333334,50.11666666666665,15.558333333333335,,209.51249999999996,6.4,11.5,0.0,0.0,0.0,1.2,15.0,230.3127090923146,,43.92499999999999,1.2418694089122977,0.8365403199634103,,20.97499026779689,0.8052376464252056,,12.705876389933948,,0.7305946968113253,1.1,1.0,0.5,,0.7305946968113253,0.7305946968113253,True,0.7305946968113253
2016-03-15,88.90833333333332,59.41666666666666,16.639583333333334,15.275,134.00625000000002,58.86666666666667,40.7375,88.6708333333333,38.622916666666654,4.606458333333333,12.400000000000004,49.41093750000002,24.575000000000006,,110.03958333333333,8.5,16.8,0.0,0.0,0.0,6.2,11.0,232.63129094349244,,64.0958333333333,1.2383077818910675,0.8399373423251152,,45.5413308767064,0.807553674961859,,20.604925529091577,,1.5919138320107609,2.6000001,2.1000001,8.8,,0.7580541696215923,1.5919138320107609,True,1.5919138320107609
2016-03-16,66.06875,61.291666666666686,19.820833333333333,27.472916666666666,216.52916666666667,60.485416666666644,41.39166666666666,124.85416666666669,38.53124999999999,9.948958333333332,9.762500000000003,50.42499999999999,-24.26875,,250.66458333333333,6.8,12.7,0.0,0.0,0.0,41.99999999999999,34.0,234.9491141860027,,149.12291666666667,1.2347665256277078,0.841910759747067,,67.84965167696559,0.8098697034985124,,24.47410151004586,,2.365749171754804,5.0,3.3,0.7,,0.7168936884105466,2.365749171754804,True,2.365749171754804
2016-03-17,54.51458333333334,60.38958333333333,27.27083333333334,38.08541666666667,239.85208333333333,59.56875,41.17291666666666,103.87291666666664,38.74583333333335,6.198125000000001,7.589583333333333,49.96927083333335,-10.764583333333334,62.4625,258.06875,4.2,12.1,0.0,0.0,0.0,0.0,2.0,237.26533170952962,89.73333333333332,114.63749999999996,1.2334164130895504,0.8443938925793819,110.678566134569,77.04227270260603,0.8107561966806716,0.78275724203104,33.636293431962955,2.1734127938572403,2.680723012362336,4.7000003,3.2,0.0,0.8377259413632299,0.7166457727846766,2.2932664729109646,False,
2016-03-18,70.58125000000003,59.95833333333334,39.87916666666667,33.96874999999999,205.42291666666665,60.21875000000002,41.49583333333333,89.26874999999997,38.71458333333333,3.4347916666666665,3.3416666666666663,50.096875,-3.568749999999991,34.877083333333324,216.71875000000009,-0.7,7.5,0.0,0.0,0.0,0.0,1.0,239.5791019436704,74.75625,92.83749999999996,1.2347665256277078,0.8470414895813202,92.30651508145631,43.06505501152803,0.8098697034985124,0.8052376464252056,49.241460069928294,1.2086829731452011,1.4924412753358685,3.0,2.2,0.0,0.6783823978799401,0.7056286994724977,1.552383138839495,False,
2016-03-19,77.03125,59.95833333333332,23.23125000000001,15.268750000000002,99.3625,60.37916666666664,41.677083333333336,43.32499999999999,38.83124999999999,3.0468750000000013,2.766666666666667,50.21145833333333,-12.71875,22.25625,77.81875,0.9,5.9,0.0,0.0,0.0,0.0,0.0,241.88958949907718,45.48750000000001,56.04374999999999,1.2347665256277078,0.8514937825523009,56.166442334490384,27.48127248600168,0.8098697034985124,0.8116426898628307,28.6851698484887,0.7708818381667689,0.9518590889826825,2.1000001,1.5,0.0,0.6345727259884549,0.6429527972668377,0.9644291959002568,False,
2016-03-20,63.60416666666666,60.47083333333331,53.1375,37.13125,219.9354166666666,60.41041666666666,41.61666666666667,95.55833333333337,38.80625,3.449583333333333,2.3625000000000003,50.32604166666665,-8.102083333333335,35.16562499999999,247.1916666666667,-1.3,6.2,0.0,0.0,0.0,0.0,5.0,244.1959657936103,88.303125,103.66041666666668,1.2347665256277078,0.8575004095829257,109.0337428583192,43.421336602776854,0.8098697034985124,0.8518499909560461,65.61240625554233,1.2175535170349503,1.5033943259950422,3.0,2.1000001,0.0,0.7159020259070665,0.6429527972668377,1.3502009385556388,False,
