date,theta_8,WS_1_1_1,sw_out,vp,theta_20,theta_10,SW_IN_1_1_1,theta_3,ws,Rn,theta_17,theta_5,WD_1_5_1,SW_IN_1_1_2,theta_13,theta_11,theta_12,LE,theta_26,lw_in,theta_22,theta_24,WS_1_3_1,theta_mean,WD_1_3_1,WD_1_1_1,sw_in,SW_IN_1_1_3,theta_4,g_3,theta_9,G,lw_out,t_dew,theta_23,WS_1_5_1,vpd,theta_6,theta_16,theta_25,theta_1,theta_2,theta_15,theta_14,WD_1_2_1,g_1,t_avg,WS_1_4_1,rh,theta_18,H,g_2,theta_19,wd,theta_21,WS_1_2_1,es,WD_1_4_1,theta_7,t_min,t_max,LE_subday_gaps,Rn_subday_gaps,G_subday_gaps,ppt,H_subday_gaps,rso,flux,energy,ebr_corr,ebr_5day_clim,LE_corr,ebc_cf,H_corr,ebr,flux_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2019-05-30,,1.945911256016829,34.540833333333325,0.5565225155969452,,,,,1.2823072512033662,,,,,338.31041666666675,,,,73.95984937582284,,295.90624999999994,,,1.2812500000000004,,,171.80111165755116,337.09763888888887,333.9085416666667,,,,,382.02291666666673,,,0.5970833333333333,,,,,,,,,,,10.499809111528819,1.025625,46.770625,,92.62464691390959,,,173.28469052238805,,1.5616666666666668,1.3314501431699683,,,1.95802116066096,16.996501718009,2.0,10.0,11.0,2.1,0.0,375.8626975323906,166.58449628973244,,,,74.36201216114733,,,,,2.5806095255761567,2.5946418028644316,6.7000003,5.1,0.0,,0.5087532946793004,2.5946418028644316,True,2.5946418028644316,4.282426472738659
2019-05-31,,1.4074884978439846,21.89,0.7464295365077263,,,,,0.9041226995687968,,,,,220.15625,,,,61.90540145755492,,301.06666666666666,,,0.8679166666666668,,,148.3126783888795,220.9700694444444,220.0014583333334,,,,,371.8583333333333,2.606109229039493,,0.43875,0.5228527083333334,,,,,,,,,,10.291926532813246,0.7139583333333331,60.04333333333332,,50.714500829005644,,,147.3837426695753,,1.0924999999999996,1.2692822448410597,,,6.41132342893059,15.3162884900962,2.0,5.0,12.0,1.1000000000000003,0.0,376.65076669146134,112.61990228656056,,,,65.59067477116845,,,,,2.1595772768238417,2.288138473740106,5.6,4.5,1.3000001,,0.5084752163866901,2.288138473740106,True,2.288138473740106,3.1416564929215247
2019-06-01,,1.5562841264140763,29.469375,0.7261163325165457,,,,,1.062298491949482,,,,,295.72083333333325,,,,75.9800835971336,,295.8958333333333,,,1.0893749999999998,,,163.38688520234666,298.5030902777778,297.7658333333333,,,,,379.2354166666667,2.147230275761082,,0.5093749999999998,0.6176231249999999,,,,,,,,,,10.61523050325645,0.8764583333333335,60.383125,,84.8363639264427,,,163.47794170228488,,1.28,1.3437394575165458,,,2.73354765187145,17.6135836561501,2.0,13.0,10.0,1.2400000000000002,0.0,377.4010215614509,160.81644752357633,,,,75.72887557068104,,,,,2.6513913940892846,2.6426252705483573,6.6,5.2000003,0.0,,0.5081971380940801,2.6426252705483573,True,2.6426252705483573,3.9147986913232566
2019-06-02,,1.5083093947976292,27.87,,,,,,0.9926618789595258,,,,,279.15416666666675,,,,,,301.93541666666664,,,0.9818750000000002,,,147.5357981367337,282.5267708333332,282.22625000000005,,,,,384.24374999999986,,,0.4775000000000002,,,,,,,,,,,12.28859283336326,0.8216666666666668,57.08354166666667,,65.39596069140256,,,150.9745050441564,,1.1739583333333332,1.4865159185937509,,,4.13481490236188,18.0197606086607,4.0,8.0,12.0,1.1,0.0,378.11334583744684,,,,,78.47307038312461,,,,,,2.742762922927936,7.1,5.4,0.6,,0.5079190598014697,2.742762922927936,True,2.742762922927936,
2019-06-03,,1.752395475729866,25.59,0.8830305136892846,,,,,1.1035624284793064,,,,,256.75416666666666,,,,,,300.06458333333336,,,1.075416666666667,,,146.64375743250022,260.3496180555556,259.5335416666666,,,,,376.6020833333334,4.898253000786526,,0.4958333333333333,0.48299625,,,,,,,,,,11.26046405182125,0.86875,66.03708333333334,,59.06362433127728,,,156.61674319335216,,1.325416666666667,1.3660267636892849,,,4.84312432429311,17.139260217202,3.0,10.0,11.0,2.83,0.0,378.7876301483709,,,,,72.69178091117743,,,,,,2.538204907544297,6.6,5.0,0.8,,0.5076409815088594,2.538204907544297,True,2.538204907544297,3.5568187952553774
2019-06-04,,2.1196341466347497,31.65916666666667,0.8319329399762797,,,,,1.3965101626602836,,,,,314.5291666666667,,,,,,306.24791666666664,,,1.4200000000000006,,,194.24338149404076,316.7259722222222,314.950625,,,,,392.4541666666667,4.10729079361646,,0.5985416666666666,0.7815879166666665,,,,,,,,,,13.446660945809288,1.10125,57.39250000000001,,72.56402413387879,,,189.68658391295358,,1.7431250000000005,1.6135208566429462,,,5.36539949694298,20.2734766083285,3.0,13.0,10.0,1.12,0.0,379.4237720319194,,,,,84.1004755085608,,,,,,2.9427048386542447,7.6,5.8,0.4,,0.5073629032162491,2.9427048386542447,True,2.9427048386542447,4.4703999447708505
2019-06-05,,2.5724557747544696,38.32020833333333,0.7857759066656818,,,,,1.6496161549508943,,,,,356.53750000000014,,,,101.25364727058815,,307.59791666666666,,,1.6635416666666665,,,196.45094171970612,360.73427083333326,359.2083333333332,,,,6.03084375,404.1166666666666,3.1056111303427385,,0.6718750000000001,0.9764939583333332,,,,,,,,,,15.126940998811214,1.2654166666666666,48.065208333333324,,79.52605082444204,,,196.04741231356755,,2.074791666666667,1.7622698649990145,,,9.08589166266057,20.233354385564002,2.0,14.0,12.0,1.5100000000000002,0.0,380.0216759172082,180.77969809503017,,,,88.25999353108179,,,,,3.5486015154094486,3.0932174320341965,8.1,6.1,0.0,,0.5070848249236388,3.0932174320341965,True,3.0932174320341965,5.186595888975971
2019-06-06,,2.8164522895229798,29.44729166666668,0.8486479519544287,,,,,1.7045821245712631,,,,,274.7083333333333,,,,75.41733527339697,,310.8312499999999,,,1.6656249999999997,,,134.77657633028366,277.0584375,275.32645833333333,,,,4.875454861111113,391.18958333333336,4.270478879919701,,0.625,0.7295897916666667,,,,,,,,,,13.380718257348073,1.2841666666666665,56.36937499999999,,53.03715663331892,,,145.8216019444536,,2.1316666666666677,1.5782377436210953,,,6.967035465139871,19.4381684133439,2.0,13.0,11.0,,0.0,380.5812531142673,128.45449190671587,,,,95.60166439443852,,,,,2.638712371510984,3.344924527764788,9.400001,6.6,3.8,,0.5068067466310285,3.344924527764788,True,3.344924527764788,4.146464049391014
2019-06-07,,,22.951875,0.8554168976723395,,,,,1.7899430813181831,,,,,205.35000000000016,,,,,,327.73125,,,1.8375,,,,207.77444444444438,206.60229166666667,,,,,364.79583333333335,4.439942063181778,,0.7645833333333335,0.2425895833333334,,,,,,,,,,8.086453490214206,1.4010416666666663,78.615625,,56.95542722181529,,,219.18705890886147,,2.2539583333333337,1.0980064810056729,,,2.58517941076423,13.3546922658545,14.0,1.0,18.0,1.7700000000000005,0.0,381.1024218094928,,,,,45.10634676431947,,,,,,1.5702389225019635,4.1,3.1000001,12.3,,0.5065286683384184,1.5702389225019635,True,1.5702389225019635,2.6825423004040916
2019-06-08,,,28.935,,,,206.6227083333332,,1.6159982040659278,135.32312499999998,,,,200.5875,,,,,,287.85416666666663,,,1.72375,,,,204.21826388888888,205.44458333333333,,,,,330.21875000000006,,,0.6927083333333334,0.1452966666666667,,,,,,,,,,,1.2416666666666667,78.79208333333334,,,,,,,2.180625,,,,-0.9181992454103348,3.95780140709394,48.0,0.0,48.0,4.289999999999999,12.0,381.5851070661289,,,,,40.25737504582509,,,,,,1.4175016521282626,3.9,2.8,3.8,,0.5062505900458081,1.4175016521282626,True,1.4175016521282626,
2019-06-09,,1.9794285053264364,31.07979166666668,0.4772968067554282,,,,,1.344677367731954,,,,,293.8604166666668,,,,,,269.4166666666667,,,1.3924999999999998,,,220.64826447020823,294.7633680555556,292.8341666666667,,,,,350.46875000000006,,,0.5847916666666667,,,,,,,,,,,4.73519581250583,1.0735416666666668,57.47083333333334,,84.6307880072345,,,221.03276206349534,,1.6931250000000002,0.8783849395027489,,,-0.7077640990411851,9.881716047870947,48.0,8.0,48.0,1.4300000000000004,0.0,382.0292408288551,,,,,59.78125445886171,,,,,,2.0744872981881106,5.4,4.1,1.7,,0.5059725117531978,2.0744872981881106,True,2.0744872981881106,3.2891806096319955
2019-06-10,,2.127191329476104,22.859791666666666,0.5691241572027103,,,,,1.4026465992285546,,,,,205.98541666666665,,,,,,306.43333333333334,,,1.4406249999999998,,,200.96218637856649,207.06350694444447,205.3214583333333,,,,,366.42916666666673,-1.1810957261667692,,0.571875,0.6128114583333333,,,,,,,,,,8.568403824911327,1.0931250000000003,54.254583333333336,,39.08259292595797,,,202.48794783165403,,1.7804166666666668,1.1819356155360434,,,0.274329312074883,15.284373582518699,18.0,4.0,21.0,,0.0,382.4347619315274,,,,,78.40697368578546,,,,,,2.730749940687174,7.5,5.4,0.5,,0.5056944334605875,2.730749940687174,True,2.730749940687174,2.9755519519687215
2019-06-11,,2.1327499888260864,30.100208333333335,0.7373473417876545,,,,,1.3869249977652174,,,,,267.05208333333337,,,,82.1302801389796,,316.98333333333335,,,1.4243750000000002,,,258.65262080636825,269.26395833333333,267.67125,,,,4.523118055555557,388.8708333333332,2.4323526215959235,,0.5889583333333334,0.7356212500000002,,,,,,,,,,12.543678177087564,1.0858333333333332,50.88750000000002,,76.87937414529921,,,244.68490764850318,,1.702708333333333,1.4729685917876545,,,9.38156435247635,17.049988087627998,2.0,7.0,12.0,1.1000000000000003,0.0,382.8016161071449,159.00965428427878,,,,72.28461131064816,,,,,2.871287960474458,2.5270817758398856,6.6,5.0,0.0,,0.5054163551679772,2.5270817758398856,True,2.5270817758398856,4.0084947551968915
2019-06-12,,,30.86916666666666,,,,,,1.2251095301578652,,,,,293.3333333333335,,,,77.91687645283687,,315.5,,,1.25375,,,,295.2421180555555,293.7725000000001,,,,,390.6125,,,0.4997916666666665,,,,,,,,,,,13.13493686032382,0.9716666666666668,60.470208333333346,,60.07058601103444,,,175.4983069422731,,1.530833333333334,1.59433920956135,,,4.31970846388469,20.9971691922996,2.0,10.0,10.0,,0.0,383.12975599912363,137.98746246387128,,,,79.42443637300502,,,,,2.725526195657189,2.7782605228145187,6.9,5.5,5.3,,0.505138276875367,2.7782605228145187,True,2.7782605228145187,
2019-06-13,,,24.38104166666666,1.0324310123978802,,,,,1.1331197040440353,,,,,250.32916666666665,,,,99.27718647683372,,315.95625,,,1.1297916666666663,,,,252.7136111111112,251.96833333333325,,,,4.393878472222221,381.65,,,0.4533333333333333,0.43758854166666655,,,,,,,,,,12.47302034710517,0.879375,71.85125000000002,,25.846534347315092,,,184.56072829037757,,1.4195833333333334,,,,7.87451917989455,17.860639500209,0.0,5.0,4.0,,0.0,383.41914117298586,125.12372082414879,,,,72.20994381450467,,,,,3.470512330558269,2.5243009929137843,6.4,5.0,1.3000001,,0.5048601985827568,2.5243009929137843,True,2.5243009929137843,3.6354655869611987
2019-06-14,,1.6461362079176654,26.99625,0.9155318035863924,,,,,1.0343522415835331,,,,,255.9500000000001,,,,,,316.45625,,,1.0139583333333335,,,174.3527845142203,258.0668402777778,257.1116666666666,,,,,384.1479166666666,5.4464455833011485,,0.4302083333333333,0.6030289583333333,,,,,,,,,,12.649835456781735,0.8179166666666667,65.64395833333334,,43.46397386001726,,,175.88571944022948,,1.2635416666666668,1.5185607619197257,,,6.3565800016880285,19.2022944467913,1.0,7.0,5.0,,0.0,383.66973812761734,,,,,73.60114000646846,,,,,,2.573368813479747,6.8,5.1,1.0,,0.5045821202901465,2.573368813479747,True,2.573368813479747,3.7491796965346906
2019-06-15,,,24.15625,0.9335641641153184,,,,,0.9563503422135858,,,,,239.09375,,,,69.74036141611232,,311.3291666666668,,,0.9585416666666671,,,,239.8327083333334,238.43166666666676,,,,,380.3520833333332,5.719022357928394,,0.4235416666666665,0.5165920833333334,,,,,,,,,,12.197904547695124,0.7933333333333331,67.27020833333334,,36.555939699067395,,,217.380674384212,,1.1495833333333334,1.4501562474486516,,,7.133126371461572,18.3018732591448,2.0,11.0,10.0,1.87,0.0,383.88152030528573,106.29630111517972,,,,72.14935356044191,,,,,2.437329263321195,2.521520209987681,6.4,5.0,2.3,,0.5043040419975362,2.521520209987681,True,2.521520209987681,3.5130324518551563
2019-06-16,,,19.921458333333334,0.9816620363167542,,,,,0.8286795224171423,,,,,205.7625,,,,62.68276127298432,,321.0854166666666,,,0.8452083333333333,,,,208.5404513888889,208.39708333333328,,,,,368.475,,,0.3643749999999999,,,,,,,,,,,9.754736133330043,0.6900000000000001,81.92895833333334,,49.309022774985294,,,,,1.0104166666666667,1.2315104836811863,,,5.02667901225988,15.604767921265,2.0,15.0,12.0,1.7600000000000005,0.0,384.05446809968186,111.99178404796963,,,,66.49559535430073,,,,,2.185576343122227,2.3185194330426593,5.6,4.6,4.6,,0.5040259637049259,2.3185194330426593,True,2.3185194330426593,2.892415580326813
2019-06-17,,1.511389504410111,22.641874999999995,,,,,,0.954652900882022,,,,,215.475,,,,67.79579488409195,,330.79791666666665,,,0.9447916666666668,,,179.5476646223827,216.864375,216.26666666666665,,,,,376.69791666666674,,,0.39166666666666666,,,,,,,,,,,10.795387412477751,0.7622916666666666,75.23895833333334,,36.80061209321783,,,175.21639440537558,,1.163125,1.3379069182665102,,,5.26795633472074,17.0699583882224,1.0,2.0,11.0,0.98,0.0,384.18856886130277,104.59640697730978,,,,67.83634356390475,,,,,2.3661999878297486,2.36761521256225,5.6,4.7000003,2.0,,0.5037478854123157,2.36761521256225,True,2.36761521256225,
2019-06-18,,1.7919371268026931,29.16312499999999,0.8752123545258853,,,,,1.1692624253605384,,,,,278.2791666666666,,,,,,306.9770833333333,,,1.194375,,,219.03926467755798,280.9202777777778,280.08520833333336,,,,3.2323055555555555,384.0375,4.787063881593832,,0.4981249999999999,0.6482077083333334,,,,,,,,,,12.785292476306806,0.9345833333333334,62.25854166666665,,45.33367973794615,,,218.4936241990757,,1.4272916666666664,1.5234200628592187,,,6.014431828004769,18.519823692175894,2.0,13.0,7.0,1.8300000000000003,0.0,384.28381689957877,,,,,74.86918362362469,,,,,,2.6180431480634105,6.8,5.2000003,0.0,,0.5034698071197055,2.6180431480634105,True,2.6180431480634105,3.9601792406985727
2019-06-19,,1.7321872583042932,17.359583333333333,0.932598650864647,,,,,1.1308541183275251,,,,,165.68749999999997,,,,,,301.26875,,,1.1500000000000004,,,164.20138881669632,166.69965277777774,166.02104166666666,,,,,362.47916666666674,5.748520510277227,,0.4504166666666669,0.28260625,,,,,,,,,,9.59331680231855,0.9193750000000002,78.25770833333333,,23.61092209045651,,,166.0782169670473,,1.402291666666667,1.2152049008646468,,,5.029881278078791,15.6743935677047,2.0,1.0,5.0,,0.0,384.3402134812298,,,,,72.16928884403406,,,,,,2.515958644135476,6.8,5.0,4.9,,0.5031917288270952,2.515958644135476,True,2.515958644135476,2.5168559913028923
2019-06-20,,,26.61687500000001,0.5588001155653245,,,,,1.882851842318565,,,,,236.1625,,,,83.09646739873412,,284.3375,,,1.9633333333333327,,,,237.91732638888888,236.11166666666668,,,,-0.7565729166666667,346.44375000000014,-1.808977748405076,,0.6806249999999999,0.3044935416666667,,,,,,,,,,4.512236625342947,1.45125,70.83083333333333,,61.09305751323365,,,193.41899458610598,,2.436666666666666,0.8632936572319908,,,-0.049277370477455,10.5120347460958,0.0,0.0,2.0,,0.0,384.3577668244192,144.18952491196782,,,,57.98283816634734,,,,,2.8829459948907363,2.01165460213794,5.6,4.0,2.8,,0.5029136505344849,2.01165460213794,True,2.01165460213794,2.892239901792476
2019-06-21,,2.3357130343926067,24.45312500000001,0.5226339680558004,,,,,1.4997259402118548,,,,,206.15416666666667,,,,,,291.90833333333336,,,1.5414583333333336,,,237.59000835310704,207.8688541666667,207.15354166666665,,,,,341.24583333333334,-2.299883768173237,,0.548125,0.2585895833333334,,,,,,,,,,3.2248875410367237,1.1531249999999995,69.35375,,52.100680403263205,,,234.22022447181618,,1.9202083333333335,0.7812235513891334,,,-0.34646537401050603,7.5483041759098315,16.0,7.0,29.0,1.5300000000000005,0.0,384.3364920883792,,,,,53.6698926086751,,,,,,1.859751617294936,4.8,3.7,2.1000001,,0.5026355722418746,1.859751617294936,True,1.859751617294936,2.426952635631142
2019-06-22,,,22.95020833333333,0.6105203188182521,,,,,1.1369040274780915,,,,,197.1,,,,,,288.74166666666673,,,1.2160416666666665,,,,198.66583333333332,197.81979166666667,,,,,345.53750000000014,-0.24710023947240603,,0.4837499999999999,0.2700395833333333,,,,,,,,,,4.751154977440762,0.9408333333333334,71.76187499999997,,59.06599639637826,,,,,1.4275,0.8805599021515857,,,-0.5878634703861961,10.0101805535904,48.0,8.0,48.0,1.1700000000000002,0.0,384.2764113582709,,,,,49.21975798448942,,,,,,1.7080154794274989,4.5,3.4,0.7,,0.5023574939492643,1.7080154794274989,True,1.7080154794274989,2.4139235138850212
2019-06-23,,,12.778541666666666,0.7386573496007558,,,,,1.0057122558078653,,,,,127.2,,,,,,303.15416666666664,,,1.0491666666666666,,,,128.3896180555556,128.09395833333335,,,,,352.2770833333333,2.3490612287352923,,0.3822916666666668,0.33725645833333323,,,,,,,,,,7.698911646939304,0.7870833333333335,70.52520833333334,,23.315362180252556,,,188.87084247377655,,1.2760416666666667,1.0759138079340889,,,0.882362104441597,11.3999270237442,48.0,4.0,48.0,1.42,0.0,384.1775536251557,,,,,56.26897681295477,,,,,,1.958109721060951,5.2000003,3.9,2.2,,0.5020794156566541,1.958109721060951,True,1.958109721060951,1.8469084714785264
2019-06-24,,,23.75,0.8221784416165351,,,,,1.2782762962915215,,,,,211.31458333333333,,,,,,322.90416666666664,,,1.3108333333333333,,,,213.01788194444438,211.8295833333333,,,,,366.09375,3.905981023593932,,0.484375,0.34451562500000005,,,,,,,,,,9.127810104493022,0.9862500000000002,71.72604166666666,,37.931369120487645,,,200.91570548510086,,1.622291666666667,1.1666940666165355,,,6.75396249229703,13.476328589886998,13.0,6.0,19.0,1.7100000000000002,0.0,384.03995476104575,,,,,64.80161170471492,,,,,,2.2581060181381973,6.0,4.5,2.5,,0.5018013373640439,2.2581060181381973,True,2.2581060181381973,2.9987945901682744
2019-06-25,,1.8390488845954969,23.76520833333333,0.8297273990574147,,,,,1.193184776919099,,,,,220.1937500000001,,,,73.41612441267155,,310.77708333333334,,,1.2185416666666666,,,196.31492054341047,221.28329861111104,219.8258333333333,,,,2.292256944444445,368.56875,4.089340815492688,,0.4731249999999999,0.4449214583333333,,,,,,,,,,10.013958718985286,0.9485416666666668,69.5225,,33.80277224158889,,,193.41139155437247,,1.4866666666666668,1.2746488573907484,,,2.53721222377408,17.5449592054759,2.0,11.0,10.0,,0.0,383.86365748912107,107.21889665426045,,,,76.21523779057796,,,,,2.5604517386739696,2.658073273078598,7.3,5.3,1.3000001,,0.5015232590714336,2.658073273078598,True,2.658073273078598,3.1518003304508544
2019-06-26,,1.7757009760197269,21.56895833333333,0.8948793044740762,,,,,1.1117651952039451,,,,,202.3125,,,,,,313.76458333333335,,,1.10375,,,194.56893605726864,202.7500347222223,201.696875,,,,,378.42291666666665,5.153830861942171,,0.4352083333333334,0.6177175,,,,,,,,,,12.556260213842895,0.8899999999999998,63.52645833333333,,17.855301282821642,,,192.58176018030815,,1.3541666666666667,1.512596804474076,,,6.60759517836311,20.459696934816694,2.0,5.0,10.0,2.23,0.0,383.648711349292,,,,,81.72339924861681,,,,,,2.8570976808128465,7.6,5.7000003,2.1000001,,0.5012451807788233,2.8570976808128465,True,2.8570976808128465,3.2945910993594767
2019-06-27,,2.1061272704942517,33.57833333333334,0.7914525440800292,,,,,1.3781421207655171,,,,,308.44375,,,,126.21491063630131,,308.5083333333334,,,1.4166666666666663,,,184.55293120715325,308.0926736111111,305.1058333333333,,,,4.859902777777778,393.9958333333333,3.2554223440882204,,0.520625,0.9966424999999999,,,,,,,,,,14.866040411073305,1.120208333333333,51.03937499999999,,46.700535650979354,,,182.46737033232515,,1.7270833333333335,1.7880950440800292,,,6.43137671215197,22.103565188957706,3.0,11.0,11.0,0.62,0.0,383.3951726593965,172.9154462872807,,,,92.93611366421352,,,,,4.422305294076612,3.2562861661603844,9.1,6.5,0.0,,0.5009671024862129,3.2562861661603844,True,3.2562861661603844,4.624403049574457
2019-06-28,,2.3091176381088694,41.99750000000001,0.7655491213928031,,,,,1.5419068609551063,,,,,372.95833333333337,,,,127.50070136104893,,308.3020833333333,,,1.605416666666666,,,230.7090468574007,374.95972222222224,372.5216666666668,,,,,406.89375,2.595902583959186,,0.5952083333333335,1.1649670833333337,,,,,,,,,,16.237422635961256,1.275,45.94354166666667,,81.34286376805666,,,223.67933974739515,,1.924791666666667,1.930516204726136,,,9.12068992496114,22.762147653457397,2.0,12.0,9.0,,0.0,383.1031044724144,208.8435651291056,,,,94.18968145832834,,,,,4.473230241534115,3.3045475596777787,9.2,6.6,0.0,,0.5006890241936028,3.3045475596777787,True,3.3045475596777787,5.550372487456374
2019-06-29,,2.4037544951895176,39.0575,0.7321200183768498,,,,,1.5908342323712363,,,,,349.5229166666666,,,,102.92738792842998,,300.02708333333334,,,1.6727083333333332,,,209.74723949373046,351.1036805555554,348.1345833333333,,,,,400.40625,2.1662021761143957,,0.5770833333333334,1.01985,,,,,,,,,,14.951178501754464,1.2514583333333331,45.39020833333333,,78.82717287687463,,,204.010754282711,,2.0491666666666672,1.7519700183768487,,,8.912526531768322,20.4698467274362,3.0,15.0,10.0,0.9600000000000004,0.0,382.77257653018205,181.7545608053046,,,,88.54112812475245,,,,,3.6066534258140437,3.1025480147094378,8.3,6.2000003,0.0,,0.5004109459009926,3.1025480147094378,True,3.1025480147094378,5.122128318806604
2019-06-30,,1.4103823653546008,25.614791666666665,0.848002446361889,,,,,0.9646181397375868,,,,,245.01250000000007,,,,75.52552888189771,,315.6645833333334,,,1.0158333333333331,,,241.6786657094576,244.36173611111116,242.47625000000005,,,,3.143979166666666,393.97083333333353,4.291315466826228,,0.4027083333333334,0.8915458333333334,,,,,,,,,,14.74987523658307,0.8197916666666667,50.84041666666667,,38.061193012923155,,,237.5986194270821,,1.1743750000000002,1.7395482796952229,,,7.410633620657902,20.7784160365112,2.0,8.0,10.0,,0.0,382.40366521416803,113.58672189482088,,,,71.37820874593004,,,,,2.645961561727828,2.500664338041912,6.4,5.0,1.4,,0.5001328676083823,2.500664338041912,True,2.500664338041912,3.7549649179637483
2019-07-01,,,37.51895833333333,0.9655479278806532,,,,,1.43130483992975,,,,,338.13958333333335,,,,142.37854912588145,,313.98958333333326,,,1.4520833333333334,,,,340.8674652777777,338.84270833333335,,,,4.083684027777778,399.8583333333333,6.1439278634144685,,0.523125,0.8353756250000001,,,,,,,,,,15.350133842141691,1.135208333333333,58.7275,,69.0971876487114,,,186.11800862262803,,1.7908333333333342,1.800923552880653,,,9.24906052123765,21.9910325439384,2.0,11.0,5.0,,0.0,381.99645349396826,211.47573677459286,,,,92.68678443760298,,,,,4.990958535281141,3.2490561305525176,8.900001,6.5,1.0,,0.49985478931577204,3.2490561305525176,True,3.2490561305525176,5.043092033235827
2019-07-02,,,23.35208333333334,0.987978353827976,,,,,1.258128780990655,,,,,190.62916666666675,,,,74.05702182370315,,311.16041666666666,,,1.256666666666667,,,,194.34430555555562,194.52687499999996,,,,,381.86041666666665,6.579566106936992,,0.4495833333333334,0.567284375,,,,,,,,,,13.17077979074049,0.9991666666666666,65.21020833333334,,29.613257635162004,,,166.92452158638253,,1.5937499999999998,1.5552627288279763,,,8.06186782514362,21.3231510863235,2.0,9.0,15.0,1.5100000000000005,0.0,381.55103087423623,103.67027945886517,,,,79.97541555430858,,,,,2.5905975424173033,2.797629581729706,7.6,5.6,2.0,,0.4995767110231618,2.797629581729706,True,2.797629581729706,3.310479606605752
2019-07-03,,2.119562561660873,26.168333333333337,1.0173699187251233,,,231.1352083333333,,1.3224125123321746,144.329375,,,,225.2875,,,,,,322.54791666666665,,,1.3375,,,220.88282373901015,227.81208333333336,227.0135416666666,,,,2.6478084490740743,383.18541666666687,7.017628743766185,,0.4785416666666666,0.4005279166666666,,,,,,,,,,11.930407402640114,1.0158333333333334,73.89541666666666,,49.95085515139261,,,216.99572269682045,,1.6606249999999996,1.4178978353917902,,,8.33269887010624,17.8131659102851,2.0,0.0,15.0,3.0699999999999994,0.0,381.0674933408412,,141.68156655092594,,,65.73537310092806,,,,,,2.2967737105605366,5.9,4.6,3.6000001000000004,,0.4992986327305515,2.2967737105605366,True,2.2967737105605366,3.4121846998547483
2019-07-04,,,37.11625,0.8610665845392517,,,,,1.366460308091895,,,,,340.29375,,,,,,311.1125,,,1.4031250000000002,,,,342.4035069444444,340.19083333333333,,,,2.8699409722222216,385.98541666666665,4.418533503660822,,0.4981249999999999,0.5712191666666667,,,,,,,,,,11.894954672390812,1.071041666666667,65.42333333333333,,73.95792361366779,,,194.5389074306797,,1.7504166666666665,1.4322857512059184,,,5.74909887487615,17.6831772479987,0.0,4.0,3.0,,0.0,380.54594330710177,,,,,71.41411570578282,,,,,,2.495102772189706,6.3,5.0,1.3000001,,0.4990205544379412,2.495102772189706,True,2.495102772189706,4.507267666979846
2019-07-05,,1.3869065179260402,29.462708333333325,0.8670997341399521,,,,,0.8974646369185416,,,,,269.90624999999994,,,,87.97411782488295,,313.9000000000001,,,0.9066666666666666,,,173.7975475045018,270.6623958333334,268.99208333333337,,,,2.3761875000000003,386.06666666666655,4.674024425808367,,0.36395833333333344,0.6162447916666667,,,,,,,,,,12.601952689313991,0.7439583333333334,60.13999999999999,,59.65032954109522,,,171.29702203591856,,1.0858333333333332,1.4833445258066194,,,8.44774117407997,17.2473285570685,2.0,8.0,7.0,1.4500000000000002,0.0,379.98648956098083,147.62444736597817,,,,65.62005113521566,,,,,3.075760709836263,2.2942153902685223,5.5,4.6,0.0,,0.498742476145331,2.2942153902685223,True,2.2942153902685223,3.82482600386247
2019-07-06,,1.8836759590656649,38.72500000000001,,,,,,1.2256101918131328,,,,,354.05416666666673,,,,127.87656070498215,,300.21041666666656,,,1.2674999999999998,,,190.37470696297962,355.43010416666647,353.02500000000015,,,,3.0316562500000006,398.74166666666656,,,0.451875,,,,,,,,,,,14.669628856381744,0.9966666666666668,53.49583333333334,,76.71765633468412,,,191.877571129212,,1.528333333333333,1.7524061921017953,,,5.91795926678321,21.989465963615494,2.0,12.0,8.0,0.9900000000000004,0.0,379.3892472141773,204.59421703966632,,,,89.64339618904238,,,,,4.479683589745425,3.14032570647214,8.5,6.3,0.0,,0.4984643978527207,3.14032570647214,True,3.14032570647214,
2019-07-07,,2.221440278669064,29.317499999999995,0.8446435963760779,,,,,1.4168713890671458,,,,,258.91458333333327,,,,98.73215365338459,,317.34166666666664,,,1.4520833333333332,,,183.88549883985766,258.3923263888889,255.1941666666667,,,,3.452142361111111,398.45833333333326,4.303822929918689,,0.49625,0.9816564583333336,,,,,,,,,,15.433131041527538,1.14125,50.08791666666666,,41.46204020124957,,,189.05340204015926,,1.7733333333333334,1.826300054709411,,,8.61232612244191,22.854736311578197,3.0,13.0,7.0,0.6900000000000002,0.0,378.75433765406336,140.19419385463422,,,,93.79113793410748,,,,,3.461246569835862,3.2880297090967288,9.400001,6.6,0.0,,0.4981863195601105,3.2880297090967288,True,3.2880297090967288,4.24057516841402
