date,theta_14,WS_1_3_1,theta_6,theta_30,theta_9,theta_11,theta_15,g_3,WD_1_1_1,es,theta_4,sw_out,WD_1_3_1,theta_16,theta_17,theta_7,theta_8,lw_in,theta_32,theta_20,sw_in,theta_22,g_2,theta_5,theta_27,theta_13,lw_out,wd,ws,theta_12,theta_21,SW_IN_1_1_1,theta_28,t_avg,theta_mean,t_dew,theta_19,theta_2,rh,WS_1_2_1,WD_1_4_1,theta_3,theta_34,WS_1_5_1,theta_24,WS_1_1_1,WS_1_4_1,theta_25,Rn,theta_23,H,WD_1_5_1,vp,theta_1,theta_26,SW_IN_1_1_2,LE,g_1,vpd,theta_29,theta_18,theta_33,theta_31,theta_10,G,WD_1_2_1,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2019-01-16,,2.182916666666667,,,,,,,230.59168136688652,0.5607843002960271,,8.846458333333336,,,,,,267.5833333333333,,,48.83697916666667,,,,,,310.04583333333335,230.59168136688652,2.5857191017771086,,,48.24479166666664,,-1.2014064059257643,,-9.554075564223687,,,55.004583333333336,3.711041666666666,,,,1.350833333333333,,4.71026217555221,0.9735416666666666,,-3.064166666666668,,-17.468355335321046,,0.30405075862936043,,,49.42916666666667,17.096457545350304,,0.2567335416666667,,,,,,-1.1795416666666665,,-3.62358046182214,0.41035161111801705,0.0,12.0,0.0,0.0,2.0,0.9067211591958214,139.34147404522042,-0.3718977899707383,-1.8846250000000009,,,,,,0.19733251441042016,,0.5899482333650534,,1.7,1.1,0.5,,,,False,
2019-01-17,,3.823125,,,,,,,251.06669724371284,0.6569234316321629,,17.995208333333334,,,,,,234.51874999999995,,,109.42104166666668,,,,,,318.05,251.06669724371284,4.445725089077769,,,,,0.8692350295389412,,,,,42.923958333333346,6.3014583333333345,,,,2.040833333333334,,8.410708778722176,1.6525,,,,-28.442902158405623,,0.2643605594435467,,,111.24375000000002,38.92349157209593,,,,,,,,,,-3.0399186850170805,4.18058548041438,1.0,11.0,0.0,0.0,2.0,1.5537144769704663,140.46782342164758,10.480589413690302,,,,,,,,,1.3457623075718832,,2.4,1.5,3.1000001,,,,False,
2019-01-18,,1.971875,,,,,,,261.03008669707947,0.4739308649397822,,8.225624999999999,,,,,,240.90833333333333,,,40.9528125,,,,,,299.94375,261.03008669707947,2.2800794366748782,,,,,-3.5543437810170406,,-11.016164739123475,,,59.41708333333335,3.3120833333333337,,,,1.1739583333333334,,4.107688850041057,0.8347916666666665,,,,-21.517807725075716,,0.2770248232731156,,,41.091666666666654,8.032872416260687,,0.1969060416666666,,,,,,-0.5369895833333335,,-5.570726540959411,0.493611294883181,3.0,10.0,0.0,0.0,2.0,0.8498666297807679,141.6329686281816,-13.484935308815027,,,,,,,,,0.2765770475529435,,1.2,0.8,2.6000001,,,,False,
2019-01-19,,3.3295833333333333,,,,,,,264.48079534168124,0.5267653655795963,,19.887291666666666,,,,,,201.8083333333333,,,117.25510416666668,,,,,,302.9604166666666,264.48079534168124,3.8769943850221984,,,,,-2.241766547969019,,,,,40.38,5.587291666666665,,,,1.9779166666666668,,7.056638591777662,1.4335416666666667,,,,-8.508599176300665,,0.20689069384797731,,,117.9895833333334,,,,,,,,,-1.729338541666667,,-6.754548947063482,2.67137917943506,11.0,12.0,0.0,0.0,2.0,1.375642837946598,142.83660687006775,,,,,,,,,,,,1.9,1.2,0.0,,,,False,
2019-01-20,,2.9291666666666663,,,,,,,251.91717169625218,0.7493416832315587,,16.620208333333327,,,,,,221.5770833333333,,,109.36979166666669,,,,,,325.2375,251.91717169625218,3.310676496300009,,,,,2.8078638795132043,,,,,31.769791666666674,4.713541666666668,,,,1.68125,,5.92067414816671,1.3087499999999996,,,,-32.433471177066934,,0.2188157482585311,,,111.03958333333335,14.023635297314716,,,,,,,,,,0.769377168460437,4.98707782664098,12.0,11.0,0.0,0.0,2.0,1.66423669141546,144.07841982359298,-18.40983587975221,,,,,,,,,0.4857506232126885,,2.4,1.5,0.0,,,,False,
2019-01-21,,2.34625,,,,,,,239.97179110608985,0.6012969472998806,,13.529375,,,,,,246.35416666666669,,,81.60770833333333,,,,,,312.92708333333337,239.97179110608985,2.732621042241412,,,,,-0.6774259670332095,,-15.193906614411715,,,42.82749999999999,3.8766666666666674,,,,1.293333333333333,,5.1358135445403965,1.0110416666666666,,,,-9.21042751436782,,0.20850778063321365,,,82.83541666666666,21.125239516254112,,0.3927891666666666,,,,,,-0.5037604166666668,,-8.95077687525912,3.14997707623195,9.0,10.0,0.0,,2.0,1.1552363570152175,145.35807336432157,11.914812001886293,,,,,,,,,0.7293299487841359,,2.4,1.5,3.8,,,,False,
2019-01-22,,2.2275,,,,,,,281.60425483175914,0.27804388032862104,,18.501249999999995,,,,,,207.40208333333337,,,108.46270833333334,,,,,,272.5770833333334,281.60425483175914,2.603793362871408,,,,,-10.409397560811444,,-20.79654837073849,,,47.74895833333334,3.8214583333333327,,,,1.3933333333333338,,4.630633481023708,0.9460416666666666,,,,3.6382801133578417,,0.12367950532862106,,,107.57291666666669,15.570106269140885,,0.15436437499999994,,,,,,,,-13.045472990197599,-8.42283054163073,0.0,0.0,0.0,,0.0,0.687576904211011,146.6752173125524,19.208386382498727,,,,,,,,,0.5326534892019495,,1.1,0.7,0.0,,,,False,
2019-01-23,,3.2620833333333343,,,,,,,326.86323467836877,0.3786142506329638,,22.23458333333333,,,,,,195.24375000000006,,,134.77010416666673,,,,,,286.47083333333336,326.86323467836877,3.6334276534052257,,,,,-6.456495473663285,,,,,37.64583333333332,5.312083333333335,,,,1.8847916666666664,,6.315471600359462,1.3927083333333334,,,,2.144389137692169,,0.13464421795328435,,,135.12083333333334,14.935478096329305,,,,,,,,,,-9.56554618690706,-3.98302861564412,0.0,0.0,0.0,,0.0,1.078743878536181,148.02948519757192,17.07986723402147,,,,,,,,,0.5128379510754563,,1.4,0.90000004,2.9,,,,False,
2019-01-24,,1.9585416666666668,,,,,,,262.78908242782785,0.3051793404941041,,18.879999999999992,,,,,,225.0583333333333,,,100.976875,,,,,,277.34166666666664,262.78908242782785,2.16463400897663,,,,,-9.305196285525,,-17.228752692688587,,,57.86604166666667,3.152708333333333,,,,1.090625,,3.766711711549815,0.8545833333333334,,,,2.5220921868293047,,0.16511100716077065,,,101.16874999999996,18.421650979640237,,0.14006833333333335,,,,,,,,-15.111872856887803,-7.097383503928031,0.0,0.0,0.0,,0.0,0.5562096732044812,149.42049404219753,20.94374316646955,,,,,,,,,0.6308560612688175,,0.8,0.6,5.7000003,,,,False,
2019-01-25,,2.630416666666666,,,,,,,294.21260794789816,0.3526773246154195,,24.54895833333333,,,,,,194.2625,,,147.03760416666668,,,,,,282.61041666666665,294.21260794789816,3.010526287528011,,,,,-7.46439665190499,,-19.05198317213092,,,43.63145833333334,4.353541666666668,,,,1.5843750000000003,,5.337423104306728,1.146875,,,,11.16336965100318,,0.1412541996154194,,,147.375,17.250023519847776,,0.211423125,,,,,,,,-10.785778378774399,-4.4811817059725705,0.0,0.0,0.0,,0.0,0.9440251766426438,150.84784416902153,28.41339317085096,,,,,,,,,0.5917526249266714,,1.5,1.0,1.4,,,,False,
2019-01-26,,3.0210416666666675,,,,,,,310.78813734573293,0.4282333203997913,,16.145833333333336,,,,,,212.88333333333333,,,97.43177083333336,,,,,,293.38958333333335,310.78813734573293,3.3810379543868585,,,,,-4.857208926673012,,-17.27807228109066,,,40.21895833333333,4.930208333333334,,,,1.7560416666666667,,5.912898105267622,1.285,,,,-9.777211643857473,,0.1627741537331246,,,97.35000000000004,12.55625703774892,,0.26545916666666663,,,,,,,,-8.08540606115542,-1.64927901844385,0.0,0.0,0.0,,0.0,1.1552044823006842,152.31111902967623,2.7790453938914474,,,,,32.9006977189231,,,,0.4317908383610041,1.1314056257375458,1.8000001,1.2,2.3,,0.9428380214479548,1.1314056257375458,True,1.1314056257375458
2019-01-27,,4.20125,,,,,,,274.7867907802589,0.5949766641712683,,20.70395833333333,,,,,,222.07916666666668,,,128.3227083333333,,,,,,312.6541666666667,274.7867907802589,4.74632689204361,,,127.99958333333332,,-0.4177766126498572,,,,,43.96375000000001,6.937291666666668,,,,2.254583333333333,,8.615801126884717,1.7227083333333335,,16.72062500000001,,-18.409608308887265,,,,,128.64583333333331,29.741708732895646,,,,,,,,,,-4.19049356957379,1.3135040891938798,0.0,0.0,0.0,,0.0,,153.8098850583468,11.332100424008381,,,,,34.857024730329,,,,1.0270574071608385,1.2037023750850049,2.0,1.3000001,0.90000004,,0.9259248326865551,1.2037023750850049,True,1.2037023750850049
2019-01-28,,1.9281250000000003,,,,,,,211.58472677878044,0.31602616699618263,,15.1375,,,,,,219.81666666666663,,,86.8591666666667,,,,,,278.25000000000006,211.58472677878044,2.2589321667519484,,,,,-8.867691470194051,,-17.594411233751416,,,57.38916666666668,3.256041666666667,,,,1.1347916666666664,,4.141119167093076,0.8345833333333333,,,,2.3247689883146623,,0.1772990836628493,,,86.19791666666669,13.587783197348855,,0.13872708333333336,,,,,,,,-11.4815350127929,-4.17109442733931,0.0,0.0,0.0,,0.0,0.7536540317273672,155.34369155066642,15.912552185663518,,1.6265012100366327,0.61481663452158,25.881785384752778,22.100545812203347,0.61481663452158,,3.781239572549437,0.4655091088114816,0.7571511287649493,1.1,0.7,0.0,1.0816444696642131,0.9259248326865551,0.6481473828805885,False,
2019-01-29,,2.6608333333333336,,,,,,,263.2746213754042,0.3738930099182557,,24.22687500000001,,,,,,174.8729166666666,,,151.99322916666668,,,,,,283.9895833333333,263.2746213754042,3.1050758318706135,,,,,-6.6254512102719225,,,,,22.10958333333333,4.477708333333334,,,,1.6720833333333334,,5.5197541593530675,1.1950000000000005,,,,-10.678858033284053,,0.06989800457716587,,,152.65416666666667,18.363526051201013,,,,,,,,,,-9.1017489214201,-4.638037048778808,0.0,0.0,0.0,,0.0,1.217405648644214,156.9120705690239,7.684668017916957,,1.5304039950867798,0.653422235704041,11.760646635535718,28.103613632638183,0.653422235704041,,-16.34296699710247,0.630446529789231,0.9648378878780356,1.9,1.2,0.0,0.8040315732316965,0.7214108903205276,0.8656930683846331,False,
2019-01-30,,3.328125,,,,,,,249.95283503378633,0.4841130101567087,,23.290416666666676,,,,,,180.46041666666667,,,146.20302083333328,,,,,,297.7395833333333,249.95283503378633,3.7934605952359792,,,,,-3.2202012101907656,,,,,16.2625,5.44875,,,,1.9664583333333332,,6.743969642846562,1.4799999999999995,,,,-14.42139254552714,,0.06048517264494532,,,148.3395833333333,31.064709016880606,,,,,,,,-2.6801718750000005,,-6.6052898328587695,-0.5979439442087371,0.0,0.0,0.0,,0.0,1.6565430606800702,158.51453687522059,16.643316471353472,,1.5008462459313208,0.6662907694315279,24.97905904587778,46.62335190893412,0.6662907694315279,,-21.64429286305634,1.069914598419221,1.605777308504605,2.8,1.8000001,0.0,0.8920984551637552,0.61566992687912,1.1082059299494091,False,
2019-01-31,,,,,,,,,272.15024053629367,0.5956504678915066,,23.255416666666655,,,,,,203.0270833333333,,,153.55520833333333,,,,,,309.4125,272.15024053629367,2.897893578205362,,,,,-0.4505809219194642,,-19.544291531498406,,,26.155208333333324,4.142916666666667,,,,1.5450000000000006,,5.302188429205246,1.0700000000000005,,,,-8.570696529257681,,0.14022130122483978,,,152.28124999999997,,,0.4554291666666667,,,,,,-1.8503489583333337,,-3.14053920915734,2.88101880268499,0.0,0.0,0.0,,0.0,1.5807751835521395,160.15058789130418,,,1.4864914282171615,0.6727250362952715,,31.809613512678016,0.6727250362952715,,-12.740266924592124,,1.0984334547411752,2.8,1.8000001,0.0,,0.6102407742872765,1.0984334547411752,True,1.0984334547411752
2019-02-01,,1.1460416666666666,,,,,,,262.97844960557313,0.6635066227374012,,22.228125,,,,,,206.6208333333333,,,156.05552083333333,,,,,,310.01041666666674,262.97844960557313,1.4126899252956664,,,,,0.8110297825080135,15.897534722222225,-15.625348149801269,,,31.464999999999996,1.9891666666666663,,,,0.95625,,2.3749079598116647,0.5970833333333333,,,,36.097341433841784,,0.18551141440406807,,,155.69583333333327,3.799789141091322,,0.4779952083333333,,,,,,,,-2.985036719517669,6.470705240371269,0.0,0.0,0.0,,0.0,1.2253979676296862,161.81970368931002,39.8971305749331,,1.4780095900664387,0.6765855964135176,58.96834160588405,5.6161247907632905,0.6765855964135176,,53.352216815120755,0.13136878535313198,0.19416432458730856,2.7,1.8000001,0.0,0.10786906322244567,0.5269986656931825,0.9485976509475952,False,
2019-02-02,,1.1441666666666666,,,,,,,212.5531402164269,0.6823818116269355,,17.895625,,,,,,221.96875,,,124.73833333333332,,,,,,313.58749999999986,212.5531402164269,1.4261737855661536,,,,,1.3083306052730073,17.039184027777768,-15.00963170867341,,,32.06000000000001,1.946875,,,,0.94625,,2.486285594497436,0.6072916666666667,,,,-4.210928849538865,,0.19908514496026872,,,126.54791666666661,7.567636702385522,,0.4832966666666665,,,,,,,,-2.33690616896502,5.668095183399428,0.0,0.0,0.0,,0.0,1.2125727631762715,163.52134701053302,3.3567078528466583,,1.4724086018532607,0.6791593031590151,4.9424455164398085,11.142653376292891,0.6791593031590151,,-6.20020785985308,0.261756244660536,0.38541214622697983,3.2,2.0,0.0,0.19270607311348992,0.4643848451757371,0.9287696903514742,False,
2019-02-03,,2.129583333333333,,,,,,,257.2170966392135,0.70500625317091,,14.591041666666667,,,,,,261.0833333333333,,,96.51854166666668,,,,,,322.0979166666668,257.2170966392135,2.453236801711021,,,,,1.6869501870407655,,-9.749336482267775,,,44.89687499999999,3.3818749999999986,,,,1.4087499999999995,,4.264725675221773,1.0812499999999998,,,,0.10118188789621264,,0.3004935448375767,,,97.42916666666666,26.39493279595867,,0.4045127083333333,,,,,,,,-2.40791390630523,6.933508744626981,0.0,0.0,0.0,,0.0,1.4408054943449666,165.25496331485198,26.49611468385488,,1.4684338158834418,0.6809976651200845,38.907790791298325,38.75921188555658,0.6809976651200845,,0.14857890574172616,0.9132985848924284,1.341118526054536,3.6000001000000004,2.3,0.0,0.5830950113280592,0.3870851744516736,0.8902959012388493,False,
2019-02-04,,1.8158333333333327,,,,,,,180.856646454773,0.6195391303860286,,15.124375000000008,,,,,,266.68750000000006,,,97.40687499999996,,,,,,317.35833333333335,180.856646454773,1.9820131476522869,,,,,0.08014101138831492,15.673541666666665,-12.36603583180325,,,43.16520833333333,2.7668749999999998,,,,1.1377083333333329,,3.272982404928102,0.9166666666666664,,,,3.3494888318769216,,0.2483845470526953,,,98.76250000000003,21.847955965566808,,0.3711545833333334,,,,,,-0.5225833333333336,,-2.6693940301500403,2.8157699744242,0.0,0.0,0.0,,0.0,1.199910253049797,167.01998086052106,25.19744479744373,,1.4654667810570103,0.6823764365908868,36.92601831817158,32.01745370153451,0.6823764365908868,,4.9085646166370775,0.7548205586696954,1.1061644543893328,3.0,1.9,1.5,0.5821918180996488,0.3870851744516736,0.7354618314581799,False,
2019-02-05,,1.5254166666666666,,,,,,,203.64034013556514,0.5561370773019887,,15.983333333333334,,,,,,251.3708333333333,,,101.54833333333332,,,,,,310.9458333333333,203.64034013556514,1.6729932159589318,,,,,-1.3280936823255305,15.298996527777774,-12.492256740222821,,,45.47958333333333,2.361875,,,,0.9179166666666666,,2.8153827464613284,0.7443750000000002,,,,26.598746675793524,,0.2444943689686553,,,102.39166666666668,12.727372677866152,,0.3116427083333333,,,,,,-0.7520208333333332,,-4.0605918737869615,1.28393848441618,0.0,0.0,0.0,,0.0,1.0483825244487852,168.81581081474425,39.32611935365968,,1.4631673637120728,0.6834488144015106,57.54069437972054,18.62227632805448,0.6834488144015106,,38.918418051666066,0.4391315656197024,0.642522975190535,2.2,1.5,3.1000001,0.4283486501270233,0.4429283966975192,0.6643925950462788,False,
2019-02-06,,1.2231249999999998,,,,,,,154.96242695602552,0.28242188598969875,,12.03125,,,,,,235.03125,,,68.16895833333334,,,,,,271.50000000000006,154.96242695602552,1.2641232623581249,,,,,-11.587775475851608,12.595994543650795,,,,74.14229166666667,1.8216666666666663,,,,0.7570833333333331,,1.9233246451239567,0.5954166666666666,,,,29.03041122130568,,,,,67.62291666666667,5.146067945071159,,,,,,,,,,-22.2438940210181,-2.68386797427723,0.0,0.0,0.0,,0.0,,170.64184739524273,34.176479166376836,,1.4613330187601417,0.6843067166500097,49.94321747079457,7.520119004915638,0.6843067166500097,,42.42309846587894,0.17585331693227454,0.2569802584916248,0.8,0.6,1.4,0.4283004308193747,0.4632205708149049,0.2779323424889429,False,
2019-02-07,,3.1218750000000006,,,,,,,311.8610589783348,0.1865398067893594,,,,,,,,,,,69.29177083333333,,,,,,,311.8610589783348,3.5052110924664266,,,,,-15.38075553061288,12.9913125,,,,,5.134166666666667,,,,1.7879166666666668,,6.115247714121346,,,,,-21.396553766733533,,,,,,,,,,,,,,,,-21.8545119559368,-12.0588519405481,0.0,0.0,0.0,,0.0,,172.49746804292613,,,1.4598356085830533,0.685008636671509,,8.038514771043113,0.685008636671509,,-31.235451089639458,,0.2737255562870269,0.90000004,0.6,0.0,,0.4562092604783781,0.2737255562870269,True,0.2737255562870269
2019-02-08,,1.5947916666666668,,,,,,,210.70326306102532,0.35388821862986064,,23.5325,,,,,,174.46666666666667,,,153.93843750000005,,,,,,276.2625,210.70326306102532,1.825705665080937,,,,,-7.9493245326472035,,,,,22.07208333333334,2.5779166666666664,,,,1.0416666666666674,,3.14748665873802,0.7666666666666667,,,,2.77550793425331,,0.05730381952738482,,,154.88125000000005,,,,,,,,,,,-15.035176476689902,-2.31773930114235,0.0,0.0,0.0,,0.0,1.0669370235322848,174.38203362567776,,,1.4305189020560996,0.699047037101495,,17.827257001643225,0.699047037101495,,3.9704165627560384,,0.6112764301330104,1.9,1.3000001,2.1000001,,0.4702126023936538,0.6112764301330104,True,0.6112764301330104
2019-02-09,,1.67125,,,,,,,172.6165636569756,0.475670726349925,,20.93208333333333,,,,,,230.01874999999995,,,132.62875000000003,,,,,,299.33333333333337,172.6165636569756,1.705820501102016,,,,,-3.6268152444169934,,-21.498327913976464,,,31.78916666666667,2.4743750000000007,,,,0.9629166666666666,,2.648269172176747,0.7722916666666669,,,,14.78366116626492,,0.12821322634992502,,,135.71041666666667,10.16411088577657,,0.3474575000000001,,,,,,-2.892072916666665,,-6.68023703789606,1.20390777301151,0.0,0.0,0.0,,0.0,1.2254512150750965,176.29488867316633,24.947772052041486,,1.4290839447785428,0.6997489571229942,35.65246049756733,14.525367679812106,0.6997489571229942,,21.127092817755226,0.34993312052652403,0.5000838042907103,2.5,1.7,0.0,0.29416694370041785,0.5870721080771221,0.9980225837311072,False,
2019-02-10,,1.915,,,,,,,231.428032176192,0.4253126175376368,,25.956666666666678,,,,,,196.54375000000005,,,177.20812500000005,,,,,,292.06666666666666,231.428032176192,2.224371855868524,,,,,-5.047885142622998,,-20.7772662204048,,,34.03416666666667,3.161874999999999,,,,1.1318749999999995,,4.0245676126759555,0.8885416666666667,,,,41.32273023392693,,0.12755865920430362,,,178.27291666666667,15.634285637277467,,0.2977539583333333,,,,,,,,-7.725804454519451,-0.572594416688275,0.0,0.0,0.0,,0.0,1.3194878441529572,178.2353616425015,56.957015871204405,,1.427334012825808,0.7006068593714934,81.2966860220294,22.315347656320142,0.7006068593714934,,58.98133836570928,0.537543305637761,0.767253843503595,2.1000001,1.4,0.0,0.5480384596454251,0.6702514554024364,0.9383520375634108,False,
2019-02-11,,2.9829166666666667,,,,,,,280.26926293723596,0.3581933256370047,,25.075416666666662,,,,,,186.91875,,,174.86958333333337,,,,,,284.4583333333333,280.26926293723596,3.3331742690498762,,,,,-7.206578192905475,,,,,33.390625,4.871666666666667,,,,1.5214583333333331,,6.051288011916048,1.2385416666666669,,,,45.53651825528984,,0.1108722150486516,,,176.01250000000005,17.338559317445014,,,,,,,,-3.402807291666667,,-9.994947097785653,-4.77348749642516,0.0,0.0,0.0,,0.0,1.2631939350372612,180.2027652144545,62.87507757273485,,1.4251526153401843,0.7016792371821173,89.60658124250006,24.710093157487684,0.7016792371821173,,64.89648808501236,0.5949335826025214,0.847871151199689,1.9,1.3000001,0.0,0.6522085276760279,0.6932502310128538,0.9012253696417328,False,
2019-02-12,,3.99625,,,,,,,,0.4496336236872405,,23.460208333333334,,,,,,192.27291666666667,,,160.15520833333338,,,,,,296.21875,,4.484899746063005,,,,,-4.360580363206548,,,,,22.13583333333333,6.483749999999996,,,,2.083333333333333,,,1.738125,,,,6.1200353513230965,,0.07566219045579374,,,164.11875,32.852931717118395,,,,,,,,,,-8.85704617105426,-0.8696866172479641,0.0,5.0,0.0,,4.0,1.7928038584696593,182.1963966198766,38.97296706844149,,1.433466758742567,0.69760947988581,55.866452782179614,47.09358554372857,0.69760947988581,,8.772867238451045,1.1302905182762992,1.6202338856709828,2.4,1.6,0.6,1.012646178544364,0.7415423253797068,1.1864677206075311,False,
2019-02-13,,4.505625000000001,,,,,,,,0.6182208923776997,,19.453333333333326,,,,,,238.78541666666675,,,131.5979166666667,,,,,,315.88958333333335,,5.108835774065815,,,129.5291666666667,,0.08126798125775166,,-16.161316160522663,,,35.58062500000001,7.557291666666668,,,,2.1972916666666658,,,1.8527083333333327,,32.97166666666667,,-5.092164160995517,,0.20554318404436625,,,133.66666666666669,42.36642993452961,,0.4126777083333335,,,,,,,,-3.5012010897730805,3.1901702846808497,0.0,10.0,0.0,269.379,2.0,2.004672277939592,184.215537995856,37.27426577353409,,1.441878478519229,0.6935397225895026,53.744961621464704,61.08724353429107,0.6935397225895026,,-7.342281912826363,1.4637106733032637,2.1104929186148658,3.9,2.5,9.2,0.8441971674459463,0.8463925005070739,2.115981251267685,False,
2019-02-14,,1.8531250000000008,,,,,,,224.83705978995948,0.6052087776786497,,14.073541666666666,,,,,,281.40000000000003,,,79.27572916666666,,,,,,316.7104166666666,224.83705978995948,2.0465236120189507,,,79.37437500000001,,-0.2893243970618958,,-6.904343727679553,,,63.35625000000001,2.882708333333333,,,,1.0643749999999996,,3.586784726761424,0.8456250000000001,,29.99041666666666,,1.9566302663006032,,0.3699760693453162,,,79.17708333333331,22.58938914963953,,0.2352327083333333,,,,,,,,-6.1654428948519895,4.38090108806779,0.0,12.0,0.0,2.016,2.0,1.0271435543072658,186.25945677107052,24.546019415940126,,1.4503895025720992,0.6894699652931953,35.6012888908105,32.76341289215325,0.6894699652931953,,2.8378759986572457,0.7801640529556084,1.1315417526909175,2.0,1.4,13.5,0.8082441090649413,0.8961181739840155,1.2545654435776217,False,
2019-02-15,,2.872708333333333,,,,,,,238.57985210667863,0.6052112565056511,,29.73458333333333,,,,,,222.15625,,,185.21260416666655,,,,,,314.00625,238.57985210667863,3.339903374899612,,,,,-0.1759401239376761,,-12.849757981022575,,,42.70500000000001,4.750625000000001,,,,1.4312499999999997,,6.449516874498059,1.1954166666666666,,,,17.189270466394234,,0.2474714648389843,,,186.31041666666655,28.650170440167717,,0.3577397916666665,,,,,,,,-2.96484937879461,3.2564343223344303,13.0,11.0,0.0,15.107000000000001,2.0,1.757560613847293,188.32740607970712,45.839440906561954,,1.4590015998427308,0.6854002079968881,66.8798176185702,41.80064450797161,0.6854002079968881,,25.07917311059859,0.9895896264738744,1.4438128482131531,2.1000001,1.4,3.8,1.0312948915808238,0.9449001032456128,1.322860144543858,False,
2019-02-16,,2.404583333333333,,,,,,,213.31884412626118,0.3444199035634232,,21.297291666666673,,,,,,226.53541666666663,,,107.25072916666666,,,,,,282.2395833333333,213.31884412626118,2.6516751826004494,,,,,-8.021751755162418,,,,,52.57479166666665,3.832708333333333,,,,1.3514583333333334,,4.650875913002248,1.01875,,,,7.663580120710691,,,,,109.21875,24.5164975484651,,,,,,,,-2.300526041666666,,-13.404370693365399,-2.99939522462228,6.0,10.0,0.0,0.504,2.0,,190.41862520324116,32.18007766917579,,1.4677165815379989,0.6813304507005805,47.23123359022998,35.98326997311792,0.6813304507005805,,11.247963617112058,0.8405858590338785,1.2337418035103862,1.8000001,1.2,3.1000001,1.0281181695919883,0.8765409467371041,1.051849136084525,False,
2019-02-17,,1.7902083333333323,,,,,,,254.05982674748384,0.2335939157101754,,28.829583333333346,,,,,,195.82916666666665,,,171.10885416666667,,,,,,265.22083333333336,254.05982674748384,1.9113562465916525,,,,,-12.694426868886216,13.677881944444437,,,,56.33875,2.791875000000001,,,,0.9885416666666664,,3.207614566291596,0.7785416666666666,,,,59.093784827343036,,,,,172.83541666666667,,,,,,,,,,,-17.1412481009367,-8.90282409430966,6.0,12.0,0.0,0.0,14.0,,192.53234003928887,,,1.4765363023999918,0.6772606934042732,,23.32255819991441,0.6772606934042732,,87.25411854378582,,0.7961642377889799,1.2,0.90000004,2.0,,0.8846268915598936,0.7961642377889799,True,0.7961642377889799
2019-02-18,,1.0564583333333333,,,,,,,157.53601763369937,0.1573574084773398,,30.63958333333333,,,,,,221.8375,,,141.2644791666667,,,,,,250.75625,157.53601763369937,1.0354786230406814,,,113.91020833333329,,-17.533842415541383,,,,,82.71291666666664,1.4570833333333335,,,,0.6731250000000001,,1.467393115203408,0.5233333333333333,,54.35187500000001,,72.76759283383338,,,,,168.61875,,,,,,,,,-4.088630208333332,,-21.153294764883,-12.434195435395699,0.0,11.0,0.0,0.0,35.0,,194.66776359667404,,58.44050520833334,1.5163697148491433,0.6731909361079658,,12.452247946003087,0.6594697785160432,,110.34257399569849,,0.4231731127920449,0.8,0.6,1.1,,0.7052885213200748,0.4231731127920449,True,0.4231731127920449
2019-02-19,,0.94875,,,,,,,193.8468978477846,0.19522176123952206,,21.369166666666672,,,,,,221.25208333333333,,,114.05843749999997,,,,,,254.46666666666667,193.8468978477846,1.1175491588343915,,,,,-14.92635293006682,,,,,78.68083333333333,1.559791666666667,,,,0.7222916666666669,,1.7136596701479896,,,,,41.001702136112,,,,,115.6125,7.7919942910521565,,,,,,,,,,-18.940462458159896,-10.485157375064,15.0,11.0,0.0,0.0,2.0,,196.8240965157773,48.79369642716416,,1.5163697148491433,0.6594697785160432,73.98928353769458,11.815544161228912,0.6594697785160432,,62.173739376465655,0.26544333724123226,0.4025102376010923,0.7,0.6,0.5,0.6708503960018206,0.5307614941649743,0.31845689649898457,False,
2019-02-20,,,,,,,,,,0.21074968014910406,,30.22979166666667,,,,,,172.58333333333331,,,177.29364583333336,,,,,,257.0958333333333,,3.681670854204425,,,,,-13.985011624556623,,,,,43.52,4.9647916666666685,,,,1.7227083333333333,,,,,,,50.53235830161888,,,,,178.92083333333332,,,,,,,,,,,-17.72102411661,-9.93630978114237,5.0,12.0,0.0,8.561,2.0,,199.00052761316996,,,1.5163697148491433,0.6594697785160432,,12.253285326860444,0.6594697785160432,,76.62573774848056,,0.41778850677778095,1.2,0.90000004,0.0,,0.4642094313437819,0.41778850677778095,True,0.41778850677778095
2019-02-21,,1.155833333333333,,,,,,,201.37392320800598,0.23534821276402534,,24.461041666666674,,,,,,212.89166666666668,,,147.75427083333332,,,,,,262.39375,201.37392320800598,1.3205497341593768,,,,,-12.7091869894524,,-18.401219216670388,,,66.83479166666665,1.8933333333333335,,,,0.7916666666666669,,2.20608200413022,0.5558333333333333,,,,54.000915669802254,,0.1539477960973587,,,149.92083333333332,3.511749243104625,,0.08140041666666666,,,,,,-4.3174687500000015,,-17.4412121527164,-8.68489693872334,2.0,10.0,0.0,0.0,2.0,0.672817945549931,201.1962344494695,57.51266491290689,,1.5163697148491433,0.6594697785160432,87.21046329419895,5.325110198388256,0.6594697785160432,,81.88535309581069,0.11987924477205535,0.18178125621133226,2.9,2.0,1.6,0.09089062810566613,0.4975493823743234,0.9950987647486468,False,
