date,lw_in,ws,es,sw_out,LE,H,wd,t_avg,sw_in,Rn,t_dew,vpd,rh,vp,lw_out,G,t_min,t_max,H_subday_gaps,ppt,LE_subday_gaps,G_subday_gaps,Rn_subday_gaps,rso,flux,energy,flux_corr,ebr,ebr_corr,LE_corr,ebc_cf,ebr_5day_clim,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2017-07-19,-53.89458333333332,0.7414166666666664,4.292090709823823,58.40197916666667,168.67746083333333,-1.292132217592593,217.90994374999997,29.75347916666667,308.3630625,213.62258333333332,26.144021568866645,0.7795866875,85.23591666666668,3.512504022323823,-17.55608333333333,6.561765833333332,24.34,35.357,14.0,0.0,14.0,0.0,0.0,352.23809237809405,167.38532861574075,207.0608175,209.79780471028684,0.8083872682273207,0.7978411825942879,211.41734033439567,1.253382279350842,,-1.619535624108862,5.995565323831168,7.514735331580379,7.7000003,6.7000003,0.0,1.121602240401105,1.1355264877380422,7.608027792721617,False,,5.785696311903943
2017-07-20,-46.994375,1.0866874999999996,4.274688180872416,53.3520625,154.70092458333338,-7.234060416666668,200.7418541666666,29.720625,278.82245833333326,192.71058333333332,26.91962431242639,0.5890095833333333,88.99072916666665,3.685678597539083,-14.2345625,4.604753729166666,24.32,35.481,11.0,0.0,11.0,0.0,0.0,351.531130749148,147.46686416666668,188.10582960416667,186.1306767803637,0.7839569059448236,0.7922759789923252,195.26140976796162,1.2621864432541214,,-9.130732987597929,5.49860009107328,6.940258491828573,7.3,6.3,0.0,1.1016282986840713,1.1291319260018602,7.113531349176543,False,,5.316019852585515
2017-07-21,-47.17187499999999,1.161625,4.43736004248258,57.73460416666669,176.745193125,-5.860831666666668,198.0273125,30.37397916666666,315.84868749999987,227.1689583333333,27.518542741419953,0.6149160208333333,88.91520833333333,3.8224440216492463,-16.226750000000006,4.976816,25.037,35.804,3.0,0.0,3.0,0.0,0.0,350.8004438689033,170.88436145833333,222.19214233333332,217.97672826465347,0.7690837293515633,0.7839569059448236,225.45268979037436,1.2755803187865302,,-7.475961525720858,6.286117887597152,8.018448258990887,7.4,6.3,0.0,1.2727695263856136,1.1158384085161774,7.029782186481204,False,,5.99686740658608
2017-07-22,-43.78520833333332,1.6988125000000005,4.292644973555865,58.69333333333334,189.88677291666667,-13.866055416666665,206.3505,29.874333333333336,313.36522916666667,223.98216666666661,27.37828719496429,0.5071372125000001,90.45739583333334,3.7855077610558636,-13.095479166666667,7.343923012500002,25.344,35.203,4.0,0.0,4.0,0.0,0.0,350.04601132648776,176.02071750000005,216.63824365416662,224.52856294168382,0.8125098991339363,0.7839569059448236,242.21583033038718,1.2755803187865302,,-17.68726738870336,6.750233272790872,8.610464709990026,9.3,7.5,0.0,1.1480619613320036,1.0984578194738923,8.238433646054192,False,,5.914544047887891
2017-07-23,-34.32183333333333,2.3335208333333326,3.8204375398600954,46.30672916666666,,-17.758216666666673,191.11951875000003,27.808,258.35302083333335,186.49581249999997,26.23767964319725,0.25702219583333336,94.6561875,3.5634153440267604,-8.771354166666665,3.9125108333333336,22.761,35.199,0.0,27.178,5.0,0.0,0.0,349.2678144386106,,182.5833016666666,,,0.7835284996173232,194.18599158154817,1.2762777620576684,,-22.66441702546852,,6.889236442148441,7.5,6.3,18.2,,1.0935295608847984,6.889236442148441,True,6.889236442148441,4.931793248307509
2017-07-24,-42.230416666666656,1.075229166666667,3.773013767538216,51.52581249999998,129.71045625,8.037722916666665,191.24159583333332,27.61774999999999,257.17108333333334,175.17268749999997,26.097108400402412,0.2471154375,94.83437499999998,3.5258983300382165,-11.75783333333333,-1.0608529166666665,23.128,33.289,6.0,0.0,6.0,0.0,0.0,348.465836577727,137.74817916666666,176.23354041666664,175.8049378343521,0.7816229466932938,0.7835284996173232,165.5465708182291,1.2762777620576684,,10.258367016122968,4.600956055881318,5.872097898325887,6.9,6.0,0.0,0.9786829830543144,1.091909813324944,6.551458879949664,False,,4.682230266712521
2017-07-25,-39.63,1.1119166666666669,4.006164603693185,47.80220833333334,128.19356979166668,5.200090875,180.45470833333331,28.71379166666667,250.65583333333333,174.2275208333334,27.143343814542092,0.2617320833333333,94.82687500000002,3.744432520359851,-11.003895833333333,3.980158125,24.475,34.247,8.0,0.0,9.0,0.0,0.0,347.64006351109987,133.39366066666668,170.24736270833338,170.2008327392723,0.7835284996173232,0.7837427027810734,163.56588627463825,1.2759289451136808,,6.634946464634028,4.551986585271819,5.808011441917496,7.0,6.0,0.0,0.9680019069862492,1.0670174078808148,6.40210444728489,False,,4.70792750508487
2017-07-26,-40.86375,1.639708333333333,4.120263747401183,58.14747916666669,170.80250416666667,-5.5593216666666665,198.77902083333333,29.16785416666666,301.58,213.89129166666672,26.936274454861604,0.43142290625,91.705,3.6888408411511833,-11.322520833333336,5.323586874999998,24.778,34.6,3.0,0.0,3.0,0.0,0.0,346.79048375032005,165.24318250000005,208.56770479166676,211.15296272384643,0.7922759789923252,0.7825757231553085,218.25683970619357,1.2778316147708326,,-7.103876982347143,6.067647644011843,7.753431986808093,8.6,7.1,0.0,1.0920326888665417,1.1542419984017032,8.195118078574998,False,,5.613573948077906
2017-07-27,-22.60470833333333,1.6723333333333334,,39.08522916666666,,19.25183395833333,,27.153177083333343,187.79716666666667,130.76891666666668,,,,3.5073992613287346,-4.661687500000001,1.2706364583333336,23.955,34.36,3.0,37.592,6.0,0.0,0.0,345.9170889107885,,129.49828020833334,,,0.7816229466932938,213.35291922343274,1.2793892556897983,,24.630589518615665,,7.564429259096094,8.2,6.6,18.9,,1.14612566187866,7.564429259096094,True,7.564429259096094,3.808590915460599
2017-07-28,-19.52264583333333,1.3822499999999998,3.5635966001051425,33.889125,87.91373125,-13.60797114583334,191.70690520833332,26.89556250000001,169.05641666666668,119.61006249999998,26.254481009288877,0.02436556875,99.44374999999998,3.5392310313551416,-3.965416666666666,0.8625109458333338,24.711,31.674,6.0,6.858,13.0,0.0,0.0,345.0198740806222,74.30576010416667,118.74755155416665,95.8347071719413,0.6257456185972148,0.7753533380224286,113.38537791586441,1.2897345648250411,,-17.55067074392308,3.1162041839381063,4.019076247077386,4.0,3.5,8.3,1.1483074991649675,1.1363693431493462,3.977292701022712,False,,3.214194225114752
2017-07-29,-44.33958333333333,2.7169791666666665,3.2320784926872563,66.706,192.92508958333332,-4.722956249999998,30.32646979166667,25.03729166666667,336.68541666666664,235.35877083333332,21.746993786566964,0.5494776208333333,85.97854166666666,2.6826008718539214,-9.7189375,-2.781200479166667,19.422,29.827,0.0,0.0,0.0,0.0,0.0,344.0988381983773,188.2021333333333,238.1399713125,244.59159912538658,0.7903004787313274,0.7694546092601244,250.72965612467002,1.299621820397643,,-6.138056999283424,6.826166833864082,8.871435366964453,6.6,5.6,0.0,1.5841849139364463,1.1700428303819657,6.552239738555027,False,,5.36824206614131
2017-07-30,-40.35875,1.908125,3.038503291432883,68.17304166666668,156.37584833333332,7.7578916666666675,59.50317291666665,23.66029166666667,339.6816666666666,241.55847916666664,20.20208690460959,0.5995500208333334,85.2025,2.438953270599551,-10.408604166666667,-9.359149562499997,17.408,30.601,7.0,0.0,7.0,0.0,0.0,343.1539844389463,164.13374,250.91762872916664,216.73935750086548,0.6541339515732523,0.7572862718269551,206.4950259247091,1.320504592784308,,10.244331576156444,5.52560755757831,7.29659015770584,8.400001,6.6,0.0,1.105543979263444,1.2798041820954529,8.446707479778349,False,,5.519882810671502
2017-07-31,-42.502291666666665,0.6577916666666667,3.3760831308553163,63.03852083333334,130.04034888888893,12.647974189814812,91.22086666666668,25.242916666666673,327.09208333333333,240.4079375,20.508203435997373,0.8895759166666665,80.19875000000002,2.4865072141886486,-18.856666666666666,-6.791151666666668,17.721,32.782,14.0,0.0,14.0,0.0,0.0,342.1853206069245,142.68832307870375,247.19908916666665,185.44085818903199,0.577220262257926,0.7694546092601244,169.00327494812245,1.299621820397643,,16.437583240909532,4.602064127839762,5.980942959409803,8.1,6.5,0.0,0.9201450706784312,1.2798041820954529,8.318727183620444,False,,5.423677280765962
