date,rh,sw_in,sw_out,H,Rn,theta_1,ws,t_avg,G,LE,wd,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-05-21,66.375,294.70104166666675,28.688749999999985,155.94249999999997,,13.415833333333332,2.1439583333333334,14.071666666666667,-1.5333333333333332,,179.35416666666663,11.65,17.57,48.0,0.0,48.0,0.0,356.5941614691413,,,1.2254319166628171,0.816038807544095,,17.155117469258474,0.816038807544095,,191.09691666419133,,0.6006224518955866,4.9,3.8,0.0,,0.1580585399725228,0.6006224518955866,True,0.6006224518955866
2016-05-22,60.8125,317.51666666666665,29.70729166666666,152.22937499999995,,13.288541666666674,1.066458333333333,15.194791666666665,-2.7514583333333285,,195.82895833333336,11.0,20.84,48.0,0.0,48.0,0.0,357.19661976616317,,,1.2182981886594628,0.8208171113677316,,23.44993151640032,0.8208171113677316,,185.4607718232621,,0.8218950371262741,6.7000003,5.3,0.0,,0.15507453530684415,0.8218950371262741,True,0.8218950371262741
2016-05-23,67.60416666666667,327.1827083333334,32.37041666666665,161.82833333333338,,13.243125,2.523333333333333,15.056875,0.20145833333333701,,169.71374999999995,11.83,19.33,48.0,0.0,48.0,0.0,357.7761920139382,,,1.2114576590372441,0.8254518781900383,,21.265756587354648,0.8254518781900383,,196.04817386589886,,0.7452436001417109,6.1,4.9,0.0,,0.15209053064116548,0.7452436001417109,True,0.7452436001417109
2016-05-24,,234.7275,,,,13.250416666666654,,,-1.056041666666668,,,12.84,18.2,48.0,20.0,48.0,0.0,358.33297016490553,,,1.2075998138297188,0.8280888987790188,,15.244775894638073,0.8280888987790188,,,,0.5367835084224052,4.6,3.6000001000000004,0.0,,0.14910652597548682,0.5367835084224052,True,0.5367835084224052
2016-05-25,,202.17875000000004,,,,13.158749999999996,,,-6.684374999999998,,,12.69,18.56,48.0,10.0,48.0,0.0,358.86704686872537,,,1.2033481971584823,0.8310146658808671,,17.429637650370328,0.8310146658808671,,,,0.6137146333379506,5.3,4.2000003,0.0,,0.14612252130980816,0.6137146333379506,True,0.6137146333379506
2016-05-26,71.35416666666667,306.64708333333334,27.27520833333332,161.38270833333328,,13.104166666666654,1.4145833333333335,16.039999999999996,5.801874999999997,,177.00312500000007,11.61,20.82,48.0,0.0,48.0,0.0,359.37851512205134,,,1.197722211561187,0.8349181390704417,,19.995216278373448,0.8349181390704417,,193.29165433273397,,0.7013787315562345,5.9,4.9,0.0,,0.1431385166441295,0.7013787315562345,True,0.7013787315562345
2016-05-27,73.58333333333333,310.31250000000006,25.73666666666666,157.39666666666668,,13.189791666666665,1.3443749999999997,16.868125,7.5866666666666625,,200.35166666666663,13.55,22.36,48.0,0.0,48.0,0.0,359.86746793078134,,,1.1938677019069095,0.8376137476562491,,21.159801639733494,0.8376137476562491,,187.9107967211412,,0.7428189134857893,6.4,5.3,0.0,,0.14015451197845086,0.7428189134857893,True,0.7428189134857893
2016-05-28,76.25,298.5387500000001,24.351666666666684,170.20041666666663,,13.229583333333327,1.4035416666666665,16.639166666666668,5.719999999999996,,180.7370833333333,13.43,22.13,48.0,0.0,48.0,0.0,360.33399798503035,,,1.1885002471926451,0.8413965435531872,,19.932186294785364,0.8413965435531872,,202.2832372806245,,0.699569587295138,6.3,5.1,0.0,,0.13717050731277214,0.699569587295138,True,0.699569587295138
2016-05-29,76.33333333333333,165.00562499999995,13.016041666666672,88.40729166666667,,13.223541666666673,0.9206249999999998,16.46416666666666,-7.531875000000002,,234.51104166666664,13.26,20.46,48.0,0.0,48.0,0.0,360.7781973470208,,,1.1846541282062353,0.8441282364112195,,18.354686619088863,0.8441282364112195,,104.73206303644936,,0.6440952127060487,5.8,4.8,0.0,,0.1341865026470935,0.6440952127060487,True,0.6440952127060487
2016-05-30,72.52083333333333,251.7177083333333,19.90083333333333,131.58125,,13.159583333333336,0.7979166666666667,17.349375000000002,4.880416666666668,,234.66833333333332,14.83,22.58,48.0,0.0,48.0,0.0,361.20015715203766,,,1.181734113357087,0.8462140414641888,,18.678422871036894,0.8462140414641888,,155.49405180316714,,0.6560124899070742,6.0,5.0,0.0,,0.13120249798141484,0.6560124899070742,True,0.6560124899070742
