date,rh,es,H,sw_out,sw_in,vpd,t_dew,vp,Rn,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2004-01-31,95.03147916666666,2.0222218564172345,-11.579791666666665,4.8295208333333335,39.19579166666667,0.010110416666666663,17.222014300941925,2.012111439750568,30.980729166666666,,397.97437500000007,17.622312500000003,-0.2797291666666662,401.36041666666665,44.68020833333333,151.18029166666668,15.493,20.307,,,,,,,223.49542277516707,33.10041666666667,31.26045833333333,1.4375700038262962,0.8789938745959079,47.584166114152005,64.2309272647097,0.6956182984747583,1.0588589685318648,-16.646761150557705,1.5696429442398068,2.256471613356738,3.6000001000000004,2.6000001,34.100002,0.8678736640651429,0.8077120392362378,2.1000513827854217,False,
2004-02-01,82.16216666666666,2.5488209593388222,27.077666666666676,25.850062499999996,191.81691666666663,0.050418749999999984,20.57692240890065,2.4984022093388227,126.07881249999998,,381.7106249999998,21.26975,7.415833333333335,421.59854166666673,66.7803958333333,114.114375,17.807000000000006,25.918000000000006,,,,,,,224.7593637065915,93.85806249999996,118.66297916666664,1.3453684558782295,0.8826960712364794,126.27367661734735,89.84423802522858,0.7432908030738835,0.7909633076730087,36.42943859211876,2.3542795388973325,3.1673734279520147,2.3,2.0,4.4,1.5836867139760074,0.8528588935622823,1.7057177871245646,False,
2004-02-02,79.09777083333334,2.4415483526912225,,,203.22629166666675,0.06035416666666666,19.653379644427847,2.381194186024555,,,,20.381770833333327,1.2305416666666666,,,158.39829166666667,16.601,26.475,,,,,,,226.04316028303202,,,1.4375700038262962,0.8817899632962576,,92.6113180739887,0.6956182984747583,,,,3.2621336229871014,4.4,3.7,0.0,,0.8816577359424598,3.2621336229871014,True,3.2621336229871014
2004-02-03,76.10797916666667,2.3894870953414533,31.887625,,222.38016666666672,0.06491041666666665,19.198729379683485,2.3245766786747857,121.48172916666664,,,19.964875000000006,0.9420833333333346,,51.96195833333332,164.23074999999992,15.557,26.297,,,,,,,227.34615450105716,83.84958333333331,120.53964583333332,1.4375700038262962,0.8854137270337297,120.53964583333332,74.69895264007181,0.6956182984747583,0.6956182984747583,45.84069319326149,1.829569673547863,2.630134482602677,4.2000003,3.5,0.0,0.7514669950293362,0.8578623203317196,3.002518121161019,False,
2004-02-04,79.4295416666667,2.5774048893729096,22.40581250000001,31.557812500000008,221.11691666666664,0.062120833333333327,20.496565383189512,2.5152840560395764,132.17222916666665,,365.1370833333333,21.240395833333334,4.775,422.5243750000001,62.60683333333333,114.07545833333336,16.875999999999998,26.991,,,,,,,228.66767796467502,85.01264583333334,127.39722916666665,1.4375700038262962,0.8896866537159602,122.21162959590856,90.0017056345523,0.6956182984747583,0.6673037270074066,32.20992396135628,2.2070821363781365,3.1728350752380687,5.0,3.8,0.0,0.8349565987468602,0.8337596101258239,3.1682865184781313,False,
2004-02-05,80.22025000000002,2.750677840719254,25.54420833333334,29.8045625,205.07589583333336,0.06021041666666666,21.73399365771872,2.690467424052587,140.67995833333333,,395.141875,22.490645833333332,7.8004166666666634,429.73375,61.56518750000003,40.68766666666667,19.266,26.388,,,,,,,230.0070523491137,87.10939583333338,132.87954166666665,1.454053764584085,0.8898639234596767,126.66174494210358,89.51909265170009,0.687732478919745,0.6555515976405952,37.1426522904035,2.1729781042438345,3.159626992834536,5.0,3.7,0.0,0.8539532413066312,0.8337596101258239,3.0849105574655487,False,
2004-02-06,82.43847916666667,2.9234205746618005,34.04027083333333,,221.06745833333332,0.056312500000000015,22.784932117219213,2.8671080746618,,,,23.531145833333333,6.724041666666665,,59.19991666666665,73.19847916666667,20.719,27.152,,,,,,,231.3635898816437,93.24018749999998,,1.454053764584085,0.8907771934384915,135.57624564490092,86.07986169223076,0.687732478919745,,49.49638395267016,2.091593577875009,3.0412895158890523,4.1,3.1000001,0.0,0.9810611025106264,0.8454490598567462,2.6208921701008188,False,
2004-02-07,81.72468749999999,2.5732151518582413,39.36983333333333,,160.03118749999996,0.04530833333333334,20.669726254516608,2.5279068185249094,,,,21.3680625,0.18872916666666675,,50.438104166666676,148.65077083333333,14.777,25.106,,,,,,,232.73659383910396,89.80793750000002,,1.4709199291122923,0.8947847340734202,132.1002850612212,74.19041260539178,0.6798466593647317,,57.90987245582943,1.7783159666641053,2.6157603956248243,4.6,3.5,0.0,0.7473601130356641,0.8911773315296703,3.119120660353846,False,
2004-02-08,62.5545625,1.67872989092835,78.31999999999998,34.6104375,232.77962500000004,0.06329166666666668,13.715220416654027,1.615438224261684,127.89277083333332,,316.29291666666666,14.570729166666668,-20.07702083333333,386.57000000000016,95.95225,262.4228125,10.161,18.851,,,,,,,234.1253590617342,174.27225,147.96979166666662,1.4846152443202565,0.9009232979749574,258.72723901199083,142.4521730768283,0.6735751931860692,1.1777555948215779,116.27506593516244,3.361014924658974,4.989813993536611,5.2000003,3.7,0.0,1.3485983766315162,0.8696879570333905,3.2178454410235453,False,
2004-02-09,75.91795833333332,2.303940951361494,26.531541666666676,28.8958125,206.55931249999998,0.06263125000000001,18.483197640137906,2.241309701361493,118.12293750000002,,352.5266666666667,19.237854166666672,0.1937708333333326,412.0674999999998,53.642208333333336,85.88545833333335,13.425999999999998,25.463,,,,,,,235.5291724828637,80.17375000000001,117.92916666666667,1.4846152443202565,0.9060855907774864,119.0271714443212,79.63804023066976,0.6735751931860692,0.6798466593647317,39.3891312136514,1.8874106658239225,2.8020786467748398,4.0,3.1000001,0.0,0.9038963085113578,0.8685206238976694,2.6924140209348373,False,
