date,Rn,ws,g_1,t_avg,rh,theta_1,LE,wd,G,H,g_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,LE_subday_gaps,H_subday_gaps,rso,flux,energy,ebr_5day_clim,ebr_corr,ebc_cf,H_corr,ebr,flux_corr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2018-02-23,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,226.1416034153347,,,0.8104893363138918,0.8104893363138918,1.2338225257200834,,,,117.29176506214905,,4.129958065258368,5.6,3.7,0.0,,1.1162048681171817,4.129958065258368,True,4.129958065258368
2018-02-24,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,227.9866444060782,,,0.8106984426870462,0.8106984426870462,1.2335042814261699,,,,123.11331065214875,,4.334940394145218,5.7000003,3.8,0.0,,1.1407738022477771,4.334940394145218,True,4.334940394145218
2018-02-25,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,229.84032522501158,,,0.8108552724669119,0.8108552724669119,1.2332657059226393,,,,109.21680986760867,,3.845630974480757,4.8,3.3,0.0,,1.1653427363783722,3.845630974480757,True,3.845630974480757
2018-02-26,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,231.70184544226782,,,0.8109772511845853,0.8109772511845853,1.2330802109915058,,,,128.4163125514774,,4.521664291194666,5.7000003,3.8,0.0,,1.1899116705089674,4.521664291194666,True,4.521664291194666
2018-02-27,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,233.57040337710893,,,0.8110748341587242,0.8110748341587242,1.2329318552180648,,,,96.57628319960855,,3.4005456350798275,4.2000003,2.8,0.0,,1.2144806046395626,3.4005456350798275,True,3.4005456350798275
2018-02-28,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,235.44519677388092,,,0.8111546747739286,0.8111546747739286,1.2328104997714564,,,,130.20038843490906,,4.58448335253207,5.4,3.7,0.0,,1.239049538770158,4.58448335253207,True,4.58448335253207
2018-03-01,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,237.3254234823244,,,0.8127514870780168,0.8127514870780168,1.230388397805551,,,,125.60469997130134,,4.422664655152637,4.8,3.5,0.0,,1.2636184729007531,4.422664655152637,True,4.422664655152637
2018-03-02,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,239.2102821409597,,,0.8128313276932213,0.8128313276932213,1.2302675425145768,,,,139.0223163501347,,4.895112085293562,5.3,3.8,0.0,,1.2881874070313484,4.895112085293562,True,4.895112085293562
2018-03-03,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,241.09897286224916,,,0.81292891066736,0.81292891066736,1.2301198627307612,,,,160.31511817255063,,5.644852517384759,6.1,4.3,0.0,,1.3127563411619436,5.644852517384759,True,5.644852517384759
2018-03-04,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,242.9906979182273,,,0.8130508893850333,0.8130508893850333,1.2299353128515351,,,,163.3155009968558,,5.750498938832472,6.3,4.3,0.0,,1.3373252752925389,5.750498938832472,True,5.750498938832472
2018-03-05,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,244.88466242528042,,,0.8132077191648992,0.8031706132534869,1.2450654736347933,,,,201.12618723060868,,7.081850278641356,7.8,5.2000003,0.0,,1.361894209423134,7.081850278641356,True,7.081850278641356
2018-03-06,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,246.78007502675143,,,0.8134168255380536,0.8119530809259726,1.2315982579431484,,,,200.81695475391288,,7.070961899900591,7.7000003,5.1,0.0,,1.3864631435537291,7.070961899900591,True,7.070961899900591
