date,rh,theta_14,g_4,theta_6,theta_3,g_5,theta_11,g_3,theta_15,G,theta_4,theta_24,sw_out,theta_16,theta_17,theta_25,Rn,theta_7,theta_8,theta_23,lw_in,theta_20,H,sw_in,theta_22,g_2,theta_1,theta_26,theta_5,theta_27,theta_13,lw_out,LE,g_1,ws,wd,theta_12,theta_21,theta_18,theta_28,t_avg,theta_mean,theta_10,theta_9,theta_19,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2012-09-05,43.05283333333333,,,2.691666666666667,5.400000000000002,,,,,,5.7729166666666645,,34.452020833333336,5.277083333333336,6.30625,,128.1865625,4.183333333333334,3.31875,,316.3154166666667,,91.35147916666664,267.0050416666666,,,2.7937500000000024,,6.233333333333326,,,420.681875,17.514125000000003,,1.7523125000000006,238.45625000000004,,,4.885416666666668,,18.40591845583334,4.696794871794872,4.249999999999998,5.300000000000005,,4.645833333333329,5.472533778,29.3489175,0.0,48.0,0.0,0.0,0.0,272.256576387923,108.86560416666666,,1.1369321166465096,0.8795599889900163,123.7728017752094,19.912371207461554,0.8795599889900163,,103.86043056774784,0.6157450812538517,0.7000603585446187,8.400001,5.8,0.0,0.1207000618180377,0.10725069698859914,0.6220540425338751,False,
2012-09-06,48.7965,,,2.7000000000000006,5.400000000000002,,,,,,5.731249999999995,,33.7039375,5.295833333333335,6.364583333333335,,130.32493749999998,4.152083333333328,3.3000000000000007,,311.1020833333334,,80.46543750000002,260.76387500000004,,,2.785416666666668,,6.199999999999995,,,407.8370833333333,12.833437500000004,,1.4448124999999996,164.02083333333334,,,4.897916666666666,,16.109973589479168,4.689102564102563,4.231249999999997,5.300000000000005,,4.599999999999996,5.124628778,25.05663518,0.0,48.0,0.0,0.0,0.0,269.93451121872613,93.298875,,1.1319771438038055,0.8834100630686588,105.6121940426083,14.527157926434656,0.8834100630686588,,91.08503611617365,0.4501928738593752,0.5096080435121625,7.1,5.1,0.0,0.09992314578669853,0.10135947902970753,0.5169333430515084,False,
2012-09-07,43.13554166666666,,,2.693750000000001,5.400000000000002,,,,,,5.699999999999997,,33.551854166666665,5.281250000000003,6.341666666666669,,131.22604166666665,4.133333333333328,3.3000000000000007,,315.0364583333333,,71.06779166666666,262.0747708333334,,,2.7812500000000013,,6.199999999999995,,,412.33333333333326,12.248979166666665,,1.3456874999999997,175.8896041666667,,,4.885416666666667,,16.7742347299375,4.676923076923077,4.199999999999997,5.300000000000005,,4.58333333333333,5.011725778,27.19800944,0.0,48.0,0.0,0.0,0.0,267.5991208806006,83.31677083333331,,1.1296458799247049,0.8852331671113197,94.11844690050582,13.837008848908539,0.8852331671113197,,80.28143805159728,0.42996404736418586,0.4857071146207033,9.7,6.5,0.0,0.0747241714801082,0.1099566307290239,0.7147180997386553,False,
2012-09-08,39.09518749999999,,,2.6958333333333337,5.39166666666667,,,,,,5.699999999999997,,29.8155,5.229166666666669,6.233333333333333,,119.72633333333334,4.127083333333329,3.3000000000000007,,337.64083333333343,,73.34945833333333,237.599125,,,2.779166666666669,,6.199999999999995,,,425.69812500000006,15.445760416666667,,1.93,233.7437708333334,,,4.825,,19.08784770358333,4.652564102564106,4.199999999999997,5.247916666666661,,4.5541666666666645,5.883773944,29.82901694,0.0,48.0,0.0,0.0,2.0,265.25111974335454,88.79521875,,1.1273807861207987,0.88701174644008,100.10602351814327,17.413253520775186,0.88701174644008,,82.6927699973681,0.5433834630462824,0.6126000757341598,8.8,5.9,0.0,0.10383052131087453,0.1066468093518873,0.6292161751761352,False,
2012-09-09,35.74414583333333,,,2.7166666666666672,5.316666666666671,,,,,,5.699999999999997,,38.277354166666655,5.235416666666668,6.254166666666667,,125.59850000000002,4.099999999999997,3.3000000000000007,,299.1608333333332,,102.9103125,277.99606250000005,,,2.7291666666666665,,6.1416666666666675,,,413.28104166666657,,,3.5661666666666663,262.70627083333335,,,4.825000000000001,,17.415179525833327,4.636057692307693,4.199999999999997,5.245833333333327,,4.504166666666666,12.08134393,23.02490514,0.0,48.0,0.0,0.0,2.0,262.8912339723531,,,1.1281663314755304,0.8863941176937079,,14.846221747697113,0.8863941176937079,,116.09994972412541,,0.5214531274680875,7.7000003,5.3,0.0,,0.09838738254114858,0.5214531274680875,True,0.5214531274680875
2012-09-10,62.198625,,,2.708333333333334,5.300000000000005,,,,,,5.699999999999997,,36.4451875,5.329166666666668,6.429166666666663,,122.61664583333337,4.039583333333332,3.2750000000000017,,285.2602083333333,,106.3180625,258.754125,,,2.725,,6.1000000000000005,,,384.9524999999999,15.818145833333338,,2.8814375,273.82502083333327,,,4.908333333333332,,12.012992716270835,4.642788461538462,4.199999999999997,5.2062499999999945,,4.435416666666669,1.116797333,17.79195472,0.0,48.0,0.0,0.0,0.0,260.5202012277319,122.13620833333334,,1.1269424069557925,0.8873567928828752,137.6404725956208,17.826139338994416,0.8873567928828752,,119.81433325662641,0.5527247310496303,0.6228889387930634,5.4,3.9,0.0,0.1597151125110419,0.09291308108086042,0.3623610162153557,False,
2012-09-11,58.09554166666666,,,2.6625,5.300000000000005,,,,,,5.656249999999999,,36.1229375,5.418749999999998,6.5958333333333306,,134.39922916666663,4.008333333333332,3.204166666666666,,277.0422916666666,,84.66560416666667,260.0113333333333,,,2.679166666666668,,6.1000000000000005,,,366.5314583333334,9.70834375,,1.1763125,180.14377083333335,,,4.999999999999998,,7.382327230437499,4.648076923076925,4.199999999999997,5.199999999999995,,4.400000000000003,-2.822926528,18.05334111,0.0,48.0,0.0,0.0,7.0,258.1387703379833,94.37394791666668,,1.1270295246700175,0.8872882015160954,106.36222566175384,10.94159004189564,0.8872882015160954,,95.4206356198582,0.337739942943587,0.3806428873577897,6.8,4.7000003,0.0,0.08098784320456101,0.09238862700717848,0.43422657465032705,False,
2012-09-12,45.59187500000001,,,2.6625,5.239583333333329,,,,,,5.599999999999998,,35.0400625,5.3812500000000005,6.537499999999998,,123.87304166666668,4.010416666666665,3.1999999999999997,,273.8714583333334,,73.76050000000002,260.0449791666666,,,2.6708333333333343,,6.1000000000000005,,,375.0033333333333,11.602166666666662,,1.3389999999999995,184.10210416666663,,,4.974999999999999,,9.504729851187498,4.62772435897436,4.183333333333328,5.199999999999995,,4.400000000000003,-2.180376222,20.83555167,0.0,48.0,0.0,0.0,0.0,255.7477009482375,85.36266666666668,,1.12580114032432,0.8882563395804705,96.10138747445818,13.061732463566141,0.8882563395804705,,83.03965501089203,0.4044394607487309,0.4553184061030743,9.900001,6.4,0.0,0.07114350095360535,0.10480522114562728,0.6707534153320147,False,
2012-09-13,44.10039583333334,,,2.6666666666666674,5.199999999999995,,,,,,5.599999999999998,,28.2900625,5.358333333333333,6.447916666666665,,76.62091666666662,3.995833333333333,3.1999999999999997,,292.1618749999999,,56.20108333333334,193.74827083333332,,,2.654166666666669,,6.1000000000000005,,,380.99916666666667,12.440020833333335,,0.9669791666666666,230.89999999999995,,,4.943749999999999,,11.77945781825,4.611378205128208,4.181249999999996,5.199999999999995,,4.400000000000003,-1.872934389,24.36650981,0.0,48.0,0.0,0.0,0.0,253.34776314363705,68.64110416666668,,1.1267331610299105,0.8875215841574523,77.34020827429171,14.016583996819609,0.8875215841574523,,63.32362427747209,0.4345878662474901,0.4896645602822786,11.400001,7.3,0.0,0.06707733702496968,0.1050198451036112,0.7666448692563617,False,
2012-09-14,42.05691666666667,,,2.691666666666667,5.199999999999995,,,,,,5.599999999999998,,20.73025,5.275,6.304166666666666,,42.550770833333345,4.020833333333332,3.1999999999999997,,336.86229166666664,,16.646625000000004,130.41622916666668,,,2.691666666666667,,6.1000000000000005,,,403.9975000000002,9.375875,,1.307979166666667,224.60627083333333,,,4.845833333333332,,17.21389802958333,4.592948717948717,4.179166666666664,5.199999999999995,,4.400000000000003,3.916453611,28.88214861,0.0,48.0,1.0,0.0,0.0,250.93973704827602,26.0225,,1.1304525145389797,0.8846015088106725,29.4172005595906,10.598981469753154,0.8846015088106725,,18.818219089837445,0.3292511107578117,0.37220274607092013,7.8,5.2000003,0.0,0.07157744703801656,0.09252774185479584,0.4811442854032609,False,
2012-09-15,54.02360416666666,,,2.9562500000000025,5.199999999999995,,,,,,5.599999999999998,,17.572854166666662,5.302083333333333,6.308333333333333,,40.10808333333333,3.9583333333333335,3.1999999999999997,,335.9975000000001,,17.301895833333333,120.24822916666666,,,2.745833333333333,,6.041666666666665,,,398.56479166666674,22.37210416666667,,1.400125,242.777125,,,4.814583333333332,,17.454186503187493,4.6006410256410275,4.129166666666662,5.152083333333327,,4.400000000000003,8.36196675,25.96882413,0.0,48.0,0.0,0.584,2.0,248.52441240024967,39.67400000000001,,1.1346768583913471,0.8813081826818244,45.017169679818316,25.385108871437307,0.8813081826818244,,19.632060808381006,0.7858188206745899,0.891650430707837,7.3,5.0,0.0,0.1783300861415674,0.09216288366260694,0.4608144183130347,False,
2012-09-16,47.27708333333334,,,2.7895833333333333,5.199999999999995,,,,,,5.599999999999998,,25.343625000000007,5.362500000000002,6.4375,,72.73766666666666,3.9916666666666663,3.1999999999999997,,294.53791666666666,,46.51952083333333,186.08129166666663,,,2.75625,,6.022916666666667,,,382.53791666666666,13.321447916666667,,1.160791666666667,224.8062708333333,,,4.914583333333333,,12.879949668895831,4.614583333333336,4.162499999999995,5.199999999999995,,4.352083333333335,2.418592111,23.87885722,0.0,48.0,0.0,0.0,1.0,246.10258810342884,59.84096875,,1.1409585184562845,0.8764560532428461,68.27606304798881,15.19921947869256,0.8764560532428461,,53.076843569296244,0.4658696487728086,0.5315379442575732,7.4,5.0,0.0,0.10630758885151463,0.09318624177818656,0.4659312088909329,False,
2012-09-17,45.83414583333333,,,2.7416666666666663,5.199999999999995,,,,,,5.599999999999998,,26.182125,5.331250000000002,6.368750000000002,,72.60231250000002,4.020833333333332,3.1999999999999997,,306.4583333333333,,43.633375,184.68777083333333,,,2.7520833333333328,,6.0,,,392.36166666666674,9.520145833333334,,1.1528750000000003,203.72708333333333,,,4.872916666666666,,14.831876852874998,4.596153846153848,4.158333333333329,5.16458333333333,,4.339583333333335,2.891461444,25.95599028,0.0,48.0,0.0,0.0,0.0,243.67507175664426,53.15352083333333,,1.1483355619788576,0.870825595853498,61.03807821730075,10.932322015641512,0.870825595853498,,50.10575620165923,0.3335549977372596,0.3830330657774726,8.0,5.3,0.0,0.07227038976933445,0.09937998728125284,0.52671393259064,False,
2012-09-18,43.20070833333333,,,2.747916666666665,5.199999999999995,,,,,,5.599999999999998,,20.3243125,5.327083333333333,6.322916666666668,,31.7145,4.020833333333332,3.1999999999999997,,321.4691666666667,,18.417291666666667,127.23672916666668,,,2.75,,6.0,,,396.66708333333327,10.052833333333336,,1.0034166666666666,243.05,,,4.841666666666666,,16.798888669437495,4.586858974358973,4.1458333333333295,5.135416666666663,,4.337500000000001,4.841878556,28.06393896,0.0,48.0,0.0,0.0,0.0,241.24267916103366,28.470125000000003,,1.155781728248917,0.8652152699412059,32.90525027596269,11.61888108379832,0.8652152699412059,,21.286369192164365,0.35288321317911786,0.4078559699981918,7.8,5.2000003,0.0,0.07843383585923866,0.10345927259288698,0.5379882485207942,False,
2012-09-19,43.71239583333334,,,2.7395833333333326,5.199999999999995,,,,,,5.5458333333333325,,22.22902083333333,5.302083333333335,6.295833333333335,,52.50722916666668,4.024999999999999,3.1999999999999997,,320.5906250000001,,37.27441666666667,154.21020833333338,,,2.743749999999999,,6.0,,,400.06458333333353,10.156708333333336,,1.1411875000000002,252.20835416666668,,,4.825,,17.087028309,4.574358974358973,4.160416666666662,5.10208333333333,,4.327083333333335,6.613940111000002,27.72344277,0.0,48.0,0.0,0.0,1.0,238.80623380636638,47.43112500000001,,1.1637533604329928,0.8592886035817195,55.198131107867354,11.819903453854453,0.8592886035817195,,43.378227654012896,0.35662809256051897,0.4150271411421123,8.1,5.3,0.0,0.07830700776266271,0.1007006157325279,0.5337132633823979,False,
2012-09-20,41.63410416666665,,,2.7416666666666663,5.179166666666662,,,,,,5.5,,25.025729166666675,5.275000000000001,6.270833333333335,,66.23835416666665,4.031249999999998,3.197916666666666,,319.95020833333336,,30.90339583333333,176.67200000000003,,,2.7395833333333326,,6.0,,,405.35812500000014,14.2085625,,1.3512083333333338,257.4125,,,4.802083333333334,,17.745492878729173,4.56378205128205,4.158333333333329,5.099999999999996,,4.333333333333335,5.367161417,28.89527042,0.0,48.0,0.0,0.0,0.0,236.36656633722686,45.11195833333333,,1.172437607664765,0.8529238515231338,52.89095650540588,16.658653025855287,0.8529238515231338,,36.232303479550595,0.4992144917305072,0.5852978443960973,7.9,5.3,0.0,0.11043355554643346,0.12882852152260302,0.682791164069796,False,
2012-09-21,42.79741666666667,,,2.7395833333333326,5.162499999999995,,,,,,5.5,,25.55445833333334,5.258333333333336,6.252083333333334,,78.26618749999999,4.029166666666665,3.179166666666665,,320.946875,,47.851125,187.18314583333327,,,2.745833333333332,,6.0,,,404.309375,11.357020833333335,,1.8697708333333336,244.2896041666667,,,4.783333333333333,,16.7808314476875,4.555448717948717,4.1458333333333295,5.099999999999996,,4.325000000000002,5.071695705,27.08568806,0.0,48.0,0.0,0.0,0.0,233.924514,59.20814583333333,,1.1805198286441536,0.8470844586731899,69.89639017350473,13.407188288074751,0.8470844586731899,,56.489201885429964,0.3986570207903181,0.4706225178711752,6.9,4.7000003,0.0,0.10013244421945572,0.13049666901786486,0.6133343835329654,False,
2012-09-22,39.03006250000001,,,2.725,5.1270833333333306,,,,,,5.5,,27.10902083333333,5.283333333333336,6.289583333333336,,78.4707083333333,4.0,3.1729166666666644,,311.80041666666665,,47.856854166666686,187.15660416666665,,,2.7291666666666665,,5.975000000000001,,,393.3772916666666,17.202981250000004,,2.5290000000000004,256.3458541666667,,,4.802083333333334,,14.737871292791665,4.550801282051284,4.135416666666663,5.12083333333333,,4.300000000000003,5.018400292,22.53518722,0.0,48.0,0.0,0.146,2.0,231.48092007165096,65.05983541666669,,1.1873380459657978,0.8422201271134924,77.24801785448145,20.425754142161267,0.8422201271134924,,56.82226371232017,0.6026823607371841,0.7155876965357423,6.7000003,4.5,0.0,0.15901948811905384,0.13917380787763586,0.6262821354493614,False,
2012-09-23,58.72027083333332,,,2.9562500000000016,5.099999999999996,,,,,,5.5,,22.540333333333336,5.335416666666666,6.302083333333332,,91.74412499999998,3.9604166666666667,3.1249999999999982,,322.36979166666674,,52.72397916666669,177.43049999999997,,,2.75625,,5.912500000000001,,,385.5158333333332,25.360779166666674,,1.205875,227.15208333333328,,,4.812500000000001,,13.751372600479169,4.5584935897435885,4.099999999999997,5.099999999999996,,4.300000000000003,7.608855889,19.379945000000006,0.0,48.0,0.0,0.438,6.0,229.03663327135988,78.08475833333334,,1.1955398078712318,0.8364422442616875,93.35343697550495,30.31982105238142,0.8364422442616875,,63.03361592312354,0.8876410855166109,1.0612102528371412,5.0,3.5,1.2,0.30320292938204035,0.1433440907577826,0.5017043176522391,False,
2012-09-24,60.04187500000001,,,2.8250000000000006,5.099999999999996,,,,,,5.5,,24.05910416666667,5.322916666666669,6.333333333333331,,70.46391666666666,3.9729166666666655,3.1145833333333304,,309.51166666666666,,39.13995833333333,174.58052083333337,,,2.7812500000000013,,5.900000000000001,,,389.5691666666668,8.577062500000002,,1.4351666666666667,251.93958333333333,,,4.822916666666666,,14.310014664979164,4.55176282051282,4.099999999999997,5.099999999999996,,4.300000000000003,3.434134139,24.54558764,0.0,48.0,0.0,0.0,0.0,226.59250715611333,47.717020833333336,,1.2017948363984257,0.8320887806414858,57.346069245816096,10.307869423966574,0.8320887806414858,,47.038199821849524,0.30036234528789946,0.36097391561551856,6.3,4.3,0.0,0.08394742223616711,0.1445050009866752,0.6213715042427034,False,
2012-09-25,53.4989375,,,2.791666666666666,5.099999999999996,,,,,,5.5,,30.05275000000001,5.277083333333336,6.302083333333332,,100.1931666666667,4.027083333333332,3.12708333333333,,294.6085416666668,,69.27381249999998,227.726125,,,2.789583333333334,,5.900000000000001,,,392.08875000000006,,,1.7824583333333333,240.54583333333332,,,4.785416666666666,,14.090391921895833,4.546153846153846,4.099999999999997,5.099999999999996,,4.300000000000003,3.677135917,23.80220778,0.0,48.0,0.0,0.0,6.0,224.14939950141,,,1.2070943118259898,0.8284356824507647,,16.010915892963286,0.8284356824507647,,83.62002502725012,,0.5605725441015194,5.9,4.0,0.0,,0.14014313602537984,0.5605725441015194,True,0.5605725441015194
2012-09-26,40.49222916666668,,,2.7270833333333333,5.099999999999996,,,,,,5.5,,30.072854166666673,5.337500000000002,6.402083333333334,,104.91395833333333,4.0,3.106249999999997,,285.50895833333334,,69.67485416666665,227.49618750000008,,,2.743749999999999,,5.900000000000001,,,378.0183333333332,10.763687500000005,,1.2320416666666667,182.1229375,,,4.866666666666666,,11.034232707000005,4.552083333333333,4.099999999999997,5.099999999999996,,4.293750000000004,-0.879813583,23.1150875,0.0,48.0,0.0,0.0,0.0,221.7081716682849,80.43854166666667,,1.2099431071047535,0.8264851414318793,97.32605903514185,13.023449497654605,0.8264851414318793,,84.30260953748723,0.3757584133682973,0.4546463021915901,6.6,4.4,0.0,0.1033287050435432,0.13002176580471872,0.5720957695407625,False,
2012-09-27,37.543125,,,2.691666666666667,5.099999999999996,,,,,,5.5,,22.43608333333333,5.287500000000001,6.297916666666667,,79.8210833333333,4.008333333333333,3.099999999999997,,323.9172916666667,,46.71235416666665,168.142375,,,2.735416666666666,,5.900000000000001,,,389.80250000000007,11.366666666666667,,1.023291666666667,201.20833333333331,,,4.797916666666668,,13.562879424312506,4.531410256410258,4.099999999999997,5.099999999999996,,4.289583333333336,2.538236167,23.20363611,0.0,48.0,0.0,0.0,0.0,219.26968795789543,58.079020833333324,,1.2100928020606312,0.8263829007966411,70.2810050611461,13.754721516755842,0.8263829007966411,,56.526283544390246,0.39776781462668215,0.4813359693711355,6.4,4.1,0.0,0.11739901691978916,0.08647049339287234,0.3545290229107766,False,
2012-09-28,40.675833333333344,,,2.733333333333333,5.099999999999996,,,,,,5.5,,23.885479166666666,5.197916666666669,6.2041666666666675,,82.62337500000005,4.027083333333332,3.099999999999997,,334.2991666666667,,57.19883333333334,181.2919791666667,,,2.7395833333333326,,5.900000000000001,,,409.08229166666666,7.648895833333333,,1.4732708333333333,234.1833333333333,,,4.708333333333333,,17.579412162020837,4.516185897435898,4.099999999999997,5.099999999999996,,4.300000000000003,9.620399467,27.00223028,0.0,48.0,0.0,0.0,0.0,216.8348149549594,64.84772916666667,,1.2111289950222717,0.8256758810250521,78.53896505510146,9.263799523655043,0.8256758810250521,,69.27516553144642,0.2686993052968923,0.3254295195874077,6.6,4.4,0.0,0.07396125445168356,0.08402196908374594,0.36969666396848216,False,
2012-09-29,54.05825,,,2.735416666666666,5.099999999999996,,,,,,5.5,,26.910791666666668,5.220833333333335,6.212500000000002,,86.93522916666667,4.008333333333333,3.099999999999997,,315.928125,,61.52522916666666,199.79393750000008,,,2.747916666666665,,5.900000000000001,,,401.8760416666667,8.547020833333331,,2.0227500000000007,238.2062708333333,,,4.716666666666664,,16.641778893666665,4.518589743589745,4.099999999999997,5.099999999999996,,4.300000000000003,7.545462556,25.22045889,0.0,48.0,0.0,0.0,0.0,214.40442086136497,70.07224999999998,,1.2123410830355137,0.8248503774995034,84.95146745573524,10.361904493810426,0.8248503774995034,,74.58956296192481,0.2999796775270786,0.3636776871418226,5.4,3.7,0.0,0.09829126679508718,0.09254498665866764,0.3424164506370703,False,
2012-09-30,51.25089583333333,,,2.73125,5.099999999999996,,,,,,5.5,,28.04322916666666,5.270833333333336,6.318750000000002,,98.69322916666664,3.9666666666666672,3.099999999999997,,300.6245833333332,,63.251375,213.8047916666666,,,2.735416666666666,,5.900000000000001,,,387.6929166666666,3.4574583333333333,,1.2308124999999996,169.31883333333332,,,4.768750000000002,,13.553552680770832,4.528525641025642,4.099999999999997,5.099999999999996,,4.279166666666671,2.448890236,24.2939975,0.0,48.0,0.0,0.0,2.0,211.97937482131425,66.70883333333333,,1.2119471997669289,0.8251184541639366,80.8475837580521,4.190256945394166,0.8251184541639366,,76.65732681265794,0.12099003340786328,0.14663353218836706,5.0,3.5,0.0,0.04189529491096202,0.08741227803792008,0.30594297313272023,False,
2012-10-01,38.41779166666666,,,2.6812500000000004,5.062499999999998,,,,,,5.5,,27.30487500000001,5.266666666666668,6.320833333333336,,91.46739583333334,3.954166666666668,3.099999999999997,,301.6802083333334,,59.55189583333333,206.5428958333333,,,2.735416666666666,,5.900000000000001,,,389.45083333333326,7.8350624999999985,,1.0520416666666663,181.93335416666665,,,4.777083333333335,,13.954597419333332,4.519551282051282,4.099999999999997,5.099999999999996,,4.256250000000005,1.826286556,27.49318833,0.0,48.0,0.0,0.0,0.0,209.56054623938672,67.38695833333333,,1.2119890147021029,0.8250899866825872,81.6722532341883,9.496009679504391,0.8250899866825872,,72.17624355468392,0.27428476875466623,0.33243012663076194,7.4,4.8,0.0,0.06925627638140876,0.07666280714311488,0.3679814742869513,False,
2012-10-02,30.7893125,,,2.689583333333333,5.031249999999999,,,,,,5.450000000000002,,30.899729166666663,5.227083333333334,6.252083333333335,,82.0733125,3.958333333333334,3.099999999999997,,289.42041666666665,,55.12212499999999,222.21429166666664,,,2.7291666666666665,,5.868750000000002,,,398.6616666666668,13.835166666666668,,2.3197916666666667,281.35,,,4.714583333333334,,17.106995406479165,4.498076923076923,4.099999999999997,5.099999999999996,,4.254166666666672,6.274353944,24.51735222,0.0,48.0,0.0,0.0,0.0,207.1488040929356,68.95729166666666,,1.2126465539876359,0.8246425940944007,83.62082211190366,16.777167182177944,0.8246425940944007,,66.84365492972573,0.485797510994797,0.5891006776436113,6.3,4.1,0.0,0.14368309210819788,0.07408454112480671,0.3037466186117075,False,
2012-10-03,38.843416666666656,,,2.63125,5.0,,,,,,5.400000000000002,,30.08483333333332,5.40625,6.570833333333333,,85.27731250000002,3.914583333333337,3.099999999999997,,250.39395833333333,,56.66003125,211.76360416666665,,,2.660416666666668,,5.837500000000008,,,346.79541666666677,6.2343749999999964,,1.4802708333333336,145.57712500000005,,,4.914583333333332,,5.422182580166669,4.525801282051282,4.099999999999997,5.099999999999996,,4.199999999999997,-3.17977175,12.03784476,0.0,48.0,1.0,0.0,0.0,204.74501624026138,62.89440625,,1.2142305922020362,0.8235667972971066,76.36831214713294,7.569968848259566,0.8235667972971066,,68.79834329887339,0.21648194833133652,0.2628590043234094,6.0,3.9,0.0,0.0673997446983101,0.06545306750576298,0.2552669632724756,False,
2012-10-04,50.59772916666667,,,2.6375,5.0,,,,,,5.400000000000002,,28.97572916666667,5.449999999999998,6.6291666666666655,,90.63010416666664,3.8791666666666687,3.099999999999997,,251.19895833333328,,63.46354166666666,208.82333333333332,,,2.6437500000000007,,5.8125000000000036,,,340.4164583333333,4.1976458333333335,,1.452125,181.2542083333333,,,4.981249999999998,,3.9155467236041663,4.53253205128205,4.089583333333331,5.099999999999996,,4.199999999999997,-4.819976778,13.40292306,0.0,48.0,0.0,0.0,0.0,202.350048726015,67.6611875,,1.2163562844238054,0.8221275401012176,82.3001106272024,5.105832889160401,0.8221275401012176,,77.19427773804202,0.14555064307126372,0.1770414394016578,6.5,4.2000003,0.0,0.04215272065615276,0.06511524905776933,0.27348406557720595,False,
2012-10-05,42.34681250000001,,,2.6375,5.0,,,,,,5.400000000000002,,29.513020833333325,5.466666666666666,6.645833333333332,,90.2794166666667,3.8687500000000017,3.099999999999997,,246.82333333333332,,56.79433333333332,211.04931250000004,,,2.639583333333334,,5.800000000000003,,,338.08020833333336,5.1619375,,1.3788333333333331,187.09375,,,4.983333333333332,,3.5590125664375014,4.5323717948717945,4.079166666666665,5.099999999999996,,4.199999999999997,-5.077524194,13.84268417,0.0,48.0,0.0,0.0,0.0,199.96476508531018,61.95627083333332,,1.218725961590242,0.8205290044819923,75.50771574789961,6.290987243356229,0.8205290044819923,,69.21672850454338,0.17892638454769375,0.21806223006175346,6.2000003,3.9,0.0,0.05591339232352653,0.06252397058602409,0.24384348528549396,False,
2012-10-06,41.077562500000006,,,2.6375,5.0,,,,,,5.400000000000002,,29.3178125,5.466666666666666,6.662499999999999,,89.73620833333334,3.8645833333333353,3.099999999999997,,248.94729166666676,,54.19689583333332,208.25193750000003,,,2.639583333333334,,5.800000000000003,,,338.14520833333336,3.9384791666666654,,1.3650833333333328,189.9375,,,4.983333333333332,,3.7174709702708326,4.528365384615382,4.072916666666663,5.041666666666666,,4.199999999999997,-5.929569639,15.00913361,0.0,48.0,0.0,0.0,0.0,197.59002564803163,58.13537499999999,,1.2204036740730633,0.8194010074244761,70.9486252436153,4.806534445260215,0.8194010074244761,,66.14209079835507,0.1365385814315899,0.16663218643183642,6.9,4.4,0.0,0.037870951461780995,0.053908610898060566,0.2371978879514665,False,
2012-10-07,39.16170833333332,,,2.639583333333333,5.0,,,,,,5.400000000000002,,27.84627083333334,5.45625,6.620833333333331,,84.89927083333335,3.870833333333335,3.099999999999997,,255.62812500000007,,57.86843750000001,201.30575,,,2.6458333333333344,,5.800000000000003,,,344.1883333333333,4.655937499999999,,1.0317500000000002,211.29791666666665,,,4.964583333333334,,5.162497441999999,4.520673076923077,4.070833333333331,5.0,,4.199999999999997,-6.2799307220000005,18.59441069,0.0,48.0,0.0,0.0,0.0,195.22668684483585,62.524375000000006,,1.2228526463044789,0.8177600163208948,76.45809742728359,5.693525492903259,0.8177600163208948,,70.76457193438034,0.16163258056671798,0.19765282887503305,7.9,5.0,0.0,0.0395305657750066,0.05032916012554887,0.25164580062774433,False,
2012-10-08,38.67079166666667,,,2.6666666666666674,5.0,,,,,,5.400000000000002,,27.604958333333325,5.352083333333336,6.470833333333334,,81.01958333333339,3.908333333333335,3.099999999999997,,273.17125,,43.59925000000001,200.07266666666663,,,2.652083333333335,,5.800000000000003,,,364.61937499999993,4.066958333333334,,1.5193125,221.2229375,,,4.872916666666666,,9.637135663354165,4.499519230769232,4.070833333333331,5.0,,4.199999999999997,-3.865777972,22.05339213,0.0,48.0,0.0,0.0,0.0,192.87560051634915,47.66620833333334,,1.2257675742866971,0.8158153478500388,58.427692564194345,4.985145650975068,0.8158153478500388,,53.44254691321928,0.14178781990573566,0.17379891206925266,5.3,3.4,0.0,0.05111732707919196,0.055654648362422066,0.18922580443223505,False,
2012-10-09,48.41458333333332,,,2.670833333333334,5.0,,,,,,5.400000000000002,,26.130520833333332,5.350000000000001,6.4875,,83.14747916666667,3.9270833333333353,3.099999999999997,,279.1997916666666,,57.23358333333334,192.158,,,2.6583333333333354,,5.800000000000003,,,362.0797916666667,6.4340625000000005,,1.1795625,193.40418749999995,,,4.854166666666668,,9.261226037020831,4.501282051282053,4.068749999999998,5.0,,4.199999999999997,-1.966934056,20.53826528,0.0,48.0,0.0,0.0,0.0,190.5376132270669,63.667645833333346,,1.2270261120955188,0.8149785812562677,78.12186393314947,7.894762694354575,0.8149785812562677,,70.2271012387949,0.22423271391935734,0.2751393951650958,5.1,3.3,0.0,0.08337557429245328,0.06089447810115922,0.20095177773382544,False,
