date,lw_in,sw_in,es,ws,wd,Rn,t_dew,H,sw_out,lw_out,vp,LE,vpd,rh,G,t_avg,t_min,t_max,LE_subday_gaps,H_subday_gaps,Rn_subday_gaps,G_subday_gaps,ASCE_ETo,rso,flux,energy,flux_corr,ebr_5day_clim,LE_corr,H_corr,ebc_cf,ebr,ebr_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-05-06,363.088334375,95.68678479166668,1.723534043801182,1.9234922291666667,247.72423512500004,53.48767187499998,12.132835362557989,3.2856358125000003,14.982886666666667,390.304560625,1.4379270563011814,39.583420604166655,0.2856069874999999,82.48889583333332,0.19259083333333304,15.113388749999995,13.245423,17.362047,0,0,0,0,1.7876757198088447,337.29134745965615,42.86905641666665,53.29508104166665,46.733628650176534,0.8826145579361936,43.151798379674034,3.5818302705025005,1.0901482924174513,0.8043717277238246,0.9173063948781284,1.3872484305513282,1.5123065077243196,3.4,2.8,2.7,0.5401094670443999,0.6560837453653016,1.8370344870228443,False,
2016-05-07,373.995227,84.15954020833334,1.7450126294126127,2.528874583333334,254.31658437500005,55.02754416666666,12.876207052407825,1.1722913333333311,12.48407541666667,390.643147625,1.5116725960792792,36.6806006875,0.2333400333333333,85.50966666666666,0.3642906249999999,15.332124520833332,13.498221,17.478807,0,0,0,0,1.588248400511214,338.4612000747729,37.85289202083333,54.66325354166666,41.26526559957362,0.8821411632389828,39.98729420432452,1.277971395249108,1.0901482924174513,0.6924741863742202,0.9173063948781284,1.2857849729517674,1.4016962926793883,1.8000001,1.5,3.4,0.9344641951195922,0.6594910053844927,0.989236508076739,False,
2016-05-08,364.52723879166655,198.36579041666664,1.950941263768877,2.922836208333333,259.55305625000005,130.2899679166666,13.32770025335727,39.43401502083332,29.14091458333334,403.4621467083333,1.5579760658522095,71.64975227083333,0.3929651979166667,79.73291666666665,3.8490833333333336,16.919936833333328,13.291669,21.458025,0,0,0,0,3.2144484390956616,339.6042608552031,111.08376729166665,126.44088458333326,121.09777922830791,0.8823390798881924,78.10885509018236,42.98892413812557,1.0901482924174513,0.8785431046115055,0.9173063948781284,2.5154033815254406,2.742162701111042,4.4,3.9,0.0,0.7031186413105236,0.6688486014921109,2.608509545819232,False,
2016-05-09,345.2555966458333,285.8706054166667,1.8735537192888143,3.975092041666666,258.79013393750006,188.41522354166668,12.379889442432535,82.17313414583332,38.791875208333344,403.9191033125,1.4653726901221482,88.16022029166666,0.4081810291666668,78.44529166666669,3.244138333333334,16.195619812500002,12.891481,21.925835,0,0,0,0,4.29758795203064,340.7204441504493,170.33335443749996,185.17108520833335,185.68861548177708,0.882768157523308,96.10771361010671,89.58090187167033,1.0901482924174513,0.9198701527609471,0.9173063948781284,3.092886196545644,3.3717046058057387,5.7000003,4.7000003,0.0,0.7173839128916095,0.6881211548718483,3.234169634334034,False,
2016-05-10,332.06545175,327.8425002083333,2.1910724804747663,3.7889989375,259.059791875,200.6962402083334,13.267036753389508,67.93002552083333,45.28637500000002,413.92533675000016,1.5615222929747663,95.80513441666666,0.6295501874999999,72.8304166666667,2.1042400000000003,18.32516125,12.227766,26.606054,0,0,0,0,5.4673531713892505,341.8096726546881,163.7351599375,198.5920002083334,179.55290090011349,0.8831588912716409,105.06045135451711,74.49244954559634,1.0966056463904963,0.8244801390072775,0.9119048431781506,3.367965216107897,3.693329672830708,6.8,5.6,0.0,0.6595231558626264,0.7087600086119219,3.9690560482267614,False,
2016-05-11,321.9970457500001,332.25337770833335,2.0916019718686805,4.108524270833333,259.38706214583334,196.01157208333328,12.769185752794748,79.25923166666666,47.41232916666667,410.8265222083333,1.5054121385353474,92.26081212499996,0.5861898333333334,73.40479166666668,0.5112254166666662,17.6982459375,12.123608,25.049482,0,0,0,0,5.26511608226598,342.87187701327775,171.5200437916666,195.50034666666664,188.0898484910868,0.883389600305254,101.17372751684772,86.9161209742391,1.0966056463904963,0.8773388217265566,0.9119048431781506,3.2414148329624464,3.554553808120526,7.2000003,5.7000003,0.0,0.623605898427852,0.6658365581549318,3.795268581234079,False,
2016-05-12,327.2991053541666,322.6517281250001,2.0213190259748504,4.556668083333333,257.98624070833324,194.89341625,12.211238756010196,81.29617435416667,46.0513125,409.00610472916674,1.4528764343081837,96.19860095833332,0.5684425916666667,73.470375,0.2516434374999998,17.097154624999998,11.98874,25.029109,0,0,0,0,5.365551641727795,343.90699543215413,177.4947753125,194.6417728125,194.64177281249997,0.8839270842458777,105.49192898577452,89.14984382672544,1.0966056463904963,0.9119048431781506,0.9119048431781506,3.377812552927243,3.704128317988712,7.4,5.8,0.0,0.6386428134463297,0.6636577520088737,3.8492149616514673,False,
2016-05-13,312.2040447500001,332.6762235416667,1.8752705561272325,5.784251812499997,255.30644785416658,192.07063895833343,10.544763254392716,86.36274779166666,49.62580208333332,403.18382725,1.2959302227938991,98.55969504166666,0.5793403333333333,69.24022916666667,-2.1865111458333333,16.16921808333333,12.05375,21.862052,0,0,0,0,5.155767337148424,344.9149732910908,184.9224428333333,194.25715010416675,201.3714056065898,0.8839832653139854,107.32663933379378,94.04476627279608,1.0889506028648002,0.951946647699568,0.9183153004086784,3.45763887529112,3.7651979377370335,7.1,5.5,0.0,0.6845814432249153,0.6624321611748094,3.643376886461452,False,
2016-05-14,334.622800625,314.94418395833327,2.0056277673990257,4.371499999999998,259.048043875,193.961960625,12.063736534072929,86.21533404166672,45.32765000000003,410.27737395833327,1.4380949694823602,91.18318702083332,0.5675327979166669,71.28416666666666,0.7837341666666656,17.24650360416667,13.035638,22.690684,0,0,0,0,4.85914123468131,345.89576276174284,177.39852106250004,193.1782264583333,193.1782264583333,0.8840394463820931,99.29398647747027,93.88423998086307,1.0889506028648002,0.9183153004086784,0.9183153004086784,3.202165664255177,3.487000230563638,7.1,5.5,0.0,0.6340000419206615,0.6651924533088813,3.6585584931988473,False,
2016-05-15,331.36353579166666,330.43068687500005,2.236368306220609,3.7810091041666682,248.57437906249984,195.8030725,12.887039078667119,71.48517587500002,47.69065416666666,418.300496,1.5124080603872758,105.96821633333332,0.7239602458333333,69.36554166666669,2.809513229166668,18.789746083333327,13.091889,25.272265,0,0,0,0,5.386156975979292,346.84932243135626,177.45339220833333,192.99355927083332,193.23797842566842,0.8849972694029735,115.39415306069084,77.84382536497752,1.0889506028648002,0.9194783125342952,0.9183153004086784,3.726904856127588,4.058415289899886,7.7000003,5.9,0.0,0.6878669982881165,0.66422075344441,3.9189024453220194,False,
2016-05-16,337.53794339583334,330.74274312500006,,,,192.7321191666666,,63.40434789583333,48.55996875,426.9885986041669,,122.00686602083331,1.0477946229166666,61.08852083333334,3.3466669791666668,,16.912948,28.161643,0,0,0,0,,347.7756169329646,185.41121391666667,189.38545218749996,201.90365317244846,0.8867082142686308,132.8594503070313,69.0442028654172,1.0889506028648002,0.9790150815443912,0.9183153004086784,4.295981393686477,4.6781115285508506,8.5,6.6,0.0,0.7088047770531593,0.677837848514174,4.473729800193548,False,
2016-05-17,347.9577985416668,336.7467672916667,3.2541114155197928,2.9429841874999987,205.37059216666665,200.42393270833333,10.13375737406722,43.98803797916664,49.23799625,435.042636875,1.273410555103126,131.93172574999997,1.9807008604166676,44.24279166666667,1.2833520833333336,24.463533041666665,14.602367,32.766295,0,0,0,0,7.403033033825026,348.67461658284986,175.91976372916665,199.140580625,191.97738723951232,0.8874459204487379,143.97420429962554,48.003182939886806,1.0912781098038926,0.8833948519033382,0.9163566931436976,4.6654825752194515,5.09133900600848,10.1,7.5,0.0,0.6788452008011306,0.6741479682050499,5.056109761537874,False,
2016-05-18,352.17194733333326,329.221280625,3.1267982138917247,2.4599698125,231.32531866666667,195.399205,13.492110117086035,44.06197683333333,48.40723124999999,437.5867917083335,1.5764327222250574,137.53059083333332,1.5503654916666667,52.13966666666668,4.1863313541666685,23.899971916666654,16.88005,32.988701,0,0,0,0,6.8478730639922745,349.546297025979,181.59256766666664,191.21287364583333,198.16799399771546,0.8882819811288901,150.0841232048126,48.0838707929029,1.0912781098038926,0.9496879797069232,0.9163566931436976,4.860827269403943,5.3045143946383515,12.0,8.6,0.0,0.6168039993765526,0.6773669924012449,5.825356134650706,False,
2016-05-19,323.59465972916666,318.131048125,2.0809502484780307,4.6144908125000015,240.6291873125,180.19241125,9.91235150639571,59.761896437500006,48.21740208333333,413.3158945208333,1.241247071394697,120.58915695833332,0.8397031770833331,59.46047916666666,-1.076478854166667,17.826223687500004,13.294197,23.823542,0,0,0,0,5.77852882281513,350.390638890076,180.35105339583333,181.26889010416664,196.8131566509459,0.8886940893148391,131.5963072683349,65.21684938261099,1.0912781098038926,0.9949366010471744,0.9163566931436976,4.237200009555233,4.62396361728847,8.7,6.3,0.0,0.7339624789346778,0.6736411262592693,4.243939095433396,False,
