date,rh,es,H,sw_out,sw_in,vpd,t_dew,vp,Rn,theta_1,ws,t_avg,G,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2010-04-10,73.16585416666666,3.276813048252784,,,231.56250000000009,0.08757916666666665,24.339497995349106,3.1892338815861163,173.27875000000003,63.41775000000001,2.7972916666666663,25.28875,17.351041666666667,,79.0772916666667,20.04,30.36,0,0,18,0.0,18,3.494975902229458,320.24670519130825,,155.92770833333338,1.3978455145826512,0.7730531665115389,,64.81249959052244,0.7153866357675196,,,,2.2937842222830325,5.1,3.8,0.4,,0.6036274269165876,2.2937842222830325,True,2.2937842222830325
2010-04-11,82.02652083333331,2.862055937389087,,,120.06458333333336,0.053841666666666656,22.395669785600163,2.80821427072242,81.60583333333334,64.53124999999999,1.95625,23.13541666666667,2.4031458333333338,,96.005,19.86,27.89,0,0,39,7.112,39,2.160065105331765,321.30177741337377,,79.2026875,1.3978455145826512,0.768769288297575,,64.3909156462886,0.7153866357675196,,,,2.2741280155269736,4.8,3.8,2.1000001,,0.598454740928151,2.2741280155269736,True,2.2741280155269736
2010-04-12,83.08412500000001,2.7472477732031844,,21.225,192.72916666666663,0.048656250000000005,21.821240916638022,2.6985915232031843,140.30356250000006,66.38662499999997,2.8793749999999987,22.52625,5.6760625000000005,,76.25958333333334,19.75,25.71,0,0,17,0.254,17,2.7266067661019737,322.33725254930533,,134.62750000000003,1.3978455145826512,0.7644854100836114,,68.9144050761494,0.7153866357675196,,,,2.432456425252829,5.2000003,4.1,0.0,,0.5932820549397144,2.432456425252829,True,2.432456425252829
2010-04-13,76.49575000000002,2.9941350351676266,,24.453729166666665,253.56875,0.07459583333333332,22.9456912407269,2.919539201834294,183.635625,66.23202083333335,3.7920833333333337,23.79791666666668,9.312916666666665,,68.3635625,17.8,27.95,0,0,20,1.778,20,3.1025874293771394,323.35303048456353,,174.32270833333337,1.3978455145826512,0.7602015318696477,,72.1874320538537,0.7153866357675196,,,,2.551112836240772,5.7000003,4.3,0.0,,0.5932820549397144,2.551112836240772,True,2.551112836240772
2010-04-14,69.46329166666665,3.02356678838246,35.30139583333333,26.72266666666667,212.8770833333334,0.09386458333333332,23.152970476591364,2.9297022050491264,133.26106250000004,65.27820833333335,4.757083333333333,24.12604166666668,0.4952083333333351,61.12891666666667,65.43710416666669,21.84,27.21,0,0,8,0.0,8,3.0560978719297025,324.3490284906626,96.4303125,132.76585416666668,1.3978455145826512,0.7554258302439971,134.79467979792835,85.4487819737967,0.7153866357675196,0.7263186239057134,49.34589782413169,2.1609882914419667,3.0207277902577805,7.7000003,5.7000003,0.0,0.5299522160126519,0.5932820549397144,3.381707891140989,False,
2010-04-15,63.54029166666666,2.9306004812206345,58.60910416666666,26.30452083333333,263.92918750000007,0.10890208333333336,22.51568408453021,2.8216983978873045,180.73270833333336,64.19416666666667,4.543958333333335,23.572499999999994,3.1737708333333337,66.47311458333333,69.77460416666666,20.73,27.11,0,0,11,0.0,11,3.603697557141695,325.32518094227424,125.08221874999998,177.55893750000004,1.3978455145826512,0.7483170869732646,174.84561843373348,92.91914506065108,0.7153866357675196,0.7044546476293256,81.92647337308236,2.3486568687914695,3.283059469333889,6.7000003,5.0,0.0,0.6566118938667778,0.5932820549397144,2.9664102746985717,False,
2010-04-16,69.40210416666667,2.840799447731792,,30.08529166666667,293.8041666666667,0.09205,21.945380165814548,2.7487494477317926,197.06937500000004,63.05508333333334,3.291666666666666,22.89145833333333,7.359374999999999,,72.71641666666667,15.94,27.61,0,0,16,0.0,16,3.552079674387884,326.28143901109746,,189.71000000000004,1.3978455145826512,0.7477242604875639,,89.05309434397167,0.7153866357675196,,,,3.1443948911804864,6.9,5.3,5.1,,0.5932820549397144,3.1443948911804864,True,3.1443948911804864
2010-04-17,80.11581250000002,2.9260648229113055,,,128.17710416666665,0.05967499999999998,22.808649094822627,2.8663898229113065,90.43,63.82437499999998,2.44625,23.58979166666667,2.025624999999998,,98.0316875,20.88,26.07,0,0,20,6.603999999999999,20,1.9903029169690176,327.21777033727443,,88.40437499999999,1.3978455145826512,0.7471269583350445,,53.73167703058277,0.7153866357675196,,,,1.898502575807086,4.2000003,3.2,1.9,,0.5932820549397144,1.898502575807086,True,1.898502575807086
2010-04-18,78.61606249999998,2.9878820077162414,,,141.4458541666667,0.06314583333333333,23.041066749446358,2.9247361743829097,112.77687500000002,65.33622916666664,2.7575000000000016,23.854999999999997,11.536458333333336,,106.49354166666664,21.03,27.88,0,0,33,7.112,33,2.3956168365453068,328.13415867915853,,101.24041666666668,1.3978455145826512,0.7465296561825252,,53.47201994372472,0.7153866357675196,,,,1.8898120207048408,4.2000003,3.3,14.400001,,0.5726703093044971,1.8898120207048408,True,1.8898120207048408
2010-04-19,83.21933333333334,2.6720784150368018,,,101.00833333333335,0.04630625,21.403055494386688,2.6257721650367998,70.38333333333331,66.83910416666667,2.2260416666666667,22.09375,-1.6231250000000006,,76.35772916666669,18.53,25.55,0,0,15,0.0,15,1.6620777170784475,329.03060354229297,,72.00645833333331,1.3978455145826512,0.7459323540300059,,37.552812419723814,0.7153866357675196,,,,1.324940552806272,2.8,2.4,0.0,,0.5520585636692801,1.324940552806272,True,1.324940552806272
2010-04-20,65.97529166666666,2.8109224000907016,,,217.80002083333335,0.09660416666666664,21.539089368232577,2.714318233424036,151.45775000000003,66.96783333333335,1.3104166666666668,22.534374999999994,8.529395833333329,,185.48958333333331,15.6,28.64,0,0,28,0.254,28,3.2917751448657495,329.9071197884898,,142.92835416666668,1.4593120760761138,0.7480365894040255,,54.20306718983151,0.6852543855381914,,,,1.913208598067308,4.2000003,3.6000001000000004,3.8,,0.5314468180340627,1.913208598067308,True,1.913208598067308
2010-04-21,66.37835416666665,2.9157336996809087,,,253.9416666666667,0.10162291666666666,22.143162380127364,2.8141107830142427,181.2487708333333,66.8468125,2.394791666666667,23.15000000000001,9.184374999999998,,247.06458333333333,16.73,29.15,0,0,27,0.0,27,3.665159928919156,330.76373722593024,,172.06439583333335,1.5013794897397512,0.7517877076274133,,72.31931289885114,0.6660541234470572,,,,2.5541753619942273,6.0,5.0,0.0,,0.5108350723988454,2.5541753619942273,True,2.5541753619942273
2010-04-22,63.85222916666668,2.8243923963484696,,,296.8541875,0.10791874999999997,21.424730676687695,2.7164736463484704,207.3454166666667,66.14485416666665,1.539791666666667,22.458541666666665,13.971895833333333,,211.2458333333334,15.0,29.85,0,0,29,0.0,29,4.39149762431776,331.6005001812456,,193.37352083333334,1.5013794897397512,0.7537287267359504,,76.39236688461256,0.6660541234470572,,,,2.696228297199955,6.3,5.5,0.0,,0.4902233267636282,2.696228297199955,True,2.696228297199955
2010-04-23,60.27962499999999,2.9387043552294165,,,280.18125000000003,0.11906249999999995,22.0713647031851,2.819641855229417,196.72604166666667,64.91950000000001,1.957083333333333,23.18314583333333,6.881875,,118.26627083333328,15.98,29.64,0,0,26,0.0,26,4.076950595723807,332.41746705455927,,189.84416666666667,1.5013794897397512,0.7556697458444875,,74.45888224641644,0.6660541234470572,,,,2.629824854319101,6.9,5.6,0.0,,0.469611581128411,2.629824854319101,True,2.629824854319101
2010-04-24,71.43195833333333,3.1198547530309986,,,298.02708333333334,0.09389999999999997,23.34763930791073,3.0259547530309985,220.30812499999993,63.916833333333386,2.9850000000000008,24.30250000000001,13.178541666666668,,119.41124999999998,18.05,29.81,0,0,22,0.0,22,4.136519513324752,333.2147098584989,,207.12958333333324,1.5013794897397512,0.7576107649530247,,71.1138934777368,0.6660541234470572,,,,2.514399078761884,7.0,5.6,0.0,,0.4489998354931937,2.514399078761884,True,2.514399078761884
2010-04-25,80.05910416666667,3.625347581417168,59.83888541666665,,246.2770833333333,0.07700416666666668,26.15671625953765,3.548343414750501,178.58937499999993,63.12527083333339,3.143958333333334,27.04499999999999,22.149166666666666,44.35876041666666,152.18958333333333,22.33,31.29,0,0,9,0.0,9,3.7328532214829955,333.99231374221057,104.1976458333333,156.44020833333323,1.5013794897397512,0.7610769755606763,156.44020833333323,66.59933307986284,0.6660541234470572,0.6660541234470572,89.8408752534704,1.5725753453857971,2.3610323696326407,7.7000003,6.1,0.0,0.3870544868250231,0.4283880898579764,2.613167348133656,False,
2010-04-26,80.23324999999998,3.65252592929649,,,,0.07793333333333333,26.02280136899435,3.5745925959631584,44.954395833333336,70.29641666666667,2.9593750000000014,26.908125,1.886875,,215.2416875,19.69,45.55,0,0,19,52.324,19,,334.75037650142417,,43.06752083333333,1.3783826476177452,0.7648922957690584,,29.910310025700017,0.7254879490309147,,,,1.060218535756808,2.8,2.6000001,52.3,,0.4077763442227592,1.060218535756808,True,1.060218535756808
2010-04-27,65.64481250000001,2.8252874400178825,,,318.40208333333334,0.10719166666666667,21.55442814668059,2.7180957733512154,225.86854166666674,76.49670833333333,2.1402083333333333,22.562312500000008,8.262729166666668,,264.9229583333334,15.5,29.76,0,0,24,0.0,24,4.602895421947969,335.48900807563666,,217.60581250000007,1.3128194412935452,0.7646945772854057,,69.10126927782056,0.7617193717170135,,,,2.4391369711015143,8.0,6.3,0.0,,0.3871645985875419,2.4391369711015143,True,2.4391369711015143
2010-04-28,73.26329166666666,2.9531323367875952,,,266.17708333333326,0.08699375,22.507788738185663,2.8661385867875957,193.94458333333333,76.3084375,1.5720833333333333,23.40958333333333,14.366041666666668,,167.03874999999996,17.63,29.31,0,0,25,0.0,25,4.05341441789059,336.208330033492,,179.57854166666667,1.3128194412935452,0.7654071691924006,,59.14339439458942,0.7617193717170135,,,,2.0893513717941063,6.7000003,5.7000003,0.0,,0.3665528529523247,2.0893513717941063,True,2.0893513717941063
2010-04-29,83.47275,3.0737753052606878,,,105.36041666666664,0.055018749999999984,23.52405015224062,3.018756555260687,76.38002083333333,75.55045833333331,1.9475,24.273541666666674,-0.5681250000000024,,102.41154166666664,19.29,28.18,0,0,20,0.0,20,1.7215904864031717,336.90847504744977,,76.94814583333336,1.3128194412935452,0.7661197610993956,,38.882571715782355,0.7617193717170135,,,,1.374746373359289,4.5,3.9,1.5,,0.3524990700921254,1.374746373359289,True,1.374746373359289
2010-04-30,79.99364583333335,3.3196439346865763,,,171.23541666666662,0.06765416666666668,24.724296675080264,3.251989768019909,147.10958333333338,74.73402083333332,3.0475,25.56645833333332,15.913958333333335,,108.8604375,20.34,29.89,0,0,15,0.762,15,2.567077142518962,337.5895863588337,,131.19562500000004,1.3128194412935452,0.7668323530063905,,51.778670859368255,0.7617193717170135,,,,1.832995270228773,6.4,5.2000003,0.0,,0.3524990700921254,1.832995270228773,True,1.832995270228773
2010-05-01,84.88458333333334,3.884280525275786,69.16523958333332,,212.75208333333333,0.06321875,27.48474066884879,3.821061775275785,175.96604166666668,73.70702083333333,3.0695833333333318,28.32979166666667,31.17875,44.48145833333334,115.93960416666664,25.06,32.22,0,0,4,0.0,4,3.58897970777812,338.25181723436594,113.64669791666664,144.78729166666668,1.2931247851148011,0.7643160800482611,146.95936182249625,57.52007624888465,0.773320573165893,0.7849217746147724,89.4392855736116,1.5788903097921374,2.0417021925698,7.3,5.9,0.0,0.34605121907962705,0.3524990700921254,2.07974451354354,False,
2010-05-02,83.93010416666667,3.9332448384822993,73.79543958333333,,200.8208333333334,0.06826041666666666,27.66377874662639,3.8649844218156333,189.25791666666663,73.11143750000005,3.3841666666666663,28.532124999999994,26.685208333333325,50.039341666666616,115.8416875,24.85,32.311,0,0,8,0.0,8,3.302255260168739,338.8953304152856,123.83478124999996,162.57270833333334,1.2931247851148011,0.7588857827037091,160.13382489364452,64.70711293999436,0.773320573165893,0.7617193717170135,95.42671195365018,1.7765186480944692,2.297260295069597,7.8,6.4,0.0,0.3589469211046245,0.3524990700921254,2.2559940485896024,False,
2010-05-03,82.61245833333331,3.8595296024671732,,,236.97085416666675,0.07457916666666667,27.26137586678385,3.784950435800507,211.888125,72.73783333333333,2.630625,28.14239583333333,24.58875,,117.11606249999998,24.7,32.51,0,0,18,0.0,18,4.050947013139022,339.52029756014974,,187.299375,1.2931247851148011,0.7588661407210211,,63.56878939252636,0.773320573165893,,,,2.2559940485896024,7.8,6.4,0.0,,0.3524990700921254,2.2559940485896024,True,2.2559940485896024
2010-05-04,78.36364583333334,3.799720438080852,,,285.3041875,0.09013750000000002,26.89869509909954,3.709582938080853,215.73731249999992,72.34968750000002,2.382916666666666,27.84335416666667,21.394583333333326,,133.01854166666666,23.75,32.14,0,0,28,0.0,28,4.6662811617583415,340.1268986824119,,194.34272916666657,1.2931247851148011,0.7617348335392989,,61.60012697100893,0.773320573165893,,,,2.1854943403208984,7.4,6.2000003,0.0,,0.3524990700921254,2.1854943403208984,True,2.1854943403208984
2010-05-05,76.56227083333334,3.950199409159129,,,282.37291666666664,0.10268750000000004,27.329031358897854,3.8475119091591305,213.73397916666678,71.95012500000003,1.5727083333333332,28.325854166666673,26.45020833333333,,142.71045833333324,21.73,34.25,0,0,28,1.27,28,4.834435638095026,340.71532158386384,,187.28377083333345,1.2931247851148011,0.7646035263575769,,61.32664732448879,0.773320573165893,,,,2.1768099116702686,7.1,6.0,25.7,,0.3628016519450448,2.1768099116702686,True,2.1768099116702686
2010-05-06,80.50145833333332,3.6638608427240067,,,173.08125000000007,0.07751666666666665,26.295688988372177,3.586344176057341,126.1183333333333,73.16864583333334,1.3595833333333331,27.1829375,8.167312499999996,,167.39916666666662,22.8,32.83,0,0,33,13.966,33,3.211765809414705,341.2857612850161,,117.9510208333333,1.2931247851148011,0.7671489732080208,,61.033471402995474,0.773320573165893,,,,2.164004556028192,6.7000003,5.8,33.9,,0.3731042337979641,2.164004556028192,True,2.164004556028192
2010-05-07,82.43550000000002,3.843608681487255,,,269.86041666666665,0.0814875,27.021116476433267,3.7621211814872564,212.5402083333333,74.8994166666667,1.3627083333333332,27.90541666666667,25.761270833333324,,108.24293749999998,22.56,33.89,0,0,25,0.0,25,4.752009057569847,341.8384194534762,,186.7789375,1.3128194412935452,0.7718433953803601,,64.83609772424114,0.7617193717170135,,,,2.300440893905301,7.0,6.0,0.0,,0.38340681565088347,2.300440893905301,True,2.300440893905301
2010-05-08,79.15385416666666,3.7674816487526006,,,214.87291666666667,0.09017916666666664,26.703087089414648,3.6773024820859335,162.3658333333333,74.7535625,1.1016666666666666,27.63145833333333,17.659812499999994,,195.82729166666667,22.75,34.03,0,0,38,4.3180000000000005,38,3.9763291463835344,342.3735038313722,,144.70602083333333,1.2877672888508551,0.7765378175526995,,56.606602327733135,0.7765378175526995,,,,2.0079179272693946,5.8,5.1,0.90000004,,0.3937093975038029,2.0079179272693946,True,2.0079179272693946
2010-05-09,76.87097916666666,3.828166776796665,,,286.76875,0.10274583333333333,26.859844713715802,3.7254209434633303,215.08960416666667,74.65691666666669,1.937083333333333,27.83670833333333,23.91522916666668,,219.48750000000004,22.08,33.73,0,0,21,0.0,21,4.862180097054779,342.89122766284834,,191.17437500000003,1.2929111111091585,0.7812322397250387,,59.215081406310034,0.7734483766189643,,,,2.100862413858549,5.8,5.2000003,0.0,,0.4040119793567222,2.100862413858549,True,2.100862413858549
2010-05-10,76.78858333333334,3.857098321444604,,,264.06041666666664,0.0968479166666667,27.18936774470312,3.760250404777937,198.20645833333333,74.23895833333334,2.973125,28.169583333333332,15.860833333333332,,63.56772916666665,24.39,32.1,0,0,14,0.0,14,4.28984712529252,343.39180912263384,,182.345625,1.2418965328662994,0.7859266618973781,,77.04929563828624,0.8052200594295873,,,,2.734476103983634,8.0,6.6,0.0,,0.4143145612096416,2.734476103983634,True,2.734476103983634
2010-05-11,81.84754166666667,3.6028521864351686,,,187.15418749999995,0.06827083333333332,26.189403805469862,3.5345813531018355,137.68439583333335,74.00197916666664,3.203541666666668,27.04437500000001,4.516687499999999,,77.24750000000002,22.97,30.81,0,0,24,2.032,24,2.9542140539244133,343.8754707466728,,133.16770833333337,1.2418965328662994,0.7906210840697174,,74.26042601488247,0.8052200594295873,,,,2.632626414373021,7.7000003,6.2000003,4.2000003,,0.4246171430625609,2.632626414373021,True,2.632626414373021
2010-05-12,71.96129166666667,3.5634226605866357,,,254.2687708333333,0.10449375,25.834651110410395,3.4589289105866365,186.9441666666667,73.62758333333333,3.3791666666666664,26.851875000000003,6.749583333333334,,78.17416666666666,22.73,30.1,0,0,8,0.0,8,3.7245187178084582,344.3424388657656,,180.19458333333336,1.2418965328662994,0.7958428335806423,,78.53048191072226,0.8052200594295873,,,,2.7834862394590743,8.1,6.4,0.0,,0.43491972491548025,2.7834862394590743,True,2.7834862394590743
2010-05-13,73.32135416666667,3.568247164664525,,,256.5708333333333,0.09955833333333332,25.857618439560923,3.4686888313311925,180.28502083333328,73.15537500000002,3.440208333333333,26.85208333333333,7.225208333333334,,74.28520833333333,22.43,30.48,0,0,10,0.0,10,3.7711942337415505,344.79294304315147,,173.05981249999994,1.2418965328662994,0.8023317246286215,,79.75750459659689,0.8052200594295873,,,,2.826978211950621,8.2,6.5,0.0,,0.43491972491548025,2.826978211950621,True,2.826978211950621
2010-05-14,77.6483125,3.7538321741899554,59.57944791666668,,231.36458333333337,0.08677916666666667,26.832731422094145,3.667053007523288,164.00145833333332,72.85139583333334,4.11875,27.78104166666667,10.707708333333333,58.98535416666667,77.796875,25.08,30.96,0,0,1,0.0,1,3.654725756231862,345.2272155169347,118.56480208333336,153.29375,1.2418965328662994,0.8081083942305529,147.24521662727068,73.25370682947405,0.8052200594295873,0.7734483766189643,73.99150979779661,2.092599100354844,2.5987915674098176,7.0,5.6,0.0,0.4640699227517532,0.43491972491548025,2.435550459526689,False,
2010-05-15,79.00574999999998,3.7832373618332786,71.71679166666667,,242.76666666666665,0.08399166666666665,26.939367999794353,3.699245695166612,171.1,72.5735833333333,3.320416666666666,27.86958333333333,13.899375,59.85883333333331,85.19749999999998,23.94,31.7,0,0,4,0.0,4,3.8423542826914825,345.64549064821375,131.57562499999997,157.200625,1.2418965328662994,0.8083972277106495,163.40331249721638,74.33847757808829,0.8052200594295873,0.8369917422402102,89.06483491912803,2.1237694576113317,2.637501926014853,8.0,6.5,0.0,0.40576952707920816,0.43491972491548025,2.826978211950621,False,
2010-05-16,79.23687500000003,3.840109003023175,,,178.66460416666663,0.08318958333333333,27.233856388380627,3.756919419689841,134.87229166666665,72.37274999999998,2.732708333333333,28.168958333333336,11.265833333333335,,103.68335416666666,25.14,31.35,0,0,22,0.254,22,3.0522801962813153,346.04800437575744,,123.60645833333332,1.2418965328662994,0.8087502464085454,,68.62651345534526,0.8052200594295873,,,,2.435550459526689,6.9,5.6,0.6,,0.43491972491548025,2.435550459526689,True,2.435550459526689
2010-05-17,79.22797916666666,3.837068258687418,,,221.15416666666667,0.08630208333333332,27.07449712087176,3.7507661753540855,168.34625000000003,72.31108333333333,2.3852083333333334,28.008750000000006,15.786875,,135.01312499999997,23.07,32.61,0,0,23,0.0,23,3.6899571374194524,346.43499367801866,,152.55937500000005,1.2418965328662994,0.8091915197809152,,61.28319293640258,0.8052200594295873,,,,2.1745986245774014,5.8,5.0,0.0,,0.43491972491548025,2.1745986245774014,True,2.1745986245774014
2010-05-18,82.15412500000002,3.586230500030839,,,183.0312708333333,0.07049166666666666,25.979361632641506,3.515738833364173,129.3279375,75.3267708333333,1.299583333333333,26.82770833333333,5.423749999999997,,180.95125000000004,22.15,32.81,0,0,41,34.038000000000004,41,3.3668820711822316,346.8066960432572,,123.9041875,1.2418965328662994,0.8097588712596763,,68.39354650460474,0.8052200594295873,,,,2.4241292673265376,6.1,5.4,53.3,,0.4489128272826921,2.4241292673265376,True,2.4241292673265376
2010-05-19,90.06181249999999,3.4788806027126675,,,104.525,0.03695625,25.805858481840072,3.441924352712669,76.49377083333333,79.62504166666669,1.2556250000000004,26.505625,5.686062500000001,,141.81543749999997,24.18,29.8,0,0,28,0.0,28,2.0345010868964897,347.1633489484966,,70.80770833333331,1.2418965328662994,0.8105153398980245,,52.25736937624569,0.8052200594295873,,,,1.851623718599616,4.4,4.0,0.0,,0.462905929649904,1.851623718599616,True,1.851623718599616
2010-05-20,79.68341666666667,3.703184731531614,,,278.57916666666665,0.08469791666666666,26.50886768878179,3.6184868148649496,219.75375,78.96972916666664,1.8220833333333333,27.418541666666666,26.085208333333334,,86.04833333333332,23.09,32.05,0,0,22,0.0,22,4.6723592621956325,347.50518934800635,,193.66854166666664,1.194754917561669,0.8115743959917119,,67.23682499338325,0.8369917422402102,,,,2.3844951600855797,6.2000003,5.0,0.0,,0.4768990320171159,2.3844951600855797,True,2.3844951600855797
2010-05-21,78.9233333333333,3.8266063572547986,,,310.3833333333334,0.09092291666666663,27.011055213596784,3.735683440588132,237.5339583333333,77.72833333333331,2.5577083333333333,27.9515,22.817499999999992,,74.39395833333333,23.83,32.8,0,0,21,0.0,21,5.148260153643693,347.83245317196037,,214.7164583333333,1.229765771970303,0.8131629801322431,,83.00871820814545,0.8131629801322431,,,,2.945352806305966,7.2000003,6.0,0.0,,0.4908921343843277,2.945352806305966,True,2.945352806305966
2010-05-22,76.14693749999998,3.7328413694182334,,,319.80833333333334,0.10048958333333334,26.519277544812994,3.6323517860849015,244.38835416666663,77.31537500000002,2.910000000000001,27.49377083333333,14.239375000000004,,54.28464583333332,22.64,32.15,0,0,19,0.0,19,4.98371046156285,348.1453748358903,,230.14897916666663,1.2257746774009888,0.8158106203664616,,92.53054433858163,0.8158106203664616,,,,3.2817540388850066,8.0,6.5,0.0,,0.5048852367515395,3.2817540388850066,True,3.2817540388850066
2010-05-23,77.4582708333333,3.8461797434290936,,,299.44999999999993,0.09745625000000002,27.055061725038207,3.7487234934290936,225.00272916666665,77.1272291666667,2.9368749999999992,28.02333333333333,16.578374999999998,,64.00125,23.67,32.72,0,0,19,0.0,19,4.859702873797482,348.44418676150457,,208.42435416666663,1.2178697035098665,0.8211059008348988,,84.81050885344712,0.8211059008348988,,,,3.0094943668887586,7.1,5.8,0.0,,0.5188783391187515,3.0094943668887586,True,3.0094943668887586
2010-05-24,75.98158333333333,3.6859591176754267,,,211.86041666666657,0.09529791666666663,26.386454819483266,3.5906612010087597,150.27416666666662,77.00506250000002,1.961875,27.355208333333334,6.327916666666673,,121.12439583333332,23.44,32.19,0,0,23,0.0,23,3.7394249417146486,348.729118909412,,143.94624999999994,1.194754917561669,0.8369917422402102,,82.6461337527483,0.8369917422402102,,,,2.9307929281727985,6.6,5.5,0.0,,0.5328714414859633,2.9307929281727985,True,2.9307929281727985
2010-05-25,79.49770833333336,3.4926969489200244,,,242.06460416666667,0.08195416666666665,25.445304944750767,3.41074278225336,183.3235625,76.89329166666666,1.5300000000000002,26.32647916666667,14.477708333333334,,163.13541666666669,22.0,32.61,0,0,32,1.524,32,4.282818143483008,349.00039832424864,,168.84585416666667,,,,66.37711247578993,,,,,2.3515175385686535,5.3,4.3,5.3,,0.5468645438531752,2.3515175385686535,True,2.3515175385686535
2010-05-26,80.01035416666666,3.5631628851698647,,,219.16249999999997,0.07682916666666666,25.91616945987153,3.4863337185032,158.43189583333333,76.91102083333331,1.453125,26.79770833333335,12.831875000000002,,137.94764583333333,22.92,32.15,0,0,32,4.3180000000000005,32,3.9153645642780184,349.25824869266734,,145.60002083333333,1.2685611692437715,0.7882946634698985,,61.71478500391948,0.7882946634698985,,,,2.187344820259509,4.3,3.9,0.5,,0.560857646220387,2.187344820259509,True,2.187344820259509
2010-05-27,74.43202083333331,3.646498116859005,,22.936041666666664,201.59583333333333,0.10720625000000003,26.05596976216443,3.539291866859005,142.16125,77.00660416666669,1.4262499999999998,27.048375000000004,8.730020833333334,,233.5443958333334,22.07,32.57,0,0,33,0.254,33,3.595156027263928,349.50288991461053,,133.43122916666667,1.2685611692437715,0.7882946634698985,,84.31891100687774,0.7882946634698985,,,,2.9892240651107387,5.9,5.2000003,1.3000001,,0.5748507485875989,2.9892240651107387,True,2.9892240651107387
2010-05-28,74.74789583333333,3.5341007792514705,,,195.58125000000004,0.099675,25.546153270684925,3.434425779251471,138.03772916666665,78.36164583333333,1.4895833333333333,26.515437499999994,1.8222916666666664,,211.6906458333333,21.78,33.31,0,0,33,44.2,33,3.6496769663104422,349.73453768825425,,136.21543749999998,1.2685611692437715,0.7882946634698985,,79.7686172385189,0.7882946634698985,,,,2.826450484583092,5.4,4.8,15.2,,0.5888438509548107,2.826450484583092,True,2.826450484583092
2010-05-29,79.58016666666667,3.474765488690672,,,212.48750000000004,0.07844166666666665,25.406988885070806,3.396323822024005,154.96354166666666,80.92218750000005,1.140625,26.28314583333333,7.533333333333332,,164.9843958333333,21.37,32.021,0,0,41,28.194000000000006,41,3.7475335958860048,349.95340310896995,,147.43020833333333,1.2685611692437715,0.7882946634698985,,88.48946858522041,0.7882946634698985,,,,3.134752338125604,5.8,5.2000003,30.800001,,0.6028369533220226,3.134752338125604,True,3.134752338125604
2010-05-30,80.69639583333333,3.8880950780366312,,,232.22187500000004,0.08519999999999997,27.3193618825322,3.8028950780366304,177.04000000000005,80.77458333333334,1.3133333333333337,28.238770833333344,15.604583333333327,,121.58875,23.07,32.66,0,0,28,0.0,28,4.038187886211706,350.15969228261946,,161.43541666666673,1.2685611692437715,0.7882946634698985,,79.9445306977765,0.7882946634698985,,,,2.8374182561704786,5.4,4.6,1.2,,0.6168300556892345,2.8374182561704786,True,2.8374182561704786
2010-05-31,81.7757291666667,4.183551971316279,,,282.75625,0.08655625,28.556701053624174,4.096995721316278,222.1422916666667,80.63968750000002,2.289375,29.49897916666667,28.645854166666666,,94.69,24.73,33.83,0,0,21,0.0,21,4.797901232238934,350.3536059534606,,193.4964375,1.2685611692437715,0.7882946634698985,,90.53407381813044,0.7882946634698985,,,,3.2171981060878765,6.3,5.1,0.6,,0.6308231580564463,3.2171981060878765,True,3.2171981060878765
2010-06-01,81.61647916666669,4.170539961409763,,,201.18754166666665,0.08124999999999999,28.664195418045797,4.0892899614097615,163.85002083333333,80.6296666666667,1.9908333333333341,29.60604166666667,18.466041666666666,,128.87522916666668,26.78,33.07,0,0,47,7.112,47,3.6904839814430335,350.5353391469144,,145.38397916666662,1.268561169243772,0.7882946634698984,,94.34707801809614,0.7882946634698984,,,,3.353044747647901,6.2000003,5.2000003,12.8,,0.6448162604236582,3.353044747647901,True,3.353044747647901
2010-06-02,84.08808333333332,4.173345988162847,,,,0.06889791666666666,28.724004179507798,4.10444807149618,178.73962500000005,80.54333333333334,1.7283333333333328,29.62272916666666,23.251895833333336,,116.70520833333336,26.05,33.34,0,0,48,0.762,48,,350.7050808274057,,155.48772916666667,1.268561169243772,0.7882946634698984,,81.56324685861676,0.7882946634698984,,,,2.8987611962798288,5.0,4.4,11.3,,0.6588093627908701,2.8987611962798288,True,2.8987611962798288
2010-06-03,80.95222916666667,4.263315127007561,,,271.8208333333333,0.09264375,28.801825500498087,4.1706713770075625,220.6560625,80.48706250000002,2.052916666666667,29.768749999999986,26.385,,129.91022916666662,25.73,35.21,0,0,48,0.0,48,5.013858755015183,350.8630135714687,,194.2710625,1.268561169243772,0.7882946634698984,,121.14012624327013,0.7882946634698984,,,,4.305935777011725,7.4,6.4,8.0,,0.6728024651580821,4.305935777011725,True,4.305935777011725
