date,lw_in,H,sw_out,sw_in,lw_out,t_avg,es,vp,LE,ws,vpd,rh,wd,G,Rn,t_dew,t_min,t_max,LE_subday_gaps,H_subday_gaps,Rn_subday_gaps,ppt,G_subday_gaps,ASCE_ETo,rso,flux,energy,flux_corr,ebr_5day_clim,LE_corr,H_corr,ebc_cf,ebr,ebr_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-10-27,381.5286083958334,-1.468410708333333,4.0217030625,33.780831041666666,391.2825844375,21.4287449375,2.5544118398256233,2.32944808149229,11.62980529166667,1.6058830833333335,0.2249637583333333,87.43416666666666,132.1420253125,-2.6390705624999997,20.005151729166666,19.532872912508008,20.471581,22.684172,0.0,0.0,0.0,13.6,0.0,0.7711369451486172,179.28074121368294,10.161394583333337,22.644222291666665,13.926635994559625,0.7497005042216247,15.939157135999574,-2.012521141439956,1.370543765459321,0.44874116021519744,0.729637407576592,0.4100605681436223,0.5620059551299487,1.4,1.1,20.300001,0.5109145046635897,0.7400281983426291,0.814031018176892,False,
2016-10-28,386.42567745833327,5.062728104166665,5.088910979166666,46.21348189583333,394.7462206041666,22.52109008333333,2.7363641325422594,2.581759374208925,7.9373183749999985,1.1102174999999999,0.15460475833333334,91.81875,168.00950447916662,-1.527726625,32.8040276875,21.165392852410328,19.510915,24.54154,0.0,0.0,0.0,9.7,0.0,0.8189279967317117,177.5093272158569,13.000046479166665,34.3317543125,17.72298351080998,0.7476088426267228,10.820958440849475,6.9020250699605015,1.3633015496684644,0.3786595453537141,0.73351343306489,0.2801603666104757,0.3819430619557466,1.4,1.1,5.2000003,0.3472209654143151,0.8000811520267366,0.8800892672294103,False,
2016-10-29,350.42139735416674,18.1983011875,14.039374791666663,134.5411279791667,401.0371298541667,23.39864141666667,2.8863664985339237,2.444285619367258,32.75520218750001,1.7826532083333335,0.44208087916666666,81.13562500000002,192.36513985416676,-3.7584366666666664,69.88602060416666,20.21495221585648,21.165114000000006,25.759144,0.0,0.0,0.0,0.0,0.0,2.012557336251111,175.7604056389276,50.95350337500001,73.64445727083333,68.83880496959901,0.7459860253347214,44.25267794699692,24.586127022602092,1.3510122054408984,0.6918851093927472,0.7401857629211079,1.1571267500165765,1.5632923625145536,2.7,2.0,0.8,0.7816461812572768,0.8233387318746973,1.6466774637493946,False,
2016-10-30,332.80359922916665,-16.692347,11.108349854166674,97.82537112499996,384.2584469583333,22.242420687500005,2.687378943206251,2.2256757786229184,45.5497589375,3.6668826875,0.4617031645833332,75.29020833333333,180.61934029166665,-11.892192666666668,35.26217347916665,18.79168064349544,19.644187,24.177984,0.0,0.0,0.0,7.800000000000002,0.0,1.8874272194563306,174.03463717785183,28.857411937499997,47.15436614583332,38.986715744998385,0.7453306155945709,61.53828027945315,-22.55156453445477,1.3510122054408984,0.6119775175909116,0.7401857629211079,1.6073196837512518,2.171508510793346,2.5,1.8000001,11.7,1.2063935500855505,0.848531442751192,1.52735668180529,False,
2016-10-31,334.6244073541667,17.8322314375,12.570410875,121.52179116666665,382.41298083333334,20.8792001875,2.477434780426185,1.958974184592852,40.05563466666667,1.7902623958333337,0.5184605958333334,72.1416666666667,184.48207250000002,-10.655804395833336,61.162806895833356,16.790372784882155,17.842,22.422085,0.0,0.0,0.0,0.4,0.0,1.7083141113148175,172.3326704690858,57.88786610416667,71.8186112916667,78.20721365365763,0.7429034336481984,54.115651331348246,24.0915623223094,1.3510122054408984,0.8060287586051326,0.7401857629211079,1.4115923215381698,1.9070784555047209,2.5,1.8000001,2.7,1.059487971975513,0.8802526513972672,1.584454860540346,False,
2016-11-01,324.8615979791666,36.3590355625,17.341782666666663,165.41846264583327,382.4018841875,20.366173083333333,2.395902890245886,1.9383738860792197,44.06583816666667,2.351942541666666,0.4575290041666666,73.99145833333333,255.41808466666663,-10.587675104166664,90.5363939375,16.575786313858107,17.827231,22.732869,0.0,0.0,0.0,1.2,0.0,2.0993224369653847,170.65514174573838,80.42487372916669,101.12406904166667,107.82322975086636,0.7405808037828755,59.07775508369738,48.74547466716899,1.340670177661261,0.7953089159815039,0.7458956100183083,1.5521482380381832,2.0809188540472645,2.5,1.8000001,0.0,1.156065965800371,0.9191153696250416,1.6544077572366118,False,
2016-11-02,308.857268625,35.62639037500001,16.433344437499994,161.76514614583326,373.9773886875,19.585597020833333,2.2887208758786355,1.9069455758786351,33.59721954166667,1.1768319999999997,0.3817753,79.06645833333334,174.04332025,-13.93044852083333,80.21168162500003,16.380483844913936,14.906674,22.028886,0.0,0.0,0.0,0.2,0.0,1.6689286937640502,169.00267451659735,69.22360991666667,94.14213014583336,92.5142203092999,0.7384904949128555,44.901162684226215,47.61305762507367,1.336454721455167,0.7353095772257756,0.7482483199364762,1.1825195351096105,1.5803838159102075,2.5,1.8000001,0.0,0.8779909600617287,0.8827551414425454,1.588959342872096,False,
2016-11-03,302.57113743749994,34.23793477083333,15.661585999999998,158.46952829166662,374.53068704166674,20.1086905,2.36530624135537,1.843418855938704,32.724556875,1.0562713541666664,0.5218873854166667,72.065625,121.317714125,-11.974027583333333,70.84839260416669,15.836593642408495,16.949203,23.224357,0.0,0.0,0.0,0.0,0.0,1.8244971158607262,167.3758792694164,66.96249164583332,82.8224201875,89.44079197888156,0.7368436230740171,43.70969795357186,45.731094025309716,1.3356849451172856,0.8085068209095834,0.7486795472656844,1.1523842548453531,1.5392223001871392,3.0,2.1000001,0.0,0.7329629651861155,0.7724287468576991,1.6221004456440429,False,
2016-11-04,318.24133147916666,34.859756125000004,15.446211645833335,150.06884579166663,379.21799533333336,20.417619104166665,2.417669597834042,1.942617091584041,27.639847395833346,1.0845788333333335,0.47505250625,76.50354166666669,171.73435958333332,-9.712690083333333,73.64597041666666,16.683922353089073,17.09601,24.025626000000006,0.0,0.0,0.0,0.1,0.0,1.7899785489507765,165.77535319876912,62.49960352083335,83.35866049999998,83.47977949857639,0.7356433555692107,36.918128051953815,46.56165144662259,1.3356849451172856,0.7497673684527759,0.7486795472656844,0.9736173578943462,1.3004460472443466,2.9,2.1000001,0.0,0.6192599930087369,0.7052340939374963,1.4809916677921515,False,
2016-11-05,327.24525802083326,35.20137245833336,15.700242958333336,144.08824235416668,383.31580822916663,20.447018541666672,2.4292162303430658,2.0481922282597327,22.43906954166667,2.056530020833333,0.3810240020833335,80.6870833333333,222.97687806250005,-5.045838729166671,72.31744912500005,17.495359455273984,15.62701,23.944743,0.0,0.0,0.0,0.2,0.0,1.7187584403485212,164.20167995871262,57.64044200000003,77.3632878541667,76.87776825890299,0.7341899748067696,29.928042331279446,46.94972592762353,1.3337470288465678,0.7450619486164402,0.7497673684527759,0.7904416243546017,1.054249167959605,2.7,2.0,0.0,0.5271245839798026,0.6025431100220879,1.205086220044176,False,
2016-11-06,344.8195578333333,30.333242499999994,11.606748375,122.68917622916665,393.6492930416666,21.77634741666667,2.614188642455087,2.236227859121753,16.462708312500002,1.0782852499999998,0.3779607833333333,81.57625000000003,171.6257874166666,-0.4152012916666676,62.25269268750001,18.905354512588058,19.872268,24.182371,0.0,0.0,0.0,0.0,0.0,1.6156270905788621,162.65542944040624,46.7959508125,62.66789397916668,59.474862684633706,0.7321513518175696,20.923120468824337,38.55174221580937,1.2709403624030426,0.7467292714201764,0.7868189803251197,0.5806605576601663,0.7379849395857647,2.3,1.7,0.0,0.4341087879916263,0.5304031793036487,0.9016854048162029,False,
2016-11-07,339.31569870833334,34.419787229166666,12.651866541666667,127.34973660416668,390.26652835416667,21.73184152083334,2.610716034290513,2.164788290540513,21.05157683333333,1.009100270833333,0.44592774375,78.36312499999998,137.420361625,-4.2421445625,63.74704027083333,18.378280764623735,19.367878,24.316068,0.0,0.0,0.0,0.0,0.0,1.632520599213107,161.13715757476453,55.4713640625,67.98918483333333,70.42219073299181,0.7307512798072195,26.72546788856481,43.696722844427,1.269523328354547,0.8158851175886409,0.7876972227805523,0.7424839082526128,0.9426006424545492,2.0,1.6,0.0,0.5891254015340932,0.4966432149899042,0.7946291439838468,False,
2016-11-08,331.26713779166664,39.031919166666654,15.531809104166669,142.79663547916667,390.65463412500014,22.058910520833336,2.6676661625163463,2.1806454166830123,19.523559937500007,1.0406984166666666,0.4870207458333334,77.91625,197.63779789583336,-6.543191770833333,67.87733006250002,18.492261549486603,19.002385,25.097783,0.0,0.0,0.0,0.1,0.0,1.7536429592304172,159.6474061601337,58.55547910416665,74.42052183333334,74.33754672571678,0.7287290476467354,24.7856147931845,49.55193193253229,1.269523328354547,0.7868189803251197,0.7876972227805523,0.6888082615373651,0.8744581567850248,2.7,2.0,0.0,0.4372290783925124,0.44203821237496016,0.8840764247499203,False,
2016-11-09,327.78959108333333,37.209350500000006,15.4227413125,144.01340993750003,393.4276838125,22.2681226875,2.69875537742238,2.198174437839045,18.317964312500006,1.2136343125,0.5005809395833332,77.74520833333338,184.09444814583333,-4.345304479166667,62.95257597916665,18.618160879969988,20.191474,25.473219,0.0,0.0,0.0,0.0,0.0,1.8684733676825205,158.1867027148981,55.52731481250001,67.29788045833332,70.49322151535577,0.7265828052332538,23.255083022684822,47.238138492670934,1.269523328354547,0.8250975280994042,0.7876972227805523,0.6464041744986817,0.8206251790718401,3.1000001,2.2,0.0,0.37301144503265454,0.43094165372722015,0.9480716381998844,False,
2016-11-10,343.8510500416667,37.4861101875,11.996079062500002,110.15924331250004,388.79692775000007,21.93613977083333,2.649815633942524,2.281395742275857,6.251377333333335,0.7827880416666667,0.3684198916666666,83.17291666666667,163.97919099999996,-5.287223562500002,53.2172863125,19.21475332148572,18.219621,25.37893,0.0,0.0,0.0,0.1,0.0,1.4156059660769338,156.75556035484175,43.737487520833334,58.504509875,54.09662156174261,0.7277720761541953,7.7320032084583215,46.36461835328429,1.236847945048854,0.7475917260785928,0.8085068209095834,0.22052795471480124,0.2727595476148287,3.1000001,2.1000001,0.0,0.12988549267918068,0.4212286971786263,0.884580306197985,False,
2016-11-11,349.41746752083344,27.99098054166667,11.389993333333335,102.78975102083338,388.9356356041667,21.214611979166666,2.5468681015997654,2.183382314099765,11.405337625,1.1533402916666664,0.3634857875,81.86270833333333,172.88428070833336,-1.2857644791666676,51.88158941666668,18.501714220709328,16.571711999999998,25.249963,0.0,0.0,0.0,0.1,0.0,1.3750747729388038,155.3544776950001,39.39631816666667,53.16735389583334,48.578332680554716,0.7286341116686311,14.063554952962154,34.514777727592566,1.2330678332691756,0.7409870019834504,0.8109853918974972,0.4020630074567826,0.4957709614424233,2.4,1.7,0.0,0.2916299773190725,0.3849641571626157,0.6544390671764466,False,
2016-11-12,327.22725066666675,25.52431081249999,16.137894770833334,138.76017718749995,397.7511127500002,22.101917437500006,2.6726779585954494,2.070103773178781,21.235766062500012,2.7131887291666668,0.6025741854166665,70.75604166666669,288.5098973125,-1.56429575,52.09842014583332,17.700803122404032,19.508927,24.990196,0.0,0.0,0.0,0.0,0.0,2.1779846796169533,153.98393877565667,46.760076875,53.66271589583332,57.484694205649596,0.7330954412692819,26.106276976165148,31.378417229484448,1.229354142409108,0.8713699277868773,0.8134352547430691,0.7492474563771405,0.9210904641867252,2.8,2.0,0.0,0.4605452320933626,0.4100513893489741,0.8201027786979482,False,
2016-11-13,326.40759191666666,39.312783416666676,15.436547395833335,138.60602256250002,387.61793922916667,21.019953104166664,2.5046263813214438,2.0715974896547764,15.612902062499998,0.9242564375,0.4330288916666665,79.78875000000002,189.89583372916667,-7.770311104166669,61.95912793750002,17.70155123037145,18.00003,24.483807,0.0,0.0,0.0,0.0,0.0,1.578020899267859,152.64441301204863,54.92568547916667,69.7294390416667,67.52311896847334,0.7372764492317768,19.193785825562077,48.329333142911274,1.229354142409108,0.7876972227805523,0.8134352547430691,0.5502856352828658,0.6764959252432188,2.5,1.8000001,0.0,0.3758310487000633,0.4448115281457521,0.8006607951435066,False,
2016-11-14,326.31302931250013,41.42937125,15.638115666666673,137.58081906249998,383.70374199999986,19.902583541666672,2.352272806985104,1.9667614590684368,15.451175791666673,1.1674512708333329,0.3855113479166666,81.27499999999998,202.62875829166668,-5.585582395833334,64.5519905,16.834070782641348,15.445478,23.723373,0.0,0.0,0.0,0.2,0.0,1.4797294667242982,151.33635516726258,56.88054704166667,70.13757289583333,69.92633612816905,0.7412753413203219,18.994966964576754,50.9313691635923,1.229354142409108,0.8109853918974972,0.8134352547430691,0.5440000604152307,0.668768727742269,2.5,1.8000001,0.0,0.37153816143802937,0.4695977464775031,0.8452759906192803,False,
2016-11-15,327.75723220833333,4.365738374999995,11.610890104166673,103.24473179166672,390.03213424999984,21.278842416666667,2.5389223474203035,2.109625339086971,22.65493385416667,4.731947854166668,0.4292970083333334,76.11104166666667,259.2179625833333,-2.1215235208333336,29.35893952083332,17.95313096355962,18.859493,23.884013,0.0,0.0,0.0,0.0,0.0,1.9905522912761349,150.06020534771875,27.020672229166664,31.48046304166665,33.803673075669515,0.7437301992384959,28.342003154552394,5.461669921117131,1.2510300553951854,0.858331473504785,0.7993413073390248,0.7986852092474293,0.9991792015681268,2.4,1.7,0.0,0.5877524715106628,0.4991157042796424,0.8484966972753921,False,
2016-11-16,281.0409609375,16.10693158333333,17.359730520833338,141.56938449999996,372.01252075,17.912357312500006,2.055704623753439,1.5215761800034393,28.43097164583333,4.8927923125,0.53412844375,63.74187499999999,265.0047717083333,-12.538775395833332,33.23809424999999,12.905477502110418,15.65002,19.506548,0.0,0.0,0.0,0.0,0.0,2.1865825860009114,148.81638902055158,44.53790322916666,45.77686964583332,54.44455496088307,0.7455204388543497,34.75492751417169,19.68962744671137,1.2224319290637105,0.9729346627182612,0.8180414599984506,0.9990755415727964,1.221301841565205,3.3,2.1000001,0.0,0.5815722778133225,0.5226819725338421,1.0976321945892655,False,
2016-11-17,272.74565064583334,27.613409124999997,16.720510249999997,139.5294540416667,356.474036375,15.909405416666672,1.816238128381536,1.3389708742148698,25.36544483333333,1.812229875,0.4772672541666665,66.45770833333334,214.188877625,-14.958238708333335,39.080558020833344,10.901014871226737,12.169743,18.493238,0.0,0.0,0.0,0.0,0.0,1.4280890006215747,147.60531705211991,52.97885395833333,54.03879672916667,66.27813860226718,0.7473961957035662,31.732933854968515,34.54520474729866,1.2510300553951854,0.9803855223471092,0.7993413073390248,0.8896406274766508,1.1129671634739222,2.7,1.8000001,0.0,0.6183150564680091,0.5065090463227097,0.911716334031782,False,
2016-11-18,277.70403322916667,27.503406874999985,16.568643625000004,133.66409243749996,352.66138631250016,15.270393083333332,1.7634551690910103,1.3980922170076775,24.997752875000003,1.6327508958333332,0.3653629520833335,74.79666666666667,106.23423362500002,-12.27541779166667,42.13809575,11.653888196988802,10.976678,20.257507,0.0,0.0,0.0,0.0,0.0,1.391436221152658,146.42738576679267,52.50115974999999,54.41351354166667,65.68052879035396,0.7486328897353108,31.272940163966407,34.40758862638756,1.2510300553951854,0.9648551680052362,0.7993413073390248,0.8762079660097708,1.0961625002549062,3.5,2.2,0.0,0.4982556819340482,0.5965172702838892,1.3123379946245564,False,
2016-11-19,356.3599850833333,-4.954410354166666,2.305610895833333,19.215457395833337,371.81081495833337,19.0014996875,2.2033439408876307,1.7558869367209653,21.320435958333334,2.4617640625,0.44745700416666656,71.23145833333334,112.87078766666666,-2.169490750000001,1.4590167083333343,14.865730283084565,15.319028,20.748307,0.0,0.0,0.0,1.0,0.0,0.8016796090441191,145.2829770250809,16.36602560416667,3.628507458333336,20.474389918179646,0.7517345770938261,26.67250617800325,-6.198116259823603,1.2510300553951854,4.510401533440418,0.7993413073390248,0.7499929044572429,0.9382636648091404,2.2,1.5,4.3,0.6255091098727603,0.6388775639445445,0.9583163459168168,False,
2016-11-20,373.72634097916665,10.1578825,2.8771813958333325,29.483955999999992,375.17106025,20.043886416666666,2.348703493518025,2.2584963164346914,4.173136291666665,2.064066645833333,0.09020717708333333,93.9333333333334,133.52440274999998,-1.4557811458333336,25.162055395833335,19.049957969335253,18.192648,21.7013,0.0,0.0,0.0,14.3,0.0,0.5184695012951639,144.17245832011048,14.331018791666667,26.617836541666673,17.928535232808194,0.7544613827168877,5.220718926135407,12.707816306672786,1.2510300553951854,0.5383990832325297,0.7993413073390248,0.14694642615714326,0.18383439565549545,0.90000004,0.7,8.6,0.26262056522213634,0.7482523498889078,0.5237766449222354,False,
2016-11-21,321.17730889583333,20.5318523125,14.755909041666653,128.336027375,371.51405370833334,19.273585729166676,2.240694564117797,1.9792097120344643,26.366383354166675,2.7753108750000006,0.2614848520833333,82.95666666666666,273.45149491666666,-8.98748175,63.24337354166664,16.994938792479818,17.268133,21.307245,0.0,0.0,0.0,0.0,0.0,1.4057520839195075,143.09618289135437,46.89823566666667,72.23085529166664,60.758210685916545,0.7533018956239556,34.158519016456715,26.59969166945984,1.295532973090094,0.6492825742861912,0.7718830942718569,0.9277377727660198,1.2019148749995436,1.6,1.2,0.0,1.0015957291662865,0.7919995868763781,0.9503995042516536,False,
2016-11-22,310.4654452708333,15.8432936875,11.856638020833332,102.88104639583338,364.85335556249987,18.94454645833334,2.198104483888625,1.932077279721958,17.973075645833333,1.2978120833333333,0.2660272041666667,81.56250000000001,136.91501160416666,-9.511503354166672,36.6364981875,16.619093762400382,14.823473000000002,20.946851,0.0,0.0,0.0,0.5,0.0,1.0173441966378505,142.05448985447669,33.81636933333333,46.14800154166667,47.29926504635769,0.7550044065546634,25.139105274454675,22.160159771903015,1.3987091452698932,0.7327807966462165,0.7149449214525878,0.632207582345235,0.8842745271352492,1.4,1.0,1.8000001,0.8842745271352492,0.7820049543549488,0.7820049543549488,False,
2016-11-23,298.2409026875,17.005233187499993,15.215650541666674,126.26317045833332,363.2332559791668,18.3214465,2.1126276284052428,1.7437195909052432,32.87814314583334,2.5489561875000004,0.3689080375000001,74.25666666666666,245.22021072916664,-14.2691965625,46.05516662500003,14.967219851566506,16.007265,21.539156,0.0,0.0,0.0,1.3,0.0,1.591585708825142,141.0477043460746,49.88337633333333,60.32436318750002,69.77233467437307,0.7605519840511469,45.98695949756975,23.785375176803342,1.3987091452698932,0.8269192362343877,0.7149449214525878,1.1558049368417436,1.6166349353086382,1.7,1.2,0.0,1.3471957794238651,0.8223222714096219,0.9867867256915462,False,
2016-11-24,274.5115034166667,19.618588916666667,15.523525499999993,126.5924329583333,349.96215833333326,16.321002854166668,1.8615384098740864,1.6044571057074195,18.369004854166672,1.1367220416666666,0.2570813041666667,79.43458333333334,180.06691952083335,-18.874791229166657,35.61825254166668,13.734954586932226,13.418063,18.722437,0.0,0.0,0.0,0.0,0.0,1.0602555568645362,140.076137682041,37.98759377083334,54.49304377083334,54.49304377083334,0.7613308729155249,26.35026033981925,28.142783431014088,1.4344958014338036,0.6971090462589591,0.6971090462589591,0.6445091818715685,0.9245457153803008,1.3000001,1.0,0.0,0.9245457153803008,0.9960625913848816,0.9960625913848816,False,
2016-11-25,313.5185168750001,14.928914979166665,6.283134583333332,62.71701389583333,346.79328574999994,15.836361291666664,1.8096839442848929,1.7050038130348932,8.435703750000002,1.0372104166666665,0.10468013124999996,91.20541666666666,92.39885454166664,-13.023663625000005,23.15911058333333,14.669351029628476,12.374323,18.825822,0.0,0.0,0.0,0.1,0.0,0.7339746102327526,139.14008752821658,23.364618729166665,36.182774208333335,33.82492877766016,0.7619652710430839,12.212357575387998,21.612571202272168,1.447698726426707,0.645738731768818,0.6907514538389194,0.2958441880661053,0.42829325428404375,1.5,1.0,0.0,0.42829325428404375,1.0269989369670462,1.0269989369670462,False,
2016-11-26,339.0900268333333,-2.4999681458333347,4.683012999999999,45.44719833333335,359.9324702708333,18.2447253125,2.111986802537764,1.8813560525377635,19.440632062500004,2.8779210833333333,0.23063075,82.78062499999999,165.5514298125,-4.831057458333333,19.921741874999988,16.18188567638036,13.897778,20.738168,0.0,0.0,0.0,1.6,0.0,0.7987180403693469,138.2398380819493,16.94066391666667,24.752799333333325,24.752799333333325,0.756021494369362,28.405620152985946,-3.6528208196526215,1.4611469453083756,0.6843938614188798,0.6843938614188798,0.6833695716828021,0.9985033621810192,1.5,1.1,9.3,0.9077303292554719,1.0781626394472503,1.1859789033919754,False,
2016-11-27,305.0851984375,-1.6321266666666612,14.991992479166667,118.39978447916668,363.5706818125,18.928735541666672,2.1897909408234693,1.7736834220734696,46.03685593749999,3.6972810625,0.4161075187499999,69.40937500000001,247.8657546875,-8.576941645833335,44.92230852083333,15.22718415512003,17.300622,20.774138,0.0,0.0,0.0,6.2,0.0,1.712889598019291,137.37566026313158,44.40472927083332,53.49925016666667,64.88183453132353,0.7653522952309308,67.26661142467988,-2.3847768933563334,1.4611469453083756,0.8300065726622129,0.6843938614188798,1.6193336992392409,2.366084488078329,2.4,1.6,0.4,1.4788028050489557,1.0069943003527828,1.611190880564453,False,
2016-11-28,314.01960395833333,4.143088479166667,9.626960458333334,86.63344108333327,358.82906418750014,17.926924583333335,2.0579187409500097,1.8473761242833437,21.550257250000005,3.0612971250000007,0.21054261666666665,83.27729166666663,220.61714831250006,-9.238036458333337,32.197020437499965,15.94170353510322,15.892392,19.494365,0.0,0.0,0.0,1.2000000000000002,0.0,1.0321865559159833,136.5478119132506,25.693345729166676,41.435056895833306,37.19622388975566,0.7569664155345689,31.19827997499291,5.997943914762746,1.447698726426707,0.6200871352429683,0.6907514538389194,0.7572951209602412,1.0963351821433,1.2,0.90000004,0.4,1.218150148241438,1.0207357311815302,0.9186621988928062,False,
2016-11-29,270.84737427083337,7.599841249999997,16.005356833333334,125.76029685416664,349.8131087916668,16.790155083333335,1.9149053554420783,1.5980219387754115,24.673481229166665,2.141107208333333,0.3168834166666667,72.93916666666667,191.83401104166663,-17.973429354166672,30.789205604166693,13.677652067140686,14.713675,18.374174,0.0,0.0,0.0,0.0,0.0,1.1886793759757501,135.75653800095108,32.273322479166666,48.76263495833335,46.29594559468377,0.7563912778935631,35.394005229995344,10.901940364688427,1.4344958014338036,0.6618453351986321,0.6971090462589591,0.8661025311157121,1.242420444496679,1.4,1.0,0.0,1.242420444496679,1.1392242265610273,1.1392242265610273,False,
2016-11-30,312.0706851875001,12.008186958333333,8.9145681875,75.0853089791667,351.2331877916667,16.482703937500002,1.8837004322576605,1.6643928885076604,15.040771479166667,1.762589125,0.21930754375000008,81.32437499999997,205.17209231250004,-9.323402270833334,27.008238229166675,14.320581063630682,13.614222,19.415009,0.0,0.0,0.0,0.0,0.0,0.9535219283616937,135.00207083258712,27.0489584375,36.331640500000006,39.15874268113768,0.7564855359186508,21.774505714864716,17.384236966272958,1.447698726426707,0.7445014336057848,0.6907514538389194,0.5278140300869529,0.7641156991470294,1.3000001,0.90000004,0.0,0.8490174057625923,1.1970977008874162,1.0773879786825826,False,
2016-12-01,270.04313137500003,-20.0631769375,17.34868566666667,126.66726533333332,357.8093157916666,17.241069333333336,1.972425383313379,1.3026320791467114,,4.379665270833334,0.6697933041666667,51.66375000000002,320.5020517083332,-13.710350041666665,21.55239524999999,10.47907788617117,15.068921,19.179572,0.0,0.0,0.0,0.0,0.0,2.321722144613126,134.28463026622222,,35.262745291666654,,0.7575850896084831,56.54555140605407,-29.315249695409573,1.4611469453083756,,0.6843938614188798,,1.9857529094200257,2.8,1.8000001,0.0,,1.1031959995002365,1.9857529094200257,True,1.9857529094200257
2016-12-02,267.38221,-50.14910602083334,18.110779833333336,127.58022031249996,359.54165629166664,16.798447395833332,1.9171663951173727,1.0522731201173727,,6.715415270833333,0.8648932749999999,36.47125,321.3924365625,-14.135480520833328,17.309994270833357,7.510858625602184,15.289549,18.648036,0.0,0.0,0.0,0.0,0.0,3.5911179246390335,133.6044239275237,,31.445474791666683,,0.7600341545681827,68.51733629561717,-74.50251953268821,1.48562009264408,,0.6731195983087559,,2.405153527798162,3.8,2.3,0.0,,1.0457189251296355,2.405153527798162,True,2.405153527798162
2016-12-03,279.31096879166677,10.448464,15.199083208333333,118.90565135416666,348.6307874583334,14.320245875000005,1.643073107172736,1.2243965384227364,,1.1865689583333336,0.41867656875,66.58020833333333,165.85969060416662,-14.529845916666664,34.38674929166665,9.687688862106867,10.033888,17.408165,0.0,0.0,0.0,0.0,0.0,0.9887617027546544,132.96164742600035,,48.91659520833331,,0.7606892198432541,38.528153489331714,15.266741256764533,1.4611469453083756,,0.6843938614188798,,1.3492404707750922,2.0,1.3000001,0.0,,1.0378772053749012,1.3492404707750922,True,1.3492404707750922
2016-12-04,283.47556814583334,8.541192708333334,14.033852416666665,106.01652297916661,349.8601631458334,14.440839083333332,1.6646860193813309,1.4035950277146638,,1.4632843541666665,0.2610909916666667,79.90499999999999,152.57379652083333,-8.972864458333332,25.598075395833327,11.654182207647748,9.80712,17.79729,0.0,0.0,0.0,0.0,0.0,0.8825690207885273,132.35648457003396,,34.57093985416665,,0.7491954654375889,32.35069283966851,12.146638222939131,1.4221243610494934,,0.7031733844022083,,1.133039034182184,1.7,1.1,0.0,,1.030035485620167,1.133039034182184,True,1.133039034182184
2016-12-05,298.06219722916666,4.4740751041666655,9.087143812500004,75.63008860416662,353.99983575000016,15.723604791666665,1.7902762497679074,1.5966858164345747,,1.836425291666666,0.19359043333333334,84.154375,268.7897121875,-7.002899333333333,10.605306124999991,13.670359251232258,13.392015,17.502378,0.0,0.0,0.0,0.0,0.0,0.8275068001395596,131.78910757917322,,17.608205458333327,,0.7435953242602888,29.14999153683465,6.009491590228016,1.3431807581038215,,0.7445014336057848,,1.0221937658654323,1.5,1.0,0.0,,1.0221937658654323,1.0221937658654323,True,1.0221937658654323
2016-12-06,273.7014087916666,7.176928479166667,17.475701375,127.02646068749998,350.7428612083333,14.729465395833335,1.6799644954374788,1.344016468354145,,3.6180737083333336,0.3359480270833333,71.49729166666665,279.4960558541667,-13.866993791666667,32.509306916666674,11.085101182967737,12.954885,16.709065,0.0,0.0,0.0,0.0,0.0,1.4044996423496208,131.25967729218024,,46.37630070833334,,0.7355924620205916,43.43088696049092,9.75666398137419,1.3594484060550458,,0.7355924620205916,,1.5215280691660475,2.3,1.5,0.0,,1.0143520461106983,1.5215280691660475,True,1.5215280691660475
2016-12-07,301.90254429166663,2.028859145833334,5.382979833333334,49.6273348125,339.15257768750007,12.81622325,1.483192688884058,1.2143042972173907,,1.8776438333333336,0.2688883916666667,71.15104166666664,109.66668827083332,-12.949615458333335,6.994321437500003,9.460033103454446,10.730998,14.705717000000002,0.0,0.0,0.0,3.3,0.0,0.8979708672134515,130.76834336935215,,19.94393689583334,,0.7505396476078782,23.026168763765178,2.703200493537841,1.332374649610054,,0.7505396476078782,,0.8052082610847711,1.2,0.8,2.0,,1.0065103263559638,0.8052082610847711,True,0.8052082610847711
2016-12-08,353.1782634375,1.837439166666668,6.064998791666665,63.97569452083332,360.07069266666673,17.335070666666667,1.9880633190435515,1.869845237793552,,3.7210845416666665,0.11821808125,90.5166666666667,116.32972429166664,4.7415420625000015,51.018266375,16.089859878000766,13.509998,19.229239,0.0,0.0,0.0,5.6999999999999975,0.0,0.5483243344494374,130.3152444876815,,46.2767243125,,0.7011450244373452,22.74811643213236,2.6206264076981447,1.4262384601566274,,0.7011450244373452,,0.7989348852809837,1.2,0.8,1.9,,0.9986686066012296,0.7989348852809837,True,0.7989348852809837
2016-12-09,358.6357297916666,3.191759812499998,4.161144124999999,50.13469825000001,369.7124646458333,18.696472291666666,2.168863659488726,2.090045955322059,,1.0789612916666669,0.07881770416666667,94.66666666666669,140.7503040208334,5.788231916666668,34.8968191875,17.805123806295448,16.35044,21.830304,0.0,0.0,0.0,2.6,0.0,0.7427444555092253,129.9005085274668,,29.10858727083333,,0.7445014336057848,22.540005517474498,4.28711036463906,1.3431807581038215,,0.7445014336057848,,0.7926615094771962,1.1,0.8,0.4,,0.9908268868464952,0.7926615094771962,True,0.7926615094771962
