date,H,sw_out,sw_in,LE,theta_1,ws,rh,wd,G,Rn,t_avg,t_min,t_max,LE_subday_gaps,H_subday_gaps,Rn_subday_gaps,G_subday_gaps,rso,flux,energy,flux_corr,ebr_5day_clim,LE_corr,H_corr,ebc_cf,ebr,ebr_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2009-11-30,18.23375,27.65229166666667,156.32083333333333,,5.8604166666666675,2.6897916666666664,26.05020833333333,123.26729166666668,-5.929166666666666,36.54291666666668,10.232708333333333,8.18,12.55,4.0,0.0,0.0,0.0,164.7276218748831,,42.47208333333335,,0.9589165930482084,-0.8974282526073459,19.01494888313328,1.042843566635129,,0.9589165930482084,,-0.03130512386963339,5.0,3.1000001,0.0,,-0.010098426728964749,-0.03130512386963339,True,-0.03130512386963339
2009-12-01,30.705,27.332083333333344,153.6472916666667,,,2.0966666666666662,25.705625,250.9414583333333,,37.343125,11.43916666666667,8.59,15.96,0.0,0.0,0.0,21.0,163.97564151227203,,,,0.9499529009504322,-0.4776714277620022,32.32265512245872,1.0526837688473771,,0.9499529009504322,,-0.01668186850713291,3.8,2.4,0.0,,-0.006950778544638711,-0.01668186850713291,True,-0.01668186850713291
2009-12-02,40.833541666666655,26.32083333333333,150.80750000000003,,,1.145208333333333,29.47437499999999,124.12229166666664,,40.87500000000001,10.940208333333333,8.64,14.01,0.0,0.0,0.0,48.0,163.2603088554707,,,,0.9389972772753724,-0.21790265771612066,43.486325950966226,1.0649658142797125,,0.9389972772753724,,-0.0076062607206253486,3.0,2.0,0.0,,-0.0038031303603126743,-0.0076062607206253486,True,-0.0076062607206253486
2009-12-03,37.68645833333334,27.30145833333333,154.36645833333333,,,1.5033333333333332,21.67583333333333,109.1345833333333,,34.852916666666665,9.623124999999998,6.38,12.31,0.0,0.0,0.0,48.0,162.58188984371185,,,,0.9371239715536622,-0.04324394613014505,40.21501901274896,1.0670946751496446,,0.9371239715536622,,-0.0015076090047692616,3.6000001000000004,2.3,0.0,,-0.0006554821759866356,-0.0015076090047692616,True,-0.0015076090047692616
2009-12-04,40.88958333333331,28.636875000000003,157.7241666666667,,,1.6152083333333334,17.479791666666667,99.61416666666665,,37.22979166666665,6.4383333333333335,4.41,8.29,0.0,0.0,0.0,48.0,161.94063612075996,,,,0.9500774773890414,0.1434033335212928,43.03815668349928,1.0525457384256212,,0.9500774773890414,,0.004984332016678804,3.1000001,2.0,0.0,,0.002492166008339402,0.004984332016678804,True,0.004984332016678804
2009-12-05,30.976875000000003,21.85354166666667,115.36583333333334,,,4.302291666666667,41.752708333333345,214.1122916666667,,31.575416666666666,7.159166666666664,3.59,10.9,0.0,0.0,0.0,48.0,161.33678512602933,,,,0.9443472011410704,0.3567322073032637,32.802421569704585,1.058932560812044,,0.9443472011410704,,0.012407591223863966,3.4,2.2,0.0,,0.005639814192665439,0.012407591223863966,True,0.012407591223863966
2009-12-06,18.20125,15.830624999999998,88.50916666666664,,,6.319583333333332,74.83979166666667,222.58270833333336,,14.78416666666667,3.3177083333333326,2.38,4.33,1.0,0.0,0.0,48.0,160.77056018729138,,,,0.9459116818881664,0.2789290656946854,19.242018413038174,1.0571811503626491,,0.9459116818881664,,0.009666208614690627,1.4,1.1,0.0,,0.008787462376991479,0.009666208614690627,True,0.009666208614690627
2009-12-07,,2.3591666666666664,19.369791666666668,,,,,,,-13.926874999999995,,2.58,2.83,44.0,44.0,0.0,48.0,160.24217061382313,,,,0.94825840300881,0.10168797080954756,,1.0545648705321402,,0.94825840300881,,0.0035805331683952547,0.3,0.3,50.100002,,0.011935110561317516,0.0035805331683952547,True,0.0035805331683952547
2009-12-08,,30.12791666666667,159.56770833333331,,,,,,,43.208750000000016,,,,48.0,48.0,0.0,48.0,159.75181178888036,,,,0.95216960487655,0.5996953756578626,,1.0502330623436056,,0.95216960487655,,0.021115862243900968,2.0,1.4,3.2,,0.015082758745643554,0.021115862243900968,True,0.021115862243900968
2009-12-09,,26.522291666666664,146.64166666666662,,,,,,,41.33041666666667,,-1.26,4.65,6.0,5.0,0.0,48.0,159.29966526040516,,,,0.9599920086120292,0.6212973321752886,,1.0416753379497554,,0.9599920086120292,,0.02187648831596351,1.7,1.2,0.0,,0.018230406929969592,0.02187648831596351,True,0.02187648831596351
2009-12-10,42.335000000000015,25.00104166666665,142.67708333333334,,,1.168125,54.08875000000001,78.12999999999998,,54.21979166666666,3.4433333333333334,0.29,6.82,0.0,0.0,0.0,48.0,158.8858988289231,,,,1.032393472348142,0.7401766451723629,41.0066521475679,0.968622939590596,,1.032393472348142,,0.025653666137154755,1.6,1.2,0.0,,0.021378055114295632,0.025653666137154755,True,0.025653666137154755
2009-12-11,,24.84937500000001,144.09062500000005,,,,83.10229166666666,,,55.27979166666668,,4.35,9.85,6.0,6.0,0.0,48.0,158.5106666316217,,,,,0.9054964158586511,,,,,,0.0318834167407785,1.8000001,1.3000001,0.8,,0.02452570329862166,0.0318834167407785,True,0.0318834167407785
2009-12-12,10.905833333333335,18.63583333333334,108.23020833333338,,,5.7558333333333325,85.6897916666667,230.29854166666655,,34.623124999999995,8.893958333333336,6.88,11.27,0.0,0.0,0.0,48.0,158.17410922166044,,,,,0.5560296829187206,,,,,,0.01937134603806339,0.7,0.7,6.3,,0.0276733514829477,0.01937134603806339,True,0.01937134603806339
2009-12-13,-3.4520833333333343,19.431041666666665,113.00270833333336,,,6.29375,75.17208333333333,229.92270833333336,,18.47208333333334,6.40270833333333,4.34,9.09,1.0,0.0,0.0,48.0,157.87635364181398,,,,,0.7980980089444536,,,,,,0.027738900933386358,1.1,0.90000004,3.7,,0.030820999667273745,0.027738900933386358,True,0.027738900933386358
2009-12-14,26.415,25.03645833333334,147.12312500000004,,,1.9056250000000003,60.63354166666667,102.89770833333336,,33.73125,6.348750000000003,3.27,9.22,0.0,0.0,0.0,48.0,157.61751349161634,,,,,1.4660836574514773,,,,,,0.05095297177739967,2.1000001,1.5,0.0,,0.03396864785159978,0.05095297177739967,True,0.05095297177739967
2009-12-15,31.762500000000006,21.733541666666657,129.30729166666669,,,1.3966666666666665,42.29395833333334,52.53291666666666,,33.98708333333334,7.861041666666666,5.3,10.22,0.0,0.0,0.0,48.0,157.39768898723946,,,,,1.5996350854848103,,,,,,0.05567444405388873,2.2,1.5,0.0,,0.03711629603592582,0.05567444405388873,True,0.05567444405388873
2009-12-16,34.96583333333333,23.10125000000001,138.06604166666668,,,1.1718750000000002,26.130625,77.43270833333331,,34.94937500000001,10.382083333333334,7.44,13.97,0.0,0.0,0.0,48.0,157.21696701341332,,,,,2.423584125917131,,,,,,0.08455428688892333,3.2,2.1000001,0.0,,0.040263944220251854,0.08455428688892333,True,0.08455428688892333
2009-12-17,29.160416666666652,21.404583333333324,129.61625,,,1.06875,20.388125,116.18437500000003,,30.115625,12.939583333333335,9.64,15.68,0.0,0.0,0.0,48.0,157.0754211667721,,,,,2.9790598052919353,,,,,,0.10418782177098694,3.9,2.4,0.0,,0.04341159240457789,0.10418782177098694,True,0.10418782177098694
2009-12-18,25.891875,24.25625,143.778125,,,1.8529166666666668,23.26041666666667,193.05541666666667,,36.36208333333333,14.08104166666667,11.06,17.03,0.0,0.0,0.0,48.0,156.97311179009134,,,,,3.457542212749908,,,,,,0.12105403018707428,4.2000003,2.6000001,0.0,,0.046559240588903934,0.12105403018707428,True,0.12105403018707428
2009-12-19,21.565,24.98458333333333,140.02854166666665,,,1.825208333333333,29.98833333333333,76.38354166666669,,29.913750000000014,11.894583333333335,9.93,14.27,0.0,0.0,0.0,48.0,156.9100859969679,,,,,3.2722026723314555,,,,,,0.11432584417842892,3.7,2.3,0.0,,0.04970688877322997,0.11432584417842892,True,0.11432584417842892
2009-12-20,17.927291666666665,15.514583333333334,95.06875000000002,,,0.929166666666667,32.69583333333333,105.00416666666666,,19.673333333333336,10.561666666666664,8.45,12.91,1.0,0.0,0.0,48.0,156.88637768658,,,,,2.575012256937013,,,,,,0.0898527128278452,2.5,1.7,0.0,,0.052854536957556,0.0898527128278452,True,0.0898527128278452
2009-12-21,-16.373958333333334,12.767291666666665,71.50270833333333,,,3.1958333333333333,31.57125000000001,235.13020833333331,,-1.7779166666666686,11.077708333333328,6.77,14.46,0.0,0.0,0.0,48.0,156.90200754825702,,,,,2.887432610488342,,,,,,0.1008039388556062,2.6000001,1.8000001,0.0,,0.05600218514188205,0.1008039388556062,True,0.1008039388556062
2009-12-22,,11.598750000000004,75.02895833333334,,,,,,,-9.106041666666666,,7.03,8.05,44.0,44.0,0.0,48.0,156.95698305568072,,,,,3.0237642933865394,,,,,,0.1064697059021579,2.7,1.8000001,1.2,,0.05914983332620809,0.1064697059021579,True,0.1064697059021579
2009-12-23,,,148.22729166666662,,,,,,,,,0.13,9.13,48.0,5.0,40.0,48.0,157.05129845063215,,,,,4.069304659908707,,,,,,0.14328420747422846,3.6000001000000004,2.3,0.0,,0.062297481510534124,0.14328420747422846,True,0.14328420747422846
2009-12-24,31.74104166666667,25.48312500000001,143.94249999999997,,,1.7777083333333332,20.892083333333336,102.27479166666666,,,7.566041666666668,4.7,9.8,48.0,0.0,48.0,48.0,157.18493471629506,,,,,4.1379656195836105,,,,,,0.14397928532869236,3.5,2.2,0.0,,0.06544512969486016,0.14397928532869236,True,0.14397928532869236
2009-12-25,38.30979166666667,26.522083333333324,147.4497916666666,,,1.2675000000000003,20.03125,101.51166666666666,,,7.2268750000000015,4.62,9.31,48.0,0.0,48.0,48.0,157.35785954021833,,,,,3.9439852496702064,,,,,,0.13718555575837238,3.2,2.0,0.0,,0.06859277787918619,0.13718555575837238,True,0.13718555575837238
2009-12-26,23.249583333333327,16.578958333333336,93.40729166666664,,,1.294583333333333,32.45,62.079375,,,5.036875,2.51,7.02,48.0,0.0,48.0,48.0,157.57002726713716,,,,,2.8934899259122813,,,,,,0.10043659648891712,2.2,1.4,0.0,,0.07174042606351222,0.10043659648891712,True,0.10043659648891712
2009-12-27,32.340625,23.370000000000005,133.43249999999998,,,1.500625,35.16291666666667,71.58208333333333,,,4.996041666666666,2.36,8.26,48.0,0.0,48.0,48.0,157.8213788419427,,,,,2.8048061857678324,,,,,,0.0973545040109972,1.9,1.3000001,0.0,,0.07488807424783828,0.0973545040109972,True,0.0973545040109972
2009-12-28,34.351875,21.079375,115.76291666666668,,,1.4433333333333331,30.94250000000001,75.06708333333334,,,6.0218750000000005,4.38,7.96,48.0,0.0,48.0,48.0,158.11184174318262,,,,,3.8182680286809454,,,,,,0.13266072813467933,2.6000001,1.7,0.0,,0.0780357224321643,0.13266072813467933,True,0.13266072813467933
2009-12-29,34.771666666666654,,142.3047916666666,,,2.515625,49.46041666666665,252.75500000000008,,,6.241875,3.4,9.86,48.0,0.0,48.0,48.0,158.4413299075644,,,,,3.036992903694775,,,,,,0.10553838991977453,1.8000001,1.3000001,0.0,,0.08118337061649035,0.10553838991977453,True,0.10553838991977453
2009-12-30,-22.256875000000008,,31.24625,,,4.534791666666668,69.99729166666667,216.82916666666665,,,6.053541666666665,4.76,7.63,48.0,0.0,48.0,48.0,158.8097436460163,,,,,2.427159541276645,,,,,,0.08433101880081638,1.4,1.0,0.0,,0.08433101880081638,0.08433101880081638,True,0.08433101880081638
2009-12-31,,,,,,,,,,,,5.06,5.46,48.0,44.0,48.0,48.0,159.21696955194773,,,,,3.7266215881042153,,,,,,0.13121800047771365,2.1000001,1.5,0.0,,0.08747866698514242,0.13121800047771365,True,0.13121800047771365
2010-01-01,,,135.7397916666667,,,,,,,,,6.62,14.49,6.0,5.0,48.0,48.0,159.6628804024262,,,,,5.919759156991183,,,,,,0.20844052488977746,3.6000001000000004,2.3,0.0,,0.09062631516946848,0.20844052488977746,True,0.20844052488977746
2010-01-02,28.61729166666666,,149.448125,,,1.3333333333333333,22.236666666666665,132.853125,,,12.725625000000004,8.45,15.79,0.0,0.0,48.0,48.0,160.1473350530621,,,,,7.5091600631403566,,,,,,0.26256709739062456,4.4,2.8,0.0,,0.0937739633537945,0.26256709739062456,True,0.26256709739062456
2010-01-03,22.63895833333333,,129.699375,,,1.2185416666666664,10.897916666666667,77.90770833333336,,,12.283333333333333,9.29,14.95,1.0,0.0,48.0,48.0,160.6701783274659,,,,,7.487191613959468,,,,,,0.2616883511529255,4.3,2.7,0.0,,0.09692161153812054,0.2616883511529255,True,0.2616883511529255
2010-01-04,29.79979166666667,,119.95770833333331,,,1.179375,18.74916666666667,72.97333333333333,,,11.250833333333334,8.79,13.74,0.0,0.0,48.0,48.0,161.23124090220006,,,,,6.878196029299097,,,,,,0.2401662233338717,3.7,2.4,0.0,,0.10006925972244657,0.2401662233338717,True,0.2401662233338717
2010-01-05,39.21333333333333,,152.02708333333334,,,1.1231250000000002,18.723541666666673,78.19208333333334,,,11.795625000000005,9.59,14.49,0.0,0.0,48.0,48.0,161.83033918821468,,,,,7.977217200940165,,,,,,0.27868565134828605,4.3,2.7,0.0,,0.1032169079067726,0.27868565134828605,True,0.27868565134828605
2010-01-06,40.527291666666656,,143.10854166666667,,,1.0,15.523333333333332,108.57895833333336,,,13.021666666666668,11.44,15.91,0.0,0.0,48.0,48.0,162.4672752098002,,,,,8.21086457452709,,,,,,0.2871843014459664,4.3,2.7,0.0,,0.10636455609109867,0.2871843014459664,True,0.2871843014459664
2010-01-07,39.74145833333333,,147.12583333333333,,,1.3072916666666663,25.445416666666667,73.50791666666666,,,13.379166666666665,11.06,15.89,0.0,0.0,48.0,48.0,163.141836482144,,,,,7.511964669801157,,,,,,0.26282929026101925,3.9,2.4,0.0,,0.10951220427542467,0.26282929026101925,True,0.26282929026101925
2010-01-08,31.06208333333333,,120.22812500000003,,,1.2714583333333331,40.36020833333335,82.61041666666667,,,11.068541666666668,8.95,12.73,0.0,0.0,48.0,48.0,163.8537958886148,,,,,7.099536750924009,,,,,,0.2478516754114516,3.3,2.2,0.0,,0.11265985245975073,0.2478516754114516,True,0.2478516754114516
2010-01-09,44.271875,,144.82062499999995,,,1.1552083333333332,34.239583333333336,62.59625000000001,,,10.943958333333331,8.46,13.4,0.0,0.0,48.0,48.0,164.60291155893196,,,,,6.966999354542193,,,,,,0.24319576293331124,3.2,2.1000001,0.0,,0.11580750064407674,0.24319576293331124,True,0.24319576293331124
2010-01-10,42.52875000000001,,152.21416666666667,,,1.1704166666666664,17.38354166666667,84.20854166666666,,,12.973749999999995,10.42,15.27,1.0,0.0,48.0,48.0,165.38892674940712,,,,,7.482625466527233,,,,,,0.2617013274224861,3.4,2.2,0.0,,0.1189551488284028,0.2617013274224861,True,0.2617013274224861
2010-01-11,41.63208333333334,26.182083333333345,152.61520833333333,,,1.2558333333333334,24.00583333333333,82.39562500000002,,,12.256041666666675,10.05,14.75,0.0,0.0,48.0,48.0,166.21156972646315,,,,,8.384607388551343,,,,,,0.2930467128305492,3.7,2.4,0.0,,0.12210279701272884,0.2930467128305492,True,0.2930467128305492
2010-01-12,31.659166666666664,24.465208333333337,141.63854166666667,,,1.5937499999999998,27.62125000000001,161.30624999999995,,,11.9,9.48,15.98,0.0,0.0,48.0,48.0,167.07055365465013,,,,,7.88670308796492,,,,,,0.2755509794335207,3.4,2.2,0.0,,0.12525044519705486,0.2755509794335207,True,0.2755509794335207
2010-01-13,33.684375000000024,26.28416666666665,138.8227083333333,,,3.528541666666668,50.68916666666666,204.6847916666666,,,9.17375,5.91,11.98,0.0,0.0,48.0,48.0,167.96557649038743,,,,,7.737494811481597,,,,,,0.2696360089407093,3.2,2.1000001,0.0,,0.12839809338138092,0.2696360089407093,True,0.2696360089407093
2010-01-14,25.72916666666667,31.383750000000006,166.600625,,,3.9510416666666672,29.36541666666667,65.50375,,,9.228333333333332,6.86,11.29,0.0,0.0,48.0,48.0,168.89632088265836,,,,,12.07888031636126,,,,,,0.4209463730102623,5.1,3.2,0.0,,0.13154574156570698,0.4209463730102623,True,0.4209463730102623
2010-01-15,20.844375000000007,21.5675,124.3985416666667,,,1.7824999999999998,28.13291666666667,65.37479166666667,,,10.284583333333334,7.2,12.89,0.0,0.0,48.0,48.0,169.8624540818799,,,,,8.880490500052744,,,,,,0.30979479642507585,3.5,2.3,0.0,,0.13469338975003298,0.30979479642507585,True,0.30979479642507585
2010-01-16,29.675000000000008,22.91645833333333,129.05333333333337,,,2.123333333333333,36.7025,239.97895833333325,,,9.721458333333333,7.36,13.8,0.0,0.0,48.0,48.0,170.8636278581589,,,,,8.697553799754612,,,,,,0.3032502834555899,3.3,2.2,0.0,,0.13784103793435906,0.3032502834555899,True,0.3032502834555899
2010-01-17,27.375625000000007,26.614791666666665,146.54916666666662,,,4.556041666666666,43.39604166666667,224.0270833333333,,,8.772291666666666,5.94,12.54,1.0,0.0,48.0,48.0,171.89947843012584,,,,,8.094736889833532,,,,,,0.2819773722373702,3.0,2.0,3.5,,0.1409886861186851,0.2819773722373702,True,0.2819773722373702
2010-01-18,-49.18,,62.065,,,5.213541666666666,81.2985416666667,216.62812499999995,,,7.368750000000001,3.66,10.33,1.0,0.0,48.0,48.0,172.96962640551396,,,,,3.7289308230177975,,,,,,0.12972270663816335,1.1,0.90000004,46.5,,0.1441363343030111,0.12972270663816335,True,0.12972270663816335
2010-01-19,,,,,,,,,,,,3.69,3.75,44.0,44.0,48.0,48.0,174.0736767346227,,,,,3.346319356923872,,,,,,0.11782718598986973,1.0,0.8,22.5,,0.14728398248733715,0.11782718598986973,True,0.11782718598986973
2010-01-20,,,116.41520833333334,,,,,,,,,1.69,6.83,5.0,5.0,48.0,48.0,175.21121867776802,,,,,4.272293133211964,,,,,,0.15043163067166315,1.3000001,1.0,46.100002,,0.15043163067166315,0.15043163067166315,True,0.15043163067166315
2010-01-21,-10.229166666666664,,20.92833333333333,,,4.261458333333334,93.9102083333333,,,,3.054791666666667,1.25,7.74,15.0,10.0,48.0,48.0,176.3818257877824,,,,,1.3298406489279304,,,,,,0.04607378365679676,0.3,0.3,89.6,,0.1535792788559892,0.04607378365679676,True,0.04607378365679676
2010-01-22,,,,,,,,,,,,1.31,1.55,44.0,44.0,48.0,48.0,177.58505590858158,,,,,1.780432402930485,,,,,,0.0626907708161261,0.4,0.4,24.300001,,0.15672692704031527,0.0626907708161261,True,0.0626907708161261
2010-01-23,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,178.82045119076653,,,,,5.448569933260004,,,,,,0.19184949026956952,1.6,1.2,0.0,,0.15987457522464127,0.19184949026956952,True,0.19184949026956952
2010-01-24,,,173.24729166666668,,,,,,,,,2.85,6.54,17.0,5.0,48.0,48.0,180.08753812517483,,,,,6.944803322160691,,,,,,0.24453333511345104,2.0,1.5,0.0,,0.16302222340896733,0.24453333511345104,True,0.24453333511345104
2010-01-25,28.50562500000001,,168.78875,,,1.155208333333333,51.13333333333333,122.780625,,,6.4347916666666665,3.82,8.49,0.0,0.0,48.0,48.0,181.3858275952374,,,,,7.171290033239063,,,,,,0.2492548073899401,2.0,1.5,0.0,,0.16616987159329338,0.2492548073899401,True,0.2492548073899401
2010-01-26,24.840625,,124.57145833333335,,,0.927083333333333,58.53625000000002,142.01895833333333,,,6.707291666666666,4.66,9.83,0.0,0.0,48.0,48.0,182.71481494893573,,,,,8.766288382990858,,,,,,0.3047715525314669,2.5,1.8000001,0.6,,0.1693175197776194,0.3047715525314669,True,0.3047715525314669
2010-01-27,9.324374999999998,,72.345625,,,1.366875,73.03333333333333,196.4416666666667,,,6.099791666666667,3.98,7.74,0.0,0.0,48.0,48.0,184.07398009109195,,,,,6.9489844100934635,,,,,,0.2414512351467236,1.8000001,1.4,0.0,,0.17246516796194544,0.2414512351467236,True,0.2414512351467236
2010-01-28,40.75833333333335,,178.04583333333332,,,2.054583333333333,54.37895833333332,176.37416666666667,,,7.314166666666668,5.08,10.21,44.0,0.0,48.0,48.0,185.4627875966539,,,,,10.096644439861832,,,,,,0.35122563229254306,2.8,2.0,0.0,,0.1756128161462715,0.35122563229254306,True,0.35122563229254306
2010-01-29,19.746666666666666,,102.88145833333333,,,0.821041666666667,55.87104166666669,132.28145833333335,,,7.128958333333334,5.54,9.17,4.0,0.0,48.0,48.0,186.88068684557166,,,,,8.737510458762793,,,,,,0.3038927893620157,2.3,1.7,0.0,,0.1787604643305975,0.3038927893620157,True,0.3038927893620157
2010-01-30,40.94791666666666,,172.701875,,,1.0606249999999997,63.225,136.88875000000004,,,6.934374999999998,3.88,9.84,0.0,0.0,48.0,48.0,188.32711217978698,,,,,7.846770468419014,,,,,,0.2728621687723853,1.9,1.5,0.0,,0.1819081125149236,0.2728621687723853,True,0.2728621687723853
2010-01-31,44.69937499999998,,171.83583333333337,,,1.3504166666666662,59.88500000000002,70.14479166666668,,,7.553333333333331,5.47,9.8,1.0,0.0,48.0,48.0,189.80148308278496,,,,,9.573423040291267,,,,,,0.3331003877642254,2.4,1.8000001,0.0,,0.1850557606992496,0.3331003877642254,True,0.3331003877642254
2010-02-01,47.00791666666665,,159.96145833333338,16.973125,,1.4039583333333334,60.11437500000002,54.80375000000001,,,7.772499999999997,6.16,9.72,0.0,0.0,48.0,48.0,191.30320438208386,63.98104166666666,,,,8.111858139884285,,,,,0.5906908003052075,0.28230511332536345,1.9,1.5,0.0,,0.1882034088835756,0.28230511332536345,True,0.28230511332536345
2010-02-02,35.75520833333335,,131.79125000000002,11.741875,,1.0610416666666669,66.42312499999998,82.40604166666667,,,7.054166666666666,5.14,9.25,0.0,0.0,48.0,48.0,192.83166647496026,47.49708333333335,,,,7.152739930047008,,,,,0.4083563088298587,0.2487563933233779,1.4,1.3000001,0.0,,0.19135105706790168,0.2487563933233779,True,0.2487563933233779
2010-02-03,42.886458333333344,,186.86875000000006,18.548541666666672,,1.8250000000000004,58.29291666666666,177.63541666666663,,,8.074791666666664,5.61,11.26,0.0,0.0,48.0,48.0,194.38624557763228,61.435,,,,8.939504168552514,,,,,0.6457033446977533,0.3111979284035644,2.0,1.6,0.0,,0.19449870525222773,0.3111979284035644,True,0.3111979284035644
2010-02-04,31.936458333333324,,175.85062500000004,14.235833333333336,,2.995625,53.97458333333334,222.55166666666665,,,8.484583333333331,5.52,12.75,0.0,0.0,48.0,48.0,195.96630399804474,46.17229166666666,,,,11.350793013451078,,,,,0.49576457664756796,0.39529270687310747,2.8,2.0,0.0,,0.19764635343655373,0.39529270687310747,True,0.39529270687310747
2010-02-05,26.440625,,116.40333333333336,12.25229166666667,,4.586875,68.19708333333334,234.348125,,,7.601874999999999,4.62,10.69,0.0,0.0,48.0,48.0,197.57119043232268,38.69291666666667,,,,8.655936491603994,,,,,0.4263293766935216,0.3011910024313197,1.9,1.5,0.4,,0.2007940016208798,0.3011910024313197,True,0.3011910024313197
2010-02-06,-24.16583333333333,,111.45145833333332,17.328124999999996,,5.422083333333332,88.94749999999998,,,,7.0927083333333325,3.41,10.05,2.0,2.0,48.0,48.0,199.20024028488385,-6.837708333333339,,,,4.104745578855955,,,,,0.6026557390339031,0.14275915486364404,0.7,0.7,17.4,,0.2039416498052058,0.14275915486364404,True,0.14275915486364404
2010-02-07,49.00291666666666,,200.59812499999992,26.71947916666667,,4.307708333333334,72.29979166666669,243.6125,,,4.3893749999999985,2.75,7.54,1.0,0.0,48.0,48.0,200.85277601212087,75.72239583333334,,,,7.163669482959106,,,,,0.926896730191176,0.24850715758743824,1.5,1.2,0.0,,0.20708929798953185,0.24850715758743824,True,0.24850715758743824
2010-02-08,26.39041666666667,,119.58541666666665,13.921041666666667,,1.1889583333333336,61.10854166666665,98.03749999999998,,,6.80625,3.61,8.44,0.0,0.0,48.0,48.0,202.52810748948863,40.31145833333333,,,,9.674521999045364,,,,,0.48402883993199103,0.33637911387817265,1.9,1.6,0.0,,0.2102369461738579,0.33637911387817265,True,0.33637911387817265
2010-02-09,,,,,,,85.5314583333333,,,,,1.28,7.69,8.0,8.0,48.0,48.0,204.22553240175753,,,,,7.27220624922534,,,,,,0.2560615132298207,1.3000001,1.2,7.3,,0.2133845943581839,0.2560615132298207,True,0.2560615132298207
2010-02-10,,,,,,,75.82249999999998,,,,,1.86,7.42,48.0,13.0,48.0,48.0,205.94433665611498,,,,,6.764522392552732,,,,,,0.23818546679676095,1.3000001,1.1,0.0,,0.21653224254251,0.23818546679676095,True,0.23818546679676095
2010-02-11,38.59624999999999,,196.43666666666672,,,1.7087499999999995,51.25895833333334,201.1472916666667,,,7.853124999999999,4.08,11.67,48.0,0.0,48.0,48.0,207.68379481772868,,,,,11.992568475750158,,,,,,0.4173917923809885,2.4,1.9,0.0,,0.219679890726836,0.4173917923809885,True,0.4173917923809885
2010-02-12,53.28145833333335,,201.80916666666656,,,1.406875,53.925,112.11020833333332,,,9.121666666666664,5.78,11.95,48.0,0.0,48.0,48.0,209.44317056730839,,,,,13.428645183989198,,,,,,0.4679378539961941,2.6000001,2.1000001,0.0,,0.22282753891116205,0.4679378539961941,True,0.4679378539961941
2010-02-13,47.52708333333336,,205.3402083333333,,,1.2977083333333332,28.628541666666663,76.79041666666667,,,12.531041666666667,9.28,15.65,48.0,0.0,48.0,48.0,211.2217171801356,,,,,17.45244651988851,,,,,,0.6101330051578179,3.8,2.7,0.0,,0.2259751870954881,0.6101330051578179,True,0.6101330051578179
2010-02-14,45.889375,,203.09145833333332,,,1.4068749999999997,26.21979166666667,120.85187500000002,,,13.559999999999995,11.12,16.4,48.0,0.0,48.0,48.0,213.01867802596072,,,,,20.951881733469566,,,,,,0.7331930728954053,4.6,3.2,0.0,,0.2291228352798141,0.7331930728954053,True,0.7331930728954053
2010-02-15,54.241458333333355,,210.6783333333333,,,1.5060416666666665,23.768125,70.46062499999998,,,13.28,10.69,15.6,48.0,0.0,48.0,48.0,214.83328708910025,,,,,19.917564299431984,,,,,,0.6968114503924204,4.2000003,3.0,0.0,,0.2322704834641401,0.6968114503924204,True,0.6968114503924204
2010-02-16,45.21124999999999,,213.37166666666667,,,1.8497916666666665,28.39833333333333,74.58979166666667,,,13.747083333333327,11.56,15.76,48.0,0.0,48.0,48.0,216.6647695080029,,,,,20.178465730195146,,,,,,0.7062543949453985,4.1,3.0,0.0,,0.2354181316484662,0.7062543949453985,True,0.7062543949453985
2010-02-17,55.62062499999999,,210.54895833333345,,,1.2152083333333332,37.629166666666656,125.97562500000002,,,12.647708333333336,9.98,15.24,48.0,0.0,48.0,48.0,218.51234213349116,,,,,19.105111196874073,,,,,,0.6679841835318183,3.9,2.8,0.0,,0.23856577983279226,0.6679841835318183,True,0.6679841835318183
2010-02-18,46.03645833333332,,203.2060416666667,,,2.2964583333333333,42.751458333333346,228.26562500000003,,,12.350208333333333,9.35,16.52,48.0,0.0,48.0,48.0,220.3752141048245,,,,,20.05421156884459,,,,,,0.7009689412496429,4.0,2.9,0.0,,0.2417134280171183,0.7009689412496429,True,0.7009689412496429
2010-02-19,49.02687499999999,,186.96895833333332,,,6.811041666666665,54.58020833333333,236.68791666666664,,,7.478124999999998,3.43,9.55,48.0,0.0,48.0,48.0,222.25258744267398,,,,,14.779584879750105,,,,,,0.5142082845091407,2.9,2.1000001,0.7,,0.2448610762014443,0.5142082845091407,True,0.5142082845091407
2010-02-20,28.26291666666667,,163.75687500000004,,,6.263749999999999,82.53104166666667,232.2058333333333,,,5.253750000000001,2.33,8.3,48.0,0.0,48.0,48.0,224.14365765804482,,,,,7.8577875360496305,,,,,,0.2728095968243474,1.2,1.1,2.1000001,,0.2480087243857704,0.2728095968243474,True,0.2728095968243474
2010-02-21,25.563749999999995,,137.59437499999996,,,6.607291666666668,81.8625,226.5029166666666,,,5.648125,4.26,7.41,48.0,0.0,48.0,48.0,226.04761437612896,,,,,8.6776786323656,,,,,,0.30138764708411564,1.5,1.2,1.5,,0.2511563725700964,0.30138764708411564,True,0.30138764708411564
