date,rh,H,sw_in,g_2,vp,theta_1,G,lw_out,g_1,ws,es,LE,wd,sw_out,vpd,Rn,lw_in,t_avg,t_dew,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2012-03-05,42.742916666666666,,,-7.829145833333333,,62.7666666666666,-8.148875000000002,,-8.468604166666664,,,,,,0.5683408231583332,-3.5914502083333377,,,,4.210093,13.547195,0.0,0.0,38.0,0.3,34.0,,234.48385766761297,,4.557424791666664,0.9853681130972496,1.0148491581047399,,28.61419878274653,1.0148491581047399,,,,1.0075339984959124,5.5,3.6000001000000004,0.5,,0.27987054736357153,1.0075339984959124,True,1.0075339984959124
2012-03-06,19.147708333333334,,,-5.74358333333333,,62.635416666666615,-7.053979166666665,,-8.364375,,,,,,0.6941816585666666,102.4381277708333,,,,2.764399,5.533764,0.0,0.0,23.0,0.0,20.0,,236.51192515213432,,109.49210693749997,0.7310271261947139,1.001944307235519,,26.526360776985626,1.3679382941716494,,,,0.9340191749592704,4.5,3.2,0.0,,0.291880992174772,0.9340191749592704,True,0.9340191749592704
2012-03-07,43.74770833333333,57.02746476041666,,-0.9039999999999992,0.6265760197428926,62.604166666666615,-3.7335520833333318,,-6.563104166666666,1.6416453541666665,1.4622391596824758,,140.60364368749998,,0.8356631399395833,74.46727120833334,,11.836881166666664,-0.28590830434701314,4.423528,18.68389,0.0,0.0,3.0,0.0,9.0,,238.542062252099,,78.2008232916667,0.7310271261947139,0.998695158556756,,26.964965790383857,1.3679382941716494,,41.6886236779777,,0.942063485045658,4.2000003,3.1000001,0.0,,0.3038914369859724,0.942063485045658,True,0.942063485045658
2012-03-08,39.97937500000001,,,6.199854166666667,,62.579166666666644,3.8855833333333343,,1.5713125,,,,,,1.2383583919812504,86.65204770833338,,,,13.945737,23.412451,0.0,0.0,13.0,0.0,20.0,,240.57346044099071,,82.76646437500004,1.0759070277413243,1.0253419251846922,,28.70939701912099,0.929448339137,,,,1.010886021750953,4.5,3.2,0.0,,0.3159018817971728,1.010886021750953,True,1.010886021750953
2012-03-09,79.07104166666667,,,2.2193541666666667,,62.53333333333333,2.4945416666666675,,2.7697291666666675,,,,,,0.29392406231666673,-21.4218224375,,,,19.364977,21.275887,0.0,0.0,36.0,3.9,41.0,,242.60531529329586,,-23.916364104166664,0.8231784522368535,1.0486864623777306,,20.488129158879712,1.2148034211569347,,,,0.7214071185384211,3.1000001,2.2,4.6,,0.3279123266083732,0.7214071185384211,True,0.7214071185384211
2012-03-10,59.86124999999999,,,-2.7999375000000017,,62.56249999999998,-3.9202395833333306,,-5.040541666666667,,,,,,0.3820960907687501,110.44086233333336,,,,2.570511,7.070519,0.0,0.0,19.0,0.0,17.0,,244.63682715751912,,114.36110191666668,0.8231784522368535,1.063335846396292,,28.96165618242782,1.2148034211569347,,,,1.0197683142587208,4.2000003,3.0,0.0,,0.3399227714195736,1.0197683142587208,True,1.0197683142587208
2012-03-11,53.825833333333314,110.66382818750002,,-0.6359583333333355,0.4976093641989538,62.556249999999984,-3.2034895833333352,,-5.771020833333334,1.6730362500000002,,54.58505053125001,,,0.5937041663937499,117.59792333333333,,7.7902832916666656,,2.205956,14.512078,0.0,0.0,7.0,0.0,7.0,,246.66720182157746,165.24887871875003,120.80141291666666,0.8231784522368535,1.0705872662806166,136.02931621757617,44.93323741158481,1.2148034211569347,1.3679382941716494,91.09607880599134,1.8996756626255655,1.5637720717121324,4.6,3.4,0.0,0.4599329622682742,0.3362516273279787,1.1432555329151275,False,
2012-03-12,61.29708333333333,,,3.2120833333333345,1.034669332022051,62.47708333333336,0.9385312500000016,,-1.3350208333333329,2.2989565208333334,1.749035355830384,,201.87889214583336,,0.7143660238083333,94.6133590208333,,14.8593106875,6.909496368015449,8.872651,20.899717000000006,0.0,0.0,4.0,0.0,8.0,,248.69565116924582,,93.6748277708333,0.8627510904906049,1.0761386674156121,,34.54869514371576,1.1590828583379107,,,,1.2105058920058862,4.7000003,3.6000001000000004,0.0,,0.3362516273279787,1.2105058920058862,True,1.2105058920058862
2012-03-13,67.59479166666667,10.411664979166664,,8.491562499999999,1.5216609105262215,62.3958333333334,6.750260416666667,,5.008958333333334,3.190134520833334,2.202708854122055,22.46753881250001,218.7039315833333,,0.6810479435958333,73.71969175000002,,18.785154770833326,12.857415710348064,14.85921,23.764455,0.0,0.0,2.0,0.0,5.0,,250.72139382634143,32.87920379166667,66.96943133333336,0.8627510904906049,1.0868598455648637,28.366568925723254,19.38389361112437,1.1590828583379107,0.4909583841023506,8.982675314598884,0.7901804231546318,0.6817290217609864,4.6,3.1000001,0.90000004,0.21991258057088006,0.3362516273279787,1.0423800783418966,False,
2012-03-14,65.39270833333332,85.90247653125,,10.318208333333333,1.6044389683566884,62.38333333333339,9.723854166666667,,9.129499999999998,2.533925729166667,2.4812369347150214,43.28994154166667,176.32843575000004,,0.8767979663583333,116.0722689166667,,20.443963333333333,13.756820686382506,16.085873,28.039817,0.0,0.0,2.0,0.0,8.0,,252.743655795365,129.19241807291667,106.34841475000003,0.8627510904906049,1.0928782214915274,111.460899575527,37.34844427234746,1.1590828583379107,1.2148034211569347,74.11245530317954,1.5249327077999002,1.3156373565791553,5.3,4.0,0.0,0.3289093391447888,0.32047754383019844,1.2819101753207938,False,
2012-03-15,69.05125,63.37208716666667,,9.081895833333332,1.896177024645672,62.460416666666696,8.426812499999997,,7.771729166666666,2.2933336666666664,2.802838785101922,,210.42840243749995,,0.9066617604562498,114.522017125,,22.13812004166667,16.206375759997293,15.989345000000002,31.516690000000004,0.0,0.0,1.0,0.0,10.0,,254.7616710773376,,106.095204625,0.8627510904906049,1.0939565180930115,,30.258245591534443,1.1590828583379107,,54.674337309707354,,1.067618884951374,4.6,3.7,0.0,,0.28854564458145243,1.067618884951374,True,1.067618884951374
2012-03-16,62.66687499999998,38.233454406249976,,13.13241666666667,1.8675980734374944,62.45833333333337,11.79861458333333,,10.4648125,2.9777579375000003,2.855513327177078,,217.8353085625,,0.9879152537395832,96.98178731250003,,22.969291124999994,16.04374655513302,18.727144,29.079061,0.0,0.0,3.0,0.0,10.0,,256.774682279609,,85.1831727291667,0.8627510904906049,1.0944424555829195,,28.999615115305073,1.1590828583379107,,32.98595448221499,,1.0240305603861248,4.4,3.4,0.0,,0.30118545893709553,1.0240305603861248,True,1.0240305603861248
2012-03-17,82.43854166666667,,,8.198854166666667,1.8360954589706573,62.49166666666667,8.651020833333336,,9.1031875,2.442637833333334,2.201562748903991,27.90704823958333,115.34061697916668,,0.3654672899333332,99.16957702083334,,18.787894666666674,15.730368122636287,13.434829,22.976554,0.0,0.0,4.0,0.0,9.0,,258.7819412084436,,90.5185561875,0.8627510904906049,1.0937162768394393,,24.076836301074444,1.1590828583379107,,,0.9814898479911096,0.8467814366597879,3.9,3.1000001,0.4,0.2731552933368576,0.32150367852864936,0.9966614355891809,False,
2012-03-18,84.05583333333333,101.91124640625004,,7.7596041666666675,1.8502947312681688,62.54375,8.025208333333332,,8.290812500000001,2.238173520833333,2.192746930672336,30.659476229166675,98.42235079166666,,0.3424521994041668,122.40074385416663,,18.650163354166672,15.883843581911831,14.296853,25.203937,0.0,0.0,2.0,0.0,11.0,,260.78270944522893,132.5707226354167,114.3755355208333,0.8627510904906049,1.088745684811783,114.3755355208333,26.451496550584327,1.1590828583379107,1.1590828583379107,87.92403897024897,1.0781499241412336,0.9301750227652124,3.8,2.8,0.0,0.3322053652732901,0.3190351249899362,0.8932983499718212,False,
2012-03-19,81.315,55.60258419791668,,6.2636458333333325,2.009765880271757,62.58541666666665,6.5665104166666675,,6.8693750000000025,1.5484652083333341,2.463307182994674,37.03789194791667,229.49748881250005,,0.4535413027229165,93.08871560416664,,20.4011528125,17.148553307783285,15.857944,27.233997,0.0,0.0,6.0,0.0,7.0,,262.77625890519244,92.64047614583336,86.52220518749996,0.8627510904906049,1.0784899239845671,79.92567181838659,31.95448166753831,1.1590828583379107,1.0707133035395324,47.971190150848294,1.3046440679789488,1.1255830923509371,4.0,3.2,0.0,0.3517447163596679,0.3190351249899362,1.0209123999677958,False,
2012-03-20,74.833125,,,5.975083333333335,2.206633200063313,62.506250000000016,6.926572916666667,,7.878062499999999,1.7094443124999998,2.859244161734147,,191.14703027083328,,0.6526109616708334,99.98169541666664,,23.039453375,18.68900965332437,18.534275,27.925311,0.0,0.0,5.0,0.0,13.0,,264.7618723775565,,93.05512249999998,0.8969429736196336,1.066544237779595,,26.19910230655541,1.1148980809387217,,,,0.9252018624708148,3.5,2.9,4.9,,0.3190351249899362,0.9252018624708148,True,0.9252018624708148
2012-03-21,77.33291666666666,,,4.865291666666666,,62.44375000000005,6.128572916666667,,7.391854166666667,,,,,,0.5655298293125,83.86597358333334,,,,19.690966,26.995854,0.0,0.0,12.0,0.0,18.0,,266.73884404610584,,77.73740066666667,0.8969429736196336,1.0603117229927106,,30.107728963455678,1.1148980809387217,,,,1.060122660728578,4.1,3.1000001,5.7000003,,0.3419750408164755,1.060122660728578,True,1.060122660728578
2012-03-22,64.99708333333339,,,6.044375000000001,,62.370833333333366,7.4476875,,8.850999999999997,,,,,,0.8662083227041665,98.99881104166666,,,,20.998512,27.080638,0.0,0.0,19.0,1.1,20.0,,268.70647998919367,,91.55112354166666,0.8969429736196336,1.0592838584711608,,37.267605793204204,1.1148980809387217,,,,1.312228944947323,4.8,3.7,3.1000001,,0.35465647160738456,1.312228944947323,True,1.312228944947323
2012-03-23,76.400625,,,6.316,2.4834105996742437,62.3916666666667,7.191239583333334,,8.066479166666669,2.0545611875,,,,,0.6657553165354166,109.90542285416666,,24.48887067708333,,20.049188,32.159109,0.0,0.0,10.0,12.499999999999998,14.0,,270.6640986582626,,102.71418327083332,0.8969429736196336,1.0576236190445059,,40.510946165413564,1.1148980809387217,,,,1.4326178193533452,4.9,3.9,0.0,,0.3673379023982937,1.4326178193533452,True,1.4326178193533452
2012-03-24,82.3277083333333,,,4.582375,,62.427083333333385,4.800260416666668,,5.0181458333333335,,,,,,0.4625751224520833,48.09313308333334,,,,21.300131,29.087238,0.0,0.0,12.0,3.7,16.0,,272.61103133401195,,43.29287266666667,0.933956827373144,1.0599508214130486,,39.93275701104292,1.0707133035395324,,,,1.4060715328000504,4.6,3.7,17.7,,0.3800193331892028,1.4060715328000504,True,1.4060715328000504
2012-03-25,89.03645833333331,,,3.4427500000000006,,62.07916666666667,3.8634375,,4.284125,,,,,,0.23459975533541666,40.61103216666667,,,,21.166742000000006,26.2754,0.0,0.0,39.0,22.9,38.0,,274.5466225593996,,36.74759466666666,0.933956827373144,1.0553716933883737,,35.68893631996737,1.0707133035395324,,,,1.256642444736358,3.9,3.2,32.100002,,0.39270076398011183,1.256642444736358,True,1.256642444736358
2012-03-26,55.62062500000001,,,1.6159583333333332,,62.01666666666666,2.314125,,3.012291666666666,,,,,,0.8070469178541667,122.83571972916671,,,,13.537785,24.275411,0.0,0.0,22.0,5.800000000000002,23.0,,276.4702305487249,,120.52159472916672,1.025976452181766,1.0558542513436362,,55.52448115237605,0.9746812393924572,,,,1.9550714292093383,5.8,4.2000003,4.3,,0.4654931641812832,1.9550714292093383,True,1.9550714292093383
2012-03-27,,119.15513277083332,,-1.8616249999999996,,61.85208333333329,-2.7395625,,-3.617500000000001,3.2106049166666675,1.1976736008782314,64.05739305208333,92.3324243125,,,,,9.560695562499996,,7.6014940000000015,13.08426,1.0,0.0,1.0,,0.0,,278.38122757210084,183.21252582291663,,1.0163723754883367,1.0561879449427904,186.21215008985604,65.106164743936,0.983891361194788,,121.10598534592005,2.2330931344944513,2.2696541737928206,5.7000003,4.1,0.0,0.5535741887299563,0.42344648121620254,1.7361305729864305,False,
2012-03-28,,33.50493841666666,,4.487937500000001,,61.979166666666615,0.2445833333333331,,-3.998770833333334,3.983129177083333,,33.75254565625001,,,,,,17.917173343750004,,8.299796,26.832431,0.0,0.0,0.0,,0.0,,280.2790003146851,67.25748407291667,,1.0163723754883367,1.056717792659582,68.35864885655927,34.305155007421355,0.983891361194788,,34.05349384913792,1.1860832334865659,1.205502233545629,7.4,5.2000003,0.0,0.2318273392302744,0.3961460531437235,2.059959595191178,False,
2012-03-29,,74.99720029166669,,6.676270833333334,,62.15833333333331,6.560468749999999,,6.444666666666667,3.399891104166666,2.5729863028499422,80.17326003125,189.3012326458333,,,,,21.0380564375,,12.135602,28.040416,0.0,0.0,5.0,,2.0,,282.162950210107,155.17046032291668,,1.0163723754883367,1.0518683575627614,157.71096936402154,81.4858867486057,0.983891361194788,,76.22508261541584,2.8258015331108224,2.8720666168664306,6.3,4.7000003,0.0,0.6110779645836257,0.4145179671570731,1.9482345699936336,False,
2012-03-30,65.18166666666667,93.87583888541668,,0.17700000000000154,1.2251820224218497,62.15833333333331,0.7102395833333341,,1.2434791666666662,2.423239854166667,1.8232191578656003,37.54043786458333,86.9063381875,,0.5980371354437498,115.24782018749997,,15.6511249375,8.622965131190975,10.136845,22.60353,0.0,0.0,2.0,0.1,9.0,,284.0324937475885,131.41627675,114.53758060416662,1.0163723754883367,1.0438818007858204,133.56787337823022,38.155064009298854,0.983891361194788,1.1473638264122663,95.4128093689313,1.3163275367470628,1.337878945444323,6.0,4.5,0.3,0.29730643232096066,0.4145179671570731,1.8653308522068293,False,
2012-03-31,70.87874999999998,8.14282905208333,,5.410208333333332,1.9021647780128017,62.02708333333334,5.371156249999999,,5.3321041666666655,2.988295541666666,2.5568529378836344,25.626951093749987,197.000769375,,0.6546881598708333,47.47818479166669,,21.243004770833327,16.271774494944502,13.307935,24.611595,0.0,0.0,4.0,2.2,9.0,,285.8870627523291,33.76978014583332,42.107028541666686,1.0163723754883367,1.036967250826026,34.32267166653948,26.04652515967809,0.983891361194788,0.8019986523726482,8.276146506861375,0.90343058595134,0.9182218907321834,4.2000003,3.2,3.9,0.2869443408538073,0.3980178542411352,1.2736571335716331,False,
2012-04-01,65.41979166666665,67.91214762500003,,-2.156583333333334,0.9857565151364018,61.887500000000074,-0.6463124999999997,,0.8639583333333332,2.9394012291666667,1.5087363793759854,49.02367575,110.52740820833334,,0.5229798642395832,118.20402808333336,,13.033011208333335,5.862627046025231,10.123188,16.655417,0.0,0.0,6.0,0.8999999999999999,8.0,,287.7261046387895,116.93582337500004,118.85034058333336,1.0040861167997666,1.030696256735257,117.41363680738716,49.223992215068385,0.9959305116051302,0.983891361194788,68.18964459231877,1.714677255023064,1.7216836265609914,4.7000003,3.4,0.4,0.5063775372238211,0.396080247050264,1.3466728399708974,False,
2012-04-02,43.48499999999999,,,0.2800208333333333,,61.75833333333332,0.824645833333333,,1.369270833333334,,,,,,0.8453245642770834,135.43816366666667,,,,10.823874,19.624399,0.0,0.0,9.0,0.1,12.0,,289.54908263658143,,134.61351783333333,1.0040861167997666,1.0178133364450603,,43.11856696281404,0.9959305116051302,,,,1.5182470252374436,5.7000003,4.3,0.0,,0.3530807035435916,1.5182470252374436,True,1.5182470252374436
2012-04-03,48.67583333333334,105.02418878125002,,-1.202083333333335,0.7813356601121125,61.71249999999996,-1.8673749999999996,,-2.5326666666666675,2.216282520833333,1.627041415480862,58.19411582291667,212.2368624375,,0.8457057553687499,148.94851645833327,,13.972351437500004,1.8686702826328967,8.735522999999999,20.40647,0.0,0.0,11.0,0.0,8.0,,291.355475988735,163.2183046041667,150.81589145833328,1.0040861167997666,1.0027623278163746,163.8852336606392,58.43190377722825,0.9959305116051302,1.0822354529480065,105.45332988341093,2.037256333225854,2.04558080055448,5.6,4.5,0.0,0.4545735112343288,0.3670242713492493,1.6516092210716218,False,
2012-04-04,71.3275,-1.5337067604166643,,6.351770833333334,2.1193308410246194,61.570833333333304,5.5880833333333335,,4.824395833333332,2.788951458333333,2.8844763719371183,31.674936499999998,220.85202708333333,,0.7651455309124998,72.53661054166669,,22.929767354166675,17.78855752897059,16.482151,32.177642,0.0,0.0,6.0,1.1,6.0,,293.14478012219286,30.141229739583334,66.94852720833335,1.0040861167997666,0.9872760285500529,30.26439032478787,31.804363990164195,0.9959305116051302,0.4502149785280346,-1.5399736653763183,1.1184584979753198,1.1230286500337383,6.7000003,5.1,5.0,0.2202016960850468,0.3937175815143967,2.007959665723423,False,
2012-04-05,63.54666666666667,,,-1.274166666666667,,61.52708333333332,0.2382083333333336,,1.7505833333333332,,,,,,0.5157004998958334,56.73769239583333,,,,11.091295,22.30949,0.0,0.0,9.0,0.0,12.0,,294.916506790443,,56.4994840625,1.0040861167997666,0.9848769423578828,,34.9584232133273,0.9959305116051302,,,,1.2309203619034628,4.4,3.1000001,1.4,,0.3970710716762437,1.2309203619034628,True,1.2309203619034628
2012-04-06,70.99999999999999,,,-7.846166666666665,,61.48125000000002,-7.677260416666666,,-7.508354166666664,,,,,,0.3412857734874999,12.751176020833334,,,,9.245457,10.546515,0.0,0.0,29.0,3.899999999999999,29.0,,296.6701841882796,,20.428436437500004,1.0040861167997666,0.9866211720731872,,39.630893707040336,0.9959305116051302,,,,1.3954426298560934,4.1,2.8,7.6,,0.4983723678057477,1.3954426298560934,True,1.3954426298560934
2012-04-07,45.91541666666666,,,-3.9038333333333344,,61.354166666666686,-4.9443125,,-5.98479166666667,,,,,,0.7888449158874997,147.40848720833333,,,,9.768675,15.811592,0.0,0.0,23.0,0.0,22.0,,298.4053570387466,,152.35279970833332,1.0163723754883367,0.9847719649155894,,77.2131727731296,0.983891361194788,,,,2.7187515293133027,7.4,5.3,0.0,,0.5129719866628873,2.7187515293133027,True,2.7187515293133027
2012-04-08,43.39229166666667,73.68891716666668,,1.2335625000000003,0.6879807521947433,61.26874999999998,0.3065312499999989,,-0.6205000000000025,2.5681565,1.7711997473822436,68.32749828125002,259.7056678333334,,1.0832189951875002,141.20007279166668,,15.082249,-2.4201082314244267,9.478472,22.372513,0.0,0.0,1.0,0.0,5.0,,300.12158665239014,142.01641544791667,140.89354154166668,0.9920933513023232,0.9864069090744988,140.89354154166668,67.78725675594906,1.0079696620154723,1.0079696620154723,73.10628478571766,2.3945476827806487,2.375614835463066,6.3,4.6,0.0,0.5164380077093622,0.6583121305556391,3.02823580055594,False,
2012-04-09,,88.55607780208328,,3.0766041666666664,,61.27291666666665,3.426083333333333,,3.7755625,3.044673833333334,1.9512640777219203,89.97352701041666,265.7048929375,,,,,16.902007729166662,,11.798751,22.315946,1.0,0.0,2.0,,2.0,,301.81845095901747,178.5296048124999,,1.3715684176007663,0.9921417054790576,244.86556756757068,123.40484806763695,0.7290923202717534,,121.46071949993372,3.1586406684890864,4.332291783449001,7.3,5.4,0.0,0.8022762561942595,0.6199449557645346,3.347702761128487,False,
2012-04-10,,-1.2940615416666703,,1.5996666666666668,,61.258333333333276,2.052416666666667,,2.5051666666666663,2.9568992916666668,1.937854005882997,,202.582101125,,,,,16.695136770833333,,9.845548,21.824578,0.0,0.0,0.0,,0.0,,303.4955445122239,,,0.9920933513023232,1.0040215369322414,,95.37786430936528,1.0079696620154723,,-1.2838298516635382,,3.347702761128487,7.2000003,5.4,0.3,,0.6199449557645346,3.347702761128487,True,3.347702761128487
2012-04-11,,73.02449800000002,,-2.2814166666666664,,61.22291666666661,-1.2863749999999996,,-0.2913333333333332,3.545857020833333,1.2142539817072775,83.47899837500002,230.89548512499996,,,,,9.648196791666667,,6.3927190000000005,17.031219,0.0,0.0,0.0,,0.0,,305.1524784670224,156.50349637500003,,0.9920933513023232,1.0147962478753358,155.26607820920475,82.81895926121496,1.0079696620154723,,72.44711894798982,2.910388783846058,2.8873773621585284,5.8,4.4,0.0,0.6562221277633018,0.5831478603549272,2.56585058556168,False,
2012-04-12,,,,-5.524520833333333,,61.16041666666664,-4.653885416666668,,-3.7832500000000007,2.887170625,1.0851355061896018,71.63437716666667,262.3346181041666,,,,,7.9670618750000015,,3.879154,12.230244,0.0,0.0,0.0,,0.0,,306.7888805309707,,,0.9920933513023232,1.0277816467039294,,71.06798931173294,1.0079696620154723,,,2.493447628259688,2.4737328138169827,6.8,4.9,0.0,0.504843431391221,0.5581306995569282,2.7348404278289484,False,
2012-04-13,,,,-1.4070208333333334,,61.16666666666664,-1.6740729166666668,,-1.9411250000000009,2.0356591250000005,1.3452710380535804,,231.28202060416663,,,,,11.081160562499996,,7.180648,16.244431,0.0,0.0,0.0,,0.0,,308.40439488926046,,,0.9920933513023232,1.0402919174328549,,61.22660413273286,1.0079696620154723,,,,2.13750553470966,5.8,4.3,0.0,,0.4970943103975953,2.13750553470966,True,2.13750553470966
2012-04-14,,87.99894360416664,,2.474958333333334,,61.17291666666663,1.5702812500000003,,0.6656041666666663,2.8086552291666664,1.7700265386653558,69.61718119791665,210.04268902083342,,,,,14.919540791666668,,8.194841,21.8059,0.0,0.0,0.0,,0.0,,309.99868210429435,157.61612480208328,,0.9472077783621756,1.0557345736002166,149.29521940783673,65.94193553831565,1.0557345736002166,,83.35328386952106,2.4393647201595905,2.310585237197436,6.9,5.3,0.0,0.4359594787164974,0.4970943103975953,2.634599845107255,False,
2012-04-15,,54.01375483333334,,10.357041666666667,,61.21041666666661,10.648145833333336,,10.93925,4.202620562499999,2.7681265826944847,63.848443760416686,227.79395910416665,,,,,22.17377864583333,,16.269443,29.655232,0.0,0.0,0.0,,0.0,,311.5714189903346,117.86219859375004,,0.93804525652923,1.0660466465125602,110.56007631497332,59.892729806232204,1.0660466465125602,,50.66734650874111,2.2528784036537908,2.1133019000845827,7.4,5.4,0.0,0.3913522037193671,0.4528478970364528,2.445378643996845,False,
2012-04-16,,71.59390982291664,,11.580687500000002,,61.24583333333334,12.24734375,,12.914,3.6315808125,3.1589469312618053,,226.4936033125,,,,,24.34810039583333,,18.146229,32.323268,0.0,0.0,0.0,,0.0,,313.12229846387385,,,0.930468470966606,1.0747274423615472,,59.11573398491697,1.0747274423615472,,66.61587580345032,,2.0902680050873013,7.3,5.5,0.0,,0.3800487281976911,2.0902680050873013,True,2.0902680050873013
2012-04-17,,95.18786972916664,,9.72554166666667,,61.272916666666696,11.32025,,12.914958333333333,2.7766548541666665,2.9959687768031444,,161.16700247916668,,,,,23.528791229166657,,17.464745,31.316062,0.0,0.0,0.0,,0.0,,314.65102937042616,,,0.9265122798413554,1.0793165096216832,,66.43087286269086,1.0793165096216832,,88.19273019601214,,2.347065317148572,6.7000003,5.2000003,0.0,,0.4513586887963394,2.347065317148572,True,2.347065317148572
2012-04-18,,,,1.8842708333333336,,61.38333333333336,3.355833333333333,,4.827395833333335,2.4157010416666664,1.9372181946398304,65.1851816354167,60.45439166666667,,,,,16.77485727083333,,13.241822,22.056464,0.0,0.0,0.0,,0.0,,316.15733628849813,,,0.9215547781475452,1.085122690167307,,60.071715600533864,1.085122690167307,,,2.2881336378517663,2.10864048700242,5.7000003,4.4,0.7,0.4792364743187317,0.4552084913163,2.00291736179172,False,
2012-04-19,,18.563000635416667,,-0.722895833333333,,61.406250000000064,-0.5906979166666665,,-0.4585,2.3809073333333326,1.746460779161616,21.237024187500005,50.38209204166665,,,,,15.32064425,,13.404882,17.580182999999998,0.0,0.0,0.0,,0.0,,317.64095931154725,39.80002482291667,,0.9183864950025568,1.0888661859048965,36.5518052981332,19.503796207842647,1.0888661859048965,,17.048009090290552,0.7444247308034021,0.6836696193157583,4.0,3.2,8.6,0.21364675603617447,0.4764939205152776,1.5247805456488883,False,
2012-04-20,,,,4.223062500000002,,61.33541666666671,4.429177083333333,,4.635291666666666,1.4005373750000008,2.117184288035084,68.85984265625,109.58607410416666,,,,,18.02534895833333,,13.684371,24.828708,0.0,0.0,0.0,,0.0,,319.10165380878533,,,0.913129404755896,1.0951350321122633,,62.877947136286224,1.0951350321122633,,,2.420024568328885,2.209795593572798,3.8,3.0,0.0,0.7365985311909329,0.4764939205152776,1.4294817615458328,False,
2012-04-21,,71.52329446875002,,6.894791666666666,,61.243749999999935,7.550635416666666,,8.206479166666666,1.9409623541666667,3.2293662841151054,,182.2510951875,,,,,24.678273895833332,,16.710795,31.590911,0.0,0.0,0.0,,0.0,,320.5391901657311,,,0.9129767268965154,1.0953181724569292,,63.316629797362566,1.0953181724569292,,65.29910328093503,,2.239521569369981,5.6,4.7000003,0.0,,0.4764939205152776,2.239521569369981,True,2.239521569369981
2012-04-22,,,,3.1100833333333324,,61.187499999999936,,,4.771562500000001,,,,,,,,,,,22.32556,25.479576,0.0,0.0,0.0,,0.0,,321.9533535054562,,,0.9119198232805183,1.0965876324550377,,29.86246932749425,1.0965876324550377,,,,1.051486828442445,2.7,2.1000001,45.2,,0.5007079897007839,1.051486828442445,True,1.051486828442445
2012-04-23,,,,-3.5423958333333343,,61.14791666666661,-3.065500000000001,,-2.588604166666667,,,,,,,,,,,11.412423,16.323983,0.0,0.0,0.0,,0.0,,323.34394339151197,,,0.9122154680321012,1.0962322335503412,,73.18610221938714,1.0962322335503412,,,,2.5769544261323545,5.4,4.0,0.5,,0.6442386065330886,2.5769544261323545,True,2.5769544261323545
2012-04-24,,,,-3.1425625000000004,,61.06041666666666,,,-3.7172708333333335,,,,,,,,,,,11.444466,17.862968,0.0,0.0,0.0,,0.0,,324.71077351355643,,,0.9121116412751712,1.0963570189740777,,104.73934906289541,1.0963570189740777,,,,3.6879751889061625,8.3,5.9,0.0,,0.6250805404925699,3.6879751889061625,True,3.6879751889061625
2012-04-25,,104.45468098958332,,-0.40652083333333416,,60.95625000000004,-0.8875833333333331,,-1.3686458333333338,2.5104829166666667,1.8827235450048487,96.82691185416668,245.5625058958333,,,,,16.15837925,,9.420696,21.343377,0.0,0.0,0.0,,0.0,,326.05367135673754,201.28159284375,,0.9098290421930788,1.0991075835407171,183.13183882812638,88.09593647079014,1.0991075835407171,,95.0359023573362,3.39681464888384,3.090520618501404,7.4,5.6,0.0,0.5518786818752507,0.6059224744520512,3.3931658569314864,False,
2012-04-26,,-3.5449376145833282,,5.9604375,,60.78749999999996,5.80609375,,5.65175,3.280128229166668,3.041967940564545,,202.69080522916667,,,,,23.70110108333333,,14.82556,30.555847,0.0,0.0,0.0,,0.0,,327.37247785591194,,,0.9063828179196312,1.1032865807134815,,81.3640149251152,1.1032865807134815,,-3.2130705444553334,,2.8751456012165093,6.7000003,4.9,10.0,,0.5867644084115324,2.8751456012165093,True,2.8751456012165093
2012-04-27,,93.56807344791666,,6.367354166666666,,60.889583333333384,6.776906249999998,,7.1864583333333325,2.807427989583333,,,,,,,,18.432000864583326,,12.013904,23.642189,0.0,0.0,0.0,,0.0,,328.6670470358096,,,0.9058817143451604,1.1038968820812058,,79.10791363646312,1.1038968820812058,,84.76160678297262,,2.7812710776179674,6.1,4.9,0.0,,0.5676063423710137,2.7812710776179674,True,2.7812710776179674
2012-04-28,,,,-2.692187500000001,,60.906250000000064,,,-2.0195833333333346,,,,,,,,,,,12.677116,16.312976000000006,0.0,0.0,0.0,,0.0,,329.9372456382708,,,0.9095380658872344,1.0994592062779935,,59.18902041294121,1.0994592062779935,,,,2.084103450055881,5.4,3.8,0.0,,0.548448276330495,2.084103450055881,True,2.084103450055881
2012-04-29,,,,0.6865416666666664,,60.85625000000002,0.13216666666666693,,-0.4222083333333331,,,,,,,,,,,12.391517,16.502337,0.0,0.0,0.0,,0.0,,331.18295273770036,,,0.9114406841164144,1.0971641023128549,,47.73985346196294,1.0971641023128549,,,,1.6809670545499589,3.8,3.0,0.0,,0.5603223515166529,1.6809670545499589,True,1.6809670545499589
