date,Rn,ws,g_1,t_avg,theta_1,sw_out,rh,lw_out,sw_in,LE,wd,G,H,lw_in,g_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,ppt,LE_subday_gaps,H_subday_gaps,rso,flux,energy,ebr_5day_clim,ebr_corr,ebc_cf,H_corr,ebr,flux_corr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2018-04-05,165.3027112916666,1.1964373895833331,-0.7689148791666676,21.75102020833333,,59.53448547708334,51.51684416666666,408.4485666666667,290.85860579166666,137.81040198125007,197.7693431458333,-0.9656792000000004,-3.1230695685416667,342.42715416666675,-1.1624435208333357,12.9433,30.02767,,,,,,300.93933137276605,134.6873324127084,166.26839049166662,0.7948850617662399,0.7943147889510064,1.2589467222694255,-3.93177819673492,0.8100597594914405,169.56417567219182,173.4959538689267,4.860628638839851,6.119272493036331,8.6,6.2000003,0.0,0.9869793888160102,0.9707612646236556,6.0187201184036905,False,
2018-04-06,149.56395083333334,1.6115847937499996,1.0322140645833338,23.27568270833333,,49.23993286041666,41.25672979166666,412.65912708333326,246.33032251666666,135.3670303125,211.39882083333336,0.9703196750000012,-26.83244410416668,365.1326916666666,0.9084252854166682,17.38927,29.81815,,,,,,302.5301397597541,108.53458620833332,148.59363115833332,0.7979716798046421,0.7985354570223177,1.2522925453165592,-33.602069724271196,0.7304121001840566,135.91705321771326,169.51912294198445,4.7814762592741555,5.98780707509713,10.7,7.4,0.0,0.809163107828287,1.0119575226483517,7.488485764105593,False,
2018-04-07,186.2847964583333,2.0818995354166665,9.0564186875,24.63399395833333,,54.17978798333334,50.17119354166667,429.76865,285.94758984999993,183.5922549375,224.52128020833325,8.375670958333332,-41.52551009791667,384.2856416666668,7.694923229166667,15.49307,31.56391,,,,,,304.1024269902533,142.06674483958332,177.90912549999993,0.7998998191059232,0.7985354570223177,1.2522925453165592,-52.00208673608854,0.7985354570223177,177.90912549999996,229.9112122360885,6.4934160277468385,8.131656485186431,10.3,7.3,0.0,1.1139255168112323,0.9998766403510992,7.299099665274357,False,
2018-04-08,172.91441210416667,1.417186525,2.3144396229166677,24.05321604166667,,61.41718245000001,43.71843270833333,415.2643083333333,305.35901142795836,153.37905564645834,224.2586667708333,2.228230511458334,-14.690770447916668,344.2368916666666,2.1420214,15.24252,32.410940000000004,,,,,,305.6558182126436,138.68828519854168,170.68618159270838,0.8024005703005268,0.7985354570223177,1.2522925453165592,-18.39714231688285,0.8125337616930225,173.67830567687062,192.07544799375347,5.4217716451060936,6.789644213575059,8.8,6.5,0.0,1.0445606482423169,1.0086251053850506,6.556063185002829,False,
2018-04-09,165.32991110416668,1.5550361291666663,-4.328523689583332,22.941316875,,61.78141675416666,38.631705625,402.60909375000006,294.4685144093749,169.560394158125,242.6613790375,-4.947290376041667,-27.289699578041674,335.25191458333336,-5.5660570625000005,11.70091,31.4649,,,,,,307.1899559461379,142.2706945800833,170.2772014802084,0.8069913464110688,0.7985354570223177,1.2522925453165592,-34.17468734551003,0.8355240357683452,178.16453023964738,212.3392175851574,5.987332516124396,7.497891876274017,8.400001,6.2000003,0.0,1.2093373435935206,1.0245190639464459,6.352018489585222,False,
2018-04-10,168.72600535416666,1.1541483416666665,-3.0673369062500044,24.383429374999995,,60.368066505416664,31.97301604166668,407.08132916666665,294.25262015833334,140.04046177749996,211.6632272708333,-3.263393776041665,-5.024397979583333,341.92277708333336,-3.4594506458333343,12.04386,34.41791,,,,,,308.70450005399755,135.01606379791662,171.9893991302083,0.8107376415762816,0.8077371153442096,1.2380265571600724,-6.220338132465577,0.7850254985523832,167.1534726250394,173.37381075750497,4.951847327803162,6.130518498822452,8.3,6.0,0.0,1.0217530831370756,1.0561473342544414,6.336884005526649,False,
2018-04-11,168.99879520833323,1.4982515062499997,0.6260952124999986,24.47352958333333,,57.62958346458334,38.404092708333344,411.8582479166666,282.525341925,160.28508948333334,190.54784020833333,0.2196236031250005,-26.22129741041667,355.9612937500001,-0.18684800625000084,13.25546,32.65579,,,,,,310.19912768956294,134.06379207291667,168.77917160520823,0.8134848756019479,0.8100597594914405,1.2344768250527651,-32.36958397597546,0.7943147889510064,165.49864439270826,197.8682283686837,5.668193239541943,6.997253194135287,11.8,8.0,0.0,0.8746566492669109,1.0259364751155735,8.207491800924588,False,
2018-04-12,153.18020854166662,3.3004151375,-3.2071902562499983,20.426502916666667,,60.679242644375,36.429768125,401.1498375000001,280.7867273124999,207.09548479166665,262.12223229166665,-3.4004736374999998,-70.44054233333331,334.2225583333334,-3.5937570187499994,14.84385,25.03866,,,,,,311.6735332154944,136.65494245833332,156.58068217916662,0.8176831998942014,0.8100597594914405,1.2344768250527651,-86.95721705464821,0.8727445848138955,168.69735949373162,255.65457654837982,7.295028806926659,9.005544000243283,12.1,8.2,0.0,1.0982370987457788,0.995471544623952,8.162866476045277,False,
2018-04-13,163.82170645833332,2.6522969854166667,-11.724925508333332,17.50366145833333,,64.06970468749999,27.99908833333333,379.96884375,307.3470524708334,190.70798966041667,289.3106585791666,-11.68945179791666,-37.701323625,300.51320208333334,-11.6539780875,10.43401,23.33277,,,,,,313.1274280966732,153.00666603541669,175.51115825624996,0.8226612723737694,0.8125337616930225,1.2307180909213749,-46.39970103696893,0.8717774274614709,188.30807192135242,234.7077729583213,6.698924847770624,8.244487999874025,12.0,8.0,0.0,1.0305609999842529,0.8906714318991822,7.1253714551934575,False,
2018-04-14,174.82875375000003,1.2238813750000004,-8.46938517916667,18.927150979166672,,63.14248003541665,31.80009520833333,383.55339791666677,310.1205252993958,141.75657577708333,190.5570549375,-8.499332778124995,0.998325711125,311.40410208333327,-8.529280377083333,9.081985,27.31632,,,,,,314.560540767278,142.7549014882083,183.32808652812503,0.8268595966660228,0.8125337616930225,1.2307180909213749,1.2286575133134843,0.7786853841749326,175.69103982923667,174.46238231592324,4.986240826963597,6.136656791434856,9.900001,6.8,0.0,0.9024495028391576,0.8885763435941095,6.042319305922433,False,
