date,H_qc_flag,vpd,vp,Rn_qc_flag,rh,LE_qc_flag,G,lw_out,sw_out,t_avg,es,LE,sw_in,t_avg_qc_flag,vpd_qc_flag,wd,G_qc_flag,t_dew,Rn,ws,lw_in,H,t_min,t_max,H_subday_gaps,Rn_subday_gaps,G_subday_gaps,LE_subday_gaps,ppt,rso,flux,energy,ebr_5day_clim,LE_corr,flux_corr,ebr_corr,H_corr,ebr,ebc_cf,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2016-10-14,1.0,0.8520772895833332,1.3703561197077003,0.0,64.24713226669672,1.0,-4.901074791666664,12.187026540833335,12.187026540833335,18.853830291666664,2.222433409291033,26.67382854166665,82.34456927083333,1.0,1.0,202.26939375000003,0.0,11.400133518400722,29.00850833333333,0.9552574253750002,-46.43237562499999,-8.855955041666663,12.82069,23.177683,0.0,0.0,0.0,0.0,0.0,214.7554839145453,17.817873499999987,33.909583125,0.8308241644249548,32.64946452690451,21.80954368340453,0.8169759880651738,-10.839920843499973,0.5254524490707667,1.2240261826645331,0.9381770080977404,1.14835322188551,5.4,3.7,0.0,0.3103657356447324,0.6474715108703107,2.39564459022015,False,,1.6312810140191893
2016-10-15,1.0,0.95934193125,1.6830258868763348,0.0,66.38257900417088,1.0,4.7216143750000015,27.202282841666676,27.202282841666676,21.647939687500006,2.6423678181263344,59.58175395833334,185.6990592666666,1.0,1.0,165.6706458333333,0.0,14.505133046622234,104.17325,1.8124181690625,-57.707714375000016,7.105852895833337,15.844635,27.388344,0.0,0.0,0.0,0.0,0.0,212.77901958203427,66.68760685416667,99.451635625,0.8274178014142091,71.75129866755945,80.30851861400869,0.8303926906520471,8.557219946449223,0.6705531430938362,1.2042495210486168,2.1012638088883357,2.530445935450571,9.7,6.3,0.0,0.40165808499215416,0.6599252743178627,4.157529228202535,False,,2.9706580437714774
2016-10-16,1.0,0.96075288125,1.6067360625914842,0.0,63.34037384946339,1.0,-1.318454166666666,18.721054991666673,18.721054991666673,21.41454093749999,2.5674889438414845,40.02516816666665,121.55768552083336,1.0,1.0,146.49770833333332,0.0,13.76288696603749,65.80739583333333,2.5765733243541664,-38.976959375,-1.0333155833333338,17.95085,25.183093,0.0,0.0,0.0,0.0,1.016,210.81445991570203,38.99185258333333,67.12585,0.8241376915299342,48.31504799950822,47.067715526112956,0.8284203332898284,-1.2473324733952678,0.5808768541975009,1.2071166771447934,1.4112462048412973,1.7035388294212273,12.0,7.6,0.0,0.22414984597647727,0.5521043820433741,4.195993303529643,False,,2.793000784114596
2016-10-17,1.0,0.7892868916666668,1.3195224974758275,0.0,63.47921820750838,0.9791666666666666,-5.467620833333334,31.876148999999998,31.876148999999998,18.209056437500006,2.1088093891424937,58.62012895833333,204.23047331250004,1.0,1.0,240.29106249999992,0.0,10.551931235402524,101.9121458333333,1.6167501160208335,-74.59324104166664,17.126587520833336,14.587246,21.866969,0.0,0.0,0.0,0.0,0.508,208.86259356344902,75.74671647916666,107.37976666666664,0.8218635818087644,71.75257267617141,92.71596422136707,0.8169759880651738,20.963391545195663,0.7054095834860884,1.2240261826645331,2.060521479675804,2.522132241065849,14.6,9.0,0.0,0.28023691567398323,0.4639410990491547,4.175469891442392,False,,2.631943027266413
2016-10-18,1.0,0.6259611645833334,1.2104623088992503,0.0,70.83155919014776,1.0,-10.567394791666663,33.34846241666667,33.34846241666667,15.660858437500002,1.8364234734825828,61.07900691666666,206.51505841666676,1.0,1.0,301.25104166666665,0.0,9.485524840870278,77.42736875000003,2.0131857102604167,-97.87605041666669,14.864357562500004,9.911768,21.850968,0.0,0.0,0.0,0.0,0.0,206.9242045674567,75.94336447916666,87.99476354166669,0.819746500504252,73.7294878725505,91.6725017812876,0.8284203332898284,17.94301390873709,0.8630441337933304,1.2071166771447934,2.141709930613595,2.585293774850289,7.3,4.7000003,0.0,0.5500624701769251,0.5064224395020711,2.380185617586465,False,,2.6296937111771554
2016-10-19,1.0,0.6104710395833334,1.2042369318381447,0.0,71.81545051283494,1.0,-8.467500416666669,30.54801440208334,30.54801440208334,15.259315229166663,1.8147079714214784,63.94664374999999,197.06396145833332,1.0,1.0,254.42714291666667,0.0,9.455230894874203,81.79981249999999,0.8990852083333333,-91.30800291666664,11.188712500000005,7.857958999999999,22.419751,0.0,0.0,0.0,0.0,0.0,205.00007175404158,75.13535625,90.26731291666664,0.816881017426908,78.08385486953702,91.74614817835472,0.8189483454273925,13.662293308817716,0.8323650480142659,1.2210782347672005,2.241400033685621,2.7369247965399808,6.1,4.1,0.0,0.6675426333024345,0.5189180281217085,2.127563915299005,False,,2.111578867293975
2016-10-20,1.0,0.9128381145833334,1.2185964684802693,0.0,63.71386091449261,0.9166666666666666,-3.3530166666666634,30.13839622291667,30.13839622291667,17.76006904166667,2.1314345830636023,65.53082416666668,194.5073235416667,1.0,1.0,221.14927083333336,0.0,9.654910206930074,83.11358333333338,,-91.52525854166667,8.518480812500004,9.176068,25.20415,0.0,0.0,0.0,0.0,0.0,203.0909681351813,74.04930497916669,86.46660000000004,0.814467031981395,78.7284669424797,88.96253531527138,0.8323650480142659,10.234068372791652,0.8563920054583695,1.2013959528762683,2.3024422707107,2.7661448257630803,5.1,3.4,0.0,0.8135720075773766,0.5785987423076503,1.9672357238460108,False,,
2016-10-21,1.0,0.951560625,1.335424516336524,0.0,63.48541235565832,0.5416666666666666,-2.7386960416666675,29.76185515208334,29.76185515208334,18.9405581875,2.2869851413365234,62.13649270833334,192.19193564583335,1.0,1.0,197.17091666666667,0.0,11.000446309930773,79.201125,0.8287783750000002,-94.98517375000002,6.7240381875000015,11.530721,26.735616,0.0,0.0,0.0,0.0,0.0,201.19766032284556,68.86053089583335,81.93982104166669,0.8129968926350869,74.29287341636709,82.3324021399405,0.8363721828350277,8.039528723573412,0.8403793176557895,1.1956399561381006,2.185658816008392,2.613261010905127,6.7000003,4.3,0.0,0.6077351188151459,0.6546779188183841,2.815115050919052,False,,2.3261511960896746
2016-10-22,1.0,0.8853016645833335,1.4148654263796256,0.0,66.69790100832118,0.4375,-3.004865208333339,28.883001591666666,28.883001591666666,19.0194139375,2.3001670909629586,62.79811479166669,184.28785421875,1.0,1.0,186.98504166666672,0.0,11.852966576413131,75.08347854166666,0.9737290833333336,-90.33750416666668,7.583322375000002,10.634421,26.94321,0.0,0.0,0.0,0.0,0.0,199.32090795722627,70.38143716666669,78.08834374999998,0.8092657026833159,75.08393521506378,84.15085844688984,0.8363721828350277,9.066923231826078,0.9013052881745452,1.1956399561381006,2.209098897389853,2.6412869087799318,8.400001,5.4,0.0,0.4891272053296169,0.6681785524324779,3.6081641831353815,False,,2.323829350151951
2016-10-23,1.0,1.1314758145833332,1.3648385012711308,0.9375,61.220929251162225,1.0,,,,20.3448815,2.4963143158544643,64.32500604166665,,1.0,1.0,,0.9375,11.285240813537564,,0.9938581458333332,,8.325405791666666,13.148413,27.988136,0.0,0.0,0.0,0.0,,197.4614631499264,72.65041183333331,,0.8062402273056268,76.5428238061583,86.44954761141581,0.8403793176557895,9.906723805257501,,1.1899388514099407,2.2656983924407936,2.6960425427423464,6.4,4.2000003,0.0,0.6419148452780699,0.6720422922401387,2.82257782902127,False,,
2016-10-24,1.0,1.0154116833333335,1.4025359500744232,1.0,59.17796597114171,1.0,,,,20.417440479166668,2.4179476334077576,64.60016604166665,,1.0,1.0,,1.0,11.744462494452044,,1.4834261041666663,,7.955326354166666,16.637296,23.863731,0.0,0.0,0.0,0.0,,195.62006994311471,72.55549239583333,,0.8046884455080762,76.14481122076381,85.52182772946567,0.8483856615570795,9.37701650870184,,1.1787092183579058,2.2755491832487422,2.682210799122095,4.8,3.3,0.0,0.8127911512491198,0.6569914970661827,2.1680719403184026,False,,
2016-10-25,1.0,1.0122325666666665,1.3518369886233148,1.0,60.48366188420803,1.0,,,,19.765114416666673,2.3640695552899817,64.29015691666666,,1.0,1.0,,1.0,11.20970766298132,,1.4877285625000003,,9.110574458333339,15.235399,25.634175,0.0,0.0,0.0,0.0,,193.79746378561148,73.40073137499998,,0.8031943797814572,75.07094473897666,85.70926737658355,0.8563920054583695,10.638322637606896,,1.1676895552811315,2.2632079738125497,2.642724312449888,6.2000003,4.1,0.0,0.6445669054755824,0.6378794736914032,2.615305842134753,False,,
2016-10-26,1.0,1.1841408520833332,1.2699413302511335,1.0,58.01735459132446,1.0,,,,20.002721729166666,2.4540821823344667,63.56086045833333,,1.0,1.0,,1.0,10.265571712360256,,0.7715305,,8.665764645833343,11.064039,27.532022,0.0,0.0,0.0,0.0,,191.9943710268204,72.22662510416667,,0.8026210595583376,72.98779612056245,82.93881092177787,0.8708423029151673,9.95101480121541,,1.1483135312242805,2.2380460861568205,2.569978604237418,5.5,3.7,0.0,0.6945888119560589,0.6411978017067652,2.3724318663150314,False,,
2016-10-27,1.0,0.6417725291666666,1.4932170191303549,1.0,71.79495564160898,1.0,,,,18.175072791666672,2.1349895482970216,63.56086045833333,,1.0,1.0,,1.0,12.438005670936846,,0.9662067708333332,,8.665764645833343,11.705819,23.104956,0.0,0.0,0.0,0.0,,190.21150842936316,72.22662510416667,,0.8026685941366537,70.52090040109057,80.13558341641438,0.9013052881745452,9.614683015323822,,1.1095019779872208,2.2341172831937466,2.478757544758898,5.2000003,3.5,0.0,0.7082164413596851,0.7034051251812599,2.4619179381344094,False,,
2016-10-28,1.0,1.0211419833333333,1.6152853127506297,1.0,63.26913422892697,1.0,,,,21.687938833333334,2.6364272960839625,63.645881291666676,,1.0,1.0,,1.0,12.946119156263109,,1.0974457291666664,,8.535499895833333,17.118209,29.038935,0.0,0.0,0.0,0.0,,188.44958270122498,72.18138118750002,,0.8027289541985024,79.28688875464185,89.91999205954973,0.8027289541985024,10.633103304907866,,1.2457505049116684,2.2446795121541974,2.7963106356309684,9.400001,5.9,0.0,0.4739509551916895,0.6480074211782435,3.8232437849516367,False,,
2016-10-29,1.0,0.63687859375,1.622800969796545,1.0,71.82405772642227,1.0,,,,19.122396208333328,2.2596795635465448,64.35051604166667,,1.0,1.0,,1.0,12.71913232605187,,1.2209864791666665,,7.556523208333335,14.248885,24.172507,0.0,0.0,0.0,0.0,,186.70929004815216,71.90703925,,0.8033956729200361,80.09816110631657,89.50389163616653,0.8033956729200361,9.405730529849958,,1.2447166865678805,2.2639330606826062,2.817955257904333,8.7,5.5,0.0,0.5123555014371515,0.6473220066809489,3.5602710367452186,False,,
