date,rh,H,sw_in,t_dew,vp,theta_1,lw_out,LE,wd,es,ws,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,G,theta_2,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2014-03-22,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,232.13496500187438,,,,,,,,,,,,1.0,0.8,0.0,,,,False,
2014-03-23,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,234.74956993177625,,,,,,,,,,,,0.5,0.5,2.8,,,,False,
2014-03-24,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,237.3612785938889,,,,,,,,,,,,0.5,0.5,0.0,,,,False,
2014-03-25,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,239.9691715812283,,,,,,,,,,,,2.5,1.9,0.0,,,,False,
2014-03-26,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,242.572335547302,,,,,,,,,,,,2.4,1.8000001,1.2,,,,False,
2014-03-27,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,245.16986381917758,,,,,,,,,,,,1.1,1.0,3.5,,,,False,
2014-03-28,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,247.76085698989158,,,,,,,,,,,,2.2,1.7,0.0,,,,False,
2014-03-29,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,250.3444234892091,,,,,,,,,,,,3.0,2.1000001,0.0,,,,False,
2014-03-30,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,252.91968013180957,,,,,,,,,,,,1.9,1.5,2.1000001,,,,False,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,255.48575264205425,,,,,,,,,,,,1.1,0.90000004,0.0,,,,False,
2014-04-01,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,258.0417761545557,,,,,,,,,,,,1.9,1.6,0.0,,,,False,
2014-04-02,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,260.58689568985614,,,,,,,,,,,,2.1000001,1.7,0.8,,,,False,
2014-04-03,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,263.1202666045894,,,,,,,,,,,,2.4,1.9,0.0,,,,False,
2014-04-04,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,265.6410550155935,,,,,,,,,,,,4.4,3.1000001,0.0,,,,False,
2014-04-05,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,268.1484381975128,,,,,,,,,,,,4.2000003,3.0,0.0,,,,False,
2014-04-06,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,270.64160495351865,,,,,,,,,,,,4.3,3.0,4.3,,,,False,
2014-04-07,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,273.1197559588609,,,,,,,,,,,,6.2000003,4.1,0.0,,,,False,
2014-04-08,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,275.5821040770463,,,,,,,,,,,,6.4,4.4,0.0,,,,False,
2014-04-09,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,278.0278746485294,,,,,,,,,,,,5.4,3.6000001000000004,0.0,,,,False,
2014-04-10,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,280.4563057518877,,,,,,,,,,,,6.4,4.3,0.0,,,,False,
2014-04-11,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,282.8666484375371,,,,,,,,,,,,6.7000003,4.4,0.7,,,,False,
2014-04-12,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,285.2581669341365,,,,,,,,,,,,0.4,0.5,2.2,,,,False,
2014-04-13,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,287.63013882791097,,,,,,,,,,,,2.3,1.8000001,0.0,,,,False,
2014-04-14,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,289.98185521521305,,,,,,,,,,,,4.7000003,3.3,0.0,,,,False,
2014-04-15,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,292.3126208287262,,,,,,,,,,,,5.0,3.4,1.4,,,,False,
2014-04-16,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,294.62175413779585,,,,,,,,,,,,2.6000001,2.0,2.8,,,,False,
2014-04-17,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,296.90858742345984,,,1.0490020141885663,0.9532870161107644,,,0.9532870161107644,,,,,3.6000001000000004,2.8,0.0,,,,False,
2014-04-18,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,299.1724668288252,,,1.0125765968340363,0.9875796094109236,,,0.9875796094109236,,,,,3.6000001000000004,2.6000001,0.0,,,,False,
2014-04-19,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,301.4127523855236,,,0.947560449918496,1.0553416408272576,,,1.0553416408272576,,,,,7.2000003,4.9,0.0,,,,False,
