date,rh,H,sw_in,g_2,vp,theta_1,g_3,lw_out,g_1,ws,es,LE,wd,sw_out,G,vpd,Rn,lw_in,t_avg,t_dew,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2015-10-20,74.27583979166666,,199.93481466666654,-8.376670395833335,0.8552515985611747,20.968652083333332,-6.649485541666664,360.0661145833333,-8.706968395833337,0.7329744791666667,1.4244919658090907,,217.04958214583328,31.91405239583333,-7.9110414444444475,0.5692403672479166,99.29513652083332,291.34048333333334,10.322065166666665,4.183689290649866,-0.606751,22.356397,0.0,0.0,8.0,0.1,27.0,1.9889800766644319,204.6306726184919,,107.20617796527776,0.8474247952678547,1.1800457168401821,,49.02283924732437,1.1800457168401821,,,,1.7102167009091562,3.7,2.7,0.0,,0.6334135929293171,1.7102167009091562,True,1.7102167009091562
2015-10-21,79.30376270833331,,191.50451114583336,-3.830386,1.312868231844895,20.682595833333327,-2.606260208333335,380.7114729166668,-3.806765333333333,0.6111069583333334,1.890253296199062,,173.04598556250005,29.934494437499996,-3.4144705138888884,0.5773850643541668,98.6407161875,317.78217291666664,14.767580291666668,10.371366466058632,4.06191,26.667097,0.0,0.0,14.0,0.0,25.0,2.1289699118141954,202.77140668423363,,102.05518670138888,0.8469721785712665,1.1806763259766948,,46.56568364062576,1.1806763259766948,,,,1.6314099257925043,3.4,2.6000001,0.0,,0.6274653319407583,1.6314099257925043,True,1.6314099257925043
2015-10-22,82.71470541666666,66.46760875000001,189.5742411875,-2.360457229166665,1.6189009391009237,20.385087500000004,-1.584240833333333,391.52226041666654,-1.9856352708333336,0.7298131250000001,2.15333387306134,,200.3380062291666,29.626318125,-1.9767777777777784,0.5344329339604167,102.1770978125,333.7514312499999,16.982947416666672,13.430161488643478,6.108013,28.537113,0.0,0.0,9.0,0.1,21.0,2.2808122634252914,200.9271906443925,,104.1538755902778,0.8399909017145922,1.1904890850112742,,53.10740926271518,1.1904890850112742,,55.83218660872522,,1.8645512128565982,3.9,3.0,0.0,,0.6215170709521993,1.8645512128565982,True,1.8645512128565982
2015-10-23,84.59015333333333,,179.95394912500004,-1.8804653750000009,1.709519940895384,20.09832291666667,-1.4678589999999998,395.04613541666674,-1.3874523750000003,0.9052327291666667,2.1229229134995498,,134.06084541666667,28.038246395833344,-1.5785922500000005,0.4134029726041668,97.56313089583332,340.6935749999999,17.39475610416667,14.4552349925502,7.576045,27.139873,0.0,0.0,10.0,0.2,23.0,2.178912772010663,199.0987735995325,,99.14172314583332,0.8329017704753753,1.2006217725161683,,56.083584683969534,1.2006217725161683,,,,1.9698201918836495,4.4,3.2,0.0,,0.6155688099636405,1.9698201918836495,True,1.9698201918836495
2015-10-24,82.29106937500002,47.3071975625,178.18962883333333,-4.8540376666666685,1.4285281263069889,19.824270833333333,-4.536220145833334,383.20161875,-4.498562125,1.0468327916666669,1.8133807203757388,,68.08509362500001,28.43346006250001,-4.629606645833333,0.3848525940687501,90.22561120833332,323.67104166666667,15.386912895833332,11.992812427492805,9.818676,21.947015,0.0,0.0,12.0,0.0,21.0,1.9830904260244169,197.2868976615021,,94.85521785416664,0.8322944545027677,1.201497852821119,,46.95357475162629,1.201497852821119,,39.373518189335606,,1.6459754822327206,3.7,2.7,0.0,,0.6096205489750817,1.6459754822327206,True,1.6459754822327206
2015-10-25,84.77682604166667,,108.23592100000006,-0.6872809999999999,1.8706358511263617,19.58973125,0.21044522916666653,398.556325,0.2915268750000014,0.9382459166666668,2.264550236443029,,195.40813512499997,16.2550354375,-0.06176963194444553,0.39391438531666667,56.72806275000002,363.3034979166666,18.572901291666664,15.756767717655286,9.568431,26.600849,0.0,0.0,10.0,0.0,11.0,1.5937707882203629,195.49229741426385,,56.789832381944464,0.8444206009009351,1.1842439643621594,,36.05274795727567,1.1842439643621594,,,,1.2677118651389263,2.9,2.1000001,0.0,,0.6036722879865227,1.2677118651389263,True,1.2677118651389263
2015-10-26,76.8238641666667,,87.22402541666668,-3.8018859166666665,1.4848684140417765,19.372383333333328,-3.5538084583333327,389.54406458333335,-2.684093187499999,2.00845075,1.8873667399126104,26.279351666666674,26.49519660416667,13.698320687499995,-3.346595854166667,0.4024983258708332,27.223973687500006,343.24232083333334,16.534013375000004,12.593841459936073,14.622163,18.893096,0.0,0.0,2.0,0.0,0.0,1.5760245305249787,193.71569939074024,,30.57056954166667,0.8582224329520276,1.1651990924547382,,22.55352912376859,1.1651990924547382,,,0.9222461120233784,0.7914923020412521,3.7,2.5,0.0,0.3165969208165008,0.5977240269979639,1.4943100674949097,False,
2015-10-27,91.90012375000002,-12.471722697916665,50.35488924999999,-0.9830991041666668,2.0024214373280422,19.39783333333333,-0.3911294375000003,394.62466666666677,-0.3115022083333336,1.780373375,2.1515067957842926,,37.016133458333336,8.428269416666664,-0.56191025,0.14908535845625,25.83619141666667,378.53423958333326,18.496745666666676,17.01345046088717,14.77677,21.7594,0.0,0.0,1.0,3.8,11.0,0.8904478383238995,191.95782156657646,,26.39810166666667,0.8695927657581365,1.149963568439039,,43.76028450390388,1.149963568439039,,-10.845319834649882,,1.5386170508020294,3.9,2.6000001,4.9,,0.5917757660094051,1.5386170508020294,True,1.5386170508020294
2015-10-28,92.81683145833333,-12.540700125,67.0874473125,4.301573020833333,2.934889699292917,20.212570833333327,4.334178229166667,422.5818854166667,6.5088476875,2.1317354375,3.1275488415738932,,146.55467227083338,9.146965125,5.048199645833333,,37.66146422916668,402.30286875,24.635446354166675,,20.694611,28.754348,0.0,0.0,0.0,3.8,7.0,1.3340830160815111,190.2193728716639,,32.61326458333334,0.8756028752671269,1.1420702561020284,,53.00297592012613,1.1420702561020284,,-10.980673087312818,,1.874648016066708,4.8,3.2,2.3,,0.5858275050208461,1.874648016066708,True,1.874648016066708
2015-10-29,85.33153562499997,27.768343375,141.17656706250006,0.051426291666666665,2.512486426999994,20.62800625,0.3525451875,418.84584375000014,2.4177726875000007,1.5472194375,2.9371877971854103,,203.4020794166668,20.270259208333325,0.9405813888888879,0.4247013701854166,69.35635304166668,367.29587083333337,23.5174395625,20.70213980921524,18.938902,28.487597,0.0,0.0,9.0,0.0,9.0,2.173262842588524,188.50105272021855,,68.41577165277779,0.8839044524498134,1.1313440012983509,,57.44538588025143,1.1313440012983509,,24.544562346317782,,2.0295773541130053,4.9,3.5,0.0,,0.5798792440322873,2.0295773541130053,True,2.0295773541130053
2015-10-30,79.93188916666669,42.92590034375001,167.32316756249998,-7.633897479166667,1.5544239511496467,20.45458333333333,-7.16583275,387.59012916666677,-7.390587208333333,0.8924473541666669,1.982659194426728,,184.06950375000002,25.4181076875,-7.396772479166668,0.42823524327708334,67.54091295833335,313.22598125,16.876758895833333,13.012186562186699,6.841588000000002,22.003519,0.0,0.0,7.0,0.1,15.0,1.6540106546316071,186.80355056014994,,74.93768543750002,0.8932564081448513,1.119499385486456,,45.776516810164956,1.119499385486456,,38.34383555744197,,1.6070067525224394,3.9,2.8,0.0,,0.5739309830437284,1.6070067525224394,True,1.6070067525224394
2015-10-31,80.90082291666666,41.924358968750006,152.45068637499998,-8.4056495625,1.1874857324079435,20.240045833333326,-6.5710684583333325,372.7312395833332,-9.70212166666667,0.7323012083333337,1.5519278715371103,,95.08627777083336,23.12520518749999,-8.22627989583334,0.3644421391291666,72.65352037499999,316.05927083333324,12.894807041666667,9.169287383307363,6.042733,19.643156,0.0,0.0,5.0,0.0,18.0,1.500542692569081,185.12754544239388,,80.87980027083333,0.9024162494551706,1.1081360742381856,,38.978687741310175,1.1081360742381856,,37.833222781391626,,1.3631585329324067,3.3,2.4,0.0,,0.5679827220551695,1.3631585329324067,True,1.3631585329324067
2015-11-01,89.27965625,6.792304802083336,54.33584710416667,1.151741020833334,2.223302188495932,20.128697916666667,1.4905849375000004,405.3701375,1.770150125,0.6635320416666669,2.481245740750099,,204.69897347916665,7.265930062499997,1.4708253611111108,0.2579435522541666,28.907150729166673,387.2073625,20.3957523125,18.442212248202587,12.60983,27.30412,0.0,0.0,9.0,0.6,11.0,1.0348931173843088,183.4737056108286,,27.436325368055567,0.9092886251817679,1.0997608155497367,,30.316078298700248,1.0997608155497367,,6.176165495301879,,1.0678654760265602,2.6000001,1.9,12.900001,,0.5620344610666107,1.0678654760265602,True,1.0678654760265602
2015-11-02,98.82334062499996,,19.693404458333326,-0.05097012499999995,2.5887056601883813,27.445864583333343,-0.05095254166666665,404.66039375000014,1.1258931875,1.1598512083333337,2.6127062627633824,,89.9362228958333,1.9739818125,0.3413235069444445,0.024000602575,16.704983291666668,403.6459583333333,21.75729247916668,21.197639885876445,19.837741,24.378255,0.0,0.0,7.0,45.80000000000002,37.0,0.35366552164134984,181.8426881133169,,16.363659784722227,0.8612683265890092,1.0869712427824902,,26.80266459646521,1.1610783412417214,,,,0.945346540132688,2.5,1.7,25.6,,0.5560862000780518,0.945346540132688,True,0.945346540132688
2015-11-03,,,,,,,,,,,,,,,,,,,,,19.014628,22.344606,0.0,0.0,3.0,,23.0,,180.23513843436473,,,0.8612683265890092,1.0737003654516188,,20.311259824357272,1.1610783412417214,,,,0.7151793758301348,1.8000001,1.3000001,7.2000003,,0.5501379390894929,0.7151793758301348,True,0.7151793758301348
2015-11-04,,,,,,,,,,,,,,,,,,,,,22.75301,26.786373,0.0,0.0,0.0,,4.0,,178.65169014980515,,,0.8612683265890092,1.0675174113735049,,38.637782069748546,1.1610783412417214,,,,1.3604741952523352,3.6000001000000004,2.5,1.8000001,,0.5441896781009341,1.3604741952523352,True,1.3604741952523352
2015-11-05,,,,,,,,,,,,,,,,,,,,,22.408655,29.477414000000003,0.0,0.0,3.0,,2.0,,177.09296460385582,,,0.8612683265890092,1.0741360542341898,,30.572361677824173,1.1610783412417214,,,,1.0764828342247503,2.7,2.0,3.9,,0.5382414171123752,1.0764828342247503,True,1.0764828342247503
2015-11-06,,,,,,,,,,,,,,,,,,,,,24.283148,29.927266,0.0,0.0,2.0,,3.0,,175.5595706088208,,,0.8612683265890092,1.085276147822107,,40.81657189479681,1.1610783412417214,,,,1.437191521534304,3.7,2.7,0.0,,0.5322931561238162,1.437191521534304,True,1.437191521534304
2015-11-07,91.3002639583333,17.06159179166666,94.64078558333334,1.2119750833333327,2.894125312843695,27.248693750000005,0.9115522708333332,426.77258541666674,3.166630125000001,1.8131073125000003,3.1613353719624446,51.10893961458334,180.0240535416666,12.476975708333335,1.7633858263888895,0.26721005911875,60.47650533333334,405.08528125,24.59056862499999,22.81924542198941,14.263275,31.127897,0.0,0.0,4.0,13.6,15.0,1.4287455862491623,174.05210416763524,68.17053140625,58.71311950694446,0.8612683265890092,1.0998018054425711,58.71311950694444,44.01851089559091,1.1610783412417214,1.1610783412417214,14.69460861135352,1.807579952271908,1.556811360669067,3.4,2.4,11.900001,0.6486714002787779,0.5263448951352574,1.2632277483246177,False,
2015-11-08,,,,,,,,,,,,,,,,,,,,,12.583655,16.094565,0.0,0.0,1.0,,1.0,,172.57114821937682,,,0.8612683265890092,1.1078098918488863,,35.470523692680175,1.1610783412417214,,,,1.2489519219520766,3.7,2.4,1.0,,0.5203966341466986,1.2489519219520766,True,1.2489519219520766
2015-11-09,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,1.0,,171.11727240779112,,,0.8612683265890092,1.1091768188857534,,29.220905765925465,1.1610783412417214,,,,1.0288967463162797,3.2,2.0,9.7,,0.5144483731581397,1.0288967463162797,True,1.0288967463162797
2015-11-10,,,,,,,,,,,,,,,,,,,,,12.221354,28.525432,0.0,0.0,9.0,,10.0,,169.69103287280163,,,0.8612683265890092,1.1093671820669044,,10.109064625782777,1.1610783412417214,,,,0.3559500785187065,0.7,0.7,8.400001,,0.5085001121695808,0.3559500785187065,True,0.3559500785187065
2015-11-11,,,,,,,,,,,,,,,,,,,,,8.779793,21.366183,0.0,0.0,3.0,,12.0,,168.2929720648969,,,0.8612683265890092,1.1096293285771794,,30.1426085764366,1.1610783412417214,,,,1.0613508061049166,2.9,2.1000001,0.0,,0.5054051216973354,1.0613508061049166,True,1.0613508061049166
2015-11-12,82.28695499999998,,147.4428165,-5.102739770833334,1.7031211369524082,27.817733333333322,-3.1873803125,387.70147291666666,-6.004317812499999,1.7384122500000003,2.164977692077408,,197.3526168333333,22.52409477083333,-4.764812631944445,0.461856555125,64.10628068750002,326.88903958333333,17.114469145833333,13.815105493328964,4.570748,26.911862,0.0,0.0,9.0,0.0,18.0,1.8007213065930274,166.9236185822085,,68.87109331944447,0.8612683265890092,1.1103467024739069,,50.06866104764465,1.1610783412417214,,,,1.7580854592878152,5.4,3.5,0.0,,0.50231013122509,1.7580854592878152,True,1.7580854592878152
2015-11-13,70.03186437500001,,156.19701841666662,-13.030840291666667,1.0981361665690117,27.26633541666666,-12.389211708333333,363.93297916666666,-12.844329604166667,1.3644512916666665,1.6635598323440115,33.95306978125,262.002702125,26.0022556875,-12.754793868055556,0.5654236657749999,36.76847904166669,270.5066895833334,13.881404833333335,7.487808696636446,4.565978,20.327317,0.0,0.0,10.0,0.0,6.0,1.5594750660062142,165.583487030018,,49.52327290972225,0.8987229648035607,1.1126899380150768,,30.514403537987178,1.1126899380150768,,,1.1885237515974598,1.0681535897751198,4.4,2.9,0.0,0.3683288240603861,0.4992151407528447,1.4477239081832496,False,
2015-11-14,55.259314375,34.462587104166666,164.06220275,-14.989669416666667,0.5777869337848205,26.72476875,-12.642817395833333,342.86345208333336,-15.821091083333336,1.2912972083333334,1.1478587009253909,,274.5398996666666,26.84659320833333,-14.484525965277774,,35.792680625,241.4405291666666,8.40146947916667,,0.450303,14.90478,0.0,0.0,6.0,0.0,8.0,1.4523587353845009,164.27307790234926,,50.27720659027778,0.8896353101206286,1.1240561032412335,,38.467360041378285,1.1240561032412335,,30.659134365974488,,1.3395244057576183,4.2000003,2.7,0.0,,0.4961201502805994,1.3395244057576183,True,1.3395244057576183
2015-11-15,75.91161770833331,,161.95482697916663,-13.007242270833334,0.6748594023900841,26.29209375000001,-10.864903979166668,340.1583416666667,-14.169508666666667,0.43445841666666657,1.091436142410918,,168.62528579166667,25.33432227083333,-12.680551638888893,0.4165767400208333,70.229212,273.76705208333334,6.7045296458333326,0.901778890663825,-2.768176,17.616426999999995,0.0,0.0,17.0,0.0,23.0,1.0663648563664576,162.99287748522647,,82.90976363888889,0.8807295997019812,1.1354222684673902,,29.780423100459014,1.1354222684673902,,,,1.0353528849000593,3.2,2.1000001,0.0,,0.493025159808354,1.0353528849000593,True,1.0353528849000593
2015-11-16,79.49767270833333,,138.43077424999998,-10.5942983125,0.7981674499388832,25.960491666666666,-9.273089083333334,346.0415083333333,-10.778662354166665,0.5636854999999998,1.1892275398451335,,209.2605729375,21.476529187499995,-10.215349916666666,0.39106008990625,55.158391875,284.2456416666668,8.246091312500003,3.402416843158761,1.429394,19.320706,0.0,0.0,11.0,0.0,27.0,1.1620429223365858,161.74335778110412,,65.37374179166666,0.8708621830517357,1.1482873173981796,,32.36443116517734,1.1482873173981796,,,,1.1268393894730495,3.5,2.3,0.0,,0.4899301693361086,1.1268393894730495,True,1.1268393894730495
2015-11-17,81.62863291666667,,135.37648360416662,-1.7405355416666684,1.3264753217005174,25.63654583333333,-0.017040041666666172,373.96086249999985,-2.9703529166666667,1.2794178541666668,1.703118602131768,,80.64076533333333,20.537622375,-1.5759761666666663,0.37664328043125006,55.81450466666667,314.93649166666665,13.749227229166666,10.336832630805306,2.319176,22.141197,0.0,0.0,3.0,0.0,14.0,1.3305667370985708,160.5249764538923,,57.39048083333334,0.8662173603565392,1.1544446530007149,,31.991593779927484,1.1544446530007149,,,,1.1197209113868856,3.6000001000000004,2.3,0.0,,0.4868351788638633,1.1197209113868856,True,1.1197209113868856
2015-11-18,84.4591775,,80.6103040416667,1.5735098541666668,1.9403496269801284,25.348641666666666,1.740416479166667,396.6244479166667,2.2439649166666675,1.865760145833333,2.2999549674342963,,97.47267435416668,12.154708187499995,1.8526304166666667,0.3596053404541668,25.56093377083333,353.72977916666673,19.36204202083333,16.597559951168865,12.676988,24.800899,0.0,0.0,5.0,0.0,16.0,1.303483755616706,159.33817679393516,,23.70830335416667,0.870684207124148,1.148522037976294,,32.992239389784544,1.148522037976294,,,,1.1609764521398829,3.6000001000000004,2.4,3.5,,0.4837401883916179,1.1609764521398829,True,1.1609764521398829
2015-11-19,94.72526291666668,-10.473067,9.569415166666664,3.715954104166668,2.4792825834516736,27.98217708333333,3.4024554375000005,406.3803791666667,5.4344898125,1.9123418333333333,2.5915736940516734,,158.66618616666668,1.1532050625,4.184299784722223,0.11229111059999998,0.4620135625000005,398.42618541666667,21.64981210416667,20.5069574160662,20.181048,24.181233,0.0,0.0,2.0,19.5,20.0,0.33817677456758066,158.18338770222041,,-3.7222862222222215,0.871953220880653,1.1468505145150134,,9.540136030753427,1.1468505145150134,,-9.132024503148877,,0.33645163854356075,0.7,0.7,20.7,,0.4806451979193726,0.33645163854356075,True,0.33645163854356075
2015-11-20,78.90693666666667,,146.8854266666667,-8.829601291666666,1.3910348502669283,28.34120208333333,-8.314297,374.02962916666667,-7.581602416666667,1.5608968333333335,1.761829183210678,,172.56026616666668,22.390767354166666,-8.241833569444445,0.3707943329437502,49.34322662500002,298.87818958333327,14.769520541666665,10.729441802144539,4.838625,21.228620000000006,0.0,0.0,3.0,0.30000000000000004,8.0,1.3285025789282896,157.06102369303125,,57.585060194444466,0.8750077039631962,1.1428470806264597,,19.083109838739194,1.1428470806264597,,,,0.668570290425978,1.9,1.4,0.0,,0.4775502074471272,0.668570290425978,True,0.668570290425978
2015-11-21,80.26883020833334,,141.296766375,-10.84654645833333,1.0440602456006307,27.369210416666668,-8.329670375000001,354.7519333333333,-11.84054608333333,0.8192102708333334,1.3562811758839644,,142.85872439583332,21.90951214583333,-10.33892097222222,0.3122209302833334,52.9727240625,288.3373937500001,10.632363666666668,7.057469290002378,2.054546,19.299499,0.0,0.0,8.0,0.0,19.0,1.1567623905621667,155.97148491418469,,63.311645034722225,0.8767764369982699,1.1405415996620507,,29.911399713789,1.1405415996620507,,,,1.0438014773447402,3.3,2.2,10.900001,,0.4744552169748818,1.0438014773447402,True,1.0438014773447402
2015-11-22,91.66032541666668,-17.111247249999998,11.076907791666665,-8.640479875,1.1454388001294242,30.22909583333333,-8.198944125,353.45096874999984,-10.190269083333332,1.7414907291666664,1.224999447779424,,250.2126750625,1.4251098749999995,-9.009897694444446,0.07956064765,-13.29685102083333,330.5023229166667,9.632184395833336,8.185156457130939,3.5246089999999994,14.084935,0.0,0.0,6.0,14.900000000000004,23.0,0.15810726830459534,154.91515718393194,,-4.2869533263888835,0.8803584785348404,1.1359009135281757,,4.056084884426154,1.1359009135281757,,-15.06403159484347,,0.14140806795079094,0.3,0.3,18.4,,0.4713602265026365,0.14140806795079094,True,0.14140806795079094
2015-11-23,,,,,,,,,,,,,,,,,,,,,-3.1447990000000003,6.843155,0.0,0.0,4.0,,10.0,,153.89241204353866,,,0.8825704598091575,1.1330540115927228,,21.27814575678988,1.1330540115927228,,,,0.7492243776486258,2.4,1.6,0.0,,0.4682652360303911,0.7492243776486258,True,0.7492243776486258
2015-11-24,77.77604270833334,,150.41550170833332,-14.289385291666667,0.5316260022025977,28.90769583333333,-11.977493833333336,320.4652791666667,-16.993698520833334,0.5377650833333333,0.8025107798671809,,121.23963354166663,25.7644649375,-14.420192548611107,0.2708847776645833,64.36998666666666,260.18423958333324,2.542391166666667,-2.2764967025239344,-5.513131,12.578256,0.0,0.0,10.0,0.0,29.0,0.832878353225157,152.9036068245037,,78.79017921527776,0.885802457194535,1.1289198758458463,,21.492565924985257,1.1289198758458463,,,,0.7442723928930333,2.4,1.6,0.0,,0.4651702455581457,0.7442723928930333,True,0.7442723928930333
2015-11-25,81.28810708333334,26.75328346875,134.12655,-7.684939333333335,0.8305393805921698,28.411904166666666,-5.775003895833334,340.70023333333336,-10.255247229166672,1.3908627083333334,1.1149858376255029,,37.143270729166666,22.08394604166666,-7.905063486111115,0.2844464570333333,58.37907789583333,287.03671458333343,7.250665854166669,3.6909017612331874,-1.807751,16.303256,0.0,0.0,6.0,0.0,18.0,1.1286513264742504,151.94908472932028,,66.28414138194444,0.8987368530852125,1.1126727434923451,,25.239653413083047,1.1126727434923451,,24.04416179440101,,0.8779429846632107,2.9,1.9,0.4,,0.4620752550859004,0.8779429846632107,True,0.8779429846632107
2015-11-26,81.18888166666666,,138.69165431249994,2.3843581458333336,1.515741049767904,27.992754166666657,3.494930916666668,381.0078083333331,0.5924206874999997,1.7392668124999997,1.9125961859012373,,39.36145489583335,22.54301600000001,2.1572365833333316,0.3968551361333332,42.57066641666668,307.4298333333333,16.238336124999996,12.829138568452928,8.584143,23.033235,0.0,0.0,3.0,0.0,5.0,1.4943245836894292,151.02917492463587,,40.413429833333346,1.5760698364884431,1.0938691548374304,,30.08934882589969,0.6344896506794689,,,,1.0556546086114065,3.6000001000000004,2.3,0.0,,0.458980264613655,1.0556546086114065,True,1.0556546086114065
2015-11-27,88.20301416666666,24.6674946875,124.34863614583334,-1.1553555833333329,1.6219684441445916,27.586218750000004,-0.6996976874999993,381.5322854166668,-1.5696586666666672,1.0685792083333332,1.9062325554237587,,75.0995408125,19.09549847916666,-1.1415706458333328,0.2842641112791667,56.766452270833334,333.0456041666667,15.97695414583334,13.749499391499953,9.760684,25.033271,0.0,0.0,3.0,0.0,28.0,1.4049984761393,150.14419264562272,,57.90802291666666,1.5760698364884431,1.0738784841078524,,24.694993891537447,0.6344896506794689,,38.877694318707654,,0.8661820208686783,2.8,1.9,0.0,,0.4558852741414097,0.8661820208686783,True,0.8661820208686783
2015-11-28,87.69143749999998,,118.23188818750002,-4.696181895833333,1.3796264863246128,27.21316458333333,-4.2056870625,371.1494166666668,-5.118107874999999,0.5405138958333334,1.66506377796628,,203.5327198958333,19.081738937500006,-4.673325611111111,0.2854372916416667,49.765826041666664,321.76508541666664,13.567446520833338,11.191004149372695,6.201605000000002,23.584694,0.0,0.0,9.0,0.0,33.0,1.1140436952064812,149.29443931032952,,54.439151652777774,1.5760698364884431,1.054697040722099,,20.702303434551336,0.6344896506794689,,,,0.7244644538706629,2.2,1.6,0.0,,0.4527902836691643,0.7244644538706629,True,0.7244644538706629
2015-11-29,86.42185895833332,25.314107791666675,105.42260852083336,0.12389612500000018,1.5970556062748538,26.87187291666666,0.8141168125000008,386.30464166666667,0.09763408333333168,0.96398175,1.911223107285271,,139.3388832291667,15.877296916666667,0.3452156736111105,0.3141675010104166,58.77513764583332,355.53446666666673,15.975747604166665,13.457210407607462,8.234657,24.134443,0.0,0.0,3.0,0.1,23.0,1.1976316211399964,148.480202642756,,58.42992197222221,1.5760698364884431,1.040396572710694,,17.949263700928476,0.6344896506794689,,39.89680172806292,,0.6295734104756865,2.0,1.4,7.0,,0.4496952931969189,0.6295734104756865,True,0.6295734104756865
2015-11-30,97.717625,5.130842843750002,31.10811320833333,-3.272235395833333,1.4547620185364742,27.90706875000001,-2.9740015833333326,371.9126104166667,-2.8562459583333326,1.813921625,1.4864194360281404,46.49171078819444,172.16878310416664,3.6335887708333336,-3.0341609791666664,0.031657417491666666,22.600190541666667,367.03828333333337,12.839244375000002,12.278391248268292,10.716646,15.202106,0.0,0.0,6.0,8.199999999999994,13.0,0.43600219040075067,147.70175680335907,51.622553631944434,25.63435152083333,1.5760698364884431,1.0194592185796083,81.36074966181455,73.27418302001759,0.6344896506794689,2.0138037660125794,8.086566641796963,1.6258168490880036,2.562400895502285,1.3000001,0.90000004,4.5,2.8471119795753403,0.4466003027246736,0.4019402903162184,False,
2015-12-01,99.33824145833334,5.1777921354166665,29.33625214583333,-2.0778878125,1.5724151995322548,29.150291666666675,-1.4385897500000004,374.13364375000015,-2.1236746666666666,0.6629688333333332,1.5816140531322544,10.561550451388893,250.8902381249999,3.1964975625000007,-1.8800507430555564,0.0091988536,22.92625235416667,370.92014375000014,13.668774249999995,13.322364266679529,10.514091,17.207624,0.0,0.0,5.0,8.599999999999998,17.0,0.407472372475607,146.9593625256825,15.739342586805561,24.806303097222226,1.5760698364884431,1.0273899157352189,24.806303097222226,16.645741092984927,0.6344896506794689,0.6344896506794689,8.160562004237294,0.3696308180287303,0.5825639829316305,1.3000001,1.0,5.4,0.5825639829316305,0.4435053122524282,0.4435053122524282,False,
2015-12-02,,,,,,,,,,,,,,,,,,,,,15.441946,17.522184,0.0,0.0,4.0,,6.0,,146.25326725778572,,,1.5760698364884431,1.0371851921103108,,20.012408136625506,0.6344896506794689,,,,0.7046565148482926,2.3,1.6,2.6000001,,0.4404103217801829,0.7046565148482926,True,0.7046565148482926
2015-12-03,,,,,,,,,,,,,,,,,,,,,2.755741,12.226632,0.0,0.0,4.0,,4.0,,145.58370530713728,,,1.5760698364884431,1.0511084695452262,,12.419856639546195,0.6344896506794689,,,,0.4373153313079376,1.4,1.0,0.0,,0.4373153313079376,0.4373153313079376,True,0.4373153313079376
2015-12-04,73.63790875,,123.59236066666668,-12.435567937499998,0.7131629141882004,28.007800000000003,-9.518078895833334,339.19001250000014,-14.871065895833333,1.4237844166666676,1.0057323684882005,,77.03518897916666,20.05197102083333,-12.274904243055555,0.2925694542999999,23.881788333333336,259.53142291666677,6.6995339583333315,1.9515011310842647,0.953357,12.366289,0.0,0.0,4.0,0.0,14.0,0.9839006268257297,144.95089798764263,,36.15669257638889,1.5760698364884431,1.0541071788433862,,22.481600184555088,0.6344896506794689,,,,0.78159665692628,2.8,1.8000001,0.0,,0.43422034083569216,0.78159665692628,True,0.78159665692628
2015-12-05,84.89342666666667,20.44969330208333,138.06773287500005,-8.872312249999998,0.9179857940752988,27.53908125000001,-6.076717708333331,343.65570833333334,-12.427722270833335,1.6739329166666668,1.1310066052357148,,46.52167314583332,23.52839677083333,-9.125584076388883,0.21302081116041655,43.805772166666706,272.92213750000013,7.872393541666665,5.190983095798582,-0.7231479999999999,15.573813,0.0,0.0,2.0,0.1,17.0,0.9858294252057684,144.35505376747628,,52.9313562430556,1.5760698364884431,1.064371461234291,,28.48995344395396,0.6344896506794689,,32.23014477885329,,0.9915883058359276,3.6000001000000004,2.3,0.0,,0.4311253503634468,0.9915883058359276,True,0.9915883058359276
2015-12-06,89.56554270833334,31.570818875,130.8937023125,-5.407841520833334,1.1164498289721432,27.215443749999995,-3.8252401041666673,355.60995416666674,-6.998198666666667,1.2287848958333334,1.2738662643388097,,158.06950425,20.888006666666666,-5.410426763888887,0.15741643536666658,50.55782910416666,296.16209375,10.128116499999997,8.277561444720183,5.55658,16.899387,0.0,0.0,4.0,0.0,20.0,1.0057236108594036,143.79636841640658,,55.96825586805554,1.5760698364884431,1.0708529190140752,,20.86176764248679,0.6344896506794689,,49.75781534212749,,0.7276516118150423,2.5,1.7,0.0,,0.4280303598912014,0.7276516118150423,True,0.7276516118150423
2015-12-07,98.50097145833335,,17.373037375,-4.423100791666667,1.2232520642755589,29.65426041666667,-3.4524095,356.425325,-5.332107791666669,0.9824020208333332,1.2414257207713923,,239.0860703333334,2.2500154375000005,-4.402539361111111,0.018173656495833333,11.256399562499993,352.5586958333333,10.095413145833334,9.67775200459091,5.143877,12.536449,0.0,0.0,9.0,9.1,36.0,0.1632448693498292,143.27502515131903,,15.658938923611105,0.926019528412624,1.0798908330952726,,6.091637207571349,1.0798908330952726,,,,0.212467684709478,0.7,0.5,25.7,,0.424935369418956,0.212467684709478,True,0.212467684709478
