date,lw_in,theta_1,es,sw_out,vpd,H,vp,Rn,rh,ws,LE,wd,t_avg,sw_in,t_dew,lw_out,G,t_min,t_max,H_subday_gaps,G_subday_gaps,LE_subday_gaps,Rn_subday_gaps,rso,flux,energy,flux_corr,ebr,ebr_corr,LE_corr,ebc_cf,ebr_5day_clim,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2018-06-18,-53.09416666666667,,4.000888235930412,60.76427083333334,0.8959408125000001,-21.181076875,3.1049474234304117,220.20568750000007,80.20287499999995,2.0186445833333333,198.217265625,224.00945833333333,28.729520833333336,322.27414583333336,24.13909856984843,-12.516479166666672,7.3468037499999985,24.21,33.599000000000004,0.0,0.0,0.0,0.0,362.4886123644245,177.03618875,212.85888375000007,221.36483868200781,0.8317068361493742,0.7997484596201558,247.84951223181375,1.2503931554615992,,-26.48467354980596,7.038544185642428,8.800947474141328,8.900001,7.0,0.0,1.2572782105916185,1.2339719262763942,8.637803483934759,False,,6.097751331908322
2018-06-19,-53.84958333333333,,3.6623861745315116,60.30879166666667,0.8265255833333335,-28.50126083333333,2.8358605911981805,200.754375,80.00304583333332,2.369349375,200.80763833333333,222.87635416666672,27.19514583333334,304.9839583333333,22.656867766345442,-10.794062500000004,2.245401041666665,22.62,32.157,0.0,0.0,0.0,0.0,362.5088779293302,172.3063775,198.5089739583333,211.7289764567735,0.8680029626074578,0.8138063121236409,246.75114378177105,1.2287936147736231,,-35.022167324997554,7.119925744964839,8.748919293075126,7.7000003,6.1,0.0,1.434249086861603,1.23257509660027,7.518707971714124,False,,5.684198599654274
2018-06-20,-22.90833333333333,51.48020833333334,,24.16689583333334,,-12.548546874999996,2.9711140882461033,73.13722916666669,,2.136112916666667,,,25.429057291666666,117.25518750000003,,-3.3788333333333336,-4.220553541666667,22.89,29.805,9.0,0.0,11.0,0.0,362.50568712622345,,77.35778270833335,,,0.8224892106440134,147.48340800275483,1.2158214199758253,,-15.256792080195696,,5.220305139410559,5.4,4.4,18.7,,1.1864329605144308,5.220305139410559,True,5.220305139410559,2.586484542519466
2018-06-21,-26.97445833333333,51.48020833333331,,38.93150000000001,,,,132.3353333333333,,,,,,196.3647708333333,,-2.2858125,0.2688935416666658,21.545,30.1,9.0,0.0,20.0,0.0,362.4790638274392,,132.06643979166662,,,0.8224892106440134,163.04553275992126,1.2158214199758253,,,,5.740993092476585,6.1,4.8,6.1,,1.1960401800729221,5.740993092476585,True,5.740993092476585,
2018-06-22,-49.60020833333334,51.462499999999984,3.2142199586366327,61.53433333333332,0.4821825624999999,-8.334706250000004,2.7320373961366324,194.2887083333333,86.91770833333332,2.168210208333334,175.09340406249996,249.4157291666667,25.0718125,298.0120625,22.100361503500253,-8.165208333333332,2.783953541666666,21.291,29.125,2.0,0.0,2.0,0.0,362.42902925312944,166.75869781249997,191.50475479166656,202.7487967677133,0.8707809787486098,0.8224892106440134,212.88231115566964,1.2158214199758253,,-10.13351438795639,6.195444484219915,7.532554110185652,7.3,6.0,0.0,1.2554256850309422,1.1563825385462545,6.938295231277528,False,,5.003601020071624
2018-06-23,-40.304333333333346,51.37500000000002,3.4427726926892555,49.02120833333333,0.3206085916666667,-1.1273841666666673,3.1221641010225887,158.45608333333334,92.61395833333331,1.685744583333333,123.85466020833331,212.27007291666663,26.09300000000001,241.40291666666667,24.169728611619323,-7.041395833333333,4.2578379166666664,21.189,31.394,1.0,0.0,1.0,0.0,362.35560195485465,122.72727604166664,154.19824541666668,147.56073980330356,0.7959057880979075,0.8317068361493742,148.916246476648,1.2023467362968752,,-1.35550667334444,4.386761945324391,5.274408907872113,7.7000003,6.3,1.7,0.8372077378075253,1.1747366467894842,7.400841098836982,False,,4.256870687125886
2018-06-24,-38.62008333333333,51.34791666666667,3.51988644460875,46.84152083333333,0.264947375,-20.41793020833333,3.2549390696087497,139.79595833333335,93.80135833333333,2.7157385416666666,,206.190625,26.50514583333333,218.71575,24.83552353550339,-7.164104166666667,3.333562708333332,21.346,31.647,1.0,0.0,2.0,0.0,362.2587978084091,,136.462395625,,,0.8317068361493742,174.66441947001294,1.2023467362968752,,-24.54943174792696,,6.188842563224067,6.3,5.3,2.2,,1.1677061019814718,6.188842563224067,True,6.188842563224067,3.83249597946027
2018-06-25,-41.13395833333333,49.4875,3.437014663102921,54.32289583333331,0.086249375,-17.41015625,3.350765288102921,175.33133333333333,97.95783958333334,2.562773124999999,163.9542823958334,217.66639583333333,26.21885416666667,262.74797916666677,25.328212342544983,-8.65025,8.055946770833332,22.152,31.654,1.0,0.0,1.0,0.0,362.13863001589567,146.5441261458334,167.27538656249996,180.19088435365597,0.8760650873825921,0.8132715851386526,201.59843942891632,1.2296015479620042,,-21.407555075260362,5.807742923704287,7.1412096891521655,8.1,6.5,0.0,1.0986476444849484,1.1789024364387517,7.6628658368518865,False,,4.461444450663093
2018-06-26,-47.89647916666666,44.34270833333334,,68.86533333333334,,-52.6499,3.258964130986348,231.14481250000009,,3.5817003124999998,243.48265104166663,,27.99315625,337.47879166666667,,-11.005249999999998,10.73513375,21.36,33.067,3.0,0.0,3.0,0.0,361.9951091170896,190.83275104166665,220.40967875000007,239.76801512868445,0.8658093062152633,0.7959057880979075,305.9189349829365,1.2564301139081375,,-66.15091985425207,8.639710282325161,10.855192174155114,9.2,7.2000003,8.6,1.5076655198345206,1.1193709800665448,8.05947137673373,False,,5.739008662110826
2018-06-27,-36.81091666666667,44.875,3.865225220339416,57.95247916666666,0.458393125,-33.16301875,3.4068320953394147,206.7326666666667,90.13213541666669,3.020084166666668,196.4519104166667,213.33641666666665,27.95041666666667,293.27327083333324,25.52912317055554,-8.47277083333333,5.952392708333334,21.647,33.363,0.0,0.0,1.0,0.0,361.8282430101687,163.28889166666667,200.78027395833337,205.55321777486603,0.8132715851386526,0.7943874264498758,247.2998739350797,1.258831606221423,,-41.74665616021368,6.9705880340477355,8.774796531208143,10.0,7.7000003,0.0,1.1395839227494244,1.175803628518349,9.053688275991403,False,,5.094599948748925
2018-06-28,-50.04729166666666,41.32291666666668,4.309302235081197,66.46710416666666,0.6546999020833334,-28.70410520833333,3.654602332997864,226.33000000000004,87.14488541666668,2.550387708333333,198.67309976190484,217.73737083333324,29.9405625,330.58054166666665,26.801042563658534,-12.8644375,11.957915,24.89,35.554,1.0,0.0,2.0,0.0,361.63803698190213,169.96899455357146,214.37208500000003,213.96234242171272,0.7928690648018442,0.7943874264498758,250.0959772862677,1.258831606221423,,-36.13363486455498,7.063030426136548,8.891165936124256,8.900001,7.2000003,14.3,1.2348841087251496,1.163294550600401,8.37572109714413,False,,6.325133362384482
2018-06-29,-39.92745833333335,47.978125,3.8142844158825517,54.22481250000001,0.2978338145833333,-16.863802499999995,3.51645060129922,168.1278333333333,92.97204791666668,1.7128854166666674,116.86588961309522,195.59916041666668,27.90210416666666,251.54997916666667,25.99009368210096,-10.962354166666673,1.4736267708333344,22.363000000000003,31.926,0.0,0.0,5.0,0.0,361.42449374742586,100.00208711309527,166.65420656249995,125.64563370255777,0.6000573833435863,0.7959057880979075,146.83382299855708,1.2564301139081375,,-21.188189295999333,4.146489649588806,5.209774462751777,6.6,5.8,0.0,0.8982369467977027,1.1231059590723838,6.514014776835286,False,,4.3294976523084
2018-06-30,-51.54145833333334,42.303125,4.19680072706999,65.95758333333333,0.7092438562500001,,3.4875568708199896,239.47997916666657,86.55541666666666,1.4535706250000002,,182.5115833333334,29.30414583333333,342.49735416666664,26.00021997177843,-15.104208333333338,10.821570625,23.471,36.33,10.0,0.0,10.0,0.0,361.1876134997462,,228.65840854166657,,,0.7928690648018442,189.22203682523445,1.2612422963556065,,,,6.722879010604233,7.9,6.6,0.0,,1.0186180466283663,6.722879010604233,True,6.722879010604233,6.498760299429289
2018-07-01,-49.61645833333335,45.50208333333335,4.1027028957829,64.6200625,0.5717733583333333,-18.44061625,3.5309295374495675,221.70585416666677,88.83458333333333,1.811302708333334,186.00327697916669,195.51743750000003,29.02452083333333,324.056625,26.19878536067995,-12.502437499999996,6.2561887500000015,23.722,34.552,5.0,0.0,5.0,0.0,360.9273939691436,167.56266072916668,215.44966541666676,214.96614167890385,0.777734606387578,0.7794839662678413,238.62360873148918,1.2829000252410403,,-23.65746705258534,6.6067259240379865,8.475768854708969,9.5,7.7000003,0.0,1.1007491610106634,0.9944248714041548,7.657071794319232,False,,5.971155096854917
2018-07-02,-42.77812499999999,46.60520833333332,4.043929228828068,47.18937500000001,0.4561717458333334,0.4885875000000022,3.5877574829947343,162.48514583333338,90.90396875,1.0047910416666668,120.56674104166672,205.19904791666667,28.84291666666667,239.55508333333327,26.4926865131012,-13.366854166666668,7.183261791666666,24.742,36.352,0.0,0.0,0.0,0.0,360.64383049265814,121.05532854166671,155.30188404166668,155.16347593267602,0.7794839662678413,0.7801792774621229,154.53722564109006,1.2817566793787971,,0.6262502915859908,4.2817043048035535,5.488103091806903,7.5,6.4,0.0,0.8575160953168429,0.9343100620739062,5.97958448637575,False,,4.809925264014911
2018-07-03,-41.925833333333344,46.77395833333335,3.9967572300581184,53.39820833333335,0.5960041958333334,-2.4420078125,3.4007530342247843,181.459625,86.79363541666667,1.3847641666666666,131.32524229166668,157.58067083333333,28.69556250000001,266.8520208333333,25.193928803488266,-10.57675,6.356822645833334,24.595,33.583,3.0,0.0,3.0,0.0,360.33691609385875,128.88323447916667,175.1028023541666,165.53005049174416,0.7360432428630396,0.7786092863277096,168.66642178268737,1.2843412190939487,,-3.136371290943197,4.663105712180836,5.98901887514629,8.0,6.8,0.0,0.8807380451704176,0.9261519944020092,6.2978337385831376,False,,5.060717492556318
2018-07-04,-55.78685416666667,46.79062500000001,4.444795621562774,66.65479166666667,0.9290778958333332,-2.7719531250000014,3.5157177257294396,230.1813125,83.245825,1.1556027083333336,,117.99888333333338,30.29539583333333,337.6905625,26.1623208498502,-15.42810416666667,8.400119375000001,24.387,36.861,5.0,0.0,6.0,0.0,360.00664157310615,,221.781193125,,,0.7709427645456178,174.41662089737252,1.2971131528673012,,-3.59553685756912,,6.202826172603895,7.4,6.6,1.3000001,,0.9398221609442908,6.202826172603895,True,6.202826172603895,6.5034521171869475
2018-07-05,-53.00875,47.140625,4.4431058895984386,64.5692916666667,0.88743475,,3.5556711395984353,220.12662500000008,83.58181458333333,1.1531449999999996,,117.63831250000004,30.295020833333325,320.5436458333333,26.33344659594384,-17.617208333333334,8.261427270833334,24.01,36.154,3.0,0.0,3.0,0.0,359.65299560853424,,211.86519772916677,,,0.7572692970144999,178.32236282396119,1.3205341929779209,,,,6.341724833884878,7.3,6.5,0.0,,0.9756499744438272,6.341724833884878,True,6.341724833884878,6.108700687569898
2018-07-06,-41.54458333333334,46.87083333333334,3.5742480043975555,43.91929166666668,0.3417178958333333,1.7660097916666675,3.2325301085642217,114.48791666666668,91.74108958333336,1.0451208333333335,90.9682191666667,99.86374812499996,26.80714583333333,190.95979166666663,24.75287336599714,-9.686833333333334,2.4470420833333333,23.393,33.512,0.0,0.0,0.0,0.0,359.2759648679676,92.73422895833336,112.04087458333336,124.48240474055912,0.8276821231822841,0.7449585276859493,122.1117898324348,1.3423566048787725,,2.370614908124336,3.224197925365321,4.328023380550575,5.9,5.0,0.6,0.865604676110115,1.0270268344992712,5.135134172496357,False,,3.792507745178078
2018-07-07,-48.83374999999999,47.15520833333333,3.49523307146114,62.59733333333332,0.5577700958333335,-12.137877083333334,2.937462975627806,188.89360416666668,86.52250000000002,2.2038110416666665,136.04432104166665,54.05277083333334,26.388479166666666,291.03291666666667,23.225379901504088,-10.0753125,0.9364825833333328,21.417,30.781,0.0,0.0,0.0,0.0,358.87553413200567,123.90644395833333,187.95712158333336,163.62269597728164,0.6592271839159747,0.7572692970144999,179.6511776959865,1.3205341929779209,,-16.028481718704786,4.819881395131339,6.364818188369057,7.8,6.4,0.0,0.9945028271134184,1.087579498288335,6.9605088927650085,False,,5.009784457384464
2018-07-08,-45.75770833333332,47.46458333333332,3.6564415295541,61.71854166666666,0.4595468270833334,5.110299374999996,3.196894702470765,206.04756250000003,89.70916666666666,1.737073541666666,136.69384499999995,108.08210833333332,27.07204166666667,303.6128958333333,24.5657722376094,-10.613124999999998,2.925503125,22.389,32.845,0.0,0.0,0.0,0.0,358.4516864284919,141.80414437499994,203.12205937500005,187.25722135316516,0.6981228174395566,0.7572692970144999,180.50889629212398,1.3205341929779209,,6.748325061041192,4.846100295298236,6.399441142541722,6.2000003,5.0,0.0,1.2798882285083442,1.1126573764301828,5.563286882150916,False,,5.434894629147405
2018-07-09,-45.44312500000001,47.475,3.7691731175850394,53.31408333333332,0.4332253520833333,2.554121874999999,3.335947765501706,168.48233333333332,91.07690833333334,1.063604166666667,126.09550427083336,148.48166874999995,27.605374999999995,255.80793749999995,25.28416586445839,-12.059541666666668,3.731644791666668,23.103,34.345,3.0,0.0,3.0,0.0,358.00440317858147,128.64962614583337,164.75068854166662,169.88623023939928,0.7808745886564046,0.7572692970144999,166.5134249704289,1.3205341929779209,,3.3728052689703776,4.47267654303162,5.906322309203538,6.2000003,5.3,0.3,1.1144003955940622,1.113599250452388,5.9020762397998565,False,,4.842473251368682
2018-07-10,-54.23395833333333,46.378125,4.222550406644793,60.47156250000001,0.6738312333333334,6.788769583333334,3.54871917331146,223.7813333333333,87.71104166666667,0.6746427083333333,156.09144625000005,183.20724583333333,29.426083333333338,319.0858125000001,26.27329131743207,-19.873541666666668,6.719910208333333,23.68,36.654,10.0,0.0,10.0,0.0,357.5336643546097,162.88021583333338,217.061423125,215.4838387702784,0.7503876713253416,0.7558813540860279,206.50257531320858,1.3229589466579017,,8.981263457069868,5.546437260700163,7.337708796120023,7.2000003,6.2000003,0.0,1.1835013641157368,1.1729457767644262,7.272264151521921,False,,6.0427129901157794
2018-07-11,-58.34145833333334,42.13958333333333,4.511369241705073,63.71429166666666,1.1686831875,2.7160549999999994,3.342686054205072,228.711,77.54143333333333,0.6098077083333334,165.74238708333334,151.39954583333338,30.522625,328.19279166666666,25.0100907863427,-23.01497916666667,8.259205625000002,23.792,37.369,10.0,0.0,10.0,0.0,357.0394486499453,168.45844208333338,220.451794375,222.86360309419786,0.7641509227036581,0.7558813540860279,219.27037383233287,1.3229589466579017,,3.593229261864926,5.8956439191260435,7.799694869117052,7.4,6.3,0.0,1.2380467671394235,1.208630225948211,7.614370654001648,False,,6.214880217761503
2018-07-12,-54.85729166666668,39.31354166666667,4.265625375526144,61.857,0.8003986916666667,1.0403166666666668,3.465226683859476,204.0071875,85.2304166666667,0.8012522916666668,134.28698416666668,108.52133125,29.53285416666668,303.8652499999999,25.88662617758818,-17.44327083333334,7.0044177083333325,23.003,35.917,2.0,0.0,2.0,0.0,356.5217336609931,135.32730083333337,197.00276979166668,177.74065904997417,0.6869309552167412,0.7613750368467144,176.3742934399652,1.313413169075738,,1.366365610008975,4.772148483443426,6.267802662939411,6.3,5.6,0.0,1.119250494585617,1.1967538921881884,6.701821682122509,False,,5.704040607782202
2018-07-13,-53.60104166666667,47.80520833333333,4.438024614388419,62.98927083333332,0.8158117500000001,2.699211875,3.62221286438842,229.0743125,85.01046458333333,0.7268774999999997,162.1093790416666,191.8057083333333,30.27445833333334,327.21341666666666,26.60497784701577,-18.861208333333327,6.218271250000001,23.637,36.212,12.0,0.0,12.0,0.0,355.98049608148835,164.80859091666662,222.85604125000003,216.067894334937,0.739529384046557,0.7627629797751863,212.5291648126999,1.3110232490500997,,3.5387295222371113,5.76502304850935,7.558079247905438,6.8,5.9,0.0,1.281030360294383,1.1964991640724234,7.059345182134352,False,,6.146602355441453
2018-07-14,-50.14812500000002,50.52604166666666,4.259443864270852,62.98304166666667,0.578650625,-11.106288541666665,3.680793239270852,220.51675000000003,89.39416666666666,1.5150795833333337,184.26271533333332,213.00852083333336,29.63766666666666,320.6990625,26.89688438328497,-13.481583333333337,9.575722916666667,24.846,35.185,4.0,0.0,4.0,0.0,355.4157119091918,173.15642679166663,210.94102708333332,227.01210124631646,0.8208760011548644,0.7627629797751863,241.57270373510016,1.3110232490500997,,-14.560602488783724,6.548799594168298,8.585628521324494,8.400001,6.9,0.0,1.2442939713999093,1.1808116323639604,8.147600375922298,False,,6.037348848968125
2018-07-15,-37.981625,49.83020833333333,,52.42527083333332,,,,192.72081250000008,,,,,,273.55575000000005,,-9.915666666666667,6.777084791666668,23.936,36.281,2.0,0.0,4.0,0.0,354.827356665069,,185.94372770833343,,,0.7725127556800313,196.56005820509984,1.2944770072045155,,,,6.921072398063651,7.9,6.3,18.800001,,1.0985828870675547,6.921072398063651,True,6.921072398063651,
2018-07-16,-48.143125,48.896875,4.166602610897818,58.8316875,1.1836364583333332,7.830879375000002,2.9829661525644826,210.26525,69.43508416666667,1.0946683333333336,153.101993125,210.78079333333332,29.38808333333334,305.51195833333327,17.110163926316368,-12.131229166666666,4.31560875,23.627,34.901,3.0,0.0,3.0,0.0,354.2154056249963,160.9328725,205.94964125,207.41049661305198,0.7814185619514886,0.7759147927804191,197.31804903006568,1.288801308216579,,10.092447582986232,5.4400115339982085,7.011093981730172,7.6,6.3,0.0,1.1128720268994725,1.1241128757739836,7.081911331783612,False,,5.770673108112221
2018-07-17,-50.00000000000001,,4.063350424990303,50.4766875,1.0425439791666669,5.095966770833333,3.020806445823637,186.15439583333333,75.70148166666667,0.8230958333333334,131.84742166666663,230.01953895833333,28.87483333333333,272.1839583333333,19.333274236294674,-15.004604166666667,6.291146041666669,23.562,35.762,1.0,0.0,1.0,0.0,353.57983406400024,136.94338843749998,179.86324979166665,178.41555646200783,0.7613750368467144,0.7675529598040458,171.77631847101068,1.302841696103025,,6.639237990997153,4.682461797162459,6.100506469752756,6.6,5.6,0.6,1.089376173864958,1.0772150151072042,6.032403981869113,False,,5.22998417615417
2018-07-18,-35.41562500000001,,3.640875691414774,41.43925000000001,0.7727481458333334,3.6917279166666663,2.8681275455814417,122.03270833333332,77.1540625,1.0765814583333335,80.60777416666666,112.55253333333332,27.12991666666666,192.50197916666664,18.63463954334738,-6.824916666666664,2.3333768749999995,23.818,33.179,3.0,0.0,5.0,0.0,352.9206175129969,84.29950208333331,119.69933145833332,109.82890627489049,0.7042604253197313,0.7675529598040458,105.01916921438958,1.302841696103025,,4.809737060500886,2.857884797471601,3.7233714768049513,5.9,5.0,4.0,0.7446742953609903,1.0817281581605362,5.408640790802681,False,,3.9399661364219156
2018-07-19,-50.24937499999999,51.37708333333333,4.103338464601976,60.56356250000001,0.6628402708333333,6.9642302083333325,3.440498193768643,215.03110416666664,85.43333333333331,1.066539166666667,164.68200062499997,170.63829166666662,29.01452083333333,312.25445833333333,25.376584732824146,-14.082062499999996,2.636835833333333,23.402,34.634,0.0,0.0,0.0,0.0,352.23773202794615,171.64623083333333,212.3942683333333,224.0329786046716,0.8081490719135146,0.7661650168755739,214.94325242958007,1.3052018533526977,,9.08972617509151,5.849350076644492,7.634582560945134,7.4,6.0,0.0,1.272430426824189,1.1113259245865783,6.667955547519472,False,,5.752789409915083
2018-07-20,-46.864375,51.34583333333334,4.070576993466893,51.27835416666667,0.3886517375,-3.4277833333333327,3.6819252559668922,181.27566666666664,92.81583333333332,1.6189729166666664,153.11322500000006,210.8006875,28.899437500000005,268.8798125,26.868556611564735,-11.116333333333335,5.349177291666667,23.777,35.389,0.0,0.0,0.0,0.0,351.53115447130074,149.68544166666672,175.92648937499996,195.36971588325054,0.8508408381162057,0.7661650168755739,199.84366504280868,1.3052018533526977,,-4.4739491595581535,5.437830616100111,7.097466598351907,8.5,7.1,0.0,0.999643196293706,1.0887141966617049,7.729870692470226,False,,5.125468198241153
2018-07-21,-56.61604166666665,51.23645833333335,3.9292162109623727,62.529979166666664,0.7036375770833335,-12.379197916666667,3.2255786338790404,219.550625,84.59041666666664,1.37064375,189.02936875000003,249.464156875,28.438666666666666,326.0100208333334,24.785943169897728,-13.284604166666668,5.758935625,24.203000000000007,33.2,0.0,0.0,0.0,0.0,350.80086280556844,176.65017083333336,213.791689375,227.587193592143,0.8262723932335894,0.7761867794279611,243.53592944382802,1.2883496943055204,,-15.948735851685035,6.710395106858544,8.645335484590465,8.400001,6.8,0.0,1.2713728297199032,1.1001788579422815,7.481216443849979,False,,5.9283406838352395
2018-07-22,-52.49708333333333,51.23020833333331,3.5095343345499224,62.57633333333335,0.6877774375,-8.158895,2.8217568970499207,207.51752083333332,83.299375,1.3538041666666667,186.74594333333343,189.2674981250001,26.42052083333333,312.1594583333333,22.604104847975307,-11.2275,-0.4781564583333333,21.56,31.424,2.0,0.0,2.0,0.0,350.0468363987658,178.58704833333343,207.99567729166665,233.0921464694546,0.8586094223626856,0.7661650168755739,243.74115134476466,1.3052018533526977,,-10.649004875310057,6.6163821723322584,8.635714273817811,8.2,6.7000003,0.0,1.2889125231428329,1.139045729492471,7.631606713483152,False,,5.417534152219817
2018-07-23,-43.404375,51.35208333333333,3.0650243142883,47.62841666666665,0.41042700625,-9.300369166666668,2.6545973080382987,136.80239583333335,89.15791666666668,1.8026141666666675,118.65466895833332,44.2024225,24.19804166666667,220.6603333333333,21.610362624965873,-8.132916666666668,-5.040254166666666,20.484,29.487,1.0,0.0,1.0,0.0,349.26905634148176,109.35429979166666,141.84265000000005,141.84265000000005,0.7709549969044335,0.7709549969044335,153.90608976497964,1.297092572219178,,-12.063439764979599,4.194891713029918,5.441162882234889,7.0,5.7000003,0.0,0.9545899314253544,1.1050369680824974,6.298711034223848,False,,3.9554429510968547
2018-07-24,-54.95354166666666,51.38333333333333,3.4585754476331285,63.986145833333346,0.8041658958333334,-0.2268744166666672,2.654409551799795,207.78160416666665,81.75874999999998,1.054893541666667,155.92016023437498,115.14146875,25.8655625,313.79750000000007,21.596748378658344,-13.691104166666667,-3.8736052083333328,19.495,32.738,10.0,0.0,10.0,0.0,348.46750577522283,155.69328581770833,211.655209375,204.48961192965092,0.7355986478077128,0.7613750368467144,204.78759177622726,1.313413169075738,,-0.2979798465763768,5.521262526457193,7.251698912173259,7.2000003,6.2000003,0.0,1.1696288028289958,1.1027597661874835,6.837110865864498,False,,5.4369363664470605
2018-07-25,-58.19625,51.31770833333334,3.8019566880077367,59.99781249999999,0.98536646875,1.5271151041666673,2.816590219257737,213.0072083333333,79.68020833333334,0.7561910416666664,143.50432330729168,153.20630229166667,27.461395833333334,314.55035416666664,22.551630268550536,-17.402708333333337,-0.42209147916666656,20.99,34.426,8.0,0.0,8.0,0.0,347.64217023165344,145.03143841145834,213.4292998125,194.1223941601439,0.6795291861936017,0.7471133819409456,192.07837361242017,1.3384849263468868,,2.04402054772374,5.089466613648948,6.812174345514853,8.1,6.7000003,0.0,1.0167423962123163,1.052448463788533,7.05140500849109,False,,5.599127799767502
2018-07-26,-45.11937500000001,50.83645833333332,3.6845598438784446,52.27814583333332,0.6673058749999999,0.011488958333334631,3.0172539688784434,186.36108333333328,85.69872499999997,0.9723375,137.3145396875,170.415225,26.99745833333333,271.509875,23.621069617004753,-12.96960416666667,0.7696757833333332,20.905,33.331,10.0,0.0,10.0,0.0,346.79303798229387,137.32602864583333,185.59140754999996,180.92205932157228,0.7399374273770541,0.7590341894226895,180.90692303589046,1.3174637110359753,,0.015136285681772738,4.8677535808630585,6.413088697052501,7.3,6.2000003,1.7,1.0343690969543755,1.0085234232946436,6.252845512967657,False,,4.877146648174265
2018-07-27,-54.78560416666666,51.149999999999984,3.6351777244015087,58.84283333333334,0.8389541249999999,9.001679236111109,2.7962235994015088,212.73912500000003,80.91333333333334,1.0617085416666665,125.8636547916667,102.82606041666666,26.94312500000001,313.575625,22.414286609873923,-13.171062500000005,3.139554270833333,22.464,32.89,4.0,0.0,4.0,0.0,345.92010039818166,134.8653340277778,209.5995707291667,181.38631603264525,0.6434427969418103,0.7435254046589999,169.27956193963684,1.3449439571720163,,12.10675409300845,4.461588790122235,6.000586882661308,7.4,6.1,0.0,0.9837027830286093,1.0041530243997416,6.125333353074929,False,,5.603833517665675
2018-07-28,-57.519375,51.49166666666667,3.4033175584735718,46.06475,0.6926431250000001,-1.1215081944444445,2.7106744334735717,125.7803333333333,83.49666666666668,0.7174252083333333,105.65008010416672,142.4025791666666,25.76745833333334,217.37583333333328,21.952728520983253,-12.792166666666667,-2.3549833333333328,20.319000000000006,32.058,8.0,0.0,8.0,0.0,345.02335231895387,104.52857190972229,128.13531666666665,141.26677208403603,0.8157670705387544,0.7399374273770541,142.78245186039226,1.3514656280394155,,-1.5156797763562124,3.7408020716250263,5.055565421099863,6.5,5.5,0.0,0.919193712927248,0.9502109793749286,5.226160386562107,False,,3.948765308631571
2018-07-29,-47.32916666666665,51.37291666666666,3.4498186403200917,49.04131250000002,0.6845587708333333,-5.387522916666668,2.7652598694867603,163.75941666666662,83.84499999999998,1.146599375,129.18846791666667,129.41150625000003,25.9565,247.76214583333328,22.240303978891678,-13.021958333333329,-1.9462820833333336,19.591,32.431999999999995,4.0,0.0,4.0,0.0,344.1027924307483,123.800945,165.70569874999995,167.31272188629816,0.7471133819409456,0.7399374273770541,174.59377392844783,1.3514656280394155,,-7.281052042149661,4.575073659981605,6.183054797213629,7.6,6.3,1.3000001,0.981437239685608,0.9783212545041609,6.163424089976183,False,,4.449119683806526
2018-07-30,-21.773479166666664,51.21875,3.095730171060441,30.926645833333332,0.1264137625,-0.02781624999999971,2.9693164085604398,96.06529166666664,96.00002499999998,1.31967375,79.26505958333334,185.5386164583333,24.51202083333333,144.42045833333333,23.26709844855493,-4.7489375,0.8427722083333333,21.739,27.898000000000003,1.0,0.0,2.0,0.0,343.1584236522758,79.23724333333334,95.22251945833332,107.08641082559537,0.8321271458061484,0.7399374273770541,107.12400353137129,1.3514656280394155,,-0.037592705775951,2.8031702056210506,3.788388182441032,4.7000003,4.1,1.0,0.9239971391610404,0.9689799474291252,3.9728176920502833,False,,2.570289979307394
2018-07-31,-41.22810416666668,51.40208333333333,,46.42531249999998,,18.219540416666668,2.769221367597422,150.66627083333339,,1.2190161458333333,71.27341750000002,,24.303041666666655,229.77962499999992,,-9.005875000000003,-0.8338896874999996,19.711,29.824,1.0,0.0,2.0,0.0,342.19025352836184,89.49295791666668,151.5001605208334,120.94665657595293,0.5907119676243522,0.7399374273770541,96.323573944153,1.3514656280394155,,24.62308263179993,2.5200407448964524,3.4057484479864013,4.9,4.3,1.4,0.7920344876553052,0.9762973633672196,4.1980788486929885,False,,3.928926793648959
2018-08-01,-52.88333333333335,51.46458333333333,3.047009334668504,60.47866666666667,0.4620807020833334,17.941918124999994,2.5849286325851706,201.03595833333335,88.24708333333332,1.0399981249999997,124.48640781250002,133.82207125000002,23.907541666666663,305.173125,21.131274664318052,-10.079375,-3.1367626458333344,18.695,30.103,6.0,0.0,6.0,0.0,341.19829463021097,142.4283259375,204.17272097916668,192.48698696372608,0.6975874409394438,0.7399374273770541,168.23910131669118,1.3514656280394155,,24.2478856470349,4.399830947035625,5.946220294102758,5.8,4.9,0.0,1.2135143221169418,0.9877180934552141,4.839818752126686,False,,4.9793224291682
2018-08-02,-67.63166666666666,51.35208333333333,3.35342105891859,61.91089583333335,0.8433983125000001,7.3184472916666685,2.5100227464185907,202.0637291666667,80.43020833333334,0.6553829166666666,,123.65900416666665,25.245375,318.44875,20.662948064704775,-13.985875,-2.2410577083333325,18.67,32.77,14.0,0.0,17.0,0.0,340.182564961597,,204.304786875,,,0.7471133819409456,170.95624583148626,1.3384849263468868,,9.795631384160034,,6.050072023806442,6.7000003,5.8,0.0,,1.0431158318703253,6.050072023806442,True,6.050072023806442,5.338012375579907
