date,rh,H,sw_in,theta_3,g_2,vp,theta_1,G,g_1,ws,es,theta_4,LE,sw_out,wd,vpd,Rn,t_avg,theta_mean,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2013-03-21,19.819375000000004,35.51100520833333,,7.100000000000002,,0.4128582912562098,3.589583333333332,4.319150656249996,4.319150656249996,5.074779583333332,2.055185689360376,19.0,2.6890011666666656,,218.80029166666668,1.6423273981041664,51.01141666666666,17.720024999999996,9.647916666666664,-5.671070769146855,8.902083333333334,13.865,22.5315,0.0,0.0,0.0,0.0,0.0,,285.9719386090191,38.200006375,46.69226601041667,1.222310424559888,0.7923335012037718,46.69226601041667,3.2867941576703656,0.8181227779024021,0.8181227779024021,43.405471852746295,0.09447511157999057,0.11547791374568107,8.6,5.8,0.0,0.019909985128565705,0.02248294197535027,0.13040106345703156,False,
2013-03-22,20.265833333333337,85.0648214583333,,7.100000000000002,,0.38446592574954414,3.6354166666666665,6.188734854166667,6.188734854166667,5.411876874999997,1.9635829018537103,19.0,3.986389166666666,,228.55225,1.5791169761041663,106.70141666666667,17.021610416666665,9.657291666666667,-7.260797800327468,8.89375,13.3718,21.3564,0.0,0.0,0.0,0.0,0.0,,287.84636484017034,89.05121062499997,100.5126818125,1.222310424559888,0.7938318338843139,108.8482230666157,4.872605034769272,0.8181227779024021,0.8859698997099622,103.97561803184645,0.13996356775987615,0.1710789279314909,9.7,6.4,0.0,0.02673108248929545,0.021498249345564324,0.13758879581161168,False,
2013-03-23,16.53804166666667,105.29523981250004,,7.100000000000002,,0.1989481026423776,3.5416666666666674,0.9526711250000006,0.9526711250000006,6.983119375000001,1.5708700762298775,19.016666666666673,3.6238502291666665,,218.83051666666665,1.3719219735875,127.5488958333333,13.313679166666667,9.63125,,8.866666666666662,5.60618,18.7614,0.0,0.0,0.0,0.0,0.0,,289.709443054602,108.91909004166668,126.59622470833332,1.222310424559888,0.7959523755146926,133.1329391915063,4.429469912154155,0.8181227779024021,0.8603660203343884,128.70346927935213,0.12678365698441718,0.15496898559587816,9.3,6.2000003,0.0,0.024994996467319227,0.020297829903693925,0.1258465514922513,False,
2013-03-24,8.171500000000002,92.2784210416667,,7.058333333333335,,0.07688256515574123,3.4520833333333347,2.5379903124999954,2.5379903124999954,2.996038791666667,1.1235721155640743,19.0,3.2603299583333336,,140.980975625,1.0466895504083336,122.2378125,8.25392125,9.566666666666665,,8.756249999999996,2.76707,13.8138,0.0,0.0,0.0,0.0,0.0,,291.56053241469664,95.53875100000003,119.6998221875,1.2200881627489746,0.7985396973636029,116.56569917892179,3.9778899888183576,0.8196129021913506,0.7981528230705838,112.58780919010344,0.11351645793290167,0.13850008660112528,7.2000003,4.9,0.0,0.028265323796148014,0.022530186973802664,0.11039791617163308,False,
2013-03-25,12.344166666666665,71.39793791666666,,7.027083333333335,,0.11251362416932263,3.4291666666666685,5.043809875000002,5.043809875000002,3.760613625,1.196467005702656,18.958333333333325,1.766041708333333,,108.81240624999997,1.083953381533333,124.33597916666668,9.4308375,9.534375,,8.722916666666666,4.1970800000000015,13.5112,0.0,0.0,0.0,0.0,0.0,,293.3990071342081,73.163979625,119.29216929166668,1.222310424559888,0.8009592054383861,89.42909499792472,2.158651190303386,0.8181227779024021,0.613317538438887,87.27044380762135,0.061558043889861074,0.0752430387620923,6.4,4.5,0.0,0.01672067528046496,0.024600921180425117,0.110704145311913,False,
2013-03-26,17.02770833333333,69.43981160416668,,7.022916666666667,,0.2320837309504291,3.4458333333333337,6.90631502083333,6.90631502083333,4.201249375,1.4894526116191793,18.906249999999982,1.3470734166666662,,160.038575,1.2573688806687495,104.72339583333333,12.376695416666665,9.520833333333336,-13.4852279818532,8.708333333333334,6.07655,18.1105,0.0,0.0,0.0,0.0,0.0,,295.2242568738216,70.78688502083334,97.81708081249998,1.2242468566854174,0.8028586407957635,86.6606214813073,1.6491503960786518,0.816828725791011,0.7236658918141373,85.01147108522865,0.04708639445231465,0.05764537040089589,7.0,4.9,0.0,0.01176436130630528,0.026644308980960832,0.13055711400670808,False,
2013-03-27,15.137916666666667,73.47653570833334,,7.043750000000004,,0.3284663721999233,3.4625000000000012,7.088794979166668,7.088794979166668,3.0030558333333333,1.952226521612423,18.899999999999984,3.7527950624999993,,175.74629166666668,1.6237601494124998,96.73785416666672,16.877222916666668,9.540625000000004,,8.756249999999993,12.8151,21.3598,0.0,0.0,0.0,0.0,0.0,,297.0356871106199,77.22933077083334,89.64905918750004,1.2242468566854174,0.8046658537485611,94.5477654401111,4.5943475590501786,0.816828725791011,0.8614628136733596,89.95341788106094,0.13174374354005092,0.1612868639168771,8.0,5.5,0.0,0.029324884348523112,0.026392498306845476,0.1451587406876501,False,
2013-03-28,14.961041666666668,96.1335383333333,,7.1083333333333325,,0.3874369607355748,3.5187500000000007,12.901544020833335,12.901544020833335,3.217370604166665,2.2696579705897406,18.991666666666667,4.073136166666667,,191.93075,1.8822210098541667,134.4199583333333,19.323172916666664,9.612499999999997,-8.519771027802703,8.831249999999994,14.1573,23.1126,0.0,0.0,0.0,0.0,0.0,,298.83271948084047,100.20667449999998,121.51841431249996,1.2242468566854174,0.8063422329713476,122.67770627552372,4.9865241488933565,0.816828725791011,0.8246213141187462,117.69118212663038,0.1433257797427976,0.1754661353321064,7.5,5.1,0.0,0.034405124574922834,0.02723607084017978,0.13890396128491686,False,
2013-03-29,13.213083333333332,82.17142897916669,,7.1666666666666625,,0.34034653699722783,3.4791666666666683,8.92624320833333,8.92624320833333,2.9239590416666665,2.2998914268513944,19.08125000000001,4.737230041666666,,213.83075000000005,1.9595448898541663,115.32389583333332,19.500975,9.653125,,8.885416666666666,14.0044,24.4087,0.0,0.0,0.0,0.0,0.0,,300.6147920953693,86.90865902083334,106.39765262499998,1.230631929518956,0.8078184710691109,106.95257074271316,5.8297865467514125,0.8125906503912115,0.816828725791011,101.12278419596176,0.1667224622925461,0.2051739854652274,6.9,5.0,0.0,0.04103479709304548,0.02841044779196764,0.1420522389598382,False,
2013-03-30,13.22341666666667,57.35486014583335,,7.195833333333327,,0.3437577022553835,3.429166666666668,7.009472895833333,7.009472895833333,2.7003509583333325,2.233965484692883,19.100000000000016,3.166262458333335,,206.97099666666668,1.8902077824375,85.09747916666667,19.02176666666667,9.651041666666666,,8.879166666666665,14.2126,23.1727,0.0,0.0,0.0,0.0,0.0,,302.3813598274811,60.52112260416669,78.08800627083333,1.230631929518956,0.8092413648008402,74.47922588701896,3.896503678462185,0.8125906503912115,0.7750373648196464,70.58272220855676,0.11138236789435413,0.13707069831621926,8.6,5.9,0.0,0.02323232174851173,0.03208720168730124,0.18931448995507733,False,
2013-03-31,19.193958333333327,100.48213933333332,,7.208333333333329,,0.4485850653711818,3.477083333333335,11.043062145833332,11.043062145833332,2.4843486458333337,2.252679639954516,19.19583333333335,4.380143104166668,,199.72593333333344,1.8040945745833323,138.9842916666667,19.20324375,9.698958333333332,-5.756053153245298,8.914583333333338,14.7977,23.4393,0.0,0.0,0.0,0.0,0.0,,304.13189457241117,104.86228243749996,127.9412295208334,1.2416626439600702,0.8107417758321321,130.20357886303384,5.4386600676430525,0.8053717367308977,0.8196129021913506,124.7649187953908,0.15411098779201696,0.19135385656513385,7.9,5.6,0.0,0.03417033152948819,0.034854535930492536,0.19518540121075825,False,
2013-04-01,13.997229166666665,96.63241812500002,,7.237499999999996,,0.3501658823493389,3.4208333333333347,7.539888312499996,7.539888312499996,4.066762104166667,2.3514389524535058,19.23750000000001,3.4736845208333325,,194.30048958333333,2.0012730701041668,138.66414583333332,19.838602083333328,9.7015625,,8.910416666666668,15.1367,24.5472,0.0,0.0,0.0,0.0,0.0,,305.8658854784027,100.10610264583336,131.12425752083334,1.2440794292483637,0.8117001817734609,124.53994304390646,4.321539456067207,0.8038071979087145,0.7634445718781534,120.21840358783925,0.12229284680327646,0.1521420150521777,8.7,6.1,0.0,0.02494131394297995,0.04009424043512353,0.2445748666542535,False,
2013-04-02,13.129541666666668,105.49759687499996,,7.231249999999991,,0.2761338256918718,3.3520833333333333,3.5713267083333347,3.5713267083333347,4.810174645833333,2.0724794291085384,19.299999999999983,5.390915645833334,,207.28917916666663,1.7963456034166667,140.03427083333332,17.854024999999996,9.687499999999998,,8.866666666666662,12.4906,22.0064,0.0,0.0,0.0,0.0,0.0,,307.582839148948,110.88851252083329,136.46294412499998,1.2274310894019556,0.8129155395588022,136.1080077256088,6.616977464039255,0.8147096880911112,0.8125906503912115,129.4910302615695,0.1894282884103491,0.23251017040706265,9.0,6.2000003,0.0,0.037501638573640486,0.035542729153895516,0.220364931416971,False,
2013-04-03,28.91833333333333,105.74150854166668,,7.208333333333327,,0.4432417855748347,3.3312500000000007,7.0177851041666655,7.0177851041666655,2.628604895833333,1.6730138389748348,19.291666666666657,5.916163666666666,,194.69657916666677,1.2297720533999998,136.22291666666666,14.363157499999998,9.654166666666667,-5.0995851440060465,8.785416666666658,7.5136,19.5307,0.0,0.0,0.0,0.0,0.0,,309.2822798160106,111.65767220833334,129.2051315625,1.2221639719993465,0.813825794273243,136.46398417033774,7.23052208585155,0.8182208139911809,0.864189145261011,129.23346208448618,0.207190185175485,0.2532203796733509,7.3,5.2000003,0.0,0.048696224050862234,0.0363609325150135,0.18907685998635,False,
2013-04-04,18.129,85.17746849999995,,7.202083333333326,,0.3816264157792013,3.360416666666667,7.865878077083331,7.865878077083331,2.5216332708333327,2.091540139560452,19.287499999999994,7.1144870625,,191.21162916666665,1.70991372378125,126.27683333333323,17.887233333333334,9.65625,,8.774999999999991,11.6165,22.5572,0.0,0.0,0.0,0.0,0.0,,310.9637494840868,92.29195556249996,118.4109552562499,1.2226293175388587,0.8178599226705624,112.838850643706,8.698380461863415,0.8179093905689998,0.7794207500714226,104.14047018184259,0.2499998461323058,0.30565714126156074,5.5,4.3,0.0,0.07108305610733971,0.036726032679267724,0.1579219405208512,False,
2013-04-05,10.30710416666667,62.12764318749999,,7.2166666666666615,,0.2439682040985747,3.3291666666666657,4.924310404166664,4.924310404166664,4.359757854166666,2.4604033330152406,19.299999999999983,1.336600875,,201.56416666666664,2.216435128916668,87.30691666666668,20.55655208333333,9.655729166666664,,8.777083333333326,16.2534,25.6706,0.0,0.0,0.0,0.0,0.0,,312.6268080450316,63.46424406249999,82.3826062625,1.2274310894019556,0.8214676151313608,77.89798622770596,1.6405854680968568,0.8147096880911112,0.7703597511868046,76.2574007596091,0.04708824363589515,0.057797574184031475,9.3,6.3,0.0,0.009174218124449442,0.033484431853836615,0.21095192067917068,False,
2013-04-06,16.116770833333334,97.46129668750002,,7.199999999999991,,0.3771515116865114,3.310416666666667,7.527686645833333,7.527686645833333,3.9651004166666657,2.3089535360573454,19.299999999999983,4.41010475,,214.18572916666676,1.9318020243708336,127.35964583333332,19.549535416666664,9.633854166666673,,8.724999999999998,14.1482,24.4732,0.0,0.0,0.0,0.0,0.0,,314.27103336364837,101.87140143750004,119.8319591875,1.231401970668048,0.8255927842821952,125.44464448485336,5.430611680002519,0.8120825074345868,0.850118800762514,120.01403280485084,0.155216836887256,0.19113431882382798,9.6,6.6,0.0,0.028959745276337576,0.030227887539520437,0.1995040577608349,False,
2013-04-07,,,,,,,,,,,,,,,,,,,,,,14.5692,24.9928,2.0,2.0,2.0,0.0,2.0,,315.8960213341105,,,1.2258051305498312,0.8304849989705967,,5.906977168787003,0.8157903528691001,,,,0.2079904585509692,9.900001,6.8,0.0,,0.030586832139848412,0.2079904585509692,True,0.2079904585509692
2013-04-08,18.89958333333333,98.96203249999999,,7.256249999999998,,0.3882575605756327,3.2916666666666674,6.885735729166668,6.885735729166668,7.935105000000001,2.2972645234089657,19.341666666666644,0.9403811250000002,,212.6716875,1.9090069628333337,132.54539583333334,19.406562500000003,9.650520833333333,-7.590092881959717,8.7125,14.3946,24.8168,0.0,0.0,0.0,0.0,0.0,,317.50138590735145,99.902413625,125.65966010416668,1.2280191026647096,0.8350175650678211,122.68207233381119,1.1548059852853303,0.8143195800701103,0.7950237454262173,121.52726634852584,0.033092845576039684,0.040638646528910055,11.0,7.4,0.0,0.005491708990393251,0.027659220846731964,0.20467823426581652,False,
2013-04-09,33.531666666666666,107.61743,,7.233333333333326,,0.4212588954695975,3.2270833333333333,-4.919538333333334,-4.919538333333334,7.772530770833334,1.3924352664445971,19.372916666666644,2.5643670833333334,,250.07493333333332,0.9711763709750002,104.64302083333332,11.670575833333332,9.61458333333333,-6.114229514401562,8.625000000000009,7.42662,16.6604,0.0,0.0,0.0,0.0,0.0,,319.08675908963056,110.18179708333334,109.56255916666666,1.2232127380326192,0.8390158559521468,134.7757776916586,3.1367664813248886,0.8175192825479989,1.0056519117605194,131.6390112103337,0.08957597479851721,0.10957047339523512,9.1,6.1,0.0,0.017962372687743464,0.029320384450202276,0.17885434514623386,False,
2013-04-10,34.51208333333333,91.7123814791667,,7.14166666666667,,0.4071394583134273,3.202083333333333,-0.4707511312499977,-0.4707511312499977,3.871519166666665,1.2568655376863436,19.275000000000006,5.110269999999998,,214.9323114583333,0.8497260793729166,107.32589583333328,10.074437916666666,9.522916666666667,-6.28373710329254,8.472916666666668,5.45261,14.4847,0.0,0.0,0.0,0.0,0.0,,320.65179091254964,96.8226514791667,107.79664696458329,1.1982441964041617,0.8428336057594809,116.0171802153743,6.123351369558293,0.8345544280547513,0.8981972464410501,109.893828845816,0.17823542215998994,0.21356956019685366,6.0,4.2000003,0.0,0.050849891652830034,0.03159060799319331,0.13268056304859432,False,
2013-04-11,21.787708333333335,107.46828685416666,,7.091666666666669,,0.28359388001833385,3.252083333333333,9.063471145833331,9.063471145833331,2.317490583333333,1.5451906774975006,19.18541666666668,7.026034645833334,,190.96447500000008,1.2615967974791666,148.862875,12.612450208333335,9.491666666666667,-11.233396048387666,8.437500000000009,4.00585,19.8763,0.0,0.0,0.0,0.0,0.0,,322.1961493748604,114.49432150000001,139.79940385416668,1.1982441964041617,0.8460541758222274,137.19215625860718,8.41890523810436,0.8345544280547513,0.8189900553469887,128.77325102050284,0.2456474538335627,0.2943456359175257,7.8,5.5,0.0,0.05351738834864103,0.03115604683560643,0.17135825759583534,False,
2013-04-12,18.613125000000004,68.62943416666668,,7.112499999999998,,0.4209325077973148,3.2666666666666657,5.6733130833333325,5.6733130833333325,2.309162354166667,2.0350466066702317,19.200000000000017,2.4108143333333336,,155.84887708333332,1.6141140988729168,93.20718750000003,17.612614583333336,9.519791666666666,-6.205607581079795,8.500000000000009,12.9368,20.7531,0.0,0.0,0.0,0.0,0.0,,323.71952035647337,71.04024850000002,87.53387441666668,1.175241502260937,0.8486574089020767,83.4894483681303,2.8332890587788664,0.8508889433160706,0.8115743644779622,80.65615930935144,0.0846925880564003,0.0995342444177706,7.2000003,5.2000003,0.0,0.019141199745271283,0.034688144425212224,0.1803783614175469,False,
2013-04-13,14.796666666666672,95.8507889583333,,7.199999999999991,,0.28745454916597896,3.3125,12.467898083333326,12.467898083333326,3.3731160625000007,2.230773151399312,19.202083333333352,5.8306662916666685,,223.71933124999995,1.9433186022333329,145.98322916666666,18.946,9.56458333333333,-14.370367352013133,8.543750000000001,13.1253,23.7861,0.0,0.0,0.0,0.0,0.0,,325.22160750513734,101.68145524999996,133.51533108333334,1.1626491414304194,0.8511973253403777,118.21985664580806,6.7790191579735435,0.8601047077450119,0.7615713822896915,111.44083748783451,0.20509548073859726,0.2384540845919892,7.7000003,5.6,0.0,0.0425810865342838,0.0366645061727518,0.20532123456741005,False,
2013-04-14,16.21583333333334,118.16471624999998,,7.199999999999991,,0.3188667873720832,3.2437499999999986,6.985992541666664,6.985992541666664,6.566181249999999,2.2310194089345834,19.299999999999983,5.096225479166667,,231.9951666666666,1.9121526215625,148.90170833333337,18.88293958333333,9.575,-9.599310641679518,8.556250000000004,12.5996,24.0601,0.0,0.0,0.0,0.0,0.0,,326.7021320963251,123.26094172916665,141.91571579166668,1.1626491414304194,0.8561596176457459,143.3092280733206,5.9251221778889525,0.8601047077450119,0.8685503296203968,137.38410589543165,0.17925043400558338,0.2084053631976216,10.8,7.3,0.0,0.02854867989008515,0.033770106433126,0.24652177696181984,False,
2013-04-15,19.289375,111.51815416666665,,7.210416666666662,,0.3774997312426676,3.245833333333332,7.953903666666663,7.953903666666663,6.571549583333333,2.275338199855168,19.324999999999974,5.558755041666667,,234.06760416666668,1.8978384686125,151.42197916666666,19.201191666666666,9.576041666666663,-8.389618171525866,8.522916666666676,13.3782,24.806,0.0,0.0,0.0,0.0,0.0,,328.1608328669213,117.07690920833332,143.4680755,1.1741787489754805,0.8570964537319568,137.46921878815672,6.526972040685312,0.8516590858696271,0.8160485097490091,130.94224674747142,0.1955788931577847,0.2296445800940168,11.2,7.6,0.0,0.030216392117633786,0.03518345532270281,0.2673942604525413,False,
2013-04-16,12.631083333333333,115.11663922916664,,7.224999999999994,,0.237555492748683,3.2208333333333328,6.781243624999997,6.781243624999997,5.842382270833332,2.3592726784778497,19.38958333333332,5.769560166666668,,214.62410416666668,2.121717185729166,148.72325000000004,19.739287500000007,9.585416666666667,,8.506250000000009,14.2091,26.1674,0.0,0.0,0.0,0.0,0.0,,329.5974658233653,120.88619939583332,141.94200637500003,1.1741787489754805,0.8583958261746112,141.94200637500003,6.774494938635432,0.8516590858696271,0.8516590858696271,135.1675114363646,0.20310092233570448,0.2384767869039037,11.1,7.5,0.0,0.031796904920520494,0.03994944001127384,0.2996208000845538,False,
2013-04-17,19.122916666666665,123.637975,,7.220833333333327,,0.2541440416706943,3.160416666666667,-0.5412248541666682,-0.5412248541666682,8.210417708333333,1.807353867016528,19.399999999999984,5.368145062499999,,210.41161749999998,1.5532098253458333,139.48312500000003,15.339497083333333,9.558854166666668,,8.45416666666667,6.50168,21.8663,0.0,0.0,0.0,0.0,0.0,,331.01180402496004,129.0061200625,140.0243498541667,1.1866707832313206,0.8607190176687441,153.08779353620062,6.370220905816221,0.842693705896244,0.9213120446326512,146.71757263038444,0.18817382674808175,0.22330038237078104,10.900001,7.3,0.0,0.030589093475449462,0.040839524218993936,0.2981285267986557,False,
2013-04-18,22.01729166666666,120.86444958333333,,7.145833333333335,,0.21823219200475746,3.083333333333333,-0.22525451666666815,-0.22525451666666815,3.873742708333336,1.157767451496424,19.356249999999974,7.9761658125,,183.0790852083334,0.9395352594916668,146.74258333333333,8.846948958333334,9.474479166666667,,8.312499999999991,3.62819,13.4393,0.0,0.0,0.0,0.0,0.0,,332.4036373431117,128.8406153958333,146.96783785,1.1866707832313206,0.862714496739773,152.89139398377887,9.465082931902256,0.842693705896244,0.8766585756492662,143.4263110518766,0.2778667366520156,0.3297363380167784,7.5,5.2000003,0.0,0.06341083057567869,0.03876449093548364,0.2015753644938622,False,
2013-04-19,8.8845625,109.24548833333333,,7.09791666666667,,0.08950490382537825,3.0854166666666667,4.394867291666668,4.394867291666668,2.908443208333333,1.3125501803399613,19.260416666666686,6.593429791666668,,170.86150625000005,1.2230452765145834,137.08172916666666,10.548927916666663,9.419791666666667,,8.235416666666664,2.08613,15.91,0.0,0.0,0.0,0.0,0.0,,333.77277219731565,115.83891812499998,132.686861875,1.1866707832313206,0.8643455113848901,137.46265970006257,7.824230495057808,0.842693705896244,0.8730247779477072,129.63842920500474,0.2300689466263739,0.273016097090324,7.3,5.2000003,0.0,0.0525030925652685,0.039808715561205285,0.20700533286088216,False,
2013-04-20,6.686333333333335,109.84031137499998,,7.093750000000003,,0.16594861173217845,3.1,10.186959729166666,10.186959729166666,3.0909734583333326,2.0074692497738456,19.200000000000017,6.794413520833332,,211.1587145833333,1.8415206380416664,141.46422916666666,17.103631250000007,9.407291666666673,,8.23541666666666,10.3891,23.2278,0.0,0.0,0.0,0.0,0.0,,335.11903126875274,116.63472489583332,131.2772694375,1.1866707832313206,0.8654049323392005,138.40702034410813,8.062732014364762,0.842693705896244,0.888460930026901,130.34428832974336,0.23857309435172544,0.2831077207322817,8.2,5.8,0.0,0.048811675988324435,0.04001764648972469,0.2321023496404032,False,
2013-04-21,10.388625,98.35534704166668,,7.1249999999999964,,0.1975020868084556,3.110416666666667,11.13633729166667,11.13633729166667,2.9228920624999994,2.227692163641789,19.200000000000017,2.1733399374999993,,205.33524375,2.030190076833333,142.59495833333332,18.790202083333334,9.431770833333333,,8.29166666666666,11.3066,25.0406,0.0,0.0,0.0,0.0,0.0,,336.4422531924077,100.52868697916668,131.45862104166665,1.1741787489754805,0.8671169860387689,118.03864791334559,2.551889568912197,0.8516590858696271,0.7647173398183104,115.4867583444334,0.07643645422265956,0.08975006019528398,9.1,6.4,0.0,0.01402344690551312,0.037198261827783234,0.2380688756978127,False,
2013-04-22,8.597999999999999,101.89433116666667,,7.19166666666666,,0.2561086728302861,3.1125000000000003,11.535492708333335,11.535492708333335,4.192943041666667,2.6615480311219533,19.299999999999983,6.724416083333334,,204.46755416666667,2.4054393582916678,143.94375,21.7459,9.4875,,8.34583333333333,16.5692,27.6759,0.0,0.0,0.0,0.0,0.0,,337.7422922286612,108.61874725,132.40825729166664,1.1866707832313206,0.869075985394247,128.89469387276236,7.979668100382457,0.842693705896244,0.8203321263471998,120.91502577237992,0.2371717056741399,0.2814447337326399,10.900001,7.5,0.0,0.03752596449768532,0.03048981808735528,0.22867363565516466,False,
2013-04-23,10.832416666666665,112.30535383333331,,7.2395833333333295,,0.18264929143065206,3.0895833333333336,8.804609895833337,8.804609895833337,6.200725416666668,2.5003494635764865,19.391666666666648,6.2044654791666645,,196.549275,2.317700172145833,149.43674999999996,20.709422916666664,9.519791666666665,,8.358333333333329,12.3698,26.3256,0.0,0.0,0.0,0.0,0.0,,339.0190179153499,118.5098193125,140.63214010416664,1.1866707832313206,0.8709551995803069,140.63214010416664,7.362657909694398,0.842693705896244,0.842693705896244,133.26948219447223,0.2186145397216281,0.2594234870772191,11.400001,7.8,0.0,0.03325942142015629,0.028614943398378324,0.22319655850735093,False,
2013-04-24,25.36416666666668,111.45883537499998,,7.243749999999998,,0.3938313846402213,3.064583333333333,7.731433500000005,7.731433500000005,3.7557104791666682,1.798410891317305,19.420833333333324,1.6962217291666668,,163.5280191666666,1.4045795066770832,146.19739583333333,15.174471666666667,9.510416666666664,-6.577384805791291,8.312499999999991,7.16355,21.7621,0.0,0.0,0.0,0.0,0.0,,340.2723147013206,113.15505710416664,138.46596233333332,1.1866707832313206,0.8722496422421938,134.27780024038623,2.0128567678841938,0.842693705896244,0.8172048581279855,132.26494347250204,0.05944960175052465,0.07054710547208518,9.3,6.5,0.0,0.010853400841859259,0.027208202556291285,0.17685331661589335,False,
2013-04-25,20.34579166666667,71.42191958333336,,7.241666666666663,,0.4482822273636675,3.0854166666666667,4.455572679166671,4.455572679166671,4.765665291666667,2.3817886657803347,19.49375,2.5459222499999994,,183.93935416666667,1.9335064384166667,87.76020833333338,19.929885416666664,9.52239583333333,,8.268749999999999,15.0351,26.5288,0.0,0.0,0.0,0.0,0.0,,341.50208156254433,73.96784183333338,83.3046356541667,1.1929735733696991,0.8708838293619604,88.24168058635642,3.0372179641039247,0.8382415355399516,0.8879198768770279,85.2044626222525,0.08963837166181754,0.10693620855243967,9.6,6.5,0.0,0.016451724392683033,0.03349149835030887,0.21769473927700764,False,
2013-04-26,13.226458333333332,107.5220579166667,,7.22708333333333,,0.2886409954509761,3.0916666666666672,8.992281375,8.992281375,2.733472916666667,2.20801158039056,19.474999999999994,6.741445166666666,,203.32371041666667,1.919370584939583,146.40058333333334,18.711202083333326,9.506770833333334,,8.233333333333329,12.8015,24.1772,0.0,0.0,0.0,0.0,0.0,,342.7082316018758,114.26350308333336,137.40830195833334,1.195925037659125,0.8707194397662235,136.650584227999,8.062263064822757,0.8361728105946975,0.8315618594717935,128.58832116317623,0.2370789012948147,0.2835285939591852,10.3,7.2000003,0.0,0.03937896974242976,0.03453191351477262,0.2486297876659369,False,
2013-04-27,13.546395833333333,102.66151854166668,,7.2666666666666675,,0.2981861305205055,3.0875000000000004,11.15649172916667,11.15649172916667,3.2080252916666665,2.466224521270506,19.5,4.889085562499999,,173.03399791666664,2.16803839075,140.0979583333333,20.620474999999995,9.525000000000002,,8.245833333333326,15.7934,24.7926,0.0,0.0,0.0,0.0,0.0,,343.8906916335813,107.55060410416668,128.94146660416664,1.1988911422504158,0.8716998159029753,128.94146660416664,5.861481374585642,0.8341040856494435,0.8341040856494435,123.079985229581,0.17225233402679999,0.20651179749669046,6.9,5.3,0.0,0.03896449009371518,0.035069109296282056,0.1858662792702949,False,
2013-04-28,12.9314375,104.01273791666664,,7.293750000000005,,0.3329142262124275,3.077083333333334,10.978585270833335,10.978585270833335,2.7516855625,2.6844774826499265,19.535416666666674,7.257671937499999,,214.37697916666676,2.3515632564375006,140.68827083333335,21.99657916666667,9.540104166666673,,8.254166666666661,15.8187,26.1389,0.0,0.0,0.0,0.0,0.0,,345.04940175376737,111.27040985416664,129.7096855625,1.200720952396267,0.8711567599021319,133.60471249361797,8.714438760974659,0.8328329725606185,0.857841951984006,124.8902737326433,0.2560416239457867,0.3074345425572718,6.7000003,5.3,0.0,0.058006517463636185,0.03983860399973144,0.21114460119857664,False,
2013-04-29,8.9186875,89.3128989583333,,7.318750000000002,,0.18739701453535546,3.0541666666666667,11.733052920833332,11.733052920833332,3.562456458333332,2.888789396160356,19.600000000000016,6.4552259166666675,,220.8779375,2.7013923816250003,137.40854166666665,23.16482916666666,9.555208333333336,,8.24791666666666,17.1534,28.1789,0.0,0.0,0.0,0.0,0.0,,346.18431489787207,95.76812487499996,125.67548874583332,1.1988911422504158,0.8701442845178261,114.81555662256916,7.739113172716986,0.8341040856494435,0.7620270733037041,107.07644344985218,0.22798909869782855,0.2733341109584825,8.1,6.1,0.0,0.04480887064893156,0.04025970258149905,0.24558418574714416,False,
2013-04-30,7.437895833333332,106.18663687500002,,7.345833333333332,,0.215823353299651,3.016666666666666,9.719962583333333,9.719962583333333,3.8633873125,3.107729613320484,19.689583333333353,6.915718250000002,,206.27062916666668,2.8919062600208325,144.64808333333337,24.39797083333333,9.571354166666667,,8.23333333333333,19.2637,29.3123,0.0,0.0,0.0,0.0,0.0,,347.29539638638687,113.10235512500002,134.92812075,1.195925037659125,0.8683679834457664,135.26193831220138,8.270680608571151,0.8361728105946975,0.8382415355399516,126.99125770363024,0.24454405311987915,0.2924563559367066,11.5,7.9,0.0,0.03701979189072235,0.040406491388010585,0.3192112819652837,False,
2013-05-01,8.214166666666669,109.60863166666664,,7.3625000000000025,,0.26471015125984937,2.972916666666667,8.445201833333334,8.445201833333334,3.9869618749999987,2.8631095423223503,19.700000000000017,7.7320782083333315,,198.6125,2.5983993910625003,144.1545,23.085797916666664,9.559895833333336,,8.204166666666667,17.0356,27.3432,0.0,0.0,0.0,0.0,0.0,,348.38262345999266,117.340709875,135.70929816666668,1.1988911422504158,0.8660936163030374,140.6787376945134,9.269920075158296,0.8341040856494435,0.8646475330739096,131.4088176193551,0.2730648182569165,0.3273749918684369,10.7,7.4,0.0,0.04423986376600498,0.04069489164686968,0.30114219818683563,False,
