date,theta_8,WS_1_1_1,sw_out,WD_1_6_1,vp,theta_20,theta_10,theta_39,theta_7,theta_38,SW_IN_1_1_1,theta_3,theta_33,ws,Rn,theta_17,theta_5,WD_1_5_1,theta_13,SW_IN_1_1_2,theta_11,theta_12,LE,theta_26,theta_40,WS_1_6_1,lw_in,theta_28,theta_22,theta_24,theta_29,WS_1_3_1,theta_mean,WD_1_3_1,WD_1_1_1,sw_in,g_3,theta_4,theta_35,theta_9,G,lw_out,t_dew,theta_23,theta_34,WS_1_5_1,vpd,theta_6,theta_16,theta_25,theta_1,theta_2,theta_15,theta_14,WD_1_2_1,theta_37,g_1,t_avg,WS_1_4_1,rh,theta_18,H,theta_30,g_2,theta_19,wd,theta_21,WS_1_2_1,es,theta_36,theta_31,WD_1_4_1,theta_27,t_min,t_max,LE_subday_gaps,Rn_subday_gaps,G_subday_gaps,ppt,H_subday_gaps,rso,flux,energy,ebr_corr,ebr_5day_clim,LE_corr,ebc_cf,H_corr,ebr,flux_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2018-12-26,,,13.591041666666666,,1.0463896384112559,,,,,,121.75333333333334,,,1.6769114543551549,53.764375,,,,,119.52916666666664,,,,,,0.324375,321.2604166666667,,,,20.332500000000007,2.2810416666666677,26.409694669913424,,,120.64124999999996,,,,,,375.6583333333333,7.422108186639693,,,0.7258333333333331,0.5684758333333334,,,,,,,,,,,13.85819146344182,1.00625,66.39270833333335,,24.63226230543955,,,,105.5220357988365,,2.861041666666667,1.6148654717445892,,,,,8.754297874324209,18.928008059585,48.0,0.0,12.0,0.0,0.0,158.13291581114171,,,,,,,,,,,,3.8,2.5,1.9,,,,False,,1.4937906206734681
2018-12-27,,,2.837708333333333,,,,,,,,,,,2.0768020833333343,,,,,,23.095833333333346,,,,,,0.5191666666666667,372.70625,,,,,3.228958333333333,,,,23.712812500000023,,,,,,385.925,,,,,,,,,,,,,,,,,1.497083333333333,,,,,,,,,3.971875,,,,,,13.0331709761517,19.034292524995397,19.0,4.0,11.0,60.853,10.0,158.37451880749762,,,,,,,,,,,,3.0,2.0,121.1,,,,False,,
2018-12-28,,,5.695416666666668,,,,,,,,,,,1.0949541256200417,,,,,,53.89375,,,,,,,360.4666666666666,,,,,1.5920833333333333,,,,55.25510416666665,,,,,,388.75416666666666,,,,0.5062500000000001,,,,,,,,,,,,,0.7308333333333333,,,,,,,,,1.9072916666666668,,,,,,16.434202932832,18.2489387701654,37.0,1.0,29.0,86.29399999999998,20.0,158.65359454899004,,,,,,,,,,,,0.7,0.7,2.5,,,,False,,
2018-12-29,,,5.911666666666666,,,,,,,,,,,1.2148005365142398,,,,,,67.05416666666669,,,,,,,341.0208333333333,,,,,1.6308333333333331,,,,68.31677083333334,,,,,,366.9250000000001,,,,0.4702083333333334,0.15231791666666664,,,,,,,,,,,,0.8066666666666666,88.48854166666666,,,,,,,,1.8270833333333325,,,,,,11.519793616867304,11.925078617019699,38.0,2.0,48.0,0.499,38.0,158.97005508895182,,,,,,,,,,,,1.7,1.2,12.7,,,,False,,
2018-12-30,,,1.6733333333333331,,,,,,,,24.15229166666667,,,0.8468692018322342,18.922708333333336,,,,,21.57291666666667,,,,,,,368.86041666666665,,,,,1.1350000000000005,,,,22.86260416666666,,,,,,372.41666666666674,,,,0.3512500000000001,,,,,,,,,,,,,0.525625,,,,,,,,,1.3302083333333332,,,,,,10.8690011202085,21.7736652469512,39.0,0.0,48.0,12.470000000000002,16.0,159.32379870099612,,,,,,,,,,,,2.0,1.4,3.3,,,,False,,
2018-12-31,,,5.4385416666666675,,,,,,,,66.70312500000001,,,1.8591028843355557,59.08124999999999,,,,,62.76249999999999,,,,,,,403.91458333333327,,,,,2.5454166666666667,,184.27541666666664,,64.73281250000001,,,,,,406.09791666666666,,,,0.6491666666666668,,,,,,,,,184.36645833333336,,,,1.1058333333333332,,,,,,,181.37470417428923,,3.0554166666666664,,,,,,19.6552336564645,31.0274917188097,45.0,0.0,48.0,23.445,15.0,159.71470980416478,,,,,,,,,,,,2.9,2.0,22.0,,,,False,,
2019-01-01,,,4.773958333333334,,,,,,,,57.45708333333332,,,1.1550137034921402,42.558124999999976,,,,,53.99375000000001,,,15.591196339218971,,,,375.1625,,,,,1.4872916666666665,,,,55.72541666666667,,,,,,385.28750000000014,,,,0.3389583333333334,,,,,,,,,,,,16.381461078196107,0.6233333333333332,,,-0.4971979620313913,,,,317.57928171079067,,1.7233333333333332,1.8743786103684936,,,,,12.9375499947207,23.062787248291002,9.0,0.0,48.0,0.0,0.0,160.14265888283325,15.093998377187582,,,,,,,,,0.5470765456337133,,1.4,1.1,0.0,,,,False,,
2019-01-02,,,1.7662499999999994,,,,,,,,23.173333333333346,,,1.159531339686465,9.673749999999997,,,,,21.175000000000008,,,,,,,357.6208333333332,,,,,1.5447916666666668,,,,22.174166666666675,,,,,,369.3541666666668,,,,0.4220833333333334,,,,,,,,,,,,13.827030017747411,0.7062499999999999,,,3.3600948976025533,,,,,,1.745,,,,,,11.1156859888553,18.3882563470436,44.0,0.0,48.0,6.484999999999999,6.0,160.60750240208347,,,,,,,,,,,,1.2,0.90000004,7.7000003,,,,False,,
2019-01-03,,,1.2716666666666667,,,,,,,,13.392916666666665,,,1.3103781636996408,6.348333333333333,,,,,12.450000000000005,,,,,,,363.34791666666666,,,,,1.7341666666666662,,,,12.921458333333335,,,,,,369.1208333333332,,,,0.5485416666666668,,,,,,,,,,,,,0.7968750000000001,,,,,,,,,2.041875,,,,,,10.945855142327002,18.620328550409106,41.0,0.0,48.0,26.436999999999998,3.0,161.10908271932223,,,,,,,,,,,,1.7,1.2,36.5,,,,False,,
2019-01-04,,,4.2387500000000005,,,,,,,,46.25125,,,2.425004911183395,23.61666666666667,,,220.76520833333336,,44.0645833333333,,,,,,,351.48958333333326,,,,,3.2314583333333338,,225.8670833333333,,45.15791666666667,,,,,,369.88541666666674,,,,0.9052083333333336,,,,,,,,,225.61500000000004,,,11.932387682244336,1.5452083333333335,,,6.810877990726431,,,,224.3682840374503,,3.74625,1.436086607583717,,,225.24604166666668,,7.23215646679182,18.6064643364155,28.0,0.0,48.0,9.976,0.0,161.6472279929771,,,,,,,,,,,,1.7,1.2,0.0,,,,False,,
2019-01-05,,,13.585416666666667,,0.8747114950848344,,,,,,,,,1.4976565032461482,,,,,,145.49166666666667,,,,,,,292.31666666666666,,,,,1.811875,,,,148.08666666666662,,,,,,364.75416666666666,4.7961039158147845,,,0.5397916666666666,0.4184722916666667,,,,,,,,,,,10.384852230306084,0.8645833333333334,72.10458333333338,,51.940600848625145,,,,278.29232816456863,,2.1072916666666663,1.2931837867515008,,,,,5.728838601406269,16.088843157192,27.0,10.0,48.0,0.0,0.0,162.2217520891568,,,,,,,,,,,,2.8,1.9,0.0,,,,False,,1.3841657279852821
2019-01-06,,0.98499560997254,13.5475,,,,,,,,,,,0.6137491219945078,,,,,,147.72916666666666,,,,,,,296.0708333333334,,,,,0.5818750000000001,,,187.2387295866945,149.57010416666668,,,,,,370.46875000000006,,,,0.32625,,,,,,,,,,,,12.377598431679303,0.3433333333333333,,,33.13489035332304,,,,188.6197165747403,,0.8322916666666664,1.4838565036683393,,,,,7.018924860337111,18.3663166058134,39.0,15.0,48.0,0.0,0.0,162.8324544872089,,,,,,,,,,,,2.7,1.9,0.0,,,,False,,
2019-01-07,,2.2461121517071447,12.189374999999993,,1.2055583146164437,,,,,,,,,1.3724724303414286,,,,,,137.88750000000002,,,,,,,308.46041666666673,,,,,1.5345833333333332,,,172.3153931964771,138.17770833333333,,,,,,378.06458333333353,9.365179038395112,,,0.4666666666666666,0.4635752083333335,,,,,,,,168.46854166666668,,,14.174543284825859,0.6770833333333334,73.82583333333334,,15.612044500458744,,,,165.85752577358642,,1.937916666666667,1.669133522949777,,,,,7.80660621431042,19.8545410797248,41.0,3.0,48.0,0.0,0.0,163.4791201851519,,,,,,,,,,,,3.6000001000000004,2.4,0.0,,,,False,,1.4222241022704216
2019-01-08,,,11.342708333333333,,1.491262984366166,,,,,,,,,1.7359927509820887,,,,,,126.20416666666664,,,,,,,338.91041666666666,,,,,2.17625,,253.05895833333332,,128.98197916666663,,,,,,393.9979166666666,12.59573961553949,,,0.493125,0.598744375,,,,,,,,253.05875,,,17.958751146984785,0.9291666666666668,73.00291666666669,,12.45115335402518,,,,248.73919295708703,,2.53375,2.0900073593661657,,,,,15.2089998222661,23.3418395720175,47.0,11.0,48.0,0.0,0.0,164.16151960598947,,,,,,,,,,,,4.1,2.7,0.0,,,,False,,1.8609357188690665
2019-01-09,,,17.02583333333334,,0.5168318528583854,,,,,,,,,2.350757853095072,,,,,,160.9416666666667,,,,,,,263.31666666666655,,,,,3.2412500000000013,,,,163.86322916666668,,,,,,358.64375,-2.961834750340312,,,0.6847916666666669,0.6974535416666668,,,,,,,,,,,9.715745001934408,1.479375,42.606666666666655,,,,,,,,3.6970833333333317,1.214285394525052,,,,,6.1234487050944,14.5872211488847,48.0,28.0,48.0,0.0,28.0,164.87940850595302,,,,,,,,,,,,3.8,2.5,0.0,,,,False,,2.0051628809702446
2019-01-10,,2.336476981764213,16.489583333333332,,0.4327418304926454,,,,,,,,,1.7234620630195092,,,,,,154.39583333333331,,,,,,,256.1625,,,,,2.202291666666667,,,312.7962589962278,156.9046875,,,,,,339.69166666666666,-4.864815302997676,,,0.534375,0.4743154166666667,,,,,,,,,,,5.312894033936076,1.023958333333333,49.833125,,,,,,310.5457131476508,,2.520208333333334,0.907057247159312,,,,,0.784302576545088,10.0305756148783,45.0,10.0,48.0,0.0,42.0,165.63252788573516,,,,,,,,,,,,3.3,2.1000001,0.0,,,,False,,1.393417579163602
2019-01-11,,1.7433075593778355,15.838541666666671,,0.470451977768701,,,,,,,,,1.138244845208901,,,,,,149.83125000000004,,,,,,,272.9979166666666,,,,,1.3320833333333335,,,100.9984474136538,151.9651041666667,,,,,,342.93749999999994,-3.7500605411403,,,0.4160416666666668,0.5093549999999999,,,,,,,,,,,6.146925079895895,0.5972916666666668,51.26541666666667,,15.540901127266144,,,,123.49070845837747,,1.6025000000000005,0.9798069777687012,,,,,0.13767731611938,12.1360071758235,31.0,1.0,48.0,0.0,13.0,166.4206039058003,,,,,,,,,,,,3.1000001,2.0,0.0,,,,False,,1.2433350360080169
2019-01-12,,,2.422083333333333,,,,,,,,22.43375,,,1.6044594864205912,3.924166666666668,,,,,21.8375,,,2.2731672735947126,,,,344.98958333333326,,,,,1.8477083333333333,,126.87145833333332,,22.135625,,,,,,361.07708333333335,,,,0.60875,,,,,,,,,127.445,,,12.478881642048373,0.8177083333333331,,,-25.648317598318204,,,,127.32919616196995,,2.355833333333333,1.5278527371203972,,,,,6.708351905233999,22.598914413169197,2.0,0.0,48.0,7.483,0.0,167.243347806869,-23.37515032472349,,,,,,,,,0.0794653787484605,,2.6000001,1.7,9.3,,,,False,,
2019-01-13,,,3.5414583333333334,,,,,,,,36.146875,,,2.0812071087123165,18.59083333333333,,,,,34.71041666666666,,,12.676306369035473,,,,342.92708333333326,,,,,2.6358333333333333,,,,35.42864583333333,,,,,,356.9416666666665,,,,0.5922916666666667,,,,,,,,,,,,10.114076885694232,1.1747916666666671,,,17.122155635460004,,,,301.62161507446206,,,1.278663260962521,,,,,6.139641215957849,20.5724770660233,2.0,0.0,48.0,0.0,0.0,168.10045583667744,29.798462004495484,,,,,,,,,0.4421394912216467,,1.8000001,1.3000001,0.0,,,,False,,
2019-01-14,,2.847722285811688,3.099791666666667,,0.7396214333937389,,,,,,32.756875,,,2.038419457162337,15.732083333333335,,,,,31.114583333333343,,,16.838258485646033,,,,326.7916666666667,,,,,2.5889583333333337,,,326.4012022492548,31.93572916666666,,,,,,340.7166666666667,2.4969879557016283,,,0.6066666666666667,0.16811229166666666,,,,,,,,,,,5.564132050538089,1.1989583333333331,80.84562500000001,,15.061920924447653,,,,326.78283742451805,,2.9497916666666657,0.9077337250604056,,,,,4.50079899429784,6.28451894887201,2.0,0.0,48.0,0.0,0.0,168.99160918411792,31.900179410093696,,,,,,,,,0.5847691307381016,,1.9,1.3000001,0.0,,,,False,,0.568217397653447
2019-01-15,,1.8797599545139367,9.081458333333332,,0.6594577862466702,,,,,,86.01562500000004,,,1.317990692154671,39.34249999999997,,,,,82.37500000000001,,,13.186011045057835,,,,300.14166666666665,,,,,1.6447916666666669,,,285.1294562473152,84.19531249999999,,,,,,337.73333333333335,0.8879163187844116,,,0.45625,0.21586916666666656,,,,,,,,,,,5.028359820138067,0.8006249999999998,74.98625,,28.42091547565116,,,,298.5857606377029,,1.876875,0.8753269529133371,,,,,3.91124161444276,6.96443849268803,2.0,0.0,38.0,0.0,0.0,169.9164739218552,41.60692652070899,,,,,,,,,0.4576989752463386,,1.5,1.1,0.0,,,,False,,0.8990496241513999
2019-01-16,,1.223598919105916,16.608958333333334,,,,,,,,,,,0.6870487827874158,,,,,,155.08541666666662,,,9.92188155858339,,,,276.21875,,,,,0.8393750000000001,,,185.74402427432358,157.48,,,,,,344.45624999999984,,,,0.3439583333333334,,,,,,,,,,,,6.827448379153613,0.4083333333333333,,,47.54802632191471,,,,203.9070705639444,,1.095,1.0229521477792225,,,,,1.45060313437796,12.910724457484903,2.0,7.0,12.0,0.0,0.0,170.87470095850722,57.469907880498106,,,,,,,,,0.3449866515110859,,1.8000001,1.3000001,0.0,,,,False,,
2019-01-17,,,3.9320833333333343,,1.081833152850019,,,,,,43.128125,,,0.909039315531752,30.11479166666666,,,,,40.1625,,,18.467834580477536,,,0.2045833333333333,349.2312500000001,,,,,1.2139583333333337,,,,41.64531250000001,,,,,,358.31250000000006,,,,0.3495833333333334,0.17557770833333328,,,,,,,,,,,10.19097786966818,0.529583333333333,84.81625000000003,,-7.805577875009468,,,,164.3219122060235,,1.5170833333333336,,,,,,6.5166967158934295,13.1089498061358,3.0,0.0,10.0,0.998,1.0,171.86592600145832,10.662256705468067,,,,,,,,,0.6441906088640635,,1.9,1.3000001,0.90000004,,,,False,,0.6216388282377325
2019-01-18,,1.2394901832269805,9.339375,,,,,,,,100.75479166666668,,,0.7570825404294887,63.38833333333332,,,,,98.825,,,,,,,350.40416666666664,,,,,0.8745833333333336,,,155.17012842629404,99.78989583333332,,,,,,378.43125,,,,0.3645833333333333,,,,,,,,,,,,14.066473972908875,0.4356249999999999,,,,,,,158.63209797682708,,1.0685416666666665,1.6157234861144667,,,,,11.870616663225501,17.576191991975698,10.0,0.0,12.0,0.0,4.0,172.8897695313527,,,,,,,,,,,,2.5,1.8000001,1.1,,,,False,,
2019-01-19,,,3.5260416666666665,,,,,,,,32.71854166666667,,,2.753034964460275,17.169583333333332,,,,,30.04583333333333,,,,,,,369.01458333333335,,,,,3.3654166666666665,,205.97666666666663,,31.382187499999986,,,,,,381.0375,,,,0.841875,,,,,,,,,206.60583333333332,,,15.061246929687956,1.5104166666666667,,,,,,,202.7442757603324,,3.932291666666666,1.7592158226137418,,,,,4.341713004164149,21.1040695712236,23.0,0.0,11.0,22.447,15.0,173.94583678928691,,,,,,,,,,,,2.0,1.4,23.0,,,,False,,
2019-01-20,,4.447110367327277,9.736875,,0.4676788252373005,,,,,,90.0247916666667,,,3.1815054067987885,37.98166666666664,,,,,85.20416666666664,,,,,,,284.24999999999994,,,,,4.026041666666666,,,323.1111797839466,87.61447916666664,,,,,,326.5562500000001,-3.8369695435854343,,,0.9512499999999998,0.2453575,,,,,,,,,,,2.127228170348848,1.8704166666666668,65.35208333333333,,,,,,323.3361002671833,,4.612708333333334,0.7130363252373005,,,,,0.730663565074735,3.913284184595741,19.0,0.0,10.0,0.0,16.0,175.03371777768922,,,,,,,,,,,,2.3,1.5,0.0,,,,False,,1.1643459133964307
2019-01-21,,,17.939166666666672,,0.44296068283175133,,,,,,,,,1.1986672748939553,,,,,,163.44375,,,,,,,250.63333333333344,,,,,1.4108333333333332,,,,166.44156249999997,,,,,-19.420656249999997,326.3666666666667,-4.5786449440021215,,,0.4341666666666668,0.3030154166666666,,,,,,,,,,,2.440877924184392,0.6356250000000002,61.53437500000001,,,,,,,,1.7197916666666666,0.7459760994984183,,,,,-1.63113421790484,7.41537768973086,20.0,4.0,12.0,0.0,12.0,176.15298727583527,,,,,,,,,,,,2.7,1.8000001,0.0,,,,False,,1.1440968239200087
2019-01-22,,3.9152828472644217,5.914791666666668,,0.7456066648687965,,,,,,56.47458333333332,,,2.570098236119552,17.278541666666666,,,,,54.74999999999999,,,10.233375233236176,,,,314.51666666666665,,,,,2.9718750000000003,,102.05229166666665,100.43600896977556,55.61229166666667,,,,,,347.79791666666665,2.074728786786292,,,0.9929166666666668,0.35169500000000004,,,,,,,,102.19229166666668,,,7.749576438587798,1.3785416666666663,67.21708333333333,,-2.922677841414364,,,,102.1516854593797,,3.591875,1.097301664868796,,,103.344375,,2.17578272424078,14.059289688164403,2.0,0.0,12.0,0.0,0.0,177.30320487090785,7.3106973918218126,,,,,,,,,0.35612940054009995,,3.5,2.3,0.8,,,,False,,1.3736114724015165
2019-01-23,,,1.6439583333333332,,,,,,,,,,,2.3124655157257883,,,,,,14.679166666666667,,,,,,,368.8291666666667,,,,,2.8587499999999992,30.03500000000001,,,14.905833333333335,,,,,,374.47083333333336,,,,0.8783333333333334,,,,,,,,,,,,13.831779158926803,1.3004166666666668,,,,,,,,,3.4395833333333328,,,,,,7.208121467122424,17.2572382431931,34.0,8.0,11.0,46.88900000000001,29.0,178.48391500546384,,,,,,,,,,,,1.0,0.8,47.2,,,,False,,
2019-01-24,,,16.291458333333328,,,,,,,,,,,2.289945474917237,,,,,,153.13333333333333,,,,,,,280.17291666666665,,,,,2.9779166666666668,,,,156.96166666666662,,,,,-12.828223958333332,335.0750000000001,,,,0.7520833333333332,,,,,,,,,,,,4.176486979283663,1.3597916666666665,,,,,,,308.9714079526483,,3.4058333333333324,,,,,,0.931282072491626,7.39539851121333,31.0,6.0,11.0,0.499,21.0,179.69464704211998,,,,,,,,,,,,2.6000001,1.8000001,0.0,,,,False,,
2019-01-25,,1.7394188769726662,17.943333333333328,,0.6088486429534992,,,,,,,,,1.1845921087278668,,,,,,168.65625000000003,,,,,,,254.2875,,,,,1.4587500000000004,,,299.0310759347842,171.6410416666666,,,,,,335.94791666666663,-0.2331921504813721,,,0.3895833333333333,0.2636358333333333,,,,,,,,,,,4.707585834969966,0.6429166666666667,72.37249999999997,,55.45378351524246,,,,290.8804261451413,,1.6922916666666667,0.8724844762868327,,,,,0.4130734238738111,9.588950776186893,42.0,11.0,11.0,0.0,0.0,180.93491534621828,,,,,,,,,,,,2.6000001,1.8000001,0.0,,,,False,,1.2212151735653398
2019-01-26,,1.3121154853545354,16.370833333333334,,,,,,,,,,,0.8544230970709071,,,,,,159.90416666666667,,,,,,,278.62083333333334,,,,,0.9356249999999998,,,186.22905871575816,162.4048958333333,,,,,-5.591104166666668,342.60833333333335,,,,0.3820833333333333,,,,,,,,,,,,6.225816115790244,0.4733333333333329,,,51.36654935739338,,,,181.07092065516622,,1.1689583333333329,0.984065718942846,,,,,0.389500671699125,12.1259515352563,4.0,10.0,12.0,0.0,0.0,182.20421938717163,,,,,,,,,,,,1.8000001,1.4,0.0,,,,False,,
2019-01-27,,1.5291983502426565,10.87270833333333,,0.7438196972851764,,,,,,,,,0.8969646700485313,,,,,,108.47499999999998,,,,,,,288.61874999999986,,,,,0.9308333333333336,,,170.32387294148853,109.05708333333332,,,,,-2.8833489583333347,350.75,2.568679896126324,,,0.3341666666666667,0.4145129166666668,,,,,,,,,,,8.813041446542798,0.43020833333333336,66.39020833333332,,19.40901710303304,,,,163.8967274454484,,1.2604166666666667,1.1583326139518428,,,,,3.96376683140625,13.9147760974626,10.0,5.0,10.0,0.0,0.0,183.50204385913574,,,,,,,,,,,,2.6000001,1.8000001,0.0,,,,False,,1.1975614671168116
2019-01-28,,2.479698976168456,15.543125000000005,,0.799864197616322,,,,,,152.20083333333338,,,1.495166910219376,73.524375,,,,,150.4375,,,,,,,300.9145833333333,,,,,1.846666666666667,,200.6143749999999,203.7035589426523,151.31916666666663,,,,,,364.0479166666667,3.592771071894738,,,0.4637500000000001,0.6000652083333332,,,,,,,,202.53208333333333,,,11.416454139029447,0.7627083333333333,61.00416666666666,,29.733293119803534,,,,193.3863454394796,,2.2091666666666665,1.3999294059496556,,,185.55208333333331,,4.77280747594068,16.7300914927773,39.0,0.0,11.0,0.0,0.0,184.82785882158657,,,,,,,,,,,,3.6000001000000004,2.4,5.5,,,,False,,1.6687055022442205
2019-01-29,,,18.42770833333334,,0.5343924142517977,,,,,,,,,2.558209497844472,,,,,,164.82500000000005,,,,,,,275.6916666666668,,,,,3.509791666666667,,319.17395833333325,,168.2058333333334,,,,,-11.320020833333333,335.55833333333334,-3.535733161867165,,,0.8129166666666667,0.3154714583333333,,,,,,,,319.03208333333333,,,4.152954719909215,1.6429166666666664,61.51854166666666,,,,,,317.336742244237,,3.994999999999999,0.8498638725851312,,,,,-0.354441198305494,12.646015397843401,27.0,14.0,12.0,4.989999999999998,26.0,186.18111986032082,,,,,,,,,,,,2.1000001,1.4,0.0,,,,False,,1.8332897667219479
2019-01-30,,1.849456267112603,16.321666666666662,,0.3833243917318981,,,,,,,,,1.0693885445187672,,,,,,146.20208333333332,,,,,,0.2258333333333333,250.61458333333331,,,,,1.5229166666666665,,,286.707291526231,148.76791666666668,,,,,-19.244192708333333,324.94375,-6.4954675762677265,,,0.4124999999999999,0.3606974999999999,,,,,,,,,,,2.39187213042225,0.6308333333333334,54.40166666666667,,,,,,277.37697159308306,,1.7747916666666663,0.7440218917318981,,,,,-2.3505267217379906,7.12026011565524,34.0,13.0,10.0,0.0,25.0,187.56126826933024,,,,,,,,,,,,2.2,1.6,0.0,,,,False,,1.1717133311258292
2019-01-31,,2.0048136320181515,19.43020833333333,,0.4476083981334899,,,,,,,,,1.084239772003025,,,,,,178.86249999999995,,,,,,0.27041666666666664,264.76041666666663,,,,,1.366458333333333,,,98.96923617419851,182.44229166666668,,,,,-10.282661458333342,342.0,-4.4264116885292575,,,0.4752083333333334,0.5689941666666665,,,,,,,,,,,6.397490974321309,0.6354166666666664,51.26270833333336,,,,,,113.59142626712698,,1.7531249999999998,1.0166025648001569,,,,,-0.5046491525733929,13.4911192484184,20.0,12.0,12.0,0.0,13.0,188.96773125393207,,,,,,,,,,,,4.3,2.8,0.0,,,,False,,1.5542403518624812
2019-02-01,,2.2490663176708923,16.22729166666667,,,,,,,,157.37583333333333,,,1.190781886278482,81.30895833333334,,,,,153.47708333333327,,,,,,0.2535416666666667,301.90833333333336,,,,,1.5233333333333334,,,98.1757704943153,155.4264583333334,,,,,-1.130963541666664,361.7479166666668,,,,0.463125,,,,,,,,,,,,10.71846476238114,0.6916666666666665,52.28375,,29.93290429151355,,,,106.03563218711969,,1.9639583333333333,1.3513792842453145,,,,,3.60992978011819,17.0116910395002,2.0,0.0,11.0,0.0,0.0,190.3999221554673,,82.43992187500002,,,,,,,,,,4.1,2.8,0.0,,,,False,,
2019-02-02,,1.352023812644355,10.71,,1.284710725889377,,,,,,109.30895833333334,,,0.7083126769063263,61.52812500000001,,,,,106.96875,,,1.8028682552892592,,,,340.76458333333335,,,,,,,,99.00310854451891,108.13885416666668,,,,,,377.83541666666673,,,,0.32729166666666665,,,,,,,,,,,,14.706414073508368,0.3977083333333333,74.45854166666666,,23.66441856370693,,,,134.3742544248783,,1.1054166666666667,1.721034469095093,,,,,7.78061680704133,19.677315116485,2.0,0.0,10.0,0.0,0.0,191.8572406978105,25.467286818996183,,,,,,,,,0.06315906292017964,,3.5,2.5,0.0,,,,False,,1.3038477110718563
2019-02-03,,1.3613412835040757,6.409375000000002,,,,,,,,66.44479166666667,,,0.713279102806235,29.645833333333325,,,,,63.07083333333336,,,,,,0.17500000000000002,351.3395833333332,,,,,0.8929166666666668,,,133.10905940449265,64.7578125,,,,,,381.72916666666663,,,,0.3045833333333334,,,,,,,,,,,,15.460782506156265,0.3987500000000001,,,,,,,148.65421169994875,,1.1470833333333332,1.7664291268255194,,,,,13.2653914097472,18.48610654813,24.0,0.0,12.0,0.0,18.0,193.33907325586074,,,,,,,,,,,,2.8,2.1000001,0.0,,,,False,,
2019-02-04,,,5.602916666666667,,,,,,,,63.3025,,,0.9811447289462156,44.86625000000001,,,,,59.68749999999999,,,,,,0.21875,376.55,,,,,1.3075,,148.91750000000005,,61.49500000000001,,,,,9.894947916666666,389.3833333333332,,,,0.38625000000000015,,,,,,,,,150.75958333333332,,,16.968609491112616,0.5808333333333334,,,,,,,144.97107050944945,,1.636875,,,,137.66104166666665,,13.130236188824902,21.017618606180697,28.0,0.0,11.0,0.998,24.0,194.844793146113,,34.97130208333334,,,,,,,,,,4.0,2.7,2.5,,,,False,,
2019-02-05,,,5.3635416666666655,,,,,,,,55.96124999999998,,,1.0340521257317634,42.68937500000001,,,,,52.16666666666666,,,,,,,400.26666666666665,,,,,1.5020833333333334,,168.5270833333333,,54.06395833333334,,,,,,408.1750000000001,,,,0.391875,,,,,,,,,170.06979166666662,,,,0.6618749999999999,,,,,,,163.25434526132244,,1.7775,,,,,,18.5619203688138,23.7272700243844,27.0,0.0,11.0,6.484,24.0,196.37376093933602,,,,,,,,,,,,5.2000003,3.5,8.1,,,,False,,
2019-02-06,,,10.972291666666667,,,,,,,,111.53875000000004,,,1.690413270807941,71.97270833333336,,,,,105.7458333333333,,,,,,0.32541666666666663,392.1979166666668,,,,,2.3841666666666668,,180.66104166666665,,108.64229166666668,,,,,23.062510416666665,420.79166666666674,,,,0.5952083333333333,,,,,,,,,181.39083333333335,,,23.17666944654752,1.0624999999999998,,,,,,,176.47030618770103,,2.764791666666667,2.8574332274450183,,,175.384375,,20.222105726896398,26.3660139861486,20.0,0.0,11.0,0.0,17.0,197.92532479531027,,48.91019791666669,,,,,,,,,,7.1,4.7000003,0.0,,,,False,,
2019-02-07,,3.3710474719951433,12.238958333333333,,2.2778301454764907,,,,,,,,,1.91020930088808,,,,,,113.09999999999997,,,25.51673964868657,,,0.3918749999999999,390.3583333333333,,,,,2.6554166666666656,,184.55874999999997,186.24179437612065,116.6852083333333,,,,,,422.0291666666667,19.143053557698547,,,0.7297916666666667,0.5501312499999998,,,,,,,,185.48270833333336,,,22.872446228960385,1.23,81.21499999999997,,20.273132441550384,,,,180.3252122756297,,3.0831250000000012,2.8279613954764917,,,,,16.4640972566454,27.9452132724305,3.0,1.0,11.0,1.497,0.0,199.4988208195101,45.78987209023696,,,,,,,,,0.9009595293867158,,6.5,4.3,1.7,,,,False,,1.9887990430883364
2019-02-08,,3.820900352199015,19.205,,0.6517456453666622,,,,,,180.608125,,,2.49365700314428,115.19687500000003,,,,,175.52291666666656,,,,,,0.5785416666666668,311.93958333333336,,,,,3.6670833333333337,,,327.6233753463382,178.06552083333335,,,,,-9.362375,358.14583333333337,-0.2352910837632365,,,0.9562499999999996,0.46268375,,,,,,,,,,,8.30306858901569,1.8170833333333332,56.57541666666666,,,,,,328.09924150920034,,4.122083333333333,1.1144293953666622,,,,,5.17014379516377,15.667222380831099,21.0,0.0,12.0,0.0,7.0,201.0935734415376,,124.55925000000003,,,,,,,,,,4.9,3.2,0.0,,,,False,,2.3026379459608544
