date,lw_in,theta_2,sw_in,t_avg,es,ws,wd,theta_mean,Rn,t_dew,H,sw_out,lw_out,vp,LE,theta_1,vpd,rh,G,t_min,t_max,LE_subday_gaps,H_subday_gaps,Rn_subday_gaps,ppt,G_subday_gaps,ASCE_ETo,rso,flux,energy,flux_corr,ebr_5day_clim,LE_corr,H_corr,ebc_cf,ebr,ebr_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2008-05-09,,,,,,,,,,,,,,,,,,,,5.9,12.5,14.0,14.0,0.0,,0.0,,341.50045333319764,,,,0.7043415817634886,69.87593290147632,,1.4639153439153438,,0.6830996096573658,,2.4604001184652065,3.9,3.3,5.8,,0.7455757934743051,2.4604001184652065,True,2.4604001184652065
2008-05-10,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,342.9043105165945,,,,0.7038521731958661,16.898409782745706,,1.467395691045367,,0.6814794442306178,,0.5950095791917894,1.2,1.0,5.9,,0.5950095791917894,0.5950095791917894,True,0.5950095791917894
2008-05-11,,,,,,,,,,,,,,,,,,,,1.0,21.3,3.0,3.0,0.0,,0.0,,344.2761873321914,,,,0.7037037173163511,77.94731570683363,,1.4639153439153438,,0.6830996096573658,,2.7446014219165638,6.7000003,4.9,0.0,,0.5601227391666456,2.7446014219165638,True,2.7446014219165638
2008-05-12,317.375,29.310416666666654,217.95833333333331,12.62083333333333,1.4720041818641922,6.481875000000001,287.1458333333333,26.85729166666667,123.52083333333331,11.87870870758609,34.375,34.979166666666664,376.89583333333326,1.4222375151975253,46.14583333333334,24.40416666666665,0.049766666666666654,67.54585416666667,5.083333333333333,8.8,15.7,0.0,0.0,0.0,0.0,0.0,1.8187295991151449,345.6158494797129,80.52083333333334,118.4375,118.4375,0.7040301354810917,67.8755659767141,50.56193402328589,1.4708926261319533,0.6798592788038699,0.6798592788038699,1.6133847646431727,2.37311575342728,4.6,3.5,0.3,0.6780330724077943,0.5539506682089617,1.9388273387313661,False,
2008-05-13,288.1666666666667,28.260562499999992,162.72916666666666,9.385416666666664,1.1919246390429528,5.215416666666667,257.9583333333333,25.64407291666668,62.41666666666666,8.77648146352761,18.291666666666668,28.875,359.5,1.1574788057096197,23.97916666666667,23.027583333333336,0.03444583333333333,73.24583333333331,-3.333333333333333,4.1,13.7,1.0,0.0,0.0,0.0,0.0,1.3967481174734853,346.9230717839398,42.270833333333336,65.75,62.175857050452784,0.7045133693718421,35.27077943078913,26.905077619663647,1.4708926261319533,0.6429024081115337,0.6798592788038699,0.8357938140774028,1.2293629580931529,5.1,4.0,0.0,0.30734073952328816,0.5507866766021883,2.2031467064087527,False,
2008-05-14,303.3333333333333,27.5611875,261.375,11.272916666666665,1.4151456765176869,4.100416666666667,238.79166666666663,24.872291666666676,147.10416666666666,10.522868235717024,40.270833333333336,41.958333333333336,375.66666666666674,1.3590560931843534,56.83333333333334,22.183395833333336,0.056089583333333325,67.28958333333331,9.145833333333334,2.4,19.4,0.0,0.0,0.0,0.0,0.0,2.597763146756626,348.19763793387256,97.10416666666669,137.95833333333331,142.82980271668822,0.7059192457595719,83.59573091849933,59.234071798188864,1.4708926261319533,0.7038659015403202,0.6798592788038699,1.98449340218914,2.918976711887518,5.5,4.2000003,0.5,0.6949944055688563,0.5490866072834891,2.3061639153166364,False,
2008-05-15,285.8958333333333,26.5941875,284.4583333333333,13.081270833333333,1.566300429996163,4.750625000000001,290.375,23.74814583333334,143.91666666666666,12.132226096381636,40.22916666666666,48.29166666666666,378.20833333333326,1.4869129299961628,55.625,20.902104166666668,0.07938750000000001,56.31458333333333,5.875,5.8,18.9,0.0,0.0,0.0,0.0,0.0,2.610186681579171,349.4393402290561,95.85416666666666,138.04166666666666,139.8062567171713,0.7068725492764011,81.13077709951044,58.675479617660905,1.4585308242608617,0.6943857530938726,0.6856214372478341,1.9456583063429145,2.837802613280324,7.3,5.3,0.0,0.5354344553359099,0.5880296057345848,3.1165569103932995,False,
2008-05-16,309.8125,25.09583333333333,334.0,17.79375,2.238636429754025,6.501041666666668,278.125,22.306364583333334,185.89583333333331,16.59587189812073,28.41666666666667,53.70833333333334,404.22916666666674,2.1042968464206915,70.35416666666667,19.516895833333336,0.13433958333333335,48.662500000000016,15.833333333333336,5.7,27.1,0.0,0.0,0.0,0.0,0.0,3.4664852451398387,350.647979333903,98.77083333333334,170.0625,144.06030495459885,0.7076839780601492,102.61372069851936,41.44658425607949,1.4585308242608617,0.5807913757197111,0.6856214372478341,2.4719915819670737,3.605475919612347,9.6,6.7000003,0.0,0.5381307101750946,0.5783918780516316,3.8752257564634953,False,
2008-05-17,296.6458333333333,23.08354166666667,344.10416666666674,17.6125,2.138423308521644,6.447916666666668,291.875,20.41888541666666,182.10416666666663,16.406333964727864,36.5,56.83333333333334,401.875,2.009060808521644,70.6875,17.754229166666665,0.12936249999999996,46.91877083333333,11.291666666666664,9.4,25.4,0.0,0.0,0.0,0.0,0.0,3.798259685479839,351.8233640407813,107.1875,170.8125,156.3362727254611,0.7088601688535477,103.09989763993966,53.23637508552145,1.4585308242608617,0.6275155506769118,0.6856214372478341,2.4832715555629847,3.621928108798832,9.5,6.7000003,0.0,0.5405862606899932,0.6546628564770977,4.386241334795411,False,
2008-05-18,324.5625,21.391666666666666,333.5,18.279166666666665,2.259156246665297,2.6041666666666665,182.16666666666663,18.812583333333325,188.77083333333331,17.192898511338207,33.958333333333336,52.52083333333334,416.60416666666674,2.1436645799986294,86.54166666666669,16.233500000000006,0.1154916666666667,55.44375,19.9375,6.9,27.0,2.0,2.0,0.0,0.6000000000000001,0.0,4.1366264298495805,352.96531104255035,120.5,168.83333333333334,175.75296432343384,0.7113125726590587,126.22368841624208,49.529275907191774,1.4585308242608617,0.7137216189536031,0.6856214372478341,3.0421798065398105,4.43711302078226,7.0,5.4,0.8,0.8216875964411591,0.6418954627431643,3.4662354988130875,False,
2008-05-19,325.6458333333333,20.01897916666667,254.52083333333331,18.3875,2.183970415598187,6.11875,271.8125,17.417885416666667,135.47916666666666,17.282649969780483,11.8125,42.625,402.22916666666674,2.0718537489315203,69.0625,14.816791666666667,0.11211666666666673,53.43333333333336,5.729166666666668,10.8,24.7,0.0,0.0,0.0,0.0,0.0,2.895148912005411,354.07364471515245,80.875,129.75,117.95868041209718,0.7129107528606206,100.72978505051577,17.22889536158143,1.4585308242608617,0.6233140655105973,0.6856214372478341,2.4279912478585643,3.54130007603731,8.5,5.8,0.0,0.6105689786271224,0.6596389639777067,3.8259059910706985,False,
2008-05-20,300.25,18.78125,346.47916666666674,15.79166666666667,1.9184825836484332,2.4745833333333334,130.75,16.315729166666667,185.58333333333331,14.769099142198778,37.1875,53.95833333333334,407.22916666666674,1.8187700836484335,84.58333333333333,13.850208333333333,0.09971249999999998,55.82918749999999,13.708333333333336,4.9,23.6,0.0,0.0,0.0,0.0,0.0,3.8535343629687366,355.14819691077463,121.77083333333331,171.875,176.12629818254442,0.7142479171360074,122.33922508488114,53.78707309766326,1.4463750748951465,0.7084848484848485,0.6913835956917981,2.966251130723424,4.290311701357905,6.7000003,5.1,0.0,0.8412375885015501,0.6839406147382292,3.4880971351649688,False,
2008-05-21,327.3541666666667,17.77083333333333,191.22916666666663,14.41041666666667,1.6582659294366573,8.623541666666666,82.08333333333333,15.178145833333335,99.70833333333331,13.586573457698767,18.02083333333333,32.854166666666664,385.9375,1.5969555127699913,51.52083333333334,12.585458333333335,0.06131041666666667,64.46041666666666,-0.875,10.2,18.8,0.0,0.0,0.0,0.0,0.0,1.9461621065834858,356.1888067620162,69.54166666666667,100.58333333333331,100.3654276631317,0.7161274555548993,74.35701096792232,26.00841669520938,1.443241620080983,0.6913835956917981,0.6928846743928353,1.804394604701436,2.604177392554685,6.1,4.3,0.90000004,0.6056226494313222,0.7197792032502881,3.0950505739762386,False,
2008-05-22,354.29166666666674,20.47933333333333,48.29166666666666,10.647916666666664,1.2879593063919619,8.741875,69.8125,18.844875000000005,32.208333333333336,10.168330915975599,,7.416666666666668,363.0,1.2641634730586284,,17.210416666666664,0.02379583333333333,82.64166666666667,-11.333333333333336,8.6,14.5,21.0,21.0,0.0,46.6,0.0,0.9066792813277872,357.19532049740235,,43.54166666666667,,0.7178285617441781,29.478629936610687,,1.4463750748951465,,0.6913835956917981,,1.0287146082799967,1.9,1.5,47.8,,0.6858097388533312,1.0287146082799967,True,1.0287146082799967
2008-05-23,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,358.1675912684927,,,,0.7194704931091208,53.41851743679668,,1.4463750748951465,,0.6913835956917981,,1.880918381655744,3.2,2.6000001,7.6,,0.7234301189664355,1.880918381655744,True,1.880918381655744
2008-05-24,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,359.1054789887505,,,,0.7208325467457954,111.56097348702022,,1.4114627887082978,,0.7084848484848485,,3.928171274229373,7.2000003,5.3,10.3,,0.7411643913640326,3.928171274229373,True,3.928171274229373
2008-05-25,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,360.0088501842356,,,,0.7215983292511031,122.85152348022771,,1.4047449161612555,,0.7118730158730159,,4.325722611110888,7.5,5.7000003,0.0,,0.7588986637616296,4.325722611110888,True,4.325722611110888
2008-05-26,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,360.87757785610336,,,,0.7225215308846139,59.5526989402746,,1.408095839920025,,0.7101789321789322,,2.096908927629912,3.3,2.7,9.1,,0.7766329361592266,2.096908927629912,True,2.096908927629912
2008-05-27,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,361.7115413547981,,,,0.7232323672967511,22.56021260431207,,1.4029030605119337,,0.7128076259489303,,0.7943672085568236,1.2,1.0,4.5,,0.7943672085568236,0.7943672085568236,True,0.7943672085568236
2008-05-28,,,,,,,,,,,,,,,,,,,,12.9,15.1,0.0,0.0,0.0,,0.0,,362.5106262657447,,,,0.7240094262929198,87.64270617312599,,1.4010660284999454,,0.7137422360248448,,3.0859856276267985,4.7000003,3.8,0.0,,0.8121014809544207,3.0859856276267985,True,3.0859856276267985
2008-05-29,,,,,,,,,,,,,,,,,,,,11.8,21.2,2.0,1.0,0.0,,0.0,,363.27472430625886,,,,0.7238508572643674,100.91077070648537,,1.397898585046435,,0.7153594765007809,,3.5531671906366236,5.0,4.5,0.3,,0.7895927090303609,3.5531671906366236,True,3.5531671906366236
2008-05-30,308.7708333333333,30.806249999999995,342.0833333333333,17.308354166666664,2.060674071976653,4.394791666666666,259.75,28.49388541666667,196.3125,16.410949911949366,27.6875,53.0,401.54166666666674,1.9770594886433204,99.97916666666669,26.18152083333333,0.08361458333333333,64.82291666666666,18.25,9.4,24.2,1.0,1.0,0.0,0.2,0.0,3.8162316870823747,364.00373323331763,127.66666666666669,178.0625,178.4650526909282,0.7240066786586724,139.76073561745505,38.70431707347317,1.397898585046435,0.7169767169767172,0.7153594765007809,3.5112707574701636,4.908400423582465,7.9,5.9,0.0,0.8319322751834688,0.7895927090303609,4.6585969832791285,False,
2008-05-31,315.6041666666667,29.13125000000001,320.1458333333333,17.55210416666667,2.079365732088636,2.9279166666666665,266.0833333333333,26.51878125000001,181.66666666666663,16.677568736038076,27.85416666666667,49.35416666666666,404.625,1.9998886487553025,88.9375,23.9063125,0.07947708333333331,66.37083333333332,17.604166666666668,10.0,23.0,0.0,0.0,0.0,0.0,0.0,3.6631650187971125,364.6975567617545,116.79166666666669,164.0625,162.89464343994777,0.7248880418985548,124.04517175261095,38.84947168733681,1.3947454308093994,0.7118730158730159,0.7169767169767172,3.1242179975888615,4.357488776989555,7.1,5.5,0.0,0.7922706867253737,0.7665377095747784,4.215957402661282,False,
2008-06-01,330.2291666666667,27.4463125,270.2291666666667,18.3854375,2.2065322668456613,2.4660416666666665,157.16666666666666,24.6856875,149.10416666666666,17.50566156006531,12.432291666666664,41.583333333333336,409.8125,2.1229614335123292,83.328125,21.9250625,0.08357083333333333,67.49791666666665,14.9375,10.1,25.1,3.0,3.0,0.0,2.2,0.0,3.4864885993418935,365.356104492379,95.76041666666669,134.16666666666666,133.86335096179042,0.7252341422108546,116.48426803207244,17.379082929717914,1.397898585046435,0.7137422360248448,0.7153594765007809,2.9295139520913795,4.095163408502328,6.8,5.5,3.7,0.7445751651822415,0.7665377095747784,4.215957402661282,False,
2008-06-02,357.20833333333326,30.22097916666668,317.75,18.3,2.1592729398066384,4.662708333333334,133.02083333333334,29.210604166666673,212.89583333333331,17.62359296308143,,46.85416666666666,415.1875,2.1071291898066367,,28.20022916666667,0.05214375000000001,79.3958541666667,21.8125,14.0,24.3,11.0,11.0,0.0,8.2,0.0,3.997085395113555,365.9792918494525,,191.08333333333331,,0.726292489321703,104.66619741140669,,1.4010660284999454,,0.7137422360248448,,3.679381005958936,5.7000003,4.8,14.6,,0.7665377095747784,3.679381005958936,True,3.679381005958936
2008-06-03,353.33333333333326,30.120833333333334,205.25,16.554166666666667,1.9016912966639081,2.7175,151.52083333333334,28.47004166666668,125.4375,15.954086404797478,21.82291666666667,31.9375,401.1875,1.862672546663908,63.73958333333334,26.81925,0.039018749999999984,81.37085416666666,8.229166666666666,12.3,20.6,3.0,3.0,0.0,1.0,0.0,2.597560455766327,366.56704002689764,85.5625,117.20833333333331,120.03589311505232,0.7283498395535717,89.42045653408877,30.615436580963554,1.4029030605119337,0.7300035549235692,0.7128076259489303,2.2369166400499445,3.138177200436138,5.2000003,4.5,1.6,0.6973727112080307,0.7447395210385483,3.351327844673468,False,
2008-06-04,374.5625,29.868791666666667,219.8125,17.48333333333333,2.024107732623284,3.2266666666666666,109.0625,28.77316666666665,154.33333333333334,16.868139652085592,,33.083333333333336,406.95833333333326,1.9824202326232825,,27.677541666666666,0.0416875,81.73124999999997,13.1875,14.4,22.3,16.0,15.0,0.0,12.0,0.0,3.036502635133176,367.11927594257185,,141.14583333333334,,0.7295750714659284,97.84762314897304,,1.4010660284999454,,0.7137422360248448,,3.4369880643501505,4.7000003,3.9,16.1,,0.881278990859013,3.4369880643501505,True,3.4369880643501505
2008-06-05,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,367.63593219988974,,,,0.730308326315873,31.959901892002648,,1.397898585046435,,0.7153594765007809,,1.1253394858011023,1.2,1.2,46.2,,0.9377829048342522,1.1253394858011023,True,1.1253394858011023
2008-06-06,,,,,,,,,,,,,,,,,,,,10.3,22.8,7.0,6.0,0.0,,0.0,,368.1169470560505,,,,0.731086590122005,133.32983341960602,,1.4010660284999454,,0.7137422360248448,,4.694674179206759,6.6,5.1,1.2,,0.9205243488640704,4.694674179206759,True,4.694674179206759
2008-06-07,339.7916666666667,33.27322916666666,282.2083333333333,16.179166666666664,1.8529848433470704,2.5752083333333338,215.27083333333331,31.16273958333333,178.41666666666663,15.329836244678125,30.13541666666667,42.395833333333336,401.16666666666674,1.7847056766804037,95.11458333333331,29.05225,0.06827916666666665,65.19999999999997,12.458333333333336,13.0,19.8,1.0,1.0,0.0,0.2,0.0,3.4884119670698848,368.56226439610003,125.25,165.95833333333331,175.94430074919728,0.7322612700696797,133.61172739029612,42.33257335890118,1.4047449161612555,0.7547075069043435,0.7118730158730159,3.336810421024732,4.687367475128392,4.7000003,3.9,0.0,1.2018890961867672,0.9530907549894128,3.71705394445871,False,
2008-06-08,308.0833333333333,31.63579166666666,317.3541666666667,15.241687500000005,1.761448451503434,3.646041666666666,262.25,29.260843750000014,180.60416666666663,14.432286495202868,25.45833333333333,50.10416666666666,394.66666666666674,1.6966963681701008,96.79166666666669,26.88589583333334,0.06475208333333334,66.87500000000001,6.583333333333332,10.1,21.1,4.0,4.0,0.0,0.0,0.0,3.6822169793496187,368.9718337120444,122.25,174.02083333333331,171.2803219841183,0.7337146730307619,135.61151600855723,35.668805975561106,1.4010660284999454,0.7025020950556687,0.7137422360248448,3.3925968473281283,4.753252191187457,6.7000003,5.2000003,0.0,0.9140869071079586,0.9530907549894128,4.956072211872173,False,
2008-06-09,314.4166666666667,29.787499999999994,328.8333333333333,14.843770833333336,1.7293950178449042,4.301041666666666,251.0,27.501062500000003,199.83333333333331,14.013130850026787,38.875,52.9375,390.75,1.6629658511782381,92.3125,25.214624999999995,0.06642916666666665,65.11252083333333,4.895833333333333,10.0,20.1,2.0,2.0,0.0,4.0,0.0,3.515613708648633,369.34561008622467,131.1875,194.9375,179.7080289749209,0.7354657463303117,126.4548636474312,53.253165327489654,1.3698563428293158,0.6729721064443732,0.7300035549235692,3.2343670896992998,4.430618272862978,6.5,5.1,2.5,0.8687486809535254,0.9423359706702896,4.805913450418476,False,
2008-06-10,336.8958333333333,28.929166666666664,327.8333333333333,16.025000000000002,1.8995487664682769,7.064791666666667,99.375,27.57932291666667,217.4375,15.350310947568914,36.10416666666666,49.77083333333334,397.375,1.8486945998016104,84.5,26.22947916666666,0.050854166666666666,76.82916666666667,10.020833333333334,8.6,22.3,1.0,1.0,0.0,0.2,0.0,2.936529529354802,369.6835541781663,120.60416666666666,207.41666666666663,168.38211656395862,0.7371684481632808,117.97510188001664,50.407014683942,1.3961550518345158,0.5814584170349538,0.716252824989619,2.963991480107824,4.1381916785470025,6.6,5.0,0.4,0.8276383357094005,0.9373050169528456,4.686525084764226,False,
2008-06-11,327.1666666666667,27.579791666666665,211.47916666666663,13.508333333333335,1.5826580248933615,5.318333333333333,265.1458333333333,25.613875,122.0,12.831474906086962,11.5625,34.4375,382.375,1.5344788582266955,112.40625,23.64795833333333,0.048179166666666655,73.36460416666667,-3.6458333333333335,6.6,19.2,2.0,0.0,0.0,0.0,0.0,2.090261235520731,369.9856322141332,123.96875,125.64583333333331,177.81821787626956,0.7391498303490369,161.2332063778527,16.585011498416875,1.4343793728360539,0.9866522964682476,0.6971656306119354,3.933365661487733,5.641938570659644,4.1,3.3,0.0,1.709678354745347,0.8766729318794861,2.8930206752023033,False,
2008-06-12,294.0208333333333,26.02543750000001,286.0,12.650020833333327,1.5104253404325825,4.849166666666666,232.95833333333331,23.894,154.54166666666666,11.827182157440063,17.625,46.27083333333334,379.33333333333326,1.447721173765916,96.83333333333331,21.762562500000005,0.06270416666666667,63.368749999999984,-2.1041666666666665,5.9,19.7,1.0,1.0,0.0,0.2,0.0,2.997633228846227,370.2518159786348,114.45833333333331,156.64583333333331,164.17667238252668,0.7416909318331367,138.89573593629123,25.280936446235447,1.4343793728360539,0.7306822715786674,0.6971656306119354,3.3856530512737435,4.8563109003265055,7.3,5.4,0.0,0.8993168333937972,0.8997391874420408,4.858591612187022,False,
2008-06-13,295.9791666666667,24.27508333333333,368.20833333333326,17.229166666666664,2.0366539844714464,4.902083333333334,242.8125,22.06678125,205.14583333333331,16.0932483496447,15.604166666666664,59.20833333333334,399.66666666666674,1.9264019011381128,114.5,19.858479166666665,0.11025208333333336,49.61045833333333,10.541666666666666,9.8,23.3,0.0,0.0,0.0,0.0,0.0,3.9098494687193623,370.4820828071702,130.10416666666666,194.60416666666669,185.93915174765561,0.7435676962485616,163.6383631713555,22.300788576300086,1.4291560102301788,0.6685579702387323,0.699713672154617,4.020937198996137,5.746546564703432,8.7,6.3,0.0,0.9121502483656242,0.851005546601173,5.36133494358739,False,
2008-06-14,316.5,22.229416666666665,367.89583333333326,19.652083333333326,2.416989081898933,2.3189583333333337,263.6666666666667,20.05326041666666,215.47916666666663,18.490910838534557,12.875,57.52083333333334,411.45833333333326,2.287876581898933,116.85416666666669,17.877104166666673,0.1291125,52.55625000000001,14.9375,10.4,26.9,0.0,0.0,0.0,0.0,0.0,4.816868790066359,370.6764155795312,129.72916666666669,200.54166666666663,185.03452849451753,0.7442362012363565,166.67073555897682,18.36379293554068,1.4263140144109263,0.6468938292125495,0.7011078836051429,4.113172864426522,5.866676100226281,9.5,7.0,0.0,0.8380965857466115,0.86675383035756,6.067276812502921,False,
2008-06-15,312.375,20.660458333333327,362.375,17.324999999999996,2.017348773564517,2.5333333333333328,183.02083333333331,18.495979166666668,212.47916666666663,16.364274348301834,34.3125,56.8125,405.45833333333326,1.9296362735645167,112.59375,16.3315,0.08771250000000001,60.295833333333356,13.145833333333336,11.2,22.1,2.0,2.0,0.0,1.0,0.0,4.306086089023233,370.8348027130375,146.90625,199.3333333333333,211.14154153825592,0.7456123846728921,161.82577625235825,49.31576528589768,1.4372536331044858,0.7369878762541807,0.6957714191614095,3.9543584011219406,5.683415978609756,6.9,5.4,0.7,1.052484440483288,0.8420507691324443,4.547074153315199,False,
2008-06-16,336.5833333333333,19.4190625,151.1875,15.164583333333335,1.75497417638758,3.025416666666666,111.66666666666669,17.25640625,72.54166666666667,14.477931759279125,4.791666666666667,26.8125,388.4375,1.7067825097209146,52.33333333333334,15.09375,0.04819166666666667,74.29166666666666,-3.208333333333333,9.2,19.6,0.0,0.0,0.0,0.0,0.0,1.810072720575346,370.9572381551336,57.125,75.75,82.57096230330279,0.7480645817858359,75.64487866735836,6.926083635944437,1.4454435414144908,0.7541254125412541,0.6918291661682019,1.8341743341866117,2.6511954451782613,5.6,4.6,0.0,0.5763468359083177,0.8325064250888854,3.8295295554088726,False,
2008-06-17,343.4166666666667,19.25220833333334,313.6875,19.381270833333332,2.3319050486239306,2.7681250000000013,111.29166666666669,17.376125000000005,191.20833333333331,18.644165143677498,22.58333333333333,47.625,418.27083333333326,2.2710092152905967,97.89583333333331,15.500041666666664,0.06089583333333332,77.34791666666669,17.0625,12.3,25.9,2.0,2.0,0.0,3.2,0.0,4.121047802571865,371.0437213748365,120.47916666666666,174.14583333333337,174.14583333333331,0.7502461199643421,141.5029000230561,32.64293331027725,1.4454435414144908,0.6918291661682019,0.6918291661682019,3.4449573877267032,4.979491406537699,6.6,5.4,5.0,0.922128038247722,0.8386753543623934,4.528846913556925,False,
2008-06-18,356.70833333333326,18.875000000000007,257.375,19.320833333333336,2.2896890404742263,2.0810416666666667,120.33333333333331,17.054166666666667,158.70833333333334,18.661891633049247,25.91666666666667,39.125,416.16666666666674,2.240736957140893,74.08333333333333,15.233333333333333,0.04895208333333334,81.77499999999998,11.25,13.7,24.8,0.0,0.0,0.0,0.0,0.0,3.5988618995210913,371.0942573526054,100.0,147.45833333333334,143.72536331044859,0.7523118380727264,106.47653998582399,37.2488233246246,1.4372536331044858,0.6781576716586606,0.6957714191614095,2.606843276178429,3.7466949696214487,6.5,5.4,0.0,0.6938324017817497,0.8661279894910074,4.677091143251441,False,
2008-06-19,343.97916666666674,18.500000000000004,320.4791666666667,20.312500000000004,2.4433904475938695,2.849583333333333,256.6666666666667,16.712499999999995,200.77083333333331,19.405892827837423,,45.47916666666666,418.1875,2.3550091975938687,,14.924999999999994,0.08838125000000001,68.25625000000001,13.604166666666664,15.3,25.8,5.0,5.0,0.0,1.6,0.0,4.421036383494733,371.10885656826287,,187.16666666666669,,0.7540617837491943,128.51431612076084,,1.4372536331044858,,0.6957714191614095,,4.5264761321328635,6.3,5.4,7.6,,0.8382363207653448,4.5264761321328635,True,4.5264761321328635
2008-06-20,334.0625,17.939583333333328,313.3333333333333,19.777083333333334,2.365444729030751,2.1454166666666663,276.4791666666667,16.177218749999998,184.66666666666663,18.83257391217049,17.729166666666668,45.4375,417.33333333333326,2.273053062364084,104.45833333333331,14.414854166666665,0.09239166666666668,65.05833333333334,10.041666666666666,14.7,25.6,0.0,0.0,0.0,0.0,0.0,4.456166691785729,371.08753498669614,122.1875,174.625,176.6151327165831,0.7561803724943109,150.98862326358866,25.62650945299441,1.4454435414144908,0.699713672154617,0.6918291661682019,3.6772916147495227,5.315317414437363,6.8,5.6,0.5,0.949163824006672,0.8906142177367503,4.9874396193258015,False,
2008-06-21,323.2083333333333,17.339645833333332,366.9375,20.58333333333333,2.56003581271828,2.2377083333333334,214.33333333333331,15.551218749999995,212.91666666666663,19.532025026104193,20.52083333333333,55.9375,421.3125,2.4408941460516145,128.0,13.762791666666665,0.11914166666666665,60.87708333333333,10.395833333333334,11.7,28.4,3.0,2.0,0.0,0.0,0.0,5.103711848939655,371.03031404113585,148.52083333333334,202.5208333333333,214.67847930716468,0.7582459442968567,185.01677330105483,29.661706006109863,1.4454435414144908,0.7333607653533588,0.6918291661682019,4.509536616691529,6.518280577368923,8.5,6.5,0.0,1.0028123965182958,0.9171914647598048,5.961744520938732,False,
