date,rh,sw_in,sw_out,H,Rn,theta_1,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2004-11-30,,10.145833333333334,0.6666666666666666,,3.083333333333333,33.6875,2.7445833333333334,310.6041666666667,,-7.791666666666668,316.1458333333333,,,,,0.0,0.0,48.0,1.6000000000000003,48.0,132.01192817202678,,10.875,1.1461953797765363,0.8724516061083417,,,0.8724516061083417,,,,,0.8,0.6,2.8,,,,False,
2004-12-01,,,17.458333333333332,,,33.270833333333336,,250.25,,,309.375,,206.625,,,0.0,0.0,48.0,0.5,48.0,131.287208176383,,,1.1580016291424504,0.8635566434742779,,,0.8635566434742779,,,,,1.8000001,1.2,0.0,,,,False,
2004-12-02,,,15.645833333333336,,25.27083333333333,33.666666666666664,2.9716666666666667,230.3125,,-7.645833333333332,316.5416666666667,,255.27083333333331,,,0.0,0.0,48.0,0.0,48.0,130.60014002998057,,32.916666666666664,1.1661121361629203,0.857550461047845,,,0.857550461047845,,,,,1.9,1.2,0.0,,,,False,
2004-12-03,,,13.979166666666664,,17.291666666666668,35.604166666666664,2.5752083333333338,233.0625,,-6.583333333333332,320.3333333333333,,220.85416666666663,,,0.0,0.0,48.0,0.0,48.0,129.95091163783314,,23.875,1.1727998252792675,0.8526604271635866,,,0.8526604271635866,,,,,2.1000001,1.3000001,0.0,,,,False,
2004-12-04,,,16.083333333333332,,19.5625,36.54166666666666,3.572083333333332,246.14583333333331,,-3.8958333333333335,337.7708333333333,,219.25,,,0.0,0.0,48.0,0.0,48.0,129.33969939388595,,23.45833333333333,1.1801730858661699,0.8473333377756748,,,0.8473333377756748,,,,,2.9,1.8000001,0.0,,,,False,
2004-12-05,,,2.625,,-6.75,38.47916666666666,2.8306250000000013,301.3541666666667,,-5.083333333333333,329.1041666666667,,152.1875,,,0.0,0.0,48.0,5.6,48.0,128.76666841674162,,-1.666666666666667,1.1905750217096422,0.839930270470499,,,0.839930270470499,,,,,1.4,0.90000004,7.1,,,,False,
2004-12-06,,49.22916666666666,4.541666666666667,,35.645833333333336,40.1875,2.1435416666666667,353.41666666666674,,3.625,362.29166666666674,,163.29166666666666,,,0.0,0.0,48.0,8.85,48.0,128.23197278029556,,32.020833333333336,1.2032752153461312,0.8310650691100144,,,0.8310650691100144,,,,,2.3,1.5,18.300001,,,,False,
2004-12-07,,,1.7916666666666667,,-7.3125,40.770833333333336,3.84375,308.75,,-3.1041666666666665,333.9375,,285.3333333333333,,,0.0,0.0,48.0,6.949999999999998,48.0,127.73575573772177,,-4.208333333333334,1.2185087913576822,0.8206752442760663,,,0.8206752442760663,,,,,2.2,1.4,5.7000003,,,,False,
2004-12-08,,,8.416666666666666,,21.75,38.1875,3.379791666666668,279.5625,,-6.145833333333332,326.4375,,141.125,,,0.0,0.0,48.0,0.0,48.0,127.27814993728843,,27.89583333333333,1.2328549931621284,0.8111254004293865,,,0.8111254004293865,,,,,2.6000001,1.6,0.0,,,,False,
2004-12-09,,,11.125,,19.9375,38.0,2.8658333333333332,283.5833333333333,,-1.2916666666666667,346.39583333333326,,239.97916666666663,,,0.0,0.0,48.0,0.0,48.0,126.8592776285382,,21.229166666666668,1.2508337737371908,0.7994667405024092,,,0.7994667405024092,,,,,1.8000001,1.2,0.0,,,,False,
