date,rh,es,H,sw_in,vpd,t_dew,vp,Rn,theta_1,ws,t_avg,G,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2001-09-07,43.93020833333332,1.5066075911613928,94.43020833333333,227.18291666666667,0.08844166666666667,11.591131182528008,1.4181659244947264,169.78958333333327,7.290354166666666,1.1080208333333337,12.711479166666667,1.6767500000000009,17.156250000000004,258.7294166666666,7.26,18.2,0.0,0.0,0.0,0.0,0.0,2.5732808297982457,270.8811180346039,111.58645833333333,168.11283333333327,1.522246153154638,0.8313155914744971,169.86205694206697,26.11603556505926,0.6569239790342991,0.6637593104631118,143.7460213770077,0.5998814568953531,0.9131672401077511,5.6,4.1,0.0,0.22272371709945146,0.20652083153823947,0.8467354093067817,False,
2001-09-08,29.159375,1.692510587959423,70.70583333333333,224.5660625,0.12901458333333335,12.552630766338133,1.5634960046260895,167.35100000000003,7.309604166666666,0.9348124999999996,13.955062499999995,2.099333333333332,16.165208333333336,229.3527083333333,5.4129999999999985,22.87,0.0,0.0,0.0,0.0,0.0,2.7636460263780704,268.5277968956871,86.87104166666668,165.2516666666667,1.5204656984978755,0.8270639948514051,132.08443904694641,24.578644779905357,0.6576932324010578,0.5256893526036045,107.50579426704105,0.565901344404408,0.8604335829007351,6.6,4.7000003,0.0,0.18307096339988216,0.2083579144894768,0.9792822606079152,False,
2001-09-09,20.73,2.4478975176126645,68.82375,215.76833333333343,0.2025125,18.101488385840558,2.245385017612665,160.72966666666667,7.147104166666665,0.7687291666666664,19.801250000000007,5.450499999999999,16.076874999999994,238.8230625,10.69,28.7,0.0,0.0,0.0,0.0,0.0,3.14343522037749,266.16185656650026,84.90062499999998,155.27916666666667,1.5204656984978755,0.8183225008674586,129.0884880935312,24.444336976538025,0.6576932324010578,0.5467612096492875,104.64415111699316,0.5659742997609014,0.8605445090178049,6.9,5.0,0.0,0.17210890180356098,0.20581156996195732,1.0290578498097869,False,
2001-09-10,31.706041666666664,2.4524705373854414,71.1973125,211.67,0.17797083333333338,18.6066566041019,2.2744997040521087,158.97902083333338,7.059145833333332,0.8634166666666667,20.125208333333333,6.649354166666668,17.907291666666666,243.34450000000004,13.1,27.89,0.0,0.0,0.0,0.0,0.0,3.116684720737952,263.7840297056551,89.10460416666666,152.32966666666667,1.5487163810260836,0.8105087991039563,137.9977600977617,27.73331594397854,0.6456960178450892,0.5849458356765698,110.26444415378313,0.6306092717123171,0.9766349091277938,6.7000003,4.8,0.0,0.2034656060682904,0.19533636623265466,0.9376145579167424,False,
2001-09-11,33.65729166666667,2.4274403156481097,78.71374999999998,202.00200000000004,0.17184791666666666,18.42292887930734,2.2555923989814435,156.85802083333337,7.066354166666668,0.855645833333333,19.904375000000005,5.929479166666668,18.74020833333333,296.8466041666667,10.67,26.63,0.0,0.0,0.0,0.0,0.0,2.8038033323623903,261.39506045823157,97.45395833333332,150.92854166666672,1.5487163810260836,0.802615541133772,150.92854166666672,29.02326762967486,0.6456960178450892,0.6456960178450892,121.90527403699188,0.6598004044577389,1.0218436945913356,6.7000003,4.8,0.0,0.2128841030398616,0.19830230866728574,0.9518510816029716,False,
2001-09-12,30.9385625,2.437744137415776,82.00922916666667,192.54706250000004,0.17479583333333334,18.765478069515343,2.2629483040824416,138.6704583333333,7.025145833333332,0.9922708333333342,20.293124999999996,6.302645833333332,20.205,312.84689583333324,13.92,25.72,0.0,0.0,0.0,0.0,0.0,2.747654002272368,258.9957041257013,102.21422916666668,132.36781249999996,1.581886868819633,0.7937131715317179,161.69134692527075,31.962024184500684,0.6321564580317786,0.7721985219531123,129.72932274077007,0.7116385749228638,1.1257317170159946,8.1,5.6,0.0,0.20102352089571332,0.28062764821386355,1.5715148299976358,False,
2001-09-13,42.957708333333336,2.2815926207228703,65.72647916666666,165.11689583333333,0.1362104166666667,18.03439350781273,2.145382204056203,132.12212499999995,6.991104166666667,0.6831874999999998,19.328791666666667,5.751708333333332,14.159395833333335,228.6089375,15.24,24.45,0.0,0.0,0.0,0.0,0.0,2.4421433221465416,256.5867268104442,79.885875,126.3704166666666,1.6232303504414267,0.7847000287432171,129.67317687157,22.983961060580548,0.6160555091445009,0.6321564580317786,106.68921581098948,0.4982444313069496,0.8087654828358691,6.6,4.7000003,0.0,0.17207775132181782,0.2973917724756932,1.3977414198532898,False,
2001-09-14,37.69833333333332,2.4878101488709605,66.09083333333335,179.8944583333334,0.16348749999999998,19.093541234919535,2.324322648870961,133.32362500000002,7.043083333333335,0.6011875000000001,20.517500000000013,6.291249999999998,17.4575,221.16979166666655,14.04,26.58,0.0,0.0,0.0,0.0,0.0,2.6486571929763225,254.1689050352624,83.54833333333335,127.03237500000004,1.6232303504414267,0.7852880014474924,135.61819039546378,28.337543842831202,0.6160555091445009,0.6576932324010578,107.28064655263262,0.615001923608799,0.9982897879816622,5.5,4.1,0.0,0.2434853141418689,0.306742564095948,1.2576445127933868,False,
2001-09-15,56.55437500000002,2.0847591255609665,34.52689583333334,121.1075625,0.09479583333333334,16.96529129700489,1.989963292227633,104.1419791666667,7.1903541666666655,0.6859999999999999,17.996708333333334,0.5979999999999995,43.02541666666665,252.46412500000002,14.33,22.38,0.0,0.0,0.0,1.4,0.0,1.8404580624400821,251.7430253383677,77.5523125,103.5439791666667,1.7074699788085712,0.7753741913818267,132.4182453809307,73.46460728406323,0.5856618344164238,0.7489794493523382,58.953638096867415,1.5120525624524621,2.581784356768151,4.4,3.4,2.4,0.7593483402259268,0.3157219372172296,1.0734545865385805,False,
2001-09-16,50.35835416666666,2.111032312399311,56.993770833333336,158.8580208333333,0.1117104166666667,16.90740828529559,1.9993218957326448,126.391,7.154395833333332,0.8360833333333336,18.047291666666666,1.7748958333333331,19.776666666666667,257.9674791666666,14.08,23.8,0.0,0.0,0.0,0.0,0.0,2.2931778460211083,249.3098838443933,76.77043750000001,124.61610416666667,1.7074699788085712,0.7643507643925045,131.08321729124978,33.76806461423752,0.5856618344164238,0.6160555091445009,97.31515267701224,0.6950499150428474,1.1867768637091098,5.5,4.1,0.0,0.2894577716363683,0.3252334054123637,1.3334569621906909,False,
2001-09-17,33.05937500000001,2.2055996725550275,50.51939583333333,193.78645833333343,0.1560916666666667,17.05023385172798,2.049508005888361,143.13708333333338,7.208833333333333,1.2151041666666669,18.495833333333334,2.523708333333333,18.365625,244.56764583333333,11.18,25.38,0.0,0.0,0.0,0.0,0.0,2.605631779874164,246.87028581205158,68.88502083333333,140.61337500000005,1.7074699788085712,0.7557296538729016,117.61910506251965,31.35875332955617,0.5856618344164238,0.4898895345718948,86.26035173296347,0.6457370952727698,1.1025767043813044,5.8,4.1,0.8,0.2689211474100743,0.3306583501108968,1.3556992354546766,False,
2001-09-18,36.45189583333333,1.9645270434681288,55.14127083333332,201.1604583333334,0.13184791666666662,15.41649425149521,1.8326791268014624,135.58125000000004,7.198354166666667,1.2505000000000002,16.755625,2.8578125,18.402708333333333,230.082875,11.1,23.47,0.0,0.0,0.0,0.0,0.0,2.594064264853197,244.42504515912708,73.54397916666666,132.72343750000005,1.7074699788085712,0.7480931160604025,125.57413654920627,31.42207200793698,0.5856618344164238,0.554114484615173,94.15206454126933,0.6459609089730209,1.1029588595553297,5.5,4.0,0.0,0.2757397148888324,0.3313301162795375,1.32532046511815,False,
2001-09-19,44.29668750000001,1.6031160133846811,67.14043749999998,191.80116666666672,0.09699375,12.359852522599649,1.5061222633846816,141.40020833333332,7.312083333333331,0.8604166666666665,13.499645833333332,-0.006479166666666518,15.6760625,215.24660416666669,5.83,20.71,0.0,0.0,0.0,0.0,0.0,2.2030952302147218,241.97498396556674,82.81649999999998,141.40668749999998,1.7074699788085712,0.7400952981939121,141.40668749999998,26.76640610467684,0.5856618344164238,0.5856618344164238,114.64028139532314,0.5485386598535269,0.9366132939157836,4.7000003,3.5,0.0,0.2676037982616525,0.253916541027328,0.8887078935956481,False,
2001-09-20,33.4775,1.9311862280392185,62.27668749999999,191.12145833333344,0.13985,14.56750869480315,1.7913362280392189,142.20618750000003,7.224270833333333,1.4226666666666663,15.951666666666664,2.5895416666666664,14.029583333333333,251.6718958333333,7.3,24.21,0.0,0.0,0.0,0.0,0.0,2.3739907056234366,239.5209319554887,76.30627083333331,139.61664583333337,1.7074699788085712,0.7368138938403324,130.2906666427527,23.95509235685975,0.5856618344164238,0.5465413552795383,106.33557428589295,0.4920786117905702,0.8402094568461959,5.6,4.0,0.0,0.21005236421154894,0.2387475550366802,0.9549902201467207,False,
2001-09-21,33.08791666666666,2.0391218286367905,69.78439583333333,183.4829166666666,0.14263541666666665,15.988399594447765,1.8964864119701237,137.21443749999997,7.101062499999999,1.0310624999999998,17.397499999999994,3.5221458333333326,14.898333333333328,249.29791666666677,12.91,23.39,0.0,0.0,0.0,0.0,0.0,2.4345355769328085,237.06372595899785,84.68272916666666,133.69229166666665,1.7074699788085712,0.7318529889797746,144.5932177756603,25.438456900949678,0.5856618344164238,0.633415196276275,119.1547608747106,0.5232745959039853,0.8934756631792413,4.9,3.6000001000000004,0.0,0.2481876773223537,0.2259069545889507,0.8132650591109181,False,
2001-09-22,38.66416666666668,2.163118159163442,64.34145833333334,185.67408333333339,0.14590833333333328,16.562930572601154,2.017209825830109,140.8896041666666,7.151166666666665,0.8206458333333334,17.910020833333327,3.348875,13.692291666666666,281.72543749999994,9.81,26.72,0.0,0.0,0.0,0.0,0.0,2.5089528275058046,234.60420935475847,78.03375,137.5407291666666,1.7625800268046403,0.7271537801550347,137.5407291666666,24.133759812850286,0.5673501258339388,0.5673501258339388,113.40696935381632,0.4811514425437157,0.8480679224957938,5.4,3.9,0.0,0.21745331346046,0.3265168540517721,1.2734157308019112,False,
2001-09-23,37.760229166666676,2.359798169663199,57.68416666666666,178.01512499999995,0.16116666666666662,17.912736729081477,2.1986315029965326,133.43814583333335,7.096625,0.6610625000000001,19.313541666666676,4.033833333333335,12.11564583333333,249.83225,11.05,29.17,0.0,0.0,0.0,0.0,0.0,2.5676091604826876,232.14323149432715,69.79981249999999,129.4043125,1.7625800268046403,0.7227237282704698,123.02775538720886,21.354795357672188,0.5673501258339388,0.5393932485828089,101.67296002953668,0.42632218358888974,0.751426965777518,5.8,4.1,0.0,0.18327486970183368,0.5114086353437637,2.096775404909431,False,
2001-09-24,29.97999999999999,2.3703944998897843,37.65064583333332,159.6763333333334,0.17641458333333335,18.12785472395944,2.1939799165564517,103.76187499999996,7.147645833333333,0.7292916666666668,19.66104166666666,3.1137291666666678,12.985833333333336,251.9570625,11.93,26.6,0.0,0.0,0.0,0.0,0.0,2.2429113088428956,229.68164710931237,50.63647916666665,100.6481458333333,1.7625800268046403,0.7177820041573317,89.25084680687594,22.888570464747268,0.5673501258339388,0.5031039444136142,66.36227634212867,0.4570948478875239,0.8056662492418549,6.7000003,4.5,0.0,0.17903694427596775,0.5672794830676392,2.5527576738043765,False,
2001-09-25,76.779375,1.394387676784637,-21.230625000000007,42.05870833333333,0.035787500000000014,11.091558658312909,1.3586001767846367,16.139270833333324,7.491166666666661,1.3786458333333331,11.679583333333332,-2.4102291666666664,31.21875,202.08666666666667,8.17,16.68,0.0,0.0,0.0,6.099999999999999,0.0,0.6961301777068191,227.22031570247142,9.988124999999991,18.549499999999988,1.7074699788085712,0.7061639167117647,17.054423582087345,53.30507840093008,0.5856618344164238,0.5384579099167089,-36.250654818842726,1.0905123628841624,1.8620171211443055,2.7,1.9,10.6,0.9800090111285821,0.6102080496272496,1.1593952942917742,False,
2001-09-26,75.5706458333333,1.1661041062718036,22.456875,87.9246041666667,0.02938125,8.472896078683371,1.1367228562718037,68.24116666666667,7.7752916666666625,0.9287083333333332,9.038125000000004,-4.852166666666666,42.003333333333345,217.84777083333336,2.94,13.86,0.0,0.0,0.0,0.2,0.0,1.0264499326318233,224.76010092391314,64.46020833333334,73.09333333333333,1.7074699788085712,0.7061554075215318,110.06387055691276,71.71943067655602,0.5856618344164238,0.8818890231667276,38.344439880356724,1.4635419999786217,2.4989540276889506,2.0,1.6,0.4,1.5618462673055942,0.6268410247195387,1.0029456395512621,False,
2001-09-27,74.61604166666669,1.0729923849758474,43.97125,139.0108125,0.03056458333333332,7.031263452656501,1.042427801642514,99.0345625,7.853999999999997,0.7387916666666667,7.602458333333334,-4.777562500000001,24.93916666666666,248.25089583333343,2.378,13.78,0.0,0.0,0.0,0.0,0.0,1.3896106947413098,222.30186993361733,68.91041666666666,103.812125,1.6625807690381178,0.7075505358509466,114.56913353640378,41.463378895836456,0.6014745380331493,0.6637993073224026,73.10575464056734,0.8677809479917953,1.4427559158688257,3.1000001,2.4,0.0,0.6011482982786774,0.6324922155822525,1.5179813173974062,False,
2001-09-28,56.04752083333332,1.2258797595454465,65.85708333333332,176.46362499999995,0.061633333333333325,8.483217348506576,1.1642464262121133,131.0869166666667,7.84452083333333,0.7576666666666668,9.368541666666667,-5.163708333333334,21.77770833333334,265.01360416666677,2.337,16.08,0.0,0.0,0.0,0.0,0.0,1.6799611598498974,219.8464927515246,87.63479166666666,136.25062500000004,1.6625807690381178,0.7068763116366074,145.6999193236619,36.207199068721174,0.6014745380331493,0.6431881810939702,109.49272025494072,0.7590497875067187,1.2619815794511404,3.0,2.3,0.0,0.5486876432396263,0.6397978033575724,1.4715349477224164,False,
2001-09-29,44.68958333333334,1.6183287994023177,53.26418749999999,175.34074999999996,0.09850833333333336,12.148858238347652,1.5198204660689845,127.2762708333333,7.6918958333333345,0.7102083333333331,13.286708333333333,-2.011791666666668,17.794791666666665,265.5072083333334,5.2970000000000015,21.87,0.0,0.0,0.0,0.0,0.0,1.9657108237107421,217.39484159649686,71.05897916666666,129.28806249999997,1.6625807690381178,0.7051447376125031,118.14129222998024,29.58527841403975,0.6014745380331493,0.5496174804743994,88.55601381594047,0.6225507258918529,1.0350408646185152,4.3,3.1000001,0.0,0.3338841391064843,0.5426692447417621,1.6822747129663869,False,
2001-09-30,38.3085625,1.7381082165716606,61.57645833333334,174.38247916666663,0.11456250000000005,13.358466545434649,1.6235457165716605,126.82541666666668,7.614708333333334,0.8134166666666668,14.619583333333335,-2.0675833333333316,16.942916666666665,262.87097916666664,7.63,22.85,0.0,0.0,0.0,0.0,0.0,2.0489784302384324,214.94779021547626,78.519375,128.89300000000003,1.651995358359142,0.7035706061833947,129.71364304126087,27.989619690399078,0.6053285773110514,0.6091826165889535,101.72402335086178,0.5935041525985361,0.9804661052596576,6.6,4.4,0.0,0.22283320574083126,0.3544847376868853,1.5597328458222952,False,
2001-10-01,30.906479166666678,2.3794697544467063,57.44166666666666,170.53708333333333,0.17787708333333332,17.676457932786256,2.2015926711133726,125.00083333333332,7.437000000000002,0.8565624999999999,19.194375000000004,0.5296458333333333,17.424583333333338,281.1542708333333,9.46,27.63,0.0,0.0,0.0,0.0,0.0,2.2335802113640493,212.5062132042156,74.86625000000002,124.4711875,1.651995358359142,0.7018159535899268,123.67869749775512,28.785330788008746,0.6053285773110514,0.6014745380331493,94.89336670974636,0.6130614430418604,1.0127746582941108,6.6,4.4,0.0,0.23017605870320695,0.2980048554419111,1.3112213639444088,False,
2001-10-02,28.54252083333333,2.107690793250815,55.95793749999998,167.49908333333332,0.15698958333333332,16.390082626069404,1.9507012099174807,116.52875000000002,7.4330624999999975,0.7546250000000002,17.889166666666664,-0.3168541666666665,16.24416666666667,297.8062500000001,10.97,23.99,0.0,0.0,0.0,0.0,0.0,2.0627246659159932,210.07098532097575,72.20210416666664,116.84560416666667,1.6298456700712705,0.7010292639031633,117.67828684607649,26.47548470558273,0.6135550244804906,0.6179274323720276,91.20280214049373,0.5708137031807117,0.9303382425464304,4.4,3.1000001,0.0,0.30010910081790976,0.2436398877342765,0.755283676340246,False,
2001-10-03,21.197729166666665,1.952871610258072,46.88145833333335,165.00910416666662,0.15887916666666665,14.838182415430195,1.7939924435914054,117.068125,7.458437499999998,0.8373749999999998,16.422916666666666,0.6749791666666661,13.623125000000002,277.868,9.63,24.92,0.0,0.0,0.0,0.0,0.0,2.069484492992609,207.6429807946123,60.50458333333335,116.39314583333334,1.5858974218099506,0.7006752854325654,95.9540627160187,21.604878814494686,0.6305578067329989,0.5198294358326871,74.34918390152399,0.47803826375274705,0.7581196500119867,4.4,3.1000001,0.0,0.2445547179214564,0.2293223181677161,0.7108992092521518,False,
2001-10-04,29.377104166666665,1.4136293878132833,65.43375000000002,164.36389583333334,0.10150625,10.585178098396323,1.3121231378132834,114.43145833333334,7.538125000000003,1.1231875,11.91375,-0.8911666666666663,14.484375,311.19587500000006,8.67,16.47,0.0,0.0,0.0,0.0,0.0,1.6841646245905506,205.22307262850717,79.91812500000002,115.322625,1.5858974218099506,0.7011521504655868,126.74194839338541,22.970732969028507,0.6305578067329989,0.6929960621343818,103.77121542435688,0.5060715573161607,0.8025775779990459,6.0,3.9,0.0,0.20578912256385795,0.2283468893996008,0.890552868658443,False,
2001-10-05,35.303125,1.322553784453941,57.00981250000001,159.44383333333334,0.08979791666666666,9.281992239933308,1.232755867787274,109.749375,7.5831875,0.6826458333333334,10.500895833333333,-0.9977916666666664,9.460833333333337,263.76343750000007,2.151,18.24,0.0,0.0,0.0,0.0,0.0,1.5465452634850463,202.8121319018058,66.47064583333335,110.74716666666669,1.6298456700712705,0.7015655642877289,108.33689429829927,15.419698243599283,0.6135550244804906,0.6002017734088007,92.9171960547,0.3301080535387515,0.5380251817157893,4.8,3.2,0.0,0.16813286928618415,0.2896630080315709,0.9269216257010269,False,
2001-10-06,60.804166666666696,1.3548584570378783,68.62083333333332,161.20760416666673,0.05774166666666666,10.252921164841878,1.2971167903712109,113.278125,7.517104166666666,0.9419375,11.081666666666667,0.06166666666666624,9.318333333333337,257.2679375,4.494,17.24,0.0,0.0,0.0,0.0,0.0,1.526722583068717,200.41102706945182,77.93916666666667,113.21645833333332,1.651995358359142,0.7008396769001313,128.75514156771288,15.393843414309947,0.6053285773110514,0.6884084506264733,113.36129815340294,0.3253160774356467,0.5374206499232915,3.2,2.3,0.0,0.23366115214056155,0.2969259291477743,0.6829296370398809,False,
2001-10-07,54.578125,1.1499535990463725,-1.1533333333333322,50.42866666666666,0.05564583333333332,7.864354491522398,1.094307765713039,18.487854166666665,7.648458333333332,0.8186666666666667,8.749833333333333,-2.393145833333333,6.467916666666667,260.3531458333333,3.333,12.65,0.0,0.0,0.0,0.0,0.0,0.6490208967854699,198.0206232625132,5.314583333333335,20.881,1.6298456700712705,0.6993552293398079,8.661950634066276,10.541705973548472,0.6135550244804906,0.254517663585716,-1.8797553394821969,0.2253028333675196,0.3672088474188407,2.5,1.7,0.0,0.21600520436402396,0.30565446435216065,0.5196125893986729,False,
2001-10-08,69.99854166666665,0.9577082607146856,27.72585416666667,122.7964375,0.029489583333333336,5.6253264372307195,0.9282186773813522,73.52395833333334,7.604291666666664,1.862125,6.240458333333333,-2.194645833333333,15.039583333333333,239.6916666666667,2.7260000000000004,8.98,0.0,0.0,0.0,0.1,0.0,0.926971809262181,195.64178159030877,42.7654375,75.7186041666667,1.640148243598007,0.6965076221196297,70.14165720232535,24.66714618861252,0.6097009852025885,0.5647943193177148,45.474511013712814,0.522639112135088,0.8572056218039862,1.7,1.3000001,2.0,0.6593888891269979,0.5481181820851333,0.7125536915224916,False,
2001-10-09,58.6060625,0.9581753973306688,65.18189583333334,153.22012500000002,0.043764583333333336,5.106819436105937,0.9144108139973354,106.81477083333334,7.676416666666665,0.6974583333333335,5.8998333333333335,-3.1966041666666656,10.384791666666667,247.99716666666663,1.466,12.85,0.0,0.0,0.0,0.0,0.0,1.2827934341936642,193.2753584458497,75.56668750000001,110.011375,1.556471722775039,0.6936754523317655,117.61741227752802,16.163634576076547,0.6424787455933323,0.6868988547775174,101.45377770145149,0.3607642012339287,0.5615192778101339,2.1000001,1.6,0.0,0.35094954863133365,0.6608528320893702,1.0573645313429922,False,
2001-10-10,63.15104166666666,1.1102415289867074,2.286250000000003,71.6355625,0.0406125,7.457340541769737,1.0696290289867074,47.16360416666666,7.704499999999999,1.0318125,8.201270833333334,-0.6581666666666678,37.22291666666667,239.8890625,2.132,12.79,0.0,0.0,0.0,6.199999999999998,0.0,0.7921163019974048,190.922204816108,39.50916666666667,47.82177083333333,1.5008789756975671,0.6912240321317873,59.29847759733114,55.86709303914258,0.6662762395850256,0.8261753167686443,3.431384558188568,1.2959430649025576,1.9450536998133168,0.90000004,0.7,5.4,2.7786481425904532,0.7388980104001038,0.5172286072800727,False,
2001-10-11,78.27187500000002,0.8605102512218051,5.513958333333329,102.92452083333336,0.019099999999999995,4.265507825950844,0.8414102512218049,68.14352083333335,7.948249999999994,1.5931666666666668,4.745645833333334,-4.6371875000000005,47.82479166666668,230.03268749999992,1.643,8.0,0.0,0.0,0.0,2.6,0.0,0.8312880729556562,188.58316559862823,53.33875000000001,72.78070833333334,1.5008789756975671,0.68919331786101,80.05500846498862,71.77922432961623,0.6662762395850256,0.7328693443832699,8.27578413537239,1.6595989308763943,2.49085714344254,2.0,1.5,5.3,1.6605714289616935,0.7797619519599234,1.169642927939885,False,
2001-10-12,57.75564583333332,1.104601398601779,24.14979166666667,110.46429166666664,0.047520833333333325,7.378611018940637,1.0570805652684458,83.25181249999999,7.805729166666668,2.2407708333333334,8.203041666666666,-2.3528333333333347,26.09770833333333,217.79139583333333,2.55,11.78,0.0,0.0,0.0,0.0,0.0,0.827163965295324,186.25907892599054,50.2475,85.60464583333331,1.5801230709291232,0.6866214975335135,79.39723400651111,41.23759103587923,0.6328620968821075,0.5869716475181571,38.15964297063189,0.9086123316872511,1.43571930782973,2.3,1.7,0.90000004,0.8445407693116058,0.7170999385780248,1.219069895582642,False,
2001-10-13,59.58543750000001,1.3139425663535622,28.07604166666667,137.81768749999998,0.057241666666666635,9.965574112354787,1.2567008996868958,92.4522083333333,7.6239583333333325,1.6678958333333334,10.804999999999998,-0.7058333333333328,21.48083333333333,247.1933541666666,7.13,15.7,0.0,0.0,0.0,0.0,0.0,1.3009722340036134,183.95077549962218,49.55687499999999,93.15804166666665,1.5916233526924972,0.6843669721524793,78.87587953646299,34.18939596862874,0.6282893489268881,0.5319656157792784,44.68648356783425,0.7497281158823139,1.1932847774084376,2.3,1.7,0.6,0.7019322220049633,0.7472039454322438,1.2702467072348145,False,
2001-10-14,67.025,1.2781439399422874,38.78083333333333,117.25,0.04348958333333333,9.723606392114359,1.2346543566089536,78.89549999999998,7.670333333333331,1.4702708333333332,10.43735416666667,-1.7230416666666668,16.350208333333335,244.5168541666666,6.4510000000000005,14.73,0.0,0.0,0.0,0.0,0.0,1.1018789477182118,181.6590779344484,55.13104166666666,80.61854166666666,1.6977526232851865,0.680541933990757,93.59887061402823,27.758609089175984,0.5890139625082595,0.6838506443668614,65.84026152485225,0.57045804297625,0.9684966389370618,3.0,2.1000001,0.0,0.4611888537229412,0.6887828089695766,1.4464439677143917,False,
2001-10-15,64.16416666666667,1.2085886828001509,35.873770833333346,125.64416666666664,0.04896458333333332,8.44019759468168,1.1596240994668174,85.44502083333332,7.868999999999999,0.4319791666666666,9.194229166666666,-3.1131250000000024,12.411666666666667,247.7179791666668,2.346,17.06,0.0,0.0,0.0,0.0,0.0,1.1592899541654182,179.38480011584915,48.28543750000001,88.55814583333333,1.7036598006534318,0.6764291846156815,82.26195882571375,21.145257559110178,0.5869716475181571,0.5452399329912953,61.11670126660358,0.4325298577988569,0.7368837313142578,3.9,2.6000001,0.0,0.2834168088356065,0.4938548420841164,1.2840226388041869,False,
2001-10-16,55.2673125,1.3454892751635927,46.57437500000001,131.63081249999996,0.06533125000000002,9.901438428193137,1.2801580251635925,91.0445625,7.663062499999999,1.4876249999999998,10.816145833333332,-1.5627708333333323,15.197500000000005,249.79083333333332,2.2030000000000003,17.57,0.0,0.0,0.0,0.0,0.0,1.1347630089343121,177.12874657037534,61.771875000000016,92.60733333333332,1.7036598006534318,0.6722979392073251,105.23826024848873,25.891369820430537,0.5869716475181571,0.6670300588146371,79.3468904280582,0.5304316637862199,0.9036751025862996,2.6000001,1.7,0.0,0.5315735897566468,0.41092244270807177,0.6985681526037221,False,
2001-10-17,59.66895833333334,0.8328510014652575,55.43458333333334,143.4950208333333,0.0383625,3.0043784529822557,0.7944885014652577,89.17981250000003,8.148041666666666,0.4920000000000001,3.7667291666666673,-8.737625,9.731666666666667,269.5735,-1.213,11.53,0.0,0.0,0.0,0.0,0.0,1.022377310579195,174.891711851651,65.16625,97.9174375,1.7043551303299678,0.6707534805247434,111.06643251186527,16.58621600999447,0.5867321793471513,0.6655224203554142,94.4802165018708,0.3373916463159565,0.5750351833290746,2.5,1.7,0.0,0.3382559901935733,0.3862655653071817,0.6566514610222087,False,
2001-10-18,39.64729166666668,1.1848440002870404,49.003125,136.16595833333332,0.07625416666666666,7.35103229829526,1.1085898336203734,94.27056249999997,7.9403333333333315,0.6784166666666667,8.476583333333334,-3.651937499999999,8.874583333333332,272.9993125,-0.009000000000000001,17.2,0.0,0.0,0.0,0.0,0.0,1.139770228545277,172.67447994286113,57.87770833333334,97.92249999999996,1.724399838117585,0.6690222083255034,99.8043108806168,15.303330063361015,0.5799119078389818,0.5910562774983621,84.50098081725578,0.30905605950623866,0.5329362189818166,2.7,1.8000001,0.0,0.2960756607634725,0.4326811713590734,0.7788261517144494,False,
2001-10-19,62.160833333333336,1.4715546407913438,38.44937500000001,133.81835416666667,0.059643749999999975,11.535149683688855,1.4119108907913438,90.48208333333336,7.659604166666668,1.0894375,12.362499999999995,0.43612500000000026,8.076458333333335,258.93385416666666,7.61,17.77,0.0,0.0,0.0,0.0,0.0,1.2288127355822882,170.47782367719591,46.52583333333335,90.04595833333336,1.7768929971355343,0.6681459510041993,82.67142743589501,14.351002254156928,0.5627800895225905,0.5166898569850673,68.32042518173809,0.2823054347106507,0.5016265499906578,2.7,1.9,0.0,0.2640139736792936,0.4575585651129846,0.8693612737146706,False,
2001-10-20,64.60625000000003,1.1970741940196965,41.224375,136.7076875,0.05265416666666666,8.090115472252277,1.1444200273530296,90.56260416666665,7.836791666666664,0.4821250000000001,8.845291666666666,-3.7024375,14.083958333333328,266.5333125,1.24,18.23,0.0,0.0,0.0,0.0,0.0,1.146055378218056,168.30250417758353,55.30833333333333,94.26504166666665,1.8340549535940995,0.6663118643149983,101.43852272503365,25.830753547462894,0.5452399329912953,0.5867321793471513,75.60776917757076,0.4906439333098621,0.8998679363378455,2.4,1.7,0.0,0.5293340801987326,0.6255328293852979,1.0634058099550063,False,
2001-10-21,62.24,1.05676366836334,-0.4920833333333305,70.06204166666669,0.0409,7.003481726034522,1.01586366836334,38.0831875,7.807312500000001,1.3717708333333334,7.751166666666664,-2.3318958333333333,17.797291666666673,253.9299166666666,6.005,9.37,0.0,0.0,0.0,0.0,0.0,0.6996326389420009,166.1492703170115,17.30520833333334,40.415083333333335,1.7768929971355343,0.6651221227142101,30.749503501471494,31.623882930478608,0.5627800895225905,0.4281868774240642,-0.8743794290071056,0.6193604996444887,1.1005373345206575,2.1000001,1.4,0.6,0.7860980960861841,0.7541180562289714,1.05576527872056,False,
