date,rh,H,sw_out,sw_in,LE,g_2,theta_2,Rn,theta_1,wd,lw_in,t_avg,theta_mean,G,lw_out,g_1,ws,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2017-12-20,,-16.803420847085544,8.216825581250001,35.905413510868065,11.116455148307333,-14.135045929166667,,-22.42762179861111,,279.57676413867824,263.19972256944453,2.298869675865894,,-14.135045929166667,313.31592951388893,,1.3899154368882425,-3.915079250759561,5.326932559543309,0.0,0.0,4.0,0.0,13.0,81.99400635702445,-5.686965698778211,-8.292575869444441,1.458172302890102,0.7444896947816747,-8.292575869444441,16.209707003581837,0.6857900112476398,0.6857900112476398,-24.50228287302628,0.3848663083715325,0.5612013911829298,0.5,0.3,0.0,1.8706713039430996,0.4020649852259652,0.12061949556778954,False,
2017-12-21,,,6.060936208538197,28.327560471625013,3.019848292085005,-16.292140798611108,,-16.411751086805555,,180.6518599271584,263.9047447916667,-1.6164774600134717,,-16.292140798611108,302.58311527777767,,0.8196643422595304,-4.086441077338407,0.8812143690321363,0.0,0.0,9.0,0.0,11.0,82.00222568431418,,-0.11961028819444765,1.458172302890102,0.7591646156651835,,4.4034591384483335,0.6857900112476398,,,0.10416527202458156,0.15189091458925802,0.2,0.1,0.0,1.51890914589258,0.40123171052255296,0.040123171052255296,False,
2017-12-22,,,3.2943577478472217,17.30058965430555,,-11.788773819444444,,-3.876904453472224,,247.14908044271493,293.95797604166665,-0.03374087202987752,,-11.788773819444444,311.8411111111111,,1.2508249218906689,-1.3917363213432736,1.3183138732910606,0.0,0.0,4.0,0.0,11.0,82.04949735419858,,7.911869365972222,1.458172302890102,0.7738395365486923,,1.1590606303281126,0.6857900112476398,,,,0.040039843581914064,0.1,0.1,0.5,,0.40039843581914064,0.040039843581914064,True,0.040039843581914064
2017-12-23,,9.275617426438401,19.30892619881945,75.7493856279167,,-10.961690034722224,,-17.364543358333332,,247.47608602669712,223.5838486111111,-2.97191533244094,,-10.961690034722224,297.3888541666667,,1.6012770129332763,-10.369549170600123,0.20367806159129032,0.0,0.0,6.0,0.0,48.0,82.13583010502913,,-6.402853323611111,1.458172302890102,0.7885144574322012,,0.0,0.6857900112476398,,13.525448423437247,,0.0,0.0,0.0,0.0,,0.3995651611157284,0.0,True,0.0
2017-12-24,,6.894263133573849,7.139082119648262,33.29244939763889,,-14.813874284722226,,-6.912502904409723,,,254.07713055555558,-6.766106799095433,,-14.813874284722226,287.1429982638889,,0.961275140295652,-11.680211672560006,-3.920169096204973,0.0,0.0,13.0,0.0,34.0,82.26123194979952,,7.901371380312502,1.458172302890102,0.8031893783157099,,0.0,0.6857900112476398,,10.053023550213712,,0.0,0.1,0.0,3.1000001,,0.3987318864123161,0.0,True,0.0
2017-12-25,,,21.246306836527776,24.171894852534727,,-4.136678916666667,,4.186015470027776,,,296.11202291666666,,,-4.136678916666667,294.8516038194444,,,-5.190598710801852,-2.9084565514459086,0.0,0.0,20.0,1.27,24.0,82.42571007806959,,8.322694386694444,1.458172302890102,0.8068581085365871,,2.2600825357385967,0.6857900112476398,,,,0.07957972234178075,0.3,0.2,0.0,,0.3978986117089037,0.07957972234178075,True,0.07957972234178075
2017-12-26,,5.364858586513432,18.56768782872222,32.93551777149356,,-3.3151655347222233,,11.313395986041668,,160.3094857620042,295.36306041666666,-3.2508022402657235,,-3.3151655347222233,298.4174965277778,,0.880115314163964,-4.805947882758289,-2.022543429904488,0.0,0.0,3.0,0.254,37.0,82.62927071464021,,14.62856152076389,1.2325256942013536,0.8113421121398815,,2.3058054201970024,0.8113421121398815,,6.6123260536345585,,0.0794130674010983,0.3,0.2,0.0,,0.39706533700549146,0.0794130674010983,True,0.0794130674010983
2017-12-27,,,14.072416722986116,30.025847058993048,,-4.7019331909722215,,0.7972375255208325,,176.2206415487973,282.9435295138889,-3.2427973034554736,,-4.7019331909722215,298.09972222222234,,0.6479763468068552,-6.099988116794123,-1.7126940273707874,0.0,0.0,5.0,0.0,37.0,82.87191893568865,,5.499170716493055,1.2240694405140664,0.8169471166439993,,1.1504745802533078,0.8169471166439993,,,,0.039623206230207916,0.1,0.1,0.0,,0.3962320623020792,0.039623206230207916,True,0.039623206230207916
2017-12-28,,3.0344838170953583,8.618154323159722,18.92411298895834,,-4.555688427083334,,2.289890459375,,177.8151261796321,297.39178402777776,-2.1657862744331147,,-4.555688427083334,305.40785486111116,,0.7855213300698806,-3.223853444417159,-1.1312431844075377,0.0,0.0,3.0,0.0,48.0,83.15365844331275,,6.845578886458334,1.2133661242845144,0.8241535510064367,,1.1468914449119323,0.8241535510064367,,3.6819398683530737,,0.03953987875986669,0.1,0.1,3.4,,0.3953987875986668,0.03953987875986669,True,0.03953987875986669
2017-12-29,,1.2645541328196632,4.244957742888887,11.784838785496529,,-4.4479951249999985,,6.423602567826389,,205.35520382643253,312.1819309027778,1.9306688013526143,,-4.4479951249999985,313.2982128472222,,0.5992611600841485,-0.9479645580715328,5.130058948092994,0.0,0.0,7.0,0.0,48.0,83.47449129965706,,10.87159769282639,1.1993828501331345,0.8337621301563529,,2.280115268997064,0.8337621301563529,,1.5166845399688818,,0.07891310257905093,0.2,0.2,4.9,,0.39456551289525454,0.07891310257905093,True,0.07891310257905093
2017-12-30,,-10.24321947558426,21.016270263090274,76.12072844621527,,-5.704708527777778,,11.547146256250002,,,268.66195625000006,4.405586219429709,,-5.704708527777778,312.2192684027778,,1.1784535326236585,-2.7461618838840423,10.12701740603984,0.0,0.0,15.0,0.254,36.0,83.83441762201731,,17.251854784027778,1.1803391275545916,0.8472141409662362,,7.9449099622962205,0.8472141409662362,,-12.090472739161324,,0.2756125667342895,1.1,0.7,1.4,,0.3937322381918422,0.2756125667342895,True,0.2756125667342895
2017-12-31,,,18.48602654204861,74.64365696302083,,-7.49248871875,,-11.876641743055556,,262.9750564132167,232.3904836805556,-1.2589859907008634,,-7.49248871875,300.4247576388889,,1.3464686978969442,-5.251930692884572,2.6960122172037586,0.0,0.0,8.0,0.0,48.0,84.2334352405243,,-4.384153024305558,1.1803391275545916,0.8472141409662362,,2.2773337649655683,0.8472141409662362,,,,0.07857979269768599,0.3,0.2,0.0,,0.39289896348843,0.07857979269768599,True,0.07857979269768599
2018-01-01,,,4.218352543086805,22.213360304375,,-11.837268947916668,,-5.12636491746528,,265.58675049896686,283.27782013888896,-1.5743597757021373,,-11.837268947916668,306.39919409722233,,1.5859208769012902,-7.391430141872775,0.7022524668375922,0.0,0.0,5.0,0.0,48.0,84.67153932020733,,6.710904030451387,1.1803391275545916,0.8472141409662362,,3.4097695162688866,0.8472141409662362,,,,0.11761970663550528,0.4,0.3,0.0,,0.3920656887850176,0.11761970663550528,True,0.11761970663550528
2018-01-02,,,2.7353351198263898,15.39270307234375,,-5.933725263888892,,-0.4570031686805557,,273.5424745780768,298.7713649305556,-0.4637509235099344,,-5.933725263888892,311.8857375,,2.7822031493867367,-1.056097050984647,0.01335325453015912,0.0,0.0,1.0,0.0,48.0,85.1487219494162,,5.476722095208335,1.1803391275545916,0.8472141409662362,,3.398960535488765,0.8472141409662362,,,,0.11736972422448158,0.6,0.3,0.0,,0.3912324140816053,0.11736972422448158,True,0.11736972422448158
2018-01-03,,13.89147258217666,16.306494407072915,69.14424186819447,,-7.150000913194442,,9.33781171180556,,211.03979231567882,262.37188784722224,-1.279302484169521,,-7.150000913194442,305.87182291666664,,0.6223197759937235,-4.80885210842564,2.457857650756864,0.0,0.0,11.0,0.0,48.0,85.66497169674962,,16.487812625000004,1.1803391275545916,0.8472141409662362,,2.2628875511413757,0.8472141409662362,,16.396648628094926,,0.07807982787563861,0.3,0.2,0.0,,0.3903991393781929,0.07807982787563861,True,0.07807982787563861
2018-01-04,,,5.147641618333333,26.130130230243047,,-8.367999920138889,,2.173695525694445,,,288.7677628472222,-1.1211833225493315,,-8.367999920138889,307.5765586805556,,0.7824913229371421,-3.980643547905913,0.8841759474012747,0.0,0.0,10.0,0.0,48.0,86.22027313878712,,10.541695445833335,,,,2.2577209554110547,,,,,0.07791317293495614,0.3,0.2,0.8,,0.3895658646747807,0.07791317293495614,True,0.07791317293495614
2018-01-05,,,3.788154117297569,24.098684386090273,,-1.3043917017361109,,13.31552383222222,,,310.7495170138889,,,-1.3043917017361109,317.74452361111116,,,-0.1983171115451228,2.1086505313449493,0.0,0.0,20.0,0.508,48.0,86.81460636105696,,14.61991553395833,,,,3.3120286618748067,,,,,0.11661977699141053,0.4,0.3,1.0,,0.3887325899713685,0.11661977699141053,True,0.11661977699141053
2018-01-06,,3.4412284704639053,3.720580930937153,26.203703958229973,,-0.9402917052083332,,14.739532951388886,,138.31643499371356,311.6915243055556,1.2375083294798006,,-0.9402917052083332,319.435117361111,,0.7225761774860193,0.07877106051978444,2.1657882385254084,0.0,0.0,4.0,0.0,48.0,87.4479464347878,,15.679824656597221,,,,3.3645931940316864,,,,,0.11636979458038685,0.5,0.3,0.0,,0.3878993152679561,0.11636979458038685,True,0.11636979458038685
2018-01-07,,5.022400699913474,3.9669124511239584,26.828039893484373,,-3.2654965590277785,,18.22901964243402,,,317.0365350694445,1.5447679533701522,,-3.2654965590277785,321.668640625,,0.5726609082835699,0.07426846652560926,3.1506836073134536,0.0,0.0,10.0,1.016,48.0,88.12026287209144,,21.494516201461806,,,,3.3563904906131805,,,,,0.11611981216936315,0.4,0.3,1.3000001,,0.3870660405645438,0.11611981216936315,True,0.11611981216936315
2018-01-08,,,3.406929697795139,23.999758808857642,,-5.518238065972222,,15.587955992223954,,172.2968244950339,319.1506527777777,2.4816571670461856,,-5.518238065972222,324.15553020833335,,0.5880686429209279,0.8198269382053809,3.669778949313695,0.0,0.0,7.0,0.254,48.0,88.83151906230493,,21.106194058196174,,,,2.230798924227145,,,,,0.07724655317222631,0.3,0.2,3.9,,0.3862327658611315,0.07724655317222631,True,0.07724655317222631
2018-01-09,,,3.3434843453364578,25.13198088117014,,4.18064949048611,,14.165918970416673,,163.4290757076441,320.6567750000001,4.294048202469813,,4.18064949048611,328.27935381944445,,0.5785749242758031,2.463383461846263,6.3246113290765615,0.0,0.0,7.0,4.064,33.0,89.58167169228166,,9.985269479930563,,,,4.444337277036022,,,,,0.1541597964630877,0.5,0.4,1.9,,0.3853994911577192,0.1541597964630877,True,0.1541597964630877
2018-01-10,,1.7463026120032927,14.053132779479165,66.81841723409028,,-1.284592752777778,,16.961904388888883,,157.6050419897463,289.16483715277786,4.162126684637896,,-1.284592752777778,324.96821597222214,,0.9883059185073528,-0.6788507775200969,10.105190546671507,0.0,0.0,6.0,0.0,37.0,90.37067015346906,,18.246497141666666,,,,11.088206705135825,,,,,0.3845662164543069,1.7,1.0,1.3000001,,0.3845662164543069,0.3845662164543069,True,0.3845662164543069
2018-01-11,,,1.5287638728125,8.452669490090276,,-1.9557100148611104,,-1.9413040581388887,,,316.0998614583333,,,-1.9557100148611104,324.96507465277784,,,2.0277578548856354,5.486007076687317,0.0,0.0,37.0,9.144000000000002,38.0,91.1984559386356,,0.014405956722221891,,,,3.2694313118385767,,,,,0.11511988252526838,0.4,0.3,9.8,,0.3837329417508946,0.11511988252526838,True,0.11511988252526838
2018-01-12,,,,,,,,,,,,,,,,,,-0.4088697221543498,2.6889792870415485,26.0,26.0,34.0,0.0,37.0,92.06496203112137,,,,,,2.174887835666137,,,,,0.07657993340949648,0.1,0.2,0.0,,0.3828996670474823,0.07657993340949648,True,0.07657993340949648
2018-01-13,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,92.97011228948193,,,,,,2.170154796773222,,,,,0.07641327846881403,0.2,0.2,0.0,,0.38206639234407,0.07641327846881403,True,0.07641327846881403
2018-01-14,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,93.91382083037284,,,,,,5.413554394700769,,,,,0.19061655882032885,0.8,0.5,0.0,,0.3812331176406577,0.19061655882032885,True,0.19061655882032885
2018-01-15,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,94.89599141248621,,,,,,6.48206615696218,,,,,0.2282399057623472,0.90000004,0.6,4.3,,0.3803998429372454,0.2282399057623472,True,0.2282399057623472
2018-01-16,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,4.825999999999999,48.0,95.91651682430323,,,,,,6.467867040283438,,,,,0.2277399409402999,1.0,0.6,1.5,,0.3795665682338331,0.2277399409402999,True,0.2277399409402999
2018-01-17,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.254,48.0,96.97527827836129,,,,,,5.378056603003912,,,,,0.1893666467652104,0.7,0.5,2.5,,0.3787332935304208,0.1893666467652104,True,0.1893666467652104
2018-01-18,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,1.27,48.0,98.07214481466295,,,,,,4.292979204617302,,,,,0.1511600075308034,0.6,0.4,0.3,,0.3779000188270085,0.1511600075308034,True,0.1511600075308034
2018-01-19,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,99.20697271576701,,,,,,10.70878281707868,,,,,0.3770667441235962,1.7,1.0,0.0,,0.3770667441235962,0.3770667441235962,True,0.3770667441235962
2018-01-20,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,100.37960493600964,,,,,,12.822141147136927,,,,,0.4514801633042206,1.9,1.2,0.0,,0.3762334694201839,0.4514801633042206,True,0.4514801633042206
2018-01-21,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,1.016,48.0,101.58987054719992,,,,,,10.661452428149532,,,,,0.3754001947167716,1.6,1.0,2.4,,0.3754001947167716,0.3754001947167716,True,0.3754001947167716
2018-01-22,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,102.83758420302333,,,,,,11.701565957053461,,,,,0.4120236120146952,1.8000001,1.1,3.7,,0.3745669200133593,0.4120236120146952,True,0.4120236120146952
2018-01-23,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,2.286,48.0,104.12254562427285,,,,,,5.307061019610195,,,,,0.18686682265497348,0.7,0.5,5.6,,0.37373364530994696,0.18686682265497348,True,0.18686682265497348
2018-01-24,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,7.112000000000001,48.0,105.44453910690241,,,,,,4.236182737902328,,,,,0.1491601482426139,0.6,0.4,1.2,,0.3729003706065347,0.1491601482426139,True,0.1491601482426139
2018-01-25,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,106.80333305477428,,,,,,9.510112907933786,,,,,0.334860401195494,1.4,0.90000004,0.0,,0.3720670959031224,0.334860401195494,True,0.334860401195494
2018-01-26,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,108.19867953884213,,,,,,14.760377038157342,,,,,0.5197273496795941,2.3,1.4,1.2,,0.3712338211997101,0.5197273496795941,True,0.5197273496795941
2018-01-27,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.762,48.0,109.63031388437808,,,,,,17.883084144315568,,,,,0.6296809290437062,2.7,1.7,0.5,,0.3704005464962978,0.6296809290437062,True,0.6296809290437062
2018-01-28,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,111.09795428772213,,,,,,5.247898033448764,,,,,0.18478363589644275,0.7,0.5,0.0,,0.3695672717928855,0.18478363589644275,True,0.18478363589644275
2018-01-29,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,112.60130146389434,,,,,,9.424918204074897,,,,,0.33186061212988577,1.4,0.90000004,0.7,,0.3687339970894732,0.33186061212988577,True,0.33186061212988577
2018-01-30,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,114.14003832627961,,,,,,14.62785194915574,,,,,0.5150610113404852,2.3,1.4,0.0,,0.3679007223860609,0.5150610113404852,True,0.5150610113404852
2018-01-31,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,115.71382969945736,,,,,,10.424800483503812,,,,,0.3670674476826485,1.5,1.0,0.0,,0.3670674476826485,0.3670674476826485,True,0.3670674476826485
2018-02-01,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,5.8420000000000005,48.0,117.3223220661197,,,,,,7.2807947023274675,,,,,0.2563639210854653,1.0,0.7,7.8,,0.36623417297923627,0.2563639210854653,True,0.2563639210854653
2018-02-02,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,118.96514334888519,,,,,,8.301976075659733,,,,,0.2923207186206592,1.2,0.8,0.0,,0.365400898275824,0.2923207186206592,True,0.2923207186206592
2018-02-03,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,120.64190272769237,,,,,,17.601468330187164,,,,,0.6197649600730999,2.7,1.7,0.0,,0.3645676235724117,0.6197649600730999,True,0.6197649600730999
2018-02-04,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,122.35219049332387,,,,,,16.52822352903284,,,,,0.581974958190399,2.5,1.6,0.0,,0.36373434886899936,0.581974958190399,True,0.581974958190399
2018-02-05,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,124.09557793749237,,,,,,16.490359217889527,,,,,0.5806417186649393,2.5,1.6,0.0,,0.36290107416558703,0.5806417186649393,True,0.5806417186649393
2018-02-06,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,125.87161727979687,,,,,,12.339371180059654,,,,,0.4344813593546097,1.9,1.2,0.0,,0.3620677994621748,0.4344813593546097,True,0.4344813593546097
2018-02-07,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,127.67984163173807,,,,,,12.310972946702169,,,,,0.4334814297105149,1.8000001,1.2,0.0,,0.3612345247587624,0.4334814297105149,True,0.4334814297105149
2018-02-08,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,129.519764997871,,,,,,21.494506771901086,,,,,0.7568426611563603,3.4,2.1000001,0.0,,0.3604012500553502,0.7568426611563603,True,0.7568426611563603
2018-02-09,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,131.39088231405694,,,,,,11.232995106654931,,,,,0.3955247728871317,1.7,1.1,0.0,,0.35956797535193785,0.3955247728871317,True,0.3955247728871317
2018-02-10,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,133.29266952267486,,,,,,12.225778246629709,,,,,0.43048164077823065,1.8000001,1.2,0.0,,0.35873470064852553,0.43048164077823065,True,0.43048164077823065
2018-02-11,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,135.22458368454284,,,,,,11.180931678832872,,,,,0.3936915685396246,1.7,1.1,0.0,,0.3579014259451133,0.3936915685396246,True,0.3936915685396246
2018-02-12,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,137.18606312720706,,,,,,14.197145409900525,,,,,0.4998954117383813,2.3,1.4,0.0,,0.3570681512417009,0.4998954117383813,True,0.4998954117383813
2018-02-13,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,139.17652762915392,,,,,,13.152299853818985,,,,,0.4631053751232629,2.0,1.3000001,5.6,,0.3562348765382887,0.4631053751232629,True,0.4631053751232629
2018-02-14,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,3.81,48.0,141.19537863941213,,,,,,8.074790208799843,,,,,0.2843212814679011,1.0,0.8,0.7,,0.35540160183487635,0.2843212814679011,True,0.2843212814679011
2018-02-15,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,143.24199953192405,,,,,,11.076804823188754,,,,,0.3900251598446105,1.6,1.1,0.4,,0.35456832713146397,0.3900251598446105,True,0.3900251598446105
2018-02-16,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,145.31575589397875,,,,,,20.092314744141323,,,,,0.7074701048561035,3.1000001,2.0,0.0,,0.3537350524280517,0.7074701048561035,True,0.7074701048561035
2018-02-17,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,147.41599584792147,,,,,,24.053981226254606,,,,,0.8469642665391346,3.8,2.4,0.7,,0.35290177772463943,0.8469642665391346,True,0.8469642665391346
2018-02-18,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,149.54205040527657,,,,,,9.998826983141514,,,,,0.3520685030212272,1.4,1.0,0.0,,0.3520685030212272,0.3520685030212272,True,0.3520685030212272
2018-02-19,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,151.69323385234887,,,,,,12.967711322796204,,,,,0.4566058319366821,1.9,1.3000001,0.0,,0.35123522831781484,0.4566058319366821,True,0.4566058319366821
2018-02-20,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,153.86884416629852,,,,,,9.951496594212367,,,,,0.3504019536144025,1.6,1.0,0.0,,0.3504019536144025,0.3504019536144025,True,0.3504019536144025
2018-02-21,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,156.06816346062246,,,,,,7.942265119798237,,,,,0.2796549431287922,1.2,0.8,0.0,,0.34956867891099025,0.2796549431287922,True,0.2796549431287922
2018-02-22,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,158.29045845890982,,,,,,7.92333296422658,,,,,0.27898832336606233,1.1,0.8,0.0,,0.3487354042075779,0.27898832336606233,True,0.27898832336606233
2018-02-23,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,160.5349809956856,,,,,,9.880501010818652,,,,,0.3479021295041656,1.5,1.0,0.0,,0.3479021295041656,0.3479021295041656,True,0.3479021295041656
2018-02-24,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.254,48.0,162.80096854309986,,,,,,11.828202979624894,,,,,0.41648262576090395,1.8000001,1.2,0.0,,0.3470688548007533,0.41648262576090395,True,0.41648262576090395
2018-02-25,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,165.08764476217178,,,,,,22.616292430345865,,,,,0.7963418342238843,3.5,2.3,0.0,,0.346235580097341,0.7963418342238843,True,0.7963418342238843
2018-02-26,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,167.39422007725074,,,,,,15.695208683879896,,,,,0.5526436886302859,2.3,1.6,0.0,,0.3454023053939287,0.5526436886302859,True,0.5526436886302859
2018-02-27,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,169.71989227231242,,,,,,18.593096442624688,,,,,0.6546811583119811,2.8,1.9,0.0,,0.3445690306905164,0.6546811583119811,True,0.6546811583119811
2018-02-28,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,172.06384710767196,,,,,,15.619480061593265,,,,,0.5499772095793666,2.4,1.6,2.2,,0.3437357559871041,0.5499772095793666,True,0.5499772095793666
2018-03-01,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.254,48.0,174.4252589556581,,,,,,11.686211812837465,,,,,0.4114829775404302,1.7,1.2,1.2,,0.34290248128369183,0.4114829775404302,True,0.4114829775404302
2018-03-02,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,176.8032914537608,,,,,,16.5152359042633,,,,,0.5815176511864751,2.5,1.7,0.0,,0.3420692065802795,0.5815176511864751,True,0.5815176511864751
2018-03-03,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,179.19709817373902,,,1.080115353767222,0.9258270392252124,,16.475005073673525,0.9258270392252124,,,,0.5801010841906742,2.3,1.7,0.0,,0.3412359318768672,0.5801010841906742,True,0.5801010841906742
2018-03-04,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,181.60582330514717,,,1.0738772553010498,0.93120512150121,,14.501271390956257,0.93120512150121,,,,0.5106039857601824,2.1000001,1.5,0.0,,0.3404026571734549,0.5106039857601824,True,0.5106039857601824
2018-03-05,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,184.02860235172116,,,1.0759485998993537,0.9294124274092108,,17.35892928349618,0.9294124274092108,,,,0.6112249224030151,2.6000001,1.8000001,0.0,,0.3395693824700426,0.6112249224030151,True,0.6112249224030151
2018-03-06,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,0.0,48.0,186.4645628390474,,,1.0948757567224292,0.9133456411470424,,13.4682574203917,0.9133456411470424,,,,0.4742305508732824,1.8000001,1.4,0.0,,0.3387361077666303,0.4742305508732824,True,0.4742305508732824
2018-03-07,,,,,,,,,,,,,,,,,,5.880865620931049,10.2159404534234,20.0,20.0,23.0,0.0,22.0,188.91282503192198,,,1.1065550925787528,0.9037055693897412,,15.354429883590054,0.9037055693897412,,,,0.5406445329011488,2.2,1.6,0.7,,0.337902833063218,0.5406445329011488,True,0.5406445329011488
2018-03-08,69.63012916666666,,17.180758970243055,93.21844035833335,,9.525495793680557,,33.51861383263891,,158.1778886221645,306.34697777777785,7.422131348127795,,9.525495793680557,348.86604652777777,,1.8066382227257085,1.041923470391282,14.074491984049473,0.0,0.0,2.0,0.508,6.0,191.3725026598027,,23.993118038958357,1.1144807375721628,0.897278854884874,,19.425316986030904,0.897278854884874,,,,0.675805666126436,2.9,2.0,0.0,,0.337902833063218,0.675805666126436,True,0.675805666126436
2018-03-09,48.67388618055554,,36.46705070319445,181.70317853600696,21.764439196930446,3.372050379861109,,65.94972550590278,,232.79462647268315,269.3481034722222,8.341842935880054,,3.372050379861109,348.6345072916667,,3.3180793490582663,0.5299228481716227,12.725414693196685,0.0,0.0,4.0,0.0,8.0,193.84270364874573,,62.57767512604167,1.080115353767222,0.8926883445242547,,23.508104942737717,0.9258270392252124,,,0.7578462203190872,0.8185613383611029,3.0,2.1000001,0.0,0.3897910949438064,0.337902833063218,0.7095959832230411,False,
2018-03-10,55.548944305555565,,39.53152633819445,197.5521944527777,17.7361419275403,6.4109816031249975,,70.28259429166667,,192.2469028186071,258.855025,5.84539653629729,,6.4109816031249975,346.59309965277777,,1.7542125998710096,-4.113172809176831,13.960214965820342,0.0,0.0,3.0,0.0,2.0,196.32253085821938,,63.87161268854168,1.0677107981085234,0.88924546175379,,18.937070252820092,0.9365832037772076,,,0.6161158198319399,0.6578335137200476,3.3,2.3,0.0,0.2860145711826294,0.337902833063218,0.7771765160454014,False,
2018-03-11,48.160842534722214,,38.49570335851736,195.2311149336111,,10.408444350694444,,76.19354417361113,,266.66461000260614,275.24916909722225,8.264453576935685,,10.408444350694444,355.79104131944445,,1.152782755482538,0.07283118523491794,15.970289298163664,0.0,0.0,4.0,0.0,14.0,198.8110828211894,,65.78509982291666,1.080115353767222,0.8865676640434286,,27.274741270529447,0.9258270392252124,,,,0.9496471479176402,3.7,2.6000001,0.0,,0.365248888997212,0.9496471479176402,True,0.9496471479176402
2018-03-12,59.6692009375,,39.28600552322917,199.48336559166668,,9.137537226388886,,83.57862747361108,,,280.5452118055556,,,9.137537226388886,357.1639479166668,,,-2.0021045481363444,19.24259423658583,0.0,0.0,5.0,0.0,10.0,201.3074544858736,,74.44109024722219,1.1558752274202009,0.8844254258751393,,33.84465499390975,0.8651452823605373,,,,1.1917034907260644,5.0,3.3,0.0,,0.3611222699169893,1.1917034907260644,True,1.1917034907260644
