date,rh,es,H,sw_out,sw_in,vpd,t_dew,vp,Rn,theta_1,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2010-06-13,94.18508333333332,2.23405830461151,7.940833333333334,,,0.013925,18.745105694944645,2.22013330461151,55.39779166666664,40.48122916666667,1.6766041666666671,403.89291666666674,19.1915625,-8.070041666666668,414.2005625,31.32975000000001,129.89702083333333,16.686,21.53,0.0,0.0,0.0,22.860000000000007,0.0,,366.10756621677683,39.27058333333335,63.46783333333331,1.1295221179788721,0.879556752446073,44.356992460932474,35.38764557574858,0.8853301622719576,0.6187478171357149,8.969346885183892,1.102293778898248,1.2450652037760832,3.2,2.9,22.1,0.4293328288883045,0.8275376980778543,2.399859324425777,False,
2010-06-14,89.48399999999998,2.641675713845204,15.9990625,26.48010416666667,176.1925,0.032004166666666674,21.181958836880693,2.6096715471785368,121.9453333333333,40.508625,1.8819375,400.3435625,21.76781250000001,15.829854166666665,428.11120833333337,70.88912499999998,185.68697916666665,18.412,27.007,0.0,0.0,0.0,3.048,0.0,2.9436962916284655,366.3130515704275,86.88818749999999,106.11547916666665,1.1207663866456363,0.8783316924570539,97.3813599465635,79.45014847872083,0.892246601892585,0.8188078514307233,17.931211467842697,2.5003285888495035,2.8022842379516413,5.2000003,4.4,0.0,0.6368827813526456,0.9268304146896644,4.078053824634524,False,
2010-06-15,82.94127083333333,2.4727298561355227,17.411895833333322,39.49281250000001,234.1923958333333,0.04626875,20.09365505956524,2.4264611061355223,145.7477708333334,40.28781249999999,2.0194166666666664,371.87579166666677,20.76014583333333,-1.1749791666666698,420.8281666666665,100.93833333333336,285.81991666666664,16.524,24.531,0.0,0.0,0.0,0.0,0.0,3.3012423994540927,366.4859378103799,118.35022916666668,146.92275000000004,1.1207663866456363,0.8772287159883531,132.642958701808,113.1282911240328,0.892246601892585,0.8055269123853633,19.5146675777752,3.556739110686528,3.9862736413253534,4.4,3.8,0.0,1.0490193792961455,0.9250467114383386,3.5151775034656865,False,
2010-06-16,75.80327083333333,2.78730485958593,27.493583333333344,53.2574375,339.55272916666667,0.07596666666666667,21.425406460153443,2.7113381929192633,208.9735833333333,39.99725,1.6600625000000002,352.8185625000001,22.25885416666667,22.71458333333334,430.14083333333326,145.5595833333334,213.40293749999992,14.088,28.442,0.0,0.0,0.0,0.0,0.0,4.831577863007569,366.6262267721612,173.05316666666673,186.25900000000001,1.1185597609568767,0.8756348500049381,193.5703087394973,162.817092738316,0.8940067709431507,0.9290996229264988,30.753216001181315,5.136459475964185,5.745436883599184,6.9,5.7000003,0.0,1.0079713300364537,0.8871175843549345,5.056570496958402,False,
2010-06-17,80.43895833333333,3.2653106186776744,10.80191666666667,,292.76395833333333,0.07474375,24.018275577435304,3.190566868677676,201.9895,39.324187499999994,3.810916666666667,402.2363125,24.848291666666668,11.850499999999998,442.75199999999984,172.59783333333337,171.26135416666668,17.73,31.711,0.0,0.0,0.0,13.208,0.0,4.3366487622582435,366.73392360251165,183.39975,190.139,1.1037659542931453,0.8738147351725847,202.4304000758743,190.5076122180959,0.9059891692713088,0.9645561931008371,11.922787857778369,6.105822457602959,6.739398951660648,7.2000003,5.6,9.7,1.2034640985108298,0.8884727439019904,4.975447365851147,False,
2010-06-18,87.82304166666665,2.503010606169687,9.686625000000003,,,0.03363541666666667,20.327044756090636,2.4693751895030203,108.23812499999998,40.40666666666665,2.0972500000000007,387.90343750000005,20.918000000000006,-0.13581250000000558,420.912,74.256375,165.97918750000005,16.941,26.931,0.0,0.0,0.0,7.112,0.0,,366.8090367332564,83.94300000000001,108.37393749999998,1.1037659542931453,0.8711584092868937,92.65342550122949,81.96165861422465,0.9059891692713088,0.7745681474385853,10.691766887004842,2.616951305751201,2.888501755331167,2.9,2.9,4.6,0.99603508804523,0.9634660659476654,2.794051591248229,False,
2010-06-19,77.62872916666666,2.798402524737804,14.446645833333335,55.77614583333333,308.75983333333335,0.07446249999999997,21.718671888980708,2.723940024737804,197.22583333333327,40.281604166666654,1.681291666666666,371.9615833333333,22.528125000000006,11.616208333333333,427.7198958333333,,215.74691666666664,15.908,27.586,0.0,0.0,0.0,0.508,2.0,4.457951974156894,366.8515778570915,,185.60962499999997,1.1037659542931453,0.8679322692088758,,159.43960103251916,0.9059891692713088,,15.945715824564262,,5.62771430638429,7.3,5.9,0.4,,0.9538498824380148,5.62771430638429,True,5.62771430638429
2010-06-20,87.04543749999998,2.7950032447661317,4.434562499999998,27.802166666666665,143.2375625,0.03965000000000001,22.102353416744233,2.755353244766132,74.67972916666666,40.01429166666666,1.3909375000000004,389.23708333333326,22.75081250000001,8.2215625,429.99322916666665,56.66710416666666,138.26095833333332,19.566,27.072,0.0,0.0,0.0,0.0,0.0,2.51041747668806,366.8615619050133,61.10166666666666,66.45816666666666,1.0933317416788373,0.8636084288833562,66.80439163614642,61.955943694437764,0.9146354778509184,0.9194004248286516,4.848447941708657,2.0005994955332764,2.1873189308532006,5.7000003,5.0,2.0,0.4374637861706401,1.02924495346609,5.146224767330451,False,
2010-06-21,86.44760416666666,2.8304407192047503,17.094833333333334,41.0765,211.497125,0.04319166666666666,22.251678930195908,2.7872490525380833,132.0936875,40.381333333333345,1.8229583333333328,392.9210833333333,22.91614583333333,8.40560416666666,431.2485833333333,108.01706250000002,188.54716666666664,19.239,27.358,0.0,0.0,0.0,4.572,0.0,3.377542149607032,366.83900702517184,125.11189583333336,123.68808333333332,1.0828281054529665,0.8591649667229248,135.47467713483726,116.9639111434697,0.9235076139639744,1.011511315088964,18.510765991367556,3.8140885806189786,4.130002311781444,4.4,3.8,4.0,1.0868427136266956,0.9850584495897188,3.7432221084409303,False,
2010-06-22,83.327875,3.492204421863036,16.47570833333334,55.47795833333334,311.8482916666667,0.06644791666666666,25.409619857563623,3.4257565051963668,210.1279166666667,40.37854166666667,1.9814166666666664,404.3822291666668,26.22481250000001,30.11395833333335,450.6251666666665,147.31368750000004,178.26087499999997,18.647,32.001999999999995,0.0,0.0,0.0,2.032,0.0,4.910027697189565,366.7839345630001,163.78939583333337,180.0139583333333,1.0828281054529665,0.8533922286237424,177.35576118349442,159.51540114291544,0.9235076139639744,0.9098705308731848,17.840360040578993,5.218314204165348,5.6505372833546685,6.6,5.7000003,3.6000001000000004,0.9913222782382431,0.9808187711522872,5.590667289813669,False,
