date,rh,H,sw_in,t_dew,vp,theta_1,lw_out,LE,wd,es,ws,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,G,theta_2,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2012-08-15,57.97791666666665,17.763562499999995,313.23035416666664,11.423619856067864,1.3720671864549627,22.92347916666667,,112.25562500000004,253.26397916666664,2.5528796864549625,3.8303333333333343,53.72452083333332,1.1808125,200.4183333333334,,20.787291666666665,25.935229166666673,2.716979166666667,28.94697916666667,15.59,29.53,0,0,0,0,6.552234227495557,319.52494531063036,130.01918750000004,197.70135416666676,1.5254559772518288,0.6568435259224289,198.3385467293013,171.2410141363899,0.6555416969826562,0.6576545115133148,27.097532592911428,3.955627115053344,6.034135026437531,11.400001,8.1,0.0,0.7449549415354978,0.8634351551763417,6.993824756928368,False,
2012-08-16,57.77897916666666,3.8301874999999934,317.7278958333333,11.336080276415467,1.36545529900666,22.714000000000002,384.92025000000007,119.88895833333332,253.78166666666672,2.6385386323399938,3.595854166666667,55.35739583333333,1.2730833333333331,190.49925,,21.103541666666672,25.72165625000001,2.6461666666666672,28.7293125,14.03,30.65,0,0,0,0,6.594734012308874,318.02852017271243,123.71914583333331,187.85308333333333,1.5206384913213506,0.656898124289674,188.13209526756611,182.3077647260883,0.6576184975635171,0.6585952364369851,5.824330541477886,4.225894908293047,6.426058457829317,11.5,8.1,0.0,0.7933405503492984,0.8601041042931247,6.966843244774308,False,
2012-08-17,49.01749999999999,-4.26183333333334,314.12502083333334,9.708996044310961,1.2255869666362895,22.501562499999995,413.17070833333327,117.90424999999996,253.58479166666658,2.7064827999696233,3.658604166666666,55.9256875,1.480895833333333,186.09508333333332,341.0661249999999,21.75333333333333,25.525385416666666,4.729979166666664,28.54920833333334,14.91,29.63,0,0,0,0,6.649541264599925,316.50896862455096,113.6424166666666,181.36510416666667,1.5206384913213506,0.6571349747188521,172.80903303011226,179.28974084037532,0.6576184975635171,0.6265947200197571,-6.480707810263053,4.1585398751468965,6.323635801843055,11.6,8.0,0.0,0.7904544752303818,0.8373718019410094,6.698974415528076,False,
2012-08-18,42.23020833333333,-24.149062500000007,270.41447916666664,9.622191327588466,1.2182695161324488,22.26214583333334,421.79637499999984,124.52218749999996,252.46112500000004,3.0032278494657816,3.1233541666666667,48.83320833333333,1.784958333333334,162.78266666666661,362.9972708333333,23.678124999999994,25.333572916666668,7.012895833333333,28.405,19.05,30.59,0,0,0,0,6.4653076091363335,314.96653119975394,100.37312499999996,155.76977083333333,1.5206384913213506,0.6573718251480304,152.63123736920932,189.35323133603433,0.6576184975635171,0.6443684449365643,-36.72199396682501,4.400120581668942,6.6909927229410835,8.7,6.0,0.0,1.115165453823514,0.8139523160221639,4.883713896132983,False,
2012-08-19,50.23189583333333,-0.6922291666666712,318.5299166666667,9.916958204034783,1.2418567708362664,22.02183333333333,412.3342083333334,110.88820833333335,252.4618333333333,2.6289192708362665,3.434375000000001,58.08108333333332,1.3870624999999996,182.06195833333325,334.31995833333343,21.376479166666673,25.14617708333334,4.486125,28.270520833333325,15.58,28.87,0,0,0,0,6.4528115822763,313.4014610462525,110.19597916666667,177.57583333333324,1.5206384913213506,0.6576097037688885,167.56824750967903,168.62087782532768,0.6576184975635171,0.6205572971171944,-1.0526303156486427,3.909660637183346,5.945180452904955,10.8,7.6,0.0,0.7822605859085467,0.8096043168742072,6.152992808243973,False,
2012-08-20,54.38312500000002,9.039052083333333,310.47094791666666,10.881483559650071,1.3281757217457597,21.818708333333333,408.9236041666666,109.74412499999998,256.435375,2.6836132217457607,1.981666666666667,54.819687500000036,1.3554375,181.5366458333333,335.1823125,21.355625,24.98470833333334,4.295916666666665,28.150708333333334,13.22,30.75,0,1,1,0,5.555954989412838,311.8140242131895,118.78317708333331,177.24072916666665,1.5206384913213506,0.6581683383243564,180.6262711943568,166.88114067138167,0.6576184975635171,0.6701799165565194,13.745130522975106,3.869245174629164,5.883723144900509,11.400001,7.9,0.0,0.7447750816329758,0.7961434384026439,6.289533163380887,False,
2012-08-21,55.52291666666667,6.4733125000000085,303.93288541666664,10.807920611353689,1.3185436125252257,21.620791666666666,416.70775000000015,104.4215208333333,246.368875,2.582543612525225,2.5974166666666667,55.08935416666669,1.264,172.87681250000003,340.78277083333325,20.863125,24.83522916666667,4.236625000000001,28.04966666666665,12.1,29.41,0,1,1,0,5.571838244873866,310.20449992270835,110.89483333333332,168.64018750000002,1.5206384913213506,0.6585381728270189,168.63095205533259,158.78738390148095,0.6576184975635171,0.6575824836137193,9.84356815385165,3.67984021333642,5.595706670311532,11.0,7.7000003,0.0,0.7267151236749344,0.8041848447790739,6.192223546054323,False,
2012-08-22,61.63129166666666,19.031666666666666,307.84633333333323,12.014029614473214,1.4288299646533318,21.44585416666668,417.9836666666668,96.04643750000004,252.7588333333333,2.515204964653332,2.381145833333333,55.2684791666667,1.0863749999999996,179.84983333333332,345.25520833333326,20.441875,24.698010416666666,3.5417916666666684,27.95016666666667,12.86,28.8,0,0,0,0,5.311022369503789,308.57318082561727,115.0781041666667,176.30804166666667,1.5205552193338132,0.6589080073296812,174.98261192166527,146.04391183904394,0.6576545115133148,0.6527104667422763,28.938700082621345,3.383327728543905,5.144536636354249,10.1,7.2000003,0.0,0.7145189474998006,0.7350169553195119,5.292122298805572,False,
2012-08-23,66.36604166666665,30.719729166666678,305.37559374999995,12.327447935675096,1.4586878226390783,21.300500000000003,402.3045208333333,87.50181250000001,253.38768750000008,2.4141669893057447,2.0861458333333336,54.39693750000001,0.9554791666666668,179.12895833333332,331.0690833333333,19.70833333333333,24.574083333333334,2.3698125000000005,27.84766666666665,13.32,29.56,0,0,0,0,5.259950917694832,306.9203732399416,118.2215416666667,176.75914583333332,1.5207217724300357,0.6597069378408557,179.78207238274467,133.06591139584066,0.6575824836137193,0.6688284281376767,46.71616098690402,3.0801602118666325,4.684066696758299,9.3,6.7000003,0.0,0.699114401048355,0.7175859537779015,4.8078261055877265,False,
2012-08-24,58.68520833333332,11.907041666666665,310.0535729166665,10.246778049158786,1.2722519595572102,21.1359375,411.8334375,104.36262499999998,266.34797916666656,2.509835292890544,2.09275,55.936458333333356,1.2375833333333333,179.44666666666657,337.76156250000014,20.055875000000004,24.43768750000001,2.280958333333332,27.73943750000002,12.3,30.09,0,0,0,0,5.505908083221342,305.2463973714114,116.26966666666664,177.16570833333324,1.5207217724300357,0.6605789324903623,176.81381357318267,158.7065160654511,0.6575824836137193,0.6562763627366753,18.10729750773161,3.6749079367631,5.5885125111115865,9.1,6.6,0.0,0.8467443198653919,0.7163948180313061,4.72820579900662,False,
2012-08-25,66.86916666666667,43.43291666666668,298.005625,10.655118166130071,1.3037040981060968,20.9916875,404.29837500000014,74.64241666666666,260.14745833333336,2.0838290981060976,3.0950000000000006,54.19475000000002,0.7801250000000001,177.3416041666666,337.8284999999999,17.610854166666673,24.324114583333333,0.15952083333333444,27.656541666666666,12.46,24.92,0,0,0,0,4.8967085214052934,303.5515875149722,118.07533333333332,177.18208333333325,1.5159908679506444,0.6613778630015367,179.00112706356163,113.1572220284336,0.6596345803532615,0.6664067331864352,65.84390503512803,2.6222047361639316,3.9752384339214504,8.7,6.3,0.0,0.6309902276065794,0.7381379532143733,4.65026910525055,False,
2012-08-26,64.08812499999999,45.62918750000001,304.96093750000006,9.765435512411608,1.2261962743603727,20.888187499999987,402.2323125,72.1549375,236.6693125,2.0139046076937057,3.3704583333333336,57.21239583333339,0.7877083333333332,174.28512499999997,328.7683333333334,17.22127083333334,24.22811458333333,-0.5119583333333324,27.56804166666666,11.91,23.02,0,0,0,0,4.749281666543992,301.8362922364507,117.78412500000002,174.79708333333332,1.5112893074915978,0.6621767935127111,178.00588870475383,109.04698552647451,0.6616866770928038,0.6738334688078799,68.95890317827929,2.5338713882890835,3.829412735680183,7.9,5.8,0.0,0.6602435751172728,0.7397968005097589,4.2908214429566005,False,
2012-08-27,58.64395833333335,16.09129166666666,303.07304166666665,11.29097651466862,1.3626641018783738,20.791604166666673,419.2759583333333,88.50556249999998,258.24250000000006,2.5869766018783737,1.982479166666666,54.25754166666667,1.2243125,168.9058749999999,339.5668125,20.76395833333334,24.1435,5.593166666666669,27.495395833333347,13.4,30.65,0,0,0,0,5.395357493693706,300.10087453355266,104.59685416666665,163.31270833333323,1.5112893074915978,0.6629484583883222,158.07610729934132,133.7575102597793,0.6616866770928038,0.6404697787093014,24.31859703956197,3.118660085557296,4.713197641003574,9.0,6.4,0.0,0.7364371314068082,0.7495832922569544,4.797333070444507,False,
2012-08-28,51.970020833333336,1.2992291666666669,303.1016875,10.69066723038551,1.3124869449956609,20.65833333333333,425.3848125,108.76712500000002,257.0934166666666,2.834716111662328,2.0249583333333327,54.880958333333346,1.522229166666666,170.8142083333333,348.5177083333333,22.315,24.05546875,4.472104166666669,27.452604166666656,14.06,31.07,0,1,1,0,5.555573361609438,298.34571197542095,110.06635416666668,166.34210416666662,1.5112893074915978,0.6636296154763462,166.34210416666662,164.37859301910208,0.6616866770928038,0.6616866770928038,1.9635111475645524,3.838346922033337,5.800852661712267,9.3,6.6,0.0,0.8789170699564043,0.7040791282534539,4.646922246472795,False,
2012-08-29,49.57750000000001,21.030614583333346,301.8435624999999,10.131157054458793,1.2683465451154858,20.497583333333328,425.3513958333333,97.35334375,269.28745833333335,2.8845132117821533,1.4092916666666664,54.07366666666667,1.6161666666666668,171.384125,349.15650000000005,22.35125,23.947072916666666,4.4739375,27.3965625,13.87,33.2,0,2,2,0,5.319523126113719,296.5711968200316,118.38395833333335,166.9101875,1.5005850784527386,0.6644078283428296,177.64520140317074,146.08697496873017,0.6664067331864352,0.7092674216385585,31.55822643444057,3.4356793972289434,5.155529237829252,10.1,7.1,0.0,0.7261308785675002,0.7162606116945995,5.085450343031656,False,
2012-08-30,53.60833333333333,1.9920729166666689,295.9080208333333,9.608914276497362,1.2148897707874744,20.34185416666667,419.8942708333332,107.51401041666664,233.03585416666667,2.7319522707874744,1.8430416666666665,53.56968750000002,1.5170624999999995,169.8362083333334,347.63877083333335,21.190020833333328,23.83423958333333,2.6195625000000007,27.326625,12.68,32.241,0,1,1,0,5.463211049442307,294.77773610876164,109.50608333333332,167.2166458333334,1.4987775100405905,0.6650965427387231,164.12525491263068,161.1395808267697,0.6672104387080893,0.654875492733416,2.9856740858609667,3.7900133957232387,5.6803868402625595,10.900001,7.4,0.0,0.7676198432787243,0.7274640190100649,5.3832337406744815,False,
2012-08-31,70.88250000000002,56.45745833333334,295.68469791666666,10.47046458690265,1.2864697188484109,20.230104166666663,395.87612500000006,57.18839583333333,239.8972083333333,1.8839072188484105,2.729125,55.93802083333333,0.5974375,164.20914583333337,320.3700625,16.257916666666667,23.73672916666667,-1.8730625000000007,27.243354166666666,12.36,21.35,0,1,1,0,4.139567311116673,292.96575173751813,113.64585416666668,166.08220833333337,1.5005850784527386,0.6655016471071079,170.53527299051598,85.81605344814875,0.6664067331864352,0.6842747053228909,84.71921954236724,2.006435143992031,3.0108266379576136,8.0,5.7000003,0.0,0.528215171840888,0.7102294933919999,4.048308325403248,False,
2012-09-01,69.77437499999999,52.66345833333335,284.14,10.556062443329406,1.295352643394387,20.16364583333332,399.087375,,264.24387500000006,2.028894310061054,1.5165,51.25508333333334,0.7335416666666666,166.14358333333337,332.34560416666665,16.97875000000001,23.658791666666666,-1.154916666666667,27.1539375,10.05,25.86,0,0,2,0,4.127465919398717,291.13568050387784,,167.29850000000005,1.5005850784527386,0.6665574503686368,,105.92902385052479,0.6664067331864352,,79.02599975471755,,3.7190534666595023,7.6,5.5,0.0,,0.6761915393926368,3.7190534666595023,True,3.7190534666595023
2012-09-02,56.17750000000001,19.59277083333334,288.5740833333332,9.548883451267448,1.218771393629103,20.091395833333326,402.41552083333323,,235.4324375,2.6701047269624363,1.1337083333333335,51.18152083333333,1.4513333333333331,166.7585625,331.8361250000001,20.695625,23.58943750000001,3.2986249999999995,27.087479166666665,8.42,31.99,0,4,12,0,4.56961510786315,289.2879741297445,,163.45993750000005,1.5011795702855066,0.6676132536301655,,116.34862480554419,0.666142825145037,,29.412267300285748,,4.099493055681871,8.8,6.3,0.0,,0.6507131834415668,4.099493055681871,True,4.099493055681871
2012-09-03,50.96770833333332,22.03823958333333,287.5440624999999,9.6256577851877,1.219550088506567,19.998458333333346,,83.35753125000002,238.875375,2.8976125885065667,1.0228541666666668,50.67754166666668,1.6780625000000002,168.3611666666666,,22.02437500000001,23.51754166666667,3.1927916666666696,27.03662499999999,10.82,34.03,0,5,5,0,4.694005932209496,287.4230992590983,105.39577083333334,165.16837499999994,1.50358934235625,0.6682399608831825,158.47195775442174,125.33549559262808,0.6650752115819846,0.6381110841184542,33.136462161793645,2.9408286544667566,4.421798622552087,9.7,6.8,0.0,0.6502645033164834,0.6217646335850426,4.22799950837829,False,
2012-09-04,52.29106249999998,14.618072916666675,283.05334375,9.60729773882263,1.2183068343294197,19.907020833333334,,92.425375,252.76635416666664,2.6826610009960863,1.772645833333334,51.31183333333333,1.4643541666666668,158.8675208333334,,21.019583333333333,23.44901041666667,4.349812500000001,26.991,11.29,31.93,0,1,1,0,5.116197944877628,285.54153743046845,107.04344791666666,154.5177083333334,1.5011795702855066,0.6687936039978671,160.69143714542062,138.74708472597678,0.666142825145037,0.6927584486675608,21.944352419443888,3.2575838803822146,4.890218369721166,10.0,6.9,0.0,0.7087272999595892,0.6390186534704199,4.409228708945896,False,
2012-09-05,58.80002083333333,17.609270833333333,200.3422291666666,9.725039960697027,1.2262578837631113,19.831999999999987,,60.19470833333335,262.23229166666664,2.2610495504297785,2.090729166666666,35.76183333333333,1.0347916666666668,118.03647916666668,,18.898333333333326,23.389447916666654,1.4256250000000008,26.94689583333333,12.23,27.04,0,0,0,0,4.00146544101372,283.64378502383147,77.80397916666669,116.61085416666668,1.4987775100405905,0.6699739543655686,116.61085416666668,90.21847507345294,0.6672104387080893,0.6672104387080893,26.39237909321373,2.117270376987747,3.173317223704397,7.8,5.3,0.0,0.5987390988121505,0.6186119528313837,3.278643350006333,False,
2012-09-06,60.64729166666667,28.36570833333333,261.98447916666663,9.927201748762739,1.240834822781196,19.7525625,401.1082499999998,74.31647916666667,257.60350000000005,2.3068764894478635,2.6117291666666658,46.98579166666668,1.0660416666666668,154.31004166666668,340.41920833333324,18.915416666666665,23.31929166666667,3.1713749999999994,26.88602083333333,13.18,29.29,0,0,0,0,5.176325207465164,281.7303531817009,102.68218749999998,151.13866666666667,1.5011795702855066,0.6706006616185854,154.14440210722583,111.56238026054844,0.666142825145037,0.6793905872311518,42.582021846677335,2.6140281748099783,3.9241256921754504,9.0,6.3,0.0,0.6228770939961031,0.6186119528313837,3.897255302837717,False,
2012-09-07,55.77166666666668,30.198687499999995,270.36266666666666,9.050392978126675,1.1689539121489618,19.678749999999994,405.74606250000005,77.58858333333333,256.1061041666666,2.401808078815629,2.6842083333333333,48.33835416666666,1.2328541666666664,165.62239583333334,349.3437708333333,19.493541666666673,23.259833333333344,3.5546041666666657,26.84091666666667,12.08,29.42,0,0,1,0,5.3164089026919035,279.80176770423907,107.78727083333332,162.06779166666666,1.4852209091442061,0.6718050036264139,160.08790838125609,115.23618627754429,0.6733005129696206,0.6650752115819846,44.85172210371176,2.730639439155336,4.055602790367312,9.5,6.6,0.0,0.6144852712677745,0.6122814427343637,4.0410575220468,False,
2012-09-08,50.66397916666667,27.9685625,271.0176666666667,8.60032312592779,1.136656848999413,19.60122916666665,,73.10720833333335,255.483875,2.38607351566608,3.1329375,50.03562499999998,1.2494166666666666,158.55189583333333,,19.853125,23.18858333333333,3.1699791666666663,26.77593750000001,14.51,27.12,3,0,0,0,5.367784046772858,277.85856891829496,101.07577083333337,155.38191666666663,1.4852209091442061,0.6718050036264139,150.11984824953475,108.58035442582823,0.6733005129696206,0.6504989319327701,41.53949382370654,2.573812759955388,3.8226805273079,11.1,7.4,0.0,0.5165784496362026,0.5881699784280573,4.352457840367625,False,
2012-09-09,50.90895833333334,,280.42875,8.166146886309035,1.101981579840839,19.52489583333332,,,240.96135416666675,2.3652524131741717,2.9352083333333336,53.33685416666668,1.2632708333333336,,,19.51002083333333,23.11694791666666,2.5280625000000003,26.709,11.68,27.47,29,2,2,0,5.255625042686324,275.9013115203312,,,1.4852209091442061,0.6733060779928202,,112.96116773572425,0.6733005129696206,,,,3.975599180440178,10.1,6.8,0.0,,0.5846469383000262,3.975599180440178,True,3.975599180440178
2012-09-10,58.41066666666666,,277.12127083333337,9.662474813340916,1.2209787916446702,19.45460416666668,,,244.8158125,2.432478791644671,1.6894166666666666,51.24741666666668,1.2115,,,19.406458333333326,23.0556875,1.7120625000000007,26.65677083333334,9.53,29.92,28,7,11,0,4.599057105604701,273.93056439328086,,,1.4852209091442061,0.6747145180076297,,104.75521046486405,0.6733005129696206,,,,3.6864283680112666,9.0,6.3,0.0,,0.5851473600017884,3.6864283680112666,True,3.6864283680112666
2012-09-11,56.669812500000006,20.327427083333333,269.9923125,10.074689225961997,1.2553847220880825,19.389333333333337,,,237.56129166666676,2.5656763887547496,1.6895416666666672,49.286729166666696,1.3102916666666669,,,20.27125,23.003697916666663,3.1220833333333333,26.61806250000001,11.07,31.8,19,5,8,0,4.7818205720709255,271.94691039743674,,,1.4719073516686298,0.6762178030874672,,98.95731124824509,0.6793905872311518,,29.920089364466357,,3.4852936073882077,8.6,6.1,0.0,,0.5713596077685588,3.4852936073882077,True,3.4852936073882077
2012-09-12,59.137916666666676,,265.0073749999999,10.70702597099409,1.3077378481399375,19.340270833333328,,,240.61991666666657,2.465092014806604,1.9491041666666669,49.02920833333334,1.157354166666667,,,20.039583333333336,22.965947916666675,2.8765416666666668,26.59162499999999,11.18,29.21,28,2,2,0,4.522595544123672,269.9509461355449,,,1.4852209091442061,0.6770681785607294,,95.21238110536964,0.6733005129696206,,,,3.352648996041484,8.1,5.7000003,0.0,,0.5881840034361899,3.352648996041484,True,3.352648996041484
2012-09-13,53.614375,9.32942708333334,247.1028333333333,11.778884013791338,1.4061394568159635,19.29872916666667,,72.09072916666666,243.3156458333334,2.9414102901492964,1.8539999999999996,44.289666666666676,1.5352708333333338,,,22.774833333333333,22.940395833333326,6.1847499999999975,26.582062499999992,14.06,33.59,17,2,8,0,4.9500998584042835,267.94328169234416,81.42015624999998,,1.4719073516686298,0.6774489618189526,119.84292655838354,106.11087424756876,0.6793905872311518,,13.732052310814767,2.5451806802658963,3.746270154608337,8.400001,6.0,0.0,0.6243783591013895,0.5934032999447856,3.560419799668713,False,
2012-09-14,57.14441666666665,26.414,255.30274999999986,10.893550894892805,1.3252045342935814,19.258854166666673,419.4982083333332,69.24850000000002,254.1871875,2.5058920342935807,2.6242916666666667,47.74702083333333,1.1806874999999997,143.34560416666667,355.28760416666665,20.500833333333336,22.917510416666666,3.212520833333335,26.57616666666668,14.2,29.0,0,0,0,0,4.9339258775356365,265.9245403488565,95.66250000000002,140.13308333333333,1.50358934235625,0.6782993372922149,143.83711546315482,104.12130657415682,0.6650752115819846,0.6826546431755054,39.715808888997984,2.439483168647443,3.667980893235751,9.1,6.4,0.0,0.5731220145680861,0.5628852575424952,3.602465648271969,False,
2012-09-15,54.300437499999994,26.975239583333334,262.53037500000005,9.178252278697418,1.1812015867386003,19.22414583333334,,69.24471874999999,259.549375,2.525326586738601,2.050125,49.25897916666666,1.344125,142.8800416666666,,20.23791666666667,22.880729166666665,1.9403958333333355,26.537312499999995,12.74,30.81,0,1,2,0,4.918070932168039,263.895358271804,96.21995833333332,140.93964583333332,1.4648695500675113,0.678680120550438,140.9496870712647,101.43447999986384,0.6826546431755054,0.6827032788709942,39.515207071400816,2.438732725833274,3.5724253108263033,9.1,6.3,0.0,0.5670516366390957,0.5350549577577012,3.370846233873517,False,
2012-09-16,52.66145833333334,27.089708333333327,252.06476041666667,7.964618260004369,1.0875882752150572,19.17756250000001,,72.05764583333334,262.3229166666667,2.4759632752150567,1.6692291666666659,46.611999999999995,1.3883750000000006,,,19.675833333333333,22.832739583333336,0.824333333333333,26.487916666666663,11.18,30.68,24,1,2,0,4.495609186018049,261.8563841785889,99.14735416666666,,1.4647651929455041,0.6777037117644038,145.22759335597368,105.54753150226131,0.6827032788709942,,39.68006185371241,2.53642923361623,3.715273255770494,8.900001,6.1,0.0,0.6090611894705729,0.5255255285254349,3.2057057240051527,False,
2012-09-17,62.9241875,39.475958333333345,256.69158333333326,9.5136470191591,1.2058463006339328,19.136666666666674,,51.405687500000006,254.25179166666672,2.0677629673006,3.9910833333333327,49.74004166666664,0.8619166666666668,,,17.443354166666666,22.79013541666666,0.02004166666666603,26.443604166666667,11.93,25.14,38,0,0,0,4.793441472770316,259.8082789783416,90.88164583333337,,1.4648173696478444,0.6769469893785206,133.12501339885029,75.29994394868906,0.6826789610232498,,57.825069450161244,1.805602925254672,2.6448785276000013,8.8,6.0,0.0,0.4408130879333336,0.50946208885873,3.05677253315238,False,
2012-09-18,61.37022916666669,34.130937500000016,255.13254166666655,8.574274811006768,1.130973062248115,19.1106875,,46.96035416666666,252.05808333333331,2.0046188955814483,3.770625,49.68945833333333,0.8736458333333333,,,16.91002083333333,22.744250000000008,-0.2744583333333345,26.37781249999999,10.89,24.98,43,0,0,0,4.712449974689861,257.7517153895998,81.09129166666669,,1.4648695500675113,0.6756366238779528,118.78816393814337,68.79079287913598,0.6826546431755054,,49.997371059007385,1.6486185399747424,2.4150110988857585,9.0,6.1,0.0,0.3959034588337309,0.5041407201836384,3.075258393120194,False,
2012-09-19,59.912333333333336,33.50967708333333,255.00597916666663,9.24147630954296,1.1843766196498415,19.092020833333336,,50.570572916666634,248.09906249999997,2.113209952983176,2.794479166666667,49.76450000000003,0.9288333333333332,,,17.805437500000007,22.712104166666666,0.6610416666666676,26.332187499999986,12.14,25.76,48,1,1,0,4.442229091449992,255.68737753524846,84.08024999999995,,1.4760384447147883,0.6756276561636729,124.1056814412305,74.64410979625242,0.6774891288100751,,49.461571644978115,1.776887415723835,2.622754137538289,8.2,5.6,0.0,0.4683489531318374,0.4933643721441546,2.7628404840072656,False,
2012-09-20,54.09937499999999,24.9909375,251.14570833333332,8.366402052309525,1.1183056979001966,19.07222916666665,,55.64546874999999,256.8790416666667,2.2641390312335306,2.5596250000000005,48.72593750000001,1.1458333333333337,,,18.791666666666668,22.686552083333343,2.210500000000001,26.300875,12.66,27.47,24,0,1,0,4.665320006791188,253.61596051540516,80.63640625,,1.4648695500675113,0.6733125578804107,118.12181614249857,81.51335277110823,0.6826546431755054,,36.60846337139029,1.9570561596429008,2.866831976032948,8.1,5.6,0.0,0.511934281434455,0.4846432960149098,2.7140024576834945,False,
2012-09-21,48.142499999999984,17.58718750000001,229.1453541666666,8.116687977123677,1.0978688669860213,19.0543125,420.891375,58.74883333333332,257.1823958333333,2.5184105336526885,1.8840624999999995,42.771604166666656,1.4205416666666666,121.0499375,355.5670208333333,20.385833333333327,22.67023958333333,3.5015000000000005,26.28616666666666,13.04,29.9,0,1,2,0,4.386106670926889,251.53816995899663,76.33602083333334,117.5484375,1.4760384447147883,0.6702850377461691,112.674901466549,86.71553658214161,0.6774891288100751,0.6494005573943366,25.95936488440738,2.0693722745506657,3.054473033663668,8.3,5.7000003,0.0,0.5358724338424452,0.4974249407302356,2.8353223113898256,False,
2012-09-22,50.12397916666668,34.43810416666666,243.44820833333333,8.801088464856631,1.155042853485974,19.03887500000001,420.14799999999985,58.76218750000003,241.70943750000006,2.668563686819308,1.2671875,45.49675,1.5135208333333332,136.80797916666668,359.00414583333327,20.933958333333333,22.65486458333333,1.9984374999999983,26.27085416666668,11.65,31.91,0,5,8,0,4.061886992046957,249.45472155482653,93.20029166666669,134.8095416666667,1.4955505339503343,0.6672321059200667,139.38574596641027,87.88182089171471,0.6686500905847752,0.6913478861690366,51.50392507469556,2.0709352790000244,3.0971883622850704,9.400001,6.3,0.0,0.4916172003627096,0.5154493645529639,3.2473309966836723,False,
2012-09-23,49.24979166666666,13.647614583333334,209.78266666666661,8.124062816278295,1.1019596024758058,19.02822916666666,416.5355833333333,59.99721874999998,216.60897916666656,2.6027096024758056,1.3215416666666666,41.05593750000001,1.5007500000000007,107.03041666666668,355.5672291666667,20.51791666666666,22.63973958333333,0.7611458333333325,26.251249999999995,10.53,31.03,0,10,13,0,3.763395019152956,247.3663405629896,73.64483333333331,106.26927083333334,1.5038123898487543,0.6639044010871284,110.7480128150132,90.22456091271594,0.6649765667249056,0.6930021515705482,20.523451902297214,2.113614191196852,3.1784792080819804,8.6,5.8,0.0,0.5480136565658587,0.5115552882694079,2.9670206719625662,False,
2012-09-24,60.111875,31.50918750000001,239.92147916666661,9.656942362667493,1.2187103823465386,19.01747916666665,413.31947916666667,50.13937500000001,271.8246666666666,2.258543715679872,2.037229166666666,46.4803125,1.0398333333333334,122.9882291666667,342.866,18.631041666666665,22.61859375,1.5458750000000006,26.21970833333333,12.07,28.36,0,0,0,0,4.18746050077719,245.27376130753606,81.64856250000003,121.4423541666667,1.5038123898487543,0.6600373337762963,122.78411990084044,75.40021334427294,0.6649765667249056,0.6723236144446448,47.383906556567524,1.7631341666028832,2.6514230047030742,7.0,5.0,0.0,0.5302846009406148,0.5221432486418515,2.6107162432092568,False,
2012-09-25,57.58293750000002,15.631229166666662,225.83791666666664,10.415252399908374,1.2821804455519261,19.019187499999987,420.00316666666674,53.23789583333335,261.15058333333343,2.47745127888526,1.8964166666666669,44.63441666666667,1.1952708333333335,112.81649999999998,351.6155833333333,20.08020833333333,22.613541666666666,2.906541666666667,26.207895833333332,12.77,29.35,0,2,2,0,4.085585409986535,243.17772665134282,68.86912500000001,109.90995833333332,1.5038123898487543,0.6549067609584497,103.56624345304262,80.05980736364407,0.6649765667249056,0.6265958612333811,23.50643608939855,1.8747031991702177,2.8192018982012708,7.8,5.4,0.0,0.5220744255928279,0.5009041303764136,2.7048823040326333,False,
2012-09-26,63.91666666666666,36.01183333333333,227.70339583333336,10.730737670953273,1.3091517206016037,19.022229166666662,413.5065416666666,43.68445833333334,243.13945833333332,2.2914850539349363,1.5279375,44.00477083333334,0.9823333333333336,120.8866041666667,350.6939583333333,18.775020833333333,22.607541666666673,1.0383333333333338,26.192854166666695,11.54,29.0,0,0,0,0,3.718549182201721,241.07898745419308,79.69629166666667,119.84827083333336,1.5216332993775972,0.6502457803556422,121.2685312369093,66.47172646527318,0.6571885620596211,0.6649765667249056,54.79680477163613,1.5363617649765202,2.3377792214788107,7.6,5.3,0.0,0.4410904191469454,0.5021719795095193,2.6615114914004523,False,
2012-09-27,58.79604166666667,26.123437499999994,228.01254166666664,11.563911945526355,1.38902690018452,19.030229166666672,426.46766666666673,55.0548125,266.44014583333336,2.748860233517854,1.6775624999999998,43.44714583333334,1.3598333333333332,121.45235416666668,363.35422916666647,21.30125,22.604427083333334,3.9776041666666657,26.178625,11.21,33.32,0,0,0,0,4.286073720977094,238.97830201510865,81.17824999999998,117.47475,1.5398816471799983,0.6471479420603654,125.00489732518969,84.77789535768599,0.6494005573943366,0.6910272207431809,40.22700196750373,1.9409641163562672,2.9888550206119593,7.3,5.1,0.0,0.5860500040415606,0.4945317000001295,2.52211167000066,False,
