date,sw_in,ws,lw_in,g_1,H,t_avg,LE,lw_out,sw_out,Corrected_Soil_Heat_Flux_Plates_Average_Plate_1_2_3_and_4,wd,G,g_2,Rn,t_min,t_max,Rn_subday_gaps,LE_subday_gaps,H_subday_gaps,ppt,G_subday_gaps,rso,flux,energy,ebr_corr,ebr,LE_corr,ebr_5day_clim,ebc_cf,flux_corr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2017-09-21,,,,,,,,,,,,,,,-2.669616,9.287074,,,,,,241.65142994933026,,,0.8462761426860722,,37.53966955888605,0.8462761426860722,1.1816473956432352,,,,1.3218085769252972,2.3,1.8000001,0.0,,0.7343380574952728,1.3218085769252972,True,1.3218085769252972
2017-09-22,113.45368750000004,0.9981720270833336,362.5,-8.824827731976905,8.274247500000003,4.378013466666668,31.06874166666665,407.625,26.71127083333333,-9.052402637769472,181.66665,-9.052402637769472,-9.279977543562037,41.606249999999974,-1.94704,9.4801,0.0,0.0,0.0,0.0,0.0,239.23656413246036,39.342989166666655,50.65865263776945,0.8432260414405245,0.7766292058335124,36.84509270324526,0.8432260414405245,1.1859216281931364,46.657701770518244,9.812609067272993,1.0777607127583615,1.278139739276991,2.3,1.8000001,0.0,0.7100775934829066,0.7343380574952728,1.3218085769252972,False,
2017-09-23,200.8655625,1.031363952083333,336.5812500000001,-10.670867718847582,27.73591541666667,4.738415705416666,39.91155208333333,408.32291666666663,46.0143125,-10.408597702429086,217.25033125,-10.40859770242909,-10.1463276860106,83.0952083333333,-3.755699,12.76746,0.0,0.0,0.0,0.0,0.0,236.81945847588608,67.6474675,93.50380603576241,0.8395650139219158,0.7234728763247015,47.538369776620215,0.8395650139219158,1.1910929867463549,80.57442411040198,33.036054333781784,1.3849870063636451,1.6496483100145671,2.5,1.9,0.0,0.8682359526392459,0.6793516032988147,1.290768046267748,False,
2017-09-24,202.9747708333333,1.210727516666667,336.06041666666675,-7.905287629576416,20.781236250000006,5.995192629166668,40.50522729166667,408.9875000000001,46.73352083333333,-7.647095351936567,230.8990954166666,-7.647095351936567,-7.38890307429673,83.3072083333333,-3.620473000000001,15.85215,0.0,0.0,0.0,0.0,0.0,234.40095270979612,61.28646354166668,90.95430368526985,0.8343347491598905,0.6738159829548789,48.54793274815925,0.8343347491598905,1.1985596920263977,73.45548486788705,24.907552119727807,1.4072654890723204,1.6866916911818983,3.7,2.7,0.0,0.624700626363666,0.6793516032988147,1.8342493289068,False,
2017-09-25,178.08616666666668,0.958540975,,,,8.571639770833334,,,,,,,,83.8035,-1.519394,17.73013,0.0,1.0,1.0,,1.0,231.98189214504876,,,0.8285562000297435,,41.4266771296744,0.8285562000297435,1.2069187340147862,,,,1.4428084543198845,3.1000001,2.4,0.0,,0.6011701892999519,1.4428084543198845,True,1.4428084543198845
2017-09-26,195.315375,1.6611108770833338,343.2104166666666,0.5585342105357639,18.86858270833334,12.831041312499998,32.25205458333333,407.65833333333336,45.3080625,1.3407356790808755,150.61351979166662,1.3407356790808782,2.1229371476259837,85.55374999999998,5.44041,20.03101,0.0,0.0,0.0,0.0,0.0,229.56312706130825,51.12063729166667,84.2130143209191,0.730860365307554,0.6070396328156128,44.128887150367376,0.8240107877995207,1.3682504175461605,69.94583331954873,25.816946169181353,1.1278467028688184,1.543176722128321,4.1,3.0,0.0,0.5143922407094403,0.5299494614355195,1.5898483843065585,False,
2017-09-27,,,,,,,,,,,,,,,2.842279,21.34178,0.0,2.0,2.0,,1.0,227.14551208087846,,,0.7234728763247015,,45.76213233534607,0.8194742865658703,1.3822218257581098,,,,1.6113295543096366,5.2000003,3.6000001000000004,0.0,,0.4475915304306898,1.6113295543096366,True,1.6113295543096366
2017-09-28,220.8815,2.537114129166667,307.9249999999999,-0.9489822055551924,26.70484979166666,14.395020208333335,24.07767083333334,400.5958333333333,53.85927083333331,-0.5241094171570457,61.26255374999999,-0.524109417157043,-0.09923662875889032,74.35450000000002,5.4173269999999984,22.78663,0.0,0.0,0.0,0.0,0.0,224.72990552945717,50.782520625,74.87860941715707,0.730860365307554,0.6781979662854706,32.94428317124734,0.8158420121603384,1.3682504175461605,69.48320504920275,36.538921877955396,0.8432507079275773,1.1537781332180028,5.8,4.0,0.4,0.2884445333045007,0.4274252622411936,1.7097010489647744,False,
2017-09-29,157.48441666666662,2.1979540125000003,340.33125,-1.8121741203770376,20.913236875000013,13.246019083333335,26.891255,400.81875,38.54024999999999,-1.6381302837387133,192.13208895833336,-1.6381302837387113,-1.4640864471003805,58.4640625,1.621782,21.32537,0.0,0.0,0.0,0.0,0.0,222.31716878508732,47.80449187500001,60.102192783738715,0.7382478542904066,0.7953868180319374,36.42578145499318,0.8106360314443332,1.3545586271445191,64.75398688554132,28.328205430548138,0.9407538698139472,1.2743062703760737,5.2000003,3.6000001000000004,0.0,0.35397395416074395,0.4899110637134728,1.7636798783596086,False,
2017-09-30,216.22916666666669,3.153445185416668,328.07708333333335,,42.89250604166666,9.764676833333334,26.093580208333336,407.64791666666656,53.08447916666668,,,-9.869719116206722,,83.57597916666664,2.416274,15.83699,0.0,1.0,1.0,0.254,1.0,219.9081656166094,68.98608625,93.44569828287337,0.7382478542904066,0.7382478542904066,35.34528418428539,0.8065387932772622,1.3545586271445191,93.44569828287337,58.10041409858797,0.9098203494954956,1.2324050035607648,3.7,2.7,0.0,0.456446297615098,0.4488416497788861,1.2118724544029924,False,
2017-10-01,161.42916666666667,3.2090527687500003,349.36458333333326,-12.400096998485305,37.19276541666667,5.3696798645833335,24.504208541666674,409.66458333333344,40.44872916666665,-13.103240386649189,232.70162500000006,-13.103240386649189,-13.806383774813073,60.68008333333336,0.4871519,11.82151,0.0,0.0,0.0,1.016,0.0,217.50376151295953,61.69697395833335,73.78332371998255,0.7382478542904066,0.8361913078418844,33.19238708146301,0.8032213863880425,1.3545586271445191,83.57216834397114,50.379781262508146,0.8508398269517236,1.1525124279156067,3.1000001,2.2,0.5,0.5238692854161848,0.4277426428004452,0.9410338141609796,False,
2017-10-02,160.79664583333334,1.4381879750000002,350.47916666666674,-12.912608891961284,26.369701666666675,3.0303583937500007,25.645295416666684,410.99999999999983,38.27035416666667,-13.964660046479485,171.13940312500003,-13.964660046479482,-15.016711200997676,62.00145833333333,-3.432553,9.834863,0.0,0.0,0.0,0.254,0.0,215.10482300468811,52.014997083333355,75.96611837981281,0.7382478542904066,0.6847131088529566,34.73805615231565,0.8008639247219379,1.3545586271445191,70.4573630401262,35.719306887810546,0.888488753823351,1.2035101066123028,2.1000001,1.5,0.0,0.8023400710748686,0.4361252710045139,0.6541879065067708,False,
2017-10-03,214.0510833333333,2.1932856770833333,321.72291666666666,-10.336083929451222,28.764869583333322,4.930890712291666,14.947242708333334,409.67291666666665,52.41245833333332,-10.782506291878118,220.74131875,-10.782506291878118,-11.228928654305015,73.69604166666667,-5.433722,12.53257,0.0,0.0,0.0,0.0,0.0,212.71221697909664,43.712112291666664,84.4785479585448,0.7445923512233751,0.5174344652930943,20.074397331338172,0.7978757937518502,1.3430167505172286,58.70609900819835,38.63170167686018,0.5187850374868652,0.6967369952625683,3.6000001000000004,2.6000001,0.0,0.26797575710192023,0.4156134150154413,1.0805949206014889,False,
2017-10-04,191.18333333333325,1.99215840625,335.8791666666668,-7.252852451072941,47.52820291666664,4.627217727083333,16.371002500000003,410.4208333333335,46.49854166666666,-7.34619490180834,186.96792500000004,-7.346194901808341,-7.439537352543732,70.13541666666667,-5.9962589999999985,14.31882,0.0,0.0,0.0,0.0,0.0,210.32680999042273,63.89920541666664,77.48161156847502,0.7544938540687245,0.8247015533510836,21.697993180086023,0.7952320160868964,1.325391843296464,84.69148565237518,62.99349247228917,0.568036921407323,0.7528715023245004,3.6000001000000004,2.5,0.0,0.30114860092980017,0.3879734888441179,0.9699337221102948,False,
2017-10-05,165.68768749999995,1.064942425,336.60416666666663,-5.032944398940595,31.97506375,6.1750090208333335,13.63060291666667,408.60000000000014,37.427625000000006,-4.45717288849568,171.31243375000003,-4.457172888495678,-3.881401378050768,56.27452083333336,-2.655606,15.904370000000002,0.0,0.0,0.0,0.0,0.0,207.9494675665149,45.60566666666667,60.73169372182903,0.7580508599811057,0.7509368481563432,17.981119257626606,0.7939371647202418,1.3191727003976024,60.16175045009959,42.180631192472994,0.4736463314040208,0.6248213100316597,2.4,1.8000001,0.0,0.34712293073298145,0.35141125443631743,0.6325402931264968,False,
